region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
10401,468,397,865,1533,1482,3015,281,231,512,153,143,296,1967,1856,3823,1266,1349,2615,249,275,524,149,115,264,1664,1739,3403,55,99,154,43,123,166,186,127,313,184,362,546,11,10,21,479,721,1200,66,128,194,36,110,146,28,42,70,82,210,292,0,0,0,212,490,702,30,21,51,65,115,180,3,3,6,98,139,237,1744,1556,3300,6632,6898,13530
10402,758,739,1497,2254,2183,4437,658,590,1248,525,469,994,3437,3242,6679,1923,1893,3816,450,472,922,561,575,1136,2934,2940,5874,156,186,342,109,223,332,387,252,639,402,774,1176,18,13,31,1072,1448,2520,271,486,757,134,261,395,44,85,129,221,459,680,3,4,7,673,1295,1968,41,77,118,101,243,344,0,6,6,142,326,468,2524,2605,5129,11540,12595,24135
10501,273,281,554,754,701,1455,372,392,764,18,11,29,1144,1104,2248,521,578,1099,28,18,46,41,68,109,590,664,1254,18,24,42,8,26,34,102,56,158,80,179,259,4,10,14,212,295,507,23,69,92,4,26,30,11,20,31,42,96,138,0,0,0,80,211,291,10,5,15,24,43,67,0,0,0,34,48,82,1419,1217,2636,3752,3820,7572
10502,162,178,340,729,686,1415,63,58,121,20,14,34,812,758,1570,616,576,1192,5,14,19,14,15,29,635,605,1240,27,35,62,25,52,77,86,86,172,114,161,275,3,0,3,255,334,589,10,40,50,7,30,37,13,13,26,38,105,143,0,3,3,68,191,259,9,21,30,23,45,68,0,5,5,32,71,103,1043,999,2042,3007,3136,6143
10503,725,621,1346,1896,1799,3695,913,911,1824,291,286,577,3100,2996,6096,1589,1446,3035,517,514,1031,227,276,503,2333,2236,4569,108,128,236,53,125,178,305,218,523,288,571,859,9,11,20,763,1053,1816,87,274,361,33,130,163,32,92,124,172,306,478,0,7,7,324,809,1133,27,36,63,67,164,231,11,5,16,105,205,310,2806,2381,5187,10156,10301,20457
10601,895,809,1704,2788,2647,5435,630,593,1223,287,243,530,3705,3483,7188,1974,2059,4033,500,566,1066,276,283,559,2750,2908,5658,119,127,246,48,96,144,549,301,850,314,491,805,14,9,23,1044,1024,2068,190,340,530,36,159,195,53,95,148,175,310,485,5,3,8,459,907,1366,36,46,82,109,202,311,5,7,12,150,255,405,3186,2621,5807,12189,12007,24196
10602,694,724,1418,2062,1870,3932,669,686,1355,379,308,687,3110,2864,5974,1360,1413,2773,539,619,1158,281,273,554,2180,2305,4485,124,146,270,44,90,134,429,200,629,273,343,616,6,9,15,876,788,1664,314,516,830,85,185,270,83,116,199,232,378,610,3,4,7,717,1199,1916,41,38,79,73,167,240,3,3,6,117,208,325,1835,1779,3614,9529,9867,19396
10603,673,655,1328,2172,2038,4210,376,374,750,327,287,614,2875,2699,5574,1547,1561,3108,274,309,583,369,339,708,2190,2209,4399,86,123,209,34,104,138,311,146,457,209,380,589,16,0,16,656,753,1409,254,347,601,65,145,210,44,94,138,172,325,497,3,3,6,538,914,1452,31,44,75,66,213,279,4,6,10,101,263,364,2363,2356,4719,9396,9849,19245
10604,339,280,619,930,863,1793,265,295,560,158,154,312,1353,1312,2665,614,551,1165,262,300,562,101,107,208,977,958,1935,19,28,47,5,22,27,182,109,291,111,186,297,7,5,12,324,350,674,33,80,113,6,27,33,8,30,38,41,115,156,3,3,6,91,255,346,4,11,15,27,69,96,0,3,3,31,83,114,1343,1080,2423,4458,4318,8776
10701,790,737,1527,2162,2018,4180,595,615,1210,280,260,540,3037,2893,5930,1804,1745,3549,501,493,994,239,245,484,2544,2483,5027,157,156,313,62,150,212,393,209,602,259,397,656,14,8,22,885,920,1805,416,554,970,127,156,283,86,93,179,140,296,436,5,6,11,774,1105,1879,43,41,84,70,184,254,5,3,8,118,228,346,2238,2309,4547,10386,10675,21061
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6
10703,975,882,1857,2883,2743,5626,618,644,1262,278,260,538,3779,3647,7426,2293,2192,4485,636,678,1314,273,249,522,3202,3119,6321,167,186,353,48,153,201,535,283,818,297,454,751,15,13,28,1062,1089,2151,461,643,1104,91,220,311,86,106,192,194,415,609,3,3,6,835,1387,2222,31,50,81,94,240,334,3,5,8,128,295,423,2215,2190,4405,12196,12609,24805
10704,1236,1229,2465,3461,3118,6579,938,965,1903,363,326,689,4762,4409,9171,2277,2205,4482,1033,1100,2133,386,324,710,3696,3629,7325,253,272,525,181,266,447,591,288,879,461,675,1136,17,14,31,1503,1515,3018,2846,2879,5725,1147,849,1996,233,244,477,646,928,1574,16,26,42,4888,4926,9814,95,91,186,185,347,532,3,7,10,283,445,728,3677,3467,7144,20045,19620,39665
10801,258,225,483,869,784,1653,143,155,298,45,36,81,1057,975,2032,751,785,1536,55,60,115,32,37,69,838,882,1720,42,34,76,30,69,99,83,58,141,87,187,274,3,10,13,245,358,603,26,48,74,13,39,52,12,17,29,42,102,144,0,0,0,93,206,299,0,13,13,20,51,71,3,3,6,23,67,90,1142,1188,2330,3656,3901,7557
10802,448,437,885,1378,1279,2657,378,367,745,155,122,277,1911,1768,3679,1160,1135,2295,246,249,495,181,132,313,1587,1516,3103,51,84,135,56,114,170,163,110,273,168,358,526,3,9,12,441,675,1116,37,96,133,33,66,99,11,24,35,50,165,215,0,0,0,131,351,482,11,41,52,43,103,146,3,3,6,57,147,204,2083,1745,3828,6658,6639,13297
10803,0,5,5,11,8,19,0,0,0,0,0,0,11,8,19,6,3,9,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,6,5,11,23,30,53
10804,678,638,1316,1755,1654,3409,846,829,1675,299,285,584,2900,2768,5668,1240,1186,2426,946,1022,1968,207,228,435,2393,2436,4829,127,154,281,67,194,261,294,158,452,288,446,734,12,5,17,788,957,1745,81,230,311,60,125,185,29,65,94,179,372,551,3,0,3,352,792,1144,26,50,76,85,196,281,3,7,10,114,253,367,2200,2247,4447,9425,10091,19516
10805,493,429,922,1553,1550,3103,290,262,552,188,161,349,2031,1973,4004,1413,1321,2734,232,239,471,162,187,349,1807,1747,3554,70,88,158,45,129,174,184,122,306,172,314,486,6,4,10,477,657,1134,64,118,182,36,90,126,11,36,47,75,212,287,0,4,4,186,460,646,23,33,56,46,112,158,5,0,5,74,145,219,1704,1739,3443,6772,7150,13922
10901,541,493,1034,1402,1430,2832,623,512,1135,373,416,789,2398,2358,4756,1278,1252,2530,337,387,724,391,411,802,2006,2050,4056,131,158,289,83,125,208,308,215,523,337,536,873,12,10,22,871,1044,1915,264,709,973,95,179,274,49,84,133,165,343,508,3,8,11,576,1323,1899,47,28,75,67,154,221,5,4,9,119,186,305,1864,1847,3711,8375,9301,17676
10902,132,110,242,412,391,803,131,90,221,19,32,51,562,513,1075,335,304,639,47,42,89,11,17,28,393,363,756,14,20,34,0,9,9,56,36,92,51,98,149,0,0,0,121,163,284,8,31,39,9,15,24,3,9,12,11,43,54,0,0,0,31,98,129,3,15,18,12,18,30,0,0,0,15,33,48,541,445,986,1795,1725,3520
10903,359,350,709,1148,1112,2260,303,334,637,118,100,218,1569,1546,3115,1001,1000,2001,155,182,337,167,146,313,1323,1328,2651,52,57,109,15,55,70,172,97,269,97,294,391,5,8,13,341,511,852,56,115,171,13,48,61,10,26,36,64,137,201,0,0,0,143,326,469,15,12,27,36,71,107,3,0,3,54,83,137,1489,1437,2926,5278,5581,10859
11001,353,323,676,1075,986,2061,221,198,419,253,264,517,1549,1448,2997,782,786,1568,172,197,369,393,363,756,1347,1346,2693,66,89,155,46,78,124,145,99,244,146,240,386,5,7,12,408,513,921,734,1100,1834,273,263,536,68,79,147,212,342,554,5,10,15,1292,1794,3086,19,13,32,25,77,102,0,0,0,44,90,134,1178,1279,2457,6171,6793,12964
11002,343,338,681,1226,1201,2427,369,308,677,53,40,93,1648,1549,3197,1034,1076,2110,122,109,231,64,58,122,1220,1243,2463,47,69,116,39,88,127,136,81,217,165,348,513,8,4,12,395,590,985,41,72,113,27,46,73,18,36,54,58,161,219,3,7,10,147,322,469,14,14,28,25,89,114,0,0,0,39,103,142,1421,1289,2710,5213,5434,10647
11003,300,243,543,838,795,1633,326,322,648,55,44,99,1219,1161,2380,613,585,1198,74,67,141,58,73,131,745,725,1470,19,33,52,14,51,65,77,70,147,83,191,274,5,3,8,198,348,546,29,65,94,9,21,30,15,26,41,56,123,179,0,0,0,109,235,344,5,13,18,18,58,76,0,0,0,23,71,94,1222,1117,2339,3816,3900,7716
11004,817,754,1571,2320,2136,4456,752,754,1506,348,355,703,3420,3245,6665,1946,1540,3486,455,623,1078,357,479,836,2758,2642,5400,100,109,209,59,160,219,335,202,537,283,569,852,12,14,26,789,1054,1843,110,234,344,42,107,149,37,98,135,196,365,561,4,3,7,389,807,1196,38,37,75,78,164,242,3,0,3,119,201,320,2783,2701,5484,11075,11404,22479
11101,1155,1090,2245,3707,3533,7240,731,644,1375,413,380,793,4851,4557,9408,2844,2819,5663,652,620,1272,500,493,993,3996,3932,7928,171,223,394,72,149,221,629,283,912,417,563,980,15,17,32,1304,1235,2539,782,1116,1898,203,344,547,155,233,388,414,712,1126,8,7,15,1562,2412,3974,39,76,115,158,265,423,3,0,3,200,341,541,3042,3158,6200,16110,16725,32835
11102,663,578,1241,2093,1926,4019,399,390,789,467,468,935,2959,2784,5743,1582,1490,3072,263,327,590,451,517,968,2296,2334,4630,109,114,223,49,107,156,413,207,620,262,381,643,12,4,16,845,813,1658,428,538,966,154,209,363,70,84,154,205,384,589,5,5,10,862,1220,2082,30,43,73,81,175,256,3,7,10,114,225,339,1850,1835,3685,9589,9789,19378
11103,1418,1257,2675,4174,3934,8108,1090,1069,2159,548,461,1009,5812,5464,11276,2863,2664,5527,825,842,1667,573,552,1125,4261,4058,8319,311,330,641,182,287,469,641,391,1032,701,908,1609,23,22,45,1858,1938,3796,2604,3187,5791,1035,1074,2109,311,402,713,992,1419,2411,18,20,38,4960,6102,11062,95,132,227,220,404,624,6,6,12,321,542,863,4978,4787,9765,23608,24148,47756
11201,685,640,1325,1936,1739,3675,666,691,1357,387,445,832,2989,2875,5864,1533,1441,2974,716,705,1421,237,278,515,2486,2424,4910,81,75,156,79,203,282,219,129,348,316,597,913,13,7,20,708,1011,1719,240,357,597,219,314,533,32,57,89,240,536,776,3,7,10,734,1271,2005,37,71,108,114,252,366,5,3,8,156,326,482,2370,2325,4695,10128,10872,21000
11202,651,587,1238,1991,1898,3889,760,745,1505,286,280,566,3037,2923,5960,1564,1539,3103,766,884,1650,165,163,328,2495,2586,5081,91,126,217,91,209,300,259,190,449,287,496,783,10,10,20,738,1031,1769,401,568,969,215,343,558,57,100,157,242,495,737,3,6,9,918,1512,2430,36,51,87,93,183,276,3,6,9,132,240,372,2218,2088,4306,10189,10967,21156
11203,661,603,1264,2237,2165,4402,690,712,1402,385,389,774,3312,3266,6578,1824,1703,3527,564,610,1174,340,371,711,2728,2684,5412,120,154,274,99,193,292,274,175,449,286,576,862,18,12,30,797,1110,1907,317,468,785,106,288,394,60,61,121,179,457,636,3,8,11,665,1282,1947,51,82,133,104,232,336,7,0,7,162,314,476,2911,3200,6111,11236,12459,23695
11301,482,445,927,1487,1410,2897,679,587,1266,43,27,70,2209,2024,4233,1160,1119,2279,622,671,1293,50,38,88,1832,1828,3660,40,69,109,30,83,113,225,126,351,180,328,508,7,5,12,482,611,1093,71,133,204,25,38,63,27,56,83,100,166,266,4,5,9,227,398,625,30,34,64,40,93,133,3,3,6,73,130,203,1988,1892,3880,7293,7328,14621
11302,133,117,250,483,467,950,139,126,265,7,0,7,629,593,1222,373,376,749,60,71,131,15,7,22,448,454,902,13,16,29,3,16,19,78,35,113,79,126,205,3,3,6,176,196,372,13,43,56,3,19,22,8,4,12,23,46,69,0,0,0,47,112,159,7,11,18,8,27,35,0,0,0,15,38,53,579,440,1019,2027,1950,3977
11303,898,895,1793,2517,2359,4876,1200,1130,2330,371,355,726,4088,3844,7932,1817,1744,3561,739,799,1538,428,442,870,2984,2985,5969,350,191,541,126,176,302,548,299,847,408,719,1127,21,17,38,1453,1402,2855,624,1315,1939,181,277,458,90,143,233,338,615,953,13,7,20,1246,2357,3603,109,43,152,101,203,304,6,4,10,216,250,466,3251,2559,5810,14136,14292,28428
11401,899,830,1729,2809,2705,5514,306,247,553,379,359,738,3494,3311,6805,2134,2160,4294,388,437,825,433,449,882,2955,3046,6001,133,124,257,58,139,197,416,243,659,366,625,991,15,25,40,988,1156,2144,199,318,517,87,192,279,49,64,113,202,468,670,6,9,15,543,1051,1594,44,63,107,108,249,357,7,0,7,159,312,471,3868,3454,7322,12906,13160,26066
11402,441,419,860,1214,1180,2394,397,388,785,340,249,589,1951,1817,3768,723,644,1367,472,514,986,362,585,947,1557,1743,3300,46,68,114,27,64,91,198,129,327,174,338,512,3,7,10,448,606,1054,122,178,300,40,102,142,32,31,63,163,265,428,3,3,6,360,579,939,29,28,57,55,141,196,0,3,3,84,172,256,1260,1328,2588,6101,6664,12765
11501,1484,1378,2862,4183,4033,8216,1335,1267,2602,871,738,1609,6389,6038,12427,3071,2883,5954,1543,1444,2987,1233,1149,2382,5847,5476,11323,276,229,505,109,249,358,572,239,811,365,659,1024,14,16,30,1336,1392,2728,2368,2652,5020,322,391,713,303,346,649,767,870,1637,23,21,44,3783,4280,8063,117,167,284,213,405,618,7,11,18,337,583,920,2327,2436,4763,21503,21583,43086
11502,243,232,475,725,709,1434,202,184,386,265,237,502,1192,1130,2322,485,457,942,295,231,526,391,387,778,1171,1075,2246,36,40,76,15,22,37,167,61,228,73,119,192,10,0,10,301,242,543,297,382,679,38,61,99,41,55,96,84,146,230,0,0,0,460,644,1104,14,22,36,25,70,95,0,0,0,39,92,131,522,576,1098,3928,3991,7919
11503,233,243,476,928,845,1773,91,111,202,152,147,299,1171,1103,2274,637,626,1263,187,143,330,180,191,371,1004,960,1964,51,65,116,13,30,43,219,98,317,89,148,237,5,0,5,377,341,718,127,181,308,21,50,71,25,26,51,54,118,172,3,3,6,230,378,608,7,16,23,37,70,107,0,0,0,44,86,130,941,801,1742,4000,3912,7912
11504,413,371,784,1152,1020,2172,346,308,654,249,258,507,1747,1586,3333,469,429,898,359,357,716,248,277,525,1076,1063,2139,56,35,91,14,29,43,172,65,237,87,145,232,6,7,13,335,281,616,253,313,566,45,69,114,39,49,88,105,158,263,6,4,10,448,593,1041,11,21,32,32,83,115,0,3,3,43,107,150,704,652,1356,4766,4653,9419
11601,1194,1042,2236,3669,3352,7021,1403,1364,2767,388,356,744,5460,5072,10532,2696,2570,5266,1205,1313,2518,388,340,728,4289,4223,8512,354,339,693,242,410,652,540,306,846,636,935,1571,32,22,54,1804,2012,3816,1122,1409,2531,280,418,698,191,211,402,478,674,1152,25,26,51,2096,2738,4834,208,239,447,272,414,686,8,15,23,488,668,1156,3933,3756,7689,19264,19511,38775
11602,1035,920,1955,2805,2564,5369,1002,977,1979,342,319,661,4149,3860,8009,1658,1553,3211,884,924,1808,349,305,654,2891,2782,5673,182,181,363,65,153,218,310,151,461,279,436,715,11,11,22,847,932,1779,753,906,1659,159,213,372,118,141,259,411,560,971,10,9,19,1451,1829,3280,99,116,215,125,242,367,3,7,10,227,365,592,2264,1471,3735,12864,12159,25023
11603,992,868,1860,3804,3441,7245,1132,1041,2173,566,560,1126,5502,5042,10544,2637,2555,5192,1280,1191,2471,425,450,875,4342,4196,8538,357,335,692,183,350,533,431,234,665,401,608,1009,22,15,37,1394,1542,2936,699,932,1631,181,261,442,112,144,256,241,327,568,7,15,22,1240,1679,2919,108,143,251,152,253,405,12,11,23,272,407,679,4319,4277,8596,18061,18011,36072
11701,326,261,587,823,727,1550,574,516,1090,103,85,188,1500,1328,2828,550,543,1093,420,467,887,91,90,181,1061,1100,2161,104,76,180,80,95,175,139,72,211,141,217,358,8,8,16,472,468,940,528,598,1126,229,201,430,47,48,95,176,206,382,7,8,15,987,1061,2048,73,69,142,80,127,207,5,0,5,158,196,354,1540,1503,3043,6044,5917,11961
11702,371,312,683,1034,976,2010,241,271,512,91,83,174,1366,1330,2696,550,549,1099,226,240,466,171,99,270,947,888,1835,117,121,238,122,165,287,101,95,196,250,334,584,11,9,20,601,724,1325,614,779,1393,432,461,893,70,115,185,506,768,1274,10,9,19,1632,2132,3764,96,79,175,125,199,324,5,4,9,226,282,508,2221,1820,4041,7364,7488,14852
11703,565,532,1097,1247,1275,2522,324,320,644,278,258,536,1849,1853,3702,723,652,1375,284,507,791,362,361,723,1369,1520,2889,601,594,1195,699,919,1618,249,234,483,873,1024,1897,24,24,48,2446,2795,5241,4351,5502,9853,2444,2258,4702,387,449,836,2236,2398,4634,50,43,93,9468,10650,20118,885,1147,2032,755,921,1676,30,23,53,1670,2091,3761,13123,10585,23708,30490,30026,60516
11801,999,1018,2017,1447,1355,2802,457,518,975,1536,1419,2955,3440,3292,6732,440,373,813,381,536,917,1919,1874,3793,2740,2783,5523,118,130,248,163,214,377,173,114,287,395,475,870,8,10,18,857,943,1800,1324,1555,2879,497,664,1161,184,251,435,943,1268,2211,24,30,54,2972,3768,6740,143,195,338,288,493,781,4,7,11,435,695,1130,7145,6862,14007,18588,19361,37949
