region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
12104,3901,1812,5031,20,25,10789,2719,1640,4904,18,19,9300,866,1398,11067,50,32,13413,5,90,397,0,0,492,395,410,2348,17,7,3177,11,10,75,0,0,96,29,15,96,3,7,150,33,30,120,0,0,183,1339,1953,14103,70,46,17511,39,23,141,4,0,207,110,71,473,3,8,665,8108,5499,24652,115,98,38472
12201,2683,588,1601,9,0,4881,2453,545,1356,5,0,4359,560,405,2902,14,14,3895,44,33,178,0,0,255,213,148,772,12,5,1150,14,4,54,0,0,72,15,27,30,0,0,72,15,13,44,5,0,77,861,630,3980,31,19,5521,30,3,41,0,0,74,88,23,184,4,0,299,6115,1789,7162,49,19,15134
12202,6091,831,868,40,0,7830,6220,711,598,14,3,7546,1131,270,737,53,0,2191,8,3,0,0,0,11,733,152,314,21,0,1220,10,4,51,0,0,65,60,15,26,8,0,109,79,14,22,0,6,121,2021,458,1150,82,6,3717,68,84,97,5,0,254,233,82,110,3,0,428,14633,2166,2823,144,9,19775
12203,12987,913,2987,30,7,16924,13153,777,4841,16,10,18797,2205,486,5635,30,10,8366,202,209,487,0,0,898,1185,268,1411,32,9,2905,42,80,286,0,0,408,101,72,98,13,4,288,128,30,106,3,0,267,3863,1145,8023,78,23,13132,171,164,360,0,0,695,505,116,454,13,0,1088,30679,3115,16665,137,40,50636
12301,3558,247,69,31,6,3911,8940,311,30,0,16,9297,1708,163,77,0,0,1948,205,79,33,0,0,317,507,43,20,3,0,573,26,25,6,0,0,57,29,0,0,9,3,41,27,6,7,0,0,40,2502,316,143,12,3,2976,36,87,9,0,0,132,198,36,13,4,0,251,15234,997,264,47,25,16567
12302,10288,979,235,67,4,11573,17661,2079,273,62,3,20078,4222,1701,555,21,0,6499,3182,1748,338,0,7,5275,1512,355,111,7,0,1985,115,93,56,0,0,264,162,19,21,21,0,223,119,28,16,3,0,166,9312,3944,1097,52,7,14412,178,55,112,3,4,352,842,229,67,4,0,1142,38281,7286,1784,188,18,47557
12303,3473,181,41,22,3,3720,5560,52,17,12,0,5641,969,66,49,15,0,1099,95,14,23,0,0,132,457,30,18,13,0,518,44,6,33,0,0,83,108,0,8,26,0,142,76,4,4,4,0,88,1749,120,135,58,0,2062,58,37,9,0,0,104,265,16,13,22,0,316,11105,406,215,114,3,11843
12401,9912,446,73,8,5,10444,11119,183,48,11,3,11364,2757,329,236,11,4,3337,164,138,50,0,0,352,1080,76,69,12,3,1240,82,80,38,0,0,200,84,14,9,3,0,110,110,10,9,0,0,129,4277,647,411,26,7,5368,149,99,26,0,3,277,439,43,19,3,0,504,25896,1418,577,48,18,27957
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,9928,820,409,117,9,11283,16667,1248,745,13,6,18679,3802,1531,1391,15,3,6742,835,560,477,4,0,1876,1484,301,204,24,3,2016,62,82,52,0,10,206,200,21,22,17,0,260,129,25,22,0,3,179,6512,2520,2168,60,19,11279,112,35,19,3,30,199,611,117,141,9,11,889,33830,4740,3482,202,75,42329
12404,2742,351,77,12,3,3185,3972,351,85,4,0,4412,1214,642,326,36,3,2221,455,150,102,0,0,707,492,126,58,13,0,689,71,27,27,0,0,125,206,62,15,3,0,286,61,20,0,5,0,86,2499,1027,528,57,3,4114,58,12,13,4,0,87,182,47,24,5,0,258,9453,1788,727,82,6,12056
12405,4170,192,74,3,0,4439,6877,487,159,3,0,7526,1699,570,311,5,0,2585,474,196,86,0,0,756,719,98,59,8,0,884,29,43,19,0,0,91,83,3,0,0,0,86,53,7,8,0,0,68,3057,917,483,13,0,4470,53,3,5,0,0,61,340,55,37,0,0,432,14497,1654,758,19,0,16928
12501,4211,548,820,8,4,5591,3917,966,2273,9,3,7168,1417,591,3816,13,10,5847,247,247,338,3,6,841,686,161,574,18,3,1442,40,33,56,0,0,129,128,18,91,5,0,242,60,16,49,0,0,125,2578,1066,4924,39,19,8626,79,17,40,0,0,136,401,83,275,0,0,759,11186,2680,8332,56,26,22280
12502,5814,673,282,10,6,6785,5095,1424,623,4,30,7176,1375,684,557,26,9,2651,814,311,666,5,7,1803,455,166,116,7,3,747,29,21,100,0,0,150,46,97,27,0,3,173,55,16,13,0,0,84,2774,1295,1479,38,22,5608,73,22,75,0,0,170,233,46,90,0,0,369,13989,3460,2549,52,58,20108
12503,11348,935,609,18,9,12919,10525,1764,1510,30,14,13843,3102,954,3040,47,27,7170,1486,816,1375,0,6,3683,1610,288,377,25,10,2310,119,131,176,0,4,430,306,34,79,9,3,431,169,36,53,3,3,264,6792,2259,5100,84,53,14288,206,38,48,4,0,296,988,165,297,8,6,1464,29859,5161,7564,144,82,42810
12504,7950,794,1591,5,0,10340,7677,1989,4086,3,4,13759,2264,1335,8495,9,18,12121,527,662,1293,10,0,2492,911,295,1121,10,13,2350,77,137,283,0,0,497,107,149,147,5,7,415,94,30,98,0,0,222,3980,2608,11437,34,38,18097,120,82,261,0,0,463,422,135,496,0,3,1056,20149,5608,17871,42,45,43715
12601,5315,411,440,0,0,6166,4191,331,467,7,0,4996,910,216,1083,10,3,2222,46,23,62,0,0,131,337,47,177,4,0,565,18,4,70,0,0,92,41,22,8,3,0,74,36,5,16,4,0,61,1388,317,1416,21,3,3145,44,25,55,0,3,127,128,23,48,0,0,199,11066,1107,2426,28,6,14633
12602,10811,1638,1818,21,3,14291,8605,1900,2899,3,0,13407,2017,1415,5902,36,9,9379,262,499,1024,0,3,1788,956,388,924,24,3,2295,69,95,238,0,3,405,87,120,92,5,0,304,101,35,77,0,0,213,3492,2552,8257,65,18,14384,121,75,205,0,0,401,496,118,316,4,3,937,23525,6283,13495,93,24,43420
12701,5419,320,9,83,4,5835,8998,867,18,9,0,9892,2012,386,40,4,3,2445,1191,237,546,0,0,1974,940,86,19,0,0,1045,64,22,48,0,0,134,215,8,5,12,0,240,112,9,10,0,7,138,4534,748,668,16,10,5976,116,8,4,4,3,135,537,57,46,6,0,646,19604,2000,745,118,17,22484
12702,15135,1328,729,32,15,17239,13729,2114,1161,9,13,17026,4141,1394,2457,34,12,8038,1727,1305,542,0,0,3574,1914,373,349,15,4,2655,165,135,57,0,4,361,424,96,92,40,0,652,204,41,50,3,0,298,8575,3344,3547,92,20,15578,256,51,39,0,3,349,1344,286,279,6,0,1915,39039,7123,5755,139,51,52107
12703,6516,620,546,3,4,7689,10134,1508,1295,3,7,12947,2412,1017,2590,8,8,6035,819,566,855,0,0,2240,754,189,259,9,3,1214,51,73,95,0,0,219,608,70,64,3,7,752,96,27,43,3,0,169,4740,1942,3906,23,18,10629,92,59,28,0,0,179,521,249,261,3,3,1037,22003,4378,6036,32,32,32481
12801,10477,2078,2236,56,3,14850,9217,1461,2780,8,3,13469,1464,873,4179,42,3,6561,129,221,604,0,0,954,661,185,796,28,0,1670,51,27,133,0,0,211,83,184,46,31,3,347,83,9,57,3,0,152,2471,1499,5815,104,6,9895,93,38,171,0,0,302,429,151,353,7,0,940,22687,5227,11355,175,12,39456
12802,11632,991,726,29,0,13378,13176,1213,1411,10,3,15813,1330,485,1668,28,0,3511,225,271,326,0,0,822,595,145,286,13,3,1042,47,75,53,0,0,175,60,17,8,46,0,131,45,12,11,4,0,72,2302,1005,2352,91,3,5753,84,63,83,0,0,230,330,101,98,0,0,529,27524,3373,4670,130,6,35703
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
