region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
11102,1121,317,2003,11368,14574,7853,6821,12427,3941,56984
11103,1934,737,3951,30443,34700,15379,11907,26663,9897,128989
11201,1006,408,2087,12218,16609,8773,6936,10556,4854,59946
11202,769,265,1519,10380,14878,8192,7395,10271,4257,55373
11203,1357,668,2902,13142,17659,9578,8132,14867,6567,69945
11301,432,192,896,6863,8244,4480,4230,8312,3977,36106
11302,179,66,354,1953,2860,1603,1489,2500,1077,11482
11303,905,370,1875,14640,18374,9169,8199,14120,6088,70590
11401,1221,572,2566,12864,18958,11023,10178,15599,7637,76259
11402,529,239,1168,6849,9604,5452,4878,6297,2718,35798
11501,1105,423,2309,26602,28765,14202,11084,20979,4830,106462
11502,237,63,493,4743,5305,2949,2468,3812,1056,20333
11503,91,47,233,3892,5128,2826,2395,3094,1648,18983
11504,58,36,156,4703,5476,2679,2216,3825,1201,20100
11601,868,297,1610,20733,23259,10746,9815,26364,7721,98638
11602,195,39,322,13067,15305,6623,5470,11785,3577,55827
11603,545,155,858,14802,15989,7075,7779,23816,7575,77036
11701,355,102,672,7126,7433,2948,2493,9230,2985,32215
11702,373,99,642,11924,12140,3809,2473,8784,4066,43196
11703,628,440,1472,50675,37996,8902,5012,35777,23588,161950
11801,1142,733,2960,31757,24874,8293,5684,18147,13395,102150
11802,1425,466,2774,30018,26446,9699,6732,24692,11897,109484
11901,1669,675,3443,24186,25411,12165,12029,38652,12058,124501
11902,835,465,2017,19251,19660,8854,8775,32251,10734,99525
11903,1494,487,3046,21077,22252,10651,8516,26640,6925,96061
11904,1489,475,2948,22224,23007,9869,7953,28824,9250,101127
12001,654,300,1502,15640,16162,6676,4776,13156,5141,61551
12002,279,148,630,13167,13430,4467,2752,6297,3302,43415
12003,1617,605,3065,27486,27487,11140,8278,30751,10735,115877
12101,1064,328,2280,21751,22458,9461,6716,15773,5108,81267
12102,635,258,1461,14809,17437,8333,6198,10963,3145,60885
12103,1387,634,3484,21742,23383,12397,9607,15044,4836,87009
12104,760,371,1908,23830,21643,7235,4620,11856,7316,76500
12201,274,187,858,9345,8749,3594,2599,5247,2697,32231
12202,678,289,1517,11145,13150,6535,4400,7480,3016,45726
12203,1868,636,3876,29193,31358,13770,9942,21004,7163,112430
12301,397,90,704,9413,11144,5169,3993,7481,2024,39224
12302,598,444,1377,24621,27167,12577,11616,28858,10168,115007
12303,211,71,424,5799,7444,3929,3643,5289,2029,28133
12401,680,337,1549,13186,18168,9261,7151,8906,4255,60927
12402,0,0,0,0,0,3,0,3,0,6
12403,651,308,1419,21705,25895,11930,10409,20238,7093,97270
12404,354,81,584,5956,7206,3472,3123,5740,2655,28152
12405,158,136,454,8800,9706,4467,4121,10340,3438,40872
12501,480,132,873,11628,11091,4714,4474,20213,7668,59788
12502,408,276,1055,10924,11798,5894,4931,11380,3377,48304
12503,1133,480,2258,20642,20872,9634,9772,34610,10943,106473
12504,1137,514,2294,21436,24465,10674,8898,26977,9362,101812
12601,410,106,976,8819,9666,4986,3589,6804,1450,35314
12602,1582,523,3215,23954,25438,11347,8313,24033,6579,99664
12701,254,125,527,12182,12119,5715,5816,18985,6254,61071
12702,1207,396,2185,26880,25148,11725,11932,52211,12333,140229
12703,577,207,1083,16018,17500,7842,7443,23450,7970,80223
12801,1187,558,2841,21229,22801,10774,8222,16688,5967,85681
12802,876,301,1751,20319,23475,11646,8751,15620,4529,84340
19797,0,0,0,9,9,3,6,69,16,112
19999,66,48,123,2360,1816,644,575,3419,2924,11738
