region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
11201,1715,353,2087,11471,4289,753,16513,39044,4388,59945
11202,1267,235,1519,10462,4401,677,15540,35934,3899,55373
11203,2252,633,2902,12421,4899,701,18021,45966,5958,69945
11301,698,183,895,7305,2761,313,10379,22209,3518,36106
11302,286,63,353,2163,806,106,3075,7438,969,11482
11303,1528,325,1876,13913,5534,717,20164,44969,5457,70590
11401,2021,528,2567,12734,5528,681,18943,50318,6998,76259
11402,936,226,1168,6927,2851,351,10129,23198,2470,35797
11501,1841,430,2309,24379,8261,886,33526,68400,4537,106463
11502,418,58,492,4149,1736,202,6087,13274,972,20333
11503,190,39,232,4152,1517,223,5892,11599,1493,18984
11504,128,26,154,5693,1615,227,7535,11485,1081,20101
11601,1323,270,1609,21213,6715,687,28615,63211,6813,98639
11602,280,34,321,15987,3562,585,20134,32366,3329,55829
11603,712,138,857,17389,5017,566,22972,47384,6681,77037
11701,566,98,676,6284,1882,182,8348,21186,2683,32217
11702,534,101,641,7131,2305,315,9751,29664,3781,43196
11703,1027,428,1473,13307,5765,467,19539,119270,23142,161951
11801,2253,664,2962,16808,6341,633,23782,65463,12906,102151
11802,2316,432,2777,18348,6039,710,25097,73131,11258,109486
11901,2774,625,3443,24665,7726,640,33031,80728,10742,124501
11902,1542,452,2015,19985,5489,324,25798,63992,9735,99525
11903,2585,432,3047,18753,6196,469,25418,64345,6297,96060
11904,2469,443,2949,18848,5994,423,25265,67414,8448,101127
12001,1207,281,1500,11991,3814,355,16160,40591,4800,61551
12002,471,154,630,8883,2450,402,11735,28561,3119,43415
12003,2446,570,3067,20182,5784,652,26618,79193,10068,115879
12101,1950,294,2278,18266,4665,697,23628,52843,4797,81268
12102,1209,236,1461,14608,4350,692,19650,38371,2862,60883
12103,2852,583,3485,19950,6753,800,27503,55037,4467,87007
12104,1520,355,1908,11836,4582,418,16836,52500,7165,76501
12201,673,173,859,7000,2223,311,9534,20139,2558,32231
12202,1220,278,1518,10403,4011,555,14969,27891,2867,45727
12203,3251,588,3878,26055,8562,1199,35816,70027,6588,112431
12301,613,82,704,10830,3213,515,14558,22817,1851,39226
12302,931,429,1378,23649,8932,923,33504,72396,9104,115004
12303,352,65,423,6494,2347,308,9149,17185,1798,28132
12401,1209,322,1548,12550,5374,912,18836,38138,3954,60928
12402,0,0,0,0,0,0,0,6,0,6
12403,1119,282,1420,22351,8385,1077,31813,59079,6380,97272
12404,499,77,585,6148,2330,304,8782,16953,2417,28152
12405,315,134,453,8469,3043,383,11895,25908,3070,40873
12501,742,121,873,10979,2522,196,13697,38975,7115,59787
12502,777,266,1056,10218,3278,355,13851,31348,3106,48305
12503,1789,450,2258,20655,6296,466,27417,69253,9803,106473
12504,1780,489,2293,20895,5715,547,27157,65861,8792,101810
12601,855,101,975,7394,2621,289,10304,23681,1327,35312
12602,2681,491,3215,19303,5878,652,25833,67669,6163,99665
12701,400,119,525,13274,3582,323,17179,38359,5534,61072
12702,1791,361,2189,24910,7954,486,33350,96249,10630,140229
12703,887,185,1082,17804,4669,515,22988,49992,7243,80223
12801,2299,511,2842,17037,7677,767,25481,54798,5402,85681
12802,1462,281,1753,19293,7336,901,27530,52722,4086,84338
19797,0,0,0,6,0,0,6,89,15,110
19999,70,52,122,1113,551,42,1706,7210,2821,11737
