region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
10401,8842,4848,3609,5282,6675,7057,5300,3253,1198,46064,27,18,13,10,19,13,6,5,3,114,271,314,210,216,308,406,470,201,54,2450,14,7,15,12,23,101,163,51,3,389,35,41,58,56,61,143,119,19,3,535,3,0,0,7,7,14,20,3,3,57,3,7,0,3,3,7,3,3,0,29,0,0,0,0,0,15,12,3,0,30,3,0,0,0,0,0,0,0,0,3,7,3,10,0,3,4,15,5,3,50,0,0,0,0,0,0,0,0,0,0,336,372,293,294,405,690,802,285,66,3543,363,390,306,304,424,703,808,290,69,3657,9205,5238,3915,5586,7099,7760,6108,3543,1267,49721
10402,15084,8723,6988,9437,11349,10962,7361,4623,1921,76448,31,27,19,22,30,19,14,7,5,174,369,546,448,377,537,680,608,236,107,3908,37,15,33,38,60,195,331,111,24,844,64,52,95,56,79,118,68,28,4,564,5,6,4,15,8,30,44,19,0,131,3,4,7,7,9,17,7,3,3,60,8,4,0,4,10,30,30,13,0,99,0,8,3,3,3,4,0,0,0,21,7,0,5,8,3,22,32,30,3,110,0,0,3,0,0,0,0,0,0,3,493,635,598,508,709,1096,1120,440,141,5740,524,662,617,530,739,1115,1134,447,146,5914,15608,9385,7605,9967,12088,12077,8495,5070,2067,82362
10501,5291,2523,2623,3008,3369,2880,2107,1126,309,23236,36,26,23,18,14,12,9,7,3,148,185,357,245,264,342,388,263,77,14,2135,0,12,11,13,32,113,108,48,3,340,9,24,39,23,49,52,80,25,3,304,4,7,5,10,7,36,51,9,0,129,0,3,0,6,5,15,7,0,0,36,0,0,6,0,0,11,10,0,0,27,0,3,0,0,0,0,0,0,0,3,3,3,0,3,4,10,3,3,0,29,0,0,0,0,0,0,0,0,0,0,201,409,306,319,439,625,522,162,20,3003,237,435,329,337,453,637,531,169,23,3151,5528,2958,2952,3345,3822,3517,2638,1295,332,26387
10502,3708,2234,2016,2300,2939,2759,1870,1393,488,19707,11,21,19,7,9,5,4,4,0,80,123,202,186,133,182,200,149,59,13,1247,4,29,26,34,55,106,95,19,4,372,13,10,21,3,24,26,17,3,0,117,18,32,40,46,59,94,80,21,0,390,0,3,4,9,8,6,5,4,0,39,0,0,0,0,3,5,14,3,0,25,0,3,4,0,0,0,0,0,0,7,0,3,0,0,3,7,10,0,0,23,0,0,0,0,0,0,0,0,0,0,158,282,281,225,334,444,370,109,17,2220,169,303,300,232,343,449,374,113,17,2300,3877,2537,2316,2532,3282,3208,2244,1506,505,22007
10503,14247,7483,6757,7780,8591,7663,5563,3444,1269,62797,50,35,27,21,23,24,12,7,4,203,406,648,413,391,481,444,302,141,47,3273,27,30,20,29,39,111,148,34,0,438,37,25,33,27,29,54,32,16,3,256,3,7,5,8,13,34,29,3,0,102,0,4,7,5,5,15,12,0,0,48,0,3,3,4,4,7,23,6,0,50,0,0,5,4,4,0,0,0,0,13,0,5,0,0,4,8,9,7,0,33,0,0,0,0,0,0,0,0,0,0,473,722,486,468,579,673,555,207,50,4213,523,757,513,489,602,697,567,214,54,4416,14770,8240,7270,8269,9193,8360,6130,3658,1323,67213
10601,17015,10060,9380,10728,10872,9722,5851,3352,1234,78214,27,32,28,24,21,19,4,8,0,163,320,620,513,396,368,419,207,101,62,3006,0,19,17,9,23,20,11,4,3,106,6,36,70,40,48,49,28,8,0,285,0,4,11,5,7,6,7,0,0,40,4,6,13,11,12,14,3,0,0,63,7,0,0,0,5,11,7,0,0,30,3,10,4,3,0,0,0,0,0,20,6,3,0,6,6,13,5,0,0,39,0,0,0,0,0,0,0,0,0,0,346,698,628,470,469,532,268,113,65,3589,373,730,656,494,490,551,272,121,65,3752,17388,10790,10036,11222,11362,10273,6123,3473,1299,81966
10602,13764,8070,7899,8809,8312,6928,4225,2571,988,61566,18,13,7,8,9,7,3,0,5,70,241,453,326,239,207,204,137,111,54,1972,3,0,5,3,13,9,3,12,0,48,3,13,12,12,15,16,3,0,3,77,0,0,0,0,3,3,3,0,0,9,0,3,3,4,0,5,0,0,0,15,3,0,3,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,0,9,0,3,3,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,253,472,352,261,238,243,149,123,57,2148,271,485,359,269,247,250,152,123,62,2218,14035,8555,8258,9078,8559,7178,4377,2694,1050,63784
10603,12701,7228,5897,7899,8696,8540,7232,3971,1351,63515,21,12,14,17,19,15,17,29,53,197,348,350,270,259,314,345,408,138,42,2474,6,10,11,11,23,43,70,24,7,205,14,19,33,41,26,36,27,4,0,200,3,4,8,6,4,19,9,3,0,56,7,4,7,10,10,11,7,0,0,56,3,0,0,5,12,7,5,8,0,40,0,3,3,0,0,6,0,0,0,12,5,9,23,5,8,5,6,4,0,65,0,0,0,0,0,0,0,0,0,0,386,399,355,337,397,472,532,181,49,3108,407,411,369,354,416,487,549,210,102,3305,13108,7639,6266,8253,9112,9027,7781,4181,1453,66820
10604,6316,3462,3670,3828,3867,3203,2044,1224,433,28047,14,13,9,8,8,8,8,3,0,71,123,262,266,223,248,187,100,40,22,1471,3,5,10,4,10,5,12,5,0,54,6,9,23,17,30,25,10,6,0,126,0,0,0,6,0,0,4,0,0,10,0,0,7,3,5,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,132,276,309,253,293,229,129,51,22,1694,146,289,318,261,301,237,137,54,22,1765,6462,3751,3988,4089,4168,3440,2181,1278,455,29812
10701,13860,8706,7802,9092,9681,8051,6222,4337,1409,69160,15,14,15,6,16,11,9,5,6,97,244,353,273,196,162,121,70,61,25,1505,11,5,10,4,10,7,4,5,0,56,8,9,7,6,14,7,10,3,0,64,0,0,0,0,0,4,3,0,0,7,0,4,3,0,7,0,0,0,0,14,0,3,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,263,374,293,212,197,146,90,69,25,1669,278,388,308,218,213,157,99,74,31,1766,14138,9094,8110,9310,9894,8208,6321,4411,1440,70926
10702,5,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,0,0,0,14
10703,16640,10335,8342,10689,11658,9666,6817,4193,1465,79805,14,17,15,17,14,8,9,5,0,99,330,384,337,216,174,211,162,112,70,1996,9,3,5,3,16,20,20,3,3,82,4,14,19,8,17,27,6,3,3,101,0,0,0,0,3,3,12,0,0,18,5,6,4,0,4,7,3,3,0,32,0,3,0,4,5,3,4,0,0,19,0,0,5,0,0,3,0,0,0,8,0,8,3,0,5,5,3,3,0,27,0,0,0,0,0,0,0,0,0,0,348,418,373,231,224,279,210,124,76,2283,362,435,388,248,238,287,219,129,76,2382,17002,10770,8730,10937,11896,9953,7036,4322,1541,82187
10704,20856,17239,15197,15612,15571,12809,8935,6439,2660,115318,30,24,42,18,20,16,6,9,5,170,420,1022,604,455,373,360,247,193,128,3802,16,12,31,27,25,19,16,6,0,152,8,26,22,39,23,27,15,11,0,171,0,3,0,8,3,3,5,3,0,25,5,0,9,8,9,3,5,0,0,39,3,3,4,3,5,3,0,0,0,21,0,4,0,3,0,0,0,0,0,7,6,17,12,14,17,13,0,0,0,79,0,0,0,0,0,0,0,0,0,0,458,1087,682,557,455,428,288,213,128,4296,488,1111,724,575,475,444,294,222,133,4466,21344,18350,15921,16187,16046,13253,9229,6661,2793,119784
10801,4515,2429,1822,2841,3703,4278,4161,2864,1142,27755,4,9,9,6,8,6,11,7,5,65,124,168,141,139,180,276,349,170,59,1606,0,6,6,3,11,63,98,44,7,238,15,12,10,14,21,15,20,7,0,114,0,0,0,0,0,3,3,3,3,12,3,0,5,0,3,3,0,3,0,17,6,0,0,0,0,11,6,3,0,26,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,6,13,4,0,29,0,0,0,0,0,0,0,0,0,0,148,186,165,159,218,377,489,234,69,2045,152,195,174,165,226,383,500,241,74,2110,4667,2624,1996,3006,3929,4661,4661,3105,1216,29865
10802,8517,4356,3407,4692,6562,6924,5126,3066,1290,43940,27,25,7,16,26,16,10,3,0,130,253,354,252,200,296,394,313,130,48,2240,14,4,15,12,10,78,133,61,7,334,16,19,31,10,41,54,59,20,3,253,0,3,3,9,7,15,24,7,0,68,0,3,3,0,3,6,3,3,0,21,0,0,0,4,0,8,16,0,0,28,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,13,11,13,0,51,0,0,3,0,0,0,0,0,0,3,287,386,310,235,361,568,559,234,58,2998,314,411,317,251,387,584,569,237,58,3128,8831,4767,3724,4943,6949,7508,5695,3303,1348,47068
10803,50,10,42,41,56,36,36,13,5,289,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,8,9,0,0,47,0,3,0,0,0,6,0,0,0,9,3,0,3,4,0,5,6,0,0,21,0,0,0,3,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,12,16,12,19,21,4,0,96,3,9,12,16,12,19,21,4,0,96,53,19,54,57,68,55,57,17,5,385
10804,12466,6705,5341,8051,9511,9514,8544,5900,2349,68381,24,13,15,14,17,13,18,10,4,128,369,410,353,369,413,510,508,231,91,3254,22,14,26,10,28,101,193,99,9,502,13,31,34,33,39,50,59,10,0,269,4,5,3,3,6,17,21,12,0,71,5,11,6,4,17,14,8,0,0,65,4,4,3,0,4,21,17,6,0,59,3,0,0,0,3,3,3,0,0,12,3,7,3,12,15,19,13,8,4,84,0,0,0,0,0,0,0,0,0,0,423,482,428,431,525,735,822,366,104,4316,447,495,443,445,542,748,840,376,108,4444,12913,7200,5784,8496,10053,10262,9384,6276,2457,72825
10805,9122,4835,3657,5347,6823,7399,6025,3580,1333,48121,32,15,16,21,18,18,5,5,3,133,224,340,225,183,236,322,240,133,61,1964,4,0,5,5,9,32,35,16,0,106,5,16,19,21,24,25,23,7,0,140,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,0,3,0,13,0,0,4,0,5,0,3,0,0,12,0,0,0,0,3,0,0,0,0,3,0,6,3,0,0,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,240,362,256,212,277,388,306,159,61,2261,272,377,272,233,295,406,311,164,64,2394,9394,5212,3929,5580,7118,7805,6336,3744,1397,50515
