SA3_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
11801,113,211,137,100,124,75,47,803,10,7,5,0,7,0,3,32,4,3,5,4,6,0,0,31,239,557,354,225,357,214,151,2103,3,17,10,9,10,13,3,63,14,33,12,3,5,4,3,81,19,48,23,17,14,15,6,144,258,605,375,238,375,229,160,2244,89,131,116,78,111,74,48,635,4,8,3,3,3,6,0,22,350,739,493,314,490,305,206,2907
11802,114,233,146,101,174,77,45,894,28,16,3,9,9,3,5,69,3,9,3,3,0,3,0,29,289,605,421,297,428,257,158,2447,6,17,10,10,16,3,5,69,16,24,13,11,11,8,3,85,24,42,20,15,26,9,7,156,310,648,443,311,454,264,166,2598,233,227,139,108,125,87,65,988,4,0,4,0,0,3,3,21,552,873,584,424,585,357,231,3607
11901,216,430,316,221,303,145,73,1701,38,14,6,4,19,8,4,94,15,26,15,15,26,9,10,122,501,826,648,478,729,396,194,3775,18,75,43,31,38,21,17,245,48,106,67,52,62,35,15,388,68,183,117,82,100,54,36,630,566,1006,765,563,827,453,230,4404,1011,994,577,376,518,243,161,3874,20,32,18,10,8,3,0,87,1604,2028,1355,942,1352,703,385,8368
11902,151,280,208,154,221,126,58,1189,17,4,16,3,6,5,6,55,7,6,14,15,20,7,3,74,283,546,451,343,513,308,160,2599,10,23,28,23,26,19,4,134,18,87,44,33,39,26,9,244,32,109,71,52,69,43,17,382,316,649,523,393,580,348,179,2984,584,612,355,209,293,168,102,2327,6,17,15,3,4,4,3,52,904,1282,891,604,877,520,279,5367
11903,128,253,168,127,210,132,59,1085,15,6,10,6,8,3,3,51,4,8,7,12,8,13,8,60,266,503,377,314,540,352,188,2545,14,25,10,12,15,15,7,94,14,62,35,33,38,25,9,210,31,88,45,41,52,37,17,302,289,589,428,350,591,387,201,2843,365,336,204,164,216,148,68,1504,11,12,11,7,3,3,3,51,661,945,644,520,811,542,268,4397
11904,176,283,193,135,207,122,59,1175,25,8,0,9,5,3,3,55,3,6,5,7,11,10,6,57,334,570,425,325,515,317,155,2644,9,12,21,9,18,11,10,86,11,30,17,17,11,19,3,111,23,46,34,24,25,26,10,193,359,617,459,351,544,337,165,2841,340,388,220,136,188,98,71,1434,6,3,3,3,0,0,0,20,708,1010,684,490,736,439,236,4294
12001,77,177,96,53,102,66,39,607,9,4,3,3,0,3,0,25,0,6,8,3,0,3,0,17,154,400,271,187,293,206,111,1624,5,6,7,7,7,3,3,35,9,18,11,7,4,7,3,56,8,20,15,15,14,11,5,92,163,421,286,199,308,218,122,1720,121,132,74,52,73,41,36,534,3,3,0,0,0,0,0,5,288,559,359,252,379,263,158,2254
12002,47,108,51,27,47,27,16,330,11,3,5,3,3,3,0,27,0,0,0,0,0,3,0,9,102,244,149,125,179,99,60,958,0,8,9,4,7,3,0,29,0,7,9,6,8,3,0,36,0,20,11,10,17,8,0,62,102,258,165,131,194,104,60,1024,85,85,55,23,38,24,19,328,0,0,0,0,0,0,0,6,192,343,225,153,233,126,78,1354
12003,138,258,169,150,204,105,65,1089,21,9,11,8,7,9,7,63,11,8,12,7,15,7,0,57,324,559,428,351,559,369,211,2802,11,19,12,14,16,8,14,96,14,29,25,8,35,19,14,139,27,45,39,24,53,27,28,238,346,608,467,372,609,394,237,3035,255,249,160,129,204,129,86,1213,3,7,0,3,0,0,4,18,605,864,632,506,809,525,322,4262
12101,71,145,119,76,128,75,41,658,23,4,3,0,3,8,0,38,0,3,4,0,3,4,8,28,215,434,328,237,380,263,166,2019,4,9,15,4,14,8,3,61,3,7,5,9,5,3,0,46,9,18,23,11,23,13,6,105,224,455,346,250,406,273,169,2121,111,178,114,102,117,122,66,810,0,3,3,0,0,0,0,3,331,636,466,348,522,395,240,2935
12102,46,155,108,109,137,65,38,667,11,8,3,5,10,7,3,38,0,3,3,8,9,3,3,23,121,357,304,265,371,198,107,1718,0,9,3,0,8,5,0,30,10,18,3,6,4,9,3,50,10,22,9,8,13,13,5,81,130,374,308,276,379,205,114,1790,85,102,72,45,77,59,33,474,0,3,0,0,0,0,0,8,213,482,386,321,456,268,146,2279
12103,73,158,150,111,162,120,62,832,8,9,5,3,9,6,3,44,6,0,6,7,6,3,0,26,166,380,355,313,521,349,175,2258,4,11,5,6,7,9,7,44,7,9,11,9,18,9,4,76,12,22,15,20,24,14,15,117,184,395,369,330,551,362,187,2376,89,186,134,93,163,94,59,824,0,0,0,0,0,0,0,4,270,586,501,425,718,457,250,3206
12104,76,120,94,57,83,56,39,519,14,5,4,0,0,0,0,25,3,4,4,3,5,3,0,24,186,372,271,192,308,185,134,1643,3,14,0,3,7,4,5,39,4,15,8,7,7,10,0,60,8,27,10,13,17,14,5,101,190,407,283,209,321,196,135,1741,49,89,70,49,63,45,27,393,3,0,0,3,0,0,0,11,247,494,352,260,386,244,165,2150
12201,29,68,62,30,57,23,14,285,4,3,0,0,3,0,0,12,0,3,0,0,0,0,0,3,59,169,145,91,163,85,42,749,0,8,4,0,4,0,5,21,0,11,4,0,4,0,0,21,0,22,5,5,7,0,4,47,59,189,149,93,172,82,44,795,24,49,30,19,32,13,12,186,0,4,0,4,0,0,0,10,84,241,186,114,201,96,60,985
12202,76,157,100,85,111,52,27,600,9,5,3,3,3,3,0,27,7,5,3,3,4,0,0,19,148,302,220,189,300,130,77,1375,3,6,3,0,9,0,3,23,4,5,10,3,3,3,0,26,10,15,6,6,10,3,3,53,157,320,230,198,312,135,77,1429,50,91,44,28,47,12,10,271,3,4,0,3,7,0,0,11,210,411,279,228,362,143,84,1713
12203,142,364,231,139,230,94,54,1260,14,7,3,6,3,5,0,44,9,8,11,4,8,5,0,47,284,713,558,398,657,288,163,3055,3,14,8,3,16,4,9,57,17,21,8,8,8,4,0,64,18,42,18,12,22,6,9,123,300,753,576,405,681,293,173,3182,164,197,123,78,99,53,32,757,11,4,3,4,0,3,0,17,475,954,700,493,782,356,208,3955
12301,95,226,168,89,135,38,20,776,22,13,14,5,3,3,3,62,3,14,6,3,3,0,0,22,216,477,379,255,360,137,63,1895,6,13,8,9,10,7,5,52,21,25,20,11,6,0,0,91,29,35,25,19,18,7,5,144,247,519,399,280,378,143,67,2039,210,218,116,61,81,26,17,729,9,5,4,4,0,0,0,17,470,741,516,339,463,172,82,2782
12302,310,555,362,251,308,89,52,1924,34,40,16,14,17,4,9,131,22,23,13,10,6,4,0,84,653,1123,812,579,790,300,167,4432,53,128,74,54,68,10,7,398,93,172,95,69,57,9,6,501,148,300,166,116,123,21,16,896,804,1422,977,699,919,324,186,5328,1481,1334,687,429,471,143,70,4617,45,52,19,15,14,4,4,141,2332,2807,1679,1143,1403,463,261,10085
12303,77,143,80,45,74,14,7,439,8,9,0,0,7,0,0,25,0,9,5,3,3,0,0,24,136,242,165,119,180,51,25,913,4,18,13,0,11,4,0,46,16,22,10,10,4,0,0,65,22,38,24,10,21,4,0,113,151,279,189,128,198,54,22,1033,148,144,68,45,56,14,3,479,4,0,3,0,0,0,0,13,308,426,263,178,256,67,25,1520
12401,129,269,217,135,188,53,27,1014,14,7,15,5,11,0,3,58,0,6,6,6,7,3,0,28,206,456,411,289,446,126,75,2006,5,14,6,5,16,5,0,48,15,33,20,13,14,0,0,98,22,49,24,19,22,8,7,144,229,505,437,304,474,130,78,2153,250,275,143,84,107,23,16,893,3,0,3,0,4,0,0,11,479,777,581,389,586,154,88,3065
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,321,552,340,212,239,77,26,1766,39,26,18,11,10,0,0,110,15,28,17,12,9,3,3,87,637,1082,763,575,789,277,127,4252,27,54,34,17,39,7,4,187,64,100,37,26,22,5,4,266,87,163,75,48,66,14,7,454,726,1248,835,620,853,288,130,4701,914,738,346,223,217,66,25,2524,9,4,5,5,3,0,0,28,1647,1985,1190,850,1078,353,156,7251
12404,75,150,89,64,82,22,8,492,4,7,4,3,8,0,0,25,3,5,0,0,3,0,0,11,131,267,194,139,204,77,41,1053,9,12,9,17,9,3,0,59,14,12,11,8,3,3,0,50,25,24,22,24,13,3,3,110,154,292,215,162,216,83,41,1163,245,214,107,79,61,20,3,731,0,4,7,8,3,0,0,16,398,511,322,251,281,102,44,1909
12405,119,229,105,78,92,35,17,677,20,11,5,0,6,0,5,46,12,11,9,4,14,3,0,52,260,450,285,215,287,104,52,1643,21,40,20,11,18,4,3,121,38,44,19,12,20,3,0,125,59,86,38,27,38,5,3,248,315,536,327,234,320,106,58,1890,508,389,176,105,123,27,18,1336,15,17,3,4,0,0,0,44,840,937,503,345,442,136,80,3273
12501,69,119,98,51,93,49,46,523,13,0,0,3,3,3,0,27,11,5,8,3,12,3,5,42,169,248,218,143,237,171,111,1304,11,14,13,9,12,15,5,75,18,23,14,14,24,10,5,111,27,37,23,27,36,26,11,181,200,282,237,173,276,193,128,1490,338,353,182,115,173,101,67,1318,8,3,0,3,3,0,0,17,540,642,424,287,446,297,187,2824
12502,50,132,80,75,92,54,32,524,13,5,0,3,10,4,5,41,0,3,9,3,3,7,4,30,135,275,214,190,260,179,101,1349,7,10,4,7,9,8,5,48,22,43,14,8,9,5,5,109,24,52,25,16,20,14,7,157,160,331,242,205,277,192,104,1511,163,190,100,94,132,74,41,802,0,0,4,0,0,0,0,9,327,525,346,302,415,262,150,2328
12503,179,309,234,169,221,99,49,1258,15,18,10,11,5,4,0,64,28,23,13,10,15,7,3,106,381,674,493,364,546,255,166,2881,24,43,28,22,28,12,8,163,46,110,63,40,43,17,8,322,66,160,88,59,73,24,16,487,453,830,579,422,619,284,181,3366,980,914,520,318,407,224,170,3537,16,29,17,11,6,4,0,89,1448,1778,1119,752,1033,518,345,6997
12504,145,214,168,93,167,84,55,925,17,13,6,3,11,4,5,60,4,10,3,5,13,9,3,42,298,505,385,276,454,279,164,2359,19,42,24,18,26,11,6,142,14,41,34,16,15,12,4,129,36,83,56,35,34,16,10,274,335,586,439,315,491,298,175,2632,363,303,183,107,177,83,55,1281,3,13,5,4,3,0,0,32,701,897,630,426,668,383,230,3941
12601,30,79,50,46,50,45,16,316,6,0,0,0,0,0,0,9,0,0,0,3,3,0,3,13,59,176,119,112,185,140,70,867,3,3,0,0,3,0,3,16,3,7,7,0,4,3,0,33,4,13,8,4,10,6,4,46,68,187,131,113,193,141,75,912,39,81,38,46,48,41,27,327,0,0,0,0,4,0,3,9,108,270,170,161,238,182,108,1244
12602,110,221,147,118,154,81,69,899,16,9,5,5,3,8,0,40,6,4,4,3,5,4,0,22,267,524,348,268,416,292,199,2324,6,12,4,5,14,9,3,57,14,21,15,4,13,4,3,74,20,30,27,13,22,16,7,130,288,551,376,278,441,312,209,2452,193,208,110,88,112,94,65,876,0,0,0,0,0,0,0,8,484,759,483,369,555,410,276,3334
12701,152,249,224,153,159,69,35,1038,19,8,5,8,3,4,0,43,11,11,9,11,28,6,0,79,294,523,444,339,460,219,100,2381,18,42,25,12,22,5,3,136,22,63,39,20,32,9,0,182,37,108,62,31,57,15,6,321,326,638,506,371,518,239,107,2700,710,712,402,255,313,126,75,2589,19,16,10,10,6,0,3,63,1056,1361,920,629,836,362,187,5360
12702,246,520,404,273,415,235,92,2189,39,18,5,5,17,15,7,107,10,32,18,13,25,16,11,124,567,1026,809,573,863,519,255,4619,36,73,70,48,58,41,21,347,67,167,127,78,97,56,22,625,109,241,198,126,150,99,45,973,678,1268,1006,703,1015,619,301,5593,1323,1442,796,593,715,452,263,5580,33,36,24,21,6,9,0,128,2035,2749,1831,1315,1742,1080,559,11303
12703,139,271,162,124,186,70,36,990,20,17,8,6,10,3,3,69,8,18,10,9,9,9,4,55,330,566,399,312,514,242,138,2491,10,33,20,13,17,14,11,123,24,78,47,20,32,13,6,230,37,117,67,39,55,25,16,352,363,679,461,350,571,267,150,2836,757,668,321,229,290,112,76,2456,18,13,7,3,3,0,6,46,1132,1362,792,581,863,378,236,5346
12801,142,339,224,157,173,77,34,1153,24,5,3,0,8,10,0,51,7,10,4,3,8,0,0,37,285,582,458,339,496,214,114,2484,8,8,5,0,15,5,0,43,12,39,12,8,12,6,0,81,16,45,15,9,24,12,0,126,304,629,476,346,518,226,114,2610,188,184,108,74,95,30,36,710,0,7,0,3,4,0,0,11,487,816,592,422,615,254,149,3333
12802,141,291,208,162,174,73,38,1090,14,11,5,8,14,9,0,53,3,3,3,4,3,0,0,24,245,528,451,357,499,258,141,2480,4,7,10,11,13,5,4,52,19,19,14,9,14,4,0,77,20,30,23,19,30,5,3,126,270,557,471,376,521,270,142,2611,190,180,114,70,95,42,29,713,5,5,4,5,0,0,0,11,455,740,582,450,613,314,173,3335
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
