SA3_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
11504,0,0,0,0,0,291,22,15,6,0,6,0,3,0,9,346,41,0,0,0,0,0,0,0,0,0,44,27,3,0,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,87,4,3,0,0,0,0,0,0,3,101,2117,465,424,67,108,69,73,63,41,82,3503,2269,839,778,104,120,92,96,89,56,65,4504,242,50,75,27,14,16,20,37,13,27,525,15,5,4,0,0,0,0,0,0,5,27,2521,890,861,130,132,106,122,127,72,97,5057,0,0,0,0,0,4,0,0,0,3,6,4634,1357,1286,202,242,177,190,186,111,184,8566
11601,0,0,0,12,18,2312,107,92,3,13,20,7,9,3,86,2640,220,3,0,0,0,0,0,0,0,21,243,385,3,5,0,0,0,0,0,0,22,418,308,8,13,0,0,4,0,0,0,33,374,16,0,0,0,0,0,0,0,0,3,17,709,11,23,0,0,4,0,0,0,55,803,0,0,0,0,0,0,0,0,0,18,23,931,11,20,0,0,4,0,0,0,96,1070,7605,1397,1178,195,239,244,223,216,124,387,11808,15171,6244,9191,1153,1442,1369,1633,1378,815,756,39147,2679,636,930,174,301,281,307,293,280,365,6260,143,56,60,9,14,16,22,21,8,25,368,17995,6937,10184,1334,1754,1663,1963,1692,1112,1147,45779,35,3,8,7,0,0,4,0,0,73,135,25640,8341,11370,1530,1993,1910,2192,1901,1233,1604,57716
11602,0,0,0,0,0,756,83,66,10,7,5,8,3,13,54,1016,69,0,0,0,0,0,0,0,0,5,73,88,4,3,0,0,0,0,0,0,6,106,61,4,3,0,3,0,0,0,3,7,83,0,0,0,0,0,0,0,0,0,0,0,154,9,7,0,3,0,0,0,3,16,186,0,0,0,0,0,0,0,0,0,0,0,222,8,7,0,3,0,0,0,3,25,266,5069,1323,1153,224,199,207,185,168,149,215,8889,9734,5689,5478,622,615,692,524,578,400,372,24707,948,286,365,76,98,100,107,130,120,188,2413,74,33,38,4,3,3,5,3,5,8,176,10760,6008,5875,699,716,797,631,711,531,561,27295,4,6,3,0,0,0,0,0,0,266,279,15831,7335,7031,919,914,1000,817,876,683,1045,36460
11603,0,0,0,0,11,1416,76,48,9,13,5,10,7,3,66,1646,133,4,0,0,0,3,0,0,0,13,156,183,3,3,0,0,0,0,0,0,6,197,232,11,3,0,0,0,0,0,0,26,272,4,0,0,0,0,0,0,0,0,0,7,417,15,8,0,0,0,0,0,0,35,474,4,0,0,0,0,0,0,0,0,0,4,553,16,11,0,0,3,0,0,0,44,635,5985,1072,1027,148,206,190,133,141,52,365,9326,13242,4883,5824,955,954,979,861,744,400,595,29430,1964,482,562,167,164,202,193,240,225,201,4394,157,50,50,11,11,12,5,13,4,19,336,15357,5414,6436,1135,1129,1199,1061,997,620,824,34158,33,4,12,0,3,3,3,8,5,35,109,21381,6486,7481,1289,1335,1390,1192,1141,688,1215,43593
11701,0,0,0,4,3,1181,17,21,9,3,7,0,0,0,44,1285,50,0,0,0,0,0,0,0,0,6,58,127,0,0,0,0,0,0,0,0,30,162,156,6,0,0,0,0,0,0,0,14,180,4,0,0,0,0,0,0,0,0,11,7,282,5,0,0,0,0,0,0,0,56,355,0,0,0,0,0,0,0,0,0,0,0,336,5,3,0,0,0,0,0,0,60,408,2801,570,609,163,181,152,148,128,82,170,5001,5557,1625,1997,418,497,573,708,711,413,350,12860,1439,180,196,48,75,89,131,195,159,168,2680,56,12,13,0,6,3,7,4,3,22,121,7053,1813,2203,468,573,663,848,912,578,543,15659,7,3,3,3,0,0,0,0,0,18,35,9853,2391,2811,636,758,816,998,1043,663,733,20695
11702,0,0,0,5,7,1333,9,12,0,3,0,0,0,0,135,1491,48,0,0,0,0,0,0,0,0,5,57,119,0,0,0,0,0,0,0,0,28,145,271,0,0,0,0,0,0,0,0,90,366,0,0,0,0,0,0,0,0,0,5,7,392,0,0,0,0,0,0,0,0,123,522,0,0,0,0,0,0,0,0,0,0,0,439,0,3,0,0,0,0,0,0,134,579,3750,796,782,202,202,211,174,170,106,222,6607,4054,733,1061,194,287,318,352,434,249,278,7961,2460,107,140,36,49,77,75,100,76,310,3431,47,5,9,0,0,3,3,0,0,11,81,6557,839,1215,228,344,398,421,538,328,599,11472,10,0,3,0,0,0,0,3,0,12,31,10318,1642,1997,428,547,607,598,704,435,838,18106
11703,0,0,0,4,4,2163,94,60,10,15,3,5,7,3,99,2462,196,0,0,0,0,0,3,0,0,17,224,149,7,0,0,0,0,3,0,0,20,184,334,16,4,0,0,0,0,0,0,19,375,0,0,0,0,0,0,0,0,0,3,4,481,19,8,4,0,0,3,0,0,48,560,3,0,0,0,0,0,0,0,0,8,8,681,20,9,4,3,0,3,3,0,73,799,14088,3579,4612,1427,1649,1731,2140,2505,1669,1104,34506,10381,5085,8852,2398,3177,4143,5592,7586,4994,2298,54499,2967,684,1022,287,511,763,1244,1735,1314,1320,11848,90,41,35,13,17,15,23,45,35,35,361,13439,5801,9921,2697,3708,4923,6866,9366,6341,3650,66706,28,7,10,5,0,3,9,7,17,75,157,27552,9392,14539,4128,5354,6655,9007,11875,8034,4825,101370
11801,0,0,0,6,15,2336,109,48,8,8,4,5,6,5,71,2609,652,25,13,0,0,3,0,0,0,29,718,488,3,8,0,3,0,0,0,0,17,511,129,5,0,0,0,0,0,0,0,18,153,6,0,0,0,0,0,0,0,0,0,6,620,4,4,0,3,0,0,0,0,41,676,0,0,0,0,0,0,0,0,0,3,8,1269,31,18,0,4,3,0,0,0,67,1396,13816,3291,3685,1117,1079,1143,1182,1281,660,718,27982,6628,1498,2085,527,640,839,991,1272,808,514,15800,636,95,109,20,40,45,73,119,153,131,1422,43,3,6,3,3,3,5,3,0,9,84,7299,1593,2206,556,686,886,1073,1397,964,653,17305,29,8,5,0,0,0,0,3,5,30,78,21150,4890,5894,1679,1764,2032,2258,2678,1627,1399,45365
11802,0,0,0,18,19,2780,75,53,8,5,20,9,4,0,114,3053,380,10,4,3,3,3,0,0,0,23,432,493,5,0,0,0,0,0,0,0,28,525,345,8,5,0,0,0,0,0,0,20,378,7,0,0,0,0,0,0,0,0,0,7,848,10,7,0,0,0,0,0,0,45,913,5,0,0,0,0,0,0,0,0,14,18,1232,28,10,3,5,4,0,0,0,77,1358,10191,2671,3259,921,984,991,888,877,574,514,21859,10633,2642,3748,981,1395,1799,2413,3245,2409,993,30258,2134,248,311,80,112,187,297,552,491,395,4820,94,16,11,0,3,4,12,13,14,12,190,12871,2901,4070,1061,1511,2002,2722,3808,2914,1403,35267,28,3,0,0,4,0,3,0,4,433,474,23086,5575,7328,1980,2503,2989,3610,4686,3489,2344,57596
11901,0,0,0,5,13,3686,112,61,13,17,6,11,7,13,223,4141,298,0,0,0,0,0,0,0,0,39,339,437,4,0,0,0,0,0,0,0,68,511,619,20,3,4,0,0,0,0,0,94,747,17,0,0,0,0,0,0,0,0,3,20,1073,29,5,4,0,0,3,0,0,163,1276,0,0,0,0,0,0,0,0,0,0,4,1372,29,5,4,0,0,3,0,0,208,1618,6082,855,723,155,134,165,163,108,92,363,8844,23999,5344,5456,902,949,1120,1120,1013,515,1190,41601,9123,1426,1758,331,399,546,578,577,371,760,15867,186,36,45,11,14,19,16,8,3,34,381,33311,6810,7253,1240,1366,1681,1707,1599,888,1991,57850,30,3,6,3,0,4,3,5,5,45,97,39423,7670,7984,1399,1499,1852,1877,1706,981,2393,66789
11902,0,0,0,3,9,4155,107,93,4,8,12,17,8,3,207,4617,146,0,0,0,0,0,0,0,0,15,165,435,0,3,0,0,0,0,0,0,19,455,816,23,12,0,0,0,0,0,0,102,954,8,0,0,0,0,0,0,0,0,4,18,1258,23,18,0,3,0,0,0,0,120,1430,0,0,0,0,0,0,0,0,0,3,8,1408,28,18,0,3,0,0,0,0,139,1596,4344,716,719,145,157,159,167,181,114,267,6975,19406,5140,7610,1137,1544,1926,2036,1909,1064,1162,42939,9194,1388,1800,395,628,942,661,758,515,843,17125,215,62,55,13,8,24,15,20,13,40,455,28818,6594,9465,1549,2174,2889,2711,2682,1601,2046,60520,27,11,6,4,5,0,3,5,8,74,150,33194,7315,10188,1696,2337,3051,2881,2870,1721,2392,67640
11903,0,0,0,4,6,2902,204,167,17,20,21,9,25,10,142,3519,224,4,0,0,0,0,0,0,0,37,265,297,7,0,0,0,0,0,0,0,25,323,436,33,28,0,3,0,4,0,0,69,570,5,0,0,0,0,0,0,0,0,4,11,739,35,24,0,3,0,4,0,0,104,913,3,0,0,0,0,0,0,0,0,5,6,970,40,28,0,3,0,4,0,0,139,1188,5709,903,747,135,142,157,125,153,113,286,8467,15420,5003,6321,1028,1209,1492,1911,1751,1061,766,35971,5754,1469,1827,380,453,562,652,724,465,770,13051,127,21,23,4,4,4,10,5,15,33,247,21295,6495,8175,1419,1669,2065,2567,2484,1537,1569,49272,19,4,3,3,0,0,0,3,3,26,67,27024,7401,8919,1559,1817,2227,2691,2635,1652,1881,57806
11904,0,0,0,6,12,3902,91,63,6,16,19,6,14,5,245,4363,221,4,0,0,0,0,0,0,0,25,246,446,0,6,0,0,0,0,0,0,60,513,580,14,10,0,0,0,0,0,0,101,711,11,0,0,0,0,0,0,0,0,10,23,1038,14,14,0,4,0,0,0,0,176,1244,3,0,0,0,0,0,0,0,0,0,3,1255,21,14,0,4,0,0,0,0,197,1495,6425,1060,1140,291,258,295,268,282,174,368,10565,18444,4757,7607,1277,1538,2106,2367,2597,1663,1223,43580,5742,726,895,214,259,333,418,611,613,701,10513,175,26,41,7,6,15,15,23,14,66,384,24360,5504,8543,1500,1799,2454,2800,3229,2286,1990,54474,15,3,3,0,0,0,0,3,3,33,81,30800,6571,9694,1793,2060,2747,3076,3517,2461,2396,65119
12001,0,0,0,3,4,2203,42,23,3,5,0,3,7,3,72,2379,151,4,3,0,0,0,0,0,0,15,169,366,0,0,0,0,0,0,0,0,21,387,422,8,9,0,0,0,0,0,0,19,454,0,0,0,0,0,0,0,0,0,0,0,782,9,9,0,0,0,0,0,0,35,843,0,0,0,0,0,0,0,0,0,7,10,936,14,11,0,0,3,0,0,3,56,1015,5394,897,1016,256,268,250,210,208,92,247,8837,8456,2461,3456,743,932,945,987,890,446,464,19777,2237,308,481,144,179,232,306,352,210,342,4795,65,14,15,3,5,5,11,15,7,9,153,10749,2778,3955,892,1121,1185,1309,1255,664,816,24729,7,0,0,0,0,0,0,0,0,21,34,16150,3679,4970,1149,1389,1441,1514,1468,759,1082,33598
12002,0,0,0,0,0,778,7,4,7,0,0,0,0,0,53,853,65,3,0,0,0,0,0,0,0,21,85,82,0,0,0,0,0,0,0,0,9,100,99,0,0,0,0,0,0,0,0,18,116,0,0,0,0,0,0,0,0,0,0,3,187,3,0,0,0,0,0,0,0,29,214,0,0,0,0,0,0,0,0,0,0,3,247,7,3,0,0,0,0,0,0,50,308,5436,1301,1361,337,279,306,276,267,142,257,9961,2418,551,636,140,160,199,231,265,146,129,4875,527,20,33,14,12,9,19,42,40,70,791,14,3,3,0,0,0,0,7,0,3,29,2965,576,680,158,168,213,254,305,181,200,5705,8,0,0,0,0,0,0,0,0,11,24,8408,1882,2041,496,444,521,531,573,328,475,15689
12003,0,0,0,7,12,4229,117,103,15,24,16,10,13,10,226,4762,226,0,5,0,3,0,0,0,0,42,274,600,3,4,0,0,3,0,0,0,50,670,963,23,14,0,0,0,0,0,3,115,1121,10,0,0,0,0,0,0,0,0,3,16,1573,30,23,0,0,3,0,0,3,171,1806,0,0,0,0,0,0,0,0,0,12,15,1806,30,24,0,3,3,0,3,3,216,2088,7744,1323,1323,311,331,325,357,389,271,438,12808,17993,5066,8646,1544,2084,2821,3265,3493,2113,1285,48317,6526,1195,1572,361,524,669,820,976,673,992,14295,167,32,59,8,24,15,26,20,15,27,399,24682,6295,10279,1911,2634,3496,4108,4496,2806,2300,63008,24,7,3,3,3,3,3,0,3,66,119,32453,7625,11605,2223,2962,3824,4470,4885,3075,2810,75932
12101,0,0,0,0,0,1989,93,48,13,8,6,9,11,3,54,2238,345,3,7,0,0,0,0,0,0,31,384,301,3,0,0,0,0,0,0,0,25,328,187,14,8,0,3,0,0,3,0,18,220,5,0,0,0,0,0,0,0,0,3,7,490,13,4,0,3,0,0,3,0,38,559,3,0,0,0,0,0,0,0,0,3,6,838,20,13,0,3,0,0,3,0,70,954,8988,1872,1888,504,409,377,458,456,294,404,15649,9859,3701,4716,1015,1141,1332,1455,1660,956,574,26404,1850,520,718,183,239,303,438,583,436,434,5696,67,15,37,11,17,0,10,9,4,20,180,11771,4233,5467,1204,1394,1642,1898,2250,1399,1029,32289,8,0,0,0,0,0,0,0,3,12,34,20769,6112,7358,1708,1802,2012,2361,2702,1695,1448,47964
12102,0,0,0,0,6,1231,62,72,21,8,9,13,17,4,61,1486,225,10,6,3,0,0,0,0,0,32,274,130,3,0,0,0,0,0,0,0,10,147,96,10,7,0,0,4,0,3,0,20,137,7,0,0,0,0,0,0,0,0,0,7,228,9,7,0,0,4,0,3,0,36,285,3,0,0,0,0,0,0,0,0,0,3,459,21,11,0,0,4,0,3,0,67,567,6614,1294,1159,172,162,164,169,137,95,244,10211,5770,2837,3794,650,735,723,698,729,426,290,16643,1026,334,492,122,140,182,171,255,179,244,3150,36,16,18,3,4,3,7,6,0,0,104,6831,3188,4307,774,879,906,876,992,613,542,19890,15,0,3,0,0,0,3,3,0,5,31,13465,4479,5466,950,1039,1065,1048,1135,708,787,30131
12103,0,0,0,10,12,2279,96,72,15,11,10,14,4,5,83,2590,557,29,13,0,0,0,0,0,0,50,655,225,6,7,0,0,0,0,0,0,15,252,110,6,5,0,0,0,3,0,0,8,139,3,0,0,0,0,0,0,0,0,0,5,333,11,7,0,0,0,3,0,0,31,391,8,0,0,0,0,0,0,0,0,9,18,896,38,24,6,0,0,3,0,0,94,1061,12046,2976,2591,519,472,476,384,469,196,484,20613,10059,3474,3499,646,684,733,713,727,403,412,21362,1287,382,563,137,188,211,234,315,234,343,3895,61,6,18,3,4,4,3,7,3,6,105,11409,3869,4075,789,881,940,957,1049,636,762,25362,17,3,0,0,0,0,0,0,0,29,56,23464,6852,6670,1307,1350,1419,1337,1517,835,1278,46037
12104,0,0,0,0,8,1231,45,24,3,5,4,3,4,3,37,1364,309,4,4,0,0,0,0,0,0,18,343,142,0,3,0,0,0,0,0,0,12,159,63,3,0,0,0,0,0,0,0,0,65,3,0,0,0,0,0,0,0,0,0,3,209,8,3,0,0,0,0,0,0,13,227,5,0,0,0,0,0,0,0,0,5,6,518,7,8,0,3,0,0,0,0,32,575,9911,2332,2572,700,727,725,710,757,460,455,19339,4649,1697,2296,581,719,752,872,981,526,256,13324,471,116,157,39,43,77,94,153,87,85,1325,25,3,10,3,0,0,3,7,3,5,66,5144,1820,2458,620,762,826,969,1147,624,345,14715,11,0,9,3,0,0,0,0,0,8,35,15070,4148,5038,1318,1486,1550,1681,1910,1088,809,34090
12201,0,0,0,4,4,490,13,11,0,0,3,0,4,0,16,528,125,0,3,0,0,0,0,3,0,3,137,50,3,0,0,0,0,0,0,0,0,57,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,19,19,193,3,3,0,0,0,0,0,0,29,231,4142,1394,1696,457,457,444,494,404,247,198,9932,1240,501,741,187,200,256,271,376,232,100,4099,102,18,34,7,11,6,20,23,35,34,290,9,4,3,0,0,0,4,0,5,5,35,1354,521,774,191,210,260,296,396,275,141,4428,7,0,0,0,0,0,0,0,0,43,50,5500,1917,2473,652,669,708,789,804,517,381,14408
12202,0,0,0,10,14,992,46,15,0,3,0,0,3,3,61,1125,278,5,3,0,3,3,0,0,0,39,334,86,0,0,0,0,0,0,0,0,16,101,24,0,4,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,107,0,4,0,0,0,0,0,0,17,129,0,0,0,0,0,0,0,0,0,29,30,387,10,7,0,3,3,0,0,0,84,493,6715,1311,1158,176,182,164,157,128,84,288,10366,1682,463,519,87,80,103,132,112,57,99,3334,140,18,27,5,8,10,11,17,12,26,271,8,6,3,0,0,0,0,0,0,0,18,1833,484,549,90,91,109,152,127,72,124,3625,8,0,4,0,0,0,0,0,0,59,71,8561,1792,1706,273,273,280,302,250,150,472,14066
12203,0,0,0,14,28,2431,72,46,4,9,10,5,12,3,104,2702,566,17,3,3,4,0,0,0,0,47,645,255,3,0,0,0,0,0,0,0,29,292,154,10,3,0,0,0,0,0,0,18,189,9,0,0,0,0,0,0,0,0,0,9,421,11,8,0,0,0,0,3,0,48,489,13,0,0,0,0,0,0,0,0,62,70,997,27,12,3,4,0,0,3,0,158,1203,13742,3574,3382,739,696,679,533,484,212,626,24652,7531,2332,3061,535,621,699,832,748,369,378,17110,1192,206,267,51,57,97,168,184,192,143,2546,73,15,14,4,0,6,4,0,0,14,138,8796,2554,3347,592,686,801,1004,935,562,534,19801,41,3,8,3,0,0,4,0,0,94,155,22567,6131,6731,1327,1380,1485,1541,1418,773,1256,44606
12301,0,0,0,10,11,517,12,10,0,0,0,0,0,0,39,584,113,0,3,0,0,0,0,0,0,29,147,26,0,0,0,0,0,0,0,0,11,34,20,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,5,5,47,0,0,0,0,0,0,0,0,19,72,0,0,0,0,0,0,0,0,0,9,9,163,0,3,0,0,0,0,0,0,62,223,4207,450,417,97,89,71,70,73,32,185,5686,2165,486,513,89,110,67,82,50,38,93,3697,205,28,65,13,15,15,16,13,6,27,406,23,8,5,0,3,0,0,0,0,14,40,2393,524,575,98,128,83,100,69,41,136,4145,8,0,0,0,0,0,0,0,0,26,31,6610,967,994,193,217,153,171,139,77,339,9863
12302,0,0,0,0,11,2028,62,65,11,6,7,3,3,8,60,2251,245,0,0,0,0,0,0,0,0,10,257,139,4,4,0,0,0,0,0,0,7,150,131,10,3,3,0,0,0,3,0,11,158,9,0,0,0,0,0,0,0,0,0,9,271,15,9,3,0,3,0,3,0,18,317,3,0,0,0,0,0,0,0,0,3,4,515,16,9,3,4,3,0,3,0,27,582,10776,1282,973,217,225,261,194,191,93,527,14743,14090,4795,5870,916,858,912,799,797,468,611,30116,2249,434,562,138,120,180,159,173,149,207,4380,157,43,43,10,8,9,9,7,4,21,313,16495,5276,6476,1066,985,1096,965,981,625,841,34802,47,13,6,3,4,3,0,0,4,32,111,27316,6570,7456,1286,1204,1366,1157,1165,723,1402,49649
12303,0,0,0,0,3,452,7,0,0,0,0,0,3,0,27,497,70,0,0,0,0,0,0,0,0,26,94,39,0,0,0,0,0,0,0,0,8,52,15,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,9,70,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,38,161,2895,180,155,26,23,36,14,23,9,176,3548,784,123,82,27,30,35,28,36,11,38,1188,88,16,10,0,3,4,0,6,8,17,155,10,0,0,0,0,0,0,0,0,0,13,885,135,94,27,32,37,29,36,18,61,1348,7,0,0,0,0,0,0,0,0,3,14,3792,314,249,52,53,80,46,63,31,237,4909
12401,0,0,0,3,5,1175,16,14,3,3,0,0,0,3,56,1269,295,3,6,0,0,0,0,0,0,47,355,88,3,0,0,0,0,0,0,0,8,95,19,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,112,5,0,0,0,0,0,0,0,10,125,3,0,0,0,0,0,0,0,0,0,3,412,7,6,0,0,0,0,0,0,62,481,8149,612,438,83,84,58,38,51,21,280,9828,1670,265,286,51,51,55,106,131,115,72,2807,112,9,25,5,3,9,8,21,16,38,245,6,0,0,0,0,0,0,0,0,0,9,1784,283,311,60,58,65,113,157,130,106,3070,15,0,0,0,0,0,0,0,0,15,32,9954,897,747,145,145,125,154,211,154,400,12923
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
12403,0,0,0,8,10,1707,38,21,3,5,3,7,3,3,76,1870,288,0,0,0,0,0,0,0,0,37,330,140,4,7,0,0,0,0,0,0,15,160,72,0,4,0,0,0,0,0,0,12,87,3,0,0,0,0,0,0,0,0,0,0,213,4,9,0,0,0,0,0,0,20,253,0,0,0,0,0,0,0,0,0,0,3,509,3,9,0,0,0,0,3,0,59,586,10345,953,831,159,216,150,135,110,61,398,13377,5655,1613,2458,382,442,461,348,283,177,278,12094,634,140,191,32,55,51,79,71,78,117,1458,59,10,26,5,0,3,0,0,0,11,111,6354,1763,2672,420,495,521,430,361,252,406,13668,23,7,0,0,0,0,0,0,0,73,102,16721,2723,3509,577,713,672,565,469,313,879,27148
12404,0,0,0,8,9,419,0,3,3,0,0,0,0,0,23,451,101,0,0,0,0,0,0,0,0,11,115,36,0,0,0,0,0,0,0,0,0,38,14,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,3,6,156,0,0,0,0,0,0,3,0,14,173,2339,220,174,26,56,24,42,33,19,106,3032,866,134,129,32,37,32,32,42,17,28,1360,130,16,31,6,0,7,3,12,7,18,237,8,0,0,0,0,0,0,0,0,3,12,1008,157,158,43,43,47,33,57,25,50,1608,8,0,0,0,0,0,0,0,0,265,269,3350,375,337,66,91,65,71,89,38,421,4913
12405,0,0,0,0,4,735,17,7,0,4,3,5,0,0,26,798,65,0,0,0,0,0,0,0,0,7,78,73,0,0,0,0,0,0,0,0,9,78,58,0,0,0,0,0,0,0,0,9,61,0,0,0,0,0,0,0,0,0,0,3,133,0,0,0,0,0,0,0,0,14,145,0,0,0,0,0,0,0,0,0,0,0,202,0,3,0,0,0,0,0,0,20,229,3770,508,370,76,81,61,56,63,40,181,5209,4255,1163,1259,224,205,251,246,158,87,212,8053,573,122,137,24,25,52,62,33,34,60,1111,32,9,8,0,3,6,0,6,3,10,85,4862,1290,1399,248,238,306,304,199,122,277,9255,14,0,3,0,0,0,0,0,0,16,29,8643,1799,1779,322,318,368,361,268,155,471,14489
