SA3_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
11504,0,0,0,0,0,3,5,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,5,3,3,0,0,0,12,0,4,7,0,0,3,4,7,0,26,6,20,38,79,51,32,12,0,0,240,0,0,0,0,0,3,3,0,0,14,0,7,10,31,12,14,0,0,0,81,0,0,0,3,3,3,3,0,0,11,3,10,36,167,121,66,34,6,3,439,0,0,0,10,3,9,3,0,0,25,0,3,6,10,19,11,8,5,0,57,0,9,0,10,6,4,3,0,0,37,4,25,43,118,59,26,5,3,0,278,0,0,0,0,3,0,0,3,0,6,0,3,7,35,42,18,3,9,3,122,0,0,0,15,4,7,3,0,0,29,0,0,0,9,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,4,0,0,0,27,4,9,12,18,12,10,3,0,0,67
11601,0,3,3,30,21,43,23,13,12,147,0,5,30,113,65,40,21,8,5,284,0,38,65,255,21,13,0,4,0,398,0,0,0,4,4,13,33,37,15,117,23,158,263,519,203,162,59,11,3,1411,0,0,0,6,8,5,21,5,0,50,5,45,62,205,53,41,16,6,0,433,0,0,11,9,10,8,4,0,0,42,27,196,369,1506,822,763,400,97,70,4246,0,0,3,39,26,69,44,45,87,309,0,0,0,14,21,30,44,21,12,155,5,10,9,16,12,16,13,4,7,84,0,9,28,74,39,43,29,14,0,244,0,0,4,17,26,31,26,26,8,142,17,58,89,564,192,150,101,46,15,1235,0,0,5,33,4,12,3,0,0,62,3,11,14,101,43,27,6,0,0,204,0,0,0,5,8,11,10,3,0,48,3,3,20,101,107,50,40,10,0,336,3,18,22,38,24,14,8,3,0,135
11602,0,3,0,30,15,16,21,6,7,102,0,3,0,16,17,12,9,3,0,66,0,10,20,127,12,12,0,3,0,181,0,0,3,13,3,5,17,7,0,55,12,90,120,254,138,85,28,11,0,734,0,0,0,3,8,4,9,3,0,26,4,47,31,191,47,23,14,7,0,372,0,0,0,7,7,3,0,0,0,19,14,77,177,936,549,401,160,37,22,2374,0,0,3,39,19,22,19,3,4,113,3,6,8,19,37,27,20,13,4,131,3,23,32,41,25,18,11,6,0,145,3,45,75,192,112,59,23,10,0,523,0,0,0,9,10,10,8,7,0,50,3,36,61,332,186,122,64,23,10,834,8,0,3,48,4,15,3,0,0,88,0,4,14,65,11,10,0,0,0,107,0,0,0,3,0,3,4,0,0,11,0,3,8,29,36,18,7,3,0,97,4,35,43,72,19,12,5,0,0,196
11603,0,0,6,27,25,36,19,12,10,129,0,0,4,34,19,4,10,0,0,78,0,3,15,91,6,8,3,0,0,129,0,0,3,3,3,12,25,13,7,70,52,255,423,760,185,112,47,17,3,1846,0,0,0,3,3,8,9,7,3,28,36,142,133,584,141,58,23,9,0,1122,0,0,0,4,12,3,0,0,0,21,23,236,496,2019,1172,996,377,111,68,5499,0,0,7,18,19,19,21,12,8,104,0,0,0,6,25,48,49,28,16,171,0,4,0,9,3,13,4,0,0,42,0,12,11,50,36,32,17,7,3,172,0,0,0,5,18,13,11,11,6,69,0,15,26,143,38,58,22,5,7,317,0,3,0,11,3,3,0,0,0,23,0,4,20,68,27,12,6,0,0,134,0,0,0,7,4,12,11,0,0,44,3,3,13,66,63,39,30,16,0,232,3,17,13,36,3,3,6,0,0,71
11701,0,0,0,9,4,3,8,0,0,29,0,0,5,4,4,0,0,0,0,18,0,3,3,26,0,0,0,0,0,32,0,0,0,8,7,3,4,5,0,28,0,18,29,156,86,59,34,10,0,399,0,0,3,13,9,5,3,0,0,31,3,3,4,30,8,6,0,0,0,58,0,0,3,6,3,0,0,0,0,16,3,29,48,269,115,114,51,18,11,653,0,0,3,25,11,22,9,5,0,79,0,0,3,25,16,16,14,8,0,88,0,0,11,31,4,3,5,0,0,59,3,3,7,54,28,10,14,3,0,118,0,0,0,3,11,10,3,7,7,41,0,0,3,25,10,11,3,0,3,57,0,3,8,43,7,5,3,0,0,67,3,6,8,210,29,23,4,0,0,286,0,0,0,6,5,4,9,8,0,27,0,0,4,42,53,28,28,14,0,168,0,6,17,19,11,4,4,0,0,61
11702,0,0,0,11,4,4,4,0,0,21,0,0,0,12,3,5,3,0,0,28,3,4,38,107,3,3,0,0,0,163,0,0,0,23,4,4,3,3,0,37,4,9,42,279,125,89,35,3,4,593,0,0,0,13,8,4,3,0,0,23,0,0,3,10,4,0,0,0,0,14,0,0,3,8,9,6,0,0,0,26,0,12,21,177,51,37,31,9,5,338,0,0,5,37,0,7,5,0,4,58,0,0,0,31,16,12,11,0,0,74,0,8,8,39,7,4,8,0,0,70,0,0,14,77,14,12,6,3,0,127,0,0,0,3,0,3,8,10,3,27,0,0,6,26,3,0,4,0,0,38,0,0,5,36,4,0,3,0,0,50,3,4,26,195,28,28,9,0,0,293,0,0,0,9,10,33,31,18,7,111,0,0,3,30,17,10,15,3,0,74,6,7,35,116,32,9,7,4,0,209
11703,0,0,3,31,5,8,4,3,3,53,0,0,37,35,10,8,9,0,0,105,4,0,22,74,5,0,0,0,0,110,3,9,37,120,21,18,14,17,4,235,7,25,258,1167,427,339,147,63,14,2449,0,0,10,71,19,11,4,0,0,116,0,0,11,35,5,3,0,0,0,64,0,0,14,41,27,14,6,7,0,108,0,15,94,606,116,120,63,15,3,1022,0,0,16,197,21,48,34,15,8,332,4,0,30,227,57,55,37,20,8,435,10,7,173,338,43,46,18,3,3,633,3,0,64,311,59,57,38,10,0,546,0,0,0,20,16,28,10,14,0,94,0,0,25,111,13,13,12,3,0,179,4,6,122,580,48,38,13,0,0,820,21,21,487,3341,177,75,19,5,0,4154,0,0,3,26,9,15,11,15,0,80,0,3,9,84,34,23,12,4,3,183,30,44,273,742,109,83,57,9,0,1347
11801,0,0,3,17,6,11,3,0,0,33,0,0,0,5,0,3,4,3,5,16,0,0,3,19,0,0,0,0,0,26,0,4,8,85,19,12,27,6,10,173,7,42,121,824,322,244,159,61,19,1798,0,0,3,49,12,5,7,4,0,90,0,0,0,12,7,3,0,0,0,20,0,0,8,24,14,10,3,4,3,67,3,16,45,235,80,57,28,5,3,468,0,0,7,119,19,40,66,34,66,352,0,3,14,137,25,35,45,21,8,288,13,56,25,75,32,33,27,14,7,278,4,37,175,829,485,447,287,186,48,2509,0,0,0,12,11,12,14,11,3,60,0,0,3,24,16,7,6,6,3,64,4,4,10,53,18,11,7,0,0,95,3,14,22,155,29,17,15,0,0,257,0,0,0,13,6,3,0,0,0,29,0,0,0,30,13,0,8,7,3,54,36,115,99,495,124,68,43,14,10,1012
11802,0,0,0,23,10,17,9,0,0,57,0,0,30,9,0,3,0,4,0,52,0,5,11,50,3,0,0,0,0,69,3,10,18,52,9,7,15,19,12,149,6,41,93,573,228,202,116,37,8,1312,0,0,16,65,16,9,22,7,3,136,0,3,9,31,8,3,3,0,0,54,0,3,0,18,22,16,8,4,3,77,0,23,62,346,122,106,53,25,4,740,0,5,4,125,29,60,43,19,36,321,4,3,26,158,56,59,36,36,11,385,11,20,122,120,32,42,26,13,9,385,0,29,74,338,199,83,79,43,22,882,0,0,0,14,13,19,16,10,4,71,0,0,36,61,15,17,17,5,3,154,3,6,41,115,30,32,13,3,0,239,4,14,63,209,72,46,15,3,4,435,0,0,0,6,3,3,0,0,0,13,0,0,3,22,27,20,11,3,0,79,8,49,67,295,87,39,19,5,3,581
11901,0,3,10,27,23,45,39,18,5,164,0,5,7,42,17,12,11,0,0,92,0,3,32,118,6,10,3,0,0,177,0,0,4,8,5,6,14,13,4,57,25,126,180,400,167,123,48,21,4,1086,0,3,0,3,8,3,11,0,7,30,34,90,66,449,76,26,10,0,0,765,0,0,0,8,5,14,0,3,0,39,4,27,84,365,206,162,78,18,10,948,0,3,0,36,21,29,41,49,47,227,0,0,0,9,9,32,22,19,18,106,0,9,12,30,18,29,12,6,0,120,0,5,14,55,32,25,19,6,3,163,0,0,0,3,11,20,25,12,0,74,0,4,10,46,32,38,22,13,9,178,4,3,5,60,9,15,3,0,0,106,3,16,32,165,48,35,9,0,0,314,0,6,19,111,155,193,164,95,22,766,0,3,4,39,41,24,23,16,0,149,0,28,20,42,17,10,5,0,0,127
11902,0,0,5,27,18,26,33,18,10,135,3,26,63,124,48,25,6,4,0,295,9,36,255,682,30,25,0,0,0,1042,0,0,0,3,7,3,9,0,0,25,15,72,115,282,115,86,37,8,3,731,0,0,0,0,0,0,3,0,0,7,54,131,103,577,65,17,5,3,0,949,0,0,3,9,7,6,3,7,3,35,11,34,96,486,237,219,97,20,14,1220,0,0,4,38,10,4,17,11,3,82,0,0,0,7,4,14,15,14,5,55,0,6,6,38,13,19,11,7,0,92,0,0,9,36,16,11,8,3,0,89,0,0,0,3,3,8,8,7,0,40,0,3,9,41,8,20,7,5,7,104,0,0,14,54,18,17,5,0,4,117,0,9,32,222,44,58,13,0,0,379,0,0,0,24,43,34,21,27,3,155,0,0,0,37,25,21,9,3,0,94,6,13,16,32,11,0,9,3,0,89
11903,0,3,4,26,10,11,9,6,0,70,0,0,3,17,8,13,4,0,3,60,10,44,399,1053,23,33,7,0,0,1564,0,0,0,10,3,7,15,10,7,56,3,80,162,321,168,144,67,25,14,981,0,0,0,0,7,3,10,5,0,24,7,3,13,38,6,8,0,0,0,77,0,0,3,8,8,4,0,0,0,34,5,47,80,498,187,166,67,19,6,1082,0,0,4,26,8,14,5,5,12,81,0,0,0,10,21,26,24,19,9,108,4,11,13,32,25,30,23,3,5,151,0,3,8,55,28,29,20,7,3,157,0,0,0,4,18,22,13,11,3,69,0,0,10,33,18,13,8,6,3,92,0,9,33,178,38,32,17,3,0,306,9,10,29,213,52,31,7,0,3,356,0,3,12,117,159,173,122,79,16,689,0,0,3,9,9,6,7,0,0,35,0,27,14,51,12,23,11,5,0,138
11904,0,0,0,20,10,10,5,10,6,59,0,0,0,16,11,10,10,0,0,44,10,63,546,1500,39,28,8,0,0,2190,0,0,0,19,7,6,13,8,5,54,9,62,122,377,193,173,62,20,6,1021,0,0,0,13,4,0,3,4,0,29,0,9,8,66,4,6,0,0,0,104,0,0,4,20,9,7,3,4,0,42,12,55,121,789,270,228,103,32,10,1606,0,4,7,95,10,24,9,15,5,173,0,4,0,36,23,30,28,13,14,154,0,11,27,66,20,26,14,3,0,183,3,3,16,71,37,25,24,4,3,198,0,0,0,18,25,57,26,21,8,152,0,0,6,36,10,6,4,0,0,70,3,0,20,131,31,30,12,0,0,217,3,9,52,450,76,46,13,3,0,666,3,18,33,245,278,396,362,217,60,1615,0,3,6,54,40,25,28,8,4,176,7,24,25,55,20,13,6,3,0,154
12001,0,0,0,9,4,16,5,3,0,38,0,0,9,19,7,8,0,0,3,43,0,0,23,55,0,4,0,0,0,82,0,3,6,11,11,5,10,3,3,46,7,33,44,231,123,97,69,18,3,622,0,0,0,13,12,4,11,6,0,49,4,8,8,31,3,5,5,0,0,62,0,0,0,9,10,0,3,0,0,25,3,12,13,226,63,77,29,5,3,430,0,0,0,44,7,24,12,16,12,110,0,3,6,40,25,21,28,19,5,145,8,17,13,46,13,21,11,4,0,139,0,7,21,89,45,40,15,9,3,225,0,0,3,9,14,14,8,8,4,44,0,0,5,66,28,34,21,19,6,176,7,0,17,78,11,20,6,3,0,151,0,15,18,154,27,26,9,3,0,234,0,0,0,10,11,3,0,3,0,28,0,0,0,30,30,23,13,10,6,113,12,31,23,62,29,23,22,0,4,208
12002,0,0,0,6,3,9,5,0,0,16,0,0,0,5,3,0,0,3,0,17,0,0,0,11,0,0,0,0,0,11,0,0,3,27,12,12,10,0,0,64,7,21,42,323,184,161,70,23,3,841,0,0,0,18,4,5,4,0,0,31,0,3,0,4,0,0,0,0,0,9,0,0,0,11,3,5,0,0,0,24,3,3,5,117,20,23,13,0,3,193,0,0,0,32,3,19,10,3,3,65,0,4,3,59,45,39,25,7,4,188,0,10,7,37,17,9,3,0,0,87,0,5,15,96,36,27,19,3,0,198,0,0,0,3,4,5,3,8,0,26,0,0,3,24,9,10,7,0,0,61,0,0,0,31,3,3,0,3,0,51,0,5,11,113,15,9,4,0,0,154,0,0,0,6,7,3,3,4,0,28,0,0,0,20,8,7,3,5,0,47,14,32,23,142,50,30,29,8,0,328
12003,0,0,3,27,21,20,10,7,5,92,0,0,16,55,42,21,9,12,7,168,6,57,560,1251,31,15,10,0,0,1938,0,3,0,15,3,15,11,5,0,63,6,40,110,351,178,145,76,11,3,926,0,0,7,15,4,0,10,3,0,42,3,19,21,68,21,12,11,0,0,154,0,0,7,24,25,18,13,8,6,102,6,57,104,708,210,203,121,22,14,1453,0,0,3,84,29,47,31,31,28,255,0,0,8,37,28,34,24,14,11,156,3,16,39,79,21,33,25,10,3,232,0,9,22,74,38,24,20,14,0,203,0,0,0,7,10,16,18,16,3,65,6,22,56,233,160,168,103,74,59,888,6,3,59,299,45,36,23,5,0,473,5,15,107,556,77,44,11,3,0,823,0,0,0,7,9,8,6,12,0,45,0,0,10,52,48,28,30,13,4,181,9,31,27,110,36,26,15,4,0,256
12101,0,0,0,13,6,10,0,4,0,32,0,0,4,14,6,4,0,0,4,34,0,15,64,204,4,5,0,0,0,285,4,8,4,21,11,10,17,11,9,99,9,62,99,362,217,176,105,44,26,1104,0,0,0,12,16,11,8,3,0,44,4,5,3,57,13,3,5,0,0,87,0,3,0,35,38,28,15,31,12,167,13,39,74,441,127,82,48,7,3,828,0,0,7,78,13,41,20,14,9,180,0,3,7,40,44,24,24,20,9,176,18,47,36,134,47,48,35,10,3,377,6,16,40,242,103,66,53,25,6,556,0,0,0,10,11,10,6,5,0,34,0,0,5,74,26,18,20,7,3,160,12,10,62,410,65,81,37,9,0,684,6,18,32,305,59,32,14,0,0,457,0,0,3,10,15,3,9,16,0,54,0,3,0,18,16,11,8,10,3,70,29,81,47,159,77,37,22,7,7,467
12102,0,4,0,12,5,3,0,0,0,30,0,0,3,13,14,9,3,4,0,47,0,18,84,273,11,11,3,0,0,405,0,0,3,5,9,15,28,13,7,81,3,33,66,181,117,137,53,24,12,625,0,0,3,8,11,6,3,3,0,25,6,7,3,65,12,9,0,0,0,106,0,0,0,16,14,13,3,3,0,47,10,47,58,367,124,111,52,15,6,786,0,0,0,46,13,49,13,7,3,142,0,6,3,25,43,38,28,20,9,174,9,16,13,46,35,31,17,9,4,168,5,35,53,155,91,72,55,24,9,499,0,0,0,8,9,10,3,3,0,29,0,16,7,106,44,29,22,9,9,246,3,0,4,70,33,25,16,3,0,153,3,4,25,125,38,21,3,0,0,222,0,0,0,4,0,3,0,0,0,8,0,0,0,0,7,3,0,3,0,12,8,40,24,62,34,25,16,3,0,209
12103,0,0,0,8,4,7,13,0,3,32,0,0,0,0,19,8,3,8,0,38,0,3,13,25,6,0,0,0,0,45,0,22,15,21,34,14,41,26,13,189,7,80,145,203,284,185,138,80,40,1161,0,0,0,11,17,10,7,10,3,58,0,0,0,25,19,15,3,3,0,71,0,0,0,26,40,33,15,19,4,145,0,18,19,156,75,63,28,8,9,364,0,3,0,43,22,34,20,11,7,146,0,18,19,33,69,46,36,38,23,278,5,77,56,79,61,59,33,13,0,380,16,146,245,537,476,361,144,79,41,2047,0,0,0,3,0,5,3,0,0,18,0,10,21,98,81,51,27,23,5,309,6,20,36,230,72,78,47,7,0,494,4,9,19,86,36,20,3,0,3,185,0,0,3,4,3,0,0,3,0,14,0,3,8,12,10,6,0,3,3,49,17,121,78,106,89,63,34,20,3,524
12104,0,0,0,20,7,5,0,0,0,37,0,0,0,3,3,3,0,0,0,17,3,3,33,118,3,5,0,0,0,167,4,7,7,46,24,14,34,15,5,152,13,42,85,518,301,246,166,58,22,1450,0,0,0,28,6,9,13,4,0,64,4,4,5,25,0,4,0,0,0,41,0,0,3,14,36,19,5,8,0,74,3,15,27,270,69,57,38,12,0,495,0,3,12,116,10,33,15,11,10,206,0,10,10,99,65,51,47,21,9,315,8,37,37,79,25,32,15,8,0,245,5,25,42,349,129,130,75,30,7,795,0,0,0,15,7,12,9,7,0,47,0,0,3,78,31,16,14,6,4,154,3,5,11,96,27,21,5,0,0,164,3,13,27,273,50,23,8,3,0,396,0,0,0,7,8,9,3,0,0,28,0,4,0,30,17,5,5,0,0,65,32,105,89,327,128,102,52,14,0,856
12201,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,17,0,4,3,47,12,9,10,12,3,112,7,17,46,250,123,84,44,17,12,597,0,0,0,9,9,8,11,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,6,3,3,0,32,0,3,10,40,13,22,4,0,0,93,0,0,0,31,6,3,7,3,3,48,0,14,5,77,38,30,22,15,4,198,0,14,5,17,12,3,3,0,0,59,10,18,13,186,60,32,18,10,3,352,0,0,0,0,5,3,4,4,0,15,0,0,0,7,4,4,3,3,0,21,0,4,5,28,7,3,4,0,0,51,0,3,3,39,9,7,0,0,0,72,0,0,0,3,0,3,0,0,0,5,0,0,0,3,3,3,4,0,3,23,13,42,37,174,78,30,15,3,0,396
12202,0,0,0,0,5,4,0,0,0,13,0,0,0,0,4,3,0,0,0,12,0,0,6,11,0,0,0,0,0,17,0,7,8,17,24,29,42,35,24,194,0,18,28,158,142,137,76,26,16,603,0,0,3,3,11,3,9,7,4,46,0,0,0,0,0,0,0,0,0,4,0,0,0,6,14,11,3,0,0,41,0,0,13,50,29,24,3,3,0,127,0,0,0,19,9,12,6,3,3,61,0,3,13,46,38,35,47,26,13,211,5,6,13,9,14,8,3,3,0,59,0,32,30,113,87,54,30,18,9,370,0,0,0,4,5,10,10,20,8,58,0,0,0,7,4,3,7,0,0,20,0,0,3,4,0,0,0,0,0,6,3,4,0,32,17,6,3,0,0,68,0,0,0,0,3,3,0,0,0,5,0,0,0,6,3,3,0,0,0,17,3,27,30,73,54,55,34,7,3,282
12203,0,0,0,8,6,4,3,3,0,26,0,0,0,3,3,0,0,0,0,9,3,3,48,160,3,3,3,0,0,224,3,7,16,66,47,34,61,61,39,335,11,68,122,636,370,294,144,58,34,1739,0,0,4,35,17,12,15,11,3,91,0,0,0,10,3,0,3,0,0,21,0,0,0,19,30,17,4,8,0,76,3,20,60,359,176,137,51,24,7,831,0,0,0,90,28,36,21,9,17,203,0,17,17,139,102,74,76,71,24,505,6,21,9,39,35,21,5,5,3,144,7,61,84,398,202,117,72,38,16,982,0,0,4,37,35,52,28,27,13,189,0,0,0,17,8,12,4,3,0,56,0,3,3,34,12,12,6,0,0,76,3,9,29,198,87,50,7,4,0,390,0,0,3,5,8,4,8,3,0,30,0,0,0,25,18,20,14,6,5,82,18,65,66,254,118,49,28,11,0,604
12301,0,0,0,8,6,12,4,0,0,44,0,0,0,0,0,3,0,0,0,7,0,0,0,5,3,3,0,0,0,10,0,0,0,3,7,9,16,3,10,53,3,22,44,136,91,70,18,7,4,408,0,4,0,14,17,10,15,3,0,71,0,4,5,17,8,6,0,0,0,48,0,0,0,7,12,4,0,0,0,24,3,3,15,80,47,47,14,0,3,207,0,0,0,29,8,5,11,3,5,71,0,7,8,35,29,46,39,15,3,186,0,0,3,7,3,5,7,0,0,24,0,8,22,65,32,23,9,0,0,162,0,0,0,5,6,10,0,7,0,26,0,3,5,19,10,7,3,4,0,54,0,0,0,14,3,8,0,0,0,24,0,4,7,57,15,5,0,0,0,83,0,0,0,6,7,3,0,0,0,18,0,0,0,8,3,0,0,0,0,11,3,6,10,28,7,5,3,0,0,62
12302,0,3,7,55,56,53,49,20,9,252,0,3,0,14,10,4,4,3,0,39,3,33,55,390,22,23,7,0,0,534,0,0,0,9,6,31,39,16,13,113,35,274,476,847,308,186,91,36,3,2255,0,0,0,11,18,24,26,16,4,89,12,54,46,280,60,28,3,0,3,491,0,0,6,19,17,10,0,0,0,54,9,106,188,861,555,434,198,44,23,2417,0,0,4,69,35,78,50,17,10,262,0,4,4,32,55,117,117,50,12,392,0,0,7,20,6,17,3,4,0,60,0,9,36,141,90,98,78,25,4,466,0,0,0,12,20,9,18,18,3,82,5,23,24,122,51,46,28,12,3,323,0,0,3,29,8,9,0,0,0,54,4,5,29,180,82,42,24,0,0,370,0,0,6,23,29,22,15,0,0,94,0,0,0,12,4,7,4,0,0,31,0,13,23,48,18,6,13,3,0,130
12303,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,3,3,5,16,20,9,3,55,4,6,13,63,59,49,17,8,0,214,0,0,0,6,6,3,7,3,0,32,0,0,0,7,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,14,0,3,0,26,12,19,8,3,0,76,0,0,0,4,0,5,0,0,0,14,0,0,0,19,17,31,27,9,9,102,0,0,4,3,6,3,0,0,0,17,0,9,9,36,7,9,6,3,0,74,0,0,0,0,6,3,3,3,3,19,0,0,3,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,5,3,17,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,3,0,0,0,10,0,3,8,14,10,11,6,4,0,55
12401,0,0,0,3,5,7,3,0,3,23,0,0,0,0,0,3,0,6,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,17,20,38,61,30,16,186,0,18,30,130,145,149,92,29,12,608,0,0,0,5,14,13,21,10,4,60,0,0,0,3,5,0,0,0,0,10,0,0,0,9,13,14,3,3,0,43,0,12,17,68,25,39,24,3,0,185,0,0,3,25,13,30,20,10,0,109,0,9,8,22,40,65,74,38,13,260,0,0,11,7,3,3,6,4,0,34,0,7,5,48,36,26,26,11,4,169,0,0,0,5,8,13,6,4,0,30,0,0,3,9,5,6,0,3,0,27,0,3,0,4,6,0,0,0,0,15,4,3,3,48,14,10,3,0,0,86,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,18,12,57,53,47,48,5,6,246
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
