SA3_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
11003,13,53,0,5,11,3,0,3,0,93,3,17,0,0,0,0,0,0,0,20,152,521,13,40,112,12,0,17,9,879,0,3,0,3,0,0,0,0,0,6,38,77,4,55,48,6,5,11,4,240,55,47,10,126,99,21,3,12,3,389,55,80,88,232,220,59,18,56,16,824,15,7,3,19,49,14,0,14,0,115,19,14,11,30,49,19,0,23,3,171,4,9,0,0,14,3,0,0,0,33,26,20,4,34,42,22,3,14,17,190,407,942,139,552,641,166,36,149,48,3077,0,6,0,0,0,0,0,0,0,8,5,29,0,0,0,0,0,0,0,40,37,101,8,0,10,0,3,0,0,157,6,12,0,0,0,0,0,0,0,17,32,74,0,5,7,3,0,3,0,123,12,19,0,3,0,0,3,0,0,36,334,752,32,75,128,25,14,33,12,1411,0,3,0,3,0,0,0,0,0,10
11004,37,227,3,44,21,6,0,0,3,336,13,71,3,3,11,0,0,0,0,101,311,1919,45,187,232,54,6,67,13,2844,0,6,0,6,10,7,0,0,0,36,122,297,21,160,147,40,11,22,12,828,145,229,49,425,289,78,11,49,21,1285,228,248,359,834,812,304,57,217,28,3083,39,17,23,76,161,78,8,43,0,438,61,35,30,131,208,61,11,61,4,608,8,22,6,17,43,16,3,28,0,145,67,63,24,91,109,65,5,72,40,524,1089,3465,561,1979,2066,716,116,566,125,10688,0,12,0,0,4,0,0,0,0,21,11,97,0,0,0,0,0,0,0,113,123,455,19,17,29,15,3,17,7,692,3,18,0,0,0,0,0,0,0,27,62,310,13,45,25,6,3,3,3,469,23,91,4,3,9,0,0,4,0,138,677,2780,121,276,298,92,47,143,37,4475,4,4,3,9,10,7,0,0,0,45
11101,49,357,8,43,51,11,3,0,11,533,29,144,0,9,23,5,0,3,0,209,448,3602,95,400,626,177,10,53,37,5438,0,5,0,9,11,3,0,0,0,32,131,469,43,233,356,78,9,22,7,1341,197,338,109,569,584,154,5,50,9,2012,270,328,551,1223,1288,396,55,212,35,4345,34,23,13,81,199,104,12,54,3,522,48,52,41,174,379,109,10,46,4,857,17,54,13,30,85,13,3,14,7,234,24,72,14,99,130,63,6,44,30,491,1406,6322,899,2915,3802,1125,107,491,157,17225,11,37,3,3,3,0,0,3,0,58,39,404,3,4,16,0,0,0,8,473,372,1090,36,43,112,37,3,9,9,1717,14,62,0,3,10,0,0,0,0,92,96,546,20,58,61,12,4,6,7,807,57,187,6,20,30,5,0,6,3,306,1163,5810,313,609,822,284,84,119,75,9277,0,5,3,9,13,5,0,3,0,47
11102,28,140,7,39,19,3,0,0,0,234,5,65,0,0,13,0,0,0,0,89,191,1657,47,201,282,78,3,20,22,2506,0,3,3,14,0,3,0,3,0,26,88,252,30,138,192,45,5,12,7,770,110,240,49,408,320,89,8,48,7,1277,181,247,403,888,800,285,50,183,31,3074,21,12,14,63,109,69,7,37,0,335,47,48,22,107,184,58,12,40,4,520,10,29,6,28,46,14,3,5,0,140,14,40,13,62,67,43,3,33,30,314,765,3129,604,1968,2078,705,101,387,110,9858,0,21,0,0,3,0,0,0,0,22,22,159,3,4,3,0,0,0,0,187,143,534,17,30,70,15,4,12,15,839,7,20,0,3,3,0,0,0,0,29,47,208,11,45,24,3,8,5,3,348,23,82,0,6,16,3,0,3,3,137,432,2515,151,302,344,125,31,63,44,4005,0,5,7,14,0,9,0,3,0,34
11103,65,534,3,68,86,13,0,6,4,781,43,220,0,17,32,5,0,0,3,315,789,6362,160,789,1067,337,22,107,79,9710,4,7,3,16,9,6,0,0,0,40,213,556,64,338,433,115,4,40,26,1781,259,492,154,824,726,223,8,81,25,2802,349,414,719,1512,1496,564,70,257,54,5438,31,36,25,112,208,109,12,52,4,587,61,69,44,173,358,113,15,78,5,926,24,62,12,50,101,24,0,22,3,298,39,120,19,109,127,52,3,69,55,601,2207,10825,1250,4102,4832,1603,153,718,277,25973,12,79,0,3,6,0,0,0,0,102,98,1129,17,12,17,3,3,3,5,1293,746,2427,89,129,263,80,18,52,21,3832,35,109,4,3,3,3,0,0,3,174,139,805,27,93,107,16,8,14,9,1214,84,309,14,24,42,5,3,4,4,484,1907,10879,585,1174,1503,555,131,291,147,17167,4,14,6,20,10,6,0,0,0,67
11201,58,287,11,55,28,9,3,0,0,453,17,72,0,7,10,4,0,0,3,109,432,2246,109,391,424,144,14,102,41,3904,4,15,0,10,6,3,0,0,0,38,151,330,42,214,185,68,5,46,20,1068,132,208,54,440,273,139,8,57,6,1321,185,220,310,713,513,254,17,176,27,2409,23,16,9,52,90,54,3,24,6,280,66,47,25,127,162,93,4,36,3,569,18,30,8,29,29,21,3,6,0,149,37,53,16,85,67,61,7,43,36,398,1231,4163,591,2194,1847,855,67,518,150,11624,8,49,0,0,0,3,0,0,0,65,34,249,0,11,10,3,0,3,0,310,239,762,20,62,69,25,0,20,17,1216,5,42,5,3,3,4,0,6,5,70,87,473,27,68,39,10,5,6,4,722,22,97,4,9,15,5,0,0,3,155,1001,3726,276,546,543,253,52,217,71,6683,7,15,3,14,6,3,0,5,0,56
11202,34,205,5,41,43,0,0,6,0,329,9,64,3,7,9,0,0,0,0,96,221,1634,50,257,290,61,9,66,16,2607,0,0,0,8,3,0,0,0,0,21,84,209,24,146,126,31,7,26,10,664,119,147,55,333,233,61,5,45,5,1003,163,205,264,775,650,244,26,222,28,2574,19,19,13,68,90,69,10,59,7,358,41,41,23,117,165,60,7,54,7,510,8,15,4,12,39,17,3,7,0,108,37,38,14,58,60,44,7,43,23,329,793,2913,461,1848,1726,593,75,548,100,9052,3,17,0,0,3,0,0,0,0,22,20,153,3,7,6,4,0,0,3,191,95,409,12,37,21,4,3,12,5,597,4,24,0,3,0,0,0,0,0,30,62,292,9,50,48,3,3,4,0,477,17,90,3,11,8,0,0,3,0,139,514,2453,154,369,372,114,27,127,33,4164,5,4,3,8,9,0,0,3,0,30
11203,38,226,3,59,33,6,0,0,4,376,10,76,0,0,12,3,0,0,0,106,298,2001,63,313,331,105,17,74,27,3232,0,8,0,15,4,3,0,0,0,27,108,288,35,222,198,66,3,32,9,964,157,208,74,538,364,129,7,58,13,1546,202,208,389,953,746,360,24,204,29,3116,25,18,10,58,75,65,5,46,5,306,41,43,27,164,190,81,7,46,9,605,5,32,7,21,37,29,0,16,3,144,31,67,21,97,76,55,4,48,33,437,998,3610,632,2475,2108,916,71,547,138,11503,4,22,0,3,3,0,0,0,0,35,12,149,0,3,0,3,0,0,0,178,138,563,18,29,62,24,5,13,9,858,11,32,0,3,3,0,0,0,0,55,73,348,12,73,46,12,4,9,4,570,27,101,3,3,15,4,0,0,0,159,651,3036,188,455,447,208,60,152,52,5249,3,7,3,19,4,3,0,3,0,41
11301,22,106,0,24,7,0,0,7,0,171,4,29,0,0,0,0,0,0,0,36,176,962,35,92,143,29,3,81,14,1530,3,0,0,7,0,0,0,0,0,10,62,122,18,69,88,22,0,24,10,405,82,96,17,197,149,35,3,52,6,637,152,102,199,417,459,152,11,144,15,1652,14,15,9,43,69,35,13,44,0,238,45,13,10,76,116,42,5,27,5,353,12,12,6,10,26,6,0,16,0,86,34,32,8,57,50,35,13,81,21,335,641,1615,311,995,1125,356,57,487,75,5657,0,9,0,0,0,0,0,0,0,9,12,28,0,0,0,0,3,0,0,47,84,160,12,10,14,6,5,27,4,322,5,5,0,0,0,0,0,0,0,12,35,145,5,23,13,0,3,9,0,241,9,32,0,0,9,0,0,0,0,54,423,1394,93,133,173,39,26,173,28,2484,4,3,0,7,0,0,4,0,0,16
11302,4,24,0,8,6,0,0,6,0,46,3,7,0,0,3,0,0,0,0,14,52,256,9,18,31,3,0,17,4,392,0,0,0,0,0,0,0,0,0,6,38,45,3,20,19,6,0,10,3,142,29,30,5,72,57,3,0,18,0,207,45,35,53,145,122,42,8,45,3,505,9,4,3,16,25,15,5,3,0,73,14,9,4,18,24,15,0,13,0,99,3,0,0,3,5,4,0,0,0,21,21,8,3,16,18,10,0,18,3,92,232,454,86,318,309,102,11,136,12,1657,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,6,22,53,3,0,10,0,0,4,0,91,0,3,0,0,0,0,0,0,0,9,9,27,0,6,7,0,0,7,0,68,3,5,0,0,3,0,0,3,0,17,131,375,23,29,34,4,11,48,3,663,0,0,0,3,0,0,0,0,0,11
11303,44,278,5,39,26,3,0,3,0,396,21,86,3,0,19,0,0,0,0,135,418,2590,102,277,365,100,3,84,20,3963,0,5,0,8,3,3,0,0,3,22,143,259,30,192,167,36,3,28,5,863,202,244,53,502,339,88,6,47,15,1502,278,235,438,1078,1022,390,53,227,29,3745,48,20,20,75,174,75,12,63,3,492,83,45,21,157,242,71,10,44,5,685,9,23,13,18,53,12,4,16,0,153,63,61,21,82,87,63,5,56,24,476,1417,4394,715,2455,2536,846,100,577,120,13160,7,24,0,0,0,0,0,0,0,34,43,306,9,5,7,3,0,0,0,375,180,615,31,45,55,5,5,19,5,959,6,32,3,0,0,0,0,0,0,36,92,406,12,45,34,8,3,6,0,610,40,116,6,5,22,0,0,3,3,202,923,3752,286,422,477,190,39,181,44,6308,6,8,3,8,3,3,0,0,3,37
11401,47,289,4,61,42,6,0,3,3,470,16,66,4,8,11,3,0,0,0,104,270,1737,46,252,279,99,3,52,22,2768,0,0,0,8,0,0,0,0,0,12,135,310,23,204,185,52,0,33,10,957,171,242,50,480,298,103,5,53,16,1414,241,300,413,1078,805,351,28,228,31,3476,36,22,15,90,145,98,5,43,0,456,54,42,35,180,213,97,7,50,7,687,12,30,6,20,64,20,0,11,0,164,44,54,18,99,97,81,6,49,42,498,1138,3533,628,2521,2196,918,56,531,142,11662,3,20,0,4,3,0,0,0,0,26,25,108,0,5,7,0,0,4,0,144,196,612,24,50,48,13,7,14,12,976,6,33,0,0,4,0,0,0,0,43,73,429,17,72,46,7,3,7,9,664,27,82,5,12,17,3,0,0,3,149,600,2722,161,385,344,145,25,120,45,4549,9,3,3,8,3,3,0,0,0,25
11402,22,190,10,22,34,12,3,7,0,290,10,31,0,7,7,0,0,0,0,56,235,1100,52,170,249,85,3,32,17,1943,3,0,3,3,3,0,0,0,0,12,91,193,34,122,117,55,3,28,4,645,96,112,38,235,178,71,4,26,6,772,131,126,231,370,359,179,14,122,14,1545,21,8,13,33,65,31,12,14,3,198,38,35,31,68,122,54,3,29,6,391,18,20,3,18,28,3,0,3,3,93,29,39,12,51,69,26,0,31,15,269,767,2259,435,1120,1271,529,53,299,76,6814,8,18,0,0,0,0,0,0,0,26,29,154,3,0,10,0,0,0,3,198,226,553,24,36,69,25,7,10,7,954,3,17,0,3,0,0,0,0,0,25,51,281,12,33,43,16,4,9,9,454,16,45,0,10,7,3,0,0,0,80,583,1836,162,250,314,148,25,73,41,3442,0,3,4,7,3,0,0,0,0,15
11501,116,547,8,67,113,18,0,3,4,876,31,121,3,10,20,0,0,0,0,178,1384,5912,224,679,1824,545,32,130,117,10849,0,5,3,6,7,3,0,0,0,24,345,663,76,281,680,142,17,56,29,2286,309,421,84,465,766,218,10,50,20,2340,216,226,300,569,813,260,25,60,39,2510,32,37,12,50,169,64,4,17,3,389,95,82,36,142,458,112,9,37,21,985,43,114,15,44,156,47,3,14,6,444,43,112,11,62,150,61,3,24,58,525,3225,10638,862,2511,5757,1590,107,401,363,25451,32,96,0,3,14,0,0,0,3,145,110,690,19,8,44,11,5,4,8,892,1932,4326,270,190,903,274,69,60,108,8136,84,156,6,8,42,11,0,7,3,311,274,825,32,81,160,31,9,11,9,1434,80,171,9,16,36,3,0,3,0,317,4034,10926,818,992,2680,1069,249,349,276,21393,11,10,3,6,6,7,3,4,0,51
11502,16,99,4,10,20,0,0,0,0,145,8,19,0,0,3,0,0,0,0,32,209,795,38,94,255,85,3,17,7,1502,0,0,0,0,0,0,0,0,0,3,70,136,10,57,144,30,0,8,3,451,74,62,33,96,155,46,0,21,9,499,61,37,116,119,199,63,3,30,5,639,7,5,9,12,42,17,0,11,3,101,32,18,16,23,102,24,0,6,3,224,18,17,4,5,41,8,0,0,4,94,15,23,6,16,44,6,3,11,15,127,578,1506,237,444,1039,293,12,111,46,4265,11,10,0,0,3,0,0,0,0,22,30,96,0,0,3,0,0,0,0,131,201,383,15,15,72,17,0,3,3,699,11,17,0,0,0,0,0,0,0,35,35,130,6,20,19,3,3,0,0,210,10,30,3,3,7,0,0,0,0,53,576,1366,101,146,322,155,18,52,22,2759,0,0,0,0,0,0,0,0,0,6
11503,16,87,0,13,12,3,0,0,0,133,5,16,0,6,4,0,0,0,0,33,129,592,18,85,140,31,0,14,7,1025,0,0,0,0,3,0,0,0,0,5,44,111,9,55,101,18,0,16,3,359,73,74,31,159,147,47,0,22,6,559,82,67,154,218,310,102,14,56,20,1024,15,8,4,22,59,10,3,12,0,136,11,11,7,42,77,19,0,13,0,178,6,11,0,6,23,6,0,6,0,57,6,13,6,17,40,13,5,12,13,127,436,1186,240,632,919,250,27,146,55,3904,0,6,0,0,0,0,0,0,0,6,8,53,0,0,0,0,0,0,3,64,92,238,9,8,15,4,0,3,3,373,0,16,0,0,0,0,0,0,0,22,30,117,4,15,15,3,0,3,0,185,20,29,0,10,3,0,0,0,0,52,280,856,58,120,165,54,12,34,12,1597,0,0,3,3,3,0,0,0,0,13
11504,17,89,3,10,24,3,0,0,0,141,5,12,0,0,5,0,0,0,0,34,270,1112,33,120,326,83,3,24,25,2003,9,3,0,0,0,0,0,0,0,10,74,107,7,51,175,37,0,13,3,468,99,106,32,131,234,64,0,17,4,687,86,73,130,204,311,99,13,28,11,959,18,5,10,13,63,22,3,7,0,138,27,18,12,36,121,18,0,11,3,249,8,10,5,4,40,5,0,3,5,85,14,20,7,29,43,16,0,13,15,145,719,1884,245,627,1396,365,20,111,87,5450,8,10,0,0,0,0,0,0,0,26,14,79,0,0,3,3,0,0,0,96,250,545,24,26,99,46,6,3,12,1006,11,27,0,0,0,0,0,0,0,43,43,121,8,14,30,8,0,0,0,233,20,26,0,0,10,0,0,0,0,63,679,1809,112,192,472,157,43,60,51,3574,4,5,0,0,0,0,0,0,0,12
11601,39,201,3,66,45,16,6,6,3,380,13,63,0,7,12,0,0,0,3,94,520,3167,253,725,1340,407,99,263,84,6861,9,4,0,13,11,8,0,0,0,36,131,285,55,224,336,84,18,72,15,1206,185,333,126,592,616,205,33,96,41,2222,247,257,334,971,907,292,89,207,40,3358,31,16,23,72,145,64,13,50,9,421,45,43,32,147,264,78,28,67,14,725,21,74,21,45,102,32,13,19,5,333,24,78,29,92,131,59,17,55,64,546,1464,5654,931,3116,4342,1369,349,922,324,18476,10,27,0,0,7,3,3,0,0,55,28,178,15,15,18,4,3,5,3,263,595,2111,216,267,741,222,207,186,80,4618,27,76,7,6,24,12,3,10,4,174,82,333,26,84,81,22,14,16,3,659,33,91,7,10,24,6,0,3,4,172,1289,5513,852,1049,2004,722,643,651,173,12895,17,6,7,16,10,6,8,3,0,74
11602,36,233,3,40,51,5,0,9,7,376,21,60,0,3,14,0,0,0,0,94,687,3142,169,496,1239,323,40,111,75,6281,3,3,0,4,3,0,0,3,0,17,104,272,35,171,359,94,8,41,11,1103,222,297,74,462,490,148,17,41,21,1779,188,187,284,573,677,235,43,108,39,2337,28,18,17,41,120,55,5,20,3,307,54,46,23,88,220,70,10,31,9,549,26,62,12,22,88,22,8,18,9,257,25,72,7,56,93,37,4,22,31,351,1638,5646,667,2100,3686,1073,158,436,232,15636,0,42,0,0,4,0,3,0,0,47,39,254,9,3,15,3,6,0,0,325,844,2249,172,181,561,161,112,61,58,4401,35,95,4,9,28,3,3,0,4,180,104,360,10,49,80,22,16,12,9,657,43,92,7,13,16,4,0,0,0,175,1676,5640,584,728,1766,559,367,272,141,11731,5,10,4,13,3,0,0,3,0,40
11603,4,90,3,43,31,0,3,7,3,178,6,29,0,0,3,0,0,0,0,44,232,1650,126,468,836,243,110,181,67,3901,3,11,0,18,5,3,0,0,0,36,51,140,29,150,171,60,18,49,11,687,106,196,76,507,429,165,48,73,24,1620,143,197,242,863,717,237,130,196,41,2767,15,26,14,57,155,68,30,54,7,430,28,35,15,137,204,70,29,62,8,577,12,34,9,31,60,24,3,30,9,213,20,49,16,79,97,52,31,91,55,497,687,2890,552,2431,2890,966,414,768,226,11825,3,17,0,4,6,0,0,0,0,30,12,72,5,0,5,3,3,3,0,114,221,857,81,129,284,92,108,54,32,1865,10,37,4,3,16,5,9,0,0,80,20,146,8,50,39,3,8,10,3,280,15,43,3,3,8,0,0,0,0,77,515,2838,548,721,1240,413,504,403,113,7295,7,15,3,18,9,3,7,3,3,66
11701,21,112,7,24,25,3,0,0,0,191,10,34,3,3,8,0,0,0,0,61,393,1354,84,284,479,235,32,110,44,3006,3,6,0,8,6,6,0,0,0,21,78,121,26,90,141,84,10,25,8,574,109,128,46,184,207,92,6,31,7,815,96,75,138,275,260,109,10,30,13,1006,4,5,3,23,58,17,3,6,0,117,24,16,14,64,101,37,3,16,4,276,10,24,8,8,44,13,0,10,0,123,19,33,11,36,54,21,4,18,13,205,922,2493,357,1051,1537,689,67,285,97,7508,8,13,3,0,3,0,0,0,0,31,29,181,10,6,14,3,0,0,3,239,354,971,90,90,247,140,57,61,23,2042,15,32,3,6,3,3,0,5,0,64,34,156,16,31,31,6,3,7,0,283,18,49,3,3,6,0,0,0,3,90,860,2454,274,451,733,400,187,257,89,5697,4,3,3,7,3,6,0,3,0,32
11702,75,330,3,42,55,8,0,0,3,525,26,86,0,6,21,4,0,0,0,149,833,2979,175,430,779,315,14,109,44,5673,3,3,0,3,10,3,0,0,0,19,110,228,51,98,131,69,8,16,6,716,151,215,80,179,247,90,6,31,18,1010,98,109,153,200,271,111,26,28,17,1011,16,13,5,21,39,20,0,6,0,127,38,37,9,36,91,21,7,21,0,263,11,31,5,13,27,6,4,4,3,107,7,33,7,36,23,15,0,9,26,155,1749,5608,523,1159,1918,730,58,245,134,12124,12,31,0,3,8,0,0,0,0,55,81,589,7,13,26,5,3,3,3,724,632,2043,88,114,294,109,14,42,31,3370,18,60,0,3,6,4,0,0,0,101,127,525,13,59,79,16,4,5,0,832,47,121,6,14,37,5,0,3,0,233,1604,5360,494,679,1173,536,111,260,109,10335,6,3,0,0,7,3,0,0,0,29
11703,256,883,16,72,146,34,0,5,12,1429,74,232,3,14,49,6,0,0,3,387,3667,10729,617,2175,2804,1539,51,690,275,22536,10,8,4,17,5,10,0,6,0,59,419,625,142,400,446,288,18,111,40,2475,503,606,252,806,615,424,12,206,57,3482,328,290,477,559,519,278,27,95,44,2620,38,41,13,77,103,55,3,18,4,348,119,104,42,142,224,95,4,42,14,784,64,130,34,82,107,49,0,37,14,531,89,134,48,131,87,66,9,63,112,737,7378,19818,1818,4899,6267,3245,150,1366,682,45623,46,155,3,7,17,12,0,0,0,244,314,2546,26,21,70,13,0,4,25,3017,3595,9562,428,639,1783,731,92,209,236,17279,87,282,7,11,42,12,0,3,10,464,540,1630,62,119,241,64,7,20,21,2706,164,383,19,34,76,14,0,5,6,701,8099,22843,1880,3401,4544,2738,360,1592,599,46063,20,23,20,17,16,11,0,12,0,120
11801,191,537,7,47,108,31,0,0,5,926,46,134,0,14,25,4,0,0,0,215,2765,7341,240,950,1746,910,21,168,190,14330,8,3,7,9,3,12,0,0,0,41,361,566,51,218,380,185,9,26,27,1827,333,394,103,357,411,205,9,40,30,1881,169,161,223,289,308,156,7,44,15,1370,27,23,11,33,64,30,0,4,3,199,110,96,18,111,198,79,0,12,10,639,56,135,19,44,100,39,4,11,10,410,66,131,19,67,87,56,0,22,68,517,5203,12849,741,2294,3891,1860,54,350,408,27639,44,133,3,3,11,9,0,3,3,203,178,1211,11,11,34,12,0,3,13,1468,2287,5158,112,221,683,279,24,47,119,8926,49,186,3,18,25,14,3,6,4,312,336,923,28,66,153,38,11,19,10,1578,72,197,3,13,36,14,5,0,0,343,6206,14389,666,1379,2514,1685,169,421,462,27891,12,13,8,12,7,10,0,5,0,64
