SA3_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
10804,41,3,0,3,47,13,0,60,2491,370,28,14,2903,51,19,69,2971,200,0,3167,3502,566,52,23,4140,50,19,65,4206,163,0,4373,203,64,56,0,314,6,3,11,328,14,0,342,39,9,0,47,96,3,0,3,104,16,0,120,6235,1005,133,80,7454,112,38,148,7599,390,4,7996,52,14,0,0,70,16,0,16,85,15,0,101,149,20,0,4,172,16,0,16,187,11,0,198,202,34,0,5,243,33,0,33,273,28,0,294,6435,1036,137,89,7693,139,38,178,7873,411,4,8293,1534,313,53,33,1940,96,33,128,2073,425,8,2505,16,5,0,11,35,0,0,0,35,3,16,52,7987,1355,191,139,9677,237,67,307,9983,843,30,10850
10805,25,0,0,0,25,6,0,31,1172,222,40,15,1452,27,12,33,1484,122,0,1614,1933,401,59,33,2432,70,13,82,2509,194,0,2705,122,31,23,0,177,0,0,0,178,7,0,182,27,0,0,27,52,0,0,0,55,3,0,56,3257,663,123,71,4109,96,19,114,4230,325,0,4553,31,11,6,5,49,30,0,30,78,20,0,98,68,15,3,4,96,15,8,18,118,10,0,130,99,25,10,7,146,38,11,50,195,29,0,222,3361,688,130,83,4258,133,29,163,4419,357,0,4775,1016,277,62,58,1405,112,26,134,1541,501,7,2046,9,0,0,0,13,0,0,0,9,3,25,39,4379,961,192,135,5670,250,51,301,5974,861,34,6862
10901,87,0,0,0,89,13,0,97,2007,202,46,14,2272,23,8,32,2303,145,5,2447,3705,398,54,33,4186,55,12,65,4248,119,3,4367,336,44,54,0,446,0,0,0,443,4,0,448,49,3,0,26,77,0,0,0,77,3,0,82,6098,653,156,77,6979,75,22,92,7069,269,11,7347,33,17,0,3,56,9,0,9,63,4,0,73,112,15,0,0,131,5,7,11,141,6,0,152,143,34,0,3,186,20,7,24,210,16,0,223,6243,681,157,77,7163,94,29,121,7276,280,11,7564,1422,262,26,35,1744,80,12,93,1838,360,8,2204,8,3,0,4,14,0,0,0,14,0,29,45,7673,951,184,116,8919,172,38,216,9132,638,45,9817
10902,9,0,0,0,9,0,0,9,393,39,9,6,445,4,0,4,449,7,0,456,648,64,16,9,729,3,0,3,733,12,0,747,56,3,0,4,67,0,0,0,67,0,0,69,7,3,4,7,23,0,0,0,23,6,4,32,1110,102,26,30,1265,9,0,9,1272,32,4,1308,4,0,0,0,7,7,0,10,19,3,0,21,17,0,4,0,15,3,0,3,21,7,0,26,19,0,4,0,23,8,0,15,40,8,0,46,1124,109,31,28,1292,18,0,16,1311,39,4,1354,333,37,11,23,404,24,9,28,428,94,0,520,3,3,0,0,12,0,0,0,12,0,6,14,1465,152,35,52,1702,42,5,45,1749,138,6,1896
10903,25,0,0,0,25,3,0,21,1414,111,21,12,1560,7,3,7,1571,68,4,1643,2299,215,49,16,2582,19,5,23,2609,83,5,2698,166,17,38,0,227,0,0,0,227,3,0,227,14,7,0,36,56,0,0,0,56,8,3,65,3900,346,105,70,4418,23,10,31,4457,166,14,4628,25,3,0,0,30,8,0,8,37,3,0,33,65,3,0,3,74,8,0,8,79,0,0,83,85,6,3,5,99,11,0,11,113,3,0,119,3989,347,109,77,4519,39,10,43,4564,167,14,4743,899,108,24,31,1066,24,3,28,1093,149,5,1250,15,0,0,7,21,0,0,0,21,6,19,42,4904,459,134,106,5605,62,14,73,5685,320,32,6036
11001,27,0,0,0,30,5,0,32,1242,175,15,13,1439,25,6,31,1477,76,0,1555,1724,238,24,15,2002,19,3,26,2021,75,0,2103,114,23,31,0,166,3,0,3,164,3,0,171,26,0,0,17,43,3,0,3,46,0,0,47,3103,439,66,43,3643,49,11,60,3708,159,0,3868,16,7,0,0,24,13,0,13,33,4,0,37,32,7,0,14,48,13,0,13,61,9,0,70,48,17,0,11,71,21,0,21,95,13,0,112,3152,454,67,54,3719,76,11,83,3801,175,0,3983,842,163,13,27,1044,21,23,43,1084,282,0,1368,13,0,0,0,13,0,0,0,13,0,15,30,4000,615,80,84,4771,97,29,124,4901,461,20,5384
11002,12,0,0,0,13,3,0,18,1123,143,10,3,1283,24,4,23,1305,72,0,1376,1408,234,33,25,1699,35,10,47,1738,82,13,1835,132,20,23,4,172,5,0,5,174,3,0,177,21,0,3,40,66,0,0,0,65,6,0,83,2683,394,67,74,3217,63,19,77,3291,169,11,3472,18,8,0,4,26,21,0,21,45,14,0,55,35,11,0,0,43,0,0,0,52,15,0,69,56,18,0,4,76,22,0,21,98,29,0,125,2736,414,67,76,3288,84,19,99,3383,194,11,3596,809,172,33,11,1028,94,10,104,1133,374,7,1511,7,4,0,0,15,0,0,0,15,7,16,30,3553,588,98,87,4328,169,31,202,4530,568,32,5130
11003,8,0,0,0,8,0,0,8,962,62,11,7,1031,12,0,12,1043,25,4,1067,1319,78,20,18,1443,6,0,6,1446,30,0,1478,114,10,32,0,154,0,0,0,152,0,0,152,29,0,0,34,66,0,0,0,66,0,0,66,2423,150,60,60,2697,15,0,15,2709,49,5,2763,21,9,0,4,34,4,10,10,44,3,0,49,15,9,0,0,22,8,0,8,36,3,3,40,39,14,0,4,53,17,10,26,81,3,3,87,2462,170,60,63,2751,32,10,39,2790,59,4,2853,628,50,22,19,724,36,9,45,770,160,4,934,6,0,0,0,6,0,0,0,6,0,20,28,3094,217,83,89,3486,69,13,85,3569,218,30,3811
11004,36,0,0,0,36,4,0,42,3071,273,44,27,3406,32,6,40,3447,160,0,3603,3991,392,69,34,4487,55,10,67,4550,117,3,4671,387,35,60,5,481,3,0,3,490,8,0,498,65,8,0,60,139,0,0,0,137,19,0,158,7517,705,168,128,8514,86,24,111,8622,303,9,8930,78,11,0,3,95,42,0,44,136,30,0,160,161,23,0,4,186,11,0,16,202,13,0,213,236,34,3,4,281,56,3,58,334,38,0,375,7749,738,169,129,8794,139,24,170,8959,339,9,9309,1763,224,55,71,2107,87,13,104,2209,452,13,2681,20,5,0,11,36,0,0,0,36,10,28,66,9537,964,224,207,10934,226,40,271,11201,806,50,12053
11101,452,3,5,6,456,68,0,529,4047,499,55,17,4614,86,21,105,4721,323,13,5058,7912,850,124,74,8957,121,25,144,9104,282,0,9389,620,84,100,4,803,14,3,18,828,23,3,849,76,4,3,45,132,0,0,0,132,3,3,138,12654,1434,286,136,14513,219,46,265,14776,631,17,15430,87,30,0,0,117,11,0,11,132,13,0,145,301,35,3,3,340,17,3,16,354,22,0,377,392,57,3,5,456,29,3,25,483,36,0,522,13045,1495,282,141,14969,245,49,296,15260,674,17,15950,2805,340,86,54,3285,121,17,140,3429,617,19,4066,16,9,3,3,32,0,0,0,32,3,26,62,15867,1838,372,207,18288,371,71,438,18722,1291,66,20078
11102,169,3,4,8,176,23,0,204,2471,269,21,20,2782,48,10,60,2845,193,4,3041,4184,444,74,38,4737,64,7,63,4805,164,16,4981,389,43,47,12,490,7,3,12,495,13,0,516,41,8,0,48,98,3,0,3,101,6,0,110,7088,765,142,123,8108,114,22,141,8244,379,22,8644,52,10,0,5,67,19,3,26,89,7,0,98,129,33,5,0,166,31,7,39,204,8,0,207,177,44,5,10,235,55,8,61,292,14,0,310,7263,807,145,133,8340,171,27,200,8542,398,17,8953,2005,244,53,54,2361,110,17,124,2487,406,6,2899,10,4,0,7,19,0,0,0,19,0,13,38,9278,1055,194,195,10727,281,45,321,11050,800,41,11893
11103,429,13,4,21,451,83,0,534,4885,643,85,32,5644,134,26,162,5806,366,3,6177,9131,1036,96,60,10324,149,26,178,10499,308,5,10819,888,106,87,5,1079,19,8,24,1101,33,3,1138,86,13,0,90,189,6,0,6,196,15,3,214,14990,1796,264,195,17240,300,65,366,17609,724,11,18343,151,29,0,0,189,40,3,45,229,12,0,243,309,52,5,5,373,40,12,55,429,37,0,469,463,85,9,10,561,82,20,96,664,49,0,711,15453,1884,271,199,17803,382,79,467,18266,771,11,19056,3408,477,97,88,4062,164,51,213,4279,825,7,5109,19,7,0,13,43,0,0,0,43,22,34,99,18882,2363,366,306,21913,545,131,674,22592,1622,55,24262
11201,78,5,0,5,81,12,0,92,2058,424,25,28,2526,49,12,60,2588,119,0,2705,3290,940,64,46,4343,61,17,78,4423,213,8,4636,210,52,61,3,325,11,0,11,334,15,0,346,43,13,0,67,125,12,0,11,131,13,3,149,5597,1419,155,142,7315,127,29,158,7477,351,7,7838,35,18,0,0,58,9,0,9,68,10,0,73,85,39,4,7,139,13,3,18,156,13,0,170,126,53,10,4,188,26,3,31,219,21,0,245,5721,1479,161,148,7507,152,37,188,7695,375,7,8080,1350,432,68,42,1892,90,10,94,1991,325,10,2323,17,7,0,0,24,0,0,0,24,0,23,48,7090,1914,224,196,9421,239,42,287,9708,701,41,10452
11202,64,7,0,3,69,9,0,77,2043,326,24,19,2416,24,26,49,2464,149,0,2616,2718,622,48,29,3414,47,21,68,3481,225,5,3708,221,43,29,9,296,9,3,8,303,14,0,319,39,10,0,58,103,0,3,3,104,16,0,123,5017,1006,105,108,6232,76,47,129,6359,399,6,6770,57,22,0,0,77,30,0,31,109,27,0,137,82,35,0,9,131,17,4,20,146,19,0,165,139,58,0,9,206,47,5,48,254,45,0,304,5160,1062,107,117,6439,118,55,178,6617,448,6,7072,1453,447,39,41,1981,103,30,137,2116,558,3,2675,4,0,3,3,13,0,0,0,16,4,26,45,6613,1511,150,152,8432,225,91,312,8747,1008,40,9792
11203,126,3,0,3,131,28,0,159,2289,418,36,20,2762,49,21,69,2828,182,3,3013,4302,765,71,48,5182,72,22,99,5278,245,0,5529,296,60,59,3,415,3,3,7,424,8,0,430,56,4,3,51,116,0,0,0,118,5,3,124,6944,1242,165,120,8472,127,45,177,8650,440,6,9101,60,23,0,0,86,18,0,19,109,11,0,115,188,32,4,6,236,13,3,14,249,15,0,261,250,55,4,6,321,30,4,35,352,27,0,375,7199,1299,171,130,8796,160,45,205,8999,465,6,9477,1984,457,48,47,2537,89,15,103,2644,497,4,3149,17,0,0,9,31,0,0,0,31,4,41,75,9202,1755,222,186,11362,254,65,314,11679,968,52,12700
11301,26,0,0,0,23,4,0,30,1695,164,36,25,1915,22,3,29,1946,96,3,2046,2867,219,32,28,3152,20,19,37,3187,109,3,3302,223,20,29,3,274,0,0,0,275,0,0,275,31,7,3,44,84,0,0,0,84,0,0,85,4817,410,103,97,5422,44,23,67,5490,206,10,5707,43,4,0,0,45,22,0,23,64,4,0,76,69,12,0,9,94,10,3,12,109,0,4,111,110,16,0,9,141,31,7,34,172,4,4,184,4931,425,101,107,5565,76,35,105,5664,211,11,5893,1367,157,34,47,1609,58,14,70,1679,303,15,2004,20,6,0,3,34,0,0,0,35,4,19,61,6316,591,137,165,7206,135,47,176,7386,527,52,7958
11302,8,0,0,0,8,0,0,8,414,25,0,8,445,0,0,0,446,25,0,474,761,83,12,25,884,5,3,12,890,35,0,926,43,5,5,0,56,0,0,0,56,0,0,56,0,0,4,10,22,0,0,0,22,0,0,22,1220,122,19,44,1407,11,3,9,1413,58,0,1470,9,3,0,0,16,5,0,5,22,0,0,18,28,3,0,3,32,0,10,10,39,0,0,39,37,5,0,3,52,5,10,10,61,0,0,64,1262,127,19,43,1452,11,9,20,1473,62,0,1533,355,32,28,7,429,26,3,32,457,85,0,542,5,0,0,0,5,0,0,0,5,0,6,9,1620,164,47,52,1882,39,12,54,1938,148,7,2089
11303,114,0,0,0,114,12,0,133,3844,405,63,30,4341,59,21,87,4421,245,4,4665,5275,484,56,37,5860,55,13,65,5924,143,0,6071,530,52,68,3,650,9,0,9,659,15,0,677,63,11,0,41,115,3,3,3,117,8,4,130,9712,951,183,113,10960,126,37,158,11120,410,8,11545,112,14,0,0,120,13,0,18,140,12,4,153,179,17,3,8,209,3,5,6,220,8,3,230,294,29,3,6,337,18,9,26,359,20,8,386,10007,979,189,122,11294,138,43,184,11480,432,18,11930,2207,250,63,54,2568,119,16,141,2709,584,6,3298,13,0,0,10,17,0,0,0,22,3,34,60,12226,1225,257,183,13887,261,66,324,14213,1018,55,15290
11401,90,0,0,0,90,20,0,107,2286,357,56,11,2710,49,12,59,2767,224,3,2991,4169,710,71,26,4980,62,27,87,5066,252,11,5333,312,53,42,3,411,18,3,24,432,44,3,472,35,5,3,65,114,0,0,0,113,4,0,120,6810,1122,175,111,8213,128,43,170,8380,516,20,8918,67,15,0,0,83,28,3,28,110,14,0,126,136,36,0,15,188,18,4,24,209,26,0,237,202,54,0,16,271,48,6,49,319,39,0,357,7009,1169,175,121,8481,168,53,219,8701,558,20,9276,2115,425,53,71,2671,113,20,137,2800,618,9,3430,23,0,0,8,29,3,0,3,32,3,30,70,9145,1603,233,197,11178,289,73,359,11537,1187,59,12776
11402,68,0,0,0,66,12,0,78,1579,183,32,3,1794,12,5,16,1808,88,0,1896,2687,360,37,24,3107,15,4,17,3129,74,9,3205,171,15,30,4,223,0,0,0,223,3,0,223,21,6,0,32,59,0,0,0,60,0,6,65,4462,559,103,70,5187,24,13,34,5221,163,12,5395,21,3,0,0,23,7,0,7,34,6,0,40,93,10,0,3,106,3,4,6,110,6,0,118,111,14,0,3,128,7,4,8,138,14,0,150,4571,568,103,67,5318,32,11,44,5357,180,12,5551,1281,176,22,21,1497,13,4,18,1510,163,5,1680,10,3,0,0,14,0,0,0,14,0,12,28,5856,747,125,93,6827,47,16,62,6885,342,30,7258
11501,1374,57,13,69,1440,124,9,1572,10001,772,100,51,10923,270,42,316,11240,473,10,11724,10859,1060,80,61,12055,189,20,208,12267,213,5,12485,772,88,84,9,959,19,0,19,975,23,0,998,140,6,0,114,262,5,3,9,268,15,9,296,21777,1926,265,228,24201,479,65,545,24748,727,27,25501,301,15,3,0,316,44,0,46,364,10,0,381,533,77,3,4,617,33,4,37,656,27,0,679,829,96,8,4,938,81,3,88,1022,42,0,1066,22609,2026,270,232,25137,561,71,628,25765,767,24,26566,6297,612,66,122,7096,187,32,217,7319,495,16,7829,30,10,0,28,74,0,0,0,72,0,35,109,28933,2639,342,389,32304,753,104,856,33162,1266,77,34503
11502,201,0,0,0,200,19,0,217,1518,139,6,10,1672,16,9,22,1694,53,0,1749,2027,217,18,18,2279,22,3,24,2304,54,10,2369,116,16,7,0,144,0,0,0,144,0,0,143,37,6,0,29,77,3,0,3,79,0,0,79,3697,383,35,48,4170,35,7,47,4219,111,9,4341,28,3,0,0,31,0,0,0,28,4,0,33,46,3,0,3,52,0,0,0,53,4,0,57,75,7,0,3,82,0,0,3,83,4,0,89,3775,392,35,56,4255,41,10,46,4304,117,9,4427,1008,97,10,25,1139,24,3,23,1165,115,9,1281,7,0,0,0,12,0,0,0,12,0,4,12,4787,490,44,75,5400,61,17,72,5475,233,21,5728
11503,110,4,0,4,112,12,0,121,1239,103,29,6,1376,5,3,8,1380,59,0,1439,1886,143,16,23,2071,13,0,13,2082,27,0,2117,129,7,21,0,159,0,0,0,159,8,3,168,27,0,0,32,60,0,0,0,63,3,3,63,3285,256,67,56,3661,21,5,25,3687,98,7,3791,16,3,0,0,23,3,0,3,24,0,0,24,46,4,0,0,51,0,0,0,50,3,0,56,67,3,0,0,72,4,0,4,80,3,0,77,3349,257,67,56,3735,24,5,32,3763,99,7,3872,817,73,9,32,924,20,0,20,945,75,0,1023,21,0,0,5,22,0,0,0,22,4,13,41,4184,332,74,95,4685,46,5,51,4733,179,19,4929
11504,196,8,0,8,205,20,0,221,2627,153,24,13,2820,29,0,30,2846,87,0,2936,3205,245,26,15,3497,26,3,31,3524,50,4,3580,202,14,27,0,244,0,0,0,244,6,0,259,36,4,0,27,72,0,0,0,72,0,3,76,6075,419,76,58,6631,55,3,61,6690,141,6,6839,63,7,0,0,66,3,0,3,73,3,0,76,121,3,3,3,126,5,3,7,133,3,0,141,177,10,3,7,197,4,3,11,209,7,0,211,6253,430,78,65,6831,59,8,70,6902,146,6,7053,1440,145,21,43,1647,20,6,24,1677,106,0,1788,9,9,0,0,19,0,0,0,18,0,9,26,7695,584,100,110,8494,84,17,99,8590,257,18,8872
11601,674,25,4,26,699,133,4,841,6950,750,69,54,7825,151,42,187,8014,430,3,8447,5849,897,79,84,6906,117,30,145,7049,227,5,7290,609,96,73,9,787,9,0,16,799,30,0,825,136,18,4,129,289,14,0,14,305,31,23,357,13540,1763,220,283,15808,289,74,362,16167,719,34,16916,312,78,9,15,409,68,4,71,482,51,0,535,437,79,3,11,534,41,14,51,586,36,3,624,751,158,9,25,946,107,17,125,1068,87,3,1158,14294,1922,227,308,16754,392,86,481,17232,802,34,18075,5745,1010,100,217,7077,255,67,317,7395,1287,32,8710,44,13,0,59,114,0,0,0,114,4,85,203,20080,2937,333,589,23942,647,155,799,24743,2100,152,26987
11602,583,17,3,25,605,56,0,663,7680,508,55,79,8311,198,25,223,8536,253,12,8800,6698,543,84,57,7385,84,18,103,7488,150,0,7646,647,45,85,7,783,6,0,6,789,10,0,803,106,16,0,101,223,0,0,0,223,3,4,237,15125,1114,222,245,16706,290,47,334,17038,425,19,17480,287,24,6,6,330,23,3,21,350,17,0,363,440,34,0,3,469,14,9,27,496,15,0,513,725,58,6,9,797,34,14,47,845,30,0,884,15857,1168,225,255,17512,323,56,379,17888,451,22,18362,4450,477,82,89,5091,111,19,130,5222,373,6,5600,17,0,0,27,47,0,0,0,47,0,40,88,20320,1649,310,367,22648,433,75,506,23156,822,72,24051
11603,531,8,4,20,548,151,8,710,5197,524,58,56,5834,134,39,172,6012,372,18,6396,3738,630,38,55,4460,82,30,113,4574,257,0,4830,364,49,57,4,473,6,3,12,486,14,0,500,127,25,4,104,262,8,3,13,273,26,13,308,9427,1228,159,221,11031,234,72,312,11344,672,27,12044,273,72,4,3,350,60,6,68,422,41,0,459,398,99,0,12,514,55,19,74,588,55,0,641,672,174,4,16,858,117,27,144,1006,89,4,1100,10098,1402,161,235,11890,355,104,453,12349,764,32,13145,5540,1307,88,211,7150,331,88,414,7561,2041,44,9648,52,6,0,23,81,0,4,9,87,30,116,230,15688,2714,248,466,19119,680,190,876,19993,2838,194,23021
11701,196,9,0,9,209,42,0,249,2121,231,16,11,2383,40,14,48,2431,85,5,2525,2076,307,30,25,2429,34,13,45,2475,78,4,2557,246,24,33,6,313,3,0,3,311,3,0,318,25,0,0,30,61,0,0,3,64,6,0,69,4475,560,80,72,5186,72,23,94,5281,171,7,5461,57,6,0,0,62,20,7,24,85,3,0,91,108,19,0,3,132,10,4,11,143,6,0,158,163,28,0,3,194,25,11,33,235,14,0,241,4639,586,80,81,5382,96,33,127,5516,187,7,5705,1253,264,19,28,1559,38,19,51,1612,260,13,1882,7,0,0,16,24,0,0,0,24,5,15,49,5902,848,99,117,6970,136,47,185,7149,450,38,7644
11702,133,4,0,4,140,29,0,162,1744,319,26,10,2099,26,11,36,2139,103,7,2252,2148,303,18,21,2483,33,13,49,2533,85,3,2621,270,28,38,3,347,0,0,0,347,7,0,355,30,0,0,16,48,0,0,0,49,10,0,60,4200,652,85,52,4988,66,27,84,5073,206,7,5285,35,6,0,0,39,9,0,9,48,8,0,63,71,18,0,0,89,4,3,10,91,5,0,99,106,22,0,0,129,12,3,17,144,15,0,158,4305,678,86,52,5110,78,30,102,5220,218,7,5442,834,182,11,46,1078,19,5,24,1101,200,0,1297,9,5,0,3,14,0,0,0,14,0,14,29,5147,862,99,96,6205,91,37,130,6334,419,23,6771
11703,216,9,5,8,224,47,0,269,3123,382,33,27,3557,107,27,138,3691,253,3,3952,3030,441,42,22,3541,42,12,56,3593,157,0,3747,617,64,69,8,755,20,0,20,781,19,0,798,38,3,0,54,96,3,0,7,99,3,5,107,6806,887,144,109,7951,175,41,215,8168,431,6,8604,75,7,4,3,95,14,0,15,107,11,0,118,161,26,0,7,194,10,4,16,212,13,0,227,242,36,4,8,292,28,3,29,320,22,0,342,7044,926,147,119,8237,200,46,247,8487,459,6,8948,2001,315,55,15,2388,53,21,79,2470,406,3,2875,10,0,0,15,23,0,0,0,23,0,17,47,9058,1243,205,149,10654,258,70,323,10979,864,33,11874
11801,607,15,0,19,617,63,0,681,4629,465,26,28,5150,109,32,139,5290,255,5,5543,6068,618,36,41,6769,75,11,91,6854,142,6,6995,624,58,62,3,747,5,0,5,757,20,0,778,80,5,0,69,155,0,0,0,158,3,7,170,11397,1144,136,147,12819,192,41,235,13051,416,22,13489,91,6,3,9,110,7,3,16,120,7,0,131,229,27,0,0,254,20,0,18,273,7,0,283,318,35,4,9,365,24,5,32,396,18,0,408,11716,1178,137,154,13183,219,50,262,13451,434,22,13901,3867,348,53,81,4341,88,16,102,4439,309,0,4749,18,0,0,24,44,0,0,0,44,0,22,66,15602,1520,190,254,17565,300,57,360,17930,741,39,18717
11802,584,13,4,15,598,77,0,681,5621,574,58,23,6267,120,27,147,6412,341,3,6757,6701,716,63,47,7529,72,19,91,7625,166,7,7796,727,54,114,4,900,3,0,4,910,25,3,934,82,12,0,82,173,0,0,0,173,3,6,185,13134,1356,233,152,14877,195,43,244,15114,537,26,15677,133,10,3,3,144,12,0,14,164,7,0,169,285,30,0,0,316,16,6,24,343,6,0,348,424,39,7,3,462,27,7,38,500,13,0,521,13555,1392,240,157,15341,222,56,278,15622,549,26,16196,3158,325,65,32,3584,79,24,99,3681,449,12,4140,6,0,0,4,18,0,0,0,18,0,21,36,16726,1710,305,200,18941,305,78,382,19320,996,53,20368
11901,1065,27,8,35,1099,271,3,1382,6174,785,69,72,7096,173,61,228,7328,541,10,7882,6764,1254,79,97,8192,140,49,189,8382,436,11,8825,625,99,96,15,834,6,0,5,841,29,6,877,90,36,3,168,299,3,0,4,301,25,24,350,13653,2178,238,355,16421,323,114,432,16856,1034,50,17935,247,81,5,18,345,77,3,87,428,39,0,470,440,181,8,6,636,84,37,119,759,74,5,844,692,260,6,26,985,164,39,203,1192,114,11,1309,14344,2439,248,379,17410,481,155,636,18044,1146,56,19246,8182,3123,254,508,12067,614,199,811,12882,3596,101,16581,50,28,0,44,124,5,0,3,125,40,210,373,22574,5585,503,930,29595,1104,350,1457,31053,4784,364,36198
11902,712,25,13,35,740,202,9,946,4222,591,26,53,4895,119,35,156,5051,428,12,5489,4736,1100,62,58,5960,99,37,137,6094,406,17,6519,402,59,66,7,540,14,0,14,555,23,0,581,117,21,0,150,286,3,7,11,296,28,14,337,9481,1777,164,259,11687,235,77,309,11997,889,34,12919,161,64,0,6,230,62,3,64,297,27,3,328,396,169,4,21,589,36,27,67,655,55,3,718,562,231,4,28,824,101,32,129,958,83,4,1044,10043,2011,168,294,12507,335,112,441,12952,975,43,13967,6581,2411,171,378,9528,528,138,659,10193,2462,64,12716,51,31,0,35,109,0,0,0,114,18,127,259,16669,4446,331,703,22155,862,243,1105,23256,3454,231,26938
