SA3_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
11502,215,286,225,150,38,7,1076,6,31,65,104,122,57,11,3,392,288,557,747,788,653,411,125,40,3614,129,269,441,570,431,302,118,39,2296,314,530,610,852,574,460,193,61,3588,33,15,44,41,30,26,10,0,200,27,37,74,135,141,112,44,18,592,378,580,731,1030,737,604,242,81,4383,3,23,26,54,51,54,26,11,253,245,114,170,264,264,254,167,91,1574,1068,1725,2389,3102,2478,1827,728,275,13589
11503,84,146,130,68,23,3,561,4,38,54,79,104,51,0,3,333,119,357,431,446,408,226,64,15,2068,143,273,399,510,389,222,67,18,2018,543,863,913,1082,734,398,132,31,4700,55,42,64,48,38,17,7,0,267,30,49,78,107,125,75,26,3,493,630,953,1047,1235,902,486,158,42,5454,15,8,25,37,31,35,16,7,175,278,176,249,379,339,275,109,39,1853,1220,1881,2295,2839,2303,1368,440,119,12470
11504,460,304,159,57,18,5,1324,3,66,124,95,91,26,12,0,413,279,1009,1404,854,460,209,58,11,4292,171,432,763,699,377,207,41,9,2699,423,819,1108,1014,625,341,117,25,4472,36,42,72,55,36,15,3,0,253,39,64,124,147,109,71,22,9,579,500,917,1299,1212,770,427,143,29,5297,12,29,46,67,44,28,14,0,241,213,181,250,259,204,192,98,33,1412,1200,2938,4345,3480,2102,1153,371,89,15679
11601,1996,820,572,213,43,13,6098,41,298,370,264,192,86,12,0,1267,1297,5464,4195,2525,1930,933,232,44,16623,883,2655,2252,1818,1281,599,187,48,9718,1459,3238,3125,2836,2131,1232,606,165,14791,209,232,253,202,182,61,21,5,1176,157,313,432,422,426,271,75,32,2123,1831,3788,3808,3468,2748,1563,703,199,18094,79,236,236,230,204,112,43,17,1164,1145,1379,1197,1109,1154,1034,733,436,8189,5420,16105,14054,10244,8083,4546,1959,753,61158
11602,2320,993,524,183,36,10,5589,17,274,445,232,142,60,9,0,1170,947,4136,4685,2512,1339,591,123,23,14355,512,1651,2136,1522,828,315,76,16,7056,900,2072,2401,1912,1206,601,170,36,9288,130,123,170,145,108,24,9,0,700,112,194,322,336,250,137,34,0,1387,1145,2385,2885,2392,1560,763,204,40,11372,31,125,187,145,115,70,26,0,702,672,1088,1100,730,581,412,179,61,4819,3387,11125,13758,8520,5078,2391,653,147,45064
11603,887,348,204,103,16,5,2600,25,145,182,107,69,31,11,0,579,840,2884,2441,1695,1253,517,103,46,9775,692,1840,1479,1173,774,268,102,32,6368,1548,2731,2308,2278,1690,764,298,70,11680,259,275,229,207,149,54,6,5,1177,190,321,396,377,281,135,61,5,1766,1987,3325,2937,2859,2125,945,365,74,14620,64,150,169,147,124,75,22,8,767,1438,1301,1162,1224,1037,925,548,175,7826,5137,10598,9267,7555,5590,2868,1167,341,42530
11701,861,410,204,71,13,4,2836,18,118,162,123,64,23,7,0,513,818,2745,1728,963,523,246,83,16,7116,314,878,930,710,394,170,87,29,3525,415,1005,933,891,624,370,211,55,4510,47,64,64,59,46,23,10,3,313,46,98,143,154,151,73,35,3,712,507,1175,1138,1107,821,474,252,62,5536,51,74,63,81,67,32,27,7,393,527,753,564,475,437,380,325,195,3650,2306,6938,5439,3868,2527,1393,790,305,23568
11702,1395,938,569,208,43,7,4765,31,343,364,301,220,93,10,3,1367,1184,4782,2995,1699,830,344,92,15,11943,349,1179,1065,795,433,188,60,22,4075,374,1169,861,757,473,244,153,38,4071,40,68,76,57,46,21,3,0,317,50,100,142,156,154,95,19,8,732,465,1337,1082,976,669,365,177,53,5122,21,90,63,59,43,39,13,4,334,537,1234,849,633,465,372,318,194,4602,2657,10492,7815,5400,3231,1612,709,287,32204
11703,6296,3294,2221,1110,276,58,24716,159,1559,1151,802,616,296,56,3,4636,8475,27332,11412,5354,3477,1872,630,173,58722,2167,5894,3590,2282,1541,908,370,100,16847,1437,3865,2032,1739,1154,696,254,85,11269,189,250,195,158,106,52,20,7,980,230,552,435,444,364,253,91,40,2400,1855,4669,2655,2343,1622,999,366,126,14650,319,580,313,229,188,143,72,19,1861,5333,9429,4466,3073,2462,1664,1024,506,27954,19013,60224,29884,17386,12121,6989,2786,985,149386
11801,3526,2534,1654,1144,356,102,12799,23,676,709,536,454,269,99,19,2784,1926,11755,8014,5240,3562,2365,905,366,34125,419,2120,2074,1713,1355,1061,499,200,9432,430,1582,1083,1026,757,742,400,192,6205,50,100,91,90,61,42,23,5,460,103,284,267,344,321,326,140,92,1873,587,1962,1437,1460,1136,1100,563,288,8537,59,259,193,185,200,217,108,59,1288,1280,3378,2178,1696,1314,1389,1114,784,13134,4432,23487,18128,13363,9668,7551,3646,1827,82094
11802,3561,2335,1348,738,202,56,12650,70,584,731,503,418,215,73,16,2610,3916,10035,6766,4295,2609,1298,480,201,29601,721,2183,2279,2042,1394,813,330,148,9906,787,2442,1995,1888,1450,1023,567,262,10409,113,129,123,137,108,77,26,8,714,147,264,303,409,408,295,129,64,2026,1038,2836,2423,2435,1959,1406,718,334,13154,167,226,208,192,198,142,94,42,1272,2129,2811,2082,1647,1357,1277,1008,740,13049,8356,22762,18053,13441,9282,5888,2910,1536,82229
11901,1480,808,512,206,42,13,5060,62,305,331,252,239,91,14,6,1295,1900,5804,4044,2654,1714,794,283,69,17270,1116,2852,2824,2282,1538,615,271,83,11578,1672,3359,3422,3282,2532,1586,910,351,17110,218,279,288,255,187,69,22,10,1331,180,414,522,605,590,350,110,47,2821,2067,4046,4233,4138,3309,2004,1041,417,21259,112,244,252,263,240,147,84,29,1380,1778,1826,1578,1647,1469,1291,1051,866,11504,7233,16869,14734,12051,9028,5146,2790,1483,69339
11902,2002,855,408,156,39,9,6111,42,268,348,259,147,63,20,9,1161,1687,6289,3803,2341,1405,565,212,66,16364,825,2621,2396,1810,1015,429,161,53,9321,972,2166,2395,2207,1331,810,466,160,10506,131,168,199,208,126,45,16,9,900,181,287,421,516,343,183,86,40,2056,1284,2619,3023,2934,1799,1037,564,210,13466,115,290,229,199,168,89,47,18,1152,1310,1812,1453,1345,1107,894,736,411,9070,5389,16425,13249,9742,6044,3231,1777,775,56638
11903,2218,1314,775,341,108,23,8416,41,344,368,354,316,147,36,10,1618,2171,6733,4457,3377,2481,1152,506,124,21005,779,2106,2015,2171,1608,830,393,132,10035,968,1813,1857,2114,1658,1172,702,319,10606,117,132,159,172,126,91,16,9,819,123,219,370,517,495,384,163,71,2336,1202,2167,2388,2799,2275,1643,881,400,13756,99,242,186,202,219,179,112,40,1283,936,1175,866,953,961,883,768,631,7176,5466,16160,12491,11170,8641,5184,2807,1363,63280
11904,2357,1132,638,255,83,20,8562,31,452,396,328,258,104,32,3,1611,2244,9140,5084,2922,1899,919,345,94,22649,981,2997,2596,2254,1365,711,270,99,11277,956,2374,2339,2311,1742,1174,633,247,11772,114,154,196,196,133,78,21,8,910,135,297,474,548,451,297,139,46,2389,1211,2831,3004,3057,2325,1551,796,304,15070,108,317,231,269,227,153,65,36,1401,1230,2041,1351,1217,1133,1073,1090,964,10106,6028,21637,15016,11177,7852,4760,2678,1533,70677
12001,1989,1221,852,419,109,23,7656,35,352,424,344,345,165,39,13,1713,1440,5728,4442,2743,1828,958,321,107,17563,481,1426,1618,1424,1063,600,217,88,6922,467,1210,1133,1419,1027,744,371,142,6516,59,79,89,107,78,47,17,10,483,79,150,246,329,340,265,96,47,1553,596,1446,1471,1858,1445,1050,487,204,8563,46,142,130,165,159,124,42,26,848,646,1160,861,739,704,631,453,356,5552,3393,13146,10942,8488,6391,3952,1671,819,48804
12002,1900,1410,969,609,115,15,6259,17,263,492,383,327,168,25,4,1674,784,3601,4053,2517,1500,871,197,36,13565,175,807,1050,968,659,403,99,28,4189,266,686,699,688,525,298,141,39,3340,33,42,63,59,31,28,7,7,264,41,81,134,164,148,108,33,18,729,336,805,898,913,709,441,184,57,4330,18,45,93,75,74,51,20,11,395,405,898,940,705,589,433,235,97,4311,1785,7610,9425,6971,4829,2983,878,248,34728
12003,3570,2193,1477,613,168,50,13840,71,696,714,645,497,194,46,17,2882,3693,11907,6518,4672,2983,1371,575,192,31906,1080,2969,2396,2252,1541,735,312,138,11426,926,2137,1846,1930,1381,872,541,209,9839,126,150,142,176,131,58,9,10,807,138,295,342,470,410,245,101,64,2063,1191,2577,2327,2583,1921,1174,654,284,12715,150,338,202,282,251,152,66,40,1482,1668,2619,1548,1358,1163,943,802,577,10685,8203,26530,17269,13986,9828,5191,2623,1291,84927
12101,4045,2605,1586,893,309,69,13062,38,501,699,628,466,268,93,22,2713,1798,7894,7566,5120,3312,1895,772,294,28646,445,1518,1713,1729,1353,941,479,243,8423,422,1036,928,960,712,544,286,163,5049,52,70,79,92,101,54,28,7,472,72,142,200,281,374,289,159,96,1608,538,1245,1210,1337,1184,877,474,266,7122,54,159,200,183,167,162,117,53,1100,665,1266,1052,785,709,613,452,399,5945,3687,15987,16485,12389,8773,5661,2691,1345,67024
12102,2318,1407,876,412,151,32,6760,15,253,515,467,329,197,60,7,1842,821,3555,4536,3104,1985,1082,476,124,15684,324,1018,1523,1611,1266,757,333,100,6923,655,1108,1327,1501,1156,822,405,124,7104,91,59,100,104,115,58,29,5,568,58,123,207,338,351,344,133,46,1604,807,1288,1633,1949,1622,1226,569,182,9272,26,82,146,144,162,123,63,31,769,385,495,575,514,489,472,435,324,3692,2418,8217,11233,9192,6732,4257,2083,810,44945
12103,3488,3646,2226,1351,546,153,13341,21,249,618,828,612,391,165,50,2940,1656,4258,6498,7092,4608,2833,1445,569,28954,334,741,1307,2149,1643,1443,961,422,9002,402,571,685,1009,774,607,383,186,4620,54,42,53,104,68,87,41,16,470,86,96,189,383,366,448,292,164,2024,543,712,927,1497,1209,1139,710,363,7111,50,75,156,230,212,243,177,102,1244,698,449,585,766,626,677,749,984,5542,3402,8331,13583,16206,11135,8081,4762,2640,68140
12104,3283,2223,1743,1186,369,91,12017,24,656,622,522,451,353,89,20,2743,1479,8696,6202,4198,3217,2200,924,308,27213,260,1483,1577,1506,1243,1131,531,206,7942,260,1045,809,653,538,430,211,78,4024,37,55,72,68,73,67,28,11,420,43,137,218,232,293,318,133,59,1440,345,1239,1096,952,910,813,376,150,5884,36,160,168,154,161,188,94,50,1002,662,1698,1293,1001,940,855,548,390,7387,2893,16961,14246,10550,8658,6735,2934,1216,64199
12201,1182,882,507,296,89,29,3876,12,146,255,254,222,117,23,4,1034,481,2876,2830,2084,1292,704,249,84,10593,143,606,745,798,536,456,217,67,3563,160,527,433,483,372,289,165,57,2481,12,29,39,46,39,32,11,8,209,31,60,120,142,155,137,53,27,738,205,615,591,672,573,459,224,91,3430,12,65,81,70,76,93,39,22,451,301,546,489,401,359,336,251,220,2913,1178,5713,6185,5153,3563,2457,1097,516,25855
12202,650,782,636,413,134,26,2925,5,84,195,259,322,196,57,12,1145,475,1398,2314,2136,1796,1161,450,136,9855,250,629,1217,1417,1216,927,411,128,6187,530,1057,1354,1555,1211,809,443,153,7113,46,48,67,99,75,59,17,11,431,50,84,168,322,356,295,158,45,1483,627,1196,1593,1975,1640,1166,616,210,9026,3,26,74,109,141,120,69,35,570,362,266,436,529,581,673,554,464,3868,1753,3852,6481,7201,6326,4661,2290,1010,33576
12203,2522,2003,971,529,187,52,7806,42,390,771,683,516,262,76,20,2765,1357,5772,7447,5441,2994,1647,719,274,25658,576,2458,3221,3308,2131,1381,709,287,14073,1264,2952,3286,3441,2388,1654,946,337,16274,153,152,214,229,159,122,42,18,1093,144,264,485,749,619,610,312,169,3350,1565,3363,3984,4426,3170,2383,1300,524,20720,53,140,237,270,251,232,153,90,1436,920,1199,1337,1290,1087,1134,1169,1091,9236,4569,14811,19517,17421,11126,7578,4323,2337,81690
12301,402,293,190,83,30,5,1423,18,155,184,171,148,48,13,3,742,385,1543,1772,932,604,265,79,20,5597,373,1137,1331,1140,663,291,77,27,5036,1063,2318,2336,1945,1295,736,261,63,10020,121,112,145,107,80,34,3,3,611,99,138,215,261,213,126,51,17,1112,1284,2572,2694,2312,1582,900,319,85,11744,24,47,82,72,74,45,19,3,366,411,393,455,417,333,383,313,332,3028,2514,6246,6914,5334,3583,2020,849,473,27939
12302,1570,793,501,203,54,10,4671,54,282,297,215,245,104,10,4,1208,1202,4111,3126,2157,1604,783,191,42,13216,1006,2580,2271,2053,1639,764,171,41,10525,2466,4739,3932,3681,3487,1841,634,146,20925,367,369,317,270,227,105,17,7,1686,228,417,526,594,623,398,89,18,2893,3056,5524,4779,4548,4332,2345,739,172,25499,101,213,228,225,234,163,53,13,1229,1816,1714,1535,1504,1529,1442,846,498,10880,7346,15850,13805,11496,10099,5804,2066,782,67244
12303,191,164,152,67,12,7,797,12,80,77,102,106,41,7,0,412,181,668,691,520,451,224,64,17,2820,204,534,645,657,562,262,73,23,2956,817,1588,1672,1546,1181,657,282,49,7785,84,90,82,85,80,29,8,4,469,57,86,163,166,187,121,36,5,820,959,1759,1913,1802,1450,802,324,63,9074,16,30,43,45,50,34,21,10,252,430,325,384,415,451,392,326,196,2911,1817,3574,3950,3707,3222,1829,825,309,19232
12401,768,966,1067,630,177,26,4182,5,155,353,484,618,334,66,9,2025,409,1523,2505,2331,2228,1439,465,104,11009,361,807,1273,1563,1618,1115,480,126,7349,992,1775,1923,2133,1901,1225,523,153,10625,119,106,121,110,106,108,30,9,708,93,104,206,278,427,422,123,70,1715,1200,1984,2245,2518,2429,1754,675,239,13044,25,35,79,83,127,144,75,31,594,446,378,506,631,805,872,619,344,4609,2497,5387,7736,8572,8896,6292,2558,879,42810
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
12403,987,585,411,191,42,7,3469,38,288,329,237,267,108,13,0,1284,958,3465,2884,1675,1361,601,197,52,11182,739,2439,2360,1864,1433,706,184,51,9783,2615,5594,4583,4004,2916,1657,580,145,22087,281,322,309,218,185,60,12,4,1401,202,350,468,509,532,334,102,28,2532,3092,6269,5360,4736,3637,2053,696,176,26018,59,130,168,163,190,145,54,21,927,1240,1515,1278,1230,1183,1138,736,327,8646,6208,15265,13365,10482,8485,4938,1923,641,61307
12404,127,128,98,50,15,0,617,14,54,56,66,80,40,7,0,306,220,597,477,377,318,175,72,22,2252,212,459,480,544,370,193,84,14,2357,833,1551,1133,1276,850,421,199,53,6324,94,96,70,58,46,22,4,0,395,68,96,130,124,118,101,42,21,699,998,1747,1341,1461,1017,544,242,71,7411,25,20,30,31,47,36,14,7,211,574,736,590,507,340,337,291,146,3516,2058,3785,3102,3112,2259,1369,731,263,16680
12405,246,128,114,46,9,0,901,21,75,75,65,56,19,0,0,308,364,1087,773,529,512,209,43,8,3519,337,855,750,591,495,133,36,8,3212,997,1884,1561,1519,1266,554,175,32,7993,150,136,111,94,71,34,6,0,592,92,157,188,192,203,82,33,4,948,1239,2170,1852,1806,1544,674,209,41,9533,32,70,71,71,70,45,11,3,372,644,669,590,573,626,458,279,147,3984,2674,5224,4365,3763,3419,1585,588,205,21823
12501,1368,574,342,132,27,7,5042,41,257,228,148,107,37,7,0,826,1394,5909,2785,1513,989,435,142,38,13202,675,2062,1310,993,670,252,84,19,6067,590,1392,1004,886,713,325,180,67,5152,96,128,94,99,59,21,7,0,503,79,213,196,225,191,83,45,15,1036,759,1739,1291,1203,963,425,231,81,6688,89,274,161,132,105,47,19,7,840,1300,2482,1490,1032,739,465,287,186,7976,4371,15203,8627,5587,3920,1798,795,329,40638
12502,1537,955,622,228,86,11,4837,17,161,246,219,186,116,35,12,990,892,2983,2789,2246,1508,704,321,82,11525,285,896,1206,1145,932,527,258,82,5321,460,965,1023,1122,917,595,389,134,5600,63,73,64,101,73,37,20,5,431,45,107,184,272,236,178,80,29,1132,574,1144,1269,1488,1225,808,495,168,7165,28,82,95,135,134,108,68,35,681,383,513,476,519,453,447,370,229,3381,2233,7110,7611,6711,5049,2947,1631,608,33899
12503,1288,605,366,161,33,5,4502,52,300,237,170,168,58,12,3,998,1587,5458,3421,1971,1285,595,217,52,14581,1046,2952,2347,1815,1089,471,193,59,9973,1525,3147,2863,2463,1889,1196,546,201,13826,217,252,263,205,167,72,13,7,1200,186,399,506,473,386,228,71,30,2270,1921,3794,3633,3146,2449,1491,630,239,17298,99,270,215,192,181,140,51,12,1165,1730,2227,1726,1615,1326,1108,862,617,11219,6594,16903,12865,9508,6849,4025,1993,988,59733
12504,4686,1411,841,322,82,16,13859,49,664,618,353,295,116,39,7,2141,1948,11279,6736,2991,1959,1065,398,109,26480,800,2727,2451,1834,1218,743,281,100,10139,857,2157,2164,1895,1446,1014,530,196,10264,122,150,166,148,125,67,27,6,810,109,257,351,398,366,298,140,54,1975,1080,2565,2688,2443,1942,1378,693,262,13050,74,428,355,191,227,179,73,29,1571,1110,2536,1773,1082,1036,843,776,543,9705,5306,26455,19296,10302,7515,4655,2338,1065,76941
12601,1576,1253,952,471,140,30,5769,17,132,250,297,282,155,39,12,1182,942,2422,2483,2188,1706,882,394,120,11130,232,387,613,846,719,490,260,112,3651,240,345,353,518,450,297,212,92,2510,28,18,30,51,31,31,18,4,210,28,38,66,144,147,183,108,30,755,295,399,453,712,628,508,340,135,3475,22,62,75,95,91,83,64,28,522,226,235,217,214,213,246,288,281,1913,1804,4908,5669,5599,4589,2836,1526,715,27645
12602,3737,2251,1415,714,205,54,13342,51,504,566,502,448,228,75,11,2394,2715,8979,6687,4507,3144,1702,670,277,28688,884,1954,2176,2220,1645,1042,460,256,10638,809,1619,1702,1928,1525,992,608,277,9472,113,121,123,145,130,95,41,12,773,128,192,306,480,474,346,176,113,2212,1046,1933,2130,2551,2133,1430,828,403,12454,97,230,240,236,240,207,108,49,1395,984,1270,986,910,922,786,813,881,7550,6022,19601,16522,13173,9944,6100,3162,1936,76460
12701,491,289,180,56,9,8,1838,24,137,173,121,87,33,8,0,579,984,2793,2060,1244,812,312,83,13,8300,746,1824,1756,1354,751,269,89,16,6809,1309,2835,2613,2462,1507,728,262,55,11768,152,233,241,208,104,27,8,3,979,122,285,362,426,276,123,43,12,1654,1585,3355,3221,3096,1892,883,310,67,14402,45,135,141,151,107,36,22,0,635,1243,1131,1165,1130,971,772,436,136,6984,4723,10086,9002,7391,4794,2364,954,237,39547
12702,502,318,269,117,24,3,2435,69,226,142,117,121,53,13,0,748,2114,4835,2832,1831,1435,726,179,26,13982,1294,2781,2448,2119,1395,583,190,41,10853,1804,3364,3141,3253,2590,1512,660,167,16487,299,327,338,332,218,87,16,3,1620,212,373,548,645,497,270,92,23,2667,2315,4072,4029,4233,3301,1864,770,192,20776,97,260,234,272,254,129,64,8,1315,1666,1630,1512,1673,1652,1307,944,474,10858,7717,14851,11704,10550,8433,4778,2181,755,60969
12703,1157,607,377,145,23,3,3568,41,224,263,160,110,65,3,0,871,1071,3735,3175,1929,1213,481,127,31,11766,770,2128,2281,1807,1000,420,138,35,8567,1251,2829,2773,2632,1593,1014,423,112,12635,162,210,241,195,127,49,8,6,1000,154,284,423,416,315,191,53,28,1868,1568,3327,3436,3248,2034,1253,485,151,15501,62,174,199,212,162,89,37,18,951,1436,1777,1564,1373,1237,911,600,327,9223,5052,12529,12072,9330,6137,3357,1419,560,50455
12801,1037,949,716,389,128,40,4272,22,278,364,350,453,211,45,9,1736,1099,3754,3589,2652,2161,1089,465,172,14986,544,1939,2278,2291,1774,1041,460,170,10498,1217,2897,2943,2986,2387,1647,1040,413,15544,125,136,158,196,164,96,43,19,936,114,209,402,522,552,475,248,106,2642,1462,3246,3507,3701,3107,2224,1332,541,19121,38,90,122,176,239,223,148,60,1091,666,993,899,878,937,911,913,766,6964,3887,11255,11798,11009,9387,6090,3497,1755,58680
12802,1200,927,772,321,79,12,4253,33,313,437,403,456,172,27,6,1848,1240,3503,3675,2565,2101,961,259,81,14379,559,1607,2334,2347,1846,997,283,102,10071,1391,2793,3175,3252,2626,1685,829,330,16083,113,113,168,162,168,114,22,7,871,119,217,367,517,642,556,180,87,2682,1618,3124,3705,3933,3438,2354,1040,422,19630,54,96,132,168,226,188,84,37,969,513,496,643,686,719,705,600,513,4870,4071,10025,12130,11039,9543,5686,2357,1170,56021
19797,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,6,5,3,7,3,0,3,35,0,8,0,3,6,13,3,0,31,4,4,9,11,8,20,3,3,61,0,0,0,0,0,3,0,0,3,3,0,0,3,4,0,0,0,8,5,4,7,11,11,23,3,3,74,0,0,0,0,0,0,0,0,3,7,7,6,6,13,21,14,0,69,8,30,15,24,43,60,25,3,212
19999,85,39,31,20,12,0,365,3,31,23,23,26,11,0,0,120,199,494,197,146,110,88,16,4,1247,75,146,99,99,128,100,14,3,663,154,314,226,252,265,169,18,3,1416,42,23,22,12,15,11,0,0,126,33,33,29,26,49,23,4,0,195,232,363,277,290,333,205,23,7,1738,11,21,14,13,10,15,5,0,83,448,798,701,670,495,283,90,29,3513,989,2023,1392,1284,1142,722,150,41,7741
