SA3_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
11602,0,0,0,11,16,17,25,28,3,3,0,4,9,14,10,148,0,7,19,9,29,252,462,331,46,74,51,52,66,34,57,1493,0,0,23,83,18,29,18,0,0,0,0,0,0,0,5,176,3,3,21,77,22,111,89,42,0,15,14,10,11,3,11,436,0,0,0,9,105,484,578,168,25,24,19,7,14,8,38,1474,0,68,29,28,19,17,33,5,3,3,3,5,3,3,3,235,0,11,33,31,6,3,0,0,0,0,4,0,0,0,0,94,0,0,0,6,67,138,97,24,3,3,11,5,8,5,6,380,0,3,7,85,148,947,3501,3060,250,249,319,264,285,209,233,9566,0,0,0,18,40,90,253,80,6,12,4,3,4,3,13,540,0,0,0,10,35,136,259,124,40,29,27,15,14,10,21,709,0,0,0,4,4,28,46,11,4,5,3,4,0,0,10,116,0,0,10,43,13,40,29,48
11603,0,0,0,6,0,4,10,9,0,0,0,0,0,0,4,44,0,4,10,3,25,132,142,180,25,13,21,24,11,8,22,624,0,4,33,179,13,33,22,0,0,0,0,0,0,0,15,300,0,9,20,87,29,167,134,113,12,29,41,42,27,9,20,741,0,0,5,24,167,850,1113,493,83,72,83,77,52,35,77,3120,0,101,49,46,13,14,16,9,3,0,0,0,0,0,8,253,0,14,61,66,14,17,19,5,0,0,0,0,0,0,10,200,0,0,4,5,21,42,22,16,0,3,5,0,3,0,6,122,0,0,6,53,55,253,877,1548,157,171,155,149,102,101,87,3719,0,4,6,16,59,92,120,34,15,0,4,5,3,0,9,353,0,0,0,11,25,37,36,35,29,38,31,4,0,7,6,259,0,0,0,10,13,149,436,252,98,46,112,50,97,32,21,1315,0,4,13,48,0,20,0,8
11701,0,0,0,0,7,4,16,14,6,3,5,4,0,3,0,66,3,7,13,17,87,312,399,506,117,161,161,272,293,228,136,2692,0,3,46,88,3,7,11,0,0,0,0,0,0,0,3,168,0,40,105,113,19,33,11,8,0,3,3,0,0,3,18,370,0,0,3,8,46,99,49,17,0,6,7,0,3,5,10,259,0,15,21,23,7,12,17,11,3,3,0,0,3,0,0,120,0,61,323,236,20,19,16,5,7,8,4,10,9,4,40,761,0,0,3,31,71,98,89,34,15,3,7,6,14,10,7,382,0,0,0,26,30,78,123,152,34,49,66,59,63,56,30,766,0,0,0,20,100,242,583,348,89,80,88,107,104,46,34,1841,0,0,0,4,4,28,17,12,6,14,12,9,9,6,0,137,0,0,3,11,22,88,129,39,15,5,14,53,19,15,7,415,0,0,0,23,15,39,61,116
11702,0,0,6,20,18,20,32,19,9,6,8,13,14,4,6,185,0,7,6,19,76,263,180,116,24,22,29,37,44,35,34,904,0,0,19,46,3,8,9,0,0,0,0,0,0,0,8,100,0,7,26,39,3,6,9,8,4,0,0,0,0,0,19,128,0,0,3,14,39,50,20,13,0,0,3,0,0,0,8,161,0,21,14,27,20,16,36,32,7,10,5,11,3,0,15,220,4,87,682,535,32,20,11,5,3,6,9,4,0,3,98,1499,0,0,0,16,48,62,31,17,7,3,6,3,6,3,5,210,0,4,5,29,11,53,69,73,7,21,23,27,34,16,12,389,0,0,3,15,47,57,91,46,14,7,20,19,21,5,11,348,0,0,0,3,4,17,4,17,0,13,11,3,10,0,5,77,0,0,0,0,0,5,8,3,0,0,3,0,7,0,0,31,0,0,3,23,18,46,87,59
11703,0,0,10,52,73,98,137,157,41,60,75,122,137,106,34,1111,3,25,49,90,245,1327,2440,3013,781,1098,1533,2339,3797,2422,1269,20437,0,4,33,57,6,40,36,14,4,10,3,3,7,4,7,221,0,16,35,54,14,36,18,28,3,6,12,0,9,12,12,250,0,3,14,39,80,144,61,34,7,7,9,7,7,9,14,420,3,90,65,66,72,79,188,196,43,53,75,76,109,110,58,1290,3,78,371,150,32,23,11,16,3,10,5,5,7,0,37,767,3,4,25,88,312,523,391,222,79,87,134,153,138,116,94,2375,0,8,10,79,71,217,334,476,82,121,190,300,474,386,75,2828,0,11,5,33,99,245,931,925,324,431,416,710,664,327,144,5256,0,0,0,11,54,91,70,131,78,56,63,44,63,32,26,718,0,0,0,8,15,33,22,12,3,4,9,6,10,3,4,116,0,11,22,70,55,148,251,489
11801,0,4,19,53,51,52,103,95,28,18,32,49,45,38,21,612,12,76,42,30,48,293,327,199,46,54,74,88,108,79,84,1564,0,5,33,27,11,14,8,0,0,0,3,0,0,0,3,122,0,45,107,47,13,22,3,3,0,0,0,3,0,0,11,259,3,4,8,17,37,38,18,10,0,3,0,4,0,0,3,145,62,139,71,70,66,73,162,129,18,41,35,39,46,42,24,1016,9,89,154,77,11,10,10,4,0,3,3,0,4,3,18,405,3,7,8,75,132,127,104,79,14,26,16,25,36,13,19,682,0,18,64,117,51,68,66,57,8,14,20,18,33,17,25,590,0,3,9,30,44,64,51,30,13,12,12,15,16,11,15,321,0,4,0,17,51,67,29,32,9,3,5,3,4,3,3,229,0,8,7,25,7,3,3,6,3,0,0,0,0,0,5,78,3,8,24,58,45,97,228,347
11802,0,0,6,41,39,42,103,96,18,25,32,29,35,21,19,506,9,31,73,84,187,761,867,964,289,497,731,1292,2008,1507,645,9928,0,12,54,70,9,16,12,3,0,0,0,0,0,0,15,185,0,113,169,135,17,41,14,19,0,3,7,0,3,3,22,550,0,0,7,23,67,78,57,24,4,6,9,12,4,0,28,315,24,69,69,56,48,61,148,136,31,37,18,38,34,34,32,810,18,297,711,257,41,18,4,16,9,8,3,14,3,7,65,1459,5,0,27,95,225,381,276,121,45,75,95,122,120,63,75,1728,0,4,20,132,83,108,192,209,39,70,86,114,122,162,44,1392,0,3,19,56,220,384,676,351,64,85,124,115,115,137,55,2419,0,0,0,10,34,44,39,75,22,31,52,59,35,15,30,445,0,0,6,28,28,64,68,19,0,3,17,13,0,0,16,257,0,14,31,94,61,185,370,741
11901,0,0,8,11,8,16,22,18,5,0,3,4,3,7,0,100,4,15,57,46,166,1360,1656,1226,179,148,181,206,176,108,178,5700,0,5,79,149,17,22,15,4,0,0,0,0,0,0,10,305,0,41,85,238,120,329,241,255,33,59,69,60,60,28,73,1682,0,0,12,41,135,392,214,103,6,10,27,11,15,4,29,1003,3,194,81,40,27,20,39,17,0,0,7,0,8,3,12,442,3,113,694,611,96,71,34,3,27,27,16,15,8,3,87,1817,4,0,10,36,157,389,167,73,9,7,23,24,3,8,18,923,0,10,12,79,93,275,506,514,63,59,71,97,99,72,39,1974,0,4,7,25,118,230,426,173,29,16,19,12,20,10,32,1123,0,0,0,0,23,37,66,43,17,43,58,8,4,0,9,302,0,0,0,15,16,108,482,177,61,68,71,46,27,3,29,1108,4,9,23,64,20,34,37,21
11902,0,0,0,4,11,12,12,7,4,0,3,0,7,0,0,68,3,35,51,84,314,2334,2605,1862,302,337,394,415,370,200,417,9724,0,6,48,92,0,15,14,0,0,0,0,3,0,0,9,188,0,24,78,215,72,144,129,135,17,25,26,27,21,22,48,988,0,0,5,32,179,373,190,79,16,9,15,10,10,5,53,995,0,38,14,43,22,12,19,14,0,4,0,0,7,0,3,188,10,287,1967,1546,227,90,73,26,19,78,44,46,35,9,207,4664,0,5,13,69,219,330,149,58,10,14,28,14,12,16,27,950,0,0,5,52,52,157,428,924,78,114,151,284,222,176,86,2739,0,0,6,43,198,408,575,497,57,65,77,69,84,38,62,2177,0,0,0,0,12,25,40,26,11,12,39,0,0,5,3,176,0,0,3,4,3,33,168,71,44,52,66,12,8,9,12,494,0,3,11,34,20,18,38,21
11903,0,4,6,16,20,18,30,15,0,3,7,7,4,0,0,124,7,38,95,149,476,3973,6081,4582,809,938,1038,1230,1205,612,841,22074,0,10,153,300,25,60,25,8,0,0,0,0,0,0,16,591,0,60,100,233,73,261,142,94,9,20,19,21,22,5,31,1078,0,0,9,32,108,195,146,59,8,4,17,11,11,5,19,623,0,56,33,30,26,13,29,14,0,7,6,10,14,4,7,250,0,136,691,525,62,40,26,16,18,38,16,9,5,3,47,1640,0,4,23,126,523,1339,696,208,36,56,72,64,59,35,71,3313,3,4,13,74,65,189,327,338,47,60,69,100,105,69,34,1499,0,3,4,28,123,266,577,281,37,20,31,37,36,21,25,1486,0,0,0,8,5,21,29,13,8,15,13,4,4,0,3,122,0,0,0,3,7,16,37,18,3,0,3,0,0,0,0,85,0,8,16,39,27,35,32,27
11904,0,0,4,15,14,25,32,24,3,8,3,7,5,8,3,151,8,31,75,102,319,2464,2998,2361,449,447,500,610,683,348,413,11804,0,12,113,183,24,55,53,7,0,3,4,6,0,4,17,471,0,75,223,426,135,324,144,151,28,28,55,22,34,10,64,1722,0,0,5,37,133,252,186,60,7,12,11,21,9,15,27,780,3,41,35,38,43,25,50,29,3,10,8,8,6,3,8,308,7,314,1762,1010,146,84,67,39,39,70,74,37,47,21,184,3905,0,6,25,78,319,589,286,109,33,24,24,34,25,15,35,1592,0,3,11,80,58,164,361,526,137,145,231,206,311,228,88,2548,4,3,4,29,119,217,445,256,47,45,34,57,44,29,23,1351,0,0,0,4,13,46,43,45,20,26,40,18,9,3,11,280,0,0,0,7,11,48,57,18,0,5,6,3,0,4,0,162,0,5,16,64,13,72,60,72
12001,0,0,0,16,13,18,24,26,10,5,12,9,6,3,3,145,4,16,61,50,138,916,1663,1931,425,517,566,616,541,226,346,8018,0,0,52,67,10,15,9,3,0,4,3,0,0,0,4,162,0,32,53,87,32,60,19,11,10,8,8,3,10,10,11,363,0,4,10,17,39,55,30,6,3,3,6,5,0,0,3,181,0,55,29,21,26,23,32,34,7,5,5,12,3,3,7,271,3,73,355,147,19,10,3,8,0,4,4,0,7,0,18,655,0,4,18,58,208,359,212,91,26,25,31,25,16,10,23,1127,0,3,3,100,78,188,343,312,75,115,98,150,148,114,47,1768,0,4,6,16,48,33,113,60,9,13,8,20,10,6,9,348,0,0,0,3,21,60,32,68,38,32,21,18,26,4,4,324,0,0,0,8,9,9,4,17,0,0,0,3,0,0,0,56,0,4,18,39,24,86,99,102
12002,0,0,11,29,42,26,46,25,10,9,11,18,10,3,10,240,3,9,13,14,19,108,126,101,16,16,15,23,47,23,18,551,0,0,15,26,3,12,3,0,0,0,0,0,0,0,4,66,0,8,12,28,8,11,4,0,0,0,3,0,0,0,3,84,0,0,5,15,35,38,17,0,0,0,0,0,0,0,5,123,3,42,28,25,33,31,49,47,5,4,8,12,18,8,8,318,0,20,120,71,13,9,6,3,0,4,5,0,0,0,17,264,0,0,8,11,49,64,32,16,0,3,8,3,4,3,4,211,0,5,5,50,21,43,55,37,5,9,31,12,14,23,18,328,0,0,3,15,16,33,35,13,6,3,3,4,3,3,3,138,0,0,0,10,10,26,13,11,10,6,8,9,3,7,3,121,0,0,0,7,3,3,3,5,0,0,3,0,0,3,0,33,0,3,14,34,38,92,151,107
12003,0,0,5,26,31,36,53,40,7,6,18,10,18,10,9,260,12,59,166,139,487,3135,3818,3495,721,859,1044,1176,1295,611,643,17664,0,5,159,203,17,21,7,3,0,0,0,9,3,0,13,447,0,20,52,148,47,90,25,22,4,10,20,16,9,3,20,484,0,3,15,47,98,178,93,24,11,11,15,3,10,7,17,541,0,88,43,48,43,32,52,32,8,8,10,6,4,0,19,393,4,161,912,484,30,16,24,8,3,12,4,15,17,3,69,1778,4,7,30,141,456,603,290,144,43,67,78,68,61,34,55,2082,0,4,4,180,162,479,1023,1645,318,491,694,894,1118,800,245,8049,0,3,7,35,77,140,277,208,39,29,44,42,44,22,31,1012,0,0,0,10,16,34,18,47,18,34,34,20,20,10,5,260,0,0,0,10,11,19,15,16,3,0,8,0,0,0,3,86,0,10,26,86,47,110,148,134
12101,0,4,16,37,50,59,95,43,19,6,11,14,25,17,6,400,9,37,86,84,251,1461,2307,1928,377,440,488,659,674,398,371,9562,0,5,121,138,5,27,14,6,3,0,5,0,0,0,10,333,3,19,85,78,6,21,6,4,0,0,0,3,7,10,11,259,8,3,11,23,33,38,34,16,4,0,3,3,3,0,3,188,16,54,50,34,38,37,82,61,11,8,14,15,17,9,16,458,0,36,103,54,9,7,0,4,3,0,0,0,0,0,8,221,0,9,44,158,493,1109,585,190,52,82,56,86,81,31,63,3050,3,20,19,89,92,199,371,549,173,195,223,260,326,262,71,2842,4,8,7,39,69,123,262,137,33,21,24,40,41,20,19,835,0,0,9,53,139,168,128,179,50,60,68,41,49,32,13,989,0,0,3,11,5,8,8,7,0,0,0,0,0,0,0,49,6,7,16,46,45,103,111,83
12102,0,0,7,35,33,37,36,23,3,8,7,4,0,3,5,200,3,11,28,24,84,760,1583,1253,201,244,238,271,300,150,182,5333,0,0,10,15,0,11,3,0,0,0,0,0,0,0,0,47,0,12,7,19,0,6,3,5,0,5,3,0,0,0,3,67,0,0,9,16,22,41,29,11,0,9,7,0,0,0,0,149,0,48,58,41,34,37,46,45,3,7,0,4,3,0,4,345,0,6,18,8,3,0,3,0,0,0,0,0,0,0,0,43,6,5,17,28,131,432,213,84,8,8,7,6,7,14,27,993,0,12,12,75,86,285,714,755,115,156,160,178,236,148,80,3008,0,3,10,17,30,53,120,56,11,10,15,15,8,0,0,333,0,0,3,12,47,161,166,243,101,87,85,41,113,43,27,1134,0,0,0,3,0,0,13,3,0,0,0,0,0,0,0,31,0,4,14,37,14,47,56,25
12103,4,4,11,67,40,63,106,52,9,3,17,10,12,4,16,403,17,67,88,59,206,1330,2322,1606,331,403,403,455,507,236,353,8396,0,3,36,21,3,13,4,0,0,0,0,0,0,0,3,81,3,22,37,34,15,17,11,4,0,3,0,3,3,0,0,148,6,5,15,23,34,25,26,12,6,0,3,3,0,0,3,168,11,80,73,60,48,53,116,70,11,15,11,4,12,16,17,590,0,21,34,29,0,7,6,0,0,0,0,0,0,0,0,104,3,17,64,144,508,1129,511,207,37,48,54,61,83,33,69,2954,5,29,33,163,183,402,492,281,37,55,69,55,85,77,44,2012,0,8,17,45,64,102,179,45,11,9,11,9,4,0,19,529,0,3,7,44,176,248,173,236,67,53,48,24,39,14,24,1139,0,0,0,3,3,3,14,3,0,3,0,0,0,0,0,32,0,6,25,38,36,106,76,60
12104,0,4,14,59,52,59,101,60,14,14,24,25,42,14,10,496,9,32,34,19,78,513,613,377,68,93,99,120,119,51,52,2289,3,10,39,33,0,18,14,6,0,0,0,11,0,0,6,144,0,26,44,29,3,15,3,7,3,0,0,3,6,7,4,159,0,3,17,21,32,59,25,14,0,4,4,3,5,0,3,191,4,78,59,37,46,50,80,73,32,30,34,23,37,8,22,616,4,24,47,22,9,3,8,0,4,0,0,3,0,0,3,119,0,10,19,70,233,369,169,82,14,11,26,22,43,14,30,1095,3,20,14,71,78,152,209,254,66,78,112,120,163,78,40,1453,3,12,3,21,37,38,61,30,6,9,9,13,15,4,9,262,0,3,5,11,58,93,33,69,23,26,22,10,26,7,8,407,0,0,3,8,6,6,6,5,0,0,5,0,0,0,0,38,0,4,23,51,48,89,123,122
12201,0,0,8,23,23,32,57,70,13,6,15,19,17,12,6,301,3,6,13,8,11,90,86,59,12,13,8,19,9,7,22,364,3,8,13,9,5,4,0,0,0,0,0,0,3,0,0,52,0,10,16,15,0,4,0,0,0,0,0,0,0,0,0,52,0,4,13,8,16,6,3,0,0,0,0,0,0,0,5,49,0,22,20,21,15,29,69,87,27,19,28,32,23,13,15,425,4,15,42,23,0,0,3,0,0,0,0,0,0,0,0,87,0,0,3,10,29,32,38,27,5,7,3,6,7,8,4,180,0,0,8,20,3,20,24,30,0,5,5,8,12,0,3,148,0,0,8,4,3,19,10,7,3,0,0,3,7,3,3,75,0,0,0,9,15,5,11,9,0,3,4,0,3,0,0,64,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,17,0,0,17,37,29,43,70,61
12202,0,0,19,36,40,52,47,35,3,6,6,6,11,0,10,265,3,13,4,3,13,57,81,27,3,6,10,13,23,11,16,281,3,9,53,99,6,17,16,0,0,0,0,0,0,0,9,204,0,6,11,9,3,4,0,0,3,0,0,0,0,0,0,37,0,0,5,15,3,10,4,3,0,0,0,0,0,0,4,47,6,73,50,53,59,46,71,56,22,6,14,13,4,3,16,495,0,8,12,4,0,7,4,0,0,0,0,0,0,0,3,39,7,8,3,9,17,11,14,11,4,0,3,3,0,3,3,86,0,6,4,26,14,17,34,51,0,8,7,14,10,7,14,210,0,14,9,0,11,18,15,9,3,0,0,0,3,0,4,81,0,0,4,4,14,16,15,10,9,0,3,3,0,0,3,83,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,4,16,28,20,41,52,25
12203,0,3,24,62,62,86,150,102,26,22,24,24,7,10,20,624,4,34,36,42,65,689,703,483,76,79,107,210,165,128,113,2921,0,4,114,136,24,51,87,5,0,0,0,0,0,0,12,435,0,27,92,54,13,27,6,8,3,0,3,0,6,0,6,243,0,3,22,26,35,44,42,19,5,0,3,4,3,0,6,213,0,114,131,100,74,77,209,164,21,25,27,32,25,15,26,1050,0,31,62,52,6,3,4,6,0,4,7,0,7,0,13,191,3,5,30,66,151,213,85,47,9,17,15,15,15,3,16,679,0,15,21,68,35,142,236,386,32,52,106,158,98,81,41,1470,0,14,15,20,46,77,98,47,14,8,16,6,13,9,25,404,0,0,12,75,131,118,82,83,12,18,27,5,18,4,15,597,0,0,0,12,7,7,12,8,0,0,3,3,3,0,0,55,7,12,32,99,45,158,192,130
12301,0,0,0,7,8,15,20,13,0,0,3,4,4,0,3,82,0,3,5,0,13,29,62,71,4,10,11,14,9,3,6,239,3,0,21,45,3,19,7,3,0,0,0,0,0,0,5,114,0,10,11,25,4,23,4,17,4,4,6,5,0,0,5,116,0,0,0,3,26,87,91,29,3,10,3,4,0,0,13,270,0,62,45,24,15,13,18,11,4,3,0,0,0,0,11,205,0,4,15,15,3,3,3,0,0,18,0,0,0,0,4,65,0,0,3,3,7,8,9,7,0,0,0,0,0,0,6,55,0,3,4,37,11,65,82,98,20,18,10,5,4,7,11,370,0,0,3,3,10,10,23,4,0,0,0,3,0,0,4,67,0,0,0,3,3,14,16,7,4,3,0,4,0,0,0,52,0,0,4,4,5,24,47,17,0,6,3,3,0,0,0,115,0,3,10,45,24,34,25,26
12302,0,0,6,13,13,18,34,23,0,7,5,0,6,0,0,136,3,8,43,10,56,326,433,361,70,62,42,53,43,31,43,1582,0,7,81,201,16,33,40,0,3,4,0,0,0,0,11,405,0,20,31,63,44,231,108,129,32,27,46,19,21,20,18,804,0,0,3,53,216,918,787,338,49,48,55,69,48,26,65,2686,0,126,128,95,38,24,39,17,5,0,0,0,0,0,14,493,0,8,102,126,15,23,13,9,3,0,0,0,0,0,9,316,0,4,5,9,57,98,50,21,9,3,3,0,12,3,5,274,0,3,5,126,104,508,1172,1614,184,164,215,189,156,123,81,4643,0,4,5,9,75,94,221,116,14,16,9,5,6,10,14,595,0,0,0,20,26,21,56,29,18,19,4,0,4,0,7,203,0,0,4,13,19,67,279,177,41,16,36,24,12,10,4,705,0,9,29,107,36,51,23,18
12303,0,0,0,3,7,3,11,8,7,0,0,0,3,0,0,42,0,0,3,3,3,15,28,18,4,3,11,4,8,3,3,102,0,0,14,42,0,8,5,0,0,0,0,0,0,0,9,76,0,9,6,4,0,5,5,0,0,0,0,0,0,0,0,29,0,0,5,0,5,10,8,4,0,8,0,0,0,0,0,42,0,53,36,16,22,11,14,8,0,3,0,0,3,0,4,168,0,3,18,18,3,0,0,0,0,0,0,0,0,0,4,56,0,0,3,3,4,3,3,0,0,3,0,0,0,0,0,20,0,7,5,3,6,10,15,6,4,0,3,0,3,3,3,52,0,3,0,3,4,0,3,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,8,3,3,0,0,0,0,3,0,0,0,0,19,0,0,6,24,21,30,17,6
12401,0,0,13,39,34,24,44,19,7,3,0,0,3,3,3,197,0,15,27,0,12,27,46,47,3,3,3,8,12,9,6,214,0,6,19,32,3,4,3,3,0,0,0,0,0,0,9,72,0,15,19,17,4,3,0,0,0,0,0,0,0,0,0,52,0,3,4,18,12,20,8,0,0,0,3,0,0,0,4,81,0,150,117,86,75,35,51,18,4,3,3,4,4,0,15,555,0,13,26,16,3,0,3,0,0,0,0,0,0,0,4,69,0,3,11,8,23,15,15,5,0,0,4,4,3,0,4,97,3,13,15,58,20,29,32,24,3,11,8,10,17,7,8,261,3,13,16,8,7,7,15,8,0,8,3,9,24,13,3,129,0,0,0,0,4,13,9,3,0,0,0,0,0,0,0,32,0,0,0,4,0,13,0,0,0,3,0,0,0,0,0,21,3,6,24,87,29,46,39,20
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,11,20,20,15,42,13,0,3,3,7,0,0,0,130,0,7,27,17,29,113,216,239,24,45,42,52,38,25,39,916,0,10,50,150,17,26,22,0,0,0,7,0,0,4,8,289,0,19,28,73,18,101,49,34,8,15,7,4,5,0,9,362,0,0,0,20,67,189,142,33,12,0,20,3,11,0,10,500,0,225,156,94,48,24,28,18,8,9,0,4,0,3,11,626,3,31,94,63,21,12,5,6,3,0,3,0,0,0,13,249,0,0,0,13,20,38,15,12,8,3,0,0,5,0,5,123,0,3,11,127,69,245,510,934,117,174,136,132,73,57,96,2702,0,3,0,9,32,21,55,27,6,12,10,8,5,0,8,194,0,0,0,11,37,53,40,38,27,17,23,19,13,11,5,285,0,0,0,18,18,62,35,34,6,3,8,5,3,0,3,199,0,8,30,126,80,74,47,23
12404,0,3,0,3,5,3,10,3,0,3,0,0,0,3,4,40,0,4,3,0,3,17,35,34,4,5,7,3,11,3,26,161,0,4,7,26,0,0,0,0,0,0,0,0,0,0,3,38,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,17,0,0,3,8,11,20,15,4,4,0,0,0,0,0,9,71,3,39,25,27,3,5,9,0,0,0,0,3,7,0,5,134,4,11,30,21,3,3,0,0,0,0,0,0,0,0,3,78,3,0,4,0,0,4,0,0,0,0,0,0,0,3,5,29,0,3,0,28,7,9,9,12,0,3,6,3,3,0,4,86,0,3,3,0,3,3,9,5,0,3,0,0,0,0,0,32,0,0,0,0,3,8,3,3,0,5,0,0,0,0,3,28,0,0,0,3,0,3,4,0,0,0,0,0,0,0,4,19,0,0,10,33,11,18,4,4
