SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
11502,0,0,0,0,0,3,4,0,0,10,0,0,3,5,13,13,10,0,0,50,0,3,0,11,3,7,7,0,0,33,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,9,6,14,13,11,4,0,0,54,0,0,0,0,3,4,0,0,0,12,0,3,0,3,3,3,5,0,0,12,0,0,0,3,0,3,4,0,0,11,0,13,11,48,51,38,51,31,8,254,13,68,88,117,128,94,83,43,16,647,668,1916,1917,2498,2017,1701,1426,682,237,13063,0,0,0,3,0,0,4,0,0,7,577,1610,1498,1981,1378,1064,881,403,250,9630,0,0,0,0,6,0,3,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,4,7,7,7,5,3,0,28,0,0,0,4,3,4,3,0,3,16
11503,0,0,0,0,3,3,3,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,7,3,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,0,14,0,0,0,5,4,3,0,0,0,7,0,0,4,18,21,17,25,20,3,115,36,99,106,183,178,166,119,38,15,935,760,1767,1694,2736,2014,1712,1184,434,118,12418,0,0,0,0,0,0,0,0,0,0,648,1563,1461,2419,1509,1163,769,259,91,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,16,0,0,0,0,3,0,0,0,0,6
11504,0,0,0,0,3,3,3,0,0,12,0,0,13,42,41,22,11,9,0,128,0,0,0,10,3,6,0,0,0,24,0,0,5,3,4,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,8,4,4,0,0,0,21,3,14,5,20,12,9,3,0,0,70,0,3,0,9,4,3,0,0,0,25,0,0,0,6,3,3,0,0,0,14,0,0,7,10,3,0,6,0,0,28,4,16,16,100,89,47,31,11,3,320,28,66,71,176,131,74,64,28,6,647,1227,2972,2335,4408,2473,1647,1060,385,85,16594,0,4,6,23,15,3,5,0,0,51,1056,2489,1757,3076,1380,930,593,206,70,11558,0,0,0,12,3,0,0,0,0,22,0,0,0,4,3,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,7,3,9,6,0,0,0,0,28,0,0,0,10,3,7,9,0,0,25
11601,0,0,0,33,20,34,33,28,10,162,16,74,153,797,232,168,92,40,8,1576,0,3,7,21,7,3,3,0,0,45,3,9,18,35,7,5,4,0,0,82,0,0,0,7,4,9,12,3,0,39,0,3,27,122,88,62,31,11,0,335,9,29,12,55,26,18,3,3,0,147,0,4,6,55,44,49,11,3,3,170,0,0,0,3,3,5,11,8,5,28,0,0,9,17,3,7,0,0,0,36,23,163,380,887,533,427,297,174,53,2943,207,308,407,1027,473,425,316,172,91,3431,5100,9045,9189,21090,8171,7169,4750,2185,735,67432,0,16,90,219,48,48,17,3,0,444,4421,6713,5463,8323,3305,3076,1896,1159,442,34803,3,40,30,266,63,28,3,0,0,438,0,0,4,47,42,31,23,16,0,163,0,0,3,15,8,3,3,0,0,33,0,3,5,19,6,11,0,0,0,53,0,0,0,35,33,34,28,11,5,143
11602,0,0,0,9,8,8,12,8,0,37,4,46,57,310,171,141,82,15,3,831,3,0,10,24,3,5,8,0,0,58,0,8,11,30,7,5,0,0,0,60,0,0,0,3,6,3,0,0,0,16,0,0,7,36,32,18,6,0,0,106,9,40,59,49,22,13,4,0,0,194,3,0,5,53,21,8,3,0,0,88,0,0,0,0,8,3,0,0,0,21,0,9,31,29,20,13,0,0,0,97,15,78,167,503,235,172,108,48,12,1342,137,227,205,641,264,200,122,60,22,1871,4005,7731,6214,15361,5988,4001,2296,795,183,46581,0,0,37,155,70,54,18,4,3,345,3594,6010,3915,7087,2520,1496,898,296,122,25943,0,12,17,180,47,25,5,0,0,295,0,0,0,3,7,10,4,0,0,20,0,0,0,11,3,0,0,0,0,22,0,9,19,28,8,6,0,0,0,75,0,0,0,20,18,14,25,0,0,77
11603,0,0,0,4,9,20,16,15,4,71,3,16,14,138,51,41,27,8,3,307,0,0,0,12,0,0,3,0,0,12,0,9,10,22,4,0,0,0,0,49,0,0,8,7,6,10,5,6,0,38,3,4,16,59,72,34,31,8,0,228,3,11,16,21,12,16,3,0,0,85,0,0,3,49,48,50,18,3,7,178,0,0,0,3,0,3,4,5,0,20,0,0,6,12,8,4,0,0,0,28,20,220,388,1048,663,558,306,152,47,3397,330,597,574,971,519,426,304,130,40,3885,4707,9175,8595,15117,6850,5354,3423,1372,334,54923,3,16,58,170,52,45,18,9,0,359,4061,6777,5674,6818,2778,1953,1560,657,269,30544,11,27,26,320,32,16,4,0,0,442,0,0,3,17,15,17,11,3,0,65,0,0,0,19,3,3,3,0,0,36,0,3,0,14,3,0,0,0,0,24,0,0,3,32,30,31,19,8,8,121
11701,0,0,5,4,8,11,3,3,0,42,0,0,6,21,8,9,7,3,0,53,0,0,10,45,4,3,3,0,0,70,0,10,19,112,7,4,3,0,0,153,0,0,0,4,3,7,10,5,0,32,0,0,6,42,61,37,22,12,0,198,0,4,9,21,9,10,0,3,0,55,0,3,4,55,23,13,3,5,0,111,3,0,3,7,7,3,3,0,0,23,0,0,0,8,0,3,0,0,0,14,7,43,109,583,201,223,211,117,30,1537,92,133,213,602,222,173,127,74,21,1665,1495,2586,3309,7992,2966,2190,1503,955,265,23254,0,0,0,4,0,3,0,0,0,11,1247,2022,1737,3128,1216,758,548,341,208,11194,7,20,58,319,86,20,9,0,0,521,0,0,3,8,4,10,4,3,0,34,0,0,4,11,7,3,3,0,0,31,0,4,0,21,0,0,0,0,0,31,0,0,7,35,20,35,40,13,3,159
11702,0,0,0,3,5,11,6,9,4,41,0,0,3,28,3,5,3,3,0,42,0,0,5,21,4,0,0,0,0,34,0,3,14,138,25,14,0,3,0,202,0,0,0,11,16,26,27,28,3,104,0,3,7,45,17,6,5,4,0,88,3,14,15,94,37,9,13,0,0,183,10,30,123,317,142,202,92,32,17,960,0,0,0,13,12,5,3,0,0,33,0,0,0,4,0,0,0,0,0,10,7,24,48,507,181,180,189,112,39,1290,102,136,212,966,342,227,155,103,21,2266,1517,2491,2886,10836,3686,2581,1668,977,331,26974,0,0,0,0,0,0,0,0,0,0,1311,1946,2216,6611,2009,1188,535,229,139,16177,0,5,10,35,7,0,0,0,0,56,0,0,0,5,8,3,3,0,0,20,0,0,0,7,12,5,3,3,0,35,0,3,6,53,13,9,7,0,0,95,3,0,3,38,9,11,7,3,0,77
11703,0,0,0,32,13,13,26,10,7,99,0,0,36,152,30,14,8,4,0,243,7,0,92,412,23,11,15,3,0,562,17,22,305,2136,145,36,11,0,0,2665,0,0,0,31,15,18,6,5,0,79,0,3,15,164,47,22,25,7,0,286,22,48,186,765,187,112,73,22,0,1415,9,13,183,442,114,118,61,29,9,963,0,0,16,92,32,14,10,6,0,166,0,0,14,43,19,7,4,0,0,93,44,76,720,3854,554,425,414,250,78,6427,362,396,2461,7382,1767,1239,770,370,130,14878,3636,3710,17404,56108,12693,8767,5468,2330,724,110837,0,0,0,12,0,0,0,0,0,16,2993,2912,6001,17435,4267,3343,2117,901,474,40441,0,0,29,49,0,0,0,0,0,80,0,0,3,42,17,16,6,8,0,89,0,0,10,24,3,10,10,0,0,54,3,7,91,360,50,32,10,3,0,549,0,0,13,112,21,21,19,4,3,198
11801,0,0,0,11,9,8,7,15,3,50,0,3,3,31,7,10,8,10,0,72,0,0,4,29,4,4,4,0,0,45,3,10,14,63,17,0,4,3,0,118,0,0,0,10,6,4,5,0,3,25,0,0,3,33,15,7,6,4,0,69,42,115,85,363,130,79,44,12,4,882,0,0,13,42,23,7,4,0,5,97,0,0,3,71,14,4,9,8,0,119,0,0,5,28,19,21,8,6,0,86,37,102,348,1949,497,405,624,314,190,4469,288,453,552,2515,780,540,512,330,175,6144,3659,6417,5849,22345,7819,5723,4820,2517,1179,60329,0,0,0,3,0,0,0,0,0,3,2988,4939,4119,11491,4129,3123,2469,1354,794,35399,3,0,3,15,3,0,0,0,0,27,0,0,0,14,3,3,0,0,0,21,0,0,0,8,0,0,0,0,0,11,0,10,22,219,41,27,14,6,0,335,4,3,19,136,17,14,15,6,0,214
11802,0,0,0,9,6,12,6,12,3,56,0,0,30,63,12,13,16,3,4,138,5,3,31,102,16,17,8,0,0,188,3,3,65,91,24,27,9,0,0,218,0,0,0,4,3,8,3,0,0,17,0,0,5,19,26,13,10,8,3,87,18,55,73,194,68,37,36,7,0,496,3,15,65,149,51,48,22,6,5,356,0,0,3,50,15,7,12,3,3,94,0,0,7,38,15,10,3,0,0,80,56,141,386,1879,535,466,439,277,129,4306,245,344,887,1881,622,521,425,271,138,5324,3882,6795,11784,23641,8328,6326,4625,2670,1129,69175,0,0,0,3,0,0,0,0,0,7,3310,5431,5365,10404,4336,3205,2105,1322,975,36452,0,4,29,65,27,12,6,0,0,144,0,0,0,15,3,9,3,6,0,45,0,0,7,7,10,4,4,3,0,32,4,8,23,171,36,21,11,4,0,291,3,0,3,79,29,40,44,15,10,227
11901,0,0,0,10,11,17,17,16,3,69,0,3,10,49,26,33,30,12,0,171,0,8,10,33,3,10,4,0,0,76,0,8,27,61,21,17,0,0,0,137,0,3,16,116,156,204,201,81,23,801,0,3,6,27,50,29,26,16,0,160,3,20,18,41,15,11,4,0,0,118,35,121,448,1707,1321,1244,406,174,78,5538,0,0,0,10,3,3,7,3,3,25,0,3,8,15,5,4,0,0,0,44,57,222,371,1361,760,579,401,226,96,4065,353,655,658,1409,697,617,497,293,148,5327,6442,12463,11925,22629,10355,9316,6302,3463,1525,84425,0,3,17,36,17,14,0,0,0,97,5558,9943,8494,11011,3678,3083,2353,1687,1386,47208,3,19,59,378,57,24,8,0,0,552,0,0,8,41,23,13,11,5,0,106,0,3,3,32,20,27,20,13,3,116,0,3,8,15,9,3,3,3,0,56,0,0,0,32,34,28,27,14,3,143
11902,0,0,3,7,13,10,10,8,0,46,0,0,3,35,11,17,9,10,3,91,0,3,7,39,4,9,5,0,0,67,4,9,21,101,11,13,7,3,0,171,0,0,4,27,28,41,46,15,6,170,0,0,6,41,34,22,19,6,3,133,3,15,8,41,17,5,3,3,0,100,11,35,167,613,455,459,180,52,18,1991,0,0,0,7,7,4,3,0,0,20,0,0,3,10,7,3,0,0,0,20,57,183,331,1331,821,619,473,201,80,4088,308,488,469,1412,559,453,355,233,101,4378,5146,8875,9138,21623,8448,6558,4555,2875,1072,68285,0,0,3,13,0,0,4,0,0,24,4117,6606,5202,7068,2615,1344,818,602,512,28884,53,147,326,1720,145,54,7,0,0,2464,0,0,0,14,4,12,3,3,0,36,0,0,9,34,14,33,9,3,0,96,3,3,0,20,8,0,0,3,0,41,0,0,7,23,22,21,15,8,3,102
11903,0,0,0,5,18,17,15,14,0,67,0,3,4,35,15,9,7,4,0,88,4,9,17,168,6,22,15,3,0,245,8,7,25,85,24,12,5,3,0,171,0,3,7,96,160,168,134,64,15,645,0,0,6,23,15,6,0,4,0,54,8,15,18,36,17,21,9,3,0,132,0,4,26,158,112,99,48,13,3,473,0,4,0,9,5,12,9,3,0,41,0,0,5,9,9,0,3,0,0,25,9,56,143,615,342,291,222,134,47,1865,140,242,365,857,374,354,282,202,106,2928,3775,7103,9097,17887,7978,7016,4921,2929,1165,61881,0,0,0,4,3,0,0,0,0,8,3196,5724,5184,6702,3370,2743,2100,1467,1369,31855,3,12,52,149,13,10,0,0,0,243,0,0,3,31,35,27,17,10,0,116,0,0,0,19,3,8,0,0,0,35,0,5,11,19,4,10,3,3,0,54,0,4,0,32,22,30,28,5,0,120
11904,0,0,0,28,27,35,24,18,3,133,0,3,3,32,12,16,10,5,3,85,0,0,9,108,6,8,4,0,0,137,4,12,35,179,33,19,12,3,0,295,8,11,42,237,243,373,411,187,71,1585,0,0,16,57,52,31,28,11,8,214,10,37,23,68,28,12,12,7,0,198,4,8,59,212,108,106,34,10,4,549,0,0,0,13,6,7,9,0,0,33,3,6,3,27,3,0,0,0,0,41,36,114,331,1949,535,427,421,221,86,4123,222,357,491,1530,535,455,401,302,218,4512,4334,7130,8717,23614,8193,6665,5080,3087,1338,68158,0,0,0,4,3,0,0,0,0,16,3640,5602,4935,8524,3357,2258,1526,1051,857,31742,13,29,159,591,50,27,0,0,0,866,0,0,13,51,29,39,15,13,0,160,0,3,0,18,7,12,0,0,0,38,0,0,7,49,12,10,0,0,0,74,0,3,11,71,54,47,61,17,0,274
12001,0,0,0,6,10,7,3,7,0,42,0,0,6,91,22,17,21,20,5,173,3,3,3,76,10,7,3,0,0,105,5,8,12,59,5,4,0,0,0,96,0,0,0,9,7,3,3,0,0,25,0,3,11,47,42,20,14,4,0,131,13,22,14,51,23,17,12,7,0,161,0,0,13,132,59,37,17,3,0,267,0,0,0,13,13,3,4,4,0,34,0,0,3,8,6,5,0,3,0,26,29,79,87,607,193,146,139,70,42,1393,143,187,262,937,286,258,231,128,65,2501,2761,4433,4797,13834,5133,4272,3196,1776,735,40933,0,0,0,8,0,0,0,0,0,8,2264,3642,2956,6539,3205,2345,1527,790,578,23851,0,0,3,12,3,0,0,0,0,24,0,0,0,17,3,3,3,0,0,33,0,0,4,13,4,3,3,0,0,22,0,5,3,45,16,3,5,0,0,78,3,0,3,27,23,16,20,6,0,100
12002,0,0,0,3,7,5,3,0,0,23,0,0,3,25,6,5,8,5,0,52,0,3,3,17,0,0,0,0,0,27,3,3,5,42,12,3,0,0,0,75,0,0,0,7,3,3,4,3,0,17,0,0,3,22,9,6,0,0,0,43,15,49,20,111,65,34,15,6,0,316,0,3,10,44,24,8,3,4,0,99,0,0,0,27,17,11,7,0,0,61,0,0,0,12,8,3,0,0,0,20,16,30,50,362,143,74,97,61,19,852,121,207,176,856,333,271,164,76,24,2227,2067,3196,2342,9271,4083,2858,1985,783,261,26847,0,0,0,3,0,0,0,0,0,3,1822,2519,1885,6082,2615,1989,1287,424,265,18888,0,0,0,7,0,0,0,0,0,15,0,0,0,6,3,3,0,3,0,19,0,0,0,10,0,0,0,3,0,18,0,4,3,64,30,20,14,0,0,139,0,0,0,13,8,3,12,0,0,35
12003,0,0,0,8,12,16,15,14,3,65,0,22,70,318,131,179,96,42,27,885,3,10,47,263,13,26,15,3,0,382,3,10,51,321,38,22,12,0,0,448,0,0,0,4,9,10,7,4,0,39,0,0,9,72,37,33,22,11,0,190,9,28,21,103,45,20,19,6,7,252,7,28,119,402,248,241,90,49,13,1205,0,0,0,9,4,4,8,8,3,34,0,0,6,17,5,3,0,0,0,29,18,81,195,1024,417,405,338,243,96,2810,262,342,756,1849,605,447,331,208,99,4898,4028,7057,11267,27022,9106,7247,4674,2994,1261,74655,0,0,6,9,0,0,0,0,0,10,3343,5560,5564,9238,4016,2685,1438,886,758,33491,0,9,20,136,19,10,4,0,0,203,0,3,0,13,7,12,10,9,4,55,0,0,11,31,15,14,6,8,0,89,3,6,11,84,15,13,7,6,0,144,3,0,3,39,32,21,29,6,6,143
12101,0,0,0,7,11,14,3,6,0,38,3,0,6,78,23,21,12,8,0,160,7,25,45,313,22,37,36,10,0,494,5,16,17,141,24,5,4,0,0,217,0,0,0,4,6,9,3,13,0,44,0,0,0,28,20,18,7,11,3,92,37,105,61,135,83,57,35,10,3,521,3,5,20,86,43,22,13,4,0,202,0,0,4,21,16,15,14,3,3,76,0,0,5,21,15,14,3,3,0,57,40,117,116,830,230,188,178,112,61,1877,182,258,271,1034,352,277,216,118,76,2784,3787,7139,6377,17796,7135,5309,3884,1988,916,54326,0,0,0,3,5,5,0,0,0,20,3083,5147,3753,7083,3478,2708,1946,1184,925,29305,0,0,10,44,14,0,0,0,0,72,0,0,0,3,4,0,0,5,0,15,0,0,0,20,3,3,0,0,0,26,6,10,14,83,35,21,16,3,10,196,0,4,3,20,12,9,14,7,0,69
12102,0,0,0,3,3,5,7,3,0,18,6,5,6,92,40,41,21,14,3,231,0,3,9,67,10,13,13,3,0,115,0,9,17,55,16,3,0,0,0,98,0,0,0,3,0,0,0,0,0,6,0,3,0,9,6,0,0,0,0,25,3,37,28,62,37,16,16,9,0,209,3,5,6,65,31,20,12,0,0,151,3,0,3,13,26,9,3,3,0,58,0,0,6,33,16,13,4,0,0,75,14,90,93,442,229,147,123,78,34,1253,99,140,141,478,190,161,130,86,40,1465,2866,5649,4726,11133,5529,4375,3039,1612,574,39495,0,0,0,20,11,10,7,4,0,52,2261,4436,3362,5036,3016,2340,1827,1002,565,23834,0,0,3,21,3,0,5,0,0,34,0,0,0,3,3,0,0,0,0,10,0,0,0,3,3,5,4,0,0,16,0,5,10,43,20,16,5,3,3,109,0,0,3,10,12,9,11,7,4,60
12103,0,0,0,3,8,5,3,9,0,29,0,3,14,72,77,56,32,11,7,268,6,20,34,207,42,47,39,3,0,399,3,14,9,35,14,6,4,3,0,91,0,0,0,3,7,3,0,3,0,10,0,3,0,10,17,13,3,0,0,47,18,129,84,81,102,59,29,16,4,524,0,0,0,77,39,30,12,5,0,166,0,4,0,8,21,16,19,4,5,83,0,0,9,42,43,32,9,3,0,138,20,121,110,401,333,243,153,122,55,1559,81,217,284,430,308,234,184,161,153,2053,3110,9223,8098,11518,8717,6565,4945,3144,1500,56821,0,0,0,5,4,0,0,0,0,16,2657,6733,5518,5405,4455,3243,2968,2219,1599,34797,0,0,0,6,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,7,0,0,3,6,3,0,0,0,0,20,0,21,19,53,51,31,20,7,0,197,0,0,0,11,14,5,22,5,0,71
12104,0,0,0,9,8,3,5,3,0,32,0,4,0,70,20,8,10,3,0,117,0,7,11,74,9,9,3,3,0,115,4,8,25,109,22,10,4,0,0,185,0,0,0,7,3,12,5,0,3,24,0,3,3,34,10,8,0,0,0,62,30,106,62,237,111,90,51,15,5,716,0,3,8,47,14,14,4,0,0,99,3,3,5,26,16,18,14,4,0,91,0,0,0,24,18,12,3,0,0,67,28,83,87,1041,213,157,156,88,39,1883,156,215,312,1370,433,407,306,157,73,3428,2657,4147,3852,16412,5718,4818,3987,1845,709,44137,0,0,0,0,0,0,0,0,0,0,2163,2929,2780,8734,3264,3043,2844,1419,847,28031,0,0,0,21,0,0,0,0,0,24,0,0,0,11,3,4,0,0,0,20,0,0,0,8,0,0,0,0,0,11,0,8,15,126,43,31,25,3,0,250,0,0,0,30,14,12,6,3,0,68
12201,0,0,0,3,5,3,0,3,0,20,0,0,0,10,5,5,3,0,0,22,0,0,0,10,0,3,3,0,0,18,0,3,7,6,0,3,0,0,0,29,0,0,0,3,3,0,3,0,0,12,0,3,0,10,3,3,5,0,0,30,5,45,31,156,66,22,18,7,3,359,0,0,11,6,8,3,0,0,0,32,0,0,3,28,16,8,7,0,0,65,0,0,0,15,7,5,0,0,0,37,11,45,69,484,116,54,49,20,14,871,67,91,118,469,196,147,119,55,31,1299,1298,2628,1980,6547,2973,2166,1656,801,338,20384,0,0,0,0,0,3,0,0,0,5,1175,2043,1427,3061,1625,1387,1045,605,371,12732,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,8,9,91,40,12,6,3,3,167,0,9,3,33,3,3,0,0,0,49
12202,0,0,0,5,10,8,6,18,5,50,0,0,0,3,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,3,11,8,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,22,6,28,43,49,43,49,27,11,4,260,0,0,3,10,3,0,0,0,0,23,0,0,3,14,14,9,11,10,0,68,0,0,0,10,8,18,4,0,0,43,9,31,39,226,140,137,105,54,24,756,75,135,140,292,221,214,188,125,35,1429,1831,4227,3473,6036,4332,4025,3284,1687,576,29464,0,0,0,0,0,0,0,0,0,5,1512,3583,2585,4487,3022,2857,2261,1179,695,22169,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,3,3,0,9,0,0,0,6,0,4,0,0,0,11,0,5,5,40,36,35,11,6,3,139,0,0,4,3,8,7,13,3,0,39
12203,0,0,0,35,27,36,23,13,6,143,0,4,3,21,13,7,9,7,0,62,0,5,9,16,9,7,5,0,0,48,3,10,32,54,13,14,0,0,0,133,0,0,3,6,9,3,5,3,0,25,0,0,0,19,23,17,13,9,0,88,9,77,68,172,96,65,41,13,4,558,0,3,11,50,19,25,8,0,0,124,0,3,5,76,43,22,23,13,4,184,0,0,0,33,31,14,9,0,0,96,33,151,174,1404,494,287,223,146,55,2968,190,337,349,1123,545,433,339,280,128,3719,4949,10725,8511,20143,10926,7655,5729,3480,1543,73652,0,0,0,11,3,11,3,0,0,32,4273,8433,6029,11899,6317,4527,3771,2558,1823,49627,0,0,5,22,0,0,0,0,0,30,0,0,0,33,20,25,4,0,0,87,0,0,0,9,5,0,3,0,0,17,0,24,19,162,77,35,21,9,7,353,0,3,3,36,20,13,15,6,4,104
12301,0,0,0,10,5,8,3,3,0,27,0,4,3,15,16,5,3,3,0,48,0,0,0,6,4,0,3,0,0,12,0,3,3,19,0,3,0,0,0,30,0,0,0,6,15,3,0,0,0,23,0,0,3,7,6,0,0,0,0,15,3,12,12,14,19,9,11,0,0,89,0,0,6,21,9,4,3,0,0,51,0,4,3,7,10,9,5,5,0,41,0,0,8,18,5,4,0,0,0,43,6,12,33,196,138,98,64,23,6,578,64,145,119,349,186,119,102,55,29,1168,2522,5103,4139,8716,4004,2893,1924,786,283,30366,0,0,4,28,5,4,0,3,0,41,2330,4631,3716,7555,3051,2102,1338,660,392,25780,0,0,0,7,3,0,0,0,0,12,0,0,0,19,4,11,0,0,0,28,0,0,3,14,3,3,0,0,3,26,0,3,6,27,4,4,7,0,0,48,0,3,0,28,22,17,15,6,0,94
12302,0,0,3,12,13,15,24,14,3,77,7,22,16,118,66,44,22,4,4,317,0,0,3,16,0,7,0,0,0,29,4,7,26,100,9,22,11,0,0,183,0,0,3,14,32,20,15,8,0,98,0,0,0,12,7,11,3,4,0,41,7,17,17,60,32,16,10,3,0,172,3,8,24,132,92,73,20,9,0,360,0,0,3,4,15,18,17,7,0,65,0,11,18,33,22,6,0,0,0,92,21,142,295,1130,787,717,425,195,38,3738,314,623,723,1340,617,587,496,234,111,5048,5988,11504,11445,21692,9474,9002,5942,2203,580,77837,0,8,30,54,15,16,11,3,0,131,5144,9100,8274,12239,4887,5164,3026,1193,476,49504,17,89,136,1040,244,71,14,3,3,1619,0,0,5,43,28,25,7,3,0,121,0,0,19,106,36,49,13,4,0,232,4,5,8,29,10,3,3,3,0,61,0,3,3,83,88,76,103,25,8,398
