SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
12203,0,12,4367,4379,64,223,3314,3605,2653,1774,3491,7918,7126,1435,1910,10461,7072,993,2014,10079,4834,551,1579,6967,3732,254,1143,5125,2259,68,685,3018,662,5,459,1133,28399,5316,18958,52679,3,21,3915,3939,146,417,2797,3355,3720,1993,2879,8591,7823,1359,2046,11224,7052,998,2587,10634,4562,448,2327,7340,3462,167,2246,5879,1626,46,2023,3702,337,9,1470,1813,28743,5457,22278,56479,8,30,8282,8317,209,636,6108,6955,6372,3773,6366,16514,14945,2792,3954,21692,14125,1987,4594,20712,9396,1002,3915,14304,7198,420,3387,10998,3892,119,2707,6718,999,18,1934,2951,57141,10776,41243,109154
12301,0,3,2127,2128,49,174,1530,1744,1839,676,1280,3805,3230,483,667,4381,2782,381,591,3753,2106,211,419,2736,1411,70,274,1760,522,27,151,696,96,0,72,167,12033,2022,7102,21161,3,18,2126,2147,103,235,1424,1760,2426,710,1080,4213,3374,506,926,4810,2734,381,972,4083,1984,189,790,2967,1155,56,687,1898,375,8,488,872,44,0,292,340,12197,2112,8782,23095,3,23,4250,4278,149,405,2952,3506,4265,1388,2359,8015,6601,996,1589,9186,5517,765,1559,7837,4088,398,1215,5699,2567,133,962,3661,899,33,635,1564,139,0,368,506,24228,4137,15889,44258
12302,4,43,5073,5119,150,474,4593,5222,3822,1471,4863,10156,5912,1076,2620,9603,5661,839,2280,8776,5821,608,1919,8346,3847,261,1306,5407,1357,64,536,1959,238,5,203,452,26819,4834,23388,55045,15,78,4732,4824,399,688,4107,5197,5436,1530,4311,11276,5998,1056,3063,10114,5721,873,3067,9657,5386,511,3077,8971,3056,208,2418,5682,831,33,1413,2272,120,8,614,738,26958,4977,26801,58731,15,118,9799,9943,548,1167,8695,10415,9264,2997,9177,21440,11906,2126,5680,19718,11380,1708,5350,18431,11208,1111,4993,17319,6896,465,3724,11089,2191,97,1944,4230,361,12,817,1192,53773,9810,50189,113775
12303,0,4,1367,1377,37,108,915,1055,910,413,828,2147,1658,339,417,2419,1789,303,468,2558,1670,181,424,2272,1227,87,309,1619,499,23,181,701,101,4,68,169,7889,1457,4972,14320,0,18,1231,1252,78,178,803,1062,1167,461,668,2293,1809,338,489,2637,1834,283,560,2678,1673,154,514,2341,1031,59,473,1564,346,14,356,716,51,0,209,263,7998,1517,5302,14816,0,25,2604,2628,114,283,1720,2120,2079,874,1491,4437,3472,677,903,5057,3622,591,1027,5239,3339,331,938,4611,2260,149,775,3182,846,38,537,1421,150,3,276,433,15887,2974,10270,29131
12401,0,18,2257,2279,42,141,1449,1636,1124,603,1317,3041,2500,709,1000,4213,2924,681,1118,4729,3251,490,1229,4969,2647,267,927,3847,1081,75,429,1584,212,14,182,401,13784,3001,9909,26696,0,33,2073,2106,78,191,1246,1518,1484,715,1069,3268,2862,768,1107,4733,3153,669,1519,5344,3287,495,1850,5633,2263,235,1797,4297,754,32,1128,1919,109,6,575,688,13995,3143,12362,29497,0,47,4331,4383,122,338,2695,3152,2605,1318,2382,6312,5364,1472,2109,8948,6081,1353,2633,10071,6538,989,3080,10597,4913,502,2729,8145,1836,105,1559,3501,322,17,755,1088,27779,6138,22273,56191
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
12403,4,33,4451,4492,149,496,3612,4252,3891,1916,3629,9441,5703,1194,2106,9001,5002,811,1939,7754,4662,469,1607,6741,3364,213,1071,4645,1255,57,471,1787,227,3,212,438,24259,5186,19100,48546,9,75,4026,4107,320,767,3220,4304,4855,1984,3383,10224,5889,1136,2497,9530,5062,822,2470,8351,4647,419,2334,7405,2759,145,1951,4857,821,30,1275,2129,88,0,666,757,24452,5384,21832,51667,12,112,8481,8595,467,1262,6830,8564,8747,3899,7016,19666,11598,2333,4604,18533,10065,1629,4413,16109,9310,886,3942,14141,6119,361,3018,9500,2077,84,1748,3914,314,8,882,1197,48712,10573,40933,100216
12404,0,7,1122,1128,50,145,986,1185,740,447,951,2143,1125,280,530,1930,1237,258,632,2126,1130,129,544,1802,801,65,358,1220,401,21,169,593,79,3,76,159,5565,1348,5371,12285,0,20,1078,1095,73,203,826,1105,988,447,818,2250,1150,277,629,2055,1327,242,796,2367,1051,121,748,1915,722,46,593,1362,275,12,504,797,45,0,221,262,5635,1364,6204,13198,0,24,2202,2225,125,353,1813,2292,1730,894,1771,4396,2273,554,1162,3988,2560,495,1427,4488,2178,244,1291,3713,1526,110,944,2582,679,30,679,1386,127,5,296,423,11197,2712,11577,25486
12405,0,24,1686,1716,50,206,1728,1989,1226,624,1785,3645,1833,416,950,3199,1874,351,947,3174,1989,221,803,3015,1243,85,440,1771,410,16,169,593,70,0,69,139,8703,1951,8590,19247,0,40,1652,1691,139,296,1482,1919,1596,654,1580,3825,1943,401,959,3305,1923,356,1052,3325,1926,193,1044,3163,944,57,694,1692,248,8,495,750,34,0,210,245,8743,2007,9169,19922,0,71,3340,3409,188,499,3210,3904,2826,1279,3369,7473,3779,811,1909,6503,3795,713,1996,6506,3915,415,1853,6183,2191,142,1133,3462,660,28,661,1344,101,0,283,387,17449,3965,17756,39161
12501,3,6,2307,2312,181,112,3766,4063,3812,713,6197,10724,3649,355,2167,6175,3014,217,1398,4628,2613,202,1016,3834,1494,73,463,2033,687,18,263,964,149,3,110,268,15610,1702,17686,34998,22,14,2113,2141,578,177,2382,3136,4721,723,3225,8670,3511,284,1382,5177,2985,226,1461,4670,2255,144,1457,3859,1141,43,791,1973,408,11,617,1034,67,0,381,451,15692,1608,13811,31110,23,12,4412,4450,759,286,6150,7199,8538,1437,9423,19389,7161,638,3550,11350,6006,442,2854,9300,4874,346,2479,7693,2633,112,1261,4006,1095,26,876,2003,221,8,493,718,31298,3312,31497,66110
12502,0,3,2199,2203,31,75,1838,1940,1633,371,1948,3948,3106,321,813,4241,3029,266,846,4142,2636,168,808,3612,1745,77,486,2310,1032,35,317,1380,254,0,165,414,13460,1315,9421,24189,0,8,1927,1931,80,120,1646,1842,2207,419,1642,4265,3400,313,973,4688,3151,267,1246,4660,2468,154,1146,3763,1509,53,905,2464,703,13,779,1501,114,0,453,569,13631,1339,10713,25691,3,10,4123,4136,105,195,3487,3783,3838,791,3583,8213,6505,633,1785,8927,6183,531,2089,8804,5100,318,1960,7376,3251,129,1393,4775,1736,50,1096,2884,371,3,610,980,27095,2654,20137,49881
12503,3,12,4575,4592,258,164,5095,5509,4761,705,6348,11810,6086,550,2890,9525,5315,481,2415,8207,4483,378,1951,6811,3286,188,1229,4695,1549,53,630,2234,406,18,321,744,26136,2552,25440,54128,38,21,4315,4369,814,244,3958,5014,6473,750,4275,11493,6114,565,2673,9348,5087,518,2724,8325,4007,343,2628,6975,2549,126,1965,4638,1018,27,1664,2712,166,7,1000,1173,26265,2585,25195,54049,36,32,8894,8960,1072,400,9051,10527,11234,1455,10624,23306,12195,1115,5564,18876,10401,995,5136,16532,8490,720,4575,13786,5836,313,3192,9337,2568,80,2293,4943,567,28,1324,1915,52400,5136,50634,108172
12504,0,8,2822,2831,144,201,3846,4190,6994,973,6210,14177,8498,612,2598,11713,4435,421,1912,6767,3422,294,1491,5208,2615,131,928,3679,1395,44,533,1968,312,4,297,611,27812,2700,20637,51142,4,22,2689,2712,477,269,2778,3519,9683,1065,3909,14658,7071,570,2328,9974,4062,418,2331,6806,3153,229,2430,5810,2310,87,1822,4214,942,32,1403,2374,124,4,842,975,27827,2695,20521,51040,7,28,5507,5548,620,466,6624,7711,16674,2040,10121,28838,15570,1184,4924,21688,8494,837,4243,13572,6571,525,3919,11014,4928,220,2746,7888,2332,81,1934,4346,433,12,1140,1585,55639,5390,41156,102185
12601,0,3,1646,1651,17,62,1623,1709,983,201,1520,2702,2285,144,502,2932,2429,156,417,2998,2204,112,394,2712,1451,61,266,1785,743,14,167,923,232,3,107,341,10345,762,6643,17749,0,3,1527,1531,41,80,1523,1640,1275,200,1190,2663,2547,144,558,3252,2576,161,637,3372,2096,105,710,2921,1221,36,556,1813,596,7,533,1138,101,3,391,493,10454,749,7628,18829,0,5,3172,3182,61,143,3150,3351,2257,406,2706,5371,4830,291,1064,6185,5007,323,1049,6375,4305,215,1106,5633,2670,100,828,3599,1341,25,698,2059,330,9,501,833,20799,1517,14269,36581
12602,3,19,3382,3404,73,287,4220,4581,4086,1353,4862,10299,6195,736,1926,8855,5337,501,1691,7534,4375,323,1551,6255,3259,200,923,4379,1727,63,612,2397,560,7,392,959,25620,3479,19560,48667,3,30,3065,3099,220,420,4094,4737,5181,1382,4399,10962,6335,721,2201,9260,5485,483,2330,8299,4367,318,2419,7100,2748,118,1901,4773,1261,28,1767,3048,244,5,1240,1489,25847,3505,23423,52771,8,47,6443,6502,295,713,8314,9317,9266,2731,9261,21265,12531,1460,4127,18113,10824,984,4028,15832,8739,635,3976,13353,6009,319,2831,9158,2986,86,2374,5450,803,13,1635,2449,51468,6985,42987,101436
12701,4,11,3819,3834,106,157,3120,3385,2837,672,3091,6594,4489,486,1513,6495,4562,465,1222,6259,3542,298,958,4795,2097,99,518,2711,860,34,278,1170,142,3,112,259,18637,2225,14630,35494,11,23,3571,3605,329,207,2922,3453,3904,731,2598,7231,4854,524,1635,7010,4370,447,1648,6472,3190,235,1479,4900,1536,75,1066,2679,511,19,819,1357,46,3,327,373,18742,2259,16064,37072,12,34,7393,7436,434,365,6039,6840,6734,1403,5682,13823,9346,1007,3146,13498,8939,917,2872,12727,6730,526,2438,9697,3633,170,1583,5386,1369,52,1104,2525,180,3,439,629,37385,4485,30699,72567
12702,6,17,6548,6569,277,150,6520,6952,3397,616,7333,11347,5701,718,3725,10147,7590,698,3379,11668,7445,547,2675,10666,4939,258,1393,6594,2417,70,824,3316,600,14,369,986,32376,3096,32776,68242,42,25,6073,6144,719,230,5575,6528,5203,732,6020,11954,6737,803,4025,11569,7351,666,4325,12331,6951,480,4078,11512,3863,160,2812,6832,1507,37,2330,3877,193,7,1174,1371,32569,3143,36407,72124,51,35,12622,12716,998,384,12095,13476,8602,1346,13356,23303,12440,1523,7750,21713,14939,1364,7697,24002,14395,1029,6761,22182,8801,422,4202,13425,3927,110,3148,7190,794,20,1544,2356,64946,6237,69183,140363
12703,0,17,3751,3764,128,165,3246,3538,3259,762,3497,7510,5409,593,1788,7792,4866,501,1569,6934,3585,284,1234,5111,2405,137,733,3276,1094,40,391,1529,235,7,171,411,20980,2504,16382,39862,19,26,3414,3452,456,234,2886,3580,4609,875,2887,8362,5700,588,1886,8174,4398,469,2007,6873,3248,259,1859,5367,1926,84,1465,3478,667,19,1125,1805,91,8,551,649,21104,2563,18077,41744,19,38,7157,7219,577,405,6134,7117,7863,1629,6378,15877,11109,1179,3673,15962,9266,968,3574,13805,6834,551,3098,10474,4339,220,2201,6756,1757,58,1519,3337,321,12,724,1060,42081,5064,34458,81604
12801,3,7,2967,2979,32,174,2645,2850,1975,1331,2658,5966,4338,788,1509,6641,4493,666,1654,6813,4176,431,1429,6044,3306,196,897,4402,1902,67,560,2520,621,18,377,1021,20847,3687,14694,39232,3,22,2906,2929,73,325,2366,2762,2741,1437,2316,6498,4778,711,1563,7059,4725,653,1868,7247,4061,395,1966,6422,2954,152,1822,4929,1464,37,1640,3143,311,7,1281,1597,21111,3734,17724,42575,3,32,5875,5911,107,496,5005,5612,4719,2768,4971,12463,9118,1502,3074,13691,9219,1317,3518,14059,8240,827,3395,12462,6260,350,2720,9332,3365,99,2201,5664,931,28,1654,2618,41961,7425,32416,81806
12802,0,10,3417,3426,62,138,2961,3163,2193,904,2497,5597,5052,686,1179,6915,5001,604,1220,6825,4873,367,996,6235,3514,151,654,4318,1431,50,397,1876,349,7,225,581,22473,2921,13544,38940,0,26,3133,3160,114,233,2612,2962,2916,959,2003,5877,5487,765,1295,7548,5257,554,1710,7515,4749,329,1545,6627,3005,110,1460,4578,1018,30,1089,2132,164,8,710,878,22717,3009,15562,41278,0,34,6554,6590,179,371,5571,6123,5115,1860,4505,11473,10539,1450,2468,14464,10254,1154,2934,14339,9621,700,2541,12863,6525,258,2113,8896,2442,79,1479,4006,515,10,933,1462,45188,5931,29105,80221
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
