SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
11101,185,25,35,58,37,48,20,11,559,0,0,0,0,0,0,0,0,0,0,0,289,120,315,60,72,75,66,62,27,32,1129,500,184,176,28,25,8,12,11,10,16,984,128,141,186,27,19,29,23,20,12,17,597,11,12,10,3,0,3,4,6,3,3,51,0,0,0,0,0,0,0,0,0,0,4,133,150,199,33,16,30,29,24,10,21,649,0,0,0,0,0,0,0,0,0,0,0,641,336,375,64,45,46,36,37,21,38,1634,1034,112,110,15,23,11,14,12,3,33,1358,301,76,51,12,13,5,0,3,0,7,482,23,13,15,0,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3,4,331,91,68,12,21,5,0,4,3,13,545,0,0,0,0,0,0,0,0,0,0,3,1367,197,175,30,36,13,19,12,7,48,1909,1190,55,33,5,13,0,0,0,3,47,1351,384,28,8,3
11102,119,23,35,25,30,18,11,15,380,0,0,0,0,0,0,0,0,0,0,0,224,82,201,40,52,40,40,21,19,25,733,304,87,78,10,16,15,11,0,0,12,531,99,89,134,16,24,13,9,4,0,8,400,7,6,8,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,111,92,143,12,29,23,14,7,0,9,431,0,0,0,0,0,0,0,0,0,0,0,416,175,216,25,42,36,20,10,0,24,961,733,63,48,10,6,8,4,0,0,33,903,154,47,46,3,8,3,5,0,3,3,275,3,3,0,3,0,0,0,4,0,3,18,0,0,0,0,0,0,0,0,0,0,3,152,52,48,7,8,6,5,4,4,11,299,0,0,0,0,0,0,0,0,0,0,0,885,113,93,18,17,10,12,8,4,40,1201,914,43,20,3,0,4,0,4,3,26,1020,184,14,10,0
11103,656,159,230,281,369,351,206,101,2750,0,0,0,0,0,0,0,0,0,6,7,639,359,936,247,313,354,444,453,250,147,4147,770,249,245,32,51,34,28,23,17,35,1481,311,342,519,80,134,94,78,80,44,36,1714,11,16,46,15,12,21,13,16,23,17,188,0,0,4,0,0,0,0,0,0,0,7,318,360,569,96,139,112,96,99,66,53,1906,0,0,0,0,0,0,0,0,0,3,3,1093,611,810,129,190,142,123,124,81,96,3394,1370,167,102,24,27,23,17,18,3,47,1794,595,153,143,24,34,20,16,11,13,20,1016,51,27,35,12,15,7,9,7,15,15,183,0,3,0,0,0,0,0,0,0,0,7,643,184,177,32,43,28,20,17,27,32,1204,0,0,0,0,0,0,0,0,0,6,6,2012,349,285,54,76,51,33,33,33,78,3007,1575,50,36,10,5,6,10,4,3,52,1745,712,39,14,5
11201,133,25,46,66,52,55,17,26,482,0,0,0,0,0,0,0,0,0,6,3,167,105,284,72,98,109,86,80,35,54,1101,512,249,214,21,30,17,21,10,10,55,1145,117,133,154,25,25,30,8,14,9,15,524,0,3,3,0,0,0,0,3,0,3,11,3,0,0,0,0,0,0,0,0,3,7,117,134,159,20,24,30,8,15,5,20,546,0,0,0,0,0,0,0,0,0,0,0,632,388,372,42,52,47,27,33,20,83,1691,1074,161,119,12,17,9,13,9,8,69,1492,216,82,44,9,3,10,6,4,0,19,398,8,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,224,85,44,9,3,9,6,3,0,20,419,0,0,0,0,0,0,0,0,0,0,0,1302,244,168,21,23,17,20,15,6,92,1911,1463,73,27,10,8,3,3,8,4,59,1658,227,13,10,3
11202,76,23,14,28,13,32,23,7,249,0,0,0,0,0,0,0,0,0,0,0,119,43,114,34,29,35,24,45,18,20,477,254,68,81,7,3,11,7,3,0,12,457,54,71,83,12,11,15,3,13,3,12,288,3,3,6,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,62,75,94,12,11,16,3,13,6,14,302,0,0,0,0,0,0,0,0,0,0,0,316,143,173,20,20,28,11,17,7,24,764,638,58,31,6,0,3,0,0,3,31,774,109,48,26,9,4,8,3,7,0,5,218,4,5,7,3,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,4,109,57,29,13,4,8,5,7,0,8,245,0,0,0,0,0,0,0,0,0,0,0,749,109,63,18,3,5,7,8,3,36,1013,999,25,21,0,0,0,0,0,3,37,1087,158,8,3,3
11203,175,50,36,40,58,34,21,18,508,0,0,0,0,0,0,0,0,0,0,0,208,142,318,86,65,61,82,56,33,40,1074,531,226,186,30,35,26,11,16,12,47,1118,102,109,180,16,30,16,18,12,13,17,512,3,9,6,0,3,3,0,7,3,0,37,0,0,3,0,0,0,0,0,0,0,3,104,117,190,21,31,23,18,16,14,18,552,0,0,0,0,0,0,0,0,0,0,3,632,350,383,48,66,48,31,31,25,65,1677,1192,178,122,27,11,15,7,4,3,54,1612,178,70,46,15,7,3,9,4,4,4,339,17,10,6,0,0,0,0,0,0,3,39,3,0,0,0,0,0,0,0,0,0,8,193,79,57,15,5,5,9,5,4,12,383,0,0,0,0,0,0,0,0,0,0,6,1394,260,176,34,21,23,16,8,5,69,1995,1638,87,51,5,14,10,0,3,3,68,1881,206,15,14,5
11301,305,44,78,98,98,129,72,81,1026,0,0,0,0,0,0,0,0,0,0,0,95,121,356,62,103,102,107,147,84,93,1273,107,33,33,3,9,3,5,4,0,8,209,109,94,180,29,27,57,32,15,5,16,556,15,14,32,7,13,9,6,16,3,11,127,3,3,3,0,0,0,0,3,0,0,16,123,115,214,37,38,64,37,33,12,26,698,0,0,0,0,0,0,0,0,0,0,0,230,149,245,46,46,72,43,40,9,35,910,224,44,25,3,3,3,0,3,0,11,315,167,78,87,19,21,14,12,9,3,13,407,36,17,18,4,14,3,11,6,6,14,129,3,3,0,0,0,0,0,0,0,0,6,206,93,102,24,33,20,22,17,5,23,546,0,0,0,0,0,0,0,0,0,0,3,431,143,122,27,36,20,24,22,5,37,867,233,20,21,3,0,0,3,0,0,23,303,216,35,19,0
11302,15,3,14,9,22,16,4,10,94,0,0,0,0,0,0,0,0,0,18,18,19,7,28,4,18,9,26,17,4,28,152,40,11,16,0,0,0,3,0,0,3,78,7,5,37,3,7,4,3,6,3,0,69,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,10,35,3,7,4,3,3,3,0,81,0,0,0,0,0,0,0,0,0,11,11,48,23,53,4,10,7,7,9,3,18,167,77,14,9,0,3,0,0,3,0,3,120,20,16,11,0,0,0,0,0,0,0,48,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,16,10,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,7,7,103,28,22,0,3,0,0,3,0,13,177,149,6,7,0,0,0,0,0,0,3,174,27,0,6,0
11303,265,71,124,97,108,140,69,41,1040,0,0,0,0,0,0,0,0,0,37,35,168,124,342,91,148,106,133,155,79,91,1435,200,65,48,4,7,13,3,11,0,9,357,73,101,221,51,116,86,41,32,18,16,759,3,7,38,11,17,14,11,10,9,4,132,0,0,3,0,0,0,0,0,0,0,7,77,105,262,62,134,102,61,43,23,24,895,0,0,0,0,0,0,0,0,0,36,36,276,174,308,66,139,115,66,51,22,73,1287,459,54,49,9,6,11,3,3,0,16,604,121,72,83,19,20,19,9,14,3,12,370,9,12,17,0,4,10,6,0,0,4,62,0,0,0,0,0,0,0,0,0,0,4,133,83,96,15,27,23,11,12,7,14,434,0,0,0,0,0,0,0,0,0,18,18,590,135,150,26,34,36,15,13,7,51,1058,586,28,14,11,3,0,3,0,0,28,685,110,28,19,0
11401,132,22,40,29,38,32,19,13,398,0,0,0,0,0,0,0,0,0,49,49,172,83,204,39,52,38,47,51,23,77,782,348,100,83,11,21,11,10,7,5,24,613,87,72,92,13,14,20,16,18,4,5,345,4,5,7,0,3,6,3,7,6,0,41,0,0,0,0,0,0,0,0,0,0,4,90,72,105,13,19,30,20,24,13,7,395,0,0,0,0,0,0,0,0,0,40,39,439,175,189,27,35,38,27,33,14,75,1051,1083,114,86,15,9,9,5,3,0,58,1388,194,39,36,3,3,5,0,3,3,17,301,11,5,10,0,5,0,3,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,214,49,42,3,6,8,3,4,3,16,343,0,0,0,0,0,0,0,0,0,30,32,1295,167,124,18,12,15,8,3,4,106,1762,1791,61,31,4,3,0,0,4,3,62,1950,319,7,9,0
11402,166,19,24,18,19,21,17,5,337,0,0,0,0,0,0,0,0,0,0,0,80,30,199,29,30,23,37,24,23,16,503,260,92,56,7,9,3,4,3,0,15,450,71,35,84,3,6,3,10,10,5,13,231,0,6,0,7,0,0,0,3,5,3,19,0,0,0,0,0,0,0,0,0,0,0,72,40,84,7,9,3,7,9,8,10,255,0,0,0,0,0,0,0,0,0,0,0,332,133,141,16,17,8,13,12,12,30,702,724,56,41,9,0,0,10,0,3,34,874,143,23,30,5,0,4,5,0,0,0,204,9,4,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,153,27,32,5,0,4,4,0,0,5,232,3,0,0,0,0,0,0,0,0,0,3,878,85,69,11,3,3,12,0,3,33,1105,1051,41,11,3,3,0,0,0,0,35,1141,180,13,5,3
11501,1354,170,198,197,195,223,127,83,5023,3,0,0,0,0,0,0,0,0,0,7,2128,1312,1537,209,254,241,249,275,168,131,6510,1278,436,377,78,80,54,61,64,27,46,2501,2339,2581,1738,227,230,193,199,177,102,72,7855,64,119,159,31,35,48,30,40,18,11,558,16,15,12,0,0,0,0,0,0,5,41,2415,2712,1904,258,266,243,236,217,123,81,8461,0,5,0,0,0,0,0,0,0,3,9,3698,3152,2286,340,341,299,291,276,152,131,10964,2326,503,334,52,48,42,32,22,15,40,3412,4485,1202,659,88,76,54,57,41,28,72,6754,355,160,156,15,31,18,29,19,9,36,822,24,7,7,0,0,0,0,0,0,3,38,4860,1362,824,107,106,68,81,61,38,107,7613,7,0,0,0,0,0,0,0,0,0,4,7193,1867,1155,151,154,113,116,83,57,153,11030,2595,185,75,13,17,10,15,4,0,47,2959,4630,313,114,13
11502,39,6,4,5,3,8,3,7,176,0,0,0,0,0,0,0,0,0,0,0,162,63,60,20,10,5,8,19,9,13,370,170,51,52,3,4,4,5,0,3,8,312,161,84,77,3,11,6,6,0,0,3,358,7,9,10,3,3,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,166,86,88,10,17,6,8,4,0,3,395,0,0,0,0,0,0,0,0,0,0,0,342,143,138,11,20,14,13,9,3,10,702,514,56,50,8,3,3,3,0,7,16,666,328,52,55,7,7,12,6,0,0,11,477,20,13,8,0,0,0,6,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,355,66,61,3,8,14,10,3,4,13,533,3,0,0,0,0,0,0,0,0,0,3,874,126,107,16,12,17,13,3,5,27,1201,529,39,14,4,0,4,0,0,0,15,607,358,12,11,0
11503,17,3,6,0,7,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,54,18,33,5,9,8,8,4,4,0,149,133,39,25,5,7,0,0,3,0,8,218,36,9,13,3,0,0,0,3,0,0,64,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,12,13,3,0,0,0,3,0,0,66,3,0,0,0,0,0,0,0,0,0,3,167,51,38,11,6,3,0,5,0,8,290,393,41,28,6,0,0,0,0,0,19,483,91,7,9,0,0,0,0,0,0,0,113,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,98,11,13,0,0,0,0,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,487,53,37,4,0,0,0,0,0,20,609,504,11,7,3,0,0,0,0,0,14,543,82,0,0,0
11504,244,38,31,18,24,29,18,15,752,0,0,0,0,0,0,0,0,0,0,3,342,187,293,42,39,26,40,47,24,20,1056,326,92,108,13,25,9,16,13,8,15,618,389,342,250,22,41,28,27,19,12,10,1144,15,12,6,5,7,0,3,7,4,0,53,3,0,3,0,0,0,0,0,0,0,3,408,358,262,31,50,28,36,27,12,10,1207,0,0,0,0,0,0,0,0,0,0,0,730,449,369,39,68,37,45,35,21,19,1818,522,114,79,20,22,12,6,5,0,17,797,620,167,102,12,6,7,8,7,7,12,942,39,15,11,5,0,3,3,0,0,0,80,5,0,0,0,0,0,0,0,0,0,6,668,182,117,11,6,11,7,10,7,11,1025,0,0,0,0,0,0,0,0,0,0,3,1191,301,197,30,26,17,20,12,9,32,1827,485,31,10,0,0,3,0,3,0,8,542,563,33,18,3
11601,3729,497,685,679,794,658,364,209,10404,0,0,4,0,0,0,0,0,0,14,22,2279,1565,3977,551,738,733,856,724,404,271,12104,952,288,206,28,40,24,23,14,16,50,1649,2073,2273,2835,251,292,233,231,138,114,108,8546,89,128,227,31,64,44,38,31,15,19,699,17,21,13,0,3,6,3,0,0,4,71,2178,2417,3082,285,357,285,272,177,127,127,9318,0,0,5,0,0,0,0,0,0,0,8,3131,2714,3289,316,401,315,292,193,142,184,10972,1381,228,110,12,20,11,12,3,3,42,1829,3533,1117,756,76,73,49,47,36,15,86,5790,334,178,188,29,47,34,27,29,44,53,958,27,10,13,3,0,0,0,0,0,3,52,3896,1298,953,108,118,85,73,69,62,138,6799,5,0,0,0,0,0,0,0,0,0,9,5274,1533,1064,124,137,97,84,77,65,179,8637,1632,95,41,5,5,3,3,0,0,51,1839,3897,370,151,25
11602,1829,202,239,237,215,231,117,90,5125,0,3,3,0,0,0,0,0,0,92,95,1672,1170,2031,241,280,279,248,263,152,217,6548,978,298,252,47,20,27,24,20,17,39,1719,1912,2367,1923,196,156,179,95,93,50,59,7033,52,56,86,13,10,14,10,10,9,3,259,15,19,10,0,0,0,3,0,0,0,43,1975,2436,2021,207,169,190,107,108,63,67,7341,0,0,0,0,0,0,0,0,0,81,81,2951,2735,2270,253,185,222,137,121,81,179,9134,1112,212,140,22,22,21,22,9,5,26,1597,2645,1040,529,59,42,35,12,21,12,56,4445,172,75,41,8,9,13,12,11,3,17,366,20,3,4,0,0,0,0,0,0,0,23,2837,1119,576,67,47,47,25,33,18,75,4833,0,0,0,0,0,0,0,0,0,45,47,3948,1332,714,95,74,69,42,45,22,141,6477,995,103,39,3,14,8,4,4,3,22,1195,2287,336,95,8
11603,1956,338,358,415,324,300,180,121,6465,3,0,0,0,3,0,0,0,0,4,18,2321,1232,2150,371,405,454,347,327,191,181,7985,775,169,161,26,17,26,12,15,7,38,1235,2222,1647,1708,233,186,156,140,105,60,78,6546,87,99,147,47,35,25,43,28,18,10,539,19,19,15,3,0,5,3,3,0,5,75,2332,1760,1871,285,227,189,184,138,78,96,7157,0,0,4,0,0,0,0,0,0,3,7,3109,1927,2034,311,242,209,202,153,82,129,8404,1172,129,76,16,7,3,5,3,0,48,1458,3410,858,616,65,68,60,40,34,16,100,5259,279,125,108,21,22,30,31,19,25,31,681,43,5,5,3,0,0,0,0,0,0,60,3729,988,735,85,87,91,72,50,40,129,6004,5,0,0,0,0,0,0,0,0,0,14,4908,1117,809,102,99,94,74,56,43,177,7472,1253,45,28,0,4,3,4,4,3,39,1378,3309,306,165,26
11701,1054,216,244,293,325,330,174,104,3699,0,0,0,3,0,0,0,0,0,3,10,685,624,1308,317,361,387,400,383,198,139,4808,462,244,169,27,13,17,18,11,7,28,1001,833,614,547,57,80,65,69,53,26,33,2370,34,47,42,9,14,19,22,19,15,8,224,5,9,5,0,0,0,0,0,0,0,15,871,670,591,63,95,82,83,68,37,47,2614,0,3,3,0,0,0,0,0,0,0,10,1334,918,765,92,110,95,100,82,48,75,3620,739,94,50,8,7,6,10,0,0,29,936,1247,218,106,8,16,16,6,13,11,33,1687,148,39,37,9,6,8,4,12,0,15,281,4,0,0,0,0,0,0,0,0,3,7,1399,254,144,18,26,26,17,27,19,54,1974,0,0,0,0,0,0,0,0,0,0,0,2136,354,191,25,27,28,23,27,20,83,2910,555,24,10,0,3,3,0,4,0,20,625,1257,61,23,3
11702,567,98,165,188,214,272,125,65,2292,0,0,3,0,0,0,0,0,0,3,4,859,380,902,216,290,314,317,369,189,124,3972,758,362,259,44,38,35,24,11,6,52,1595,627,271,325,41,56,46,43,34,20,31,1492,68,37,28,0,11,23,8,4,3,17,205,0,0,3,0,0,0,0,0,0,0,8,700,306,356,43,66,69,54,40,28,48,1708,0,0,0,0,0,0,0,0,0,0,3,1457,674,615,89,109,100,76,55,34,102,3301,1060,131,57,6,9,4,6,10,0,34,1322,748,113,56,6,12,6,3,14,3,35,1002,220,33,29,7,6,6,8,9,4,9,336,3,0,3,0,0,0,0,0,0,0,10,976,145,91,14,22,15,6,15,4,44,1338,0,0,0,0,0,0,0,0,0,0,3,2046,278,146,16,29,21,13,26,8,84,2661,705,22,18,3,6,3,0,0,0,19,775,915,34,10,4
11703,5380,1344,1901,2377,2966,3662,2188,1265,24990,4,0,3,3,0,0,3,0,8,15,41,4118,2853,7576,2224,2922,3533,4337,5122,2991,1667,37333,2521,1574,1503,335,344,259,240,230,121,158,7292,2193,1919,2083,349,341,388,375,404,221,173,8450,68,137,260,54,73,90,133,132,83,93,1126,10,13,12,3,5,4,0,3,0,0,57,2273,2076,2358,410,420,477,509,548,306,265,9633,3,0,0,4,0,0,0,0,0,7,13,4798,3653,3861,745,764,739,747,777,429,437,16945,3238,621,396,60,66,61,42,58,29,118,4695,2156,525,325,56,59,77,63,61,43,82,3456,293,97,142,28,37,43,60,66,22,99,889,10,7,4,3,0,0,0,0,0,4,27,2463,627,472,85,98,121,125,129,63,185,4374,9,5,0,0,0,0,0,0,0,15,23,5713,1246,867,148,167,180,171,183,98,313,9098,2732,151,98,34,12,27,23,21,20,70,3200,1929,109,69,17
11801,875,269,370,505,616,735,511,198,4741,3,0,0,0,0,0,0,0,0,10,19,1513,654,2084,869,1005,1254,1318,1446,863,383,11392,1892,1348,1300,255,166,138,146,123,63,103,5534,934,724,815,135,125,128,116,146,69,60,3259,6,21,29,7,3,8,11,15,8,15,132,3,3,6,0,0,0,0,0,0,3,13,943,751,852,142,130,138,135,164,81,80,3410,3,0,3,0,0,0,0,0,0,6,10,2838,2099,2156,401,298,282,277,285,145,182,8957,3028,618,330,66,54,43,49,40,20,108,4357,1274,225,133,38,24,25,23,28,14,42,1817,44,22,22,0,4,9,7,11,3,11,131,6,0,0,0,0,0,0,0,0,0,7,1321,244,152,38,27,33,32,31,22,54,1959,5,3,0,0,0,0,0,0,0,0,10,4354,866,484,105,79,74,81,77,39,167,6327,2776,189,92,15,21,11,16,19,4,50,3197,1283,77,23,4
11802,1702,405,574,740,962,1117,619,263,7807,0,0,0,0,3,0,3,0,0,107,117,1493,983,3052,961,1192,1367,1497,1568,869,483,13477,1526,1240,1071,197,169,134,86,83,41,78,4620,1464,983,1011,169,195,189,176,197,119,73,4573,25,33,61,9,11,12,20,27,19,16,234,8,11,7,0,0,0,0,0,0,0,26,1495,1021,1079,182,205,204,196,225,140,85,4837,0,0,0,0,0,0,0,0,0,80,88,3022,2259,2146,373,379,337,287,304,182,248,9543,2597,502,224,35,36,17,22,32,9,61,3532,2141,414,261,40,53,53,43,25,24,59,3108,173,57,58,18,7,15,12,20,8,25,389,18,3,0,0,0,0,0,0,0,0,18,2330,468,320,52,63,69,59,43,39,81,3522,3,0,0,0,0,0,0,0,0,78,80,4931,971,542,87,95,82,78,74,46,224,7133,2103,104,52,12,4,11,11,12,3,51,2354,2289,124,73,17
11901,2795,434,456,586,548,503,261,239,9182,0,0,3,0,0,3,0,0,0,5,12,2372,1652,2984,492,493,645,581,539,295,291,10349,799,234,155,26,26,21,22,5,10,36,1333,4181,1893,1292,161,146,162,120,111,61,172,8302,578,415,436,64,74,90,91,83,27,59,1912,20,8,15,0,3,6,3,0,0,6,63,4773,2321,1739,229,219,248,210,197,97,236,10280,3,0,0,0,0,0,0,0,0,6,14,5577,2552,1900,247,251,268,231,207,107,280,11621,1269,124,70,11,13,5,14,4,4,49,1554,6639,791,378,48,43,42,38,36,16,205,8229,1747,358,338,51,55,58,74,55,40,104,2883,40,3,3,0,4,0,0,0,0,12,56,8429,1156,718,103,100,98,114,90,57,317,11169,3,0,0,0,0,0,0,0,0,9,17,9699,1272,784,109,113,109,126,95,62,373,12743,1302,42,24,3,3,3,3,3,0,40,1429,5627,227,119,20
11902,4190,660,902,1210,1072,1035,511,327,12725,3,0,3,0,0,0,3,0,0,17,26,1776,1569,4450,717,970,1264,1140,1088,555,389,13912,605,217,161,25,24,26,5,20,7,40,1143,2660,2038,1983,194,222,249,228,153,87,144,7964,329,387,460,69,124,172,118,103,53,65,1879,22,29,15,0,3,3,0,0,0,3,84,3012,2450,2455,270,345,424,354,258,145,212,9921,0,3,0,0,0,0,0,0,0,6,14,3619,2673,2612,295,371,450,360,278,149,257,11077,1079,116,47,8,5,7,3,7,7,47,1332,4802,696,437,61,55,56,51,30,11,146,6345,1440,412,406,82,102,115,84,81,55,125,2900,41,9,4,0,0,0,0,0,0,7,65,6277,1119,845,143,160,177,135,113,64,282,9313,3,0,0,0,0,0,0,0,0,9,15,7366,1241,892,155,168,176,139,120,72,337,10659,931,34,18,3,3,6,0,0,0,24,1018,4768,193,59,20
