SA3_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
11902,1116,61,23,77,1192,335,10,1546,0,4,0,5,11,0,0,0,11,3,16,31,2228,597,34,95,2962,105,39,143,3105,486,31,3629,446,49,4,12,504,13,3,10,515,42,0,561,412,103,10,4,526,10,3,14,542,50,4,590,5,3,9,0,11,0,0,0,18,0,0,18,13,0,0,15,26,0,0,0,26,4,0,26,870,152,19,27,1070,22,6,31,1095,89,8,1193,16,4,0,0,18,4,0,4,19,7,0,24,34,11,0,4,49,8,3,6,61,3,0,62,50,17,0,3,66,7,3,15,83,7,0,88,919,165,19,33,1138,33,6,38,1176,100,8,1284,426,179,13,30,644,26,13,38,683,195,3,879,3,3,0,3,11,0,0,0,16,6,11,25,1349,348,31,69,1792,60,20,80,1874,298,14,2188,614,79,5,15,711,21,0,22,727,74,0,800,539,155,8,4,705,12,4,12,720,67,0,789
11903,652,19,9,28,684,123,0,802,5,0,0,0,7,0,0,0,7,3,5,13,2362,332,27,60,2775,59,22,82,2855,234,8,3100,536,56,3,0,602,10,6,14,612,35,3,652,619,113,3,10,745,12,4,14,754,33,0,787,16,6,4,0,26,0,0,0,26,0,0,29,11,3,0,10,23,0,0,0,23,0,0,25,1185,176,12,18,1393,25,4,25,1419,74,3,1497,17,3,0,0,18,6,0,7,30,3,0,33,32,9,0,0,38,4,3,4,46,3,0,46,47,14,0,0,64,8,3,16,74,10,0,82,1230,193,12,18,1457,32,10,39,1495,80,3,1579,281,59,9,3,352,10,3,16,364,84,0,453,3,0,0,3,12,0,0,0,12,0,3,10,1519,252,14,28,1812,40,13,58,1865,169,3,2043,826,108,7,6,949,19,7,23,971,66,0,1039,817,150,8,15,989,23,6,34,1019,49,0,1076
11904,674,23,4,29,703,131,4,833,3,0,0,3,10,0,0,0,10,0,13,17,2132,409,31,54,2619,58,19,75,2697,222,21,2939,534,84,3,4,628,10,0,13,638,37,0,677,438,82,3,0,522,16,7,21,544,22,3,568,16,3,7,0,21,0,0,0,24,3,0,23,3,3,0,12,16,0,0,0,16,3,0,20,990,171,11,14,1192,23,8,33,1226,62,3,1289,23,3,0,0,28,4,0,5,28,0,0,28,26,11,0,3,39,3,0,4,41,6,0,46,49,14,0,3,59,9,0,5,69,5,0,74,1035,182,11,16,1250,31,6,38,1291,72,3,1365,268,68,4,8,349,4,3,8,357,85,3,447,3,0,0,0,4,0,0,0,4,0,12,10,1305,248,19,24,1603,38,11,52,1657,152,15,1824,805,85,7,7,911,14,5,23,926,58,0,991,598,110,9,12,720,4,3,12,733,52,0,788
12001,318,3,0,3,320,37,7,363,0,0,0,0,0,0,0,0,0,0,0,0,1570,156,20,17,1765,42,5,45,1808,84,9,1899,375,35,3,0,410,13,0,15,430,23,0,447,361,39,0,5,407,3,3,4,407,15,0,423,5,0,3,0,11,0,0,0,11,0,0,10,3,0,0,5,10,0,0,0,10,0,0,10,741,77,6,9,834,18,4,18,858,34,0,890,11,4,0,0,11,0,0,0,11,3,0,13,14,0,0,0,14,4,0,8,15,0,0,15,24,4,0,0,25,4,0,8,31,3,0,33,760,83,6,9,863,22,6,26,887,38,0,922,131,22,3,5,165,0,0,0,163,14,0,180,0,0,0,3,5,0,0,0,5,0,0,3,899,106,6,12,1022,19,6,24,1053,53,0,1106,492,50,9,5,551,9,3,13,560,32,0,596,442,50,3,5,510,6,0,7,519,25,0,540
12002,176,0,4,7,180,8,0,186,0,0,0,0,0,0,0,0,0,0,0,0,956,124,10,12,1096,23,0,27,1126,50,4,1177,233,35,7,0,270,4,5,6,279,15,0,293,218,25,0,0,246,8,3,7,251,11,0,265,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,3,3,0,0,0,3,0,0,3,456,52,3,0,521,11,3,17,540,24,0,565,7,0,0,0,8,3,0,3,10,0,0,10,8,0,0,0,8,0,0,0,13,0,0,13,15,0,0,0,15,5,0,5,22,0,0,22,473,59,3,0,536,17,3,19,563,24,0,587,82,10,0,0,93,3,0,3,96,8,0,103,0,0,0,0,0,0,0,0,0,0,0,0,555,65,3,0,629,22,7,27,652,35,3,691,301,29,0,3,337,14,4,17,358,18,0,368,175,23,3,0,195,6,0,6,204,11,0,209
12003,548,16,7,24,567,90,0,661,0,0,0,3,3,0,0,0,3,0,3,6,2370,345,33,47,2794,77,30,108,2902,180,12,3084,621,70,7,0,702,23,5,23,721,38,0,759,507,90,8,6,603,4,3,8,617,14,0,634,13,0,3,3,20,0,0,0,20,3,0,27,6,4,0,6,19,0,0,0,19,0,0,20,1147,164,13,20,1344,28,10,37,1377,56,0,1433,14,0,0,0,22,3,0,3,21,0,0,21,30,4,0,3,40,0,0,3,41,3,0,46,49,6,0,3,56,5,0,6,68,3,0,70,1192,170,13,21,1403,33,12,45,1443,56,0,1498,225,48,6,5,292,4,7,8,302,59,0,363,0,0,0,0,0,0,0,0,0,0,5,4,1422,224,19,29,1690,38,16,53,1743,115,4,1866,920,103,8,17,1046,22,6,26,1076,72,0,1142,674,126,9,3,807,25,9,32,840,36,0,882
12101,617,15,3,19,635,48,0,681,3,0,0,0,3,0,0,0,3,0,4,6,2580,251,19,26,2870,72,15,80,2952,127,4,3085,516,63,3,3,580,9,0,11,590,40,0,634,527,51,8,0,587,13,0,12,592,17,0,612,8,0,0,0,6,0,0,0,6,4,0,13,3,0,0,7,11,0,0,0,11,0,0,13,1053,117,11,13,1182,18,3,20,1206,63,0,1267,16,3,0,0,24,3,0,3,23,0,0,23,28,0,0,0,28,0,0,0,34,0,0,32,48,3,0,0,51,3,0,4,56,0,0,57,1100,119,11,13,1238,23,3,30,1265,64,0,1325,305,35,0,8,348,5,3,5,357,34,0,389,0,0,0,0,0,0,0,0,0,0,0,4,1408,154,11,15,1589,29,6,34,1625,98,3,1720,679,82,3,4,770,27,5,27,803,60,0,864,705,81,12,9,801,16,4,15,821,22,0,843
12102,398,11,0,9,405,33,0,441,3,0,0,3,3,0,0,0,3,0,0,3,2070,225,16,21,2331,34,18,48,2380,116,0,2498,500,46,3,3,555,6,0,9,561,13,0,578,592,77,9,0,669,7,0,7,681,9,0,690,5,0,0,0,7,0,0,0,7,0,0,13,5,0,0,3,6,0,0,0,6,0,0,8,1100,126,13,9,1239,14,0,17,1258,28,0,1286,13,0,0,0,18,3,0,3,22,0,0,20,23,0,0,0,24,0,0,0,27,0,0,27,44,0,0,0,45,3,0,4,46,0,0,45,1141,125,10,9,1281,18,3,19,1308,32,0,1338,177,21,3,3,210,3,0,4,215,21,0,235,0,0,0,4,4,0,0,0,4,0,0,4,1319,144,16,17,1496,22,0,29,1527,46,0,1574,709,56,5,3,769,27,4,31,804,52,0,856,731,94,3,3,835,13,0,18,850,23,3,875
12103,900,20,3,24,927,68,0,993,0,0,0,4,3,0,0,0,3,0,3,14,3814,270,36,46,4171,101,16,119,4289,168,5,4463,850,88,5,3,949,25,3,29,972,62,0,1036,967,67,14,7,1059,15,0,15,1074,25,3,1102,12,4,4,0,17,0,0,0,17,0,0,17,8,0,0,8,15,0,0,0,15,0,0,17,1843,160,25,15,2041,40,3,42,2079,82,0,2166,30,0,0,0,28,3,0,3,39,3,0,41,49,3,0,0,50,7,0,7,57,0,0,54,78,7,0,0,80,7,0,7,89,5,0,98,1916,165,25,15,2117,48,3,53,2170,91,0,2265,554,37,11,3,608,16,0,16,625,37,0,662,0,0,0,3,3,0,0,0,3,0,3,4,2470,199,34,23,2728,68,3,69,2801,132,7,2936,1278,128,14,9,1421,42,3,47,1469,82,0,1553,1387,103,13,11,1519,20,3,24,1544,37,3,1582
12104,401,9,0,9,417,30,0,442,0,0,0,0,3,0,0,0,3,0,0,3,1365,124,8,18,1515,44,7,45,1564,75,0,1644,296,40,3,4,344,8,3,14,354,19,0,380,250,28,3,0,284,3,0,7,284,4,0,292,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,3,8,0,0,0,8,0,0,3,554,72,5,9,632,13,6,15,654,30,0,682,3,0,0,0,6,0,0,0,6,0,0,8,15,4,0,0,19,0,0,0,17,0,0,17,18,4,0,0,20,0,0,3,22,0,0,27,569,79,5,9,656,14,3,21,678,27,0,708,197,26,0,3,233,9,0,9,237,19,0,257,0,0,0,0,4,0,0,0,4,0,0,4,769,106,5,8,888,21,3,24,918,43,0,961,345,50,3,0,399,15,3,13,416,27,0,445,331,39,0,0,376,8,0,9,380,4,0,387
12201,222,8,0,8,232,15,0,246,3,0,0,0,3,0,0,0,3,0,0,3,979,103,7,8,1095,24,3,27,1126,53,0,1184,167,26,0,4,196,3,0,8,203,9,0,208,256,18,0,0,279,8,0,11,288,10,0,297,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,3,0,3,4,436,41,3,4,487,13,0,12,501,23,3,519,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,10,10,0,0,0,11,0,0,0,11,0,0,12,439,43,3,4,497,13,0,12,505,18,3,531,130,7,3,0,144,3,0,3,152,13,0,159,0,0,0,0,0,0,0,0,0,0,0,0,574,53,4,6,642,15,0,18,659,37,3,697,227,29,0,0,253,3,3,6,264,20,0,278,305,29,0,6,342,0,0,3,342,8,0,350
12202,256,0,0,0,254,23,3,279,0,0,0,4,4,0,0,0,4,0,0,3,1646,188,24,19,1884,23,0,23,1898,61,6,1968,377,30,3,0,407,5,0,3,414,14,0,434,448,60,3,7,521,5,0,5,527,17,0,548,7,4,0,0,11,0,0,0,11,0,0,11,3,0,0,10,14,0,0,0,14,3,0,13,838,93,10,12,952,10,0,13,966,37,0,1002,7,0,0,0,4,3,0,3,13,0,0,12,14,0,0,0,15,0,0,0,15,0,0,15,19,0,0,0,22,3,0,3,24,0,0,25,850,97,13,9,973,12,0,13,991,40,0,1024,111,13,0,7,137,0,0,0,140,8,0,154,3,0,0,0,3,0,0,0,3,0,0,0,965,113,12,18,1114,18,4,18,1127,46,0,1181,497,54,10,5,558,5,0,5,567,18,0,583,605,92,3,6,705,5,0,7,710,22,0,729
12203,657,13,0,16,671,55,0,731,0,0,0,0,3,0,0,0,3,0,8,9,4076,328,46,49,4492,79,13,87,4586,170,7,4765,925,94,5,7,1032,12,3,17,1050,49,0,1097,1129,101,16,4,1251,17,3,22,1274,20,0,1296,24,0,4,0,25,0,0,0,25,0,0,25,3,0,0,8,13,0,0,0,13,0,0,13,2088,198,21,22,2322,26,9,37,2361,75,0,2430,12,0,0,0,11,0,0,0,16,0,0,15,52,0,0,0,50,6,0,6,57,0,0,53,58,0,0,3,64,4,0,4,66,0,0,70,2145,193,23,23,2385,33,9,38,2429,72,0,2505,323,37,6,10,370,4,0,4,380,35,0,413,6,0,0,3,10,0,0,0,10,0,0,7,2476,234,32,34,2766,38,9,48,2812,110,0,2927,1264,116,14,6,1397,21,3,23,1423,67,0,1491,1396,163,16,12,1587,19,3,23,1614,53,3,1665
12301,334,12,3,11,352,29,0,377,0,0,0,3,6,0,0,0,6,0,3,9,1954,141,26,38,2159,28,7,31,2193,64,3,2262,517,23,9,5,555,4,0,7,559,19,0,579,504,38,5,0,552,4,0,8,556,16,0,577,19,0,3,0,29,0,0,0,29,0,0,29,8,0,0,8,13,0,0,0,13,0,0,13,1052,65,15,14,1148,8,0,13,1163,38,0,1200,6,0,0,0,5,0,0,0,5,0,0,5,21,4,0,0,25,0,0,0,25,0,0,31,28,4,0,3,36,0,0,0,36,0,0,35,1080,70,16,17,1182,8,0,13,1193,40,0,1236,191,16,7,6,215,3,0,3,216,19,0,238,0,0,0,0,0,0,0,0,0,0,0,0,1271,84,23,20,1399,11,3,19,1412,59,0,1479,669,33,3,5,717,6,0,5,723,27,0,758,559,33,8,8,602,12,0,13,612,15,0,627
12302,1079,39,16,52,1131,302,0,1441,6,0,0,4,10,0,0,0,11,3,20,34,2954,494,52,91,3590,93,38,131,3727,501,24,4251,693,78,7,9,789,13,5,17,808,64,0,870,606,95,3,3,710,9,9,16,728,37,0,762,20,3,8,0,37,0,0,0,37,0,0,34,13,3,0,8,22,0,0,0,22,3,0,29,1334,174,23,23,1562,21,10,38,1598,108,0,1699,31,6,0,0,40,7,3,8,45,4,0,55,40,10,0,4,56,7,3,6,65,5,0,69,78,17,0,4,98,13,3,12,110,7,0,118,1414,196,23,24,1655,35,13,47,1707,112,0,1820,485,111,8,23,625,30,3,32,661,226,0,887,5,0,0,0,3,0,0,0,8,3,18,29,1898,302,36,50,2284,66,25,89,2375,336,21,2737,998,105,23,10,1129,23,10,36,1165,91,0,1260,754,114,12,16,893,15,14,25,921,59,0,982
12303,245,5,0,7,248,32,0,277,0,0,0,3,0,0,0,0,0,0,11,10,1147,98,29,22,1295,21,0,27,1317,61,11,1383,302,14,3,3,329,6,0,6,334,10,0,341,340,21,7,4,369,8,0,8,377,3,0,381,9,3,3,0,16,0,0,0,16,4,0,17,4,0,0,3,5,0,0,0,5,0,0,5,658,38,12,17,725,11,0,11,734,19,3,748,14,3,0,0,14,0,0,0,14,0,0,14,4,3,0,0,4,0,0,0,9,0,0,5,16,4,0,0,18,0,0,0,16,0,0,21,669,47,12,17,740,12,0,12,750,20,3,771,103,23,3,0,133,5,0,4,137,19,0,162,0,0,0,3,4,0,0,0,4,0,0,6,774,65,17,19,878,13,0,14,892,38,7,936,370,30,4,3,404,3,0,3,407,17,0,428,355,46,3,3,413,3,0,3,413,6,0,427
12401,351,8,5,8,361,51,0,409,0,0,0,3,3,0,0,0,3,0,0,3,1734,217,32,23,2004,15,8,23,2029,118,3,2153,403,51,3,3,464,10,3,10,468,27,0,496,457,61,4,7,526,4,0,5,533,14,0,548,9,0,3,0,14,0,0,0,14,3,0,17,3,0,0,0,7,0,0,0,7,0,0,7,876,113,9,11,1011,14,3,18,1024,41,0,1065,10,0,0,0,10,0,0,0,10,0,0,12,20,0,0,0,23,0,0,0,28,0,0,28,34,0,0,0,38,0,0,0,38,5,0,36,909,115,9,10,1046,10,3,13,1057,48,0,1106,165,24,3,0,197,4,0,3,203,37,0,239,0,0,0,0,0,0,0,0,0,0,0,4,1076,137,19,9,1239,12,4,21,1264,81,0,1344,549,71,11,3,632,7,3,8,645,47,0,688,609,92,9,3,717,4,4,4,720,38,0,756
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,796,23,3,27,817,97,0,917,8,0,0,4,16,0,0,0,16,0,8,24,3392,276,50,49,3768,66,7,69,3840,196,14,4047,847,51,13,7,911,9,3,7,925,44,3,972,779,69,9,11,861,9,0,9,868,19,0,888,17,0,4,0,32,0,0,0,33,3,0,29,11,0,0,12,22,0,0,0,22,3,3,25,1656,115,29,28,1823,13,3,16,1836,75,3,1912,21,3,0,0,26,3,0,3,31,0,0,32,29,6,0,0,32,5,0,5,39,5,0,44,53,13,0,0,65,5,0,5,71,3,0,71,1701,126,30,29,1881,19,3,22,1909,77,3,1990,341,44,10,8,399,15,0,15,418,73,0,490,4,0,0,3,3,0,0,0,3,0,4,4,2043,171,35,38,2288,33,3,35,2325,155,5,2485,1196,66,14,10,1287,12,4,12,1303,63,0,1365,955,89,11,7,1060,14,0,15,1078,36,0,1112
12404,188,3,3,3,195,26,0,220,0,3,0,0,3,0,0,0,3,0,0,3,765,71,19,13,865,10,3,13,874,47,3,924,180,19,0,4,208,3,0,3,209,10,0,214,186,26,3,5,221,0,0,0,221,4,0,224,5,0,3,0,11,0,0,0,11,0,0,12,3,0,0,5,13,0,0,0,13,0,0,10,370,46,6,12,444,3,0,3,444,13,0,464,3,0,0,0,4,0,0,0,4,0,0,7,6,0,0,0,12,0,0,0,12,3,0,15,15,0,0,0,12,0,0,0,12,3,0,17,383,47,6,11,456,3,0,3,459,15,0,477,84,12,0,3,100,0,0,3,101,5,0,113,0,0,0,0,3,0,0,0,3,0,0,3,472,65,12,18,555,4,4,8,562,25,0,593,247,18,3,0,265,3,0,3,271,13,0,284,227,24,3,5,261,3,0,3,264,10,0,276
12405,335,11,4,19,355,87,7,445,0,0,0,0,6,0,0,0,6,0,10,19,1032,110,13,33,1191,34,8,38,1229,144,13,1386,252,26,0,3,275,4,0,4,285,23,0,301,218,19,3,3,245,3,0,3,244,13,0,254,9,0,0,0,9,0,0,0,9,0,0,9,6,0,0,3,10,0,0,0,9,3,0,11,480,46,7,13,534,5,4,12,550,34,0,582,12,0,0,0,13,0,0,0,20,0,0,16,10,3,0,0,14,0,0,3,14,0,0,15,22,4,0,0,28,4,0,3,32,0,0,38,499,47,4,13,570,9,4,13,579,36,0,617,156,26,0,10,196,6,0,8,209,40,0,250,0,0,0,0,0,0,0,0,0,0,4,8,659,74,10,18,768,16,4,24,788,79,8,875,397,28,7,9,437,3,0,3,438,35,0,471,290,37,7,3,333,3,0,4,335,18,0,357
12501,625,37,21,58,684,257,8,949,0,5,0,3,12,0,0,0,12,3,7,21,1034,357,18,57,1456,77,32,108,1564,338,19,1926,231,25,3,0,263,0,0,0,268,31,0,301,142,50,0,0,195,9,3,14,208,19,0,229,4,0,3,0,9,0,0,0,9,0,0,9,4,0,0,8,11,0,0,3,15,8,0,25,390,81,6,14,484,12,7,19,502,61,0,559,6,3,0,0,9,3,0,3,13,0,0,13,13,7,0,0,29,3,3,4,30,3,0,34,22,12,0,3,38,3,3,8,47,3,0,46,414,94,9,13,521,15,6,27,547,60,0,608,225,111,0,19,361,12,11,22,376,166,4,546,4,3,0,8,9,0,0,0,9,0,12,20,645,198,8,40,890,26,16,46,938,227,14,1182,331,55,3,4,394,6,3,8,406,45,0,454,210,66,4,4,288,9,0,12,302,21,0,326
12502,411,16,3,18,425,88,3,518,0,0,0,8,8,0,0,0,8,0,3,13,1405,203,10,24,1639,42,11,55,1693,128,7,1829,314,31,0,5,353,8,0,9,358,21,0,382,312,56,0,0,372,17,0,15,388,13,0,402,10,0,0,0,7,0,0,0,7,5,0,13,0,0,0,0,5,0,0,0,5,3,0,9,634,93,3,7,735,20,0,23,759,41,0,806,10,0,0,0,12,4,0,4,16,3,0,20,15,5,0,0,26,0,0,4,27,7,0,29,28,7,0,0,35,4,0,5,47,5,0,50,658,100,3,8,775,27,4,31,804,45,0,855,177,56,0,4,242,7,0,7,248,48,4,300,0,0,0,4,4,0,0,0,4,3,0,4,837,161,3,20,1023,32,4,37,1059,93,3,1154,467,60,5,10,535,27,4,32,558,29,0,589,468,65,3,5,544,18,4,16,568,18,0,581
12503,1374,58,43,103,1473,643,14,2128,11,0,0,3,21,0,0,0,19,3,34,62,2435,715,37,114,3300,122,62,182,3482,802,65,4349,487,68,3,0,564,15,4,22,579,47,0,631,390,91,6,14,504,5,3,15,516,41,0,552,19,0,10,0,24,0,0,0,30,0,0,32,5,0,0,19,27,0,0,0,31,8,0,40,896,170,18,32,1120,24,6,36,1153,94,3,1253,19,4,3,0,24,3,3,9,36,4,0,36,30,17,0,3,48,5,0,5,56,11,0,64,49,16,4,3,74,14,3,16,90,11,0,101,947,184,21,35,1195,39,8,46,1240,108,3,1352,535,250,12,38,831,25,17,41,868,400,9,1278,5,0,0,3,7,0,0,0,7,0,21,30,1483,436,27,81,2028,60,26,89,2121,510,30,2661,668,71,10,9,752,25,11,31,781,71,0,850,519,154,3,14,694,8,9,16,710,54,0,766
12504,740,24,0,26,769,112,3,878,4,0,0,3,5,0,0,0,5,0,5,15,2492,346,43,56,2937,98,12,114,3043,197,7,3257,539,64,6,5,612,16,4,21,633,32,0,665,430,71,8,8,519,11,0,9,533,17,0,549,9,0,0,0,13,0,0,0,18,0,0,18,12,0,0,10,15,0,0,0,15,3,0,24,986,137,15,20,1164,27,5,31,1203,56,0,1258,23,3,0,0,29,6,0,6,37,3,0,37,46,6,0,0,52,0,0,8,55,5,0,59,73,6,3,0,83,12,0,10,95,3,0,100,1054,147,22,20,1248,37,9,47,1292,58,0,1356,285,61,6,12,359,14,4,12,376,74,3,451,0,0,0,0,3,0,0,0,3,0,11,11,1343,208,25,34,1616,51,13,59,1676,132,15,1817,715,78,9,9,812,20,7,21,833,44,0,885,502,78,9,0,599,15,0,20,616,29,0,645
