SA3_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10801,370,362,735,1034,1371,1222,276,32,4,5407,315,135,328,340,480,1211,2337,1524,712,7386,49,40,69,92,102,159,208,185,150,1042,727,530,1128,1464,1955,2594,2823,1738,870,13831,133,314,779,1065,1439,1142,206,34,7,5118,432,273,536,711,942,989,357,39,0,4278,32,22,66,60,87,133,34,9,0,448,27,21,33,34,55,46,16,10,4,248,621,633,1414,1875,2525,2306,621,85,18,10095,64,88,91,94,120,112,3,0,0,565,63,30,48,46,60,77,8,0,4,349,130,117,141,134,182,190,12,0,4,912,751,748,1550,2013,2709,2497,637,85,19,11007,693,224,472,601,891,2218,4570,2934,1184,13783,98,69,142,185,255,316,417,325,250,2053,1541,1043,2168,2796,3849,5026,5619,3339,1449,26840
10802,568,574,1201,1571,2112,1892,372,49,10,8363,635,326,719,646,802,1902,2799,1524,747,10103,84,72,160,160,252,294,287,245,206,1760,1291,975,2079,2385,3166,4089,3456,1816,967,20220,184,575,1269,1675,2158,1711,374,58,13,8006,661,453,831,1062,1402,1573,443,50,7,6487,48,52,130,95,139,198,53,14,3,735,53,50,77,80,83,76,43,18,0,475,946,1125,2299,2910,3775,3558,913,141,25,15699,103,152,205,164,176,175,5,0,0,979,96,54,76,74,106,129,18,4,4,556,198,207,280,240,280,301,30,3,3,1534,1148,1329,2578,3147,4056,3862,938,145,30,17229,1332,616,1253,1157,1601,3584,5532,2952,1215,19244,187,150,288,329,523,613,600,485,333,3514,2669,2101,4129,4633,6183,8055,7067,3580,1573,39985
10803,3,9,15,23,19,23,10,0,0,111,0,0,0,7,0,6,6,7,7,40,0,0,3,3,0,0,0,0,0,14,4,9,20,36,25,27,19,12,7,163,0,7,24,24,31,21,5,0,0,118,7,3,11,17,15,18,6,3,0,81,0,0,6,9,0,3,3,0,0,17,0,0,0,3,0,0,0,0,0,9,7,11,35,50,48,42,13,6,0,225,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,19,35,52,48,42,13,6,0,228,0,0,0,9,3,7,17,20,13,70,0,0,4,6,4,7,0,0,0,32,12,18,47,71,51,58,30,26,10,327
10804,1206,1071,2441,3196,4114,3146,568,62,5,15805,878,378,831,839,981,2493,5067,3342,1620,16431,93,98,207,199,279,319,460,352,205,2218,2177,1541,3482,4239,5370,5964,6099,3751,1830,34460,378,1116,2921,3861,4662,3178,485,49,7,16659,1345,785,1524,1971,2483,2347,755,108,8,11320,112,65,220,167,216,271,73,7,0,1125,48,63,81,101,115,80,48,18,4,553,1881,2031,4747,6103,7470,5871,1358,181,23,29660,142,179,215,199,263,228,11,0,0,1240,256,91,110,112,151,164,29,0,0,907,401,268,327,308,409,392,39,3,0,2153,2282,2297,5070,6413,7881,6263,1397,181,24,31806,1932,593,1133,1278,1710,4347,9515,6164,2625,29305,224,205,428,420,571,658,870,652,333,4347,4438,3090,6634,8109,10156,11272,11784,7001,2981,65458
10805,686,748,1428,1844,2540,2120,466,53,14,9906,732,320,708,712,901,2101,3435,1952,830,11683,83,70,128,143,231,274,313,230,208,1664,1499,1136,2265,2697,3672,4489,4215,2238,1045,23254,203,714,1572,1906,2704,2179,382,50,8,9722,793,505,933,1241,1615,1645,606,76,10,7421,62,74,147,121,177,236,62,12,0,895,49,47,38,71,94,80,41,21,8,449,1107,1343,2689,3337,4589,4140,1096,162,26,18484,145,187,220,208,246,218,3,5,0,1230,143,75,107,109,105,129,16,0,0,702,285,258,330,314,358,350,24,7,3,1930,1394,1605,3015,3650,4943,4490,1117,163,27,20406,1490,510,1014,1164,1602,3640,6700,3747,1387,21244,156,155,261,289,446,582,620,397,322,3226,3042,2269,4288,5102,6992,8706,8435,4309,1734,44882
10901,1109,1428,2761,2836,3165,2434,504,54,5,14298,748,392,738,729,677,1387,2419,1623,848,9564,104,156,263,230,220,272,225,248,140,1854,1961,1974,3767,3790,4063,4091,3151,1929,997,25715,435,1449,3575,3476,3951,2835,502,45,3,16268,1235,1013,1532,1729,1746,1681,607,82,12,9628,75,59,269,161,168,213,77,14,0,1035,61,63,86,70,77,76,35,15,3,491,1808,2585,5456,5431,5940,4809,1219,155,24,27430,120,218,246,183,224,132,13,0,0,1131,207,127,107,112,87,105,26,0,0,768,332,343,351,290,313,232,31,0,0,1900,2138,2930,5809,5727,6254,5037,1251,156,25,29328,1565,644,1032,1084,1177,2343,4440,2893,1339,16520,208,324,529,461,473,531,440,409,226,3612,3914,3899,7373,7268,7906,7915,6131,3466,1587,49454
10902,162,194,389,486,627,535,123,32,3,2537,144,68,171,131,154,296,481,306,123,1883,26,43,77,65,75,89,93,58,24,556,339,310,644,678,859,917,696,392,153,4982,88,269,519,618,892,699,152,32,0,3269,177,113,221,301,312,345,141,23,4,1641,14,7,41,21,33,62,19,3,0,200,17,20,22,32,39,31,14,12,0,183,288,405,800,975,1267,1145,330,70,13,5298,22,28,43,31,46,23,3,0,0,195,20,14,22,14,15,19,5,0,0,105,43,40,62,43,66,44,9,3,0,302,333,447,862,1018,1334,1190,337,71,13,5605,337,108,223,199,266,524,945,596,204,3395,69,76,180,129,181,214,188,130,29,1191,734,629,1260,1343,1779,1919,1476,796,245,10189
10903,544,608,1399,1632,2024,1794,464,61,8,8538,472,161,400,364,423,1122,2248,1519,648,7356,84,73,148,167,219,299,259,238,141,1629,1096,842,1948,2167,2661,3224,2965,1821,799,17526,309,786,1792,2095,2564,2230,537,94,14,10415,615,385,816,961,1098,1220,515,97,23,5724,32,46,149,104,151,242,77,17,6,823,28,40,50,63,73,83,59,12,7,413,983,1260,2804,3225,3879,3774,1193,213,42,17372,57,69,87,86,97,114,9,0,0,524,68,33,53,38,41,60,10,0,0,311,127,102,144,126,144,173,24,0,0,832,1115,1361,2943,3349,4022,3947,1221,213,42,18206,970,262,548,533,711,1963,4328,2858,1096,13268,169,165,291,345,426,579,575,455,236,3232,2251,1785,3779,4229,5157,6487,6122,3525,1373,34709
11001,661,882,1412,1508,1870,1490,399,53,13,8281,752,543,544,422,412,783,1356,952,446,6208,112,140,151,143,186,165,148,141,75,1272,1529,1564,2105,2065,2471,2441,1906,1144,538,15763,197,682,1742,1826,2435,1847,499,81,18,9312,677,715,862,912,1011,949,421,86,16,5650,80,82,122,73,74,127,38,13,4,616,43,44,44,46,49,45,25,6,0,306,1004,1534,2760,2851,3563,2970,984,189,34,15891,71,110,123,90,100,63,8,0,0,566,170,158,97,55,50,51,9,3,0,600,245,265,222,148,147,117,9,0,0,1166,1244,1803,2984,3005,3712,3088,1000,192,36,17055,1499,1017,808,665,714,1324,2504,1633,666,10834,221,272,310,268,361,342,316,235,117,2444,2965,3094,4098,3940,4779,4759,3815,2059,825,30334
11002,469,569,1065,1431,1732,1508,467,103,15,7354,468,263,530,486,553,1126,1907,1221,527,7077,66,68,139,173,189,258,257,193,152,1488,1002,902,1733,2086,2472,2890,2628,1511,699,15923,239,637,1349,1630,2113,1767,562,117,23,8434,514,336,665,855,956,1036,460,116,16,4950,34,39,101,77,104,132,36,19,4,553,37,35,37,77,71,60,49,34,10,403,825,1051,2157,2639,3237,2996,1104,289,48,14341,85,122,133,150,139,115,3,4,3,755,74,51,58,64,58,87,10,3,0,400,153,168,192,213,194,204,13,5,4,1154,977,1220,2346,2853,3434,3199,1122,290,49,15500,1046,400,809,789,1029,2056,3643,2296,793,12854,167,147,300,333,370,539,537,355,214,2952,2188,1774,3454,3979,4834,5792,5299,2941,1050,31309
11003,299,421,1078,1098,1204,944,252,49,6,5345,300,205,382,303,292,488,765,522,193,3451,88,66,178,161,204,156,145,115,74,1191,687,697,1642,1563,1702,1589,1166,687,268,9989,189,582,1472,1519,1755,1364,368,65,4,7316,327,197,479,531,574,558,259,43,7,2970,18,26,109,82,66,88,43,22,0,445,32,32,44,43,47,44,19,8,0,283,565,841,2100,2172,2442,2050,680,137,11,11012,52,82,104,78,100,57,3,0,0,489,41,33,35,47,35,26,4,0,0,222,99,112,140,124,140,82,11,0,0,708,663,957,2244,2294,2580,2136,691,138,11,11717,636,289,526,459,512,846,1449,943,292,5952,182,139,339,337,409,375,297,218,94,2388,1481,1385,3103,3089,3495,3351,2438,1300,406,20053
11004,1222,1417,3465,3577,3970,3125,723,93,20,17612,1010,514,1083,860,977,1828,3213,2276,1063,12824,151,180,343,307,363,417,367,343,192,2664,2383,2113,4886,4743,5314,5370,4300,2712,1274,33101,610,1862,4800,4663,5203,3957,832,132,20,22087,1336,769,1688,1897,2074,1931,791,138,22,10647,85,95,312,200,209,250,77,16,3,1254,68,66,150,118,136,134,58,28,10,755,2109,2791,6948,6880,7625,6265,1761,312,51,34742,189,227,326,231,230,206,7,3,0,1417,175,99,129,135,95,127,12,3,0,775,367,324,455,367,325,329,28,4,0,2197,2470,3117,7403,7243,7950,6602,1781,314,51,36941,2162,794,1468,1333,1612,3105,5895,4083,1641,22086,317,350,692,683,729,832,748,587,274,5205,4953,4257,9564,9258,10287,10530,8426,4985,1969,64232
11101,2188,2565,5252,5899,6474,4409,664,57,9,27511,1277,548,1215,1396,1590,3465,5988,3841,1749,21078,80,119,254,240,286,322,319,358,318,2302,3545,3238,6716,7535,8352,8193,6968,4254,2076,50890,712,2385,6661,7232,8301,5138,553,35,3,31015,2518,2132,2902,3764,3734,3096,944,102,7,19194,116,181,579,342,318,397,81,9,0,2028,57,111,155,124,133,109,24,18,0,725,3404,4803,10303,11456,12483,8739,1605,169,16,52963,291,374,413,360,364,286,16,0,0,2111,618,235,213,171,201,187,28,3,0,1654,903,610,625,531,569,472,47,5,0,3768,4307,5412,10929,11988,13050,9209,1653,170,16,56731,2919,1012,1766,2038,2596,5980,10902,6877,2807,36896,196,238,513,524,612,636,639,596,460,4420,7423,6660,13203,14552,16259,15826,13193,7646,3279,98050
11102,1274,1529,3163,3447,3642,2611,468,45,7,16186,904,417,936,960,1063,2358,3830,2316,1154,13930,71,73,142,150,182,219,269,248,300,1655,2259,2018,4245,4555,4886,5191,4559,2604,1455,31778,481,1566,3986,4315,4656,3183,398,20,3,18610,1346,1084,1828,2054,2118,1841,623,65,9,10968,63,115,317,201,176,236,57,9,0,1171,53,59,111,132,121,69,28,10,3,583,1950,2827,6245,6692,7071,5325,1111,101,16,31339,212,307,286,240,264,177,11,0,0,1501,353,130,130,124,107,115,19,6,0,990,570,441,418,368,367,291,34,7,0,2489,2520,3266,6664,7064,7441,5619,1140,110,16,33824,2007,739,1313,1402,1723,3974,7187,4303,1895,24538,145,157,320,311,385,454,537,426,425,3159,4668,4166,8300,8775,9546,10044,8862,4831,2330,61527
11103,2750,5119,9539,8327,7997,5350,893,82,11,40074,1659,1599,2178,1942,2044,3989,6020,4020,2021,25461,155,302,521,390,452,496,467,554,839,4185,4562,7017,12235,10656,10498,9840,7377,4663,2874,69722,657,4005,12784,10452,10218,6402,751,63,7,45338,3020,4444,4934,5004,4464,3666,1093,159,19,26820,182,308,850,500,419,397,111,17,0,2780,115,214,293,219,202,101,43,28,6,1211,3971,8971,18858,16185,15306,10572,1998,262,28,76144,328,635,758,610,574,374,12,3,3,3296,820,694,477,303,235,256,47,6,4,2839,1147,1327,1237,913,813,627,61,8,9,6133,5119,10297,20094,17098,16114,11196,2057,265,35,82278,3902,3179,3553,3022,3568,7002,11244,7104,3156,45725,314,602,1192,886,1075,1066,921,931,1123,8110,9330,14072,24838,21005,20756,19270,14221,8303,4317,136118
11201,1044,1077,2680,3720,4434,3615,711,69,15,17373,850,275,799,952,1021,2368,3604,2309,1300,13460,155,141,353,445,521,602,424,323,315,3280,2043,1489,3838,5117,5969,6587,4740,2706,1624,34113,293,916,2796,3793,4657,3343,575,83,12,16480,1333,900,2018,2803,3064,3171,1058,116,16,14473,82,66,207,223,214,295,86,9,4,1183,65,49,101,153,123,123,56,21,18,710,1772,1929,5127,6973,8052,6929,1779,224,51,32839,95,135,235,219,276,214,20,4,0,1206,218,91,131,163,162,178,26,3,0,967,316,227,363,383,445,391,38,7,0,2177,2083,2162,5491,7356,8502,7319,1823,233,52,35020,1862,502,1134,1389,1739,4196,6901,4120,2051,23884,322,288,732,866,1047,1216,854,565,483,6369,4278,2947,7353,9609,11284,12726,9579,4910,2584,65274
11202,1083,1203,2200,2886,3595,3005,625,79,14,14690,992,476,975,977,1061,2020,2922,1899,1057,12373,147,149,271,313,382,411,289,244,149,2355,2225,1827,3443,4182,5031,5431,3838,2222,1221,29417,390,1136,2455,3202,4035,3261,619,104,20,15221,1246,916,1526,1892,2293,2323,772,107,13,11086,53,75,193,155,168,225,76,12,0,955,62,59,93,108,125,77,41,28,6,599,1750,2181,4271,5352,6615,5884,1504,261,37,27858,147,248,246,267,262,207,4,3,0,1380,218,149,159,148,133,177,29,0,0,1008,368,398,403,409,397,379,29,3,0,2391,2113,2577,4673,5760,7019,6262,1538,261,37,30243,2054,807,1437,1515,2010,3782,5596,3406,1611,22208,342,328,523,617,761,886,623,437,231,4746,4510,3710,6631,7888,9788,10930,7755,4104,1878,57199
11203,1358,1421,2966,3957,4645,3848,688,76,13,18978,963,324,1028,1127,1260,2867,4968,3487,1692,17719,136,127,265,322,394,498,462,486,427,3118,2466,1876,4258,5406,6302,7212,6129,4040,2132,39810,373,1273,3389,4419,5135,3757,576,60,7,18991,1627,1266,1965,2810,3026,2942,926,121,17,14694,72,67,298,213,213,306,88,9,0,1263,86,81,146,129,146,130,34,18,11,781,2162,2692,5797,7566,8522,7130,1623,213,37,35731,137,239,246,275,329,292,10,4,0,1521,338,136,147,152,170,198,44,4,0,1195,473,375,397,431,496,493,52,10,0,2720,2636,3063,6191,7994,9016,7618,1673,218,35,38450,2091,604,1466,1621,2118,4977,9415,6476,2877,31653,261,267,558,651,781,986,932,839,671,5946,4990,3929,8219,10268,11917,13583,12026,7535,3581,76052
11301,716,899,2056,2011,2355,1737,407,68,15,10258,724,283,654,546,527,901,1530,1191,570,6931,128,105,249,262,253,293,246,216,197,1938,1563,1287,2964,2819,3142,2924,2176,1472,782,19131,476,1264,2920,2766,3347,2498,520,78,9,13866,722,457,1033,1192,1193,1052,434,102,14,6198,55,51,185,113,132,149,88,9,4,787,59,56,111,66,93,81,32,22,7,527,1319,1833,4242,4133,4768,3774,1075,210,32,21383,81,113,175,135,114,81,8,0,0,708,95,61,68,55,43,53,8,0,3,391,173,181,243,190,159,134,14,0,3,1097,1491,2016,4484,4322,4931,3910,1091,209,36,22479,1501,441,904,810,851,1544,2707,2190,901,11854,252,249,534,510,558,590,492,404,279,3863,3245,2703,5925,5639,6342,6041,4295,2805,1216,38201
11302,174,202,476,567,677,596,153,21,3,2866,179,85,170,164,165,399,650,402,203,2414,25,25,51,66,87,105,72,67,68,562,374,319,698,796,925,1093,871,483,276,5848,107,263,621,727,939,805,196,33,6,3701,172,132,285,358,377,357,160,41,0,1893,14,14,52,24,43,69,27,4,0,248,10,11,39,27,22,33,12,5,0,162,294,423,994,1144,1384,1272,397,93,12,6010,20,32,42,46,40,36,0,0,0,214,23,10,22,20,22,21,7,3,0,126,49,44,60,60,58,55,7,3,0,343,346,465,1054,1209,1442,1324,404,92,12,6351,390,137,271,297,318,642,1228,770,301,4350,44,60,111,130,173,205,150,127,116,1118,778,658,1442,1629,1941,2175,1780,992,430,11823
11303,1584,2358,4276,4189,4531,3455,781,127,21,21323,1178,674,1231,966,1016,2016,3437,2481,1248,14254,160,178,309,295,314,375,323,312,200,2483,2921,3214,5822,5443,5862,5852,4551,2921,1475,38059,920,2658,5851,5555,6165,4467,880,139,16,26648,1672,1449,2133,2282,2299,2181,878,163,27,13081,76,130,395,250,228,306,107,14,6,1506,82,112,151,120,125,122,63,36,12,831,2750,4345,8527,8204,8814,7079,1925,350,55,42056,183,267,323,253,228,170,12,4,0,1441,280,181,141,119,89,109,18,4,0,943,460,447,463,376,320,286,28,8,0,2390,3216,4796,8997,8579,9136,7359,1950,361,55,44441,2562,1224,1952,1705,1762,3463,6332,4367,1974,25339,358,376,670,632,712,783,682,544,280,5036,6126,6400,11617,10913,11608,11615,8970,5269,2309,74820
11401,1375,1508,3079,3648,4468,3734,726,69,17,18630,1075,470,1224,1136,1482,3712,6258,3705,1482,20549,141,172,308,292,400,501,544,488,355,3193,2594,2152,4605,5073,6356,7953,7523,4257,1852,42374,537,1657,3867,4302,5094,3708,520,47,8,19741,1561,1137,1982,2465,2890,3060,1031,120,11,14262,90,105,293,212,288,358,106,10,7,1457,95,88,130,105,159,146,48,27,11,810,2277,2984,6276,7084,8430,7271,1712,202,37,36268,192,259,286,281,279,243,9,7,0,1551,220,130,146,145,156,201,29,3,0,1028,412,382,431,425,436,443,35,10,0,2581,2697,3362,6708,7505,8869,7717,1748,213,34,38851,2282,883,1922,1930,2612,6624,12112,7135,2542,38033,322,371,677,642,801,983,1091,858,574,6320,5297,4618,9300,10069,12278,15320,14951,8202,3158,83202
11402,749,707,1467,1998,2659,2055,643,83,11,10366,758,146,423,532,592,1282,2907,1749,732,9117,77,48,109,166,192,219,250,186,147,1386,1580,901,1996,2691,3438,3553,3796,2015,889,20867,309,874,1983,2525,3322,2364,559,72,12,12021,947,491,891,1220,1490,1522,891,157,14,7621,51,28,129,88,131,133,65,5,3,639,22,38,53,53,72,61,25,16,4,345,1331,1432,3054,3893,5008,4082,1545,259,32,20627,54,66,66,67,80,70,13,4,0,420,95,35,43,42,66,64,35,8,0,385,149,104,113,112,148,136,43,6,0,810,1482,1528,3167,4006,5155,4211,1586,264,32,21441,1410,258,565,728,890,2035,5050,3265,1168,15367,140,102,241,329,421,405,470,336,224,2667,3029,1892,3966,5066,6469,6652,7106,3868,1430,39475
11501,2335,3579,5944,8449,8737,5672,1337,84,4,36138,2520,649,1296,2189,1845,3364,5017,2886,1435,21198,88,76,223,255,254,208,220,235,456,2016,4944,4309,7460,10895,10842,9239,6567,3202,1893,59352,525,3363,8840,12084,12600,8074,1459,41,3,46990,3042,3269,2373,4131,4220,3501,1658,200,12,22405,170,159,444,378,260,316,109,12,0,1847,66,93,204,231,195,105,66,9,0,968,3801,6882,11861,16821,17276,11994,3284,264,20,72214,68,213,338,390,406,300,38,4,0,1754,667,369,196,269,221,181,62,6,0,1966,736,579,533,662,627,478,103,7,0,3723,4538,7460,12394,17484,17905,12474,3383,273,24,75935,5527,1435,1742,2591,2381,4964,8954,5272,2267,35134,178,173,425,504,537,418,416,400,621,3685,10243,9071,14564,20580,20833,17858,12751,5950,2906,114744
11502,479,638,856,1220,1652,1109,388,47,5,6386,430,104,205,317,363,526,959,616,354,3869,44,45,46,62,91,101,81,38,23,533,955,780,1108,1604,2106,1733,1426,696,374,10787,213,666,1227,1648,2311,1492,418,52,3,8032,593,545,405,700,904,781,476,77,6,4483,23,31,74,41,75,66,49,13,3,370,19,25,39,53,45,35,9,8,3,241,853,1276,1743,2438,3330,2371,950,145,15,13122,13,38,45,27,50,35,13,0,0,220,85,38,22,25,29,26,9,6,0,223,96,73,68,52,78,55,20,6,0,443,946,1351,1811,2491,3409,2429,971,151,13,13566,973,210,289,387,522,824,1735,1153,560,6650,89,88,100,135,194,191,151,76,37,1054,2004,1642,2198,3013,4125,3437,2856,1380,608,21273
11503,429,632,948,1272,1578,1030,225,33,3,6143,348,96,216,228,283,503,847,343,120,2988,60,49,75,104,144,112,97,33,12,691,835,778,1244,1608,2005,1641,1164,406,136,9823,307,778,1384,1664,2325,1417,245,32,3,8152,460,389,475,721,806,659,286,46,3,3836,24,27,87,72,67,83,32,0,0,391,13,36,66,41,41,38,14,7,0,250,805,1228,2006,2499,3234,2190,578,81,8,12630,32,42,46,41,49,48,3,0,0,260,80,29,17,22,31,27,13,0,0,217,114,68,62,64,78,73,14,0,0,481,916,1299,2071,2561,3314,2265,598,81,8,13113,729,154,292,314,399,839,1560,694,221,5200,130,84,142,200,303,250,197,59,30,1395,1769,1535,2510,3078,4022,3357,2351,839,259,19711
11504,714,777,1515,2333,1915,999,213,14,0,8479,504,121,324,469,393,592,819,372,124,3711,39,32,78,91,83,55,52,24,18,473,1261,925,1914,2894,2392,1646,1081,409,143,12658,315,877,2214,3284,3027,1541,281,16,0,11551,817,602,665,1233,930,614,227,30,3,5119,40,28,120,93,54,58,23,3,0,417,23,32,49,60,52,31,9,5,0,260,1193,1532,3046,4675,4070,2239,539,59,3,17351,36,47,51,67,73,33,3,0,0,313,161,52,38,42,43,25,3,0,0,366,201,101,89,107,112,61,9,0,0,676,1399,1632,3133,4780,4175,2298,547,56,3,18033,1133,218,414,559,497,875,1492,686,208,6077,79,65,141,181,189,118,109,47,20,950,2603,1917,3694,5517,4866,3288,2147,796,230,25058
11601,1751,3142,7738,6885,5738,4004,636,37,3,29942,2126,931,2860,2356,2070,3284,4118,2497,1128,21370,165,202,503,405,368,360,321,226,129,2684,4044,4276,11102,9643,8174,7646,5078,2765,1259,53991,627,3122,11588,10683,8655,5723,860,26,5,41285,1895,2589,3633,3443,2596,2141,631,60,7,16996,112,126,529,367,241,271,69,15,0,1723,95,183,429,329,256,147,28,6,3,1485,2738,6021,16176,14819,11743,8282,1589,106,20,61490,205,417,734,568,438,348,24,4,3,2728,582,362,341,290,224,249,34,5,0,2091,792,778,1071,857,662,596,56,6,3,4816,3531,6793,17252,15676,12400,8872,1641,111,19,66306,4607,1793,3783,3228,3179,5250,7594,4449,1749,35633,342,433,1041,872,760,695,589,390,230,5346,8481,9022,22074,19767,16342,14816,9823,4951,1998,107280
11602,1508,2095,5667,6648,4760,2376,355,8,3,23424,1410,475,1383,1543,1066,1554,1916,827,276,10455,84,79,283,305,183,163,117,51,19,1278,3010,2649,7335,8491,6008,4095,2387,892,299,35157,507,2066,7976,10378,7362,3559,517,18,4,32382,1768,1674,2242,3005,1997,1285,392,24,0,12387,80,92,441,304,190,140,25,0,0,1278,49,92,197,223,154,68,21,3,0,804,2398,3920,10861,13906,9704,5057,954,44,5,46855,97,190,330,297,253,176,21,0,0,1369,444,250,189,208,108,98,20,0,0,1317,548,438,512,511,361,276,38,5,0,2682,2943,4366,11373,14416,10062,5327,989,53,5,49540,3149,1066,2103,2119,1530,2440,3472,1541,440,17867,186,164,547,620,402,330,217,101,38,2598,6281,5589,14026,17161,11998,8099,4683,1686,488,70004
11603,1649,2730,5427,4789,4512,2710,380,12,3,22213,2348,1230,2819,2437,2237,2608,3093,1529,705,19007,233,227,539,465,412,353,310,184,50,2773,4235,4188,8785,7695,7155,5666,3785,1728,755,43988,622,2835,7569,7314,6679,4034,490,15,8,29575,1618,1883,2554,2308,2058,1401,383,27,0,12231,77,110,386,193,204,163,29,3,0,1172,127,215,350,265,235,126,36,9,0,1362,2442,5048,10859,10083,9181,5729,937,52,12,44336,286,496,673,485,434,258,15,0,0,2642,524,336,341,267,209,169,15,3,0,1858,807,837,1017,749,638,426,27,3,0,4499,3253,5881,11871,10834,9820,6157,966,53,12,48838,4912,1984,3734,3265,3338,4179,5691,2750,1001,30855,495,493,1020,873,848,681,548,303,76,5339,8657,8361,16626,14970,14007,11017,7211,3100,1084,85030
