SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
11004,35026,..,..,..,..,35026,..,56,0,56,0,56,..,18,0,20,0,20,..,19,4,23,0,23,..,40,18,67,0,67,..,93,76,167,3,171,..,0,4,3,0,3,..,136,100,237,3,240,..,3,0,3,0,3,..,20,0,20,0,25,..,24,0,24,0,24,..,39,0,40,0,41,..,18,0,18,0,15,..,27,3,28,0,28,..,36,3,41,0,40,..,45,3,48,0,51,..,11,0,11,0,11,..,20,3,22,0,22,..,32,0,35,0,35,..,174,13,187,0,189,..,34,4,35,0,35,..,11,0,9,0,9,..,38,86,116,3,118,..,3,0,3,0,3,..,5,0,5,0,5,..,10,0,10,0,10,..,9,0,9,0,9,..,9,3,11,0,11,..,8,0,8,0,8,..,4,0,4,0,4,..,57,0,56,0,59,..,4,0,4,0,3,..,110,3,116,0,116,..,4
11101,53575,..,..,..,..,53575,..,47,0,48,0,48,..,60,3,62,4,66,..,15,0,15,0,15,..,108,43,146,0,146,..,130,26,157,0,157,..,16,9,17,0,17,..,250,76,328,0,332,..,27,6,29,0,29,..,42,0,46,0,42,..,59,0,64,0,64,..,131,6,136,0,137,..,114,6,120,0,123,..,17,0,20,0,20,..,65,3,65,0,65,..,41,4,45,0,41,..,21,3,22,0,22,..,14,3,21,0,21,..,32,0,30,0,30,..,193,10,200,0,206,..,183,15,196,4,205,..,34,4,38,0,38,..,26,14,42,3,44,..,167,19,188,6,191,..,10,0,10,0,10,..,11,3,18,0,18,..,61,3,69,0,69,..,25,0,28,0,25,..,49,3,51,3,55,..,33,0,37,0,34,..,17,0,17,0,17,..,28,4,30,0,30,..,42,0,43,0,49,..,14
11102,33646,..,..,..,..,33646,..,38,3,45,0,44,..,37,0,35,0,35,..,4,0,4,0,4,..,23,10,36,3,40,..,58,19,77,0,77,..,0,0,0,0,0,..,88,25,114,3,120,..,24,0,31,0,31,..,38,0,38,0,42,..,40,0,40,0,40,..,61,0,64,3,65,..,26,3,33,0,30,..,28,4,28,0,28,..,45,0,50,0,50,..,13,4,23,0,23,..,20,0,20,0,20,..,29,3,29,0,32,..,19,3,20,0,20,..,160,11,170,0,174,..,64,4,67,3,69,..,9,0,12,0,12,..,25,10,33,0,33,..,30,3,29,0,29,..,13,0,13,0,13,..,9,0,15,0,15,..,27,3,29,0,29,..,19,3,17,0,17,..,73,4,71,0,75,..,13,0,17,0,17,..,12,0,14,3,16,..,16,0,16,0,16,..,26,0,26,0,27,..,6
11103,68886,..,..,..,..,68886,..,58,0,58,0,60,..,284,106,382,3,388,..,21,0,19,4,19,..,234,64,292,0,294,..,704,186,891,3,892,..,78,30,107,0,107,..,1012,280,1297,3,1298,..,92,15,111,0,111,..,56,0,56,0,53,..,146,10,154,3,162,..,171,5,174,8,181,..,334,37,368,3,371,..,100,4,102,0,102,..,153,8,155,3,163,..,116,5,124,0,124,..,64,9,71,0,71,..,158,13,166,0,172,..,127,9,133,0,139,..,719,45,758,8,764,..,346,39,384,6,393,..,57,9,69,0,69,..,149,61,206,0,208,..,514,80,595,3,596,..,8,0,8,0,8,..,123,15,133,0,133,..,116,5,120,0,123,..,40,0,39,0,39,..,68,3,68,0,68,..,102,16,121,0,121,..,66,0,67,0,66,..,65,0,64,0,64,..,97,0,98,3,106,..,49
11201,32510,..,..,..,..,32510,..,31,0,31,0,31,..,25,3,25,0,25,..,15,0,15,0,15,..,23,9,32,0,32,..,37,15,49,3,54,..,0,0,0,0,0,..,63,24,86,3,88,..,12,0,12,0,12,..,67,3,70,4,74,..,135,4,137,0,139,..,195,7,196,3,198,..,43,0,43,0,44,..,0,0,0,0,0,..,32,0,32,0,32,..,46,5,53,3,52,..,6,0,6,0,6,..,3,0,3,0,3,..,9,0,9,0,9,..,98,5,103,3,104,..,166,11,173,4,179,..,76,17,90,3,90,..,14,3,18,0,18,..,5,0,5,0,5,..,4,0,4,0,4,..,5,0,7,0,7,..,16,0,16,0,16,..,11,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,9,0,9,0,9,..,19,0,14,0,21,..,8,0,8,0,9,..,9
11202,30391,..,..,..,..,30391,..,21,0,21,0,21,..,16,0,16,0,16,..,38,3,39,0,39,..,14,7,19,0,19,..,33,15,48,0,48,..,0,3,3,0,3,..,54,24,77,0,77,..,3,0,3,0,3,..,31,0,32,0,32,..,56,7,62,0,62,..,127,0,128,0,129,..,16,0,16,0,16,..,13,0,13,0,13,..,22,0,22,0,22,..,31,5,37,0,34,..,3,0,3,0,3,..,17,3,16,0,16,..,11,0,11,0,11,..,95,4,101,0,102,..,145,10,162,7,163,..,25,9,36,0,36,..,12,3,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,7,0,7,..,5,0,5,0,5,..,7,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,18,0,18,..,15,0,15,0,15,..,9
11203,39229,..,..,..,..,39229,..,21,0,21,5,19,..,21,4,25,0,22,..,17,0,17,0,17,..,39,17,54,4,61,..,63,21,83,5,91,..,7,0,7,0,7,..,110,42,147,6,155,..,13,0,10,0,10,..,43,0,44,0,44,..,102,4,108,0,108,..,128,3,136,0,132,..,37,0,38,0,38,..,6,0,6,0,6,..,24,0,26,0,26,..,111,16,131,0,131,..,10,0,10,0,10,..,10,0,17,0,17,..,30,0,33,0,33,..,184,23,207,0,207,..,113,4,115,3,116,..,100,20,118,3,124,..,6,10,14,0,14,..,3,0,3,3,3,..,8,0,8,0,8,..,0,0,0,0,0,..,21,0,16,0,16,..,11,0,15,0,15,..,11,0,11,0,11,..,10,0,10,0,10,..,23,0,23,0,23,..,15,0,15,0,18,..,45,0,45,0,46,..,8
11301,18520,..,..,..,..,18520,..,31,0,32,0,32,..,29,8,32,0,32,..,7,0,7,0,7,..,27,14,45,0,45,..,31,91,116,0,116,..,0,3,3,0,3,..,60,107,167,0,164,..,0,0,0,0,0,..,12,0,12,0,12,..,13,0,17,0,17,..,19,4,27,0,27,..,4,0,8,0,8,..,6,0,6,0,6,..,46,14,55,0,59,..,379,97,478,8,487,..,9,0,11,0,11,..,32,7,40,0,37,..,120,26,153,3,156,..,598,143,744,12,754,..,974,128,1105,13,1117,..,5,3,7,0,7,..,10,12,23,0,29,..,6,0,6,0,6,..,7,0,5,0,5,..,10,8,17,0,17,..,3,0,3,0,3,..,6,0,10,0,10,..,105,20,131,7,140,..,0,0,0,0,0,..,47,3,49,0,49,..,3,0,3,0,3,..,63,0,66,0,66,..,30
11302,6267,..,..,..,..,6267,..,29,0,29,0,29,..,8,0,8,0,8,..,0,0,0,0,0,..,0,3,3,0,3,..,13,10,26,0,26,..,0,0,0,0,0,..,19,15,31,0,31,..,4,0,4,0,4,..,4,0,8,0,8,..,3,0,3,0,3,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,16,0,16,0,16,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0
11303,40036,..,..,..,..,40036,..,56,0,56,0,55,..,137,10,149,0,150,..,15,0,15,0,19,..,61,22,90,0,88,..,110,100,214,3,213,..,19,4,28,0,28,..,188,131,323,3,329,..,10,0,10,0,10,..,23,0,23,0,25,..,39,3,44,0,44,..,50,0,50,0,50,..,45,3,54,0,54,..,46,0,46,0,46,..,81,3,78,0,78,..,45,0,50,0,50,..,51,3,52,0,54,..,40,3,42,0,42,..,79,4,82,0,82,..,338,16,353,0,354,..,48,3,51,4,56,..,10,0,9,0,9,..,20,12,29,0,29,..,0,0,0,0,0,..,3,0,3,0,3,..,37,9,43,0,43,..,10,0,10,0,10,..,6,0,9,0,9,..,9,0,14,0,14,..,9,0,9,0,10,..,92,4,96,0,96,..,8,0,8,0,8,..,107,3,113,0,113,..,23
11401,43268,..,..,..,..,43268,..,21,0,21,0,21,..,36,6,49,0,47,..,15,0,17,0,23,..,39,20,59,0,59,..,62,22,82,0,87,..,6,0,6,0,6,..,108,37,154,0,153,..,73,13,88,0,87,..,48,0,48,0,48,..,41,8,46,0,46,..,109,3,114,0,112,..,139,12,151,4,153,..,9,0,10,0,10,..,29,0,29,0,29,..,19,0,22,0,22,..,12,0,12,0,12,..,8,0,8,0,8,..,44,0,45,0,45,..,125,0,131,4,130,..,180,24,202,3,206,..,21,3,25,0,25,..,8,8,16,0,17,..,21,3,23,0,23,..,56,0,56,0,56,..,11,0,11,0,12,..,33,0,34,0,37,..,18,3,22,0,22,..,5,0,5,0,5,..,18,0,25,3,26,..,7,0,7,0,7,..,29,0,29,0,29,..,30,5,34,0,34,..,18
11402,20172,..,..,..,..,20172,..,17,0,17,0,17,..,32,3,36,0,35,..,3,0,3,0,3,..,36,19,56,0,52,..,60,41,105,5,111,..,4,14,17,0,17,..,106,77,178,3,184,..,16,0,16,0,16,..,33,0,33,0,33,..,44,0,44,0,44,..,93,3,95,0,95,..,82,5,85,4,89,..,11,0,11,0,11,..,28,0,28,0,28,..,23,0,23,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,85,5,88,0,88,..,148,4,151,0,151,..,126,10,133,4,134,..,16,3,15,0,15,..,9,4,11,0,9,..,27,0,24,0,24,..,13,0,13,0,13,..,12,0,12,0,12,..,22,7,26,0,26,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,19,0,15,..,9,0,9,0,9,..,10,0,10,0,10,..,21,0,21,0,21,..,4
11501,43871,..,..,..,..,43871,..,305,8,311,0,311,..,1081,38,1124,7,1131,..,0,0,0,0,0,..,2661,418,3080,10,3088,..,3868,1274,5147,36,5184,..,210,35,246,0,245,..,6740,1729,8468,48,8510,..,230,17,252,3,255,..,81,0,81,0,81,..,149,4,148,0,148,..,209,3,214,3,215,..,409,27,433,8,436,..,253,0,253,0,253,..,1493,22,1511,7,1521,..,568,27,596,0,599,..,744,23,764,3,766,..,447,14,462,3,467,..,582,18,600,0,600,..,4088,96,4188,15,4208,..,573,31,604,9,612,..,103,12,115,0,115,..,1310,367,1675,12,1686,..,28,0,29,0,28,..,109,3,108,0,108,..,871,101,978,6,986,..,216,9,220,3,228,..,192,14,203,0,206,..,9,0,10,0,10,..,115,7,125,0,125,..,235,0,236,0,242,..,403,21,417,3,427,..,355,8,360,0,360,..,37
11502,10586,..,..,..,..,10586,..,55,0,55,0,56,..,261,16,278,0,275,..,0,0,0,0,0,..,115,20,135,5,136,..,158,47,209,0,209,..,18,0,18,0,18,..,290,75,363,6,368,..,56,7,60,0,61,..,26,0,26,0,26,..,27,0,33,0,33,..,56,0,58,0,58,..,51,5,55,0,55,..,9,0,9,0,9,..,45,0,43,0,43,..,25,0,25,0,25,..,37,0,39,0,39,..,20,0,20,0,20,..,17,0,21,0,21,..,153,3,160,0,160,..,289,22,314,0,317,..,5,0,3,0,3,..,55,13,64,0,64,..,3,0,3,0,3,..,39,4,45,0,45,..,49,3,53,0,53,..,20,0,22,0,26,..,14,3,22,0,22,..,0,0,0,0,0,..,18,0,17,0,17,..,8,0,8,0,8,..,6,0,12,0,12,..,16,0,16,0,16,..,3
11503,11015,..,..,..,..,11015,..,11,0,11,0,11,..,20,0,18,0,18,..,3,0,3,0,3,..,14,14,26,0,26,..,11,0,8,3,16,..,0,0,0,0,0,..,26,12,34,3,37,..,12,0,12,0,17,..,26,0,28,0,28,..,17,0,17,0,17,..,38,3,36,0,38,..,21,3,24,0,24,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,16,0,16,0,16,..,64,4,64,0,64,..,5,0,5,0,4,..,4,0,9,0,9,..,6,0,6,0,6,..,133,8,144,0,144,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
11504,12577,..,..,..,..,12577,..,88,0,93,3,94,..,208,20,228,0,228,..,0,0,0,0,0,..,142,45,188,3,190,..,330,87,416,3,422,..,16,7,22,0,22,..,486,138,622,8,630,..,63,7,69,0,69,..,9,0,9,0,9,..,25,0,25,0,25,..,42,0,45,0,45,..,59,5,66,0,66,..,38,0,34,0,34,..,200,0,201,0,201,..,105,20,121,0,123,..,81,3,80,0,80,..,128,4,131,3,137,..,81,3,88,0,88,..,622,33,653,7,662,..,140,6,149,0,150,..,9,0,9,0,9,..,71,20,93,3,95,..,3,0,3,0,3,..,160,16,174,0,179,..,131,11,139,0,139,..,27,0,30,0,30,..,11,0,14,0,14,..,3,0,3,0,3,..,23,6,23,0,21,..,125,5,130,0,130,..,55,4,64,0,64,..,172,0,176,0,172,..,7
11601,35115,..,..,..,..,35115,..,28,0,28,0,31,..,2014,251,2261,15,2279,..,7,0,7,0,7,..,588,290,881,4,882,..,810,416,1222,7,1228,..,65,15,81,0,81,..,1458,716,2179,12,2192,..,324,49,369,3,375,..,37,0,43,0,44,..,141,9,144,3,144,..,112,13,122,4,126,..,458,76,539,8,540,..,595,32,622,3,628,..,2553,104,2659,16,2679,..,2914,262,3174,32,3205,..,319,27,348,5,345,..,518,46,559,10,571,..,1956,194,2154,31,2184,..,8857,661,9517,92,9608,..,423,58,482,3,484,..,25,3,27,0,27,..,357,170,527,3,532,..,33,7,41,0,42,..,484,62,542,6,549,..,252,91,341,4,347,..,226,39,258,3,260,..,98,11,110,5,114,..,305,26,336,7,345,..,244,52,295,3,302,..,974,24,999,3,1006,..,243,25,266,0,265,..,1946,67,2013,24,2033,..,102
11602,26330,..,..,..,..,26330,..,105,0,107,0,107,..,615,34,652,3,654,..,0,0,0,0,0,..,465,118,580,3,586,..,606,196,799,3,804,..,32,10,38,0,38,..,1092,329,1428,11,1431,..,122,3,124,0,124,..,32,0,32,0,32,..,102,0,103,0,102,..,57,0,57,0,57,..,175,13,190,3,191,..,426,13,448,0,450,..,2085,70,2157,18,2173,..,2287,195,2477,18,2498,..,594,14,613,0,613,..,517,23,539,0,546,..,1164,57,1222,11,1237,..,7085,372,7455,50,7512,..,241,27,267,0,270,..,31,3,35,0,35,..,213,88,298,0,299,..,26,0,26,0,28,..,300,25,324,3,324,..,376,43,424,0,421,..,109,9,126,3,126,..,99,13,108,3,106,..,73,3,84,3,81,..,62,3,66,3,72,..,623,13,634,4,633,..,282,19,300,5,305,..,1043,10,1058,10,1066,..,48
11603,29633,..,..,..,..,29633,..,20,0,25,0,25,..,1814,366,2179,15,2193,..,6,0,6,0,8,..,189,84,277,5,276,..,171,96,264,0,270,..,25,11,38,0,38,..,389,183,575,4,580,..,193,37,231,0,231,..,23,0,23,0,23,..,90,3,93,4,95,..,65,0,65,0,65,..,180,33,211,3,211,..,641,37,678,5,684,..,1756,80,1828,28,1861,..,788,78,867,4,869,..,110,4,112,0,112,..,1572,158,1724,21,1743,..,649,64,707,11,721,..,5512,416,5923,70,5990,..,152,21,174,3,176,..,10,4,15,0,15,..,55,28,88,0,84,..,41,6,45,0,45,..,255,19,270,4,280,..,143,37,186,4,183,..,80,8,91,3,93,..,44,7,48,0,48,..,1220,164,1385,26,1404,..,75,22,95,0,95,..,1246,33,1280,5,1286,..,160,28,186,0,186,..,2848,93,2942,32,2974,..,127
11701,11788,..,..,..,..,11788,..,9,0,9,0,14,..,335,37,374,3,376,..,8,0,8,0,6,..,488,125,610,0,610,..,1019,241,1261,15,1270,..,99,27,128,0,127,..,1603,391,2002,12,2016,..,108,24,128,0,130,..,15,0,15,0,15,..,105,6,109,0,107,..,48,0,48,0,48,..,811,164,974,4,979,..,789,40,830,13,843,..,188,9,196,3,199,..,49,3,48,0,48,..,39,0,39,0,39,..,98,7,100,0,104,..,74,3,80,0,80,..,1233,61,1296,16,1311,..,245,23,267,3,273,..,53,14,71,0,76,..,53,18,68,0,71,..,36,9,40,0,40,..,67,0,69,9,77,..,64,11,75,0,73,..,57,5,58,0,63,..,195,49,249,3,249,..,12,0,12,0,12,..,103,14,124,0,124,..,138,7,142,0,142,..,834,96,933,7,940,..,202,8,211,0,211,..,65
11702,16997,..,..,..,..,16997,..,4,0,4,0,4,..,417,77,495,3,498,..,9,0,9,0,9,..,296,119,415,3,419,..,311,89,396,0,396,..,41,11,55,3,59,..,652,227,872,3,876,..,44,11,51,0,51,..,28,0,28,0,28,..,139,11,150,0,149,..,106,5,112,3,117,..,967,333,1298,6,1309,..,126,0,126,4,128,..,95,3,94,0,94,..,9,0,10,0,9,..,20,0,20,0,22,..,23,0,21,0,21,..,224,10,231,0,232,..,485,14,506,8,512,..,299,46,347,3,351,..,75,9,81,3,86,..,29,3,36,0,36,..,125,35,156,6,164,..,27,0,26,3,28,..,30,4,37,0,37,..,39,0,42,3,44,..,29,3,37,0,37,..,20,3,29,0,29,..,67,10,77,0,81,..,67,0,71,0,70,..,156,21,179,0,179,..,103,0,105,0,105,..,23
11703,60304,..,..,..,..,60304,..,93,0,95,0,95,..,824,81,904,5,903,..,24,0,22,0,22,..,2208,606,2812,15,2830,..,6957,1680,8637,48,8682,..,581,204,787,3,788,..,9738,2488,12231,65,12297,..,123,10,128,3,135,..,248,7,254,0,255,..,1278,72,1349,11,1363,..,661,15,676,9,682,..,859,158,1015,8,1026,..,229,10,236,5,242,..,709,7,716,5,722,..,71,0,71,0,68,..,88,0,86,0,86,..,134,3,137,0,137,..,363,11,371,5,380,..,1591,33,1628,11,1640,..,1261,93,1351,7,1364,..,600,123,724,5,732,..,1041,489,1530,10,1538,..,109,5,114,0,114,..,51,3,56,0,55,..,319,20,337,3,343,..,239,18,253,4,254,..,582,194,777,3,781,..,24,0,27,0,24,..,203,10,213,0,211,..,188,5,196,0,201,..,2137,217,2352,16,2369,..,272,4,277,4,282,..,143
11801,43850,..,..,..,..,43850,..,87,0,84,0,86,..,157,14,176,3,177,..,9,0,9,0,9,..,349,41,388,0,392,..,561,145,705,3,710,..,47,10,58,0,61,..,964,199,1161,6,1165,..,62,4,68,0,68,..,122,6,124,0,124,..,922,35,957,3,958,..,442,19,467,4,471,..,609,32,642,3,647,..,36,0,35,0,35,..,79,3,75,0,75,..,24,0,20,0,20,..,20,0,15,0,15,..,15,0,15,0,15,..,50,5,60,0,60,..,212,14,222,0,222,..,791,60,847,5,856,..,179,19,196,3,195,..,97,26,118,0,119,..,42,3,45,0,45,..,21,0,25,0,25,..,90,3,94,0,94,..,133,11,146,0,148,..,743,127,869,4,872,..,5,0,5,0,5,..,77,3,83,0,83,..,64,0,64,0,64,..,108,4,110,0,110,..,108,8,110,0,114,..,21
11802,41169,..,..,..,..,41169,..,61,0,66,0,66,..,566,61,631,3,631,..,15,0,16,3,18,..,1675,303,1976,9,1981,..,4092,791,4886,20,4900,..,354,120,470,3,471,..,6115,1213,7327,28,7357,..,113,14,124,0,124,..,109,9,117,0,117,..,872,37,909,4,909,..,420,9,430,5,433,..,1844,214,2060,19,2073,..,213,16,227,0,230,..,274,3,272,0,273,..,59,3,63,0,63,..,80,0,80,0,80,..,129,0,129,0,129,..,158,7,165,5,171,..,915,27,940,4,945,..,748,51,801,13,810,..,174,25,192,0,192,..,220,50,269,3,270,..,19,0,18,0,18,..,93,5,92,3,100,..,199,8,216,6,215,..,200,18,222,0,224,..,629,145,773,6,772,..,20,0,19,0,19,..,122,12,138,0,140,..,97,3,103,0,103,..,1041,84,1125,11,1136,..,161,3,165,3,170,..,226
11901,32996,..,..,..,..,32996,..,14,0,14,0,14,..,15459,2154,17612,167,17785,..,0,0,0,0,0,..,1638,731,2365,7,2374,..,1496,910,2407,4,2408,..,107,35,146,0,146,..,3243,1678,4913,15,4927,..,216,21,237,0,237,..,20,0,20,0,20,..,178,10,186,3,185,..,121,0,121,0,126,..,2279,374,2652,12,2663,..,784,35,815,4,822,..,526,22,551,0,551,..,257,27,284,3,289,..,60,3,66,0,66,..,1320,75,1395,12,1409,..,376,18,395,3,397,..,3323,184,3507,22,3527,..,960,149,1106,10,1121,..,59,15,74,0,77,..,375,257,638,7,643,..,1231,209,1435,16,1456,..,89,13,100,0,103,..,99,41,137,0,137,..,163,29,191,3,193,..,84,7,88,0,88,..,287,29,317,4,325,..,128,16,148,0,148,..,149,5,151,3,154,..,521,73,599,0,599,..,331,7,334,3,338,..,43
