SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
116021312,0,0,0,0,0,0,3,9,16,0,13,3,7,148,46,44,23,3,3,0,0,0,14,319,0,0,3,0,0,6,0,0,0,0,0,0,0,0,41,50,23,0,19,10,21,172,76,85,142,110,86,40,46,14,74,913,0,0,0,0,0,0,3,6,17,46,45,34,53,43,38,287,0,0,0,0,0,0,0,3,19,13,7,3,0,0,7,52,0,0,0,0,0,0,5,19,63,106,86,35,46,13,31,410,3,0,0,0,0,0,0,5,21,7,12,4,9,0,9,74,0,0,0,0,5,3,23,27,73,56,29,34,8,6,32,301,0,3,0,0,4,0,8,10,16,3,7,5,0,0,8,59,0,0,0,0,0,0,3,3,7,4,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,19,0,0,7,4,0,13,14,7,27,18,3,7,4,3,16,119
116021562,0,0,0,0,0,0,0,4,5,0,0,0,0,20,7,8,3,0,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0,3,0,0,21,13,17,28,22,47,26,33,5,15,220,0,0,0,0,0,0,0,0,5,18,46,40,51,31,7,201,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,25,35,45,37,37,5,9,205,0,0,0,0,0,0,0,0,3,9,12,7,7,3,3,44,0,0,0,0,0,0,0,16,30,22,8,21,10,5,10,120,0,0,0,0,0,4,3,0,3,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,23
116021563,3,0,0,4,0,0,0,11,23,3,24,6,0,105,29,40,19,4,3,0,0,0,10,266,0,0,0,0,0,3,0,0,0,0,0,0,0,0,62,69,28,3,27,9,21,125,63,88,219,234,284,150,142,38,102,1529,0,0,4,0,0,3,3,9,46,92,248,155,265,111,58,997,0,0,0,0,0,3,3,4,17,18,26,6,5,3,4,98,0,0,3,0,0,3,3,9,152,216,198,123,157,36,53,960,0,0,0,0,0,0,3,4,17,32,44,30,26,11,9,183,0,0,3,0,10,8,27,54,205,199,57,181,38,19,52,858,0,3,0,7,7,6,13,14,13,20,3,3,3,0,11,112,0,0,0,0,0,0,4,7,11,10,6,3,8,0,6,56,0,0,0,0,0,0,0,0,3,7,9,5,9,3,4,44,3,4,15,8,4,18,16,16,34,18,15,7,6,3,13,177
116031313,0,0,0,0,0,0,3,7,8,0,27,10,5,219,48,54,19,4,0,0,0,3,16,408,3,0,0,0,0,5,0,0,0,0,0,0,0,0,64,72,16,0,27,13,18,240,88,124,155,103,72,20,9,3,100,987,0,0,0,0,0,0,0,7,33,61,83,47,41,10,16,292,0,0,0,0,0,0,0,4,8,12,10,5,0,0,0,42,0,0,0,0,0,3,3,15,76,75,56,25,15,0,14,283,0,0,0,0,0,0,0,5,12,17,8,9,3,0,3,53,0,3,6,0,0,10,22,55,160,79,30,29,9,3,57,466,0,0,0,3,5,15,18,27,40,22,3,0,0,0,22,162,3,0,4,0,0,4,0,12,24,3,3,0,0,0,9,56,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,19,8,3,24,14,9,62,48,49,84,45,20,6,3,0,55,429
116031314,0,0,0,0,0,0,0,3,5,0,9,4,4,46,8,3,3,0,0,0,0,0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,5,4,6,7,6,50,19,25,80,65,76,24,26,5,41,432,0,0,0,0,0,0,0,4,40,77,107,60,47,14,27,380,0,0,0,0,0,0,0,3,9,4,6,0,3,0,6,31,0,0,0,0,0,0,3,17,57,84,72,26,22,3,13,296,0,0,0,0,0,0,0,0,12,12,17,3,3,0,3,52,0,0,0,0,3,4,28,37,94,60,28,25,8,4,11,321,0,0,0,0,4,4,11,9,12,6,0,3,0,0,4,58,0,0,0,0,3,3,0,3,11,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,10,3,0,0,0,0,10,8,6,23,12,7,0,3,0,13,90
116031315,3,0,0,0,0,0,0,4,20,3,3,6,0,94,25,25,4,0,0,0,0,0,7,194,0,0,0,0,0,4,0,0,10,0,0,0,0,0,48,67,25,3,10,16,7,113,58,76,172,147,127,56,35,3,75,919,3,0,3,0,0,0,6,9,67,197,262,161,161,57,86,1016,0,0,0,0,0,4,8,6,15,18,6,3,0,0,13,74,5,0,3,0,3,0,4,12,126,173,117,56,55,16,35,610,0,0,0,0,0,0,3,3,27,21,30,17,12,8,22,142,0,3,0,0,9,18,43,94,213,171,59,59,27,3,47,758,0,4,0,7,7,15,16,25,38,23,8,3,0,0,23,168,0,0,0,0,0,0,3,3,15,14,7,0,0,0,9,50,0,0,0,0,0,0,0,0,10,0,4,3,5,0,6,33,6,8,12,0,6,33,22,26,45,28,16,10,7,4,22,241
116031316,0,0,0,0,0,0,0,4,7,0,42,4,5,236,53,37,10,0,0,0,0,0,15,416,0,0,0,0,0,13,7,0,0,0,0,0,0,0,40,57,11,0,44,11,15,266,108,95,150,98,88,31,27,6,79,1019,3,0,0,0,0,0,0,0,19,47,67,39,34,8,23,248,0,0,0,0,0,0,0,5,4,5,3,3,0,3,0,33,0,0,0,0,0,3,3,9,56,72,38,14,18,10,17,225,0,0,0,0,0,0,0,3,12,11,18,5,4,0,10,58,0,0,0,3,4,6,21,50,128,68,17,21,5,0,33,363,0,0,0,4,4,9,12,15,21,12,6,0,0,0,12,109,0,0,0,0,0,3,4,11,13,9,3,0,0,0,12,62,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,14,4,0,15,18,7,46,42,31,69,27,18,4,3,0,63,345
116031317,0,0,0,0,0,0,0,5,31,4,33,14,7,214,71,48,22,3,0,0,0,3,13,468,0,0,3,0,0,6,3,0,0,0,0,0,0,0,73,85,35,5,50,26,30,238,146,143,188,144,96,31,17,3,97,1243,0,0,0,0,0,0,5,12,41,114,112,70,56,15,29,455,0,0,0,0,3,3,3,5,21,8,5,3,6,0,0,65,0,0,0,0,0,0,3,12,87,94,65,19,14,7,18,325,0,0,0,0,0,0,0,7,19,21,17,5,8,0,10,84,3,6,3,7,17,24,63,93,264,132,43,31,21,6,44,755,0,4,7,13,7,21,39,31,33,21,9,4,4,0,18,209,0,0,3,3,3,5,8,6,17,5,5,3,0,0,9,70,0,0,0,0,0,0,0,0,5,3,4,3,0,0,3,18,21,3,27,24,19,101,69,68,118,57,27,10,0,9,55,602
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,3,0,0,0,0,7,21,3,23,11,10,165,50,29,19,3,0,0,0,0,7,351,0,0,0,0,0,6,0,3,0,0,0,0,0,0,65,79,24,5,29,16,27,194,104,103,170,168,150,64,46,14,88,1208,0,0,3,0,0,0,4,3,46,127,227,126,160,66,68,841,0,0,0,3,0,0,3,6,15,13,11,3,3,0,3,69,0,0,0,0,3,0,3,30,106,131,131,61,66,20,40,581,0,0,0,0,0,0,7,4,25,19,33,16,20,6,16,143,3,0,0,3,10,11,34,61,203,161,64,60,34,8,27,676,0,0,3,4,6,9,4,13,30,15,4,6,6,0,11,121,0,0,0,0,0,3,3,0,15,5,9,3,4,0,7,46,0,0,0,0,0,0,0,6,3,3,10,4,7,3,4,36,3,3,10,8,8,29,18,32,54,34,19,10,15,4,20,272
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,5,3,0,12,3,4,76,17,28,14,4,0,4,0,0,7,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,5,0,14,8,10,87,34,49,87,69,82,54,77,33,51,658,0,0,0,0,0,0,0,3,12,40,70,50,72,53,25,328,0,0,0,0,0,0,0,3,9,11,12,6,0,0,0,38,0,0,0,0,0,0,4,8,40,65,66,54,92,6,31,365,0,0,0,0,0,0,0,0,3,16,12,8,22,10,8,71,0,0,0,3,0,3,15,9,35,43,18,42,10,9,17,208,0,0,0,0,0,4,7,7,8,5,3,3,3,0,3,32,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,17,0,0,3,0,0,8,6,3,22,12,6,3,0,0,10,83
117011322,0,0,6,0,7,3,0,17,43,3,35,6,5,261,67,57,32,4,0,4,0,0,26,542,0,0,3,0,0,8,3,3,3,0,0,0,0,0,104,122,45,8,34,15,33,290,147,154,216,162,195,89,151,66,153,1751,0,0,0,0,0,0,0,11,61,78,90,81,124,63,51,563,0,0,0,0,0,5,8,3,24,13,8,0,4,3,7,74,0,0,3,0,0,0,4,21,97,110,92,65,80,35,31,541,0,0,0,0,0,0,0,5,18,14,19,15,16,12,5,119,0,0,6,3,18,14,41,61,140,88,27,59,20,10,34,512,3,0,4,3,7,11,26,25,31,14,4,4,6,3,12,147,0,0,0,4,0,0,0,4,9,3,3,0,3,0,6,41,0,0,0,0,0,0,0,0,3,4,6,3,9,4,6,37,8,3,5,5,10,29,25,31,70,39,24,10,14,3,34,313
117011323,0,0,4,0,0,0,0,9,13,4,22,7,0,141,26,29,22,5,3,3,0,0,10,274,0,0,0,0,0,5,0,0,0,0,0,0,0,0,65,73,17,7,27,7,11,155,60,79,123,99,69,37,49,23,85,843,3,0,0,0,0,0,3,3,28,37,59,37,59,42,19,283,0,0,0,0,0,0,0,8,16,8,3,3,4,0,3,55,0,0,0,0,0,0,3,12,51,68,54,37,57,23,26,329,0,0,0,0,0,0,3,3,12,4,15,13,9,6,0,65,0,0,0,3,5,15,29,28,60,33,18,40,8,3,13,252,0,0,0,3,3,5,18,3,14,11,0,3,0,0,9,71,0,0,0,0,0,3,3,0,3,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,11,6,0,3,0,4,23,13,18,32,17,13,3,8,8,21,167
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,3,3,3,0,4,3,0,21,24,7,39,12,11,302,71,59,23,4,4,0,0,0,23,562,0,0,0,0,0,3,3,4,0,0,0,0,0,0,137,149,35,6,43,26,27,339,145,148,246,235,290,168,287,167,183,2354,0,3,0,0,0,0,0,7,31,54,80,57,105,92,26,443,0,0,4,0,0,7,3,13,17,12,17,7,17,3,3,101,4,0,0,0,0,3,4,14,62,62,113,83,161,41,28,581,0,0,0,0,0,0,0,3,15,14,26,11,31,14,3,123,0,3,0,3,8,18,29,44,108,87,30,91,26,16,24,480,0,0,3,10,4,16,19,20,31,13,15,7,7,3,9,163,0,0,0,3,0,3,3,10,8,3,8,0,3,0,8,48,0,0,0,0,0,0,0,3,4,0,3,3,8,3,0,31,9,4,16,8,9,32,21,29,85,58,37,14,25,9,58,411
117021327,0,3,4,0,0,0,3,15,6,4,14,3,3,116,39,30,26,12,3,0,0,0,8,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,150,13,4,17,11,20,141,79,85,208,220,278,185,316,220,166,1948,0,0,0,0,0,0,0,0,14,27,44,41,105,142,30,396,0,0,0,0,0,3,0,6,13,9,3,5,16,9,8,68,0,0,0,0,0,0,0,7,25,49,73,72,169,64,13,474,0,0,0,0,0,0,0,0,9,3,19,18,31,20,0,98,0,0,0,0,0,3,3,11,44,48,20,113,34,21,15,313,0,0,0,0,0,3,7,3,8,9,5,7,3,3,0,56,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,16,0,0,0,0,0,0,0,3,0,0,0,3,5,7,4,27,3,0,6,0,5,17,15,11,23,22,15,7,8,3,11,147
117021328,0,0,3,0,0,3,0,10,10,0,10,3,7,64,20,15,10,0,0,0,0,0,5,133,0,0,0,0,0,3,0,0,0,0,0,0,0,0,44,48,11,0,10,0,6,76,28,41,77,88,96,74,130,64,57,754,0,0,0,0,0,0,0,0,7,9,28,15,30,18,11,127,0,0,0,0,0,3,0,3,3,9,4,3,3,0,0,26,0,0,0,0,0,0,0,9,20,26,42,35,40,9,3,184,0,0,0,0,0,0,0,0,4,5,7,10,13,6,0,46,0,0,0,0,0,3,8,15,44,19,10,19,8,0,8,137,0,0,3,0,0,0,0,4,9,0,3,0,3,0,3,30,0,0,0,0,0,0,0,0,4,3,3,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,10,0,8,18,18,3,5,4,0,11,83
117031329,0,0,3,0,4,8,0,16,4,4,0,0,0,8,4,7,9,3,6,4,7,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,13,4,7,0,12,16,29,48,110,135,181,157,302,272,128,1417,0,0,0,0,0,0,0,0,0,5,3,8,15,32,4,62,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,5,3,7,13,24,11,6,63,0,0,0,0,0,0,0,0,0,3,3,0,10,6,0,23,0,0,0,0,0,0,0,0,9,3,3,30,5,3,3,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
117031330,0,3,7,0,5,10,0,27,10,3,6,4,3,21,13,14,10,3,5,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,153,13,3,9,6,13,33,30,43,143,201,371,248,521,321,162,2110,0,0,0,0,0,0,0,4,3,12,27,15,81,89,9,245,0,0,0,0,0,0,0,3,3,0,8,3,3,3,0,24,0,0,0,0,0,0,0,11,16,36,50,53,109,25,5,303,0,0,0,0,0,0,0,0,0,6,5,7,34,14,3,69,0,0,0,0,0,0,3,6,22,29,9,60,18,19,10,182,0,0,0,0,0,0,6,0,6,0,3,4,3,0,3,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,6,5,6,4,4,4,0,0,42
117031331,0,0,3,4,3,3,3,18,17,3,16,4,7,71,23,32,15,11,16,6,5,5,13,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,137,14,4,23,9,19,85,63,81,169,174,256,210,393,334,167,2002,0,0,0,0,0,0,0,0,6,3,13,8,55,97,12,193,0,0,0,0,0,0,0,3,0,3,3,3,8,6,0,30,0,0,0,0,0,0,3,6,12,18,25,18,94,55,14,253,0,0,0,0,0,0,0,0,0,0,6,7,16,18,5,60,0,0,0,0,0,0,0,3,26,31,11,63,23,21,8,191,0,0,0,0,0,0,6,4,0,5,7,4,3,0,5,48,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,3,0,5,8,0,8,9,4,4,5,0,15,72
117031332,0,0,8,0,6,8,0,25,4,3,8,8,3,52,18,16,10,10,7,0,3,0,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,176,16,3,12,15,23,72,58,93,228,254,374,255,508,318,189,2414,0,0,0,0,0,0,0,4,3,15,25,19,85,112,17,271,0,0,0,0,0,3,0,0,6,7,3,3,5,15,0,48,0,0,0,0,0,0,0,3,30,30,64,67,122,35,15,367,0,0,0,0,0,0,0,0,5,6,13,9,20,21,8,91,0,0,0,0,3,0,3,13,32,40,17,83,26,14,10,235,0,0,0,0,0,8,7,9,9,9,0,10,8,0,6,67,0,0,0,0,0,3,0,0,3,3,0,3,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,3,4,6,9,10,23,12,7,4,5,0,7,89
117031333,0,5,0,0,7,0,0,19,10,0,6,3,4,45,21,19,20,14,12,17,7,15,7,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,202,22,0,8,9,16,69,48,92,196,224,280,238,460,451,234,2342,3,0,0,0,0,0,0,3,0,8,6,4,13,42,3,87,0,0,0,0,0,0,0,3,3,0,3,0,0,5,0,18,0,0,3,0,0,0,0,3,6,8,18,14,24,14,0,99,0,0,0,0,0,0,0,0,0,3,3,3,4,8,7,35,0,0,0,0,0,0,5,3,15,7,3,44,14,12,12,124,0,0,0,0,0,3,3,3,3,0,0,10,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,3,0,0,8,6,4,0,4,0,0,3,39
117031334,3,0,6,3,8,6,0,23,56,0,13,6,4,43,25,22,31,15,11,0,12,10,6,255,0,0,0,0,0,3,0,0,0,0,0,0,0,0,176,180,68,3,26,16,28,63,74,108,229,213,280,268,490,371,212,2459,0,0,0,0,0,0,0,0,6,26,14,17,50,70,16,203,0,0,0,0,0,0,0,0,0,3,3,3,3,8,6,33,0,0,0,0,0,0,4,6,23,14,35,16,26,33,8,161,0,0,0,0,0,0,0,0,0,5,5,4,13,19,0,52,0,0,4,0,4,3,14,17,41,29,11,78,11,15,13,242,0,0,0,8,0,3,11,8,3,3,3,0,3,4,3,53,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,15,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,10,12,0,3,0,4,12,7,4,11,8,0,6,9,0,5,84
117031335,0,0,6,0,9,4,3,21,33,6,21,4,4,116,24,25,6,13,3,0,3,0,11,267,0,0,0,0,0,0,3,0,3,0,0,0,0,0,150,158,41,12,29,11,16,137,57,88,191,191,255,182,340,206,186,1932,0,0,0,0,0,0,0,0,8,4,24,17,52,36,10,153,0,0,0,0,0,0,0,4,3,0,3,0,9,3,4,29,0,0,0,0,0,0,0,6,12,15,17,15,51,13,11,137,0,0,0,0,0,0,0,0,3,3,8,3,16,10,0,44,0,0,0,0,0,3,12,8,29,19,5,27,21,3,4,133,0,0,0,0,0,0,0,5,3,6,3,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,4,4,5,7,3,3,3,0,0,11,60
