SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
106021115,579,184,50,2996,855,629,801,445,235,2973,33,6,0,0,7,51,2616,1414,1401,632,295,6361,0,0,0,0,0,0,15,0,0,0,0,17,119,17,4,0,0,141,72,31,20,3,3,127,14,4,5,5,0,36,4,0,0,0,0,8,223,58,31,12,5,326,0,0,0,0,0,0,15,5,0,0,0,23,114,28,5,5,0,153,63,29,17,0,4,113,0,5,0,3,0,8,6,4,0,0,0,7,195,66,22,5,5,300,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,0,0,0,0,0,0,3047,1539,1458,651,310,7010,0,0,0,0,0,3,11,0,0,0,0,21,224,58,19,5,4,310,1496,666,498,132,58,2843,1004,708,930,498,226,3372,42,17,16,5,6,82,2778,1450,1461,646
106021116,122,35,3,628,338,200,329,154,67,1090,6,3,0,3,0,8,732,359,453,192,72,1811,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,17,8,6,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,30,8,7,0,0,48,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,773,366,463,193,72,1871,0,0,0,0,0,0,6,0,0,0,0,7,29,18,4,0,0,52,364,135,112,30,10,654,409,248,406,188,68,1311,10,0,0,0,0,17,816,402,524,226
106021117,434,119,40,2104,672,472,658,343,182,2326,22,15,9,5,0,45,1849,1043,1119,468,229,4716,0,0,0,0,0,0,4,0,0,0,0,4,61,19,0,0,0,82,32,27,14,4,0,78,3,0,0,0,0,9,0,0,0,0,0,0,101,45,13,9,0,174,0,0,0,0,0,0,11,0,0,0,0,13,36,7,0,0,0,40,6,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,12,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,2009,1102,1140,479,229,4959,0,0,0,0,0,3,12,4,0,0,0,21,147,32,16,8,3,212,1063,552,400,115,37,2166,907,610,887,473,233,3105,23,20,9,6,6,64,2164,1221,1315,599
106021118,222,50,25,882,402,317,416,222,76,1438,5,4,3,0,0,8,831,531,649,274,104,2389,0,0,0,0,0,0,3,0,0,0,0,3,30,5,0,0,0,33,5,0,0,0,0,9,4,0,3,0,0,12,0,0,0,0,0,0,40,10,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,539,658,275,101,2446,0,0,0,0,0,0,6,0,0,0,0,7,29,16,6,0,0,50,430,209,194,41,19,898,558,403,510,245,108,1821,10,4,3,0,0,21,1031,635,715,286
106031119,85,27,9,529,163,110,175,95,58,607,3,0,3,0,0,13,587,241,271,130,74,1300,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,8,48,30,22,10,0,101,3,4,3,3,0,14,0,0,0,0,0,0,58,33,24,13,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,21,0,3,0,0,30,4,0,0,0,0,4,679,279,305,138,71,1473,0,0,0,0,0,0,7,0,3,0,0,11,80,15,4,0,0,97,275,90,76,27,3,476,198,140,169,92,57,657,10,3,7,0,0,22,571,249,256,124
106031120,130,52,19,872,268,128,128,90,46,661,5,0,3,0,0,11,887,326,263,144,60,1682,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,9,34,11,9,3,0,59,7,0,0,0,0,10,0,0,0,0,0,3,52,13,11,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,4,0,0,4,0,10,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,955,346,279,147,65,1789,0,0,0,0,0,0,11,0,0,0,0,11,107,14,3,0,0,125,534,168,117,40,18,870,287,134,137,86,56,699,21,4,0,0,0,24,950,316,268,130
106031121,243,56,23,1667,808,304,411,224,103,1845,25,3,0,3,0,32,2106,655,669,292,123,3831,0,0,0,0,0,3,3,0,0,0,0,3,165,14,7,0,0,182,401,127,90,24,3,636,62,34,43,21,7,172,3,5,0,0,0,8,633,183,141,38,8,1011,0,0,0,0,0,0,10,0,0,0,0,14,101,19,8,0,0,133,131,25,24,6,0,188,21,3,8,3,3,38,3,0,0,0,0,3,268,49,43,8,4,371,0,0,0,0,0,0,7,0,0,0,0,7,14,3,0,0,0,19,5,0,0,0,0,7,0,0,4,0,0,6,0,0,0,0,0,0,28,6,3,0,0,40,3,0,0,0,0,4,3042,889,854,339,134,5261,3,0,0,0,0,3,6,0,0,0,0,6,120,33,12,4,3,169,963,247,238,53,18,1526,973,348,470,260,117,2165,34,7,8,3,3,46,2092,637,725,323
106031122,321,147,51,1749,402,247,308,203,132,1286,19,14,4,3,10,42,1350,719,649,358,189,3269,0,0,0,0,0,0,3,0,0,0,0,3,103,26,5,3,3,137,36,19,6,4,0,69,8,11,4,8,3,29,0,3,0,0,0,3,148,59,20,15,3,245,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,32,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,35,4,4,0,0,42,3,0,0,0,0,3,22,0,0,0,0,22,21,3,0,0,0,24,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,62,0,0,0,0,0,0,1584,782,674,372,198,3617,0,0,0,0,0,0,10,4,0,0,0,11,91,23,3,6,4,120,785,374,283,104,45,1591,392,294,330,184,126,1320,19,11,7,5,0,44,1289,707,626,294
106031123,95,26,10,445,262,153,263,160,86,916,0,0,3,0,0,8,529,248,371,189,98,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,533,247,370,193,99,1440,0,0,0,0,0,0,5,0,0,0,0,5,33,11,10,0,0,51,218,70,96,17,4,410,295,181,272,155,87,992,4,3,0,0,0,16,564,263,381,170
106031124,39,19,5,568,282,66,57,43,13,462,10,0,5,0,0,17,895,145,104,63,22,1217,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,46,11,11,0,0,72,4,8,4,0,3,16,0,0,0,0,0,0,68,19,19,3,3,110,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,980,174,121,62,24,1369,0,0,0,0,0,0,8,0,0,0,0,8,149,13,7,0,0,171,462,63,54,11,3,593,357,79,68,41,17,559,22,0,0,0,0,20,993,156,125,55
106031125,255,61,22,1181,627,385,523,261,133,1940,16,3,3,0,0,23,1382,672,803,327,159,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,3,3,3,0,12,0,0,0,0,0,0,7,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,6,6,3,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,18,11,3,0,0,30,3,0,0,0,0,3,5,0,0,0,0,5,21,0,0,0,0,21,5,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,43,0,0,0,0,0,0,1449,684,807,330,167,3436,3,0,0,0,0,3,15,0,0,3,0,22,129,17,13,0,0,163,539,281,203,72,20,1111,698,415,559,284,155,2112,23,3,8,4,5,48,1403,720,789,360
106041126,266,109,25,1348,392,240,322,196,94,1248,13,5,6,3,0,34,1163,580,600,313,121,2776,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,23,17,11,9,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,32,16,10,3,0,62,0,0,0,0,0,0,6,0,0,0,0,6,31,7,5,0,0,45,15,3,6,3,0,24,3,3,0,0,0,9,0,0,0,0,0,4,53,20,11,3,0,86,0,0,0,0,0,0,7,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,0,14,4,0,0,0,0,4,1265,617,621,325,124,2948,0,0,0,0,0,4,3,0,0,0,0,3,71,14,8,3,0,103,604,271,196,64,14,1149,495,323,384,197,105,1499,20,7,7,0,4,42,1191,618,595,271
106041127,68,42,10,419,138,78,120,75,39,441,4,3,0,0,0,6,431,168,190,121,45,957,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,14,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,444,176,199,121,45,987,0,0,0,0,3,3,11,0,0,0,0,9,49,21,4,4,0,80,215,72,67,28,5,392,162,106,129,66,30,501,9,7,0,0,0,11,440,197,202,104
106041128,123,58,15,627,230,141,176,110,33,692,6,3,3,0,0,13,619,295,300,163,48,1435,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,19,4,6,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,20,10,3,0,0,38,0,0,0,0,0,0,5,0,0,0,0,5,21,11,3,0,0,33,15,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,10,8,0,0,58,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,683,317,311,170,48,1536,0,0,0,0,0,0,4,0,0,0,0,6,79,13,8,0,0,98,299,110,91,29,12,547,237,124,181,122,35,695,11,3,5,3,0,24,633,256,286,149
106041129,164,70,18,1010,318,155,185,111,57,821,21,5,4,0,0,30,1029,412,378,183,75,2081,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,13,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,22,0,3,0,0,24,0,0,0,0,0,3,1062,415,380,190,77,2121,0,0,0,0,0,3,17,0,0,0,0,21,128,26,13,5,0,177,511,187,166,62,21,945,350,153,183,120,49,855,16,0,0,0,0,20,1022,372,365,184
107011131,693,217,62,3419,564,459,536,301,189,2041,30,5,7,5,0,50,2446,1256,1260,523,252,5736,0,0,0,0,0,0,3,0,0,0,0,3,74,12,4,0,0,92,56,32,12,0,0,106,10,8,10,3,0,31,3,0,0,0,0,3,153,52,30,4,4,242,0,0,0,0,0,0,9,3,0,0,0,13,62,20,4,0,0,92,25,18,6,0,0,53,0,0,0,0,0,6,3,0,0,0,0,3,99,40,17,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,50,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,0,63,0,0,0,0,0,0,2755,1343,1302,533,258,6196,0,3,0,0,0,7,8,3,0,0,0,14,173,27,14,3,4,220,1554,763,650,184,69,3222,683,493,628,347,215,2361,38,19,8,9,7,79,2462,1301,1298,543
107011132,170,44,9,704,306,230,389,214,89,1236,9,0,0,0,3,10,640,416,571,262,106,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,9,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,20,6,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,8,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,433,575,258,105,2041,0,0,0,0,0,0,3,0,0,0,3,7,10,3,3,0,0,14,319,183,170,35,6,719,391,305,458,244,127,1524,8,4,10,3,3,21,727,498,635,284
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,438,126,28,1695,410,311,595,295,144,1757,11,3,3,0,0,27,1253,736,1054,433,175,3646,0,0,0,0,0,0,3,0,0,0,0,3,85,20,7,0,0,118,108,58,46,21,0,243,11,15,17,12,6,50,11,3,0,0,0,9,220,94,68,34,8,428,0,0,0,0,0,0,0,0,0,0,0,3,27,7,7,0,0,38,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,13,10,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,1505,845,1128,469,182,4129,4,0,0,0,0,3,11,3,3,0,0,13,105,45,16,5,0,172,768,394,411,95,40,1708,494,366,602,275,148,1886,18,7,9,3,3,51,1400,813,1040,378
107011545,375,138,78,1855,206,194,243,159,94,905,34,15,6,8,4,66,1300,735,666,315,186,3196,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,32,15,4,9,3,0,30,8,3,6,0,3,21,0,4,0,0,0,4,46,17,13,3,8,81,0,0,0,0,0,0,5,0,0,0,0,6,27,8,3,0,0,41,16,8,9,3,0,32,0,3,3,4,0,7,4,0,0,0,0,3,53,14,15,9,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,1395,764,694,330,200,3378,0,5,3,0,0,9,14,3,3,3,0,18,206,56,32,10,5,311,793,438,386,127,88,1828,249,193,277,166,135,1016,46,14,7,7,3,77,1307,710,708,317
107011546,238,85,38,1187,135,91,147,94,53,523,24,5,9,3,0,41,896,460,430,188,92,2063,0,0,0,0,0,0,8,0,0,0,0,10,17,3,3,0,0,24,40,31,40,13,11,134,5,0,8,8,0,22,0,0,3,0,0,3,64,36,47,19,18,189,0,0,0,0,0,0,16,0,3,0,0,19,95,28,6,0,0,131,13,14,7,4,0,40,0,0,0,3,0,3,6,0,0,0,0,9,128,39,22,10,3,204,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,18,3,0,0,0,0,4,1098,550,499,216,110,2477,0,0,0,0,0,3,7,0,0,0,0,9,158,50,30,11,6,246,488,271,211,78,43,1084,130,109,150,91,70,549,18,6,0,3,3,33,797,440,395,177
107011547,99,26,16,493,84,50,67,48,21,264,10,0,0,0,0,17,507,220,176,74,30,1016,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,21,4,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,3,0,37,0,0,0,0,0,0,3,0,0,0,0,5,12,3,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,24,3,4,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,35,13,5,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,50,6,3,0,0,55,0,0,0,0,0,0,601,239,184,80,29,1138,0,0,0,0,0,0,27,0,0,0,0,27,110,22,7,4,0,146,213,107,94,19,11,446,84,65,65,44,26,288,10,0,3,0,0,10,441,195,174,70
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,326,73,32,1311,453,379,614,338,189,1969,13,0,3,0,0,17,1066,709,951,415,215,3352,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,0,64,88,38,29,4,0,166,4,3,6,3,3,24,0,0,0,0,0,0,146,53,36,9,3,256,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,11,23,11,11,0,0,43,0,4,0,0,0,4,0,0,0,0,0,0,36,14,9,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,1256,782,998,425,225,3682,0,0,0,0,0,0,5,0,3,0,0,7,37,14,4,3,0,62,551,329,331,91,18,1321,519,405,652,330,175,2089,20,6,4,3,0,34,1130,748,999,425
107031137,217,72,28,1056,122,104,137,98,69,531,15,0,3,0,3,23,629,407,364,174,98,1668,0,0,0,0,0,0,5,0,0,0,0,5,81,17,4,0,0,103,30,27,13,0,0,72,0,0,3,0,0,4,3,0,0,0,0,3,118,44,19,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,7,3,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,19,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,771,451,383,181,104,1887,0,0,0,0,0,0,3,3,0,0,0,9,37,10,9,0,0,50,426,228,191,56,19,917,134,115,142,95,67,555,13,8,3,4,0,26,616,359,347,155
