SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,3,0,0,3,0,13,28,61,58,42,47,34,19,67,383,0,0,0,0,0,0,7,5,5,3,3,8,0,0,0,32,0,3,0,0,8,0,9,3,3,0,0,0,0,0,4,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,8,5,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,15,3,18,17,6,5,8,8,3,0,10,105,5,10,18,9,27,64,59,105,144,113,101,89,59,32,118,955,0,0,0,0,0,0,0,0,9,15,20,7,25,14,3,90,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,21,0,0,0,0,0,0,3,0
114021289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,3,0,5,3,3,15,20,38,95,84,80,87,63,23,114,633,0,0,0,0,6,0,7,10,15,7,0,6,0,0,3,60,0,0,3,6,13,0,15,4,10,3,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,4,7,4,3,15,4,14,5,0,0,0,0,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,11,11,26,6,43,12,32,22,3,8,0,0,22,203,14,5,39,26,35,124,151,177,282,189,140,144,114,41,232,1722,3,0,0,0,3,0,3,0,15,20,25,19,23,16,4,128,0,0,0,0,0,0,6,10,15,6,9,7,3,3,3,62,0,0,3,0,0,3,0,7
115011290,0,0,0,0,0,0,0,0,3,0,0,0,0,0,142,148,11,9,17,8,17,40,61,114,351,471,458,556,571,248,354,3282,3,0,0,3,6,0,16,16,73,66,26,37,32,7,33,316,0,3,0,8,19,11,22,24,33,11,12,9,4,0,11,171,0,0,0,0,4,0,0,0,0,0,4,6,0,0,4,16,5,3,3,3,9,0,0,0,5,5,0,0,0,0,0,32,8,3,8,26,23,15,19,24,43,28,18,5,11,3,14,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,13,18,35,62,29,66,64,154,121,61,52,40,6,77,810,56,23,65,55,90,273,282,424,748,786,741,823,852,345,547,6110,5,0,0,0,0,0,0,0,7,37,103,92,146,105,7,492,0,0,0,0,4,0,3,5,23,7,12,12,6,5,3,68,0,0,0,0,0,0,3,3
115011291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,167,20,0,18,4,4,20,42,80,230,357,341,484,685,493,461,3228,0,0,0,0,0,0,6,10,25,26,24,24,14,5,14,168,0,0,3,3,15,0,11,15,19,12,5,5,3,0,15,99,0,0,0,0,0,0,0,3,0,3,0,0,3,0,7,17,3,3,0,0,0,6,0,3,3,0,0,0,0,0,0,20,3,3,11,8,16,6,17,7,21,16,3,3,0,0,11,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,17,29,10,36,40,73,56,29,38,22,5,49,444,58,11,50,29,49,164,163,273,507,567,538,661,882,577,628,5168,0,0,0,0,0,0,0,0,16,27,55,45,67,100,3,303,0,0,0,0,0,5,8,0,20,12,4,9,3,3,0,69,0,0,0,0,0,0,0,0
115011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,3,0,0,0,4,5,12,16,53,84,89,150,225,147,152,935,0,0,0,0,0,0,3,0,11,10,8,12,3,0,5,56,0,0,0,0,0,3,0,5,8,6,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,3,0,0,4,4,7,0,3,0,0,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,5,3,12,27,21,14,20,6,0,22,136,13,3,15,3,14,57,54,104,166,151,154,216,282,194,215,1634,0,0,0,0,0,0,0,0,4,6,7,16,19,25,0,76,0,0,0,0,0,0,3,0,9,3,4,3,4,3,0,24,0,0,0,0,0,0,0,3
115011296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,135,9,3,15,3,7,4,28,45,118,194,181,358,512,449,327,2239,0,0,0,0,4,0,9,8,15,9,9,24,6,3,12,100,0,0,0,0,6,7,8,6,14,11,5,0,3,0,7,66,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,4,6,5,4,11,3,10,4,23,8,3,3,10,0,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,6,18,13,21,19,52,30,19,36,21,4,33,284,34,6,39,19,33,74,114,131,326,329,289,501,665,542,435,3534,0,0,0,0,0,0,0,0,9,16,27,20,45,69,6,191,0,0,0,0,0,0,3,3,10,6,7,10,9,3,0,53,0,0,0,0,0,0,0,0
115011553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,9,6,0,3,5,11,19,37,131,119,114,166,176,111,125,1015,0,0,0,0,0,0,3,8,27,21,11,22,3,0,10,117,0,0,4,5,6,0,5,10,9,5,0,3,4,0,3,59,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,7,0,4,6,5,7,3,13,13,0,0,3,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,10,17,8,15,24,60,33,14,27,8,0,23,257,26,5,27,17,23,66,89,133,285,231,212,271,276,157,212,2032,0,0,0,0,0,0,0,0,3,9,23,29,40,38,0,149,0,0,0,0,0,0,3,0,11,0,3,3,4,3,0,28,0,0,0,0,0,0,3,3
115011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,3,0,6,10,13,20,60,56,79,142,193,121,99,802,0,0,0,0,0,0,0,0,8,3,3,5,0,4,5,34,0,0,0,0,3,0,0,4,3,0,0,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,3,7,3,4,3,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,11,3,4,16,13,12,8,11,3,4,9,104,14,4,10,9,12,42,45,75,111,91,107,185,224,136,133,1206,0,0,0,0,0,0,0,0,0,3,4,9,3,17,0,40,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0
115011555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,116,8,6,5,10,7,9,18,47,128,170,181,296,434,298,262,1873,0,0,0,3,0,3,6,5,26,25,9,21,14,3,12,118,0,0,0,7,3,0,14,4,6,11,0,3,3,0,6,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,4,11,11,0,10,7,14,12,7,8,0,0,8,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,9,22,20,4,30,17,46,41,19,33,11,3,35,309,32,17,34,31,35,101,110,153,338,334,315,434,563,366,367,3235,0,0,0,0,0,0,0,3,8,11,23,34,47,48,4,176,0,0,0,0,0,0,5,8,11,13,10,7,10,13,0,65,0,0,0,0,0,0,0,0
115011556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,58,63,11,0,7,4,7,13,18,30,134,175,133,222,271,199,160,1386,0,0,0,0,0,0,5,9,21,34,6,7,9,3,18,116,0,3,0,0,4,0,6,4,15,7,8,0,0,0,6,67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,5,3,5,7,11,14,18,9,3,0,4,0,8,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,3,3,17,13,28,23,55,48,23,9,11,3,35,289,40,9,27,13,27,87,101,127,315,312,241,326,375,253,250,2500,0,0,0,0,0,0,0,0,5,6,29,33,39,42,3,154,0,0,0,0,0,3,5,4,9,4,7,3,0,7,0,37,0,0,0,0,0,0,0,0
115011557,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42,52,3,0,0,5,3,7,10,18,53,104,89,174,205,166,117,958,0,0,0,0,0,0,0,3,14,9,4,10,5,0,3,47,0,0,0,0,0,0,0,7,9,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,3,0,10,5,0,7,0,5,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,3,4,5,11,6,25,16,8,14,7,5,17,126,21,4,9,10,8,33,42,49,112,159,128,223,255,195,160,1399,0,0,0,0,0,0,0,0,8,10,10,16,17,25,0,83,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
115011558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,195,11,9,15,5,12,26,36,67,231,340,332,607,705,482,429,3296,0,0,3,0,6,0,3,14,45,34,18,37,33,11,28,241,0,5,3,5,15,6,12,11,30,13,3,8,4,0,13,123,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,16,0,0,4,3,0,0,0,3,0,0,0,0,0,0,3,17,12,3,8,12,11,15,14,15,9,14,13,11,10,0,20,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,17,22,28,23,27,39,92,68,38,54,42,11,67,549,60,20,70,42,55,185,157,258,499,531,500,768,908,584,583,5212,0,0,0,0,0,0,0,0,0,12,36,41,56,66,0,218,0,0,3,0,0,0,3,0,15,7,8,4,3,3,0,53,0,0,0,0,0,0,0,0
115011559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,185,17,3,15,7,13,16,47,73,298,432,393,553,693,383,429,3386,0,5,0,0,3,0,8,13,55,37,20,27,10,4,20,201,0,3,8,5,10,8,16,16,26,11,8,4,0,0,18,120,0,0,0,0,0,0,0,3,0,5,0,3,0,0,3,19,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,24,7,5,10,7,14,3,8,20,11,4,6,5,12,0,13,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,12,15,12,28,9,40,48,97,60,34,44,24,5,59,500,64,18,45,33,53,136,168,204,545,618,582,722,848,449,586,5076,0,0,0,0,0,0,3,0,15,21,71,68,138,88,7,406,0,0,0,0,0,4,6,0,20,9,3,3,0,3,0,55,0,0,0,0,0,0,0,7
115021297,0,0,0,0,0,0,0,5,3,0,3,3,4,0,183,198,13,10,13,8,14,39,57,91,308,318,332,431,552,425,486,3088,0,0,0,0,0,0,15,10,40,42,16,36,13,0,30,205,0,3,3,5,15,4,19,7,33,19,6,6,3,0,18,146,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,16,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,14,10,8,10,17,20,13,15,12,22,15,11,7,4,4,25,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,7,18,14,23,41,15,57,43,102,76,34,50,14,7,86,584,63,21,72,55,82,231,234,318,644,614,529,633,774,518,732,5523,0,0,0,0,0,0,5,5,22,29,73,42,72,81,14,338,0,0,0,0,4,0,9,4,26,19,5,13,3,6,3,104,0,0,0,0,0,3,0,4
115021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,0,0,3,0,3,0,10,23,86,85,81,105,125,90,104,732,0,0,0,0,0,0,0,6,14,11,3,8,4,0,8,62,0,0,4,0,0,0,6,4,4,0,0,3,0,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,8,4,11,8,3,0,0,3,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,9,6,22,27,20,19,3,18,8,4,23,161,12,4,23,13,17,54,66,101,181,153,144,161,167,128,167,1382,0,0,0,0,0,0,0,0,4,7,15,15,15,22,5,90,0,0,0,0,0,0,0,0,10,9,7,0,3,3,0,31,0,0,0,0,0,0,0,3
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,0,4,6,7,16,13,56,41,30,18,24,10,45,258,0,0,0,0,0,0,0,3,9,3,0,4,0,0,3,23,0,0,0,0,7,0,6,0,4,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,7,0,3,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,3,6,16,7,10,7,16,6,0,4,0,0,6,79,9,5,10,15,24,48,46,53,119,79,57,37,44,19,73,638,0,0,0,0,0,0,0,0,12,11,14,8,17,4,0,64,0,0,0,0,3,0,8,3,4,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0
115031300,0,0,0,0,0,0,4,0,3,0,0,0,0,0,145,151,5,5,14,6,11,34,58,133,414,532,459,360,442,188,461,3128,0,0,3,0,0,3,22,13,78,42,30,19,9,3,36,257,0,0,0,12,23,7,26,21,23,10,4,0,0,0,17,158,0,0,0,0,0,0,3,4,3,4,4,0,0,0,3,25,0,0,3,3,5,0,3,3,0,0,0,0,0,0,0,16,8,3,5,18,27,12,17,15,43,6,13,10,0,0,25,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,5,16,40,55,20,71,57,138,67,48,32,12,5,90,672,41,14,63,76,96,254,279,394,853,873,759,535,614,243,713,5806,3,0,0,0,0,0,0,3,22,52,130,91,99,84,9,504,0,0,0,0,0,4,4,11,26,22,12,8,3,4,0,94,0,0,0,0,3,0,8,8
115041301,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,55,7,3,11,3,7,18,31,50,185,208,202,176,161,100,180,1332,0,0,0,3,3,0,5,13,26,19,14,13,6,3,8,107,0,3,3,4,8,5,9,5,18,6,6,0,0,0,5,64,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,9,17,3,5,5,16,9,3,5,0,0,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,20,24,13,25,19,57,39,17,13,4,3,27,291,20,7,39,31,45,123,116,133,383,362,328,243,226,119,263,2450,0,0,0,0,0,0,0,3,17,26,61,58,55,26,13,256,0,0,0,0,0,0,3,3,10,7,4,0,3,3,3,38,0,0,0,0,0,0,0,0
115041302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,153,16,4,13,3,10,25,25,65,316,393,437,589,644,319,355,3209,0,0,0,0,0,0,11,15,39,29,11,40,20,8,16,194,0,0,5,4,18,0,14,15,25,10,6,0,3,0,10,118,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,3,3,3,0,3,0,0,0,0,0,0,0,4,24,4,3,4,6,13,6,8,8,15,13,10,4,3,0,11,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,19,15,31,14,42,34,80,60,23,50,22,8,42,455,40,16,48,33,59,116,125,188,538,564,623,753,815,396,477,4784,0,0,0,0,0,0,0,0,13,16,67,82,116,81,14,393,0,0,0,0,0,0,9,0,19,12,8,3,3,3,0,56,0,0,0,0,0,4,0,4
116011303,0,0,0,3,0,0,0,3,0,0,0,0,0,0,79,87,24,8,31,26,44,74,112,170,416,329,254,151,140,39,199,2002,0,0,0,0,5,3,23,29,58,35,14,7,5,0,18,198,0,3,0,7,22,3,27,21,23,6,5,0,0,0,10,117,0,0,0,0,5,0,6,4,3,0,0,0,0,0,5,27,4,0,5,3,5,0,4,0,0,3,0,0,0,0,5,35,6,4,20,37,53,17,40,19,45,15,6,4,3,0,29,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,12,8,27,46,86,25,100,67,130,62,29,17,11,0,81,700,73,16,90,93,153,265,311,382,800,596,461,232,215,52,374,4113,0,0,0,0,0,0,0,0,21,81,140,94,56,14,4,411,0,0,0,0,3,3,8,3,29,7,3,0,0,0,0,53,0,0,0,0,0,0,4,3
116011304,0,0,0,0,0,0,0,0,0,3,3,0,0,3,88,100,16,0,21,16,24,54,103,123,401,378,347,213,200,58,263,2219,0,0,0,0,7,14,18,34,65,43,26,13,20,0,28,265,0,0,10,14,33,12,21,14,17,9,6,3,0,0,13,154,0,0,0,0,3,0,4,0,6,3,0,0,0,0,8,22,0,0,6,3,9,4,3,5,7,0,0,0,0,0,5,46,13,6,23,44,66,26,74,44,62,26,9,9,0,3,50,453,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,20,13,12,41,62,122,49,126,99,163,80,41,22,18,3,113,965,61,15,87,96,158,332,351,332,788,610,517,293,276,83,476,4469,0,0,0,0,0,0,0,0,20,61,106,50,52,13,0,305,0,0,0,0,0,0,4,4,9,6,9,0,3,0,0,42,0,0,0,0,0,0,0,8
116011306,0,0,0,0,0,0,4,5,0,0,0,3,0,0,102,116,19,3,28,21,18,72,96,155,462,467,423,316,292,138,339,2839,0,3,5,0,8,3,27,29,72,46,33,22,14,4,29,294,0,0,9,16,26,3,18,15,32,8,7,3,0,0,17,155,0,0,0,0,3,0,3,3,10,0,0,0,3,0,7,35,0,3,13,14,10,8,8,5,3,0,0,0,3,0,10,83,11,6,44,67,98,42,80,42,68,34,12,5,9,0,57,566,0,0,0,0,0,3,0,0,4,0,0,0,0,0,16,27,15,12,68,93,149,60,137,94,192,89,60,30,19,4,132,1157,68,21,130,131,180,350,300,352,821,683,635,414,362,153,568,5181,0,0,0,0,0,0,0,3,28,60,92,85,70,23,9,370,0,0,0,0,3,0,4,0,15,3,4,0,3,0,0,38,0,0,0,0,0,0,3,5
116011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,159,20,10,13,14,28,39,78,134,497,545,494,413,446,173,405,3297,0,0,0,0,6,3,28,44,96,72,34,25,17,6,43,371,0,6,4,8,23,17,40,30,39,15,12,3,3,0,23,216,0,0,0,0,3,3,3,0,6,0,0,0,0,0,5,26,0,0,13,13,13,4,8,3,5,0,0,0,0,0,8,72,14,3,33,63,64,49,56,46,84,43,12,11,5,3,44,534,3,0,0,0,0,3,0,3,3,0,0,0,0,0,20,35,14,8,46,90,113,73,141,121,235,132,60,41,25,8,137,1253,69,22,106,121,167,392,352,410,1024,901,806,610,634,229,708,6558,0,0,0,0,0,0,0,3,31,79,149,94,109,55,9,536,0,0,0,0,0,3,0,12,23,16,7,6,3,3,4,67,0,0,0,0,0,0,0,5
116011308,0,0,0,0,0,0,0,0,3,5,0,4,0,0,128,142,17,3,24,13,32,67,107,171,560,568,526,389,328,148,359,3309,0,0,0,0,9,3,26,38,78,60,27,16,13,0,34,311,0,3,7,8,25,5,27,15,27,17,6,3,0,0,25,180,0,0,0,0,5,3,0,3,4,0,0,0,0,0,4,20,0,0,7,8,3,4,9,4,3,3,0,0,0,0,8,48,12,5,28,40,66,31,42,36,80,22,10,5,0,3,40,421,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,21,12,12,47,58,105,50,103,101,193,103,49,27,17,4,120,999,81,23,125,89,164,392,376,449,1026,871,798,521,444,192,600,6142,0,0,0,0,0,0,0,0,26,50,91,97,88,41,3,397,0,0,0,0,3,0,5,7,17,10,7,4,0,0,0,56,0,0,0,0,0,3,3,8
116011560,0,0,0,0,0,0,3,0,0,0,0,0,0,0,69,81,10,8,16,10,23,55,90,99,317,266,216,134,122,51,216,1626,0,0,0,4,4,3,15,21,45,38,19,10,6,0,19,191,0,0,0,11,22,5,21,22,18,4,3,0,0,0,6,112,0,0,0,0,0,0,0,3,4,0,3,0,0,0,3,18,0,0,3,0,3,3,3,3,4,4,0,0,0,0,0,25,4,4,16,39,34,19,35,22,36,17,9,8,0,0,22,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,3,8,19,47,67,30,74,69,106,67,34,18,8,3,70,631,38,21,56,70,100,242,240,256,555,453,322,197,157,64,345,3113,0,0,0,0,0,0,0,0,14,37,45,42,28,12,4,183,0,0,0,0,0,3,0,3,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3
116011561,0,0,3,0,0,4,0,5,3,3,0,0,0,0,100,119,10,10,19,15,27,60,83,133,411,380,294,192,164,54,249,2106,0,0,0,0,9,5,12,26,46,36,22,11,4,0,12,185,0,0,3,8,13,5,19,15,20,11,3,0,0,0,17,108,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,26,0,0,3,6,6,3,3,0,5,0,0,0,0,0,6,36,14,3,19,29,51,30,55,28,52,21,9,0,3,0,34,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,10,10,26,43,78,38,81,70,129,76,38,19,8,0,87,720,53,19,73,62,132,292,263,311,724,594,459,275,223,69,432,3991,0,0,0,0,0,0,0,0,19,46,71,64,49,19,11,278,0,0,0,0,0,0,3,8,18,3,3,0,0,0,0,39,0,0,0,0,0,0,0,3
