SA2_MAINCODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
116011303,3,11,108,53,17,5,8,6,0,209,0,3,10,3,0,0,5,3,0,28,0,4,35,23,9,15,3,3,3,90,44,39,139,100,68,53,34,31,31,525,64,266,1506,1040,537,412,237,120,67,4250,0,3,40,17,10,0,0,0,0,76,0,13,44,4,3,4,0,0,0,67,0,0,18,12,17,7,11,6,0,73,0,0,5,3,0,0,0,0,0,10,0,3,10,5,5,0,0,0,0,21,0,27,77,49,54,24,16,4,0,259,0,10,65,44,45,25,9,5,0,209,13,89,228,125,84,43,14,13,0,605,4,30,98,62,40,26,3,0,0,256,3,10,25,15,9,0,0,0,0,65,11,32,48,14,15,8,0,3,0,133,0,0,3,3,0,3,0,0,0,6,0,9,20,8,0,6,0,0,0,39,50,58,107,88,73,80,75,108,31,669,81,287,780,447,358,224,128,144,37,2488
116011304,3,7,70,27,14,18,8,3,0,150,0,0,0,0,3,0,0,0,0,7,0,7,8,26,10,10,8,0,0,69,36,42,83,79,61,71,72,38,18,505,69,283,970,906,609,512,370,133,42,3897,0,10,20,12,12,5,0,0,0,73,0,12,27,18,5,0,0,0,0,65,0,4,10,23,12,18,9,8,0,86,0,0,7,3,0,0,0,0,0,5,0,3,9,7,0,0,0,0,0,20,0,28,74,65,83,30,8,0,3,283,0,16,74,52,43,32,13,8,3,236,17,116,226,138,139,53,16,7,0,713,5,32,96,75,66,25,11,0,0,310,0,17,25,12,8,3,3,0,0,67,11,34,56,32,23,15,3,0,0,171,0,0,0,0,0,0,3,0,0,6,0,3,14,8,4,0,0,0,0,33,66,42,87,87,107,91,113,54,17,668,103,314,705,535,511,277,178,86,22,2738
116011306,10,19,51,37,26,13,9,3,0,163,3,0,0,3,0,3,0,0,0,11,0,3,19,12,19,14,3,3,0,79,44,55,98,85,76,65,66,29,7,535,86,395,1141,1125,929,795,397,120,29,5014,0,8,36,34,30,10,0,0,0,115,0,14,38,17,6,0,0,0,0,79,0,4,13,34,36,19,7,3,0,118,0,3,10,3,0,3,0,0,0,22,0,0,10,5,0,0,0,0,0,20,3,26,112,98,123,60,12,9,3,439,0,10,55,71,67,57,24,10,0,302,18,108,232,232,205,85,11,4,0,896,4,48,87,91,82,33,7,3,0,344,3,33,28,12,9,0,0,0,0,91,6,26,43,30,25,12,0,0,0,146,0,0,3,3,0,0,0,0,0,9,3,7,14,16,12,4,0,0,0,57,94,53,102,140,148,89,75,51,23,777,139,333,785,788,754,374,137,78,31,3420
116011307,3,16,54,51,32,21,14,4,0,199,0,0,3,0,0,3,0,0,0,12,0,3,13,23,19,10,4,0,0,77,60,48,109,106,128,125,76,82,45,769,96,321,1229,1313,1088,975,576,284,88,5987,0,12,36,36,34,9,4,0,0,125,0,8,36,17,17,4,0,0,0,83,5,6,29,40,30,10,16,10,0,137,0,3,4,11,8,0,0,0,0,25,0,4,12,10,3,0,0,0,0,27,0,27,135,142,137,78,30,12,3,559,3,30,134,116,161,70,23,4,4,543,14,110,305,284,243,117,30,12,3,1122,6,74,147,106,86,44,15,4,0,480,4,31,47,34,19,9,7,0,0,144,19,43,103,43,27,25,3,3,0,271,0,0,0,0,4,0,0,0,0,3,0,3,9,16,9,6,0,4,0,51,92,46,109,122,140,109,158,170,58,1009,140,393,1103,979,906,489,285,219,74,4588
116011308,6,17,66,36,21,18,14,3,0,182,0,0,3,0,0,4,0,0,0,14,0,3,26,23,20,13,13,0,0,101,60,50,130,142,97,96,88,38,10,717,94,356,1306,1324,996,804,543,213,47,5682,0,13,50,55,33,13,0,0,0,168,0,19,49,26,10,3,0,0,0,106,0,6,34,35,20,15,14,5,0,146,0,3,11,3,0,0,0,0,0,22,0,6,9,7,3,0,0,0,0,27,3,32,94,106,129,53,17,8,4,449,0,27,114,94,98,63,17,7,3,419,15,97,342,255,224,118,19,13,0,1092,7,68,122,115,76,35,4,0,0,437,3,23,47,16,14,5,3,0,0,114,12,24,68,54,31,12,0,0,0,205,0,3,0,0,0,3,0,3,0,12,0,0,29,10,10,4,0,3,0,65,65,41,99,105,111,126,105,67,21,741,105,381,1072,889,763,452,195,105,26,4003
116011560,0,6,37,26,21,11,4,3,0,116,0,4,5,0,0,0,0,0,0,5,0,4,18,11,7,8,0,0,0,50,24,34,76,60,55,45,34,26,12,364,38,211,669,639,497,360,204,131,25,2775,0,3,7,20,10,0,0,0,0,46,0,11,19,10,6,0,0,0,0,48,0,0,6,19,13,10,5,4,0,58,0,0,0,0,6,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,19,57,48,58,31,6,3,0,220,0,3,54,49,27,18,10,3,0,166,4,55,158,128,84,36,17,7,0,493,3,26,67,49,38,16,6,0,0,202,0,14,15,15,9,0,0,0,0,57,4,11,38,25,12,8,5,0,0,101,0,0,0,6,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,12,36,26,66,86,77,64,64,45,11,468,50,170,507,465,338,186,110,70,12,1905
116011561,3,12,64,28,23,15,0,3,3,156,0,0,0,3,0,0,0,0,0,9,0,3,14,16,21,7,5,3,0,65,35,39,75,75,77,54,42,35,14,451,74,268,895,802,664,476,238,154,66,3635,0,6,15,31,10,6,0,0,0,71,0,10,35,13,10,3,0,0,0,74,0,0,11,20,17,10,11,3,0,77,0,0,3,0,3,0,0,0,0,9,0,0,4,4,0,3,0,0,0,14,3,22,68,68,78,35,19,8,3,298,0,13,62,52,29,17,9,3,4,196,15,67,202,147,88,32,22,10,0,586,4,31,80,63,50,25,4,0,0,257,0,11,25,13,6,0,3,3,0,61,4,23,42,30,17,12,0,0,0,134,0,0,0,0,0,0,0,0,0,4,0,7,11,10,0,3,0,0,0,32,50,21,78,86,66,67,80,104,36,593,78,223,628,533,381,213,154,137,50,2408
116021309,0,5,33,22,13,8,3,0,0,89,4,0,0,0,3,3,3,0,0,13,0,3,7,4,27,14,8,0,0,63,15,12,29,38,36,30,22,10,0,190,34,250,642,1079,929,573,295,80,10,3894,0,9,34,47,13,10,0,0,0,113,0,9,46,18,12,3,0,0,0,89,0,0,30,34,14,5,0,3,0,91,0,3,6,12,4,0,0,0,0,23,0,0,3,6,0,0,0,0,0,15,3,20,87,116,88,28,9,0,0,359,0,7,88,93,61,41,7,7,0,303,4,60,348,265,134,67,10,8,0,899,0,34,105,79,51,17,8,0,0,289,3,10,30,28,7,3,0,0,0,88,3,19,70,49,14,13,3,0,0,168,0,3,0,3,0,0,0,0,0,5,0,8,10,16,13,7,0,0,0,56,35,21,59,78,71,40,13,5,0,327,56,202,912,841,488,241,58,18,10,2822
116021310,3,10,58,66,31,20,8,3,0,197,0,0,0,5,0,0,3,0,0,8,0,3,19,34,24,19,10,6,0,116,60,176,464,431,245,118,51,14,3,1561,93,476,2005,3006,1662,894,388,118,21,8674,0,7,35,39,10,3,0,0,0,88,3,8,38,23,9,3,0,0,0,76,0,3,17,21,14,9,0,0,0,63,0,4,7,3,3,3,0,0,0,25,0,0,3,3,3,0,0,0,0,14,0,10,91,82,46,13,5,0,0,244,0,11,107,61,42,12,0,5,0,234,7,53,322,157,71,40,6,0,0,659,3,23,122,65,38,17,3,0,0,265,3,7,35,21,5,3,5,0,0,70,3,18,49,36,19,9,6,0,0,140,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,0,0,0,0,23,42,38,101,91,61,44,25,18,0,432,60,180,940,596,324,152,55,25,3,2336
116021312,5,7,36,22,22,13,6,3,0,127,0,0,3,0,0,0,0,0,0,10,0,0,9,25,17,3,8,3,0,67,54,41,125,129,89,78,56,39,12,622,83,253,1078,1132,697,495,299,106,25,4170,0,3,3,3,5,0,0,0,0,18,0,0,3,0,8,0,0,0,0,19,0,3,5,5,6,3,0,3,0,32,0,0,4,0,0,0,0,0,0,3,0,0,10,15,5,0,4,0,0,33,3,10,43,41,37,25,9,0,0,162,0,8,35,33,36,19,11,6,0,152,20,48,102,75,64,26,10,3,0,346,3,27,49,32,33,13,0,0,0,159,4,11,22,12,11,3,0,0,0,57,15,17,34,29,16,6,0,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,14,47,26,48,70,56,55,50,45,16,423,92,174,357,336,266,160,88,64,21,1553
116021562,0,4,17,10,9,9,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,0,18,3,6,13,11,7,6,3,0,0,55,13,55,216,293,163,130,69,8,11,951,0,0,8,9,3,0,0,0,0,19,0,6,10,11,3,0,0,0,0,18,0,0,9,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,8,21,32,22,7,0,0,0,91,0,6,28,31,12,6,3,0,0,80,3,20,74,55,33,16,0,0,0,203,0,13,29,12,11,4,0,0,0,72,0,3,5,5,4,0,0,0,0,13,3,9,19,6,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,8,8,0,11,16,9,5,3,3,0,57,14,63,212,183,98,36,9,3,0,629
116021563,4,9,58,44,29,21,10,0,0,176,0,0,0,3,0,0,0,0,0,7,0,3,15,31,11,14,4,3,0,86,32,27,69,84,75,57,35,6,5,390,78,340,1230,1518,1040,740,373,78,17,5407,0,11,46,49,30,7,4,0,0,145,0,19,48,33,21,0,0,0,0,116,0,7,40,44,32,5,3,0,0,141,0,3,10,6,9,0,0,0,0,20,0,6,12,6,6,0,0,0,0,33,3,42,123,124,109,40,11,3,3,471,0,27,166,129,95,60,11,10,4,501,13,144,437,356,196,80,18,4,0,1251,11,71,188,118,83,27,6,3,0,503,3,22,57,29,15,4,0,0,0,130,18,47,88,38,33,13,0,0,0,239,0,0,3,0,0,0,0,0,0,0,0,5,17,22,7,3,6,0,0,67,87,43,93,118,90,66,47,26,6,569,142,440,1330,1061,722,315,118,43,16,4188
116031313,3,11,30,23,10,11,7,8,0,109,3,0,0,0,0,0,4,0,0,12,0,3,3,12,13,3,8,0,0,42,109,71,135,83,130,97,107,58,5,802,153,253,563,471,463,412,316,130,17,2773,0,4,10,3,6,0,0,0,0,26,0,4,17,10,3,3,0,0,0,35,3,9,3,14,15,4,4,0,0,60,0,0,0,0,6,0,0,0,0,6,0,0,4,3,5,0,0,0,0,13,0,15,48,37,55,25,17,0,0,199,3,6,28,32,32,22,4,4,0,134,13,63,117,85,66,34,5,0,0,392,5,33,44,45,31,19,3,0,0,186,0,7,3,7,0,3,3,0,0,25,10,28,44,32,12,10,5,0,0,140,3,4,0,3,3,0,0,0,0,12,0,0,4,0,11,0,0,0,0,22,124,100,172,221,159,169,110,39,7,1108,157,274,505,505,408,297,149,42,13,2354
116031314,3,3,28,25,10,13,0,0,0,82,0,0,0,0,0,0,3,0,0,4,0,0,12,12,9,7,0,0,0,32,21,17,20,49,36,21,12,13,14,202,38,143,410,463,333,211,94,31,20,1750,0,3,16,15,3,0,0,0,0,28,0,11,18,8,0,0,0,0,0,41,0,0,10,15,12,7,3,3,3,50,0,0,0,4,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,11,0,12,43,44,36,7,6,4,0,148,0,5,32,37,21,13,8,4,3,126,9,49,134,96,71,12,4,3,3,379,0,15,50,32,19,10,0,0,0,129,0,13,14,7,3,0,0,3,0,34,7,17,28,16,8,3,0,0,0,78,0,0,0,0,0,0,0,0,0,3,0,0,14,9,3,4,0,0,0,23,41,25,72,63,42,23,12,9,9,297,60,160,436,347,223,80,22,26,20,1363
116031315,5,9,41,29,32,14,7,6,0,136,0,0,0,0,0,0,0,0,0,10,3,13,7,12,18,14,0,0,0,74,55,58,84,84,95,69,25,15,3,486,106,375,891,883,922,677,232,63,17,4180,0,8,30,24,20,4,0,0,0,93,0,5,45,23,3,0,0,0,0,90,0,5,23,42,31,4,6,3,3,117,0,3,3,3,0,0,0,0,0,14,0,3,4,5,8,0,0,0,0,18,4,16,88,117,113,30,6,3,3,372,0,8,59,84,66,43,11,9,0,281,16,110,283,264,171,44,14,3,0,897,4,44,72,70,36,16,7,3,0,250,0,15,24,22,3,0,0,0,0,63,16,27,41,27,24,5,0,3,0,149,0,0,0,3,7,0,0,0,0,8,0,0,11,16,7,4,0,0,0,48,107,42,93,110,92,41,31,16,8,538,153,293,782,821,583,196,64,35,14,2934
116031316,4,11,43,21,14,3,7,4,0,109,0,0,5,3,0,0,3,3,0,19,0,7,8,14,7,6,4,0,0,43,116,95,169,153,153,103,101,59,14,963,159,269,864,758,555,379,310,158,22,3487,0,0,3,5,4,3,0,0,0,11,3,0,0,11,4,0,0,0,0,17,0,3,6,6,9,8,7,6,0,46,0,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,12,0,11,36,53,41,13,7,4,0,172,0,6,13,14,18,16,7,3,0,79,8,48,76,76,52,35,3,3,0,304,4,26,32,36,19,12,9,3,0,134,0,8,6,8,4,0,0,0,0,28,3,19,39,19,15,8,0,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,100,66,128,145,112,130,97,39,7,825,128,202,359,378,270,242,128,55,7,1764
116031317,4,21,48,32,25,17,5,5,0,155,0,0,3,3,6,0,0,0,0,18,0,5,16,12,15,10,6,3,0,65,73,72,146,112,122,91,74,48,8,757,124,327,1099,975,730,537,313,157,26,4289,0,6,24,25,7,0,0,0,0,65,0,19,47,11,12,5,0,0,0,96,0,4,10,32,24,11,10,3,0,97,0,0,10,3,0,0,0,0,0,13,0,0,4,7,0,0,0,0,0,12,3,21,87,88,55,28,13,5,0,301,0,9,44,58,46,30,11,10,0,215,18,110,207,140,102,44,8,3,4,637,4,37,63,45,40,20,11,0,0,225,0,13,21,7,3,3,6,0,0,52,10,25,42,17,21,11,8,3,0,138,0,0,7,4,3,0,0,0,0,16,0,3,16,9,6,4,0,0,0,36,120,90,222,181,142,138,115,58,8,1094,166,340,803,633,464,307,178,79,18,2990
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,14,3,8,3,0,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,3,13,53,41,22,21,6,5,0,161,0,3,0,3,0,0,0,0,3,12,0,10,15,12,15,19,3,0,0,76,38,51,99,100,75,70,60,28,9,523,80,362,1000,1035,844,749,353,108,38,4576,0,3,25,24,14,5,0,0,0,74,0,11,25,18,4,0,0,0,0,64,0,3,8,32,26,12,6,5,3,104,0,4,11,9,0,0,0,0,0,14,0,3,3,4,4,0,0,0,0,12,3,32,89,93,118,37,10,13,7,406,0,14,64,60,60,51,15,11,7,279,23,90,220,250,196,65,11,10,3,861,13,39,77,67,44,15,6,4,0,262,3,13,21,17,13,3,3,0,3,79,9,26,50,42,27,16,4,0,3,180,0,0,0,0,0,0,0,3,0,4,0,0,11,9,4,6,0,0,0,32,89,58,81,131,127,94,71,70,34,757,138,294,698,757,632,303,127,119,62,3131
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,9,27,28,23,14,4,3,0,105,0,0,0,0,0,3,0,0,0,11,0,3,6,11,12,7,3,3,0,42,19,39,76,71,61,51,37,53,30,430,28,156,612,675,561,370,169,122,40,2726,0,4,11,9,3,3,0,0,0,32,0,3,15,10,11,0,0,0,0,33,0,0,12,16,5,8,3,4,3,50,0,3,3,7,0,0,0,0,0,13,0,0,5,6,0,0,0,0,0,10,0,3,47,56,35,22,6,0,0,175,0,4,50,35,23,21,7,0,0,133,0,37,113,108,61,31,11,11,4,379,3,12,52,48,25,12,3,0,0,159,0,9,16,14,7,3,0,3,0,56,3,5,36,29,10,6,0,0,0,90,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,0,0,0,0,21,34,22,49,66,58,64,43,45,29,407,47,113,410,412,246,172,72,65,39,1566
117011322,6,25,92,70,43,14,6,9,0,269,0,3,3,3,3,3,3,0,0,17,0,4,24,14,16,14,9,3,0,74,48,78,222,146,118,94,56,60,12,833,89,531,2208,1434,944,627,324,204,42,6409,0,6,38,17,13,11,0,0,0,91,0,13,69,25,11,3,3,0,0,119,0,3,39,27,15,16,19,3,0,120,0,4,12,7,10,3,0,0,0,28,0,0,3,8,0,0,0,0,0,15,0,19,84,77,56,31,8,7,3,284,0,22,56,72,46,31,21,7,3,258,14,113,318,228,139,54,20,9,0,893,3,34,128,84,51,18,3,3,0,332,0,19,36,25,16,11,3,0,0,112,6,28,59,47,26,15,9,7,0,191,0,3,0,0,0,0,3,0,0,9,0,4,14,14,6,3,4,0,0,48,88,79,141,145,138,105,106,125,39,967,116,341,1005,775,523,304,193,171,48,3475
117011323,0,7,25,27,18,14,4,3,4,96,3,0,0,0,3,3,3,3,0,15,0,4,3,7,5,4,7,0,0,40,35,53,86,83,77,53,57,33,17,496,48,226,618,570,501,372,253,132,42,2767,0,13,23,18,5,5,0,0,0,68,0,7,22,14,4,0,0,0,0,49,0,4,21,12,15,5,9,9,0,78,0,6,4,4,3,0,0,0,0,21,0,0,7,4,8,0,0,0,0,15,0,5,27,35,39,21,10,11,0,157,0,12,33,45,42,27,10,3,3,176,4,70,169,142,81,34,25,8,8,546,3,19,70,54,30,24,7,0,0,209,0,20,22,10,10,5,0,0,0,76,9,16,31,29,30,21,3,0,0,129,0,0,0,0,0,3,0,0,0,8,0,0,10,12,5,0,0,0,3,24,39,32,61,78,77,80,60,90,33,553,62,206,510,465,344,230,137,124,49,2123
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,3,4,0,19,0,0,7,6,4,0,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,5,19,72,63,34,23,16,4,0,235,0,0,3,0,0,3,3,0,0,12,0,8,40,29,27,14,4,3,0,134,33,97,276,223,158,106,87,95,47,1119,54,493,2251,1689,1188,712,389,199,85,7054,0,25,72,51,25,5,3,0,0,188,0,11,46,23,9,3,0,0,0,101,3,5,24,24,10,16,11,10,0,103,0,3,25,25,9,3,0,0,0,64,0,7,17,7,8,0,0,0,0,35,0,18,142,159,99,37,19,8,5,491,3,15,118,150,129,68,19,9,3,514,12,125,387,272,136,48,8,8,0,1007,0,63,340,274,185,57,17,0,3,934,4,56,191,161,57,18,3,4,0,495,3,42,75,63,27,9,3,0,0,225,0,3,4,3,3,0,0,0,0,7,3,7,45,36,16,9,3,0,0,115,84,68,204,208,192,129,144,137,101,1268,116,454,1685,1461,901,400,236,175,112,5542
