SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
121021406,3,0,0,0,0,0,0,5,3,0,0,4,18,3,0,3,0,0,0,0,3,0,0,0,3,17,38,0,0,3,0,0,3,3,0,0,0,4,60,22,8,4,3,0,7,8,4,0,0,0,5,64,0,0,8,0,0,0,3,0,0,0,0,3,19,5,3,11,3,3,8,13,5,4,0,0,3,63,4,0,3,5,0,3,17,9,0,0,0,0,46,7,0,0,7,0,3,11,16,0,0,0,0,46,4,0,0,3,0,8,38,20,4,0,0,3,86,5,0,0,6,0,4,23,21,4,4,3,0,80,0,0,0,3,3,11,22,31,12,0,3,0,93,3,0,0,0,0,0,18,35,8,0,0,0,70,0,0,3,0,3,0,13,26,16,4,0,0,73,3,0,0,0,0,0,13,20,10,0,3,0,47,0,0,0,0,0,0,0,9,0,0,0,0,15,3,0,6,8,0
121021577,0,0,0,3,4,21,20,7,0,0,0,0,60,6,5,4,0,0,6,4,0,0,0,0,0,25,27,9,15,3,6,18,10,4,0,0,0,0,92,11,13,14,16,7,24,31,0,0,0,0,4,120,3,3,10,0,0,15,5,3,0,0,0,0,54,10,5,19,15,24,79,62,7,0,0,0,3,210,4,0,4,0,17,93,64,3,0,0,0,3,184,8,0,0,3,6,90,86,11,0,0,3,0,207,0,0,3,3,15,120,145,11,3,0,0,0,305,3,0,4,0,12,71,104,12,0,0,0,3,210,0,0,4,3,4,80,154,28,0,0,0,3,273,0,0,0,3,0,37,79,20,3,0,0,3,142,3,0,0,0,0,28,76,14,3,0,0,3,127,0,0,0,0,0,17,29,13,0,0,0,0,63,0,0,0,0,0,0,3,6,0,0,0,0,12,0,3,5,3,7
121021578,0,0,0,4,3,3,0,4,0,0,0,0,18,3,0,3,4,0,3,0,0,0,0,0,5,15,21,9,9,3,11,3,3,0,0,0,0,0,54,10,5,10,6,8,7,3,5,0,0,0,3,61,0,0,7,4,0,3,3,3,0,0,0,0,24,7,4,19,22,18,21,13,7,0,0,0,0,115,3,0,5,19,14,29,15,3,0,0,0,7,97,3,0,3,10,11,27,8,3,0,0,0,0,71,9,0,3,11,9,48,27,11,0,0,0,6,120,3,0,0,3,9,19,17,14,3,0,0,0,77,0,0,0,3,3,21,27,30,4,0,0,0,94,0,0,0,0,4,6,18,20,3,0,0,0,52,3,0,0,0,0,3,10,22,7,0,0,0,46,0,0,0,0,0,0,3,9,4,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3
121021579,3,0,0,0,0,5,13,13,3,0,0,4,38,7,0,0,0,0,3,3,4,0,0,0,3,31,25,0,3,6,0,0,9,4,0,0,0,3,54,10,5,6,9,3,13,7,4,0,0,0,0,65,0,0,4,0,0,3,4,0,0,0,0,0,18,6,3,4,4,0,12,27,19,0,0,0,3,84,3,0,0,3,3,16,32,14,0,0,0,0,85,3,0,0,0,3,20,39,5,3,0,0,3,85,8,0,0,3,3,26,70,26,3,0,0,3,147,4,0,0,0,3,10,66,31,6,0,0,4,120,3,0,0,3,3,26,77,55,10,0,0,0,168,0,0,0,0,0,6,46,23,6,0,0,0,95,0,0,0,0,0,8,48,38,7,3,3,0,118,0,0,0,0,0,3,23,12,5,0,0,0,41,0,0,0,0,0,0,7,10,0,0,0,0,18,3,0,0,0,3
121031407,0,0,0,0,0,3,13,7,8,0,3,7,46,3,0,0,0,0,0,3,3,0,0,4,3,17,5,0,0,0,0,0,0,3,4,0,0,0,14,21,0,0,0,0,4,9,4,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,4,3,9,7,3,3,0,3,4,36,3,0,0,0,0,7,9,8,5,3,0,0,39,5,0,0,0,0,7,9,11,5,7,0,0,47,6,0,0,0,3,5,16,13,12,5,5,5,71,3,0,0,0,4,3,11,0,11,3,10,3,57,8,0,0,0,0,4,21,12,7,6,4,0,65,3,0,0,0,0,0,10,7,5,5,9,0,39,3,0,0,0,0,3,6,15,26,8,62,0,138,0,0,0,0,0,0,3,11,9,19,30,0,79,3,0,0,0,0,0,4,3,3,9,17,0,39,6,0,0,0,0
121031408,3,0,0,0,0,0,3,3,3,3,6,3,21,3,0,0,0,0,0,7,3,0,0,3,0,15,12,0,4,0,0,0,5,0,3,0,0,0,31,16,0,0,3,0,3,14,4,3,0,0,3,48,0,0,0,0,0,0,3,0,0,0,0,0,10,7,0,0,0,5,6,11,5,6,0,0,3,57,3,0,0,0,6,10,8,11,7,4,5,4,61,4,0,3,0,7,7,14,11,5,0,3,7,59,7,0,0,0,0,9,38,13,10,12,3,0,101,4,0,0,3,3,3,30,14,5,3,7,0,80,7,0,3,0,0,8,39,25,11,9,10,0,120,9,0,0,3,3,3,15,24,11,6,8,0,80,4,0,0,3,0,5,20,18,32,22,59,3,175,3,0,0,0,0,0,11,17,23,13,29,0,96,3,0,0,0,0,0,3,4,9,0,21,0,38,7,0,0,3,3
121031409,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,0,0,0,0,0,0,3,0,0,5,5,0,3,0,0,0,0,9,0,0,0,0,21,4,0,0,0,3,0,0,4,3,0,0,0,20,0,0,0,0,0,3,3,11,4,4,3,0,25,0,0,0,0,0,0,0,15,4,4,3,3,32,0,0,0,0,0,0,3,8,9,4,3,3,41,3,0,3,0,0,0,3,13,15,3,9,0,51,3,0,0,0,0,0,7,11,7,0,5,0,36,4,0,0,0,0,0,0,15,26,14,49,3,108,0,0,0,0,0,0,0,7,17,5,17,0,55,0,0,0,0,0,0,0,3,7,10,9,0,24,0,0,0,3,0
121031410,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,4,8,0,0,3,0,20,3,0,0,0,0,0,0,4,3,0,3,0,23,8,0,0,0,0,0,4,3,0,4,3,0,23,3,0,0,0,0,0,3,10,12,3,3,0,32,0,0,0,0,0,0,5,7,5,5,5,3,30,4,0,0,0,0,0,3,6,7,9,10,3,47,0,0,0,0,0,0,0,0,8,7,4,0,27,4,0,0,0,0,0,5,13,19,24,68,0,140,0,0,0,0,0,0,0,3,10,11,25,3,54,0,0,0,0,0,0,0,0,4,10,15,0,30,5,0,0,0,4
121031411,0,0,0,0,0,0,4,0,0,0,3,3,17,6,0,0,0,0,0,0,0,3,0,0,0,14,9,0,0,3,0,3,0,0,0,0,0,3,21,11,0,3,0,0,3,0,3,3,0,3,6,34,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,3,3,0,3,3,8,3,0,0,0,49,8,3,0,5,0,4,5,7,0,0,0,0,34,3,0,0,0,0,4,13,5,3,0,0,0,37,3,0,0,0,3,11,14,20,3,0,0,0,64,3,0,3,0,3,3,6,21,8,9,4,3,53,3,0,0,0,0,4,17,12,6,4,0,3,49,5,0,3,0,5,0,8,20,12,6,3,0,55,3,0,0,0,0,3,6,16,19,8,29,0,86,0,0,0,0,0,0,0,9,24,5,13,3,53,3,0,0,0,0,0,3,3,3,6,8,0,25,4,0,0,0,0
121031412,3,0,0,0,0,0,0,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,3,3,0,10,3,0,0,4,0,0,23,0,0,3,3,3,0,7,10,6,0,0,0,32,3,0,0,4,0,4,9,3,0,0,0,0,25,0,0,0,3,0,5,9,10,4,3,4,0,38,3,0,0,0,0,7,7,11,4,5,0,0,38,4,0,0,4,3,3,11,11,6,3,7,3,57,3,0,0,0,0,0,9,11,4,3,0,0,36,3,0,0,0,0,3,7,18,19,13,31,0,93,0,0,0,0,0,0,3,10,9,11,9,0,48,0,0,0,0,0,0,0,0,6,3,10,0,14,0,0,3,0,0
121041413,3,0,0,0,0,6,10,20,9,0,5,0,57,5,0,0,0,0,0,7,7,3,0,0,0,22,23,0,0,3,0,9,15,3,3,3,9,5,68,15,4,4,4,15,10,18,15,3,4,0,5,89,3,3,0,0,0,0,7,3,0,0,0,0,15,13,0,0,8,9,30,42,26,7,3,3,6,151,10,0,3,16,20,39,36,29,0,4,6,6,164,7,0,3,4,7,47,63,28,8,4,3,6,186,7,0,3,12,19,69,134,76,25,14,9,7,362,10,0,0,6,11,57,100,74,16,13,10,0,287,5,0,0,5,6,35,163,129,38,28,5,8,422,8,0,3,3,4,13,86,111,35,14,8,0,283,7,0,0,8,7,19,110,183,95,43,90,10,570,3,0,0,0,0,4,29,118,71,46,35,5,315,0,0,0,0,0,0,12,38,36,38,38,6,173,4,0,0,3,3
121041414,6,0,0,0,5,6,15,7,3,0,5,5,49,7,3,0,0,3,3,3,9,0,0,0,0,31,61,5,0,3,3,10,7,11,3,0,3,0,110,14,8,7,14,3,14,19,9,0,0,0,6,101,0,3,3,0,0,3,0,0,0,0,0,0,21,12,0,9,3,21,34,44,25,9,3,6,3,169,5,0,3,6,15,37,41,28,8,0,8,5,156,5,0,4,9,22,53,87,32,5,3,3,0,212,7,0,3,3,13,74,130,74,29,5,11,7,349,5,3,4,3,4,43,132,65,25,9,0,0,292,4,0,0,3,11,51,172,145,46,17,16,4,472,10,0,0,0,7,21,94,124,36,16,9,4,319,8,3,0,0,5,23,117,203,82,33,54,4,535,5,0,0,0,0,5,40,118,82,35,35,4,324,0,0,0,0,0,0,21,45,46,29,18,0,162,4,4,0,4,0
121041415,3,0,0,0,0,7,11,10,3,0,8,0,43,5,0,0,0,0,4,4,3,0,3,0,3,30,35,0,6,0,8,12,8,10,4,0,3,9,94,15,4,9,9,10,26,25,14,3,4,7,6,141,0,0,0,0,3,0,4,0,0,0,0,0,12,14,3,6,12,16,49,50,28,8,3,5,6,204,8,0,3,9,28,59,55,17,10,0,5,3,210,3,0,3,13,21,94,83,36,12,6,3,5,267,6,0,4,12,31,99,119,61,18,6,12,9,384,3,0,4,6,13,65,102,61,7,11,14,5,291,10,0,0,6,6,42,128,90,46,14,26,8,381,8,0,0,3,0,24,72,69,12,12,26,7,238,9,0,0,7,4,19,116,122,85,53,213,17,642,3,0,0,4,0,12,32,74,62,47,87,5,331,3,0,0,0,0,0,11,28,42,18,83,0,180,12,0,0,0,3
121041416,9,0,0,0,11,16,22,4,0,0,5,9,88,7,3,0,0,0,9,8,5,0,3,3,0,43,85,12,7,7,11,10,4,7,3,0,8,13,166,53,24,10,5,21,23,23,3,0,0,3,10,170,4,5,14,0,7,5,6,0,0,0,0,0,35,6,3,11,14,28,33,49,19,12,4,9,6,195,3,0,5,12,30,69,58,16,12,3,5,5,215,10,3,7,22,30,92,60,29,18,0,5,3,271,11,0,6,13,22,145,146,77,22,5,12,3,471,9,0,0,10,21,86,110,70,22,10,10,3,343,14,0,3,9,18,51,166,116,48,18,19,6,458,3,0,4,8,0,20,91,101,33,15,17,0,299,9,0,3,4,7,45,152,192,119,57,96,4,682,3,0,0,4,0,11,42,116,82,42,41,5,345,0,0,0,0,0,0,9,41,47,39,37,3,178,8,0,4,7,4
121041417,0,0,3,0,0,5,13,10,9,4,0,3,51,3,0,0,0,0,4,0,3,3,0,3,3,15,13,0,6,4,3,3,0,0,0,0,0,3,36,0,0,5,8,0,6,10,4,3,0,0,4,47,0,0,0,0,0,0,3,3,0,0,0,0,13,9,0,3,8,10,22,24,7,3,0,3,3,83,0,0,3,3,7,18,29,14,16,3,3,3,96,10,0,4,11,6,15,30,34,6,0,4,0,127,3,0,5,4,12,34,50,39,16,7,6,3,182,3,0,0,3,3,33,58,41,27,3,7,0,188,3,0,0,3,3,14,61,70,26,25,20,7,236,4,0,0,4,0,16,28,51,19,5,10,0,145,6,0,3,0,3,15,65,128,87,44,84,11,453,5,0,0,0,0,5,17,56,54,26,37,0,194,4,0,0,0,0,0,0,16,27,23,45,0,115,0,0,3,3,0
122011418,0,0,0,0,0,0,0,0,3,0,0,3,16,3,0,0,3,0,0,6,0,3,0,0,0,12,22,3,4,3,0,0,3,4,0,3,0,3,55,8,9,3,6,3,4,9,8,0,0,3,3,51,0,0,5,0,0,0,0,3,0,0,0,0,10,3,0,9,4,0,15,27,14,8,0,3,0,82,5,0,6,8,4,13,22,11,3,0,0,3,73,4,0,4,3,0,15,29,16,7,4,0,0,86,3,0,3,9,5,21,49,27,19,8,0,3,147,4,0,3,3,4,11,33,28,14,7,3,0,101,0,0,0,9,3,8,48,32,31,7,6,0,143,3,0,0,3,0,0,19,17,12,4,6,0,80,5,0,0,3,0,5,13,22,21,27,77,3,185,3,0,0,7,0,0,3,13,18,21,38,3,103,0,0,0,0,0,0,3,3,9,3,24,0,40,6,0,3,11,0
122011419,0,0,3,0,3,3,15,11,0,3,4,3,56,11,0,0,0,0,4,6,5,3,3,0,3,30,49,18,12,8,7,7,18,11,0,3,3,3,128,24,19,14,10,10,16,23,14,3,0,4,9,148,0,0,8,0,0,3,6,0,0,0,3,0,30,7,5,17,14,15,32,42,35,9,7,7,9,198,0,0,13,7,22,32,51,35,17,3,3,0,176,4,0,0,3,11,36,47,55,21,3,9,7,202,12,3,3,3,12,55,102,80,39,17,3,6,323,9,0,4,6,7,25,78,84,29,15,7,8,276,12,0,0,3,5,30,101,129,61,21,16,13,385,0,0,0,5,4,11,60,127,59,25,20,3,317,7,0,0,9,0,11,55,170,116,66,112,9,550,3,0,3,0,0,4,28,74,79,60,60,4,322,0,0,0,0,0,0,7,33,39,43,56,0,182,7,0,4,3,3
122021420,4,0,0,0,0,0,0,0,3,5,3,0,16,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,3,3,3,3,0,0,0,19,8,0,0,3,5,6,10,4,3,3,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,3,4,3,8,12,10,7,3,4,0,65,0,0,0,9,9,9,13,10,9,11,3,4,71,4,0,0,4,3,5,5,15,3,6,3,0,57,5,0,0,5,7,8,27,23,10,11,8,0,110,3,0,0,0,3,5,12,12,10,7,3,0,59,4,0,0,4,3,3,8,27,17,11,4,0,84,3,0,0,4,0,0,0,12,5,3,10,3,47,4,0,0,0,0,3,3,13,21,18,26,0,87,0,0,0,0,0,0,0,5,5,9,10,0,37,0,0,0,0,0,0,0,3,0,3,10,0,18,3,0,0,0,0
122021421,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,3,28,3,3,3,0,3,3,0,0,3,0,0,0,25,3,0,0,0,0,4,9,4,7,0,0,0,27,8,0,3,3,3,7,5,13,5,7,0,0,54,3,0,0,0,3,0,3,8,7,3,3,0,33,7,0,0,0,3,0,3,9,10,4,3,0,39,3,0,0,0,0,3,5,12,0,3,3,0,35,0,0,0,0,0,0,3,3,11,5,13,3,35,0,0,0,0,0,0,0,4,3,3,15,0,29,0,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0
122021422,0,0,0,0,0,5,3,0,0,3,0,3,16,0,0,0,0,3,0,0,0,0,0,0,0,4,14,0,0,0,0,3,0,3,3,0,0,0,30,8,0,3,9,4,7,7,5,0,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,7,8,23,12,6,0,0,0,76,0,0,4,10,5,15,20,3,7,3,7,0,76,0,0,0,4,3,13,24,8,6,3,0,0,66,5,0,3,10,6,25,40,25,15,7,0,5,129,6,0,0,4,0,12,19,18,15,4,4,3,79,7,0,0,0,3,9,28,42,15,5,12,0,112,3,0,0,0,0,8,11,14,9,6,0,0,56,0,0,0,0,0,0,10,13,11,8,19,0,74,0,0,0,0,0,0,0,10,7,11,15,0,47,0,0,0,0,0,0,0,4,5,3,3,0,8,3,0,3,0,4
122021423,0,0,3,0,3,0,3,9,5,3,0,3,25,0,0,0,0,0,0,0,0,3,0,0,0,14,3,3,5,3,3,0,8,0,0,0,0,3,29,6,3,14,7,0,8,9,3,4,0,0,7,60,0,0,3,0,0,0,3,0,0,0,0,3,9,10,0,8,11,3,8,29,25,5,0,0,4,105,5,0,3,4,16,9,20,22,8,4,0,4,91,8,0,3,4,7,12,28,29,13,5,4,4,119,10,0,3,5,11,24,35,52,27,11,3,0,184,7,0,0,0,0,14,31,38,25,3,6,3,127,3,0,3,4,7,9,40,37,46,15,14,0,170,3,0,0,0,3,3,19,48,31,8,12,0,129,0,0,3,0,0,3,3,20,25,20,17,3,99,0,0,0,0,0,3,0,10,13,12,10,3,59,0,0,0,0,0,0,0,5,6,3,6,0,22,3,0,6,4,3
122031424,0,0,0,0,0,0,0,3,0,0,0,0,8,6,3,4,0,0,0,0,0,0,0,3,5,19,69,11,10,0,0,0,0,3,0,0,3,11,106,38,19,10,5,0,0,0,3,0,0,0,3,87,0,0,21,7,0,0,0,0,0,0,0,0,33,13,6,12,11,3,9,8,8,4,3,3,5,81,4,0,7,8,3,4,6,7,0,0,3,3,47,9,0,0,0,5,6,10,19,10,0,0,0,55,5,0,4,3,4,3,15,28,20,4,0,3,89,4,0,0,3,0,3,7,22,5,0,0,0,51,3,0,6,3,0,3,7,29,31,8,4,0,87,3,0,0,0,0,3,4,12,13,7,3,3,42,0,0,0,0,0,0,0,9,12,8,7,3,38,0,0,0,0,0,0,0,4,5,11,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,3,5,3
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,4,0,0,0,5,4,23,0,0,0,0,7,0,3,5,3,0,0,3,23,0,0,0,0,0,0,8,5,5,0,0,0,18,0,0,4,3,0,9,7,11,5,3,0,0,46,0,0,0,4,0,3,3,16,3,3,0,0,34,3,0,0,4,0,0,4,10,14,3,0,0,45,0,0,0,0,0,0,3,13,6,0,0,0,21,0,0,0,3,0,0,3,3,4,3,7,0,29,0,0,0,0,0,0,0,7,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0
122031426,3,0,0,0,4,6,18,7,3,0,0,4,47,5,0,0,0,0,8,7,3,0,0,0,0,33,39,6,7,6,4,17,11,8,0,0,0,3,95,34,10,20,11,8,32,30,8,4,0,0,10,158,0,3,7,3,3,9,8,9,0,0,0,3,44,10,3,17,24,36,107,86,32,5,0,0,4,322,4,0,3,16,43,107,102,24,8,0,0,6,302,7,0,4,21,37,109,107,32,8,4,0,4,332,13,0,0,7,19,145,219,87,14,0,3,9,526,4,0,3,3,10,62,111,76,15,5,0,3,295,3,0,3,0,6,69,169,104,26,10,3,7,391,0,0,0,0,0,20,91,79,28,6,4,8,244,3,0,0,0,3,14,58,73,28,11,9,3,204,0,0,0,0,0,0,26,43,16,13,8,0,111,0,0,0,0,0,0,5,4,8,0,9,0,29,3,0,5,0,3
122031427,0,0,0,0,0,0,3,0,0,0,0,3,9,7,3,0,0,0,0,0,0,0,0,0,3,20,34,3,4,0,0,0,0,0,0,0,0,4,46,21,9,7,3,0,0,0,4,3,0,0,4,43,0,0,3,0,0,0,0,0,0,0,0,0,7,5,3,3,3,0,0,3,0,0,0,0,3,19,3,0,0,0,0,0,4,10,5,0,0,3,34,0,0,0,3,0,3,4,8,7,0,0,0,22,3,0,0,0,0,3,14,16,12,3,0,0,58,3,0,3,0,0,0,4,18,14,9,0,3,50,4,0,0,0,0,0,6,35,14,5,4,3,71,0,0,0,0,0,0,8,11,18,7,0,0,53,3,0,0,0,3,5,8,19,34,17,13,3,95,3,0,0,0,0,0,3,11,27,8,6,0,51,0,0,0,0,0,0,0,0,3,4,4,0,8,3,0,0,0,0
122031428,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,15,4,0,0,3,0,0,3,0,3,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,9,14,3,0,3,3,35,10,0,0,3,0,0,4,4,5,0,3,3,37,8,0,0,3,0,0,3,10,7,8,3,0,40,3,0,3,0,3,0,6,21,25,7,3,0,79,8,0,3,0,4,0,3,18,17,7,9,0,57,8,0,3,0,0,7,4,27,34,20,7,4,113,8,0,3,3,0,0,3,15,20,8,6,0,72,0,0,0,4,0,0,3,12,25,27,40,0,109,0,0,3,0,0,0,3,3,16,18,14,0,69,0,0,0,0,0,0,0,4,3,6,0,0,18,3,0,0,4,0
122031429,0,0,0,0,0,0,6,3,8,0,3,0,24,5,0,4,0,0,3,3,3,0,0,3,0,21,43,0,7,0,0,7,5,3,3,0,0,3,76,29,5,4,8,6,16,19,4,3,0,6,3,114,0,0,4,3,0,3,3,0,3,0,0,0,19,15,3,9,18,14,39,46,28,8,3,0,6,184,8,0,3,10,16,47,57,25,9,0,4,4,179,0,0,0,5,15,60,51,29,0,3,3,4,173,13,0,4,5,9,59,116,65,29,6,4,0,310,3,0,0,3,9,39,94,56,19,4,0,4,227,7,0,0,0,8,26,112,102,34,10,5,3,313,0,0,0,5,0,6,74,74,24,11,8,4,209,7,0,3,0,9,15,53,64,43,24,36,3,247,5,0,0,0,0,0,24,37,33,33,13,0,157,0,0,0,0,0,0,3,11,12,12,14,0,60,3,4,3,9,6
122031430,0,0,0,0,0,3,0,5,0,0,0,0,12,7,3,0,0,0,0,0,0,0,0,0,0,11,48,6,6,3,0,9,3,0,0,0,0,3,90,52,6,14,3,10,10,3,3,3,0,3,10,122,0,0,5,0,0,4,0,3,0,0,0,0,17,13,4,15,9,12,17,27,22,3,4,0,8,129,3,0,6,8,21,29,16,17,7,0,3,0,103,6,0,0,6,12,7,26,20,5,0,0,7,91,11,0,3,3,7,30,60,39,15,5,0,0,167,6,0,0,4,3,18,28,30,15,4,3,0,106,4,0,3,0,3,16,36,56,23,6,3,3,144,4,0,0,0,0,7,19,35,19,6,5,3,94,0,0,0,0,3,6,20,25,26,13,6,0,98,0,0,0,0,0,3,8,20,15,11,9,0,60,0,0,0,0,0,0,3,3,11,3,3,0,27,3,0,4,0,0
