SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
113031264,0,3,0,0,0,11,0,3,25,15,4,10,3,3,3,74,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,3,7,8,23,4,0,0,0,0,3,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,3,4,3,8,6,0,0,0,0,0,28,0,0,0,3,3,3,0,4,6,0,0,0,0,0,0,21,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,3,0,0,0,46,21,3,4,14,0,0,0,0,0,9,107,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,27,5,4,4,6,59,59,16,33,80,29,11,7,3,3,41,358,0,0,0,0,0,0,0,4,14,19,8,3,4,4,11,74,0,0,0,0,0,3,0,0
113031265,3,0,0,0,0,3,0,4,44,23,21,5,0,0,3,111,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,3,0,0,3,5,0,9,30,11,0,0,0,0,5,73,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,4,0,6,13,6,25,3,0,3,0,0,0,58,0,0,3,5,3,4,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,6,3,3,97,50,10,7,26,0,0,0,0,0,4,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,10,10,8,8,100,71,27,38,131,40,20,11,4,0,40,527,8,0,0,0,3,6,3,5,32,27,19,9,11,0,18,136,0,0,0,0,0,0,0,0
113031266,10,3,0,0,8,7,3,4,56,24,15,6,6,4,3,149,0,0,0,3,4,4,4,0,6,4,3,0,0,0,0,25,4,0,0,0,0,5,8,12,42,12,3,3,0,0,0,100,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,13,0,0,0,0,3,8,11,8,17,0,0,0,0,0,3,57,0,0,0,6,4,15,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,5,11,3,5,123,83,8,12,32,0,0,0,0,0,9,293,0,0,0,0,8,3,0,0,3,0,0,0,0,0,49,66,19,23,7,15,147,141,32,35,162,53,18,15,8,8,72,750,0,4,0,4,3,7,6,8,43,24,22,6,3,0,26,164,0,0,0,0,0,3,0,3
113031267,0,0,0,0,0,5,3,0,106,86,61,45,24,6,3,339,0,0,0,3,0,4,0,3,23,7,3,5,0,0,0,50,0,0,0,0,0,18,15,33,107,42,33,12,16,3,3,277,0,0,0,0,0,4,0,4,5,11,9,0,3,0,0,38,0,0,0,0,0,19,25,29,46,23,6,10,0,0,0,168,0,0,0,5,3,17,14,16,28,9,4,0,0,0,0,99,0,0,0,0,0,0,0,3,10,3,5,0,0,0,0,22,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,15,5,15,6,6,134,104,38,32,77,15,12,7,3,0,19,462,0,0,0,0,9,6,0,0,7,0,0,0,0,0,91,111,5,13,8,15,145,184,94,125,408,195,122,79,46,16,122,1580,0,0,0,0,0,3,0,3,64,98,90,82,57,15,63,480,0,0,0,0,0,0,0,0
113031268,0,0,0,0,0,0,0,4,20,17,12,5,4,0,0,56,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,11,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,24,3,6,22,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,3,5,3,0,25,33,8,21,75,25,11,7,5,0,24,246,0,0,0,0,3,3,0,3,11,19,16,6,4,0,11,78,0,0,0,0,0,0,0,0
113031269,0,0,0,0,3,5,3,8,162,109,77,39,12,7,4,439,0,0,0,0,3,8,4,7,10,6,4,0,0,0,0,48,0,0,0,3,0,14,13,16,106,39,22,12,8,3,0,229,0,0,0,0,0,4,0,3,16,7,4,0,0,0,4,46,0,0,0,0,0,25,29,18,60,6,8,3,0,0,8,166,0,0,6,3,11,30,20,9,21,4,0,0,0,0,3,111,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,16,7,16,9,3,221,128,35,34,57,5,6,0,0,3,19,551,0,0,0,0,3,3,0,0,5,0,0,0,0,0,112,129,9,19,18,10,252,210,105,101,442,190,129,60,27,10,157,1742,0,0,0,0,0,0,0,4,120,146,97,61,32,12,66,553,0,0,0,0,0,7,0,6
113031270,0,0,0,0,0,3,0,3,95,59,54,16,13,10,7,252,0,0,0,0,0,9,0,3,9,0,0,0,0,0,0,29,0,0,0,0,0,9,5,21,77,31,11,4,4,0,0,161,0,0,0,0,0,3,0,0,11,7,3,0,0,0,3,27,3,0,0,0,0,11,23,8,34,3,3,4,5,0,0,87,0,0,3,3,13,22,5,3,9,4,0,0,0,0,0,63,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,13,7,9,9,3,120,60,13,11,35,10,3,5,0,0,18,292,0,0,0,0,0,3,0,0,0,0,0,0,0,0,68,83,11,9,9,4,135,118,51,49,278,108,71,29,20,11,104,1028,0,0,0,0,3,0,0,5,55,52,38,16,15,3,23,211,0,0,0,0,0,3,4,3
113031271,15,6,0,3,15,39,6,3,137,61,42,12,13,3,14,378,3,3,0,0,4,8,0,4,18,8,0,3,0,0,0,53,0,6,0,3,5,22,4,22,106,29,16,11,7,4,4,241,0,0,0,0,0,7,4,3,14,9,3,3,0,0,3,44,0,0,0,0,4,22,25,23,34,4,5,0,3,0,3,131,0,0,3,3,9,21,12,4,7,6,0,3,0,0,3,66,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,15,19,7,7,174,70,18,6,49,3,0,3,0,0,18,376,0,0,0,0,4,4,0,0,9,0,0,0,0,0,95,111,34,35,14,21,214,189,65,81,374,131,69,36,24,9,140,1427,15,9,0,3,9,23,10,17,86,82,55,39,41,11,85,471,0,0,3,0,0,8,3,6
114011272,0,3,0,0,3,9,0,0,50,25,19,18,17,0,8,151,0,0,0,0,3,11,0,5,22,11,3,3,3,0,0,62,0,0,3,0,4,6,7,12,47,13,12,7,8,0,3,119,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,18,0,0,0,0,0,10,11,11,26,11,0,5,0,0,3,75,0,0,7,4,8,23,16,9,18,6,0,4,0,0,0,90,0,0,0,0,0,0,3,0,3,4,0,3,0,0,3,19,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,7,14,7,8,188,142,26,37,94,15,10,3,0,7,24,586,0,3,0,0,10,9,0,0,8,0,0,0,0,0,66,89,9,19,11,9,221,203,60,74,272,90,55,47,22,16,113,1216,0,0,3,0,0,0,0,3,28,26,21,17,16,3,20,138,0,0,0,0,0,3,3,3
114011273,0,0,0,0,0,0,3,0,16,10,5,0,0,0,0,37,0,0,0,0,0,5,0,0,10,0,0,0,0,0,3,21,0,0,0,0,0,0,3,3,15,7,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,14,7,0,0,0,0,0,30,0,0,0,3,0,12,9,0,3,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,9,123,61,16,15,25,3,3,0,0,0,14,275,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,37,11,9,4,8,126,79,24,24,84,27,14,4,0,0,52,457,0,0,0,0,0,0,0,3,11,9,3,4,0,0,9,44,0,0,0,0,0,0,3,0
114011274,0,0,0,0,0,3,0,0,34,9,3,3,4,0,0,65,0,0,0,0,3,5,0,6,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,4,18,7,5,0,3,0,4,38,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,3,8,5,15,0,0,0,0,0,0,42,0,0,0,3,4,3,5,3,3,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,9,4,3,181,108,23,22,43,6,8,3,3,0,14,437,0,0,0,0,3,0,0,3,3,0,0,0,0,0,40,51,9,14,7,12,195,126,39,50,128,27,14,9,8,3,53,699,0,0,0,0,0,0,0,0,12,21,13,7,3,0,5,61,0,0,0,0,0,3,5,4
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,3,0,0,24,12,13,7,5,0,0,70,0,0,0,0,4,4,0,5,5,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,15,3,5,0,3,0,0,31,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,11,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,16,0,0,0,3,0,3,8,5,4,0,0,0,0,0,0,35,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,7,96,66,16,18,51,9,5,3,0,0,11,296,0,0,0,0,4,0,0,0,0,0,0,0,0,0,44,51,7,13,3,13,98,85,26,33,122,28,28,20,13,0,57,542,0,0,0,0,0,0,0,0,12,9,6,5,4,3,9,53,0,0,0,0,0,0,0,0
114011277,0,0,0,0,3,9,0,8,81,64,47,21,14,3,4,253,0,0,0,0,3,9,3,3,22,7,7,0,0,0,3,70,0,0,0,0,0,11,9,15,90,52,22,8,11,3,8,228,0,0,0,0,0,0,4,0,11,0,9,4,3,0,0,33,0,0,0,0,0,22,14,29,43,17,11,10,0,0,3,144,0,0,0,3,3,27,13,15,28,8,0,3,0,0,4,101,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,7,19,15,6,256,160,65,53,130,11,10,0,0,3,20,764,0,0,0,0,9,3,0,3,3,0,0,0,0,0,96,113,12,26,14,18,284,240,106,122,426,160,98,49,25,7,142,1734,0,0,0,0,0,5,3,5,63,63,69,35,22,6,43,312,0,0,3,0,0,0,3,12
114011278,0,0,0,0,0,3,0,11,81,65,29,20,10,3,4,228,0,0,0,0,0,13,6,4,22,5,3,0,0,0,3,63,0,0,0,0,0,11,3,28,68,28,13,5,4,0,0,165,0,0,0,0,0,0,0,0,12,0,3,5,3,0,0,29,3,0,0,4,0,16,29,21,46,4,3,5,0,0,7,138,0,3,3,3,12,27,7,14,13,3,3,0,0,0,3,94,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10,3,0,0,0,0,7,14,10,17,11,7,286,132,47,45,76,8,0,3,0,0,24,664,0,0,0,0,4,4,0,4,7,0,0,0,0,0,75,96,11,20,12,17,303,210,98,126,334,132,60,37,24,9,119,1509,3,0,0,0,0,3,3,4,63,45,52,20,14,5,21,236,0,0,0,0,0,3,3,3
114011279,3,3,0,0,3,3,0,4,59,38,7,6,3,0,3,127,0,0,0,0,3,11,8,4,12,0,0,0,0,0,0,43,0,0,0,0,0,5,5,13,48,16,9,0,3,0,3,104,0,0,0,0,0,3,0,0,12,3,3,0,0,0,5,27,0,0,0,4,4,15,26,12,31,8,0,3,0,0,3,110,0,4,3,4,6,24,11,7,11,3,0,0,0,0,3,81,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,15,34,13,10,464,225,47,39,102,10,3,3,3,0,38,1001,0,0,0,0,14,0,3,0,3,0,0,0,0,0,99,122,22,42,19,15,494,297,100,86,282,73,26,14,9,5,148,1635,0,0,0,0,0,6,0,0,40,38,31,11,8,0,17,147,0,0,0,0,3,10,3,3
114011280,0,0,0,0,0,8,0,0,18,3,10,3,0,0,0,44,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,24,0,0,0,0,0,0,3,8,15,9,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,4,7,3,0,0,0,0,0,0,37,0,0,0,0,3,11,7,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,4,224,134,15,20,65,6,4,3,0,0,12,516,3,0,0,0,4,0,0,0,3,0,0,0,0,0,30,37,11,19,8,10,235,162,31,41,112,25,12,5,6,0,43,728,0,0,0,0,0,4,0,0,9,10,5,0,3,0,3,31,0,0,0,0,0,3,0,3
114011281,0,0,0,0,0,0,0,0,12,13,3,6,4,0,5,50,0,0,0,0,0,8,3,0,3,0,3,0,0,0,0,17,0,0,0,0,0,4,0,9,24,9,3,0,0,0,0,50,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,7,9,3,6,3,0,0,0,0,0,23,0,0,0,3,6,10,0,3,9,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,5,0,4,43,25,4,0,12,0,0,0,0,0,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,8,15,3,5,54,47,17,16,72,28,13,10,9,3,28,320,0,0,0,0,0,3,3,0,9,17,14,6,0,0,6,63,0,0,0,0,0,0,0,3
114011282,3,0,0,3,3,14,0,5,61,42,12,12,6,0,6,175,0,0,0,0,3,14,3,7,26,0,7,0,0,0,0,68,4,0,0,0,0,11,11,18,61,17,8,0,0,0,3,139,0,0,0,0,0,3,0,0,7,0,4,3,0,0,0,25,0,0,0,0,0,17,20,14,21,4,0,0,0,0,3,90,0,3,4,5,12,32,12,18,20,3,6,0,0,0,4,117,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,42,25,12,471,307,69,83,175,14,14,5,0,7,29,1263,0,0,0,0,12,4,0,0,4,3,0,0,0,0,96,124,22,47,33,22,505,398,112,146,397,84,51,29,9,8,146,2010,0,0,0,0,3,6,3,4,51,30,16,13,6,0,27,168,0,0,0,3,0,13,9,11
114011283,0,0,0,0,0,0,0,3,27,11,4,4,3,0,5,58,0,0,0,0,3,12,7,6,16,0,0,0,0,0,0,46,0,0,0,0,0,3,3,8,22,9,3,4,3,0,3,58,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,13,0,0,0,3,0,7,4,3,9,4,0,0,0,0,0,41,0,0,0,7,3,9,5,3,9,3,0,0,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,7,4,153,82,28,14,52,11,9,3,3,3,15,394,0,0,0,0,0,3,0,0,0,0,0,0,0,0,37,44,8,13,10,17,166,121,48,47,134,36,18,8,8,4,64,701,0,0,3,0,0,7,0,0,15,17,8,4,0,0,8,61,0,0,0,0,3,3,3,5
114021284,0,0,0,0,3,4,0,3,51,38,39,15,20,12,0,189,3,0,0,0,0,10,3,19,20,9,0,5,5,3,3,90,0,0,0,0,0,4,5,11,60,33,31,24,17,3,3,200,0,0,0,0,0,0,0,0,11,9,4,0,0,0,0,25,0,0,0,0,3,5,12,14,17,12,7,15,6,0,3,92,0,3,0,3,6,26,14,19,29,10,4,11,10,4,4,133,0,0,0,0,0,0,3,3,5,3,0,4,0,0,5,25,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,16,14,4,9,116,153,35,48,164,54,28,25,27,20,31,740,0,3,0,0,0,3,0,0,0,0,0,0,0,0,84,96,22,20,15,11,133,213,69,108,360,167,123,103,84,41,136,1608,0,0,0,0,3,3,0,3,37,35,42,42,34,17,33,244,0,0,0,0,0,4,0,4
114021285,0,0,0,0,0,3,0,3,40,31,19,12,7,0,0,115,0,0,0,0,0,3,0,0,11,3,0,0,0,0,0,24,0,0,0,0,0,3,0,5,34,9,7,0,5,0,3,73,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,3,7,9,17,0,0,0,0,0,6,51,0,0,3,0,0,3,0,6,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,62,32,4,11,18,0,0,0,0,0,8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,3,8,4,8,66,51,21,35,135,51,37,19,10,0,48,484,0,0,0,0,3,0,3,3,28,27,15,9,13,5,13,126,0,0,0,0,0,3,0,0
114021286,0,0,0,0,0,0,0,0,51,33,21,23,6,6,4,149,0,0,0,0,0,5,0,0,14,0,4,0,0,0,0,29,0,0,0,0,0,3,4,9,48,13,12,7,7,0,0,111,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,22,0,0,0,3,0,10,9,8,14,9,0,8,0,0,4,66,0,0,3,5,0,11,4,6,8,0,3,0,3,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,3,10,6,4,120,79,12,19,51,11,9,0,0,3,4,344,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43,44,3,15,10,17,124,116,33,55,203,76,54,42,13,11,64,836,0,0,0,0,0,3,0,4,29,33,27,16,20,3,23,152,0,0,0,0,0,3,4,6
114021287,0,3,0,0,3,0,3,0,51,38,15,11,8,3,3,134,0,0,0,0,3,8,0,3,14,4,0,0,3,0,0,40,0,0,0,0,0,0,8,7,50,21,4,3,8,0,5,106,0,0,0,0,4,3,3,0,6,0,0,0,0,0,0,14,0,0,0,0,0,8,11,13,25,11,3,5,0,0,3,82,0,0,0,3,0,9,8,7,14,3,0,0,0,0,0,45,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,9,3,0,113,75,20,20,48,12,3,3,0,0,8,326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,41,48,9,11,6,5,122,102,57,59,210,85,37,30,21,11,63,811,0,0,0,0,0,0,0,3,26,39,26,25,12,0,20,162,0,0,0,0,0,0,4,4
114021288,0,3,0,0,3,4,0,0,24,17,8,8,3,4,0,70,0,0,3,0,0,3,3,3,11,3,0,0,0,0,0,34,0,0,0,0,0,3,3,5,16,15,13,8,6,0,0,74,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,3,4,3,18,8,0,3,0,0,0,54,0,0,0,0,0,10,4,0,7,3,0,3,0,0,4,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,7,4,3,3,28,33,12,8,23,6,3,3,0,0,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,7,9,8,5,35,57,23,25,106,56,34,21,14,10,46,450,0,0,0,0,0,3,0,3,17,12,11,8,12,0,16,80,0,0,0,0,0,4,0,0
114021289,0,0,0,0,0,3,4,4,21,22,18,17,11,7,0,112,0,3,0,0,3,10,0,3,15,4,7,0,0,0,0,50,0,0,0,0,0,5,0,3,38,19,13,3,4,4,3,99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,0,0,0,0,0,13,11,9,13,8,0,6,3,0,4,71,0,0,0,0,0,8,4,10,10,0,3,3,0,0,3,57,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,5,10,3,9,85,65,21,20,67,13,4,4,4,0,16,319,0,0,0,0,3,3,0,0,3,0,0,0,0,0,67,73,6,15,3,11,94,110,48,49,179,73,49,33,34,12,100,815,3,0,0,0,0,7,0,3,25,17,22,14,5,3,20,119,0,0,0,0,0,3,0,4
