SA2_MAINCODE_2016,C06_N_in_1PF_1C,C06_N_in_1PF_2C,C06_N_in_1PF_3C,C06_N_in_1PF_4mor_c,C06_N_in_1PF_T,C06_1_149_1PF_1C,C06_1_149_1PF_2C,C06_1_149_1PF_3C,C06_1_149_1PF_4mC,C06_1_149_1PF_T,C06_150_299_1PF_1C,C06_150_299_1PF_2C,C06_150_299_1PF_3C,C06_150_299_1PF_4mC,C06_150_299_1PF_T,C06_300_399_1PF_1C,C06_300_399_1PF_2C,C06_300_399_1PF_3C,C06_300_399_1PF_4mC,C06_300_399_1PF_T,C06_400_499_1PF_1C,C06_400_499_1PF_2C,C06_400_499_1PF_3C,C06_400_499_1PF_4mC,C06_400_499_1PF_T,C06_500_649_1PF_1C,C06_500_649_1PF_2C,C06_500_649_1PF_3C,C06_500_649_1PF_4mC,C06_500_649_1PF_T,C06_650_799_1PF_1C,C06_650_799_1PF_2C,C06_650_799_1PF_3C,C06_650_799_1PF_4mC,C06_650_799_1PF_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_1PF_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_1PF_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_1PF_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_1PF_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_1PF_T,C06_3000_3999_1PF_1C,C06_3000_3999_1PF_2C,C06_3000_3999_1PF_3C,C06_3000_3999_1PF_4mC,C06_3000_3999_1PF_T,C06_4000m_1PF_1C,C06_4000m_1PF_2C,C06_4000m_1PF_3C,C06_4000m_1PF_4mo_ch,C06_4000m_1PF_T,C06_Par_inc_st_1PF_1C,C06_Par_inc_st_1PF_2C,C06_Par_inc_st_1PF_3C,C06_Par_inc_st_1PF_4mC,C06_Par_inc_st_1PF_T,C06_All_inc_ns_1PF_1Ch,C06_All_inc_ns_1PF_2C,C06_All_inc_ns_1PF_3C,C06_All_inc_ns_1PF_4mC,C06_All_inc_ns_1PF_T,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mC,C06_Tot_1PF_T,C11_N_in_1PF_1C,C11_N_in_1PF_2C,C11_N_in_1PF_3C,C11_N_in_1PF_4mor_c,C11_N_in_1PF_T,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_1PF_T,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_1PF_T,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_1PF_T,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_1PF_T,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_1PF_T,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_1PF_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_1PF_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_1PF_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_1PF_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_1PF_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_1PF_T,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_1PF_T,C11_4000m_1PF_1C,C11_4000m_1PF_2C,C11_4000m_1PF_3C,C11_4000m_1PF_4mo_ch,C11_4000m_1PF_T,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_1PF_T,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_1PF_T,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_1PF_T,C16_N_in_1PF_1C,C16_N_in_1PF_2C,C16_N_in_1PF_3C,C16_N_in_1PF_4mor_c,C16_N_in_1PF_T,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_1PF_T,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_1PF_T,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_1PF_T,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_1PF_T,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_1PF_T
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,7,3,0,0,6,18,12,0,0,34,48,31,10,11,101,13,0,0,0,9,58,62,27,7,152,44,31,6,10,93,45,25,7,0,71,97,48,17,3,166,41,18,6,0,71,9,9,0,0,15,4,0,4,0,12,0,6,0,0,4,0,0,0,0,0,32,15,7,3,60,11,0,6,4,28,429,263,102,37,827,0,3,0,0,3,4,3,0,0,11,14,13,3,0,32,23,14,4,3,47,34,39,11,0,90,24,6,3,0,29,42,29,24,8,97,52,23,9,4,87,103,49,13,10,169,54,31,11,4,96,19,11,5,0,40,11,9,3,0,22,7,4,0,0,11,0,0,0,0,5,35,30,11,5,79,15,4,3,0,24,449,269,106,37,853,3,3,0,0,9,3,5,0,0,7,3,0,0,0,6,20,5,6,0,31,25,13,4,3,47,23,34,18,8,84
124031458,0,0,0,0,0,5,7,3,0,17,33,18,6,3,62,38,47,15,6,110,14,3,3,0,17,64,61,29,7,164,32,19,14,3,71,36,22,10,3,74,75,35,12,8,127,24,25,5,3,51,8,11,3,0,28,3,4,0,0,16,3,0,0,0,4,0,0,0,0,0,20,24,10,12,71,13,10,3,0,29,384,288,116,53,835,6,3,0,0,6,12,0,3,0,16,24,4,5,0,33,42,14,12,0,71,59,52,19,9,135,30,10,3,3,49,52,32,18,12,114,43,29,10,0,83,80,40,15,9,145,48,29,8,3,88,20,16,4,0,30,9,11,7,0,24,5,9,3,0,12,0,0,0,0,3,26,23,11,6,75,13,6,5,3,23,453,269,124,60,908,17,4,0,0,23,3,0,0,0,3,17,16,7,0,39,21,11,3,3,37,41,21,11,3,85,38,35,11,9,97
124031459,4,0,0,0,4,8,0,0,0,12,18,7,0,0,24,22,11,3,0,40,13,0,0,0,11,40,30,13,5,81,35,18,6,3,58,22,10,4,0,37,63,26,11,0,94,28,14,7,3,54,11,12,0,3,22,5,3,0,0,15,6,0,0,0,9,0,0,0,0,0,23,12,13,3,49,5,0,0,0,12,293,145,61,24,523,3,0,0,0,3,3,0,0,0,3,12,0,0,0,9,14,3,0,0,18,26,23,6,0,55,13,3,0,0,20,27,15,12,3,65,36,26,3,0,62,70,40,5,3,120,45,23,3,0,75,25,11,6,3,42,14,12,5,0,25,4,8,3,0,11,0,0,0,0,0,26,14,5,9,56,6,3,0,0,11,315,186,54,16,583,4,0,0,0,8,0,0,0,0,0,5,3,0,0,12,10,3,0,0,12,15,4,7,0,23,14,17,7,0,42
124031460,3,0,0,0,3,3,4,0,0,9,13,8,7,0,22,27,25,6,3,61,5,0,0,0,8,56,44,26,3,132,39,34,14,4,85,33,16,9,0,62,73,44,14,5,136,32,24,10,0,68,9,4,0,0,16,8,6,0,0,10,3,0,3,0,7,0,0,0,0,0,15,13,15,3,43,5,3,3,0,11,320,229,102,30,684,5,6,0,0,9,4,3,0,0,13,7,6,3,0,18,23,10,0,0,34,28,36,14,7,82,3,5,0,3,11,42,25,10,6,87,36,27,10,4,71,86,49,26,12,172,49,16,10,0,77,18,8,5,4,33,20,18,6,0,39,6,3,3,0,15,0,5,0,0,11,21,25,12,3,62,12,3,0,0,19,372,241,103,39,754,4,3,3,0,14,0,0,0,0,0,13,4,0,0,20,9,3,3,0,14,23,8,5,0,33,23,28,7,3,59
124031461,4,0,0,0,6,6,3,0,0,9,22,5,8,3,40,70,21,9,3,101,17,6,0,0,22,77,51,20,6,151,50,24,11,3,83,43,22,6,3,76,98,36,12,4,145,39,23,4,0,69,17,8,3,0,31,8,3,0,0,14,0,0,3,0,3,0,0,0,0,3,20,25,18,4,63,12,9,0,0,29,492,239,82,26,843,4,3,0,0,5,5,0,0,0,8,16,9,4,0,28,26,10,3,0,44,53,24,3,0,85,24,13,3,0,35,64,32,15,4,113,64,30,9,7,112,95,51,14,3,166,60,22,10,0,90,35,14,3,0,49,11,12,4,0,28,4,3,3,0,15,0,3,0,0,3,21,18,15,3,64,14,9,0,0,22,491,264,90,27,868,12,9,3,0,19,3,3,0,0,9,11,7,0,0,18,17,13,4,0,36,22,17,4,0,38,47,28,8,6,86
124031462,7,0,0,0,12,10,0,0,0,13,38,14,5,0,54,76,44,12,0,134,13,3,3,0,23,117,71,38,8,225,55,25,11,10,102,52,15,5,3,71,104,33,10,5,156,24,14,3,0,46,3,4,0,0,8,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,36,27,12,3,77,19,8,3,0,34,562,267,103,34,964,11,4,0,0,12,5,7,4,0,14,27,14,3,0,42,53,12,7,8,86,64,53,23,7,146,33,13,0,4,45,77,37,18,13,144,78,32,10,3,118,113,56,16,5,196,43,17,3,0,65,25,3,4,3,39,13,8,3,0,25,8,0,0,0,9,0,0,0,0,0,32,15,18,9,72,27,13,0,0,44,618,283,106,60,1067,14,7,0,0,28,0,6,0,0,3,22,8,3,0,31,11,14,9,0,31,48,27,10,8,90,65,52,21,0,136
124031463,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,14,3,3,0,24,0,0,0,0,3,17,10,3,0,25,11,3,0,0,13,11,3,3,0,17,9,9,4,4,25,6,3,0,0,11,0,8,0,0,10,0,0,3,0,3,3,3,0,0,4,0,0,0,0,0,6,3,5,0,21,6,0,0,0,3,87,59,29,8,180,3,0,0,0,4,0,0,0,0,4,9,0,0,0,9,4,3,0,0,14,7,7,0,0,18,0,0,0,0,0,18,10,3,0,26,12,9,3,0,22,21,7,4,0,32,4,8,3,3,21,3,0,0,0,7,3,5,0,0,11,5,0,0,0,6,0,0,0,0,3,6,12,0,0,25,11,0,3,0,11,106,66,22,8,204,4,3,0,0,8,0,0,0,0,0,7,0,0,0,7,6,0,0,0,11,6,3,0,0,11,7,8,0,0,13
124031464,3,3,0,0,10,4,0,0,3,10,33,11,0,0,49,53,24,12,4,98,25,8,0,0,35,72,46,25,13,155,36,14,12,6,64,32,16,7,0,52,71,28,4,7,112,24,10,3,0,35,13,7,0,0,15,6,0,3,0,7,0,0,0,0,0,0,0,0,0,0,18,12,3,3,38,13,11,6,3,24,412,176,75,34,700,3,0,0,0,4,5,0,0,0,12,19,5,3,3,27,22,23,3,0,46,53,39,5,0,107,28,6,5,9,48,64,30,5,3,108,45,14,10,3,68,86,35,6,8,133,40,7,6,0,54,27,4,0,0,33,11,4,3,0,20,3,5,0,0,6,0,0,0,0,0,32,21,4,4,57,22,9,0,0,26,462,208,61,25,753,7,0,0,0,9,3,0,0,0,5,18,3,0,0,22,22,9,4,0,36,33,12,3,3,55,66,31,6,4,104
124031465,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10,3,0,0,9,3,0,0,0,3,10,12,10,4,42,5,3,0,3,13,7,3,3,0,15,20,9,3,0,32,9,3,0,0,9,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,7,0,0,8,3,0,3,0,3,80,45,21,6,150,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,3,4,0,15,7,11,3,3,25,5,0,0,0,12,3,6,4,0,19,8,3,3,0,14,15,11,4,3,36,12,9,0,0,23,4,0,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,5,0,19,3,0,0,0,3,81,51,30,12,172,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,7,0,0,0,7,3,0,0,0,5,9,9,0,0,20
124041466,3,0,0,0,3,3,0,0,0,3,14,5,0,0,25,44,22,3,0,68,14,4,0,0,16,69,44,19,13,143,38,24,11,8,80,36,17,9,4,62,62,34,3,0,100,23,14,3,8,42,3,8,0,0,16,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,20,18,10,5,49,9,0,3,0,13,342,188,70,33,642,3,0,0,0,3,9,3,0,0,10,14,8,0,0,25,15,15,0,0,38,41,32,9,3,82,15,7,3,0,26,53,28,10,6,101,61,15,9,3,92,82,42,16,3,144,42,26,7,0,69,17,8,5,0,26,16,9,0,0,29,3,3,3,0,8,0,0,0,0,0,36,18,9,0,61,14,0,7,0,23,417,223,78,22,738,6,3,0,0,11,9,0,0,0,9,8,0,0,0,12,11,6,0,3,23,26,13,9,3,53,34,25,3,3,71
124041467,7,0,3,0,7,9,0,0,0,9,31,15,8,0,60,64,43,13,0,127,21,0,0,0,24,75,63,32,7,176,34,27,15,9,88,44,19,8,4,73,87,37,7,10,141,19,15,3,0,44,19,12,3,0,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,29,31,10,11,77,9,3,3,0,18,440,282,108,42,870,7,3,5,0,13,17,9,3,0,22,35,19,3,0,51,39,23,3,0,67,55,66,23,7,149,27,12,10,0,46,66,43,22,13,134,54,32,8,3,93,109,35,11,10,173,45,31,16,3,97,28,12,3,0,47,10,14,0,0,28,6,4,3,0,10,0,0,0,0,0,36,21,20,9,74,14,4,0,0,25,540,327,125,42,1041,3,4,0,0,3,6,0,0,0,9,12,7,3,0,21,25,7,7,3,42,35,13,4,3,57,52,37,12,4,104
124041468,3,0,0,0,3,3,0,0,0,5,3,3,0,0,6,18,9,3,0,26,6,0,0,0,5,21,11,4,0,39,12,12,0,3,27,16,4,0,0,28,23,7,5,0,28,13,0,0,4,19,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,3,3,21,7,3,0,0,13,136,60,20,14,222,3,3,0,0,3,0,3,0,0,3,7,3,0,0,12,7,3,0,0,15,10,5,0,4,20,3,4,0,0,11,17,6,0,3,27,10,4,0,0,18,25,4,5,3,43,13,6,0,0,20,9,0,0,0,10,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,9,0,0,3,17,3,0,0,0,6,113,56,15,16,208,3,0,0,0,3,0,3,0,0,6,3,0,0,0,5,0,5,0,0,3,6,3,3,0,10,10,9,3,0,23
124051469,0,0,0,0,0,5,0,0,0,4,9,3,0,0,12,12,7,3,0,20,0,0,0,0,3,9,18,4,3,34,15,8,3,3,33,9,3,3,0,17,22,16,8,0,47,8,8,5,3,23,3,6,3,3,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,9,3,25,5,5,0,0,12,107,92,33,18,242,0,0,0,0,0,3,0,0,0,4,4,3,0,0,5,4,0,0,0,4,14,15,5,0,35,3,5,0,0,7,8,8,8,0,27,13,13,0,3,24,21,13,4,5,38,20,10,6,0,32,4,3,0,0,8,0,8,0,0,9,3,0,0,0,6,0,0,0,0,0,6,12,3,0,17,0,5,0,0,5,105,94,32,10,239,6,0,0,0,7,0,0,0,0,0,0,3,0,0,3,3,0,3,0,3,4,0,0,0,8,11,5,0,0,14
124051470,10,5,3,0,15,6,3,0,0,9,21,7,3,0,32,39,31,9,0,82,9,0,0,0,9,71,70,32,10,183,40,29,4,4,80,43,30,14,0,88,91,58,18,7,167,40,19,11,0,73,9,19,9,0,34,3,9,0,0,14,3,0,0,0,3,0,0,3,0,3,33,30,18,13,95,10,4,4,0,21,423,314,126,40,907,11,6,3,0,16,7,5,0,0,10,19,5,3,0,25,39,7,6,0,56,48,47,19,3,115,9,6,0,3,26,55,32,9,3,102,35,38,8,3,88,104,62,23,10,193,71,33,13,3,123,42,21,12,7,77,15,13,7,3,37,9,7,5,0,14,0,0,0,0,6,32,28,15,7,88,15,8,0,4,27,508,318,125,53,1004,9,4,0,3,19,5,3,0,0,6,12,7,0,3,17,12,8,0,4,26,30,10,3,3,44,35,29,6,6,73
124051580,3,3,0,0,8,9,3,3,0,15,8,10,3,0,23,43,32,7,0,81,9,5,0,0,14,75,32,20,9,133,42,17,6,4,66,36,11,7,3,58,73,29,12,3,111,23,6,4,3,34,3,3,0,0,9,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,16,18,8,11,55,12,4,0,3,24,357,173,72,43,649,3,4,0,0,9,0,0,0,0,9,13,9,6,0,29,32,14,6,0,53,43,27,14,0,87,21,9,6,3,31,37,23,21,6,94,39,18,4,4,64,91,32,9,9,143,37,13,3,0,52,23,12,5,0,37,10,6,4,0,15,3,4,3,3,13,0,0,0,0,0,24,14,17,3,57,16,3,0,3,23,389,198,91,43,718,4,3,0,4,11,0,0,0,0,3,6,3,0,7,15,7,4,3,0,18,15,9,5,3,31,26,24,10,5,67
124051581,3,0,0,0,9,11,0,0,0,12,31,19,6,3,54,91,31,8,0,135,34,0,5,0,39,110,61,29,13,214,49,22,11,7,90,56,22,10,3,96,94,19,18,8,146,16,13,6,0,34,6,3,0,0,16,6,4,0,0,6,0,0,0,0,0,0,0,0,0,3,33,19,11,10,75,13,13,12,0,37,571,229,111,49,958,11,3,0,4,14,15,8,0,0,19,37,11,3,3,56,50,17,4,3,77,69,66,16,11,168,41,21,3,0,67,72,30,27,11,145,69,15,16,11,107,133,48,9,8,203,43,27,11,10,90,23,10,3,3,42,9,11,8,3,25,3,3,3,0,5,0,0,0,0,3,50,25,11,6,93,27,12,5,0,42,652,305,118,72,1152,8,12,0,3,24,3,0,0,0,11,22,8,0,5,31,29,12,0,3,43,47,24,3,0,76,52,42,20,8,122
125011473,0,3,0,0,7,3,8,0,0,11,5,3,0,0,9,8,3,0,0,8,0,0,0,0,3,7,9,6,0,25,5,3,0,0,11,7,3,0,0,15,29,12,0,0,36,7,4,3,0,14,3,5,0,0,6,4,0,0,0,7,3,0,0,0,5,0,0,0,0,0,7,7,3,0,19,0,4,0,0,3,96,65,18,5,185,10,0,0,0,9,4,4,3,0,4,4,5,0,0,14,3,4,0,0,8,12,9,3,0,27,0,6,0,0,5,17,3,3,0,24,11,5,3,0,20,41,10,0,3,60,20,14,0,0,33,11,3,0,0,18,14,7,0,0,28,7,3,0,0,5,3,6,0,0,5,16,8,4,0,25,5,0,0,0,4,176,91,19,3,298,18,7,0,0,23,3,0,0,0,3,12,6,0,0,21,3,3,0,0,3,18,3,0,0,24,16,3,3,0,27
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,5,0,4,0,17,4,5,3,0,15,22,17,3,0,40,36,18,9,0,61,11,8,3,4,27,45,28,18,8,100,26,3,4,8,47,23,15,4,3,44,37,20,14,3,71,12,6,3,0,21,4,0,0,4,12,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,22,14,10,12,53,14,10,10,6,38,270,148,71,51,542,10,8,0,0,23,5,6,0,0,14,20,4,10,3,42,27,3,5,3,37,31,20,7,0,58,22,6,7,0,41,40,9,13,10,67,22,12,6,0,41,49,22,16,4,95,18,13,5,5,44,15,4,0,3,21,3,5,0,0,11,0,0,3,0,11,3,3,0,0,4,20,11,6,7,45,17,0,0,7,24,308,140,86,50,587,16,9,0,0,27,8,0,0,0,6,21,9,3,0,35,12,10,0,4,28,25,6,4,0,41,17,10,9,0,40
125011583,7,7,0,0,9,4,4,0,0,10,19,8,4,4,38,28,11,7,3,44,11,5,0,3,19,39,17,9,4,69,20,7,3,0,30,16,5,0,4,26,40,4,3,4,49,5,3,0,0,9,6,0,0,0,8,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,20,17,11,3,45,3,4,3,0,14,223,94,42,28,379,11,9,0,0,18,4,4,0,0,5,14,6,0,0,26,14,8,0,3,29,25,20,5,0,49,17,0,3,0,23,29,9,5,3,47,22,7,4,0,31,30,18,6,3,59,6,5,5,0,18,3,4,0,0,9,3,4,0,0,9,0,0,0,0,4,0,0,0,0,0,17,3,4,3,25,9,6,0,3,21,215,100,38,18,371,16,4,3,0,19,0,0,0,0,0,12,5,0,0,21,9,8,0,0,14,17,7,0,3,24,22,6,3,3,37
125011584,0,0,0,0,3,3,4,0,0,3,13,3,0,0,24,7,12,3,0,24,9,5,0,0,13,27,12,6,0,51,10,3,0,7,21,5,3,0,0,15,23,10,3,0,40,5,3,0,0,7,4,0,0,0,3,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,13,12,0,3,24,3,4,3,3,15,124,73,27,20,246,3,3,0,0,13,4,0,0,0,8,13,5,3,0,14,17,4,0,0,21,12,7,6,4,34,15,3,0,3,15,25,7,6,0,39,10,7,6,0,27,21,11,4,0,44,5,5,0,0,22,8,3,0,0,8,3,5,0,0,11,0,0,0,0,5,0,0,0,0,0,4,7,5,3,21,3,4,3,0,9,142,88,38,16,285,10,3,0,4,16,0,0,0,0,3,3,3,0,0,4,16,3,3,3,21,10,10,4,0,27,8,7,3,0,26
125011585,9,0,0,0,5,3,0,0,0,7,13,4,4,3,25,19,13,3,3,36,9,0,0,0,10,34,19,7,0,61,29,8,0,0,37,15,10,0,0,28,45,12,3,3,61,5,8,0,3,15,4,0,0,0,11,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,19,11,10,0,41,7,0,0,4,12,220,86,36,23,367,7,4,0,0,11,3,0,0,0,6,19,9,0,0,29,14,7,7,0,24,10,15,7,0,36,20,4,0,3,28,25,12,7,0,48,28,11,3,0,42,30,12,4,4,53,26,14,3,0,45,5,5,0,0,19,3,4,0,3,5,0,0,3,0,6,0,0,0,0,0,12,5,4,6,29,3,0,0,0,9,210,101,44,22,378,11,0,3,4,15,3,0,0,0,3,17,0,0,0,21,12,4,4,0,20,19,3,0,3,22,11,9,4,0,28
125011586,14,10,3,0,25,9,8,0,0,13,25,14,0,0,35,33,9,8,0,45,10,5,0,0,16,55,22,8,4,95,40,18,7,5,61,36,3,0,0,42,64,26,3,5,94,12,11,4,3,36,3,4,3,0,11,4,3,3,0,10,3,3,0,0,5,0,0,0,0,3,26,18,10,11,57,6,5,3,0,17,328,160,49,31,571,16,4,0,0,22,3,4,0,0,12,15,10,4,0,31,25,14,8,0,44,39,24,3,0,57,22,5,0,5,34,32,24,3,9,68,48,16,3,3,74,78,36,10,0,123,44,10,4,0,65,21,11,4,0,35,15,13,3,3,33,0,9,0,0,13,0,0,0,0,0,25,19,9,3,60,10,3,0,3,16,398,206,49,29,685,26,4,0,3,38,8,0,0,0,12,16,8,3,0,27,7,0,3,0,11,24,6,3,0,39,22,14,5,0,41
125011587,0,0,0,0,0,3,3,0,0,5,9,6,0,0,18,10,5,4,0,24,8,0,0,0,14,15,10,3,6,36,12,0,0,0,17,5,8,3,0,19,32,13,0,0,45,9,3,0,0,12,3,0,0,0,9,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,10,7,3,3,19,3,4,3,3,8,131,61,25,11,233,3,0,0,0,3,4,0,0,0,3,7,3,0,0,10,6,3,0,0,11,7,9,3,3,23,9,3,3,0,14,22,14,3,3,39,15,3,0,3,25,25,14,4,0,41,5,6,0,0,16,4,5,0,0,17,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,9,4,5,0,25,3,3,3,0,10,133,80,28,21,250,3,0,0,0,8,3,0,0,0,3,7,4,0,0,13,6,0,0,0,11,4,3,0,0,11,11,4,0,0,13
125021476,7,8,3,0,15,7,7,0,0,20,21,12,3,0,35,39,28,8,4,79,10,4,0,0,23,63,25,13,0,102,48,20,6,0,71,32,21,4,4,66,116,44,8,0,166,46,26,8,0,80,27,9,3,0,43,20,7,3,0,30,6,0,3,0,9,0,3,3,0,9,30,32,7,7,74,12,0,3,0,12,478,246,74,23,830,21,8,4,0,33,11,7,0,0,15,14,10,0,0,22,15,11,5,0,32,32,17,3,0,55,6,8,4,0,18,44,24,7,4,74,52,28,6,0,80,106,34,4,4,151,62,38,9,0,119,26,16,7,0,52,26,14,3,0,38,17,3,0,0,26,3,9,3,0,14,39,30,15,3,87,4,0,3,0,9,489,254,71,11,834,34,12,4,0,54,10,10,3,0,19,21,9,0,0,32,10,7,3,0,22,18,10,0,0,27,25,25,4,0,61
125021477,3,7,0,0,12,10,3,0,0,13,33,20,11,3,60,43,19,18,0,83,20,3,0,0,29,76,43,22,12,148,26,20,7,3,58,44,15,5,4,68,105,43,13,3,162,28,25,3,0,49,10,13,5,0,26,7,9,5,0,18,0,3,0,0,3,0,0,0,0,3,42,26,12,9,88,21,4,3,0,30,469,256,95,32,853,15,5,0,0,21,8,8,3,0,20,23,7,0,0,37,30,13,3,0,45,43,30,17,3,89,30,7,4,3,48,65,19,6,3,91,57,18,8,0,77,104,40,19,4,161,50,30,8,3,85,27,14,6,0,46,21,10,8,0,32,6,9,3,0,24,0,0,4,0,9,29,28,12,12,71,15,8,3,0,24,516,239,95,38,883,13,13,0,0,27,10,0,3,0,11,16,15,0,0,30,18,9,0,0,25,32,15,3,0,53,37,23,9,0,72
