SA2_MAINCODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
113031266,0,0,0,0,0,0,8,0,0,0,0,4,107,26,16,5,3,155,446,155,135,59,24,826,239,127,126,107,70,660,16,3,3,0,0,24,807,315,280,175,94,1668,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,15,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,841,318,278,174,94,1714,0,0,0,0,0,0,14,0,0,0,0,14,119,23,12,5,0,159,457,155
113031267,0,0,0,0,0,0,5,0,0,0,0,3,58,17,6,0,0,79,811,379,262,84,17,1551,758,417,568,356,177,2274,16,10,3,3,0,39,1649,825,839,438,198,3952,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,39,24,3,6,0,0,32,3,3,0,0,0,10,0,0,0,0,0,0,62,17,3,0,0,87,0,0,0,0,0,0,3,0,0,0,0,0,66,22,4,0,0,90,6,4,0,0,0,15,3,0,4,0,0,6,3,0,0,0,0,3,80,28,6,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,4,0,0,0,0,0,0,4,3,10,0,0,14,0,0,0,0,0,0,1795,866,862,444,198,4163,0,0,0,0,0,0,0,0,0,0,0,7,65,22,5,0,0,93,857,347
113031268,0,0,0,0,0,0,0,0,0,0,0,0,37,4,3,3,0,43,129,65,56,22,5,283,57,64,72,58,24,263,0,0,0,0,0,5,224,138,129,82,28,596,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,40,4,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,44,3,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,275,141,135,82,32,664,0,0,0,0,0,0,0,0,0,0,0,0,32,6,4,0,0,42,150,74
113031269,3,0,0,0,0,3,3,0,3,0,0,7,205,38,15,3,0,256,1207,615,513,145,40,2520,560,376,560,391,167,2052,27,13,6,3,3,51,2003,1039,1097,543,209,4895,0,0,0,0,0,0,3,0,0,0,0,3,28,3,0,0,0,30,20,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,43,8,3,3,0,56,0,0,0,0,0,0,6,0,0,0,0,6,103,18,0,0,0,116,4,4,0,0,0,15,0,3,0,0,0,5,4,0,0,0,0,4,120,26,4,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,2171,1078,1102,549,210,5111,0,0,0,0,0,4,7,4,0,0,0,8,173,43,17,3,3,237,1227,593
113031270,0,0,0,0,0,0,9,0,0,0,0,9,166,47,12,0,0,227,676,353,250,101,34,1415,167,116,164,124,63,638,14,0,4,7,3,31,1032,523,424,228,107,2313,0,0,0,0,0,0,0,0,0,0,0,0,52,14,0,0,0,73,14,12,3,3,0,31,4,3,4,0,0,6,0,0,0,0,0,0,69,25,10,3,0,107,0,0,0,0,0,0,7,0,0,0,0,5,196,51,10,4,0,258,18,8,8,3,0,29,5,3,0,0,0,13,3,0,0,0,0,3,223,61,18,6,0,314,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,7,3,9,0,0,0,8,0,0,0,6,0,3,0,0,0,0,0,0,9,11,3,6,0,28,0,0,0,0,0,0,1336,619,453,243,105,2762,3,0,0,0,0,3,9,0,0,0,0,11,141,26,7,8,0,177,670,317
113031271,0,0,3,0,0,3,9,4,0,0,0,18,187,42,22,7,0,263,845,335,333,132,51,1697,475,284,366,264,172,1562,17,3,3,3,0,23,1535,665,729,404,228,3564,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,13,7,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,4,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,8,0,3,3,0,3,9,0,0,0,0,0,0,15,4,3,0,3,23,3,0,0,0,0,3,1577,680,736,408,228,3635,3,0,0,0,0,5,9,3,0,0,0,9,174,39,17,11,0,236,855,301
114011272,0,0,0,0,0,0,21,0,3,0,0,27,194,31,14,7,3,246,550,156,179,33,11,931,363,148,196,118,54,881,15,5,0,0,0,18,1148,338,395,163,70,2112,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,47,25,0,3,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,64,3,4,0,0,74,0,0,0,0,0,0,4,0,0,0,0,4,6,3,0,0,0,9,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16,3,0,0,0,0,3,25,0,0,0,0,20,35,3,0,0,0,37,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,61,9,0,0,0,76,0,0,0,0,0,0,1290,357,402,165,70,2277,0,0,0,0,0,0,27,0,0,0,0,27,182,26,8,4,0,227,587,148
114011273,0,0,0,0,0,0,3,0,0,0,0,4,66,12,5,0,0,83,254,67,69,19,3,412,147,53,85,61,31,377,14,0,0,0,0,17,486,137,156,80,36,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,498,139,156,80,36,909,0,0,0,0,0,0,4,0,0,0,0,5,73,13,9,3,0,95,223,75
114011274,0,0,0,0,0,0,7,0,0,0,0,13,169,39,16,3,0,224,369,116,93,17,14,606,167,69,94,57,42,427,6,4,4,0,0,14,723,227,201,83,55,1281,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,10,3,5,0,0,19,3,4,5,0,0,14,0,0,0,0,0,0,25,7,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,770,245,207,79,55,1354,0,0,0,0,0,0,16,0,0,0,0,17,145,29,13,3,0,184,383,113
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0
114011276,0,0,0,0,0,0,8,0,0,0,0,8,69,8,8,0,0,94,277,65,68,12,10,431,182,65,73,31,14,366,4,4,0,0,0,15,546,144,148,45,21,909,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,11,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,11,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,600,160,157,49,26,985,0,0,0,0,0,0,10,0,0,0,0,7,62,14,3,3,0,81,289,69
114011277,3,0,0,0,0,5,13,4,0,0,0,14,110,26,14,0,0,147,946,347,323,82,24,1728,648,364,521,280,119,1935,20,3,0,3,3,26,1739,746,865,367,148,3859,0,0,0,0,0,0,3,0,0,0,0,3,59,4,4,0,0,63,34,5,6,3,0,47,0,3,3,0,0,11,4,0,0,0,0,4,92,18,14,5,0,129,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,0,0,79,12,5,3,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,87,16,3,0,0,109,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,25,5,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,42,0,3,0,0,44,0,0,0,0,0,0,1960,782,881,370,143,4138,0,0,0,0,0,6,7,0,0,0,0,13,99,30,15,3,0,152,898,385
114011278,3,0,0,0,0,4,10,5,3,0,0,23,172,38,13,0,3,227,889,473,301,100,28,1787,569,333,439,261,120,1715,19,10,10,6,4,44,1658,855,764,364,161,3796,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,15,3,3,0,0,26,3,6,0,0,0,6,0,0,0,0,0,0,30,14,3,0,0,47,0,0,0,0,0,0,9,0,0,0,0,9,73,17,3,0,0,95,9,4,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,92,21,4,0,0,126,8,0,0,0,0,9,3,3,0,0,0,7,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,27,3,5,3,0,39,0,0,0,0,0,0,1810,889,771,369,161,4001,5,0,0,0,0,5,6,0,0,0,0,10,160,34,13,4,0,211,883,398
114011279,3,0,0,0,0,6,11,0,0,0,0,17,296,63,21,6,3,388,1033,378,272,65,32,1781,399,180,265,164,74,1080,36,8,4,0,0,55,1779,628,567,238,108,3319,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,27,0,0,0,0,31,0,0,0,0,5,0,0,0,0,0,0,0,50,3,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,11,6,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,17,3,3,0,0,27,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,9,3,3,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,12,4,3,3,3,21,0,0,0,0,0,0,1860,638,574,242,112,3426,4,0,0,0,0,5,8,0,0,0,0,14,249,58,19,4,7,339,1009,358
114011280,3,0,0,0,0,3,12,0,0,0,0,12,172,22,13,4,3,213,379,88,77,24,8,576,164,48,63,36,28,331,16,0,0,0,0,19,743,159,153,59,36,1148,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,11,0,0,0,0,11,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,30,0,0,0,0,0,0,791,164,155,62,35,1206,0,0,0,0,0,3,12,3,0,0,0,9,144,19,12,3,0,174,373,83
114011281,0,0,0,0,0,0,8,0,3,0,0,10,38,16,5,0,0,63,160,68,63,20,4,314,109,79,73,49,38,348,0,0,3,0,0,7,313,161,144,74,42,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,318,161,148,75,42,744,0,0,0,0,0,0,12,0,0,0,0,14,58,10,9,0,0,70,182,71
114011282,0,0,0,0,0,0,17,0,3,0,0,23,269,64,32,6,0,369,1159,333,294,62,8,1855,629,228,311,208,89,1463,21,7,3,3,0,28,2092,629,636,285,107,3742,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,32,57,15,3,3,0,81,3,3,0,0,0,8,0,0,0,0,0,0,94,27,5,3,0,128,0,0,0,0,0,0,5,0,0,0,0,5,21,4,0,0,0,24,18,3,0,0,0,17,5,0,0,0,0,9,0,0,0,0,0,3,48,9,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,9,4,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,26,3,3,0,0,34,0,0,0,0,0,0,2258,662,646,293,107,3962,0,0,0,0,0,0,15,3,0,0,0,17,234,41,33,4,0,314,1110,329
114011283,0,0,0,0,0,0,12,6,3,0,0,25,143,32,17,0,0,200,387,107,91,31,14,629,179,72,104,49,29,437,12,0,0,0,0,8,736,220,216,85,44,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,8,0,0,0,3,0,3,0,0,3,0,0,5,0,0,0,0,0,0,4,3,3,3,0,22,0,0,0,0,0,0,746,219,225,89,43,1326,6,0,0,0,0,6,15,4,0,0,0,14,117,26,16,3,0,163,384,133
114021284,0,0,0,0,0,0,15,3,0,0,0,17,131,27,11,6,0,168,654,182,140,37,9,1022,741,313,399,244,95,1785,18,9,0,3,0,30,1556,523,560,281,101,3028,0,0,0,0,0,0,9,0,0,0,0,9,51,5,3,0,0,64,83,23,17,3,3,132,19,13,16,4,4,50,4,0,0,0,0,4,165,44,31,9,5,252,0,0,0,0,0,0,0,3,0,0,0,3,13,3,0,0,0,20,17,7,0,0,0,22,4,0,0,0,0,3,3,0,0,0,0,3,41,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1756,578,598,289,108,3337,0,0,0,0,0,0,14,0,0,0,0,19,133,18,9,0,0,162,702,184
114021285,0,0,0,0,0,0,7,0,0,0,0,10,50,11,11,3,0,77,297,144,164,50,19,679,172,126,202,139,47,681,9,3,4,0,0,19,539,284,386,192,71,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,539,287,388,189,68,1477,0,0,0,0,0,3,5,0,0,3,0,8,56,17,17,6,0,89,300,128
114021286,0,0,0,0,0,0,3,0,0,0,0,8,93,28,10,6,0,131,470,187,183,59,12,914,275,122,196,127,61,780,16,3,0,0,0,28,858,341,389,192,74,1858,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,28,29,8,8,0,0,40,4,0,0,0,0,8,3,0,0,0,0,3,58,12,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,31,15,3,0,0,0,22,0,0,3,3,0,3,0,0,0,0,0,0,34,9,4,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,959,369,400,195,75,2000,0,0,0,0,0,0,15,4,0,0,0,21,118,27,9,7,3,163,451,180
114021287,0,0,0,0,0,0,4,0,3,0,0,8,102,14,7,0,0,131,493,222,184,52,12,964,268,150,172,130,71,796,12,3,7,3,0,30,890,393,365,191,84,1925,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,41,16,4,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,58,10,0,3,0,74,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,3,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,15,4,5,0,0,23,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,975,408,379,196,84,2032,0,0,0,0,0,0,5,0,0,0,0,11,117,22,14,0,0,153,567,225
114021288,3,0,0,0,0,3,3,0,4,0,0,7,53,11,3,0,0,67,195,88,57,20,4,372,175,67,93,81,29,444,0,0,0,0,0,4,431,171,156,99,39,894,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,29,3,5,0,0,44,18,4,8,3,3,33,0,0,0,0,0,0,49,10,13,8,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,486,189,174,106,36,988,0,0,0,0,0,0,11,0,0,0,0,15,48,7,4,0,0,62,229,68
114021289,0,0,0,0,0,0,20,3,0,0,0,25,108,24,6,3,0,142,361,129,108,33,3,637,341,116,127,98,52,737,11,0,0,0,0,15,846,270,239,137,57,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,3,4,0,0,0,0,0,0,9,5,0,0,3,20,0,0,0,0,0,0,859,277,247,137,63,1576,0,0,0,0,0,0,11,3,0,0,0,16,104,14,8,0,3,130,435,121
115011290,0,0,0,0,0,0,7,0,0,0,0,6,72,19,13,0,0,104,936,556,553,112,37,2190,647,475,651,355,146,2273,11,3,7,3,0,28,1676,1053,1221,470,184,4601,0,0,0,0,0,0,3,0,0,0,0,0,160,41,18,3,0,217,288,157,95,10,5,551,16,11,10,3,0,31,3,0,0,0,0,3,461,210,121,18,7,815,0,0,0,0,0,0,0,0,0,0,0,0,111,14,10,0,3,134,67,46,25,4,0,136,0,0,0,0,0,0,0,0,0,0,0,4,180,57,38,3,3,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,2319,1319,1380,487,191,5698,0,0,0,0,0,0,17,3,4,0,0,20,69,33,13,0,0,114,847,507
