region_id,C11_AP_45_49_NCB_2,C11_AP_45_49_NCB_3,C11_AP_45_49_NCB_4,C11_AP_45_49_NCB_5,C11_AP_45_49_NCB_6m,C11_AP_45_49_NCB_NS,C11_AP_45_49_Tot,C11_AP_50_54_NCB_0,C11_AP_50_54_NCB_1,C11_AP_50_54_NCB_2,C11_AP_50_54_NCB_3,C11_AP_50_54_NCB_4,C11_AP_50_54_NCB_5,C11_AP_50_54_NCB_6m,C11_AP_50_54_NCB_NS,C11_AP_50_54_Tot,C11_AP_55_59_NCB_0,C11_AP_55_59_NCB_1,C11_AP_55_59_NCB_2,C11_AP_55_59_NCB_3,C11_AP_55_59_NCB_4,C11_AP_55_59_NCB_5,C11_AP_55_59_NCB_6m,C11_AP_55_59_NCB_NS,C11_AP_55_59_Tot,C11_AP_60_64_NCB_0,C11_AP_60_64_NCB_1,C11_AP_60_64_NCB_2,C11_AP_60_64_NCB_3,C11_AP_60_64_NCB_4,C11_AP_60_64_NCB_5,C11_AP_60_64_NCB_6m,C11_AP_60_64_NCB_NS,C11_AP_60_64_Tot,C11_AP_65_69_NCB_0,C11_AP_65_69_NCB_1,C11_AP_65_69_NCB_2,C11_AP_65_69_NCB_3,C11_AP_65_69_NCB_4,C11_AP_65_69_NCB_5,C11_AP_65_69_NCB_6m,C11_AP_65_69_NCB_NS,C11_AP_65_69_Tot,C11_AP_70_74_NCB_0,C11_AP_70_74_NCB_1,C11_AP_70_74_NCB_2,C11_AP_70_74_NCB_3,C11_AP_70_74_NCB_4,C11_AP_70_74_NCB_5,C11_AP_70_74_NCB_6m,C11_AP_70_74_NCB_NS,C11_AP_70_74_Tot,C11_AP_75_79_NCB_0,C11_AP_75_79_NCB_1,C11_AP_75_79_NCB_2,C11_AP_75_79_NCB_3,C11_AP_75_79_NCB_4,C11_AP_75_79_NCB_5,C11_AP_75_79_NCB_6m,C11_AP_75_79_NCB_NS,C11_AP_75_79_Tot,C11_AP_80_84_NCB_0,C11_AP_80_84_NCB_1,C11_AP_80_84_NCB_2,C11_AP_80_84_NCB_3,C11_AP_80_84_NCB_4,C11_AP_80_84_NCB_5,C11_AP_80_84_NCB_6m,C11_AP_80_84_NCB_NS,C11_AP_80_84_Tot,C11_AP_85andover_N_c_b_0,C11_AP_85andover_N_c_b_1,C11_AP_85andover_N_c_b_2,C11_AP_85andover_N_c_b_3,C11_AP_85andover_N_c_b_4,C11_AP_85andover_N_c_b_5,C11_AP_85ov_N_c_b_6mor,C11_AP_85andover_N_c_b_NS,C11_AP_85_and_over_Tot,C11_AP_Tot_NCB_0,C11_AP_Tot_NCB_1,C11_AP_Tot_NCB_2,C11_AP_Tot_NCB_3,C11_AP_Tot_NCB_4,C11_AP_Tot_NCB_5,C11_AP_Tot_N_ch_b_6mor,C11_AP_Tot_NCB_NS,C11_AP_T_T
LGA10050,588,386,142,42,22,59,1609,202,158,583,480,183,41,23,60,1730,154,145,502,398,158,47,34,62,1500,128,107,453,356,151,50,25,67,1337,101,79,285,260,132,55,30,50,992,68,54,213,226,149,55,63,60,888,54,50,137,169,117,76,68,69,740,48,34,130,146,111,49,51,74,643,64,71,159,109,95,55,51,138,742,6035,2078,4885,3450,1539,571,428,1108,20094
LGA10110,293,196,85,19,17,33,834,104,80,294,203,84,29,6,43,843,90,69,244,192,70,15,11,29,720,71,47,215,146,65,13,10,34,601,52,46,165,126,64,28,15,29,525,41,25,85,122,72,23,35,35,438,30,23,50,84,55,30,38,35,345,19,27,61,69,45,27,23,30,301,24,22,73,58,42,16,34,37,306,3756,925,2271,1632,765,243,237,699,10528
LGA10150,490,162,45,5,4,91,1528,360,279,420,168,50,12,6,69,1364,289,227,326,156,43,10,8,67,1126,198,149,298,177,51,17,6,64,960,133,88,208,131,58,13,13,37,681,91,64,234,130,63,20,7,67,676,82,75,181,121,58,18,18,56,609,88,64,147,75,53,36,22,76,561,115,97,176,114,54,34,38,209,837,7757,2744,3721,1566,553,179,136,1413,18069
LGA10200,760,374,147,90,55,173,2335,330,447,697,314,143,63,64,196,2254,267,344,566,305,131,52,74,123,1862,205,169,418,270,127,52,64,74,1379,114,95,252,182,99,51,40,83,916,90,58,188,152,101,40,67,74,770,62,46,120,102,93,28,65,36,552,62,53,104,92,52,40,90,35,528,73,88,132,88,55,28,60,47,571,10363,4125,5875,3011,1403,651,722,2461,28611
LGA10250,524,342,108,22,19,37,1423,196,193,582,395,135,39,4,42,1586,172,149,571,404,145,30,21,55,1547,149,130,538,378,154,24,12,46,1431,109,90,417,311,142,45,35,42,1191,84,58,288,277,173,58,25,54,1017,68,61,192,197,138,61,72,65,854,75,69,180,199,136,59,49,71,838,87,78,193,173,114,45,47,137,874,3911,1833,4838,3345,1506,440,316,849,17038
LGA10300,26,33,8,0,4,9,94,4,9,26,30,8,6,3,6,92,8,4,38,25,12,3,3,4,97,3,5,22,17,6,0,5,3,61,4,0,15,20,7,6,0,3,55,5,3,3,19,9,4,5,3,51,0,0,3,7,9,7,3,6,35,4,3,3,3,3,4,5,3,28,6,3,4,3,3,0,4,5,28,185,77,224,215,92,34,32,68,927
LGA10350,2085,1190,589,245,168,369,6238,816,764,1902,1147,563,260,201,337,5990,623,605,1574,1072,492,216,186,309,5077,519,426,1474,958,446,174,176,262,4435,299,333,1000,720,330,149,182,203,3216,240,244,824,611,316,142,213,197,2787,189,212,690,535,314,159,265,196,2560,214,239,614,471,281,142,269,256,2486,206,286,601,430,272,103,201,408,2507,21391,8466,17699,10885,5161,2110,2184,5230,73126
LGA10470,429,305,124,43,24,39,1259,149,110,421,331,131,49,18,52,1261,107,105,424,266,120,37,13,49,1121,108,86,358,248,115,28,18,59,1020,74,60,256,228,108,37,28,49,840,56,45,134,140,89,45,37,36,582,60,41,121,127,88,38,39,41,555,42,41,98,93,68,36,36,39,453,75,40,93,79,62,23,29,65,466,4621,1554,3806,2647,1201,418,312,873,15432
LGA10550,400,253,94,28,12,42,1158,234,172,499,322,154,29,25,52,1487,213,156,487,298,112,34,14,54,1368,157,135,510,320,137,30,9,60,1358,101,78,364,309,131,42,19,47,1091,64,38,239,246,126,50,39,50,852,49,52,157,169,119,48,39,52,685,37,52,111,135,75,37,36,30,513,37,40,123,96,64,35,21,95,511,2902,1460,3915,2708,1219,398,257,746,13605
LGA10600,173,103,44,9,13,9,502,105,65,190,123,62,17,9,12,583,88,69,163,140,37,7,9,14,527,68,54,164,108,39,14,5,20,472,45,39,130,91,51,23,6,10,395,22,29,84,70,69,17,9,13,313,20,19,52,63,38,19,14,19,244,16,9,35,43,28,19,12,13,175,12,28,31,47,32,15,12,18,195,1179,621,1472,1023,485,161,105,212,5258
LGA10650,77,73,23,14,3,17,244,29,22,86,80,44,10,13,5,289,23,28,86,84,44,9,5,11,290,13,28,109,77,54,6,6,12,305,18,12,90,80,46,20,11,8,285,12,12,56,69,41,16,17,9,232,11,10,22,37,39,15,15,10,159,14,8,25,26,17,23,13,19,145,17,14,17,22,23,9,7,49,158,585,265,811,714,395,144,99,213,3226
LGA10750,3789,2122,881,285,256,464,10247,980,1146,3222,2070,901,312,230,398,9259,772,853,2804,1962,843,329,186,353,8102,551,606,2413,1713,859,284,193,329,6948,345,352,1395,1195,645,276,213,284,4705,218,264,862,815,497,250,293,214,3413,175,198,586,556,401,249,327,222,2714,119,191,415,359,261,198,265,187,1995,166,213,406,294,213,131,278,229,1930,33473,15274,30077,17702,7927,3209,2902,6207,116771
LGA10800,48,59,25,14,3,7,176,9,22,54,68,34,5,6,3,201,14,18,48,42,35,10,8,0,175,11,9,71,52,28,11,6,3,191,14,13,42,28,14,6,3,3,123,10,7,25,51,34,16,14,6,163,7,9,14,31,28,18,6,4,117,13,5,13,12,16,12,20,6,97,14,0,17,23,10,13,11,5,93,464,188,522,503,294,138,92,66,2267
LGA10850,70,62,31,7,3,9,245,34,28,71,46,37,3,5,5,229,30,18,61,66,24,6,4,8,217,15,16,67,56,24,3,9,3,193,13,8,38,50,33,16,3,8,169,9,11,32,35,26,21,8,7,149,11,8,20,17,26,10,6,10,108,11,5,20,19,13,13,6,6,93,5,6,13,11,7,8,3,8,61,608,271,649,539,283,109,62,121,2642
LGA10900,1010,604,191,44,34,175,2945,538,392,1036,691,233,70,29,139,3128,501,373,954,648,280,61,42,124,2983,422,273,1033,599,248,57,32,120,2784,278,199,727,478,209,60,38,92,2081,181,130,415,361,179,74,44,80,1464,132,108,261,239,166,66,63,90,1125,102,80,225,184,108,41,50,69,859,134,122,259,199,99,57,47,150,1067,8755,3840,8712,5269,2163,643,445,1724,31551
LGA10950,34,25,5,0,4,8,83,5,6,26,21,12,3,3,13,89,5,7,20,16,10,0,0,6,64,3,10,26,16,14,3,4,5,81,7,9,29,19,15,6,5,6,96,4,5,17,17,8,3,10,10,74,3,3,4,12,6,6,6,5,45,4,0,11,4,12,3,4,3,41,3,3,6,6,6,9,0,0,33,194,106,278,217,134,43,39,88,1099
LGA11000,23,22,7,6,0,0,81,9,7,33,28,9,5,0,0,91,11,7,24,17,14,4,5,3,85,16,12,29,25,12,3,0,0,97,8,3,19,19,8,3,5,3,68,3,0,7,8,10,0,8,3,39,4,4,5,6,14,6,0,3,42,3,3,8,11,3,0,4,3,35,0,0,16,13,10,4,6,8,57,187,82,256,199,112,31,28,38,933
LGA11050,26,20,12,0,3,3,77,3,5,17,30,22,9,0,3,89,12,3,21,25,11,4,3,0,79,9,7,28,32,11,0,4,0,91,10,3,24,23,12,7,4,6,89,3,3,8,12,10,5,4,3,48,5,3,10,11,11,0,7,3,50,5,3,7,4,9,0,9,3,40,8,0,10,3,5,3,3,0,32,190,69,209,219,132,32,41,40,932
LGA11100,486,233,64,8,6,71,1338,191,198,406,192,76,19,10,83,1175,182,183,438,200,64,20,7,87,1181,124,145,398,169,83,16,10,73,1018,98,147,300,170,76,26,17,76,910,85,82,228,139,82,24,26,41,707,56,65,173,117,59,28,27,37,562,73,58,130,77,54,23,32,51,498,57,55,116,72,36,23,27,67,453,5633,2424,4366,1888,721,212,181,1198,16623
LGA11150,32,30,14,3,5,15,115,11,8,16,26,15,0,3,12,91,8,9,29,23,11,3,3,15,101,9,0,36,26,9,0,5,13,98,9,5,20,15,13,4,9,15,90,3,6,12,11,11,8,7,6,64,3,0,10,10,11,3,3,3,43,3,3,7,6,9,0,6,3,37,0,0,3,0,0,3,3,4,13,258,117,235,215,124,48,64,187,1248
LGA11200,5,15,8,3,5,3,53,7,3,21,18,7,3,3,3,65,9,0,11,9,4,4,3,3,43,5,4,10,8,5,0,4,0,36,0,0,10,6,3,4,3,0,26,0,4,4,0,0,0,3,5,16,0,0,0,4,6,4,4,0,18,0,0,0,0,4,4,6,5,19,6,0,0,0,0,4,3,0,13,168,85,108,99,68,33,51,49,661
LGA11250,245,144,59,12,12,38,671,65,65,309,159,74,13,8,49,742,68,62,260,162,61,14,3,32,662,42,58,253,149,72,16,15,55,660,41,40,182,145,56,22,14,29,529,21,16,112,129,72,44,21,54,469,28,24,89,98,77,34,25,57,432,16,28,75,98,63,34,25,39,378,21,35,65,59,35,20,21,81,337,1669,844,2195,1508,725,253,171,649,8014
LGA11300,417,170,41,16,3,60,1147,169,222,358,159,59,22,16,56,1061,161,189,298,161,57,16,14,37,933,116,102,270,154,63,16,14,39,774,98,56,203,117,43,17,22,34,590,48,54,201,101,58,27,23,30,542,75,46,126,97,52,26,35,45,502,64,42,121,88,43,23,29,59,469,87,55,99,71,39,16,26,116,509,5856,1906,3129,1435,544,207,190,948,14215
LGA11350,426,221,84,12,11,71,1334,268,203,459,290,96,27,12,88,1443,232,189,423,274,98,19,8,66,1309,149,137,359,217,81,18,6,64,1031,61,79,213,189,60,13,12,44,671,38,28,138,134,55,27,9,29,458,26,35,81,101,53,19,22,30,367,26,18,77,83,59,26,23,26,338,29,39,94,91,34,21,24,30,362,3649,1794,3357,2033,736,209,145,788,12711
LGA11400,159,132,62,14,19,9,466,58,31,133,140,60,19,12,10,463,35,27,123,120,41,19,6,14,385,44,38,161,118,60,17,8,12,458,32,29,93,85,52,17,11,14,333,17,11,48,63,46,25,23,12,245,11,15,39,52,45,20,25,14,221,19,7,28,25,25,15,21,10,150,12,7,26,31,28,4,15,38,161,1069,409,1273,1073,543,176,155,209,4907
LGA11450,821,494,194,45,14,58,1996,157,187,708,448,161,40,25,60,1786,111,134,570,414,161,43,16,52,1501,97,90,506,337,147,33,13,62,1285,54,68,315,234,117,44,24,36,892,59,47,198,187,96,34,35,47,703,34,33,122,115,77,41,30,35,487,22,40,115,102,61,42,33,28,443,31,61,149,121,65,38,34,29,528,6014,2357,6529,3880,1516,468,267,901,21932
LGA11500,1870,1163,481,154,141,276,5268,537,509,1908,1239,568,189,150,255,5355,410,443,1705,1222,515,169,114,228,4806,288,361,1474,1000,467,178,96,248,4112,195,202,760,613,351,133,116,148,2518,106,130,473,385,234,117,127,130,1702,81,94,251,254,196,99,125,120,1220,61,90,199,198,124,69,115,143,999,42,83,164,155,99,61,73,254,931,16715,6929,14858,9293,4252,1629,1374,3794,58844
LGA11520,1025,396,100,17,6,116,2754,519,438,887,353,96,21,12,123,2449,424,351,773,383,117,35,14,90,2187,303,258,769,436,130,40,14,114,2064,213,150,568,351,110,32,13,75,1512,135,129,443,295,121,42,23,73,1261,137,105,342,250,109,48,28,72,1091,140,106,283,180,110,38,45,99,1001,140,119,288,152,90,50,48,139,1026,12661,4497,8037,3646,1153,349,220,2139,32702
LGA11550,1515,719,281,103,83,298,4752,764,833,1265,687,301,133,92,295,4370,632,635,1111,632,295,117,94,239,3755,481,415,1020,612,264,110,82,221,3205,320,268,885,515,249,96,81,173,2587,229,199,814,479,223,110,100,179,2333,180,194,564,399,207,112,131,172,1959,158,156,408,271,146,103,139,178,1559,153,142,309,218,125,86,128,205,1366,17716,8304,13048,6746,2890,1223,1077,4306,55310
LGA11600,35,24,18,4,0,0,96,3,5,28,22,21,8,3,4,94,3,5,19,20,7,5,4,3,66,3,4,14,24,3,3,0,4,55,5,4,12,18,12,7,4,0,62,3,0,8,16,7,3,3,3,43,0,0,4,9,8,10,0,3,34,4,0,6,0,11,0,5,4,30,0,0,3,3,6,3,6,4,25,187,70,220,206,119,56,29,43,930
LGA11700,20,19,11,3,10,3,77,13,8,22,21,9,3,0,7,83,6,12,24,21,8,11,0,0,82,4,0,24,13,11,6,3,4,65,3,6,20,14,7,3,6,3,62,0,4,0,5,8,8,0,6,31,3,3,4,4,3,0,8,0,25,0,0,9,3,0,3,5,0,20,0,3,3,3,0,0,3,3,15,195,94,191,134,77,49,50,53,843
LGA11720,571,400,154,59,35,75,1641,182,182,630,440,183,57,32,79,1785,179,152,612,401,180,37,21,83,1665,144,141,589,407,175,46,27,74,1603,108,98,387,294,129,47,33,57,1153,70,57,218,215,137,32,39,48,816,49,48,190,163,114,47,46,57,714,41,58,154,136,81,31,39,72,612,52,79,156,107,68,25,33,69,589,4765,2377,5650,3763,1656,524,397,1100,20232
LGA11730,570,388,189,51,28,81,1693,228,199,679,516,214,52,30,62,1980,218,182,701,481,201,59,20,62,1924,198,149,742,540,205,55,39,66,1994,177,129,612,435,211,70,33,77,1744,111,76,341,334,208,92,56,65,1283,90,61,218,274,185,83,61,67,1039,67,63,176,172,134,66,75,57,810,84,80,200,149,110,48,50,99,820,4290,2079,5910,4285,2069,706,498,1043,20880
LGA11750,63,45,31,5,3,7,177,13,8,64,35,11,6,7,10,154,15,8,48,42,21,3,4,11,152,10,6,27,44,14,3,0,12,116,4,0,24,26,20,8,3,7,92,5,3,21,18,17,6,9,5,84,3,3,9,8,14,4,7,6,54,7,4,7,3,4,10,4,0,39,4,6,5,6,3,4,9,6,43,404,166,458,334,181,60,57,144,1804
LGA11800,926,619,227,56,53,88,2613,321,312,979,645,264,66,46,92,2725,272,245,924,628,233,54,42,99,2497,221,229,928,638,225,80,34,114,2469,158,146,665,549,240,73,39,104,1974,119,134,471,399,268,88,57,110,1646,94,78,305,314,196,84,86,96,1253,68,73,196,204,156,72,64,138,971,71,93,265,221,121,59,48,232,1110,6779,3263,8230,5577,2403,776,554,1694,29276
LGA11860,6,22,13,4,0,3,58,3,0,15,19,8,3,3,3,54,0,0,11,17,10,3,0,3,44,3,8,12,15,8,0,0,0,46,3,0,5,9,9,6,0,3,35,0,0,3,8,4,3,3,3,24,0,0,4,4,0,3,0,0,11,0,4,0,3,0,0,3,0,10,0,0,0,0,0,3,0,3,6,102,37,111,133,72,32,12,24,523
LGA12000,40,36,23,4,4,10,134,10,9,52,26,26,11,3,14,151,9,6,28,29,21,9,3,5,110,15,6,25,39,13,20,5,7,130,12,9,30,31,21,0,6,3,112,8,3,18,18,18,16,8,4,93,5,4,9,17,12,14,15,5,81,7,3,9,8,11,4,8,0,50,8,10,8,11,13,5,8,8,71,318,114,330,327,219,96,73,95,1572
LGA12050,134,90,29,7,9,15,368,50,30,120,97,41,14,6,13,371,47,33,122,77,28,13,4,5,329,38,27,103,69,35,17,4,15,308,19,28,87,55,33,11,3,13,249,21,13,59,48,37,7,19,21,225,11,14,38,33,28,4,12,10,150,16,3,40,28,21,9,12,14,143,13,13,25,39,15,12,13,31,161,911,402,1077,719,346,108,105,218,3886
LGA12150,31,27,9,8,5,10,118,11,14,59,38,20,3,4,7,156,9,13,35,30,17,7,5,9,125,12,3,34,34,23,0,8,11,125,10,3,19,26,16,10,6,7,97,4,6,17,27,14,10,3,3,84,0,3,14,17,10,7,12,7,70,7,3,11,14,8,3,7,6,59,3,4,11,7,4,6,4,8,47,332,140,353,304,176,69,76,107,1557
LGA12200,90,62,18,11,4,7,233,23,26,85,72,43,12,7,7,275,21,7,86,73,20,10,10,14,241,22,28,95,80,37,9,7,14,292,26,10,61,60,35,7,4,15,218,20,13,52,51,44,20,10,13,223,7,13,19,42,23,15,13,11,143,12,12,29,25,25,20,19,17,159,11,13,32,26,20,8,14,13,137,567,275,806,656,323,128,103,170,3028
LGA12300,100,93,35,12,8,15,343,41,31,127,105,41,9,7,15,376,40,38,140,113,55,15,4,15,420,33,35,162,117,47,12,5,11,422,22,25,86,111,50,17,11,14,336,39,14,67,90,67,31,19,13,340,19,5,48,54,47,25,31,23,252,15,16,30,40,30,19,18,15,183,14,9,43,31,22,8,6,44,177,853,431,1185,995,476,165,118,235,4458
LGA12350,118,112,40,21,8,20,386,54,29,119,99,60,14,10,25,410,45,33,146,123,53,20,10,26,456,39,48,135,115,66,18,8,29,458,36,21,92,105,53,13,15,24,359,30,18,79,100,50,21,22,26,346,16,21,49,60,40,15,26,18,245,9,16,43,54,36,24,11,15,208,25,10,47,36,43,12,19,16,208,989,437,1207,1066,557,196,159,337,4948
LGA12500,85,66,22,9,4,10,249,27,22,84,79,23,6,4,14,259,26,12,81,66,28,6,3,23,245,16,20,71,61,30,14,3,9,224,12,9,58,44,27,18,14,15,197,8,3,43,46,37,14,13,15,179,12,12,26,34,31,16,24,13,168,8,7,27,25,22,17,12,13,131,9,17,21,27,14,18,13,18,137,622,279,744,599,286,135,94,199,2958
LGA12600,469,338,138,42,29,71,1373,167,113,481,384,170,45,23,62,1445,118,101,357,324,154,48,34,51,1187,103,76,341,289,146,31,27,41,1054,49,65,224,236,140,55,32,73,874,48,40,149,179,131,54,48,43,692,41,35,102,138,98,57,61,40,572,38,23,111,98,73,34,51,29,457,40,47,105,100,62,32,50,49,485,4098,1657,3889,3053,1483,521,442,867,16010
LGA12700,115,57,37,7,3,7,322,38,30,101,103,39,6,9,16,342,40,20,118,78,39,9,3,10,317,26,19,108,90,38,13,3,6,303,20,11,70,77,19,3,3,7,210,15,7,50,56,29,12,4,16,189,13,0,21,26,16,10,12,10,108,14,10,13,18,22,3,10,4,94,11,15,18,27,21,11,5,3,111,771,312,920,695,342,83,63,152,3338
LGA12750,403,267,103,29,28,55,1197,186,133,479,327,110,31,31,49,1346,179,144,571,349,145,34,17,64,1503,183,143,624,385,162,37,22,79,1635,138,94,486,347,167,38,32,65,1367,88,68,302,306,157,74,35,55,1085,91,55,195,207,115,61,47,70,841,57,54,172,156,103,44,39,60,685,58,87,182,150,85,42,36,79,719,2977,1564,4437,3078,1387,452,346,870,15111
LGA12850,2406,1434,564,186,152,330,6758,888,824,2330,1512,628,253,154,318,6907,736,648,1904,1355,674,262,191,299,6069,558,418,1497,1049,554,259,216,274,4825,332,268,878,728,385,197,251,213,3252,221,225,693,591,362,221,372,231,2916,163,211,487,447,289,189,435,201,2422,128,144,349,289,220,175,379,180,1864,104,159,310,214,173,135,276,204,1575,23514,8569,18155,11303,5117,2300,2690,4888,76536
LGA12900,103,92,45,11,3,12,316,23,27,96,85,37,8,0,4,280,23,22,93,94,37,10,6,9,294,19,18,108,88,39,18,10,12,312,20,18,64,78,40,24,4,15,263,22,14,40,53,37,10,19,12,207,15,10,30,42,37,23,22,9,188,12,8,27,32,22,19,5,21,146,13,11,34,30,27,15,10,15,155,781,321,889,838,412,164,95,155,3655
LGA12950,43,44,20,3,3,11,159,23,17,50,49,19,11,9,3,181,13,10,41,39,23,4,5,5,140,11,4,55,36,34,3,8,7,158,6,10,24,40,28,11,3,13,135,9,3,31,35,20,8,10,11,127,10,0,16,20,12,12,3,8,81,3,3,11,20,12,11,6,13,79,4,3,8,22,7,6,7,12,69,357,141,423,414,228,86,60,116,1825
LGA13010,91,81,23,9,3,17,302,42,29,117,86,24,13,0,9,320,26,35,94,74,38,9,5,3,284,35,24,104,83,44,12,13,14,329,29,18,84,52,49,21,10,7,270,15,14,72,46,48,12,6,16,229,10,12,46,47,24,8,19,12,178,10,8,43,37,24,16,14,16,168,16,7,31,37,19,13,17,9,149,705,342,942,739,362,141,103,164,3498
LGA13050,53,44,13,4,3,3,158,21,14,59,52,15,3,7,4,175,20,9,58,56,19,3,0,7,172,23,19,80,68,17,6,4,4,221,13,8,60,56,28,4,3,7,179,12,13,28,26,25,11,4,9,128,17,3,40,34,18,13,3,4,132,15,9,29,21,11,5,7,5,102,5,6,23,17,11,9,8,5,84,397,175,590,463,186,73,50,68,2002
LGA13100,2281,1341,442,113,57,226,5939,693,711,2237,1448,480,120,66,283,6038,644,571,2070,1250,437,107,47,240,5366,559,525,1926,1277,431,113,48,231,5110,432,401,1515,1036,417,135,48,222,4206,332,297,1067,903,442,142,85,232,3500,328,258,780,769,426,168,137,256,3122,310,267,754,640,336,162,150,356,2975,328,382,820,574,275,126,111,723,3339,17466,7872,19551,12150,4577,1415,880,4252,68163
LGA13310,326,221,87,30,18,32,955,118,109,347,207,74,28,14,33,930,116,88,318,241,115,28,18,35,959,88,68,279,233,85,29,13,37,832,63,62,229,183,105,43,14,49,748,53,34,139,139,92,40,33,49,579,47,29,91,118,74,39,45,28,471,32,35,71,78,61,32,39,58,406,43,29,86,80,54,18,21,56,387,2685,1238,2965,2047,965,351,250,625,11126
LGA13320,400,268,86,18,16,40,1080,145,129,440,300,101,33,9,55,1212,148,128,460,303,124,42,10,61,1276,155,148,610,416,126,35,16,62,1568,151,121,568,401,167,38,25,62,1533,117,67,391,359,203,70,31,67,1305,101,73,254,263,188,51,41,70,1041,74,53,214,170,111,51,44,86,803,78,78,208,168,81,43,21,164,841,2849,1497,4525,3191,1410,433,248,935,15088
LGA13340,120,107,62,9,8,15,383,34,24,107,128,45,8,5,13,364,26,27,118,97,56,10,4,14,352,22,26,99,92,57,9,9,22,336,12,15,74,71,38,15,12,14,251,30,9,37,48,23,16,15,6,184,19,5,23,29,25,13,16,14,144,7,3,17,36,27,15,13,5,123,12,12,11,29,30,11,13,4,122,788,323,922,850,463,131,113,201,3791
LGA13380,535,423,165,53,35,67,1597,215,145,624,436,202,52,22,67,1763,223,150,598,449,188,56,23,68,1755,168,154,657,449,190,62,26,88,1794,142,134,510,425,213,55,43,72,1594,107,81,357,314,203,60,69,76,1267,81,57,223,214,181,71,54,79,960,48,63,169,173,123,57,57,83,773,54,79,179,141,78,49,40,179,799,3920,1889,5328,3991,1939,670,459,1150,19346
LGA13450,271,248,97,24,14,42,833,57,61,249,205,104,30,11,45,762,64,53,221,212,110,16,9,39,724,40,42,175,160,93,24,15,40,589,23,41,131,114,84,18,15,26,452,19,20,103,123,69,30,11,18,393,17,14,77,101,67,35,32,29,372,17,19,73,74,42,28,26,31,310,19,16,81,68,50,20,34,18,306,2265,887,2286,1936,908,290,222,656,9450
LGA13500,40,36,15,4,0,0,122,8,8,29,35,22,4,5,0,111,12,12,28,32,21,11,3,6,125,11,5,48,31,16,7,5,9,132,10,7,27,35,16,12,8,4,119,7,0,21,17,19,13,10,0,87,7,5,10,9,10,6,10,10,67,3,3,11,9,13,5,3,4,51,3,0,8,8,13,6,3,9,50,268,121,323,311,182,90,52,63,1410
LGA13550,137,106,44,13,12,17,387,43,40,152,121,34,12,8,17,427,35,31,97,93,63,17,3,19,358,21,17,117,95,44,21,6,18,339,27,21,85,88,48,11,16,17,313,18,12,52,75,39,20,27,18,261,15,9,38,54,33,26,20,28,223,9,11,30,36,28,17,24,26,181,15,12,30,33,21,10,15,48,184,1028,426,1203,983,480,170,156,328,4774
LGA13650,42,35,17,7,8,3,137,18,9,50,40,22,5,6,8,158,15,9,39,43,15,4,6,5,136,6,13,50,41,21,9,4,4,148,14,9,28,25,18,10,5,4,113,9,5,17,19,25,3,12,3,93,5,6,15,10,17,8,12,0,73,7,8,10,15,9,5,11,5,70,6,8,12,14,8,6,0,3,57,333,159,393,350,202,78,77,76,1668
LGA13660,68,48,21,8,0,4,183,20,12,52,53,20,4,0,3,164,13,10,48,42,22,8,3,3,149,17,15,64,52,25,8,4,5,190,7,12,49,46,31,10,6,11,172,12,8,23,32,27,9,9,4,124,8,5,19,15,21,12,10,7,97,7,3,12,16,21,8,5,4,76,10,5,25,15,15,4,11,4,89,361,165,530,459,235,83,62,69,1964
LGA13700,34,38,16,4,6,0,113,21,13,35,33,19,4,0,5,130,10,9,38,32,21,3,5,0,118,12,11,54,36,12,9,7,6,147,15,5,22,23,23,11,9,9,117,9,6,22,18,14,8,13,8,98,12,4,10,10,13,8,12,5,74,3,0,6,12,13,4,8,5,51,10,3,14,7,9,5,6,0,54,281,127,341,295,180,67,70,59,1420
LGA13800,862,594,225,61,35,86,2404,256,226,778,533,255,51,35,103,2237,183,185,642,457,178,54,22,97,1818,145,179,579,467,171,45,27,67,1680,108,91,408,302,144,51,32,75,1211,95,57,241,218,132,63,33,62,901,40,45,175,131,101,47,44,40,623,35,43,125,115,74,34,40,58,524,50,62,129,99,64,43,29,104,580,6835,2808,6456,4373,1843,572,359,1343,24589
LGA13850,39,43,12,5,7,5,139,19,12,39,29,14,3,0,3,119,11,17,29,22,14,4,0,3,100,5,3,36,27,19,3,3,3,99,5,7,26,24,13,8,3,3,89,4,4,13,22,14,6,9,3,75,0,0,11,18,5,11,10,9,64,0,6,6,9,11,0,6,3,41,3,3,5,7,4,3,8,3,36,212,133,291,257,139,53,53,64,1202
LGA13950,1039,567,245,83,71,162,3114,407,398,978,533,267,83,58,163,2887,315,315,829,522,274,87,58,140,2540,224,235,836,606,250,92,62,125,2430,148,162,580,413,213,84,69,119,1788,103,102,404,355,195,77,105,110,1451,115,94,280,234,165,86,89,111,1174,82,94,211,217,133,71,113,128,1049,79,111,208,163,105,59,99,242,1066,12182,5726,9455,5350,2471,950,843,2737,39714
