region_id,C01_N_inc_R0_74,C01_N_inc_R75_99,C01_Ne_Ni_inc_R100_149,C01_Ne_Ni_inc_R150_199,C01_Ne_Ni_inc_R200_224,C01_Ne_Ni_inc_R225_274,C01_Ne_Ni_inc_R275_349,C01_Ne_Ni_inc_R350_449,C01_Ne_Ni_inc_R450_549,C01_Ne_Ni_inc_R550_649,C01_Ne_Ni_inc_R650m,C01_Ne_Nil_inc_R_NS,C01_N_inc_Re_Tot,C01_1_199_R0_74,C01_1_199_R75_99,C01_1_199_R100_149,C01_1_199_R150_199,C01_1_199_R200_224,C01_1_199_R225_274,C01_1_199_R275_349,C01_1_199_R350_449,C01_1_199_R450_549,C01_1_199_R550_649,C01_1_199_R650m,C01_1_199_R_NS,C01_1_199_R_Tot,C01_200_299_R0_74,C01_200_299_R75_99,C01_200_299_R100_149,C01_200_299_R150_199,C01_200_299_R200_224,C01_200_299_R225_274,C01_200_299_R275_349,C01_200_299_R350_449,C01_200_299_R450_549,C01_200_299_R550_649,C01_200_299_R650m,C01_200_299_R_NS,C01_200_299_R_Tot,C01_300_399_R0_74,C01_300_399_R75_99,C01_300_399_R100_149,C01_300_399_R150_199,C01_300_399_R200_224,C01_300_399_R225_274,C01_300_399_R275_349,C01_300_399_R350_449,C01_300_399_R450_549,C01_300_399_R550_649,C01_300_399_R650m,C01_300_399_R_NS,C01_300_399_R_Tot,C01_400_599_R0_74,C01_400_599_R75_99,C01_400_599_R100_149,C01_400_599_R150_199,C01_400_599_R200_224,C01_400_599_R225_274,C01_400_599_R275_349,C01_400_599_R350_449,C01_400_599_R450_549,C01_400_599_R550_649,C01_400_599_R650m,C01_400_599_R_NS,C01_400_599_R_Tot,C01_600_799_R0_74,C01_600_799_R75_99,C01_600_799_R100_149,C01_600_799_R150_199,C01_600_799_R200_224,C01_600_799_R225_274,C01_600_799_R275_349,C01_600_799_R350_449,C01_600_799_R450_549,C01_600_799_R550_649,C01_600_799_R650m,C01_600_799_R_NS,C01_600_799_R_Tot,C01_800_999_R0_74,C01_800_999_R75_99,C01_800_999_R100_149,C01_800_999_R150_199,C01_800_999_R200_224,C01_800_999_R225_274,C01_800_999_R275_349,C01_800_999_R350_449,C01_800_999_R450_549,C01_800_999_R550_649,C01_800_999_R650m,C01_800_999_R_NS,C01_800_999_R_Tot,C01_1000_1249_R0_74,C01_1000_1249_R75_99,C01_1000_1249_R_100_149,C01_1000_1249_R_150_199,C01_1000_1249_R_200_224,C01_1000_1249_R_225_274,C01_1000_1249_R_275_349,C01_1000_1249_R_350_449,C01_1000_1249_R_450_549,C01_1000_1249_R_550_649,C01_1000_1249_R650m,C01_1000_1249_R_NS,C01_1000_1249_R_Tot,C01_1250_1499_R0_74,C01_1250_1499_R75_99,C01_1250_1499_R_100_149,C01_1250_1499_R_150_199,C01_1250_1499_R_200_224,C01_1250_1499_R_225_274,C01_1250_1499_R_275_349,C01_1250_1499_R_350_449,C01_1250_1499_R_450_549,C01_1250_1499_R_550_649,C01_1250_1499_R650m,C01_1250_1499_R_NS,C01_1250_1499_R_Tot,C01_1500_1999_R0_74,C01_1500_1999_R75_99,C01_1500_1999_R_100_149,C01_1500_1999_R_150_199,C01_1500_1999_R_200_224,C01_1500_1999_R_225_274,C01_1500_1999_R_275_349,C01_1500_1999_R_350_449,C01_1500_1999_R_450_549,C01_1500_1999_R_550_649,C01_1500_1999_R650m,C01_1500_1999_R_NS,C01_1500_1999_R_Tot,C01_2000_2499_R0_74,C01_2000_2499_R75_99,C01_2000_2499_R100_149,C01_2000_2499_R150_199,C01_2000_2499_R200_224,C01_2000_2499_R225_274,C01_2000_2499_R275_349,C01_2000_2499_R350_449,C01_2000_2499_R450_549,C01_2000_2499_R550_649,C01_2000_2499_R650m,C01_2000_2499_R_NS,C01_2000_2499_R_Tot,C01_2500_2999_R0_74,C01_2500_2999_R75_99,C01_2500_2999_R_100_149,C01_2500_2999_R_150_199,C01_2500_2999_R_200_224,C01_2500_2999_R_225_274,C01_2500_2999_R_275_349,C01_2500_2999_R_350_449,C01_2500_2999_R_450_549,C01_2500_2999_R_550_649,C01_2500_2999_Re_650mo,C01_2500_2999_R_NS,C01_2500_2999_Re_Tot,C01_3000m_R0_74,C01_3000m_R75_99,C01_3000m_R100_149,C01_3000m_R150_199,C01_3000m_R200_224,C01_3000m_R225_274,C01_3000m_R275_349,C01_3000m_R350_449,C01_3000m_R450_549,C01_3000m_R550_649,C01_3000m_R650m,C01_3000m_R_NS,C01_3000m_R_Tot,C01_PI_S_R0_74,C01_PI_S_R75_99,C01_PI_S_R100_149,C01_PI_S_R150_199,C01_PI_S_R200_224,C01_PI_S_R225_274,C01_PI_S_R275_349,C01_PI_S_R350_449,C01_PI_S_R450_549,C01_PI_S_R550_649,C01_PI_S_Re_650mo,C01_PI_S_R_NS,C01_PI_S_Re_Tot,C01_AI_NS_R0_74,C01_AI_NS_R75_99,C01_AI_NS_R100_149,C01_AI_NS_R150_199,C01_AI_NS_R200_224,C01_AI_NS_R225_274,C01_AI_NS_R275_349,C01_AI_NS_R350_449,C01_AI_NS_R450_549,C01_AI_NS_R550_649,C01_AI_NS_R650m,C01_AI_NS_R_NS,C01_AI_NS_R_Tot,C01_Tot_R0_74,C01_Tot_R75_99,C01_Tot_R100_149,C01_Tot_R150_199,C01_Tot_R200_224
LGA12950,3,0,0,0,0,0,0,0,0,0,0,3,6,18,6,5,0,0,0,0,0,0,0,0,3,32,37,11,13,0,0,0,0,0,0,0,3,5,69,21,10,17,3,0,0,0,0,0,0,0,3,54,28,19,26,0,0,0,0,0,0,0,0,0,73,28,5,9,0,0,0,3,0,0,0,0,3,48,6,4,17,3,3,0,0,0,0,0,0,0,33,9,3,8,0,0,0,0,0,0,0,0,0,20,6,3,3,0,0,0,0,0,0,0,0,0,12,7,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20,0,0,0,0,0,0,0,0,0,35,7,3,6,0,0,0,0,0,0,0,0,0,16,180,69,128,6,3
LGA13010,3,0,0,0,0,0,0,0,0,0,0,0,3,51,17,6,0,0,0,0,0,0,0,3,4,81,63,23,31,0,0,0,0,0,0,0,3,8,128,45,35,36,3,0,0,0,0,0,0,0,4,123,53,36,67,4,0,0,0,0,0,0,3,4,167,27,14,35,3,0,3,0,0,0,0,0,3,85,14,8,30,0,0,3,0,0,0,0,0,0,55,17,6,23,3,0,0,0,0,0,0,0,0,49,8,0,6,0,0,0,0,0,0,0,0,0,14,0,3,8,3,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,16,3,13,3,0,0,0,0,0,0,0,0,35,9,9,6,0,3,0,0,0,0,0,3,4,34,315,157,264,19,3
LGA13050,3,0,0,0,0,0,0,0,0,0,0,0,3,19,3,4,0,0,0,0,0,0,0,0,4,30,31,9,29,3,0,0,0,0,0,0,0,0,72,19,5,32,4,0,0,0,0,0,0,0,6,66,22,15,40,5,0,0,0,3,0,0,3,4,92,13,4,25,3,0,0,0,0,0,0,0,0,45,5,3,21,3,0,0,0,0,0,0,0,3,35,10,0,8,4,0,0,0,0,0,0,0,0,22,3,3,6,0,0,0,0,0,0,0,3,0,15,3,0,4,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,19,6,0,0,0,0,0,0,0,0,34,5,0,6,0,0,0,0,0,0,0,0,4,15,139,45,200,28,0
LGA13100,14,0,8,16,7,8,3,0,0,0,3,9,68,415,38,113,116,32,20,8,4,3,0,5,42,796,497,116,336,267,55,38,8,3,3,0,9,61,1393,279,144,236,537,136,80,23,5,3,0,5,42,1490,231,170,378,890,412,205,40,10,4,0,18,75,2433,106,60,231,725,367,224,68,20,0,3,16,49,1869,77,19,119,544,324,244,59,17,3,0,6,23,1435,69,16,74,430,309,278,74,19,3,0,11,13,1296,32,7,28,200,138,161,54,15,3,3,3,6,650,36,3,33,199,199,247,126,42,11,3,6,20,925,16,3,5,43,63,87,40,26,0,0,0,3,286,9,0,0,9,12,23,28,6,3,0,3,3,96,0,3,0,5,4,10,5,9,3,3,0,3,45,65,37,57,194,154,154,84,22,8,3,6,43,827,147,29,79,93,39,31,13,6,6,3,5,102,553,1993,645,1697,4268,2251
LGA13310,6,3,3,0,0,0,0,0,0,0,0,0,12,117,40,46,3,0,0,0,0,0,0,3,13,222,153,72,85,23,0,0,0,0,3,0,0,16,352,97,72,105,44,0,0,3,0,0,0,0,10,331,71,81,210,115,3,3,3,0,0,0,3,14,503,56,27,156,96,10,0,3,0,0,0,5,12,365,24,18,113,84,5,3,3,0,0,0,0,8,258,15,16,82,79,4,3,0,3,3,0,3,0,208,7,5,30,35,3,3,0,0,0,0,3,0,86,21,8,27,34,12,3,5,0,0,0,0,0,110,3,0,3,24,3,4,0,0,0,0,3,0,40,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,29,9,37,44,9,0,0,3,3,0,3,6,143,39,13,28,9,0,0,0,0,0,0,0,14,103,641,364,925,593,52
LGA13320,6,3,9,7,5,3,0,0,0,0,0,0,33,72,36,60,21,6,3,3,0,0,0,3,11,215,118,69,180,44,6,5,0,0,0,0,4,17,443,58,44,200,165,18,12,0,0,0,0,6,15,518,83,51,234,216,37,23,6,4,0,3,6,25,688,36,18,104,134,32,15,6,3,0,0,3,12,363,30,10,67,112,23,18,7,0,0,0,0,10,277,27,8,54,67,29,10,6,3,3,0,3,5,215,8,3,8,27,14,8,3,0,0,0,3,0,74,12,0,16,25,14,7,3,3,3,0,3,6,92,7,0,4,8,4,3,3,0,0,0,3,0,32,3,0,3,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,3,0,0,3,0,0,6,16,11,46,61,17,15,0,0,0,0,5,8,179,36,12,49,17,3,0,0,0,0,3,3,27,150,512,265,1034,904,208
LGA13340,3,0,3,3,0,0,0,0,0,0,3,0,12,25,5,3,0,0,0,0,0,0,0,0,3,36,42,14,14,0,0,0,0,0,0,0,0,0,70,29,13,31,3,0,0,0,0,0,0,0,4,80,31,18,34,4,0,0,0,0,0,0,0,0,87,38,11,33,7,3,0,0,0,0,0,0,3,95,18,7,15,4,0,0,0,0,0,0,0,3,47,19,9,15,4,0,0,0,0,0,3,0,0,50,10,3,11,0,0,0,0,0,0,0,0,0,24,8,0,8,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,20,6,0,0,0,0,0,0,0,0,44,8,9,7,0,0,0,0,0,0,0,0,6,30,249,92,194,34,3
LGA13380,11,0,6,3,3,0,0,0,0,0,0,0,23,149,75,75,15,0,0,0,0,0,0,3,22,339,216,158,244,23,0,0,3,0,0,0,8,21,673,137,118,328,85,3,3,0,0,0,0,3,26,703,112,115,419,174,4,0,3,3,0,0,4,37,871,56,45,291,134,9,3,0,0,0,0,5,17,560,28,25,111,79,7,3,4,0,0,0,0,5,262,22,7,85,61,8,5,0,0,0,0,0,3,191,8,4,30,22,4,0,3,0,0,0,0,3,74,17,5,34,35,7,0,0,0,0,0,3,3,104,0,0,5,13,3,0,3,0,0,0,0,0,24,0,0,0,3,3,3,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,3,0,6,40,21,87,45,9,0,0,3,0,0,5,14,224,36,31,41,12,3,0,0,3,0,0,3,23,152,832,604,1756,704,66
LGA13450,5,3,9,3,0,0,0,0,0,0,0,3,23,68,14,28,16,0,0,0,0,0,0,0,13,139,110,30,52,30,5,0,0,0,0,0,3,6,236,79,48,103,61,3,3,0,0,0,0,0,14,311,82,56,171,131,28,7,0,0,0,0,5,17,497,47,32,121,148,34,11,0,0,0,0,4,7,404,44,14,79,122,33,12,0,0,0,0,3,10,317,34,11,66,118,31,15,0,0,0,0,3,4,282,20,0,22,70,24,7,0,0,0,0,0,4,147,17,4,28,65,38,22,6,0,0,0,3,3,186,10,0,4,12,10,8,3,0,0,0,0,0,47,3,0,0,4,8,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,3,16,13,33,48,16,10,0,0,0,0,3,7,146,31,15,31,16,9,0,0,0,0,3,0,25,130,566,240,750,844,239
LGA13500,3,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,0,0,0,0,0,0,0,0,3,25,30,7,4,0,0,0,0,0,0,0,0,0,41,17,7,9,0,0,0,0,0,0,0,0,3,36,39,15,28,0,0,0,0,0,0,0,0,0,82,17,8,12,3,0,0,0,0,0,0,0,3,43,15,4,10,0,0,0,0,0,0,0,0,3,32,11,3,14,0,0,0,0,0,0,0,0,0,28,3,0,9,0,0,0,0,0,0,0,0,0,12,6,0,3,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,3,3,0,0,0,0,0,3,26,5,4,3,0,0,0,0,0,0,0,0,0,12,173,51,104,3,3
LGA13550,3,3,0,0,0,0,0,0,0,0,0,0,6,50,18,15,3,0,0,0,0,0,0,3,3,92,79,34,34,7,0,0,0,3,0,0,5,4,166,43,39,72,6,3,0,0,0,0,0,3,5,171,45,37,133,22,0,3,0,0,0,0,3,6,249,36,29,69,16,0,0,0,0,0,0,0,6,156,18,12,50,23,0,0,0,0,0,0,3,4,110,19,6,29,13,0,0,0,0,0,0,0,0,67,11,3,18,11,0,0,0,0,0,0,0,0,43,16,3,8,11,3,3,0,0,0,0,0,0,44,0,0,3,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,22,10,0,0,0,0,0,0,0,0,57,19,11,17,3,0,0,0,0,0,0,0,6,56,359,200,470,132,6
LGA13650,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,24,28,9,4,0,0,0,0,0,0,0,0,0,41,27,9,19,0,0,0,0,3,0,0,0,0,58,37,17,29,0,0,0,0,0,0,0,0,3,86,14,9,14,0,0,0,0,0,3,0,0,0,40,15,10,11,0,0,0,0,0,0,0,0,0,36,5,3,4,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,11,7,4,0,0,0,0,0,0,0,0,0,22,11,5,0,0,0,0,0,0,0,0,0,7,23,173,79,91,0,0
LGA13660,3,0,0,0,0,0,0,0,0,0,0,0,3,30,0,4,0,0,0,0,0,0,0,0,3,37,27,13,7,0,0,0,0,0,0,0,0,0,47,39,14,16,0,0,0,0,0,0,0,0,0,69,70,20,25,0,0,0,0,3,0,0,0,5,123,43,16,18,0,0,0,0,0,0,0,0,3,80,32,4,7,0,0,0,0,0,0,0,0,0,43,26,7,7,0,0,0,0,0,0,0,3,0,43,16,0,4,0,0,0,0,0,0,0,0,3,23,8,0,3,3,0,0,0,0,0,0,0,3,17,3,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,13,0,0,0,0,0,0,0,3,4,51,10,4,3,0,0,0,0,0,0,0,0,3,20,338,81,107,3,0
LGA13700,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,3,0,0,0,0,0,3,3,24,27,9,10,0,0,0,0,0,0,0,0,3,49,16,11,16,0,0,0,0,0,0,0,3,3,49,26,11,19,0,0,0,0,0,0,0,0,3,59,18,8,8,0,0,0,0,0,0,0,0,0,34,17,3,14,0,0,0,0,0,0,0,0,3,37,17,3,6,0,0,0,0,0,0,0,0,0,26,5,3,7,0,3,0,0,0,0,0,0,0,18,12,3,5,0,0,0,0,0,0,0,0,0,20,4,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0,0,0,0,0,0,0,23,0,3,4,0,0,0,0,0,0,0,0,3,10,163,60,106,0,6
LGA13800,9,0,7,6,0,3,0,0,0,0,0,5,30,145,11,32,33,10,10,3,0,0,0,0,16,260,149,25,64,80,15,8,3,0,0,0,4,17,365,116,57,73,132,47,9,3,0,0,3,0,14,454,81,61,126,292,116,48,5,6,0,0,0,25,760,61,26,91,262,141,54,10,8,0,0,0,13,666,48,15,100,219,113,56,12,10,0,0,3,14,590,43,10,93,193,104,57,22,5,3,0,3,9,542,23,4,47,93,66,41,14,5,0,0,0,8,301,27,9,85,106,84,57,22,12,0,3,0,6,411,7,0,16,19,20,22,13,3,0,0,0,5,105,0,0,3,9,3,7,3,3,0,0,0,0,28,0,3,3,3,0,7,0,0,3,0,0,0,19,34,19,64,90,56,26,14,8,3,3,5,9,331,37,4,20,35,13,10,3,3,0,0,3,28,156,780,244,824,1572,788
LGA13850,3,0,0,0,0,0,0,0,0,0,0,0,3,12,6,3,0,0,0,0,0,0,0,0,5,26,14,12,14,3,0,0,0,0,0,0,0,0,43,16,9,18,3,0,0,0,0,0,3,0,6,55,24,9,35,0,0,0,0,0,0,0,0,0,68,15,12,24,3,0,0,0,0,0,0,0,0,54,17,5,23,0,0,0,0,0,0,0,0,0,45,12,5,15,0,0,0,0,0,0,0,0,3,35,9,0,6,3,0,0,0,0,0,0,0,3,21,6,3,5,3,0,0,0,0,0,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,11,0,0,0,0,0,0,0,0,0,24,9,6,6,0,0,0,0,0,0,0,0,5,26,153,67,163,18,0
LGA13950,11,3,9,37,19,29,8,3,0,0,0,11,130,351,48,38,45,30,26,4,5,3,0,0,51,601,371,58,68,97,40,31,8,3,0,0,3,44,723,241,116,77,211,92,105,12,3,0,0,5,59,921,115,119,189,376,273,235,42,8,8,0,10,57,1432,59,39,116,418,272,265,43,6,0,0,5,28,1251,43,11,66,296,286,293,47,7,5,0,8,21,1083,27,7,42,236,270,374,82,5,0,3,10,8,1064,26,7,15,113,154,250,58,4,0,0,3,12,642,26,3,17,143,211,363,82,9,3,0,3,13,873,5,3,0,37,51,123,47,7,0,0,3,3,279,0,0,0,9,22,36,16,3,0,0,3,0,89,3,0,0,3,6,11,4,3,0,0,0,3,33,54,32,32,136,130,189,43,3,4,0,9,32,664,110,15,32,62,42,54,11,3,0,0,5,72,406,1442,461,701,2219,1898
LGA14000,10,0,6,10,6,33,40,25,4,0,3,11,148,135,13,24,16,14,22,27,12,3,0,3,30,299,236,40,41,43,27,39,38,12,0,3,3,39,521,88,40,44,36,55,80,52,30,4,3,3,15,450,107,47,88,137,109,200,164,55,6,3,7,27,950,74,11,67,116,143,236,250,60,4,3,3,38,1005,63,8,47,79,112,222,250,80,13,5,9,8,896,50,5,43,64,108,285,315,153,17,0,11,24,1075,27,7,33,22,51,146,233,111,13,0,4,8,655,47,6,41,57,101,305,450,279,85,24,32,13,1440,24,3,10,22,24,114,225,167,46,16,12,13,676,8,3,3,14,7,27,93,100,33,8,9,4,309,3,0,4,0,3,8,35,42,23,6,10,6,140,28,11,66,33,56,135,222,157,60,13,17,41,839,58,10,11,22,21,37,29,16,11,0,4,44,263,958,204,528,671,837
LGA14100,3,0,0,0,3,0,3,0,0,0,3,3,15,64,0,3,3,0,3,0,3,0,3,0,8,87,75,7,3,0,4,3,0,0,0,0,0,3,95,19,10,6,4,0,4,0,3,3,0,3,0,52,9,11,10,13,6,8,16,0,3,0,0,5,81,7,0,7,15,10,13,7,8,3,3,0,0,73,10,3,4,8,10,8,13,7,0,3,0,3,69,8,3,3,7,8,15,16,12,8,3,3,3,89,3,0,3,0,0,3,6,9,4,0,0,0,28,10,3,3,4,4,13,32,35,22,5,28,5,164,6,0,3,0,3,3,19,21,14,6,7,3,85,4,0,0,0,0,0,8,14,9,6,7,0,48,3,0,0,3,0,3,3,8,8,3,10,0,41,11,3,0,0,0,3,5,13,7,3,13,5,63,20,0,3,0,0,3,0,4,3,0,0,6,39,252,40,48,57,48
LGA14150,16,3,3,27,16,33,40,11,3,3,0,14,169,212,18,24,49,18,16,18,3,0,0,3,22,383,235,19,40,91,25,29,24,3,0,3,0,16,485,103,63,33,115,59,62,25,3,0,3,4,15,485,59,54,80,272,148,164,85,14,0,0,9,27,912,47,20,48,297,141,159,119,21,3,0,9,21,885,30,7,32,177,120,190,88,13,3,0,6,17,683,24,8,27,170,144,237,147,34,3,3,3,8,808,11,3,4,66,65,136,106,23,3,0,3,9,429,30,3,12,67,70,174,189,49,9,4,3,14,624,14,0,3,19,9,73,81,38,4,3,3,4,251,3,0,3,5,6,25,29,15,3,0,0,0,89,5,0,3,3,0,6,8,12,3,0,0,0,40,32,20,18,80,61,98,128,40,5,3,3,31,519,58,9,12,43,21,25,19,4,0,0,3,45,239,879,227,342,1481,903
LGA14200,6,3,0,0,0,0,0,0,0,0,0,0,9,81,22,22,0,0,0,0,0,0,0,3,5,133,99,54,51,3,3,0,0,0,0,0,0,7,217,70,35,105,7,0,0,0,0,0,0,0,11,228,62,49,121,14,0,3,0,0,0,0,3,10,262,54,33,91,33,0,3,0,3,0,0,4,3,224,23,9,51,12,3,3,0,0,0,0,3,4,108,20,11,25,14,3,0,0,0,0,0,0,0,73,10,3,19,12,0,0,0,0,0,0,0,0,44,11,4,16,9,0,0,0,0,0,0,0,6,46,0,3,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,20,10,37,7,0,0,0,0,0,0,0,3,77,25,13,17,3,0,0,0,0,0,0,0,12,70,484,252,558,118,9
LGA14250,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,11,12,3,0,0,0,0,0,0,0,0,0,3,18,10,7,4,0,0,0,0,0,0,0,0,0,21,16,10,11,0,0,0,0,0,0,0,0,3,40,20,3,7,0,0,0,0,0,0,0,0,4,34,7,0,7,0,0,0,0,0,0,0,0,0,14,5,5,0,3,0,0,0,0,0,0,0,3,16,4,3,3,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,3,3,12,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,3,0,0,0,0,3,12,100,37,41,3,0
LGA14300,0,0,3,0,0,0,0,0,0,0,0,0,3,28,7,3,0,0,0,0,0,0,0,0,3,41,39,19,6,3,0,0,0,0,0,0,0,3,70,21,14,19,0,0,0,0,0,0,0,0,3,57,22,17,20,0,0,0,0,0,0,0,0,3,62,14,8,20,3,0,0,0,0,0,0,0,0,45,8,3,17,3,0,0,0,0,0,0,0,0,31,3,3,16,4,3,0,0,0,0,0,0,0,29,3,0,4,3,0,0,0,0,0,0,0,0,10,5,3,6,7,0,0,0,0,0,0,0,0,21,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,0,0,0,0,0,0,0,0,3,30,5,3,5,3,0,0,0,0,0,0,0,3,19,159,81,134,29,3
LGA14350,6,3,3,0,0,0,0,0,0,0,3,3,18,112,45,65,10,0,0,0,0,0,0,6,13,251,136,57,126,16,0,0,3,0,0,3,6,17,364,102,62,217,54,7,0,3,3,0,3,6,11,468,98,67,309,85,7,8,5,4,3,0,3,13,602,60,27,171,67,7,3,6,0,0,0,0,6,347,29,12,73,43,9,3,0,3,3,3,0,4,182,16,10,47,38,5,3,3,3,0,0,3,3,131,7,5,14,18,0,0,0,0,0,0,0,3,47,5,0,18,12,0,0,0,0,0,0,0,0,35,4,0,4,5,0,3,3,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,27,19,60,26,3,0,0,0,0,0,3,3,141,42,21,45,8,0,0,0,0,0,0,4,12,132,644,328,1155,385,38
LGA14400,0,3,0,5,3,0,0,3,0,0,0,0,14,14,3,6,8,0,4,0,0,0,0,0,4,39,19,6,28,32,8,3,0,0,0,0,0,7,103,15,8,24,48,14,10,0,0,0,0,0,5,124,22,8,52,105,30,27,3,0,0,0,3,4,254,18,5,33,65,28,27,3,0,0,0,0,6,185,6,4,18,52,24,14,3,0,0,0,3,3,127,7,3,19,50,24,35,6,4,0,0,3,3,154,3,3,5,17,15,12,4,3,0,0,0,0,62,8,0,4,10,27,31,10,4,3,0,0,0,97,0,0,3,8,6,13,6,0,0,0,0,0,36,3,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,6,9,0,14,17,17,16,3,0,0,0,0,3,79,5,0,5,10,8,4,0,0,0,0,3,4,39,129,43,211,427,210
LGA14450,0,0,3,10,14,26,18,13,0,0,0,8,92,35,0,8,17,11,18,13,4,0,0,0,5,111,52,3,23,40,31,29,11,7,0,0,0,10,206,27,9,11,40,48,48,22,10,0,0,3,9,227,44,13,33,93,126,149,72,20,3,3,7,13,576,22,4,10,115,103,143,69,19,6,3,5,9,508,18,3,16,69,98,174,68,20,3,3,4,8,484,24,3,12,52,112,195,87,39,6,4,5,11,550,10,0,6,29,50,106,66,24,0,0,3,7,301,17,3,17,40,82,172,155,70,11,10,6,11,594,3,0,5,7,20,74,54,30,5,7,3,3,211,5,0,3,3,11,24,36,19,5,4,0,0,110,0,0,0,3,0,11,12,9,6,4,4,0,49,17,0,15,32,51,118,67,47,6,0,4,10,367,17,3,10,25,14,20,11,6,0,0,8,21,135,291,41,172,575,771
LGA14500,11,0,3,3,0,8,14,13,9,10,8,4,83,25,3,0,5,0,10,5,12,9,4,3,3,79,51,5,11,8,4,6,15,5,9,3,0,3,120,25,0,7,9,4,13,17,11,9,4,3,4,106,45,6,24,14,21,30,46,37,12,4,9,10,258,36,4,17,14,17,34,53,35,36,7,7,8,268,33,0,10,13,18,30,63,46,29,14,3,10,269,44,0,5,23,20,40,74,70,43,19,23,10,371,15,3,4,8,12,18,36,43,24,9,10,3,185,44,4,5,11,22,51,151,165,148,102,244,25,972,21,0,0,6,6,22,56,107,81,48,94,5,446,13,0,3,0,3,5,31,46,55,27,42,4,229,7,0,0,0,0,3,15,35,40,24,37,4,165,24,0,3,3,8,23,45,77,87,53,108,16,447,20,3,3,0,0,3,11,18,10,8,7,35,118,414,28,95,117,135
