region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA11860,359,142,166,251,206,172,105,41,11,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,6,70,32,21,39,29,11,7,3,3,215,7,7,0,5,3,0,0,0,0,22,35,17,9,15,25,12,8,0,3,124,0,3,0,0,0,0,0,0,0,3,474,201,199,310,263,195,120,44,17,1823,0,0,0,0,0,0,0,0,0,0,87,28,40,75,64,42,24,11,7,378,0,0,0,0,0,0,0,0,0,0,9,3,0,4,4,7,4,0,0,31,0,0,0,0,0,0,0,0,0,0,88,33,36,54,53,42,35,11,0,352,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7
LGA12000,844,335,329,495,421,397,294,195,64,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,100,49,35,46,23,13,8,4,0,278,7,7,0,4,6,3,3,0,0,30,45,26,26,26,42,30,14,11,4,224,3,3,0,0,0,0,0,0,0,6,999,423,390,574,492,446,319,210,68,3921,0,0,0,4,0,0,0,0,0,4,187,86,85,158,137,157,115,60,15,1000,0,0,0,0,0,0,0,0,0,0,5,3,4,0,12,8,0,3,0,35,0,0,0,0,0,0,0,0,0,0,419,159,115,189,195,153,112,77,23,1442,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,9
LGA12050,1783,792,712,1075,1000,865,606,395,123,7351,8,0,3,6,3,0,0,0,0,20,15,0,3,6,4,0,0,0,0,28,3,0,3,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,6,3,4,4,10,3,0,0,0,30,6,3,4,4,10,3,0,0,0,30,315,159,131,191,187,84,46,20,6,1139,32,23,30,23,18,12,5,3,0,146,248,98,126,122,136,79,65,40,21,935,7,8,9,5,5,3,0,4,0,41,2443,1090,1030,1462,1383,1049,725,462,150,9794,27,11,7,18,24,14,5,0,0,106,426,216,231,346,411,357,254,183,57,2481,0,0,0,0,0,0,0,0,0,0,70,26,30,31,41,24,13,9,0,244,6,3,0,3,3,3,3,0,0,21,679,345,294,431,415,397,254,193,65,3073,0,0,0,0,0,0,0,0,0,0,26,3,6,13,13,10,8,4,3,86
LGA12150,1013,413,516,579,539,424,365,183,52,4084,0,3,0,3,3,0,0,0,0,9,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,21,38,37,29,14,9,3,0,241,8,3,0,6,0,0,0,0,0,17,78,27,30,29,17,16,12,7,5,221,11,9,6,0,3,0,0,0,0,29,1203,476,590,657,594,454,386,193,57,4610,0,0,0,4,0,0,0,0,0,4,422,185,180,240,242,182,141,89,24,1705,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,336,153,135,178,192,172,118,85,14,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9
LGA12200,1335,593,632,907,853,735,591,362,104,6112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,6,147,63,68,59,55,35,23,7,0,457,8,6,3,4,9,3,3,0,0,36,126,43,44,70,63,42,39,41,22,490,3,3,0,0,5,0,0,0,0,11,1625,708,755,1043,985,818,656,410,126,7126,0,4,3,5,0,0,0,0,0,12,392,221,204,286,360,365,274,208,64,2374,0,0,0,0,0,0,0,0,0,0,23,13,5,13,20,16,10,0,0,100,0,0,0,0,0,0,0,0,0,0,597,282,226,345,328,298,236,157,38,2507,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,0,0,0,0,19
LGA12300,1607,767,802,1173,1217,1084,1081,617,142,8490,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,306,163,180,156,144,103,88,47,3,1190,41,15,17,8,15,13,4,3,3,119,201,75,103,83,109,92,88,52,12,815,0,7,3,4,0,0,0,0,0,14,2158,1027,1111,1432,1490,1296,1264,719,160,10657,0,3,7,5,6,3,0,0,0,24,404,240,254,326,442,466,369,286,70,2857,0,0,0,0,0,0,0,0,0,0,29,8,20,20,14,20,13,0,3,127,0,0,0,0,0,0,0,0,0,0,734,384,303,433,465,433,372,232,43,3399,0,0,3,3,0,3,3,5,0,17,5,3,3,3,3,3,0,3,0,23
LGA12350,2320,1098,1138,1398,1467,1262,1020,645,194,10542,5,3,0,5,3,0,0,0,0,16,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,0,17,0,3,6,4,4,0,0,0,0,17,280,129,114,123,111,57,36,15,4,869,45,16,24,19,12,14,3,4,3,140,210,99,106,102,111,69,60,37,11,805,3,22,5,3,3,0,0,0,0,36,2863,1373,1397,1663,1719,1408,1122,704,212,12461,4,4,4,5,8,5,0,0,0,30,716,343,355,502,549,566,496,307,98,3932,0,0,0,0,0,0,0,0,0,0,68,35,20,36,26,19,20,15,5,244,49,17,22,8,16,3,4,5,0,124,972,469,380,515,537,511,369,238,64,4055,0,0,0,0,0,0,0,0,0,0,5,0,9,8,11,15,0,6,0,54
LGA12500,1232,632,722,894,845,610,600,384,135,6054,7,3,0,3,3,0,0,0,0,16,4,3,6,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,8,321,126,157,116,104,39,35,12,3,913,24,7,12,17,5,6,3,0,0,74,172,91,89,97,73,66,44,42,15,689,0,0,0,0,0,0,3,0,0,3,1763,867,989,1130,1034,721,688,441,153,7786,0,7,0,0,5,0,0,0,0,12,241,122,162,233,276,243,208,162,43,1690,0,0,0,0,0,0,0,0,0,0,26,25,26,31,16,15,4,10,4,157,0,0,0,0,0,0,0,0,0,0,501,243,226,279,274,223,197,119,36,2098,0,0,0,0,3,0,0,0,0,3,3,3,0,6,5,6,3,0,0,26
LGA12600,7608,4219,4243,4640,4117,3005,2063,1246,385,31526,13,4,7,11,8,3,3,0,0,49,25,9,32,7,6,3,0,0,0,82,0,3,0,3,3,3,0,0,0,12,0,0,4,3,3,0,0,0,0,10,10,18,17,11,9,7,3,0,0,75,10,18,21,14,12,7,3,0,0,85,823,435,470,379,277,144,77,39,8,2652,100,55,65,51,33,9,0,7,0,320,760,354,352,415,371,239,175,79,21,2766,14,36,7,14,11,8,0,3,0,93,9360,5138,5207,5560,4851,3425,2327,1374,414,37656,8,15,9,22,15,11,3,0,3,86,2214,1311,1259,1578,1505,1308,891,639,204,10909,0,0,0,0,0,0,0,0,0,0,129,114,100,89,106,83,48,27,11,707,8,4,3,3,0,3,3,0,0,24,3204,1677,1358,1671,1530,1087,782,442,108,11859,31,7,7,7,10,6,7,0,0,75,28,18,21,24,23,27,18,5,3,167
LGA12700,1284,610,663,958,898,761,495,315,108,6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,4,0,0,0,18,5,0,3,3,3,4,0,0,0,18,245,109,105,144,153,73,35,17,3,884,40,13,13,17,6,9,5,3,0,106,203,64,80,99,100,76,56,40,8,726,6,3,4,5,7,0,0,0,0,25,1795,805,876,1232,1175,926,591,378,122,7900,0,3,3,7,10,3,0,0,0,26,510,250,258,370,435,388,275,162,56,2704,0,0,0,0,0,0,0,0,0,0,44,14,17,27,29,21,24,26,8,210,0,0,0,0,0,0,0,0,0,0,413,211,146,256,214,179,123,56,18,1616,3,3,0,3,0,0,0,0,0,9,0,0,4,3,0,4,0,0,3,14
LGA12750,4040,1937,1869,3047,3363,3521,3484,2110,511,23882,4,4,3,7,7,3,3,0,0,31,11,3,4,5,5,9,3,0,0,40,0,0,3,3,3,4,4,3,0,20,7,3,5,3,0,0,3,0,0,21,11,13,9,20,19,13,7,4,3,99,18,16,14,23,19,13,10,4,3,120,1356,569,503,733,726,523,393,180,39,5022,167,67,75,85,85,53,38,20,4,594,728,352,319,451,448,311,314,187,24,3134,18,22,21,20,18,21,7,0,3,130,6369,2986,2830,4411,4718,4479,4267,2504,584,33148,34,21,27,33,56,43,7,3,3,227,1320,685,678,1079,1517,1881,1453,1161,377,10151,0,0,0,0,0,0,0,0,0,0,74,35,24,45,60,73,60,34,6,411,0,0,0,0,3,0,0,0,0,3,1501,876,645,1079,1256,1205,1061,553,137,8313,4,0,0,4,9,11,8,3,0,39,32,13,24,32,24,56,39,12,3,235
LGA12850,23156,16409,14880,16237,15738,11099,8032,4142,1009,110702,243,179,185,202,145,70,26,10,4,1064,2249,1293,1160,978,685,303,119,28,14,6829,3,5,7,8,5,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,197,165,140,136,113,60,30,11,3,855,197,165,140,136,113,60,30,11,3,855,2857,1762,1721,1776,1261,591,418,190,37,10613,523,320,325,304,212,100,82,29,10,1905,2982,1684,1477,1547,1250,758,595,387,100,10780,75,122,125,65,90,72,69,16,3,637,41141,27751,26715,28828,24454,15079,10939,5610,1419,181936,8909,5632,5817,7086,6546,2984,1484,1048,317,39823,1511,1446,1102,1448,1909,1651,1157,929,253,11406,983,785,709,758,739,497,359,177,27,5034,553,385,322,326,396,225,135,79,24,2445,11,0,4,8,4,4,0,4,5,40,13098,9643,7836,8726,8591,7015,4908,2800,634,63251,16,18,6,16,23,18,9,11,3,120,1928,1713,1647,1545,1674,1578,1001,460,146,11692
LGA12900,1872,988,965,1181,1125,997,705,492,186,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,3,3,0,3,3,0,0,0,0,12,169,101,69,90,68,32,19,9,3,560,33,13,7,9,3,5,0,0,0,70,139,78,51,50,71,56,41,31,0,517,0,6,4,3,0,0,0,0,0,13,2219,1192,1096,1341,1273,1093,765,535,189,9703,0,3,3,3,8,3,0,0,0,20,479,254,279,400,393,408,332,204,69,2818,0,0,0,0,0,0,0,0,0,0,21,9,15,13,12,15,8,4,3,100,3,0,3,0,0,0,0,0,3,9,887,478,364,415,422,385,293,132,50,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,15
LGA12950,863,386,379,552,546,487,413,255,79,3960,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,36,46,32,37,17,15,3,0,303,10,7,12,3,12,0,5,3,0,52,95,44,42,57,51,43,31,9,4,376,0,3,0,0,0,0,0,0,0,3,1085,479,479,647,652,547,464,270,83,4706,0,0,3,0,3,0,0,0,0,6,276,125,120,162,184,180,166,82,33,1328,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,0,6,0,21,0,3,0,0,0,0,0,0,0,3,285,124,83,142,150,131,88,61,18,1082,0,0,0,0,3,0,0,3,3,9,3,0,0,0,0,3,3,0,0,9
LGA13010,1407,686,681,946,953,933,728,432,143,6909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,7,5,5,5,8,3,0,0,0,33,7,5,5,5,8,3,0,0,0,33,172,76,70,96,88,42,36,17,5,602,31,14,16,10,10,5,4,4,3,97,182,91,115,129,92,66,66,37,11,789,0,9,0,7,0,3,3,0,0,22,1802,881,890,1203,1166,1057,840,493,162,8494,5,0,10,0,6,3,0,0,0,24,620,293,301,386,435,490,392,253,91,3261,0,0,0,0,0,0,0,0,0,0,31,5,11,16,19,22,14,6,3,127,0,0,0,0,0,0,3,0,0,3,468,195,183,259,263,266,170,99,41,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,10
LGA13050,728,353,352,542,537,520,475,258,85,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,145,38,50,68,64,45,31,10,8,459,16,4,3,12,5,0,0,4,0,44,95,29,29,48,34,36,30,16,0,317,0,0,0,3,0,3,0,0,0,6,987,427,437,673,649,604,536,288,93,4694,3,3,0,4,3,0,0,0,0,13,283,150,137,219,265,336,221,142,43,1796,0,0,0,0,0,0,0,0,0,0,28,17,13,20,31,33,23,10,11,186,0,0,0,0,0,0,0,0,0,0,147,71,65,109,119,105,79,47,10,752,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6
LGA13100,23512,12840,12932,17337,15686,11831,11041,9276,2591,117046,51,27,41,51,38,24,9,0,0,241,109,79,59,66,43,22,4,0,0,382,35,8,9,29,37,30,19,22,10,199,3,3,0,0,0,3,0,0,0,9,56,72,81,107,62,31,16,5,3,433,59,75,81,107,62,34,16,5,3,442,5063,2689,2845,3025,2477,1231,856,593,144,18923,646,445,424,380,304,134,81,60,11,2485,3302,1653,1595,1929,1782,1125,1061,845,271,13563,107,179,114,64,40,62,28,10,5,609,32974,18085,18236,23188,20627,14552,13137,10817,3038,154654,153,105,179,228,205,119,40,8,3,1040,6952,4463,4089,5951,6472,5812,4505,4246,1666,44156,0,0,0,0,0,0,0,0,0,0,582,408,297,407,441,339,271,232,78,3055,57,35,26,11,11,16,5,17,4,182,8704,5293,4108,5706,5564,4286,3192,2459,659,39971,81,45,33,56,82,37,22,24,11,391,204,100,114,199,133,118,128,68,10,1074
LGA13310,4271,2764,2561,2994,2880,2317,1808,1023,305,20923,5,5,10,3,3,3,0,0,0,29,12,6,12,11,4,0,0,0,0,45,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,18,18,9,17,3,3,3,0,84,13,18,18,9,17,3,3,3,0,84,591,347,328,296,268,149,66,43,11,2099,52,39,35,28,37,17,8,8,3,227,620,475,580,503,376,282,214,98,30,3178,0,33,11,0,0,0,5,0,3,52,5580,3699,3576,3865,3599,2787,2104,1178,352,26740,11,25,8,25,16,20,3,4,0,112,1511,1050,987,1207,1233,1103,819,549,193,8652,0,3,0,0,0,0,0,0,0,3,59,60,40,41,36,35,24,15,3,313,66,18,21,24,6,5,7,0,0,147,1767,1279,1046,1216,1120,920,653,432,100,8533,4,0,3,3,0,3,3,0,0,16,16,31,26,24,31,25,23,12,4,192
LGA13320,3853,1860,1930,2935,3081,3927,3921,2462,567,24536,3,3,0,3,3,3,0,0,0,15,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,4,4,4,0,12,0,0,3,0,0,0,0,0,0,3,8,11,18,23,18,6,0,0,3,87,8,11,21,23,18,6,0,0,3,90,952,400,337,518,479,380,281,154,24,3525,116,46,38,56,56,34,25,16,6,393,626,271,253,334,317,283,253,215,27,2579,16,26,16,12,24,17,6,0,0,117,5586,2626,2611,3906,4009,4666,4493,2851,627,31375,27,17,13,36,43,13,6,3,0,158,1510,848,736,1211,1559,1968,1968,1479,425,11704,0,0,0,0,0,0,0,0,0,0,61,48,37,57,73,114,113,79,22,604,0,0,0,0,0,0,0,0,3,3,1408,698,557,903,916,1159,1186,567,127,7521,3,3,0,5,3,7,16,9,4,50,37,8,12,24,15,16,20,6,0,138
LGA13340,1756,813,728,1110,1141,877,640,395,141,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,3,0,0,14,3,5,0,0,3,0,3,0,0,14,242,99,91,114,110,74,23,8,4,765,33,12,12,15,18,14,0,0,3,107,191,75,67,84,84,60,50,17,8,636,3,6,3,4,5,3,0,0,0,24,2228,1013,901,1330,1364,1031,716,420,156,9159,6,3,3,4,3,0,3,0,0,22,394,181,173,319,350,340,198,150,45,2150,0,0,0,0,0,0,0,0,0,0,23,6,8,16,19,20,12,0,3,107,0,0,0,0,0,0,0,0,0,0,559,291,209,299,313,254,146,85,25,2181,6,0,3,0,0,3,3,0,0,15,7,5,0,0,0,0,0,3,0,15
LGA13380,6740,3366,3044,4559,4733,4256,3714,2262,642,33316,3,3,5,3,3,3,0,0,0,20,6,3,6,8,5,4,0,0,0,32,5,0,0,3,7,4,3,3,0,25,4,4,0,0,3,0,0,0,0,11,21,14,17,17,16,3,3,0,0,91,25,18,17,17,19,3,3,0,0,102,1624,659,526,724,596,388,234,140,32,4923,208,115,60,90,78,64,29,13,6,663,936,371,367,507,451,348,313,207,90,3590,18,21,24,11,17,7,5,3,0,106,9590,4567,4079,5964,5953,5091,4304,2628,770,42946,37,21,30,46,67,27,5,3,0,236,2493,1342,1219,1875,2156,2374,1821,1168,365,14813,0,0,3,0,0,0,0,0,0,3,146,116,62,100,172,117,88,48,10,859,0,0,0,0,0,0,0,7,0,7,1913,1098,729,1153,1287,1246,900,504,129,8959,36,17,17,21,35,29,36,27,11,229,16,8,14,20,15,14,19,7,0,113
LGA13450,4700,2528,2773,2921,2405,1792,1433,877,242,19671,23,6,31,38,13,7,6,3,0,127,101,25,67,58,29,21,6,0,0,307,9,0,5,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,157,88,120,97,65,23,11,5,4,570,157,88,120,97,65,23,11,5,4,570,381,254,288,188,152,60,31,19,6,1379,60,32,39,29,23,14,3,3,3,206,410,186,204,181,164,113,89,49,17,1413,9,29,17,10,9,8,5,0,0,87,5853,3155,3549,3536,2869,2038,1584,956,272,23812,13,9,18,24,12,8,5,0,0,89,829,502,530,614,590,485,263,230,74,4117,0,0,3,0,0,0,0,0,0,3,11,19,22,22,17,13,12,4,4,124,24,16,10,8,0,3,0,0,0,61,2553,1345,1252,1587,1339,986,926,614,141,10743,0,0,0,3,3,0,3,0,0,9,10,8,8,5,10,0,0,5,0,46
LGA13500,759,344,380,486,443,410,284,188,69,3363,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,38,13,23,27,26,23,9,3,0,162,13,3,4,5,3,3,3,0,0,34,31,17,30,21,15,15,6,13,0,148,0,3,3,0,3,3,0,0,0,12,841,383,446,547,493,454,302,204,69,3739,0,0,3,0,5,0,0,0,0,8,298,173,146,210,233,248,192,105,42,1647,0,0,0,0,0,0,0,0,0,0,8,9,5,3,12,3,3,3,0,46,0,0,0,0,0,0,0,0,0,0,374,127,141,182,157,118,96,54,33,1282,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,0,0,18
LGA13550,2265,1061,1125,1474,1373,1160,900,530,184,10072,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,292,123,125,102,72,44,12,18,0,788,48,11,22,11,7,6,7,3,0,115,246,100,80,123,96,67,51,42,9,814,3,3,3,3,0,3,3,0,0,18,2858,1301,1369,1720,1551,1280,973,593,193,11838,7,3,5,3,3,6,0,0,0,27,848,469,380,597,663,593,448,282,88,4368,0,0,0,0,0,0,0,0,0,0,32,24,13,20,25,19,18,7,3,161,0,0,0,0,0,0,0,0,0,0,764,395,308,416,431,337,277,164,31,3123,0,0,0,0,0,0,0,0,0,0,7,3,4,6,0,3,0,0,0,23
LGA13650,779,373,411,511,474,419,316,178,60,3521,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,34,30,33,37,37,19,3,3,307,14,0,3,3,3,8,3,0,0,34,93,26,32,51,49,37,22,14,4,328,3,0,0,0,0,0,0,0,0,3,1000,433,476,601,566,504,363,195,67,4205,0,0,0,0,3,4,0,0,0,7,316,147,173,211,226,243,157,104,31,1608,0,0,0,0,0,0,0,0,0,0,5,3,0,10,6,3,0,3,0,30,0,0,0,0,0,0,0,0,0,0,246,121,93,131,125,103,65,39,14,937,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9
LGA13660,957,387,567,694,677,658,472,254,59,4725,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,94,37,38,51,49,22,25,17,3,336,14,3,3,5,5,3,4,3,0,40,104,33,42,63,54,51,29,24,6,406,0,47,9,3,0,0,0,3,0,62,1169,510,662,816,788,739,530,301,68,5583,0,0,0,0,0,4,0,0,0,4,432,183,214,325,337,378,306,167,63,2405,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,5,3,0,3,27,0,0,0,0,0,0,0,0,0,0,279,106,147,171,136,137,111,48,14,1149,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,12
