region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
LGA13650,814,3,6,8,0,831,277,0,0,4,0,281,35,0,8,0,0,43,25,3,0,0,0,28,143,0,16,5,0,164,23,3,4,0,0,30,75,0,6,4,0,85,26,0,0,0,3,29,327,6,34,9,3,379,18,0,0,0,0,18,62,0,3,0,0,65,1498,9,43,21,3,1574,734,0,4,6,0,744,372,0,0,8,0,380,40,0,16,3,0,59,37,3,3,3,0,46,118,0,5,3,0,126,15,4,3,0,0,22,48,0,3,0,0,51,37,0,0,0,0,37,295,7,30,9,0,341,18,0,0,0,0,18,84,0,6,9,0,99,1503,7,40,32,0,1582,706,7,6,4,0,723,447,3,0,3,0,453,56,3,18,0,0,77,38,3,0,0,0,41,140,5,3,3,0,151,21,3,0,0,0,24,53,0,0,3,0,56,25,3,0,0,0,28,333,17,21,6,0,377,26,0
LGA13660,1218,0,0,36,3,1257,253,3,0,7,3,266,74,0,13,3,0,90,3,0,3,0,0,6,176,0,16,0,3,195,3,0,12,0,0,15,203,0,7,10,0,220,39,0,0,3,0,42,498,0,51,16,3,568,41,0,0,4,0,45,77,0,0,10,18,105,2087,3,51,73,27,2241,1050,6,0,45,0,1101,423,3,0,9,0,435,63,3,11,3,0,80,3,3,5,0,0,11,178,0,4,3,0,185,3,3,6,0,0,12,116,3,4,13,0,136,83,0,0,0,0,83,446,12,30,19,0,507,36,0,0,3,0,39,92,4,5,8,0,109,2047,25,35,84,0,2191,963,0,0,30,0,993,445,0,0,10,3,458,83,0,11,0,0,94,5,4,11,0,0,20,164,0,4,5,0,173,3,0,6,0,0,9,118,0,5,6,0,129,72,0,3,0,0,75,445,4,40,11,0,500,37,0
LGA13700,759,9,0,5,5,778,223,3,3,3,6,238,53,6,3,0,0,62,23,0,0,0,0,23,126,10,6,7,0,149,3,0,0,0,0,3,76,4,3,5,3,91,23,0,0,0,0,23,304,20,12,12,3,351,23,0,0,0,0,23,55,0,0,3,5,63,1364,32,15,23,19,1453,668,4,3,7,0,682,367,0,0,3,0,370,57,0,0,0,0,57,26,0,0,0,0,26,101,5,3,3,0,112,3,0,0,0,0,3,51,0,0,4,0,55,43,0,0,0,0,43,281,5,3,7,0,296,20,6,0,0,0,26,59,3,0,3,0,65,1395,18,6,20,0,1439,686,10,6,11,0,713,373,0,0,7,0,380,67,7,5,0,0,79,13,0,0,0,0,13,115,0,6,0,0,121,5,3,0,0,0,8,45,0,4,7,0,56,34,0,0,0,0,34,279,10,15,7,0,311,16,3
LGA13800,6506,334,180,81,43,7144,6778,296,48,20,41,7183,1271,544,308,32,11,2166,543,185,76,0,3,807,851,139,98,65,14,1167,37,19,16,3,3,78,549,97,23,28,3,700,90,10,8,9,3,120,3341,994,529,137,37,5038,198,40,19,11,0,268,927,108,57,38,17,1147,17750,1772,833,287,138,20780,5569,297,160,77,3,6106,8060,238,72,19,3,8392,1609,639,327,32,0,2607,520,169,111,0,0,800,776,87,57,19,0,939,34,37,5,0,0,76,322,71,21,74,0,488,107,15,7,6,0,135,3368,1018,528,131,0,5045,85,26,0,3,0,114,1039,124,89,233,0,1485,18121,1703,849,463,6,21142,5680,424,80,74,3,6261,8403,375,88,13,3,8882,1692,690,334,42,3,2761,458,150,102,3,0,713,830,131,68,21,3,1053,76,30,34,3,0,143,286,65,13,70,3,437,106,16,6,8,3,139,3448,1082,557,147,12,5246,113,15
LGA13850,562,4,6,23,0,595,215,4,3,5,0,227,64,0,18,0,0,82,50,0,9,0,0,59,102,3,45,5,0,155,8,0,3,0,0,11,91,3,10,4,0,108,19,0,0,3,0,22,334,6,85,12,0,437,24,0,3,3,0,30,43,0,4,13,0,60,1178,14,101,56,0,1349,474,4,6,30,0,514,323,0,4,0,0,327,63,0,44,3,0,110,52,0,9,0,0,61,101,0,19,0,0,120,4,0,0,0,0,4,68,0,10,8,0,86,22,0,7,0,0,29,310,0,89,11,0,410,12,0,3,0,0,15,54,0,14,7,0,75,1173,4,116,48,0,1341,449,0,4,40,3,496,292,0,3,4,0,299,65,0,39,0,0,104,36,0,4,0,0,40,128,0,10,0,0,138,4,0,0,0,0,4,58,3,6,9,0,76,19,0,0,0,0,19,310,3,59,9,0,381,10,0
LGA13950,10948,598,624,9,67,12246,4647,449,717,4,44,5861,1692,735,3176,26,31,5660,514,504,1102,0,7,2127,1124,176,517,46,11,1874,25,50,16,0,0,91,179,35,70,6,0,290,85,18,62,4,0,169,3619,1518,4943,82,49,10211,277,61,242,0,5,585,933,174,708,11,39,1865,20424,2800,7234,106,204,30768,8680,588,478,26,21,9793,6551,983,1355,5,15,8909,2266,868,3737,22,5,6898,633,442,996,4,0,2075,995,144,304,12,0,1455,50,118,100,0,0,268,95,16,30,0,0,141,115,19,58,6,0,198,4154,1607,5225,44,5,11035,73,94,23,0,0,190,1227,263,951,15,3,2459,20685,3535,8032,90,44,32386,8132,869,598,3,0,9602,7333,1664,1842,3,3,10845,2334,1073,3521,28,5,6961,563,553,1055,9,4,2184,1022,258,427,10,8,1725,98,88,118,3,0,307,144,23,53,5,0,225,102,21,46,3,0,172,4263,2016,5220,58,17,11574,150,58
LGA14000,20241,1082,1489,112,134,23058,12570,779,704,13,53,14119,2294,568,2454,22,23,5361,112,145,354,0,3,614,1414,195,792,76,22,2499,31,50,113,0,15,209,418,162,191,26,11,808,106,16,56,5,0,183,4375,1136,3960,129,74,9674,332,224,428,5,82,1071,1051,148,473,28,65,1765,38569,3369,7054,287,408,49687,16571,1215,1305,103,6,19200,16478,1299,1507,40,3,19327,2929,731,3544,19,3,7226,131,212,279,0,0,622,1205,162,646,19,0,2032,81,64,220,0,0,365,169,47,57,17,0,290,180,29,61,3,0,273,4695,1245,4807,58,3,10808,222,174,322,4,0,722,1355,249,702,38,0,2344,39321,4182,8643,243,12,52401,16886,1237,1307,70,6,19506,17443,1300,2291,13,13,21060,3048,681,3233,24,11,6997,121,181,373,0,0,675,1311,175,714,31,4,2235,68,72,265,3,0,408,177,39,53,25,0,294,155,14,49,3,0,221,4880,1162,4687,86,15,10830,257,258
LGA14100,1737,164,193,9,15,2118,672,90,89,3,8,862,157,52,190,4,0,403,13,0,273,0,0,286,106,42,93,9,3,253,0,3,3,0,0,6,32,10,17,0,0,59,9,3,10,3,0,25,317,110,586,16,3,1032,19,7,32,0,0,58,92,13,68,4,3,180,2837,384,968,32,29,4250,1406,188,193,0,13,1800,981,140,142,0,14,1277,199,105,250,5,0,559,7,0,254,0,0,261,77,20,58,5,0,160,4,3,16,0,0,23,0,11,5,3,0,19,24,3,14,3,0,44,311,142,597,16,0,1066,11,10,54,0,0,75,170,55,139,9,8,381,2879,535,1125,25,35,4599,1387,169,207,3,0,1766,1110,150,174,0,0,1434,216,83,297,15,0,611,9,0,276,0,0,285,90,31,65,15,0,201,17,0,16,0,0,33,11,5,7,0,0,23,15,3,5,0,0,23,358,122,666,30,0,1176,37,0
LGA14150,9971,1058,1287,12,120,12448,3434,453,1033,5,37,4962,1135,328,2526,69,34,4092,429,235,441,3,9,1117,564,121,586,39,10,1320,37,33,33,0,0,103,146,44,75,13,4,282,41,6,39,0,3,89,2352,767,3700,124,60,7003,189,94,61,0,5,349,609,112,568,19,30,1338,16555,2484,6649,160,252,26100,8113,1016,965,8,4,10106,5194,889,1683,14,0,7780,1348,574,2848,35,4,4809,411,328,331,0,0,1070,516,140,487,18,0,1161,59,20,19,0,0,98,34,24,27,0,0,85,98,25,51,0,0,174,2466,1111,3763,53,4,7397,121,14,29,3,0,167,875,216,659,19,0,1769,16769,3246,7099,97,8,27219,7746,1021,1214,13,3,9997,5619,1040,2292,13,3,8967,1423,470,3053,85,3,5034,392,436,309,0,0,1137,521,157,622,25,0,1325,39,57,33,0,0,129,66,37,45,0,3,151,58,20,36,3,0,117,2499,1177,4098,113,6,7893,89,53
LGA14200,2684,21,37,36,5,2783,1199,4,8,0,3,1214,314,14,104,8,0,440,177,10,21,0,0,208,400,10,73,25,0,508,33,39,18,0,0,90,132,12,25,18,0,187,61,3,6,0,0,70,1117,88,247,51,0,1503,67,10,5,8,0,90,200,6,34,17,3,260,5267,129,331,112,11,5850,2321,17,34,55,0,2427,1677,11,10,23,0,1721,376,11,166,10,0,563,172,4,41,3,0,220,335,6,48,7,0,396,31,3,71,0,0,105,93,0,15,31,3,142,92,0,12,4,0,108,1099,24,353,55,3,1534,63,9,4,3,0,79,250,10,32,25,0,317,5410,71,433,161,3,6078,2260,13,52,44,0,2369,1787,13,6,8,0,1814,557,31,204,5,0,797,161,0,44,0,0,205,343,3,40,9,0,395,22,0,67,0,0,89,97,0,15,42,0,154,92,3,5,6,0,106,1272,37,375,62,0,1746,48,12
LGA14250,350,3,3,6,3,365,88,0,0,0,0,88,18,0,8,0,0,26,8,0,0,0,0,8,58,0,7,4,0,69,0,0,9,0,0,9,60,0,3,3,0,66,9,0,3,0,0,12,153,0,30,7,0,190,11,0,0,0,0,11,22,0,3,12,3,40,624,3,36,25,6,694,285,0,0,7,0,292,132,0,0,3,0,135,20,8,0,3,0,31,9,0,0,0,0,9,59,3,0,3,0,65,11,0,0,0,0,11,41,0,0,0,0,41,25,0,0,0,0,25,165,11,0,6,0,182,18,0,0,0,0,18,23,0,0,3,0,26,623,11,0,19,0,653,249,3,0,0,3,255,142,0,0,0,0,142,17,0,10,0,0,27,3,4,0,0,0,7,50,0,3,0,0,53,0,0,4,3,0,7,21,0,0,0,0,21,16,0,0,0,0,16,107,4,17,3,0,131,11,0
LGA14300,889,4,0,6,3,902,412,3,0,3,0,418,103,3,23,0,0,129,55,5,14,0,0,74,113,5,11,0,0,129,0,3,11,0,0,14,47,0,5,0,0,52,16,0,0,0,0,16,334,16,64,0,0,414,27,0,0,0,0,27,48,0,3,3,0,54,1710,23,67,12,3,1815,765,0,3,7,0,775,605,0,0,0,0,605,136,0,13,0,0,149,64,0,15,0,0,79,81,0,3,0,0,84,24,0,0,0,0,24,27,0,0,15,0,42,21,0,3,0,0,24,353,0,34,15,0,402,10,0,0,0,0,10,109,0,3,3,0,115,1842,0,40,25,0,1907,713,8,0,4,4,729,644,0,0,0,0,644,161,25,7,0,0,193,53,3,3,0,4,63,125,4,0,0,3,132,9,6,0,0,0,15,25,4,0,3,0,32,23,0,0,3,0,26,396,42,10,6,7,461,14,0
LGA14350,4731,88,104,239,15,5177,1919,17,24,26,5,1991,720,123,241,13,5,1102,291,18,35,3,0,347,585,42,106,80,5,818,121,14,24,0,0,159,147,16,27,52,0,242,62,3,9,9,3,86,1926,216,442,157,13,2754,106,3,9,24,0,142,282,9,30,23,5,349,8964,333,609,469,38,10413,4225,76,115,282,0,4698,2673,25,30,42,0,2770,919,96,321,8,0,1344,276,28,56,0,0,360,544,24,75,21,0,664,131,14,23,4,0,172,68,10,13,75,0,166,94,5,12,15,0,126,2032,177,500,123,0,2832,62,5,3,4,0,74,508,22,70,60,0,660,9500,305,718,511,0,11034,4256,172,72,218,0,4718,2738,98,24,15,3,2878,1133,155,274,6,0,1568,314,40,39,0,0,393,584,40,42,17,3,686,116,21,16,0,0,153,69,3,17,74,0,163,87,3,11,3,0,104,2303,262,399,100,3,3067,58,0
LGA14400,3131,153,146,52,15,3497,1585,48,24,8,6,1671,450,79,114,13,4,660,36,13,7,0,3,59,323,46,60,26,3,458,8,6,3,3,3,23,50,11,7,26,3,97,21,3,6,3,0,33,888,158,197,71,16,1330,49,88,80,7,3,227,153,14,39,19,5,230,5806,461,486,157,45,6955,2825,158,182,25,0,3190,1919,75,45,3,0,2042,524,123,171,21,0,839,39,5,6,0,0,50,262,28,49,0,0,339,11,3,27,0,0,41,32,0,10,15,0,57,27,0,4,3,0,34,895,159,267,39,0,1360,21,0,105,4,0,130,235,26,69,16,0,346,5895,418,668,87,0,7068,2873,247,196,46,0,3362,2099,147,42,5,0,2293,572,174,156,23,3,928,33,15,16,0,0,64,300,58,57,7,0,422,12,5,41,0,0,58,29,0,9,26,0,64,31,3,10,0,0,44,977,255,289,56,3,1580,31,0
LGA14450,7118,551,1403,23,62,9157,2218,268,806,12,11,3315,796,241,1881,54,10,2982,22,49,93,0,0,164,420,95,467,36,8,1026,13,3,27,0,0,43,88,44,84,6,3,225,39,13,35,3,0,90,1378,445,2587,99,21,4530,122,27,61,3,7,220,422,88,388,12,17,927,11258,1379,5245,149,118,18149,5638,433,1159,9,9,7248,3452,411,1698,12,3,5576,881,235,2513,22,0,3651,32,62,107,0,0,201,374,54,408,7,0,843,19,8,17,5,0,49,52,18,27,3,0,100,82,9,49,0,0,140,1440,386,3121,37,0,4984,46,11,32,0,0,89,575,86,634,10,3,1308,11151,1327,6644,68,15,19205,5418,538,1269,7,0,7232,3835,529,2052,4,3,6423,858,297,2519,42,9,3725,29,84,114,0,0,227,395,91,516,21,4,1027,30,5,31,0,0,66,44,22,43,0,0,109,46,3,48,0,0,97,1402,502,3271,63,13,5251,48,17
LGA14500,17874,510,1709,8,86,20187,7420,133,306,7,32,7898,1390,108,608,9,11,2126,35,0,0,0,0,35,957,82,332,17,7,1395,3,3,63,0,0,69,240,20,97,10,11,378,84,7,32,3,0,126,2709,220,1132,39,29,4129,206,16,246,0,6,474,713,36,208,4,25,986,28922,915,3601,58,178,33674,14248,514,1693,6,8,16469,10843,202,567,3,7,11622,1801,138,772,13,3,2727,28,0,0,0,0,28,678,57,246,12,0,993,31,7,94,0,0,132,95,9,20,0,0,124,111,10,30,0,0,151,2744,221,1162,25,3,4155,116,14,200,0,0,330,902,39,274,3,0,1218,28853,990,3896,37,18,33794,13784,740,1991,9,10,16534,11380,305,1417,5,9,13116,1982,232,1598,4,10,3826,21,0,10,0,0,31,727,82,398,3,12,1222,33,24,97,0,5,159,55,11,36,3,3,108,82,3,45,0,0,130,2900,352,2184,10,30,5476,109,70
LGA14550,1779,11,11,33,17,1851,669,0,0,10,10,689,172,5,22,6,3,208,38,0,5,0,0,43,308,4,17,8,4,341,37,0,0,0,3,40,86,0,5,10,0,101,44,0,3,3,0,50,685,9,52,27,10,783,48,3,0,4,0,55,129,3,3,9,7,151,3310,26,66,83,44,3529,1613,6,20,41,0,1680,959,0,0,28,0,987,191,3,46,0,0,240,39,0,5,0,0,44,283,0,16,14,0,313,44,0,0,0,0,44,45,0,0,8,0,53,63,0,3,3,0,69,665,3,70,25,0,763,40,0,3,0,0,43,157,0,9,8,0,174,3434,9,102,102,0,3647,1659,4,10,33,0,1706,1000,0,0,10,0,1010,240,15,30,0,0,285,39,4,3,0,0,46,298,3,8,10,0,319,46,0,8,0,0,54,48,0,0,4,0,52,43,3,0,3,0,49,714,25,49,17,0,805,26,0
LGA14600,1328,5,0,18,4,1355,374,3,3,3,3,386,90,6,10,0,3,109,85,4,6,0,0,95,199,6,31,6,0,242,70,3,13,3,0,89,146,0,20,5,4,175,45,0,6,0,0,51,635,19,86,14,7,761,46,0,0,3,0,49,130,3,0,6,13,152,2513,30,89,44,27,2703,1105,42,6,20,0,1173,517,18,3,5,0,543,103,0,16,5,0,124,115,0,8,0,0,123,184,9,12,5,0,210,37,7,8,0,0,52,94,3,18,3,0,118,70,4,6,0,0,80,603,23,68,13,0,707,29,0,3,0,0,32,114,0,12,3,0,129,2368,83,92,41,0,2584,1076,0,0,29,0,1105,573,0,0,6,0,579,106,0,16,0,0,122,101,3,10,0,0,114,213,11,8,0,0,232,49,6,7,0,0,62,109,12,4,7,0,132,68,0,3,3,0,74,646,32,48,10,0,736,26,3
LGA14650,27219,1660,499,882,186,30446,18046,375,111,53,72,18657,4407,898,778,45,22,6150,2373,817,411,3,5,3609,2677,370,453,215,18,3733,102,55,32,3,6,198,479,56,54,79,9,677,213,38,47,11,4,313,10251,2234,1775,356,64,14680,524,366,67,77,66,1100,1607,224,162,91,45,2129,57647,4859,2614,1459,433,67012,23927,1520,727,603,5,26782,22375,501,232,35,6,23149,5403,950,1013,42,5,7413,2281,754,350,0,0,3385,2540,265,303,40,3,3151,137,82,68,0,18,305,301,22,27,150,3,503,350,36,42,11,3,442,11012,2109,1803,243,32,15199,301,292,163,21,0,777,2677,353,280,104,0,3414,60292,4775,3205,1006,43,69321,24162,1800,800,405,11,27178,24056,592,312,27,9,24996,5884,1079,1101,57,9,8130,2038,753,668,0,0,3459,2910,339,291,35,4,3579,159,86,177,0,0,422,286,79,30,166,3,564,232,19,35,11,0,297,11509,2355,2302,269,16,16451,245,190
LGA14700,3416,279,1254,3,59,5011,1509,169,807,0,20,2505,353,113,1783,10,20,2279,65,10,139,0,3,217,245,78,592,8,9,932,6,0,77,0,0,83,40,46,108,0,0,194,24,7,31,0,3,65,733,254,2730,18,35,3770,54,10,66,0,0,130,210,32,415,6,21,684,5922,744,5272,27,135,12100,2744,230,996,5,0,3975,2201,187,1249,8,3,3648,491,123,1906,4,3,2527,61,6,154,3,3,227,179,61,378,8,0,626,4,0,37,20,10,71,44,3,22,4,0,73,37,3,33,0,3,76,816,196,2530,39,19,3600,20,6,55,7,3,91,283,37,534,6,3,863,6064,656,5364,65,28,12177,2739,213,1040,0,3,3995,2280,218,1496,4,0,3998,515,152,1885,20,3,2575,79,26,97,0,0,202,195,79,417,7,3,701,9,0,68,0,0,77,13,4,29,0,26,72,25,4,24,0,4,57,836,265,2520,27,36,3684,20,5
LGA14750,1571,36,41,24,8,1680,919,9,5,10,6,949,190,68,113,19,0,390,155,0,28,0,0,183,249,25,76,14,0,364,13,8,0,0,0,21,115,13,16,11,3,158,31,3,5,3,0,42,753,117,238,47,3,1158,58,3,3,3,0,67,126,11,22,39,16,214,3427,176,309,123,33,4068,1358,18,62,20,0,1458,1213,7,26,8,0,1254,256,34,142,3,0,435,161,3,18,0,0,182,213,11,45,6,0,275,5,0,15,0,0,20,48,0,10,16,0,74,35,3,6,9,0,53,718,51,236,34,0,1039,26,4,3,6,0,39,220,7,37,0,0,264,3535,87,364,68,0,4054,1302,33,41,18,0,1394,1202,11,25,5,0,1243,337,63,101,0,0,501,118,9,0,0,0,127,225,25,22,3,0,275,8,13,0,0,0,21,58,3,16,13,0,90,40,3,10,0,0,53,786,116,149,16,0,1067,17,0
LGA14800,3477,2243,538,33,36,6327,2305,2121,459,18,24,4927,1015,1606,2388,83,30,5122,41,272,661,3,4,981,569,758,890,99,20,2336,16,28,22,0,0,66,88,108,89,13,4,302,36,33,46,7,3,125,1765,2805,4096,205,61,8932,67,51,25,4,0,147,374,387,517,41,34,1353,7988,7607,5635,301,155,21686,2588,1872,517,25,0,5002,2774,2764,886,30,0,6454,1061,1876,2644,116,3,5700,60,219,607,5,0,891,429,593,438,81,0,1541,24,29,34,0,0,87,31,40,26,11,0,108,45,48,38,3,0,134,1650,2805,3787,216,3,8461,23,32,19,0,0,74,597,602,738,61,0,1998,7632,8075,5947,332,3,21989,2729,1939,566,26,0,5260,2980,2960,1088,38,3,7069,1140,1917,2811,103,8,5979,48,246,621,0,0,915,469,555,461,69,7,1561,21,36,81,0,0,138,23,49,33,10,0,115,31,24,25,3,0,83,1732,2827,4032,185,15,8791,28,26
LGA14850,5902,158,155,113,25,6353,3570,58,32,17,16,3693,1138,344,547,25,14,2068,344,60,131,0,0,535,1215,127,253,119,5,1719,102,35,19,0,0,156,188,23,41,47,0,299,86,7,17,9,0,119,3073,596,1008,200,19,4896,163,10,20,8,0,201,522,41,81,47,12,703,13230,863,1296,385,72,15846,5364,130,161,140,0,5795,4753,83,113,33,0,4982,1230,188,662,29,0,2109,320,49,156,4,0,529,1179,69,210,25,0,1483,99,52,15,0,0,166,89,3,28,131,0,251,121,11,24,13,0,169,3038,372,1095,202,0,4707,103,40,12,8,0,163,581,36,134,70,0,821,13839,661,1515,453,0,16468,5501,172,135,122,7,5937,5068,109,111,27,3,5318,1282,326,574,28,0,2210,294,97,139,4,0,534,1215,102,149,46,3,1515,80,32,25,0,0,137,92,15,25,97,0,229,106,7,9,9,0,131,3069,579,921,184,3,4756,99,16
LGA14870,3378,86,13,31,26,3534,1671,35,5,9,10,1730,414,114,96,13,3,640,356,18,66,0,3,443,367,38,26,30,3,464,12,14,5,0,0,31,87,5,3,13,0,108,46,3,3,3,0,55,1282,192,199,59,9,1741,65,6,0,6,0,77,245,16,20,12,14,307,6641,335,237,117,59,7389,3073,91,18,19,6,3207,2100,34,6,10,0,2150,580,111,118,3,0,812,357,33,45,0,0,435,392,33,21,9,0,455,13,15,7,0,0,35,53,3,3,17,3,79,57,3,3,4,0,67,1452,198,197,33,3,1883,43,18,0,5,0,66,383,23,24,12,0,442,7051,364,245,79,9,7748,3021,105,11,16,0,3153,2386,38,9,7,0,2440,613,152,106,19,0,890,326,37,54,0,0,417,383,36,31,8,0,458,8,5,6,3,0,22,57,6,0,5,5,73,58,3,4,0,0,65,1445,239,201,35,5,1925,43,22
