region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA14250,16,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,197,52,67,53,16,385
LGA14300,81,1324,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,630,257,242,136,81,1346
LGA14350,369,6821,0,0,0,0,0,0,6,3,0,0,0,9,56,11,3,0,0,70,62,26,26,7,4,125,29,10,23,16,11,89,0,0,0,0,3,3,153,50,52,23,18,296,0,0,0,0,0,0,7,0,0,0,0,7,67,18,3,3,3,94,23,11,3,3,0,40,3,0,0,0,0,3,0,3,0,0,0,3,100,32,6,6,3,147,5,3,3,0,0,11,19,0,3,3,0,25,9,0,3,0,0,12,3,3,0,0,3,9,0,0,3,0,3,6,3,0,0,0,0,3,39,6,12,3,6,66,0,3,3,0,3,9,3809,1449,1095,587,399,7339
LGA14400,166,4958,0,0,0,0,0,0,6,0,0,0,0,6,104,15,3,0,0,122,158,39,33,8,0,238,11,6,8,7,0,32,0,3,0,0,0,3,279,63,44,15,0,401,3,0,0,0,0,3,11,3,0,0,0,14,134,13,3,0,0,150,49,11,13,0,0,73,3,0,3,3,0,9,6,0,0,0,0,6,206,27,19,3,0,255,0,0,0,0,0,0,5,0,0,0,0,5,12,3,0,0,0,15,0,7,0,0,0,7,0,4,0,0,0,4,0,0,0,0,0,0,17,14,0,0,0,31,3,0,0,0,0,3,2775,1040,1127,540,166,5648
LGA14450,610,9155,0,0,0,0,0,0,7,3,0,0,0,10,135,72,32,8,4,251,269,172,175,43,18,677,32,36,32,32,20,152,7,7,0,0,3,17,450,290,239,83,45,1107,12,3,3,0,0,18,116,32,7,0,0,155,1382,943,468,102,21,2916,373,365,317,122,61,1238,10,3,12,10,6,41,30,16,6,4,0,56,1923,1362,813,238,88,4424,3,0,0,0,0,3,5,3,0,0,0,8,13,7,0,0,0,20,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,13,6,0,0,43,3,3,4,0,0,10,5186,3701,3610,1499,743,14739
LGA14500,1202,24925,0,0,0,0,0,0,21,0,0,0,0,21,120,24,9,3,3,159,391,120,107,18,3,639,53,34,60,13,3,163,11,4,0,0,0,15,596,182,176,34,9,997,3,0,3,3,0,9,199,23,6,0,0,228,1086,439,205,24,3,1757,732,349,290,57,14,1442,20,7,15,4,5,51,10,5,3,3,0,21,2050,823,522,91,22,3508,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,7,12,10,3,0,32,10419,5905,8212,3703,1233,29472
LGA14550,120,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,6,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,3,0,15,3,3,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,15,9,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,8,3,3,0,0,14,0,0,0,0,0,0,1270,479,366,218,120,2453
LGA14600,83,1707,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,6,3,0,0,0,0,3,848,337,289,177,83,1734
LGA14650,1774,47924,4,0,0,0,0,4,67,0,0,0,0,67,857,130,28,4,0,1019,685,275,155,54,21,1190,49,25,47,27,16,164,23,10,5,0,0,38,1685,440,235,85,37,2482,5,0,0,0,0,5,119,3,0,0,0,122,585,95,22,3,0,705,274,104,66,16,6,466,17,9,9,4,7,46,18,3,0,3,0,24,1018,214,97,26,13,1368,8,0,4,0,0,12,61,7,0,0,0,68,115,24,3,0,0,142,14,8,5,0,7,34,0,4,3,3,3,13,8,0,0,0,0,8,206,43,15,3,10,277,13,4,0,5,0,22,23846,10799,11011,4583,1834,52073
LGA14700,196,5036,3,0,0,0,0,3,4,0,0,0,0,4,80,24,18,3,0,125,137,69,70,13,0,289,11,8,21,0,5,45,0,4,4,0,0,8,235,105,113,16,5,474,11,0,3,0,0,14,170,13,7,0,0,190,1166,459,154,31,10,1820,284,185,118,20,13,620,15,8,11,8,0,42,15,9,0,0,0,24,1661,674,293,59,23,2710,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,14,11,4,4,4,0,23,3490,1777,1954,812,224,8257
LGA14750,138,2550,0,0,0,0,0,0,8,0,0,0,0,8,19,5,0,0,0,24,3,6,0,0,3,12,4,0,3,3,0,10,0,0,0,0,0,0,34,11,3,3,3,54,0,0,0,0,0,0,4,0,0,0,0,4,19,4,7,0,0,30,26,9,0,0,3,38,0,0,0,4,0,4,0,0,0,0,0,0,49,13,7,4,3,76,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,9,3,3,0,0,15,0,0,0,3,0,3,1185,578,510,281,144,2698
LGA14800,123,5606,3,0,0,0,0,3,149,13,4,0,0,166,1320,487,211,19,4,2041,957,685,622,126,21,2411,160,140,198,102,26,626,15,7,0,0,0,22,2604,1332,1035,247,51,5269,41,0,0,0,0,41,460,28,6,0,3,497,1001,289,74,9,0,1373,205,127,65,14,4,415,7,5,8,6,0,26,12,4,0,3,3,22,1726,453,153,32,10,2374,0,0,0,0,0,0,20,0,0,0,0,20,37,14,12,3,3,69,10,6,8,0,0,24,0,3,3,3,3,12,0,4,0,0,0,4,67,27,23,6,6,129,11,0,0,0,0,11,6697,3216,2590,696,190,13389
LGA14850,448,10194,0,0,0,0,0,0,3,3,0,0,0,6,116,33,5,5,0,159,85,44,25,0,3,157,9,3,5,3,0,20,3,0,0,0,0,3,216,83,35,8,3,345,0,0,0,0,0,0,19,0,0,0,0,19,184,45,23,3,3,258,58,29,13,4,0,104,5,5,0,0,0,10,10,3,0,0,0,13,276,82,36,7,3,404,7,3,0,0,0,10,15,3,3,0,0,21,18,9,3,0,0,30,13,5,3,6,0,27,0,0,0,0,4,4,3,0,3,0,0,6,56,20,12,6,4,98,8,0,0,0,0,8,5263,2257,2127,944,458,11049
LGA14870,174,4972,0,0,0,0,0,0,0,0,0,0,0,0,61,9,0,0,0,70,43,16,9,7,4,79,0,3,0,0,0,3,4,3,0,0,0,7,108,31,9,7,4,159,0,0,0,0,0,0,3,0,0,0,0,3,21,3,3,0,0,27,10,3,4,4,0,21,0,3,0,0,0,3,3,0,0,0,0,3,37,9,7,4,0,57,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,6,3,0,0,0,9,0,0,0,3,0,3,3,0,0,0,0,3,20,3,0,3,0,26,3,0,5,0,0,8,2609,998,994,443,178,5222
LGA14900,3750,35273,3,3,0,0,0,6,36,3,0,0,3,42,391,177,118,43,8,737,771,642,620,276,128,2437,249,264,412,254,209,1388,47,20,14,6,11,98,1497,1109,1164,579,359,4708,11,3,3,3,0,20,80,16,12,3,0,111,1202,830,587,179,50,2848,230,235,226,102,63,856,13,8,8,8,3,40,55,24,13,3,3,98,1591,1116,849,298,119,3973,0,0,0,0,0,0,3,3,0,0,0,6,10,3,0,0,0,13,3,6,3,0,0,12,3,3,0,0,0,6,3,0,0,0,0,3,22,15,3,0,0,40,5,9,8,0,3,25,11918,9792,11859,6219,4231,44019
LGA14920,67,1995,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,3,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,0,0,5,0,0,5,1079,385,334,174,67,2039
LGA14950,46,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,3,403,156,117,84,46,806
LGA15050,804,17184,0,0,0,0,0,0,26,3,3,0,0,32,251,55,10,3,0,319,141,71,40,14,3,269,25,10,11,6,3,55,7,0,0,0,0,7,450,139,64,23,6,682,0,0,0,0,0,0,38,5,0,0,0,43,159,33,8,9,0,209,71,37,19,3,3,133,5,5,5,0,3,18,5,5,0,0,3,13,278,85,32,12,9,416,3,3,0,0,0,6,5,3,3,0,0,11,18,3,5,0,0,26,5,3,0,0,3,11,3,0,0,0,0,3,0,0,0,0,0,0,34,12,8,0,3,57,0,3,0,0,0,3,7603,4010,4128,1779,822,18342
LGA15150,157,5190,0,0,0,0,0,0,42,3,3,0,0,48,191,82,49,8,0,330,310,179,183,35,9,716,43,38,64,30,12,187,3,0,3,0,0,6,589,302,302,73,21,1287,27,3,3,0,0,33,488,39,6,0,0,533,1427,496,172,16,0,2111,604,238,172,42,3,1059,36,18,29,18,5,106,25,4,6,0,0,35,2607,798,388,76,8,3877,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,3,0,0,4,0,7,3,0,3,0,0,6,0,0,0,0,0,0,12,3,3,4,0,22,6,0,0,0,0,6,4801,2090,2381,924,186,10382
LGA15200,406,7496,3,0,0,0,0,3,165,13,0,5,0,183,1353,537,241,35,4,2170,875,630,604,136,45,2290,136,127,211,97,43,614,23,3,3,3,3,35,2555,1310,1059,276,95,5295,59,8,3,0,0,70,819,72,14,6,0,911,2147,845,365,95,21,3473,191,147,114,39,16,507,10,5,16,9,3,43,36,8,8,3,3,58,3262,1085,520,152,43,5062,4,0,0,0,0,4,22,5,0,0,0,27,47,27,22,13,0,109,4,15,17,13,7,56,5,0,4,0,4,13,3,3,0,0,0,6,85,50,43,26,11,215,23,11,7,0,0,41,8678,4320,3450,1106,555,18109
LGA15270,242,5634,0,0,0,0,0,0,0,0,0,0,0,0,34,8,3,0,0,45,34,22,12,3,0,71,0,0,4,0,0,4,3,0,0,0,0,3,71,30,19,3,0,123,3,0,0,0,0,3,6,0,0,0,0,6,37,5,3,0,0,45,8,7,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,57,12,3,0,0,72,0,0,0,0,0,0,7,3,0,0,0,10,7,3,0,3,0,13,11,4,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,30,10,0,3,0,43,3,0,0,0,0,3,2915,1148,1016,554,242,5875
LGA15300,214,3003,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,5,0,24,19,7,10,0,3,39,3,0,7,0,0,10,0,0,0,0,0,0,37,11,17,5,3,73,0,0,0,0,0,0,6,0,0,0,0,6,63,24,6,4,0,97,6,0,4,0,0,10,3,0,0,0,0,3,5,5,0,0,0,10,83,29,10,4,0,126,3,3,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,6,3,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,5,28,4,0,0,0,0,4,1421,657,617,317,222,3234
LGA15350,145,3594,3,0,0,0,0,3,8,0,0,0,0,8,135,43,26,3,3,210,273,122,144,27,4,570,49,27,63,27,4,170,7,0,0,0,0,7,475,192,233,57,11,968,4,0,0,0,0,4,345,35,4,0,0,384,980,318,103,10,0,1411,311,118,81,16,4,530,12,15,13,11,3,54,17,0,0,0,0,17,1669,486,201,37,7,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,6,3,0,32,3298,1371,1483,679,163,6994
LGA15500,53,1782,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,46,3,3,0,3,55,13,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,59,10,6,0,3,78,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,0,26,8,0,0,0,0,8,1098,294,296,158,56,1902
LGA15550,28,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,286,106,114,58,28,592
LGA15650,172,3737,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,34,21,12,7,0,0,40,0,0,3,4,0,7,0,0,0,0,0,0,48,19,10,4,0,81,0,3,0,0,0,3,5,3,0,0,0,8,33,11,6,0,0,50,15,3,4,3,0,25,5,3,0,0,0,8,0,0,0,0,0,0,58,23,10,3,0,94,0,0,0,0,0,0,3,3,0,0,0,6,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,0,0,17,3,3,0,0,0,6,1711,796,814,442,172,3935
LGA15700,214,4632,0,0,0,0,0,0,7,3,0,0,0,10,56,6,0,0,0,62,38,7,7,3,0,55,3,3,3,0,3,12,5,0,0,0,0,5,109,19,10,3,3,144,0,0,0,0,0,0,16,0,0,0,3,19,68,12,3,0,0,83,35,10,3,0,0,48,3,3,3,0,0,9,0,0,0,0,0,0,122,25,9,0,3,159,0,0,0,0,0,0,7,0,3,0,0,10,23,0,3,0,0,26,10,6,3,0,0,19,3,0,3,0,0,6,3,0,0,0,0,3,46,6,12,0,0,64,0,0,0,0,0,0,2799,862,743,375,220,4999
LGA15750,155,3234,0,3,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,11,6,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,14,6,3,0,0,23,0,0,0,0,0,0,16,0,0,0,0,16,54,11,7,0,0,72,6,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,76,17,7,0,0,100,0,0,0,0,0,0,10,0,0,0,0,10,4,3,3,0,0,10,6,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,20,3,3,0,3,29,5,3,0,0,0,8,1611,636,647,342,158,3394
LGA15800,80,1450,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,7,721,281,269,139,80,1490
LGA15850,111,1657,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,6,0,0,0,0,0,0,6,0,0,0,6,12,3,0,0,0,0,3,816,317,289,167,117,1706
LGA15900,1005,31237,0,4,0,0,0,4,84,6,0,0,0,90,1078,233,83,14,3,1411,790,409,235,80,24,1538,54,38,57,35,14,198,32,8,6,0,3,49,2038,698,381,129,44,3290,7,3,0,0,0,10,248,23,6,3,0,280,1160,246,66,3,3,1478,470,199,86,31,10,796,24,7,10,8,11,60,34,9,5,3,0,51,1943,487,173,48,24,2675,3,0,0,0,0,3,3,0,0,0,0,3,27,3,5,0,0,35,12,5,8,0,0,25,3,3,3,3,3,15,3,0,0,0,0,3,51,11,16,3,3,84,21,0,0,0,0,21,17647,8247,7399,2938,1076,37307
LGA15950,77,3039,3,0,0,0,0,3,68,11,3,0,0,82,523,173,59,12,0,767,767,411,314,60,7,1559,126,67,100,44,15,352,9,0,7,0,0,16,1496,662,483,116,22,2779,121,13,0,0,0,134,1619,117,16,3,0,1755,3892,1078,350,34,5,5359,1288,550,329,59,18,2244,51,32,37,15,3,138,36,4,5,0,0,45,7007,1794,737,111,26,9675,0,0,0,0,0,0,19,0,0,0,0,19,5,4,3,0,0,12,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,7,6,0,0,40,19,3,0,3,0,25,9741,3148,2023,521,125,15558
LGA16100,50,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,663,255,243,140,50,1351
LGA16150,439,8939,0,0,0,0,0,0,9,3,3,0,0,15,166,28,8,0,3,205,77,30,20,8,4,139,5,3,4,3,3,18,3,3,4,0,0,10,260,67,39,11,10,387,0,0,0,0,0,0,17,3,0,0,0,20,99,22,0,0,0,121,23,6,7,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,139,31,7,4,0,181,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,7,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,20,4,0,0,0,0,4,4226,1944,1926,986,449,9531
LGA16180,155,3711,0,0,0,0,0,0,0,3,0,0,0,3,5,3,3,0,0,11,9,3,3,0,0,15,0,3,3,0,0,6,0,0,0,0,0,0,14,12,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,9,3,0,0,0,12,18,3,5,3,0,29,23,3,4,0,0,30,3,0,0,3,3,9,3,0,0,0,0,3,56,9,9,6,3,83,0,3,0,0,0,3,1692,727,873,391,158,3841
LGA16200,225,3607,0,0,0,0,0,0,0,3,0,0,0,3,21,3,0,0,0,24,19,3,3,0,0,25,3,0,3,3,3,12,0,0,0,0,0,0,43,9,6,3,3,64,0,0,0,0,0,0,4,0,0,0,0,4,13,3,3,0,0,19,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,24,6,3,0,0,33,4,0,0,0,0,4,3,0,0,3,0,6,6,0,0,0,0,6,4,0,0,0,0,4,0,3,3,0,0,6,0,0,0,0,0,0,17,3,3,3,0,26,0,0,3,3,0,6,1793,727,598,390,228,3736
LGA16250,2208,24400,8,4,0,0,0,12,68,7,3,0,3,81,605,287,150,35,10,1087,965,954,888,292,134,3233,146,170,291,144,129,880,18,16,12,5,4,55,1810,1438,1344,476,280,5348,61,20,14,3,0,98,454,101,31,3,0,589,3875,2491,1413,339,112,8230,694,560,530,174,128,2086,26,23,36,28,22,135,77,47,25,14,6,169,5187,3242,2049,561,268,11307,0,0,0,0,0,0,3,3,0,0,0,6,15,3,5,3,0,26,5,3,5,3,7,23,3,3,0,0,3,9,0,0,0,0,0,0,26,12,10,6,10,64,23,13,9,0,5,50,14765,10029,9470,4134,2771,41169
LGA16350,2791,40418,3,0,0,0,0,3,28,6,0,0,0,34,342,104,24,8,0,478,1257,841,561,185,82,2926,109,102,130,81,73,495,28,3,4,6,6,47,1767,1056,719,280,161,3983,3,3,0,0,0,6,52,14,0,0,0,66,700,269,102,28,8,1107,215,127,89,35,11,477,71,58,71,47,29,276,26,6,5,0,0,37,1067,477,267,110,48,1969,0,0,0,0,0,0,15,3,0,0,0,18,22,3,3,3,3,34,10,11,4,0,3,28,4,3,3,3,3,16,0,3,0,0,0,3,51,23,10,6,9,99,15,3,6,0,0,24,16300,10637,11171,5376,3009,46493
LGA16370,520,12329,3,0,0,0,0,3,22,0,0,0,0,22,167,44,42,5,0,258,386,209,214,63,5,877,115,57,71,62,25,330,5,4,3,0,0,12,698,314,330,130,30,1502,4,0,0,0,0,4,117,9,4,0,0,130,598,199,63,4,3,867,270,107,73,13,4,467,12,6,5,4,4,31,16,3,3,3,0,25,1017,324,148,24,11,1524,3,0,0,0,0,3,8,0,0,0,0,8,16,8,5,0,0,29,7,0,3,0,0,10,3,3,3,3,0,12,0,0,0,0,0,0,37,11,11,3,0,62,3,0,0,3,0,6,6230,3080,3894,1658,561,15423
