region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
LGA14600,553,846,354,345,205,119,2422,15,4,0,0,0,0,19,0,0,0,0,0,0,0,15,4,0,0,0,0,19,61,16,4,0,0,3,84,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,67,16,4,0,0,3,90,12,3,0,0,3,0,18,0,0,0,0,0,0,0,4,0,3,3,0,0,10,16,3,3,3,3,0,28,4,3,3,3,3,0,16,655,872,364,351,211,122,2575,570,897,273,271,174,108,2293,23,24,14,7,9,4,81,0,0,0,0,0,0,0,23,24,14,7,9,4,81,51,8,3,4,3,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,54,12,3,4,3,3,79,10,0,0,0,0,0,10,0,0,0,0,0,0,0,11,8,0,0,0,0,19,21,8,0,0,0,0,29,0,0,0,0
LGA14650,9806,19968,9883,10661,4688,1746,56752,1751,1298,258,125,37,16,3485,450,428,202,94,48,22,1244,2201,1726,460,219,85,38,4729,1326,567,119,63,27,7,2109,19,11,0,0,0,0,30,15,22,0,0,0,0,37,201,71,29,11,3,3,318,1561,671,148,74,30,10,2494,692,384,55,22,10,3,1166,12,3,0,0,0,0,15,55,47,30,22,9,5,168,759,434,85,44,19,8,1349,185,126,32,40,14,6,403,14512,22925,10608,11038,4836,1808,65727,10897,21053,9910,10703,4592,1664,58819,1765,1288,246,116,53,19,3487,431,438,140,91,34,12,1146,2196,1726,386,207,87,31,4633,1668,762,162,75,20,9,2696,25,23,6,0,0,0,54,73,67,11,0,0,0,151,78,34,7,3,5,3,130,1844,886,186,78,25,12,3031,495,258,25,17,4,3,802,10,3,3,0,3,0,19,42,32,10,8,0,3,95,547,293,38,25,7,6,916,23,15,0,3
LGA14700,809,1655,1069,1398,609,199,5739,70,110,37,21,8,0,246,125,180,85,60,14,5,469,195,290,122,81,22,5,715,549,367,120,48,13,0,1097,636,609,201,67,19,7,1539,850,936,268,95,14,3,2166,25,15,4,3,0,0,47,2060,1927,593,213,46,10,4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,5,0,0,20,7,8,0,5,0,0,20,22,48,14,20,12,0,116,3093,3928,1798,1717,689,214,11439,842,1659,1058,1439,666,190,5854,81,76,41,10,8,0,216,103,163,76,52,11,3,408,184,239,117,62,19,3,624,438,290,62,37,7,3,837,801,608,197,89,15,4,1714,879,997,293,104,27,3,2303,14,5,3,3,0,0,25,2132,1900,555,233,49,10,4879,0,3,0,0,0,0,3,0,0,3,0,0,0,3,40,7,3,3,3,0,56,40,10,6,3,3,0,62,22,0,3,0
LGA14750,598,1130,556,559,341,167,3351,74,52,25,13,3,0,167,3,0,0,0,0,0,3,77,52,25,13,3,0,170,151,59,9,7,3,3,232,17,4,0,0,0,0,21,0,0,0,0,0,0,0,19,10,3,0,0,0,32,187,73,12,7,3,3,285,30,14,3,0,0,0,47,3,6,3,0,0,0,12,21,13,3,6,3,0,46,54,33,9,6,3,0,105,6,12,0,5,0,0,23,922,1300,602,590,350,170,3934,728,1136,505,565,316,136,3386,42,23,8,5,0,0,78,0,3,0,0,0,0,3,42,26,8,5,0,0,81,163,80,17,13,4,3,280,12,4,0,0,0,0,16,27,4,0,0,0,0,31,3,0,0,3,0,0,6,205,88,17,16,4,3,333,23,3,3,0,3,3,35,3,4,3,0,0,0,10,3,3,0,4,0,0,10,29,10,6,4,3,3,55,0,0,0,0
LGA14800,1594,2802,1623,1197,316,117,7649,956,1270,437,176,55,13,2907,999,1822,833,463,136,36,4289,1955,3092,1270,639,191,49,7196,747,453,117,48,17,12,1394,878,573,85,27,3,3,1569,955,787,181,38,5,0,1966,62,43,8,0,0,0,113,2642,1856,391,113,25,15,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,85,39,24,9,3,255,95,85,39,24,9,3,255,41,51,13,13,4,0,122,6327,7886,3336,1986,545,184,20264,1519,2589,1412,1172,341,103,7136,985,1368,544,387,79,19,3382,958,1689,829,513,109,28,4126,1943,3057,1373,900,188,47,7508,748,477,130,50,16,6,1427,1000,671,103,26,8,3,1811,930,763,159,54,15,0,1921,40,26,8,3,0,0,77,2718,1937,400,133,39,9,5236,4,0,0,0,0,0,4,3,3,0,0,0,0,6,114,96,24,22,3,3,262,121,99,24,22,3,3,272,0,3,0,0
LGA14850,2489,4508,2304,2049,1027,447,12824,316,218,61,19,5,3,622,87,83,26,9,4,0,209,403,301,87,28,9,3,831,621,332,86,23,11,3,1076,62,17,3,0,0,0,82,0,0,0,0,0,0,0,33,7,0,0,0,0,40,716,356,89,23,11,3,1198,159,61,10,3,5,0,238,29,3,0,0,0,0,32,32,30,6,0,3,0,71,220,94,16,3,8,0,341,25,14,10,11,4,0,64,3853,5273,2506,2114,1059,453,15258,2775,4922,2203,2114,998,436,13448,269,155,37,18,10,0,489,51,64,17,12,4,3,151,320,219,54,30,14,3,640,702,385,127,45,10,4,1273,64,14,3,0,3,0,84,12,7,4,0,0,0,23,19,7,4,3,0,0,33,797,413,138,48,13,4,1413,191,62,13,10,4,4,284,46,8,6,0,0,0,60,23,27,4,0,0,0,54,260,97,23,10,4,4,398,0,0,0,0
LGA14870,1492,2151,1092,999,520,209,6463,143,73,22,24,5,3,270,23,19,5,0,3,0,50,166,92,27,24,8,3,320,149,37,6,4,0,3,199,7,3,0,0,0,0,10,0,0,0,0,0,0,0,4,3,0,0,3,0,10,160,43,6,4,3,3,219,24,0,3,0,0,0,27,3,0,0,0,0,0,3,21,21,8,4,4,3,61,48,21,11,4,4,3,91,27,7,7,6,0,3,50,1893,2314,1143,1037,535,221,7143,1758,2404,999,1009,442,179,6791,164,84,29,14,3,5,299,33,14,0,3,3,0,53,197,98,29,17,6,5,352,143,41,10,7,0,0,201,12,3,3,3,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,5,160,44,13,10,0,0,227,20,7,3,0,0,0,30,0,0,3,0,0,0,3,9,8,3,3,3,0,26,29,15,9,3,3,0,59,3,3,3,0
LGA14900,3577,8881,7345,8877,4563,3064,36307,431,402,179,149,67,37,1265,500,764,556,522,238,125,2705,931,1166,735,671,305,162,3970,818,270,150,107,32,18,1395,931,775,525,442,106,34,2813,498,487,329,279,72,20,1685,24,22,12,7,3,0,68,2271,1554,1016,835,213,72,5961,12,4,3,3,3,0,25,3,4,0,4,0,0,11,30,22,11,7,5,3,78,45,30,14,14,8,3,114,179,112,54,65,29,17,456,7003,11743,9164,10462,5118,3318,46808,4120,9249,7314,9461,5024,3149,38317,581,571,307,308,143,52,1962,641,810,574,494,196,156,2871,1222,1381,881,802,339,208,4833,948,374,216,151,61,16,1766,915,609,360,275,78,24,2261,567,521,352,289,94,19,1842,11,5,5,3,0,0,24,2441,1509,933,718,233,59,5893,86,29,13,6,3,3,140,5,3,0,5,0,0,13,6,15,5,4,5,3,38,97,47,18,15,8,6,191,0,6,3,0
LGA14920,696,1018,383,385,169,77,2728,17,0,0,3,0,0,20,3,4,3,0,0,0,10,20,4,3,3,0,0,30,48,8,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,53,8,3,3,0,0,67,5,3,3,0,0,0,11,3,0,0,0,0,0,3,7,3,0,3,0,0,13,15,6,3,3,0,0,27,3,13,3,4,0,0,23,787,1049,395,398,169,77,2875,745,1056,352,363,173,69,2758,4,4,5,0,0,0,13,0,0,0,0,0,0,0,4,4,5,0,0,0,13,57,13,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,5,0,0,0,75,3,3,3,3,3,0,15,3,0,0,0,0,0,3,8,5,3,3,3,0,22,14,8,6,6,6,0,40,0,0,0,0
LGA14950,226,408,174,164,104,63,1139,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,24,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,27,6,0,0,0,0,33,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,3,3,3,0,17,6,5,3,3,3,0,20,0,3,0,0,0,3,6,263,422,177,167,107,66,1202,268,427,153,150,96,58,1152,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,14,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,18,5,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0
LGA15050,2849,5428,3226,3553,1495,610,17161,404,224,74,30,9,3,744,41,54,21,9,3,3,131,445,278,95,39,12,6,875,628,221,52,12,3,0,916,0,3,0,0,0,0,3,0,0,0,0,0,0,0,23,3,0,0,0,0,26,651,227,52,12,3,0,945,49,17,8,4,4,0,82,4,3,0,3,0,0,10,22,26,7,8,4,0,67,75,46,15,15,8,0,159,16,20,11,9,4,0,60,4036,5999,3399,3628,1522,616,19200,3254,6570,3482,3842,1590,704,19442,326,279,123,67,21,10,826,65,60,13,9,0,0,147,391,339,136,76,21,10,973,780,346,78,30,16,5,1255,0,0,0,3,0,0,3,0,0,0,0,0,0,0,14,0,4,0,0,0,18,794,346,82,33,16,5,1276,49,15,6,6,0,0,76,3,0,0,0,3,0,6,18,6,6,0,3,0,33,70,21,12,6,6,0,115,0,3,3,0
LGA15150,835,1696,1045,1431,603,137,5747,157,246,121,79,27,3,633,239,407,183,117,37,9,992,396,653,304,196,64,12,1625,697,775,317,109,29,6,1933,905,926,225,73,13,7,2149,1022,1084,242,79,15,4,2446,25,14,4,3,3,0,49,2649,2799,788,264,60,17,6577,3,0,0,0,0,0,3,15,0,0,0,0,0,15,31,35,18,10,4,7,105,49,35,18,10,4,7,123,32,26,11,10,0,0,79,3961,5209,2166,1911,731,173,14151,902,1785,1028,1465,646,159,5985,130,221,126,115,24,3,619,199,328,139,142,39,7,854,329,549,265,257,63,10,1473,699,773,269,118,37,8,1904,778,866,238,103,11,3,1999,1029,1166,227,77,22,0,2521,22,21,6,3,0,0,52,2528,2826,740,301,70,11,6476,9,5,4,0,0,0,18,24,0,0,0,0,0,24,16,14,3,4,0,3,40,49,19,7,4,0,3,82,7,0,3,4
LGA15200,1634,2963,1974,1739,693,596,9599,1389,2079,911,461,127,74,5041,569,1006,602,369,110,48,2704,1958,3085,1513,830,237,122,7745,2304,1463,516,254,78,48,4663,1626,1148,509,290,74,42,3689,464,431,144,75,20,12,1146,127,68,37,24,8,3,267,4521,3110,1206,643,180,105,9765,0,0,0,0,0,0,0,3,0,0,0,0,0,3,207,197,110,84,40,29,667,210,197,110,84,40,29,670,65,43,29,17,3,8,165,8388,9398,4832,3313,1153,860,27944,2032,3437,2049,1731,677,471,10397,1256,2010,809,509,123,50,4757,556,938,488,392,105,45,2524,1812,2948,1297,901,228,95,7281,2076,1429,425,201,60,29,4220,1886,1480,462,204,66,20,4118,688,593,163,93,13,7,1557,55,37,10,12,0,0,114,4705,3539,1060,510,139,56,10009,3,0,3,3,3,0,12,0,0,0,0,0,0,0,106,129,64,36,13,10,358,109,129,67,39,16,10,370,4,14,3,3
LGA15270,1505,2501,1025,1054,588,270,6943,111,54,16,15,0,0,196,18,9,4,0,3,3,37,129,63,20,15,3,3,233,214,88,20,7,3,0,332,5,3,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,0,0,0,8,224,94,20,7,3,0,348,106,38,9,3,4,3,163,3,3,0,3,0,0,9,20,25,10,6,3,0,64,129,66,19,12,7,3,236,28,24,9,8,7,0,76,2015,2748,1093,1096,608,276,7836,1683,2773,1058,977,528,241,7260,152,72,27,7,3,0,261,3,4,0,0,0,0,7,155,76,27,7,3,0,268,183,53,7,11,0,0,254,12,9,0,3,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,3,198,62,7,14,0,0,281,87,30,3,4,0,0,124,3,3,4,0,0,0,10,15,14,5,3,5,3,45,105,47,12,7,5,3,179,0,6,0,0
LGA15300,805,1418,796,771,422,255,4467,51,30,9,0,3,0,93,4,3,3,0,0,0,10,55,33,12,0,3,0,103,256,153,48,19,5,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,10,260,156,48,22,5,0,491,70,32,7,8,0,0,117,12,7,0,0,0,0,19,16,16,6,6,3,0,47,98,55,13,14,3,0,183,3,12,3,4,4,3,29,1221,1674,872,811,437,258,5273,806,1357,695,657,385,202,4102,21,10,0,3,0,0,34,14,7,0,3,0,0,24,35,17,0,6,0,0,58,213,108,26,7,3,4,361,0,3,0,0,0,0,3,22,7,7,0,3,0,39,0,0,0,0,0,0,0,235,118,33,7,6,4,403,33,22,0,4,0,0,59,0,0,0,0,0,0,0,13,4,0,0,0,0,17,46,26,0,4,0,0,76,0,6,3,3
LGA15350,457,1127,768,1010,509,141,4012,175,245,150,94,23,3,690,157,287,101,104,17,6,672,332,532,251,198,40,9,1362,404,344,98,35,7,3,891,994,718,159,47,6,0,1924,1175,812,126,38,9,0,2160,30,27,7,7,0,0,71,2603,1901,390,127,22,3,5046,3,0,0,0,0,0,3,0,0,0,0,0,0,0,28,26,14,4,0,0,72,31,26,14,4,0,0,75,89,24,10,7,5,0,135,3512,3610,1433,1346,576,153,10630,525,1201,677,1027,538,146,4114,158,231,136,109,24,3,661,142,198,90,61,15,3,509,300,429,226,170,39,6,1170,462,400,131,51,10,5,1059,1113,768,159,41,5,0,2086,1022,683,121,42,7,3,1878,19,12,4,0,0,0,35,2616,1863,415,134,22,8,5058,0,0,3,0,0,0,3,0,3,0,0,0,0,3,35,28,6,11,0,0,80,35,31,9,11,0,0,86,3,3,0,0
LGA15500,328,696,272,294,131,57,1778,64,44,5,4,0,0,117,3,7,3,0,0,0,13,67,51,8,4,0,0,130,53,31,3,0,0,0,87,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,36,3,0,0,0,99,28,25,3,0,0,0,56,0,3,0,0,0,0,3,3,3,3,0,0,0,9,31,31,6,0,0,0,68,3,11,4,6,0,0,24,489,825,293,304,131,57,2099,439,878,287,305,141,45,2095,40,33,0,0,0,0,73,0,0,0,0,0,0,0,40,33,0,0,0,0,73,75,52,8,3,3,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,78,52,8,3,3,0,144,32,27,0,5,0,0,64,5,0,0,0,0,0,5,0,0,0,0,0,0,0,37,27,0,5,0,0,69,0,0,0,0
LGA15550,166,276,152,114,71,40,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,4,0,0,0,52,14,7,3,0,0,0,24,3,0,0,0,0,0,3,10,4,0,0,0,0,14,27,11,3,0,0,0,41,0,0,0,0,0,0,0,223,305,159,114,71,40,912,165,319,103,125,74,32,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,11,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,11,0,0,0,61,14,4,0,0,0,0,18,5,0,0,0,0,0,5,0,0,0,0,0,0,0,19,4,0,0,0,0,23,0,0,0,0
LGA15650,813,1516,734,795,465,156,4479,108,65,13,14,4,0,204,15,21,4,0,0,0,40,123,86,17,14,4,0,244,140,46,6,0,0,0,192,7,4,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,6,150,50,9,0,0,0,209,25,11,0,3,0,0,39,0,0,0,0,0,0,0,3,4,0,0,0,0,7,28,15,0,3,0,0,46,23,36,12,14,5,3,93,1137,1703,772,826,474,159,5071,912,1610,771,788,461,168,4710,49,62,14,15,12,4,156,3,0,0,0,0,0,3,52,62,14,15,12,4,159,224,84,19,15,3,0,345,7,3,3,0,0,0,13,0,4,0,0,0,0,4,0,4,0,0,0,0,4,231,95,22,15,3,0,366,31,14,8,3,0,0,56,0,0,0,3,0,0,3,0,3,0,0,0,0,3,31,17,8,6,0,0,62,3,0,0,3
LGA15700,1321,2282,804,746,350,220,5723,59,52,10,3,3,3,130,21,27,6,4,3,0,61,80,79,16,7,6,3,191,240,115,15,7,5,3,385,32,18,0,0,0,0,50,9,6,0,0,0,0,15,23,12,7,3,0,0,45,304,151,22,10,5,3,495,168,89,12,3,0,0,272,0,0,3,3,0,0,6,14,13,5,0,0,3,35,182,102,20,6,0,3,313,36,18,8,5,0,3,70,1923,2632,870,774,361,232,6792,1438,2425,849,732,314,196,5954,129,63,10,4,3,0,209,18,16,7,0,3,0,44,147,79,17,4,6,0,253,252,118,36,13,0,0,419,31,17,0,3,0,0,51,26,26,0,0,0,0,52,30,12,0,3,0,0,45,339,173,36,19,0,0,567,209,119,6,0,0,0,334,8,3,4,5,0,0,20,13,5,6,4,0,0,28,230,127,16,9,0,0,382,4,0,0,3
LGA15750,839,1483,766,774,373,152,4387,17,6,0,3,0,0,26,10,6,0,0,0,0,16,27,12,0,3,0,0,42,255,116,37,12,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,116,37,12,0,0,420,48,21,3,3,3,0,78,7,3,0,0,0,0,10,7,20,6,9,4,0,46,62,44,9,12,7,0,134,3,10,4,0,0,0,17,1186,1665,816,801,380,152,5000,916,1540,673,701,355,119,4304,11,6,0,0,0,3,20,0,0,0,5,0,0,5,11,6,0,5,0,3,25,283,98,22,12,3,3,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,98,22,12,3,3,421,31,11,6,3,0,0,51,7,0,4,3,0,0,14,5,7,5,0,0,0,17,43,18,15,6,0,0,82,0,0,0,0
LGA15800,513,704,285,317,194,80,2093,32,16,3,3,3,0,57,7,3,0,0,0,0,10,39,19,3,3,3,0,67,56,28,5,0,3,0,92,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,62,31,5,0,3,0,101,11,5,0,0,0,0,16,3,0,0,0,0,0,3,6,11,4,5,0,0,26,20,16,4,5,0,0,45,0,5,3,0,0,0,8,634,775,300,325,200,80,2314,574,747,307,306,133,73,2140,27,7,0,3,0,0,37,3,0,0,0,0,0,3,30,7,0,3,0,0,40,64,15,6,0,0,0,85,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,6,0,0,0,88,5,7,0,0,0,0,12,0,0,0,0,0,0,0,8,8,0,3,0,0,19,13,15,0,3,0,0,31,0,3,0,0
LGA15850,462,816,330,353,194,95,2250,30,10,0,0,0,0,40,0,0,0,0,0,0,0,30,10,0,0,0,0,40,74,19,4,4,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,77,22,4,4,3,0,110,11,3,3,0,0,0,17,3,0,0,0,0,0,3,3,4,6,0,0,0,13,17,7,9,0,0,0,33,7,0,0,0,0,0,7,593,855,343,357,197,95,2440,459,841,304,321,211,83,2219,19,7,0,0,0,4,30,0,0,0,0,0,0,0,19,7,0,0,0,4,30,88,9,7,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,9,7,0,0,0,104,21,6,3,4,0,0,34,0,0,3,0,0,0,3,3,3,0,3,0,0,9,24,9,6,7,0,0,46,0,0,0,0
LGA15900,9589,14645,7237,6368,2643,940,41422,1387,920,273,108,40,14,2742,901,1021,469,195,54,23,2663,2288,1941,742,303,94,37,5405,3015,1189,284,102,16,6,4612,1122,676,135,38,8,4,1983,319,197,38,10,3,0,567,171,51,24,7,0,0,253,4627,2113,481,157,27,10,7415,24,4,0,3,0,0,31,18,0,0,0,0,0,18,113,108,30,21,11,6,289,155,112,30,24,11,6,338,134,91,43,36,10,4,318,16793,18902,8533,6888,2785,997,54898,9565,14632,7150,6732,2697,944,41720,1597,1044,314,164,48,15,3182,908,1125,457,229,74,26,2819,2505,2169,771,393,122,41,6001,3070,1259,265,103,25,12,4734,1154,662,123,40,12,3,1994,445,383,87,40,10,0,965,105,39,15,3,0,0,162,4774,2343,490,186,47,15,7855,32,19,17,11,0,0,79,16,0,0,0,0,0,16,106,108,45,32,6,3,300,154,127,62,43,6,3,395,14,9,0,0
