region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
LGA13800,11,35,38,31,81,43,16,9,3,34,304,0,3,3,4,8,16,53,7,7,7,5,30,143,0,0,0,3,3,3,19,16,14,17,11,29,115,4,3,31,55,74,37,86,35,23,7,12,55,422,0,0,0,6,7,3,21,7,3,0,3,415,465,15,27,83,216,370,478,2046,1416,953,744,623,1230,8201,0,0,9,58,103,103,235,103,59,21,8,84,783,4,3,86,150,100,55,62,24,6,3,0,57,550,0,0,10,16,8,10,11,4,4,5,0,15,83,0,5,57,28,7,3,11,6,0,0,0,22,139,15,19,258,242,112,59,98,16,9,4,3,91,926,0,0,3,3,3,0,3,0,0,0,0,21,33,19,27,423,497,333,230,420,153,78,33,11,290,2514,87,113,592,1406,1211,977,3758,2265,1518,1057,850,1980,15814,8,4,4,6,20,41,176,289,400,161,282,25,1416,0,0,3,11,22,37,53
LGA13850,3,3,0,3,5,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,5,7,6,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,42,42,4,3,6,19,29,38,107,68,18,6,9,83,390,0,0,5,0,4,4,10,0,0,0,0,3,26,0,0,8,7,8,0,3,0,0,0,0,3,29,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,9,4,0,0,0,0,0,0,0,0,13,0,4,23,15,10,4,3,0,0,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,48,26,22,8,19,0,0,0,0,20,147,11,14,63,114,93,70,196,102,34,15,13,139,864,0,0,0,3,4,9,19,7,4,3,9,3,61,0,3,0,0,3,3,3
LGA13950,48,139,125,62,124,46,29,13,18,72,682,0,0,15,36,42,38,74,23,10,17,4,52,311,3,0,0,0,6,0,27,29,18,6,10,24,123,43,54,107,301,229,201,288,197,82,31,41,251,1825,0,4,6,16,23,12,15,13,5,3,4,584,685,76,85,221,731,907,878,2580,1752,1203,827,742,1722,11724,0,0,12,88,123,152,320,132,79,38,11,120,1075,3,9,82,155,106,56,110,31,8,5,7,54,626,3,3,7,17,6,14,17,6,7,4,0,17,101,0,5,95,53,17,11,22,8,3,3,0,22,239,48,49,533,374,230,154,286,91,33,20,12,213,2043,4,0,10,6,3,3,11,5,0,0,0,79,121,58,66,739,693,485,390,766,273,130,70,30,505,4205,264,325,1139,3028,2134,1688,4814,2806,1911,1206,952,2837,23104,6,5,0,6,13,46,252,360,505,283,404,27,1907,0,4,4,18,28,57,43
LGA14000,66,100,85,81,179,116,60,65,68,90,921,3,0,5,13,27,25,53,31,12,49,16,37,271,0,0,0,10,3,8,33,34,28,20,47,51,234,54,25,72,113,102,87,233,185,100,69,66,178,1284,0,0,3,7,7,10,11,11,8,8,9,1326,1400,89,64,213,487,659,767,3199,3114,2570,3664,4668,3468,22962,3,3,20,68,112,152,524,300,135,154,78,239,1788,8,14,120,211,162,119,214,83,33,23,8,133,1128,0,3,12,14,6,11,23,17,14,3,3,25,131,17,13,42,34,9,13,9,4,0,3,0,13,157,89,56,229,217,172,111,317,107,47,39,33,178,1595,0,0,4,11,6,4,4,4,0,0,0,42,75,117,89,427,555,467,410,1091,515,229,222,122,630,4874,388,317,822,2370,2416,1875,6906,5212,4045,5013,6268,5068,40700,8,8,0,6,11,47,170,322,710,400,1382,38,3102,3,10,4,25,51,84,137
LGA14100,3,3,4,3,8,9,5,10,13,7,65,0,0,0,0,0,4,0,0,0,5,6,6,21,0,0,0,0,0,3,0,3,0,3,3,3,15,0,0,3,3,9,3,15,9,5,4,17,15,83,0,0,0,0,0,0,3,0,0,4,3,94,104,6,5,9,17,33,36,118,130,112,307,554,278,1605,0,0,3,6,4,10,32,10,3,19,12,17,116,3,0,5,6,15,12,12,0,6,3,3,10,75,3,0,0,0,0,0,0,3,0,3,0,4,13,3,3,3,0,0,0,3,0,0,0,0,3,15,3,3,17,12,17,12,27,14,3,10,4,14,136,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,28,24,36,34,74,27,12,35,19,51,358,32,26,46,135,130,109,358,260,223,482,863,431,3095,0,0,0,0,0,0,12,24,37,22,158,0,253,0,0,0,0,0,7,8
LGA14150,46,109,77,50,106,54,26,23,15,70,592,3,3,9,13,17,16,37,17,11,11,6,24,167,3,0,0,3,9,9,24,10,12,9,17,26,122,24,19,61,119,121,100,205,128,69,37,37,145,1065,0,0,4,13,6,4,14,12,7,3,4,449,516,56,56,183,468,595,599,1933,1535,1096,969,1171,1359,10020,6,3,23,66,90,109,263,109,39,52,13,92,865,0,11,75,122,87,51,88,23,13,11,3,46,530,3,3,12,12,7,10,16,7,7,0,3,9,89,3,0,56,29,9,6,8,3,3,0,0,14,131,62,52,288,214,146,104,212,65,27,16,13,152,1351,0,3,3,4,3,0,7,3,0,0,0,39,62,74,72,457,447,342,280,594,210,89,79,32,352,3028,302,311,793,2235,1655,1245,3828,2411,1682,1339,1509,2230,19540,4,3,4,3,13,31,161,291,445,181,432,17,1585,3,4,7,13,51,49,56
LGA14200,7,23,12,16,9,3,0,0,0,9,82,0,0,0,3,7,6,12,0,0,0,3,4,35,0,0,0,0,3,0,3,3,0,0,3,3,15,13,5,14,56,38,13,29,3,0,0,0,23,194,0,0,0,0,4,0,3,0,0,0,0,94,101,20,14,36,132,152,166,467,200,103,53,46,283,1672,0,0,14,22,24,19,26,7,3,0,0,11,126,0,3,33,43,18,9,5,4,0,0,0,13,128,0,0,0,6,0,0,5,0,0,0,0,5,16,0,3,41,22,3,4,0,0,0,0,0,11,84,8,10,88,72,40,22,22,6,3,0,0,43,314,0,0,0,0,0,0,0,0,0,0,0,16,16,8,16,176,165,85,54,58,17,6,0,0,99,684,60,77,266,826,502,320,934,309,156,78,79,518,4125,10,7,3,11,14,31,88,72,54,16,37,11,354,4,3,3,10,10,20,14
LGA14250,0,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,10,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,9,17,23,23,60,15,14,5,3,52,221,0,0,0,0,0,4,3,0,3,3,0,0,13,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,3,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,4,3,0,3,6,0,6,41,6,9,21,59,61,34,121,23,22,11,6,87,460,5,0,0,0,0,3,8,9,7,6,4,0,42,0,3,0,0,3,0,3
LGA14300,0,7,3,4,5,3,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,5,10,14,8,11,5,0,0,0,8,61,0,0,0,0,0,0,0,4,0,0,0,44,48,12,0,5,31,43,55,156,93,44,26,26,110,601,0,0,5,7,7,5,11,4,0,0,0,8,47,0,0,9,19,0,3,5,0,0,0,0,7,43,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,9,4,0,0,0,0,0,0,0,0,13,0,7,33,21,14,6,10,4,0,0,0,8,103,0,0,0,0,3,0,0,0,0,0,0,4,7,0,7,59,54,24,14,26,8,0,0,0,27,219,22,16,83,219,138,105,314,140,68,37,29,175,1346,9,3,6,3,3,5,18,29,27,8,8,0,119,0,0,0,0,7,0,5
LGA14350,11,49,41,29,37,7,0,5,0,20,199,0,0,0,8,11,9,19,4,0,0,0,7,58,0,0,0,0,7,7,10,3,3,3,0,3,36,0,9,26,133,100,60,62,16,3,0,0,42,451,0,0,0,3,3,4,3,3,0,0,0,147,163,5,17,62,254,301,271,712,309,149,61,41,381,2563,0,4,16,37,41,33,61,12,0,3,0,27,234,0,4,76,89,50,19,25,5,0,0,0,37,305,0,0,7,8,4,5,5,0,0,0,0,10,39,0,3,68,54,9,6,3,0,0,0,0,22,165,7,16,265,198,97,40,48,11,4,3,0,106,795,0,0,0,3,0,0,0,0,0,0,0,43,46,7,27,432,389,201,103,142,28,4,6,0,245,1584,53,105,585,1647,1025,569,1527,496,232,108,85,907,7339,9,3,0,9,13,33,79,99,54,25,51,11,386,0,0,0,15,25,38,35
LGA14400,8,14,11,9,25,4,4,6,3,11,98,0,0,0,0,0,3,3,7,3,6,3,3,28,0,0,0,3,0,3,7,5,3,3,3,3,30,4,3,10,13,21,23,27,11,3,0,0,17,132,0,0,0,0,0,0,3,5,3,0,0,132,143,7,10,18,57,83,122,514,456,280,252,224,399,2422,0,3,3,13,20,17,59,22,10,3,3,23,176,0,3,34,41,48,14,26,3,0,3,0,32,204,0,0,0,0,3,0,4,0,3,0,0,3,13,0,0,15,13,3,0,0,0,0,0,0,5,36,3,3,55,50,31,13,25,9,0,3,0,25,217,0,0,0,0,3,0,0,0,0,0,0,4,7,3,9,107,117,108,44,114,34,13,9,3,92,653,31,37,173,588,510,291,1107,665,426,363,318,678,5187,0,0,0,0,0,17,33,67,86,58,94,3,358,0,0,3,4,16,23,18
LGA14450,33,69,54,34,71,31,19,15,16,46,393,0,3,5,7,16,7,31,11,6,9,3,21,119,0,0,0,3,4,9,20,21,11,5,13,17,103,20,20,38,66,73,67,120,97,42,34,36,83,696,0,0,4,0,9,0,12,0,4,3,6,373,411,35,39,126,291,377,363,1251,1033,767,770,1129,1042,7223,5,3,8,38,59,65,164,82,45,43,21,72,605,0,6,68,72,59,38,50,19,13,6,6,41,378,0,3,7,9,6,4,13,3,3,3,0,7,58,3,3,26,28,7,3,10,3,0,0,0,8,91,29,21,147,155,74,67,121,45,14,17,22,84,796,0,0,3,3,0,3,0,0,0,0,0,29,38,37,36,259,305,205,180,358,152,75,69,49,241,1966,207,183,499,1359,1057,772,2546,1687,1253,1112,1557,1656,13888,4,5,0,3,11,27,118,207,288,163,393,10,1229,0,0,3,14,36,30,54
LGA14500,12,25,46,21,55,63,53,104,136,76,594,0,3,3,3,7,4,23,16,18,85,48,32,242,0,0,0,3,0,3,16,16,18,19,54,36,165,29,22,27,49,61,54,145,131,90,101,115,132,956,0,0,0,0,0,4,6,3,5,20,12,1208,1258,52,42,74,145,247,233,1050,1181,1107,3331,5551,2981,15994,7,0,6,19,42,64,187,128,62,161,59,126,861,3,8,38,70,78,52,124,61,23,26,24,78,585,0,0,5,0,6,3,24,11,3,7,3,17,79,3,3,13,10,7,5,10,3,3,3,4,12,76,70,39,97,87,80,76,170,87,49,51,50,152,1008,0,0,0,4,4,5,0,0,0,0,0,23,36,83,50,159,190,217,205,515,290,140,248,140,408,2645,237,187,316,864,1083,817,3251,2455,2054,4468,7531,4084,27347,4,4,3,0,3,18,56,122,228,187,971,19,1615,0,11,4,12,21,52,91
LGA14550,5,26,29,6,9,3,0,0,3,7,91,0,0,0,0,3,6,7,0,0,0,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,48,15,11,19,4,0,0,0,16,122,3,0,0,0,0,4,0,0,0,0,0,61,68,3,9,22,114,120,108,216,102,43,25,28,165,955,0,0,7,8,8,6,12,4,0,3,0,5,53,0,0,28,31,9,7,0,0,0,0,0,17,92,0,0,3,3,3,3,0,0,0,0,0,0,12,0,4,18,11,3,0,0,0,0,0,0,0,36,4,5,107,60,21,8,15,3,0,0,0,15,238,0,0,0,0,0,0,0,0,0,0,0,12,12,4,9,163,113,44,24,27,7,0,3,0,49,443,30,41,222,570,333,216,432,161,70,42,43,326,2486,0,6,0,9,14,19,51,21,25,9,15,4,173,3,3,0,10,7,11,12
LGA14600,0,4,3,0,4,0,0,0,0,0,11,0,3,0,3,0,4,0,3,0,0,0,0,13,0,0,0,3,0,3,3,0,3,0,0,3,15,4,0,4,20,14,8,15,4,0,0,0,14,83,0,0,0,3,0,0,3,0,0,0,0,38,44,7,12,21,62,65,70,194,72,41,12,21,132,709,0,0,4,3,3,3,10,3,0,0,0,6,32,0,0,7,22,6,3,3,0,0,0,0,3,44,0,0,3,3,0,0,0,0,0,0,0,3,9,0,3,6,3,3,3,0,0,0,0,0,0,18,3,3,41,31,21,5,9,3,0,3,0,21,140,0,0,3,0,3,0,0,0,0,0,0,4,10,3,6,64,62,36,14,22,6,0,3,0,37,253,33,44,103,299,206,133,390,146,73,28,40,263,1758,11,3,3,12,12,26,34,30,27,10,22,4,194,0,0,0,0,5,11,9
LGA14650,33,150,165,144,243,127,39,19,14,121,1060,3,0,10,25,38,50,122,45,15,24,12,61,405,0,0,7,3,7,13,58,48,40,19,30,27,252,11,29,85,374,437,285,428,198,59,22,19,316,2263,3,3,0,7,14,12,30,18,7,7,4,1199,1304,41,67,171,795,1282,1419,5503,4086,2448,1713,1491,3378,22394,3,6,25,166,257,268,564,214,70,49,24,224,1870,0,8,297,572,351,183,235,56,16,18,0,194,1930,3,0,24,50,39,26,39,17,3,0,0,43,244,7,19,257,129,28,21,27,3,0,0,0,62,553,40,58,1062,978,524,267,383,73,21,16,8,423,3853,3,3,12,16,13,6,12,0,0,0,0,123,188,56,94,1677,1911,1212,771,1260,363,110,83,32,1069,8638,227,468,2165,7780,5293,3379,10805,6292,3771,2497,2057,6013,50747,7,6,5,6,27,79,388,675,966,446,895,49,3549,3,4,10,40,61,116,167
LGA14700,8,9,12,11,19,4,11,15,23,13,125,3,0,0,6,4,0,6,0,3,17,8,4,51,0,0,0,0,0,0,0,0,3,3,19,10,35,6,4,8,14,17,11,25,20,18,18,21,31,193,0,0,0,0,0,0,5,0,3,4,3,254,269,18,8,28,50,78,72,315,321,317,734,1204,622,3767,0,0,0,15,20,27,91,49,25,50,21,42,340,3,0,17,35,31,14,48,11,9,11,4,20,203,0,0,0,3,3,0,3,4,3,0,3,6,25,0,0,17,0,0,0,0,0,0,0,0,0,17,15,12,39,25,31,22,45,23,7,4,15,32,270,0,0,0,0,0,0,3,0,0,3,0,8,14,18,12,73,78,85,63,190,87,44,68,43,108,869,64,43,120,308,298,238,959,760,717,1179,1874,1005,7565,0,3,0,0,5,9,31,87,192,136,588,10,1061,0,0,0,5,15,17,24
LGA14750,0,7,7,8,7,3,5,0,0,3,44,0,0,0,3,3,0,9,4,0,0,0,4,23,0,0,0,0,3,4,7,5,3,0,0,3,25,0,0,16,21,15,12,18,5,5,0,0,11,103,0,5,0,0,3,0,3,0,3,0,0,52,66,10,5,21,62,88,106,380,199,120,72,47,198,1308,0,3,6,12,24,12,27,0,3,3,4,10,104,0,0,17,32,15,12,6,0,3,0,0,7,92,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,22,7,3,3,0,0,0,3,0,0,38,3,6,62,56,20,7,11,5,3,0,0,14,187,0,0,0,0,3,0,0,0,0,0,0,10,13,3,12,107,107,65,34,44,5,9,6,4,45,441,25,39,155,388,295,194,674,312,179,108,74,321,2764,0,4,0,3,6,8,40,73,50,14,27,5,230,0,3,0,6,9,7,5
LGA14800,8,7,13,25,40,23,4,23,4,24,174,0,0,0,0,0,3,12,5,4,14,4,8,50,0,3,0,0,0,0,4,6,5,8,28,12,66,3,3,10,22,39,22,61,40,16,13,14,31,274,0,0,0,0,0,0,4,3,7,4,0,284,302,18,6,18,61,110,123,508,515,430,866,1437,609,4701,5,0,9,22,34,47,148,96,29,86,27,76,579,0,6,38,52,43,36,78,26,6,18,4,31,338,3,0,0,3,6,3,6,3,0,5,0,9,38,0,4,29,14,3,4,4,0,0,0,0,3,61,5,13,112,109,70,36,94,34,14,15,6,60,568,0,0,0,0,3,6,0,0,0,0,0,18,27,13,23,188,200,159,132,330,159,49,124,37,197,1611,73,82,248,607,455,368,1522,1206,1155,1746,3260,1313,12035,9,6,0,3,3,15,60,143,336,266,1763,15,2619,4,3,0,5,14,28,42
LGA14850,11,71,61,52,60,11,3,3,0,27,299,0,3,3,8,16,14,23,11,0,0,0,11,89,0,0,3,3,0,0,11,6,4,3,6,8,44,6,8,21,129,83,61,72,20,12,3,0,53,468,0,0,3,3,6,3,3,3,0,0,0,202,223,10,19,68,318,403,450,1354,686,329,162,131,600,4530,0,4,22,61,82,74,142,27,7,12,0,40,471,0,3,101,169,99,39,60,12,3,3,0,44,533,0,0,10,10,3,5,5,0,0,0,0,4,37,5,0,83,56,11,6,6,0,3,0,0,27,197,4,18,304,264,114,67,71,14,3,0,0,87,946,0,0,5,0,3,4,0,0,0,0,0,28,40,9,25,525,560,312,195,284,53,16,15,0,230,2224,53,117,680,1799,1276,968,2720,1103,556,265,235,1174,10946,3,7,3,11,23,56,195,185,168,53,95,10,809,4,4,3,14,28,56,74
LGA14870,6,23,14,12,14,9,3,0,0,9,90,0,4,3,5,4,5,9,3,3,0,0,4,40,0,0,0,0,0,0,3,3,3,8,3,3,23,0,4,15,57,50,21,43,18,4,0,3,25,240,3,0,0,4,3,0,3,3,0,3,0,104,123,12,11,35,124,158,150,470,392,215,170,116,316,2169,0,0,8,19,24,18,42,19,3,7,0,15,155,0,5,43,55,25,10,17,3,0,0,0,10,168,0,0,0,6,5,0,5,0,0,0,0,5,21,0,3,27,16,7,4,0,0,0,0,0,5,62,4,12,156,105,55,27,36,9,3,0,0,50,457,0,0,3,0,0,3,3,0,0,0,0,15,24,4,20,237,201,116,62,103,31,6,7,0,100,887,32,85,316,872,546,336,965,620,336,243,180,598,5129,0,3,3,3,3,17,40,73,64,41,91,8,346,0,0,0,13,12,23,15
LGA14900,102,266,187,137,260,88,49,24,20,155,1319,9,7,25,57,57,67,123,44,19,9,4,126,547,0,0,0,10,13,20,61,52,47,26,33,62,324,63,80,192,605,473,328,560,297,119,61,48,434,3260,4,8,10,30,30,26,63,18,10,11,11,1225,1446,149,169,446,1419,1636,1642,5764,3860,2543,1595,1416,3506,24145,7,4,37,162,246,253,575,236,106,53,31,211,1921,5,10,185,290,156,83,136,49,22,9,4,99,1048,0,4,20,31,19,19,28,12,5,9,4,37,188,18,23,165,82,40,31,20,6,0,4,0,43,432,89,105,962,785,383,245,382,105,43,31,12,414,3556,4,0,12,14,5,6,13,3,3,0,0,141,201,123,146,1381,1364,849,637,1154,411,179,106,51,945,7346,471,552,2038,5020,3469,2801,9020,5452,3540,2060,1749,5438,41610,10,5,4,6,20,74,384,591,900,352,528,48,2922,0,5,3,22,27,53,56
LGA14920,3,8,10,3,7,3,0,0,0,9,43,0,0,0,3,0,3,4,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,3,3,0,12,0,0,7,19,21,7,11,3,0,0,0,10,78,0,0,0,3,0,0,0,0,0,0,0,59,62,6,6,19,53,87,81,221,82,42,22,22,156,797,0,0,0,9,17,6,15,0,0,0,0,11,58,0,0,13,19,6,5,8,0,3,0,0,3,57,0,0,0,0,3,0,6,0,0,0,0,3,12,0,0,7,4,3,0,0,0,0,0,0,3,17,0,6,54,35,17,10,13,5,3,0,0,16,159,0,0,0,4,0,0,0,0,0,0,0,10,14,0,6,74,71,46,21,42,5,6,0,0,46,317,18,39,122,383,250,155,450,149,79,35,37,295,2012,0,5,0,6,17,15,26,43,21,13,29,6,181,0,0,0,6,5,7,11
LGA14950,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,3,9,0,0,0,4,9,0,3,5,0,0,0,8,29,0,0,0,0,0,0,3,0,0,0,0,27,30,6,3,10,25,36,37,107,45,36,9,15,81,410,0,0,0,5,3,4,7,3,0,0,0,0,22,0,0,6,3,3,0,0,3,0,0,0,3,18,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,6,3,0,0,0,0,0,0,0,3,15,0,0,8,16,5,0,6,3,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,30,11,4,13,9,0,0,0,10,100,14,21,36,129,97,57,219,83,52,19,25,127,879,3,3,0,5,3,5,15,12,13,0,9,5,73,0,0,0,5,4,5,3
LGA15050,11,50,63,47,95,38,8,8,4,38,368,0,0,0,11,13,18,49,26,3,14,3,24,161,0,0,0,0,0,3,12,18,13,9,10,15,80,4,14,44,121,131,85,126,52,25,3,3,80,688,0,0,0,0,7,5,12,11,0,0,0,404,439,10,31,69,263,436,521,2066,1547,868,687,506,1083,8087,3,0,19,66,76,99,215,90,21,15,3,87,694,0,6,127,167,121,57,90,18,5,3,3,62,659,0,0,10,17,8,3,11,6,0,0,0,9,64,3,4,92,50,22,12,10,0,0,0,0,18,211,17,19,381,356,171,80,117,27,5,0,3,132,1308,0,0,0,4,3,0,5,0,0,0,0,54,66,23,29,629,660,401,251,448,141,31,18,9,362,3002,77,131,782,2298,1527,1118,3828,2367,1320,915,703,1926,16992,3,3,0,10,3,28,130,292,394,179,362,22,1426,3,3,0,10,22,25,57
LGA15150,3,12,6,6,25,24,17,21,24,15,153,0,0,0,5,0,0,4,10,3,20,9,10,61,0,0,0,0,0,3,7,11,3,5,16,4,49,5,3,3,8,14,16,23,24,17,15,29,26,183,0,0,0,0,3,0,0,0,3,3,3,279,291,12,9,15,33,65,71,375,382,337,935,1221,656,4111,0,0,6,13,20,41,76,62,13,52,18,36,337,4,3,22,41,40,22,45,19,8,10,5,38,257,0,0,0,0,4,4,11,5,0,0,0,8,32,0,0,11,3,7,0,5,0,0,0,0,4,30,12,5,47,59,32,25,72,35,8,12,11,53,371,0,0,3,0,0,0,0,0,0,0,0,11,14,16,8,89,116,103,92,209,121,29,74,34,150,1041,67,42,138,359,375,303,1302,972,799,1491,2179,1184,9211,3,0,5,0,0,8,47,100,264,162,893,13,1495,0,3,0,3,18,25,52
