region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
LGA12000,0,0,0,0,0,15,0,0,0,6,9,10,19,8,3,3,3,0,61,0,0,0,0,0,3,3,3,3,3,0,0,15,3,0,3,0,9,4,6,4,3,3,4,0,39,0,4,0,9,6,3,3,0,3,0,0,0,28,3,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,3,0,0,0,9,4,5,3,105,29,22,4,0,0,0,4,8,184,0,0,0,0,3,0,0,0,0,0,0,32,35,13,9,6,126,70,60,62,42,33,17,21,40,499,0,0,0,3,4,3,15,15,15,9,26,20,110,0,0,0,0,0,0,6,3,0,0,0,4,13,0,0,0,6,8,11,39,27,16,6,16,15,144,0,0,0,0,0,0,5,4,5,3,0,0,17,0,4,3,3,6,9,24,10,6,5,0,4,74,0,0,0,0,0,4,3,3,0,0,0,3
LGA12050,8,8,0,4,0,57,0,0,0,3,7,21,39,43,20,15,7,3,158,0,0,0,3,3,3,7,7,6,3,3,0,35,0,0,0,6,13,15,30,18,6,14,8,6,116,0,0,3,17,19,9,19,7,0,3,3,0,80,0,3,3,0,3,0,3,0,0,0,3,3,18,0,0,0,0,0,3,5,0,0,0,0,0,8,7,14,3,129,66,58,43,13,5,6,11,9,364,0,0,3,9,3,0,0,0,0,0,0,56,71,7,21,15,179,128,154,199,141,103,58,85,81,1171,3,3,0,0,5,11,24,35,48,25,49,30,233,0,0,0,0,0,5,4,7,0,4,5,5,30,0,0,0,0,4,16,54,62,48,31,45,35,295,0,0,0,0,3,0,9,12,11,6,10,3,54,0,0,0,5,11,19,54,33,7,22,7,11,169,0,0,0,0,10,7,9,7,5,0,0,5
LGA12150,3,0,0,0,0,12,0,0,0,0,6,8,19,8,8,0,4,4,57,0,0,0,0,3,0,4,3,3,0,0,0,13,0,0,0,8,6,11,7,3,4,0,3,5,47,0,0,3,6,8,4,5,0,0,0,0,3,29,0,0,0,0,0,3,3,0,3,0,0,3,12,0,0,0,0,0,0,0,3,0,0,3,4,10,6,5,3,65,21,18,6,3,0,3,0,5,135,4,0,0,0,0,0,0,0,0,0,0,23,27,10,8,9,79,44,63,66,38,32,15,27,51,442,0,0,0,0,0,4,13,21,15,7,11,23,94,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,22,14,20,3,7,13,85,0,0,0,0,0,0,5,0,5,0,0,4,14,0,0,0,0,5,8,21,7,0,4,5,8,58,0,0,0,3,3,7,3,0,0,0,0,5
LGA12200,5,0,3,0,0,34,0,0,0,4,5,13,33,20,16,4,16,3,114,0,0,0,3,3,0,3,3,3,0,0,0,15,0,0,0,8,20,7,25,15,4,5,3,3,90,3,0,4,11,10,6,12,0,0,0,3,0,49,0,0,0,0,3,6,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,4,4,9,13,201,88,53,37,7,5,3,3,18,441,0,3,0,4,3,0,3,0,0,0,0,72,85,7,15,17,240,140,106,155,88,65,30,44,99,1006,3,0,0,3,4,0,28,32,34,16,26,25,171,0,0,0,0,0,4,3,4,0,0,3,3,17,0,3,0,0,5,8,70,40,41,16,12,18,213,0,0,0,0,0,0,5,4,4,3,3,3,22,0,0,0,5,12,15,46,17,6,12,3,8,124,0,0,0,6,7,6,6,3,0,0,0,3
LGA12300,3,4,0,0,0,52,0,0,0,5,8,18,60,47,23,5,10,6,182,0,0,0,4,0,5,13,4,6,3,4,3,42,0,0,0,6,14,25,37,15,7,5,0,10,119,0,3,6,18,31,21,14,6,4,4,0,3,110,0,0,0,3,4,5,3,4,0,0,0,4,23,0,3,0,0,3,4,0,4,0,6,0,4,24,14,31,7,275,139,115,57,12,11,3,0,27,691,0,0,0,14,0,3,0,3,0,0,0,78,98,17,43,13,332,209,228,244,153,101,44,44,139,1567,0,0,0,0,3,6,37,41,56,29,45,38,255,0,0,0,0,0,4,4,4,0,0,4,3,19,3,0,5,4,8,22,109,109,62,20,18,34,394,0,3,0,0,0,3,15,15,5,3,3,3,50,3,0,0,0,20,12,64,33,14,9,6,13,174,0,0,0,6,5,5,11,9,0,3,0,3
LGA12350,6,4,3,4,0,55,3,3,3,6,14,39,59,38,19,4,16,6,210,0,0,0,0,3,8,7,6,5,0,6,5,40,0,0,3,16,22,22,42,6,6,9,3,8,137,0,3,3,19,23,15,16,3,3,3,0,7,95,0,0,0,3,0,3,4,0,0,0,0,3,13,0,3,0,0,0,3,0,3,3,0,0,3,15,10,33,9,275,102,91,39,10,5,4,3,30,611,3,3,0,7,3,3,0,0,0,0,0,82,101,19,48,18,344,180,216,238,119,72,39,65,150,1508,3,0,0,10,8,5,41,41,39,23,33,42,245,0,0,0,3,3,8,11,4,7,3,3,4,46,3,0,3,5,12,27,114,71,55,26,21,36,373,0,0,0,0,3,0,5,15,12,0,5,5,45,0,0,3,9,18,28,66,41,6,9,10,24,214,0,3,0,6,8,15,13,6,0,0,0,4
LGA12500,7,0,0,0,3,30,0,0,0,4,5,13,37,29,14,6,11,4,123,0,0,0,0,0,0,8,4,3,3,0,3,21,0,0,0,4,13,6,21,7,0,3,3,0,57,0,3,3,11,13,11,12,6,3,0,3,3,68,0,0,3,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,6,0,0,0,0,0,6,6,16,4,111,57,56,18,3,3,0,3,17,294,0,0,0,5,4,3,0,0,0,0,0,63,75,10,19,10,135,102,101,154,106,55,20,27,99,838,0,0,0,0,0,0,22,28,28,23,17,17,135,0,0,0,0,3,0,3,3,3,0,3,3,18,0,4,0,0,4,8,58,49,48,18,19,18,226,0,0,0,0,0,4,6,7,4,3,7,9,40,0,0,0,0,9,12,28,23,5,3,6,8,94,0,0,0,4,0,9,6,3,3,0,0,0
LGA12600,13,14,5,5,5,135,6,4,0,6,12,47,186,128,83,27,55,14,568,0,0,0,3,3,7,12,22,20,7,13,6,93,3,3,3,16,59,55,104,49,5,19,8,19,343,0,3,14,50,58,37,42,11,8,3,3,12,241,0,0,0,8,3,4,9,7,0,3,4,3,41,3,0,0,0,3,3,6,5,5,0,0,5,30,17,42,27,419,198,178,77,24,18,3,12,42,1057,3,5,0,13,3,9,0,0,0,0,0,277,310,39,60,50,529,363,419,642,484,406,168,254,391,3805,3,3,3,5,3,31,117,160,232,183,267,144,1151,0,0,0,0,7,13,24,23,15,11,8,13,114,4,3,3,11,17,45,261,304,267,119,173,118,1325,0,0,0,0,3,10,30,46,46,24,38,14,211,0,3,5,9,40,83,191,143,42,52,30,57,655,0,3,4,9,19,23,41,19,4,4,3,11
LGA12700,10,0,0,5,0,54,0,0,3,4,3,14,44,29,13,15,17,3,145,0,0,0,0,3,4,4,3,5,3,4,0,26,0,0,0,5,17,10,33,23,4,7,0,5,104,0,0,10,18,15,10,7,3,4,3,0,0,70,0,0,0,0,3,3,5,0,0,3,0,3,17,0,0,0,0,3,0,0,3,0,3,0,3,12,4,18,3,136,77,55,41,16,3,3,3,15,374,0,0,0,0,0,0,3,0,0,0,0,55,58,12,18,19,175,131,121,178,117,66,53,65,87,1042,0,0,0,5,0,4,16,18,41,27,51,20,182,0,0,0,6,0,3,12,5,3,3,0,3,35,0,0,3,4,7,6,49,64,70,32,48,28,311,0,0,0,0,0,0,8,7,10,8,7,3,43,0,0,0,0,8,20,44,40,13,22,11,19,177,0,0,3,3,14,3,15,10,3,3,0,7
LGA12750,21,15,7,7,3,249,0,3,3,14,29,57,146,84,64,20,23,7,450,0,3,3,4,12,6,28,16,19,4,3,0,98,0,0,3,22,47,48,86,56,12,30,9,15,328,0,4,18,72,113,66,84,22,13,11,8,8,419,7,3,3,13,9,8,14,6,0,0,6,6,75,0,0,3,3,3,3,8,3,3,3,0,3,32,39,80,48,968,505,515,350,103,67,23,27,91,2816,0,3,0,21,4,0,7,5,0,0,0,367,407,54,103,84,1140,775,804,887,418,281,133,135,512,5326,0,0,3,7,11,17,69,75,81,60,75,60,458,0,0,0,8,15,37,60,27,15,4,9,19,194,0,4,0,9,17,56,230,180,120,60,54,72,802,0,4,0,7,7,15,20,23,21,5,12,13,127,0,0,3,8,32,83,153,92,21,30,12,36,470,5,0,4,28,52,53,67,23,12,4,5,25
LGA12850,24,18,3,8,3,243,5,0,4,17,41,90,302,197,123,32,36,20,867,3,3,0,4,7,20,68,42,31,12,11,16,217,16,6,18,116,287,277,428,161,32,64,15,66,1486,7,17,62,138,155,70,80,29,8,8,3,27,604,5,3,10,31,26,20,34,12,3,6,3,15,168,3,0,0,0,3,11,15,9,12,3,10,16,82,287,384,210,2597,764,467,224,50,27,13,20,202,5245,8,12,4,63,29,20,10,5,3,3,4,604,765,348,434,320,2997,1365,1114,1590,970,721,322,379,1011,11571,30,16,11,12,37,109,473,689,884,505,1018,392,4176,6,6,9,34,99,89,152,117,67,36,48,63,726,19,19,8,31,92,169,725,739,637,314,505,268,3526,4,3,0,10,18,27,117,129,116,60,127,73,684,27,32,57,232,660,785,1595,875,428,424,311,415,5841,15,38,143,293,429,302,373,217,105,74,68,182
LGA12900,5,0,4,0,3,44,5,0,5,3,14,26,42,32,19,12,9,3,170,0,0,0,3,3,3,6,5,3,0,0,3,26,0,0,0,7,16,18,17,13,0,7,5,8,91,0,3,0,22,10,12,11,3,3,0,4,3,71,3,3,0,3,0,3,3,0,3,3,0,0,21,0,0,0,0,0,3,0,0,3,0,0,0,6,7,16,6,161,67,59,18,6,6,0,3,16,365,0,3,0,3,3,3,0,0,0,0,0,69,81,23,28,11,211,125,158,164,105,77,41,45,108,1096,0,4,0,0,5,6,27,43,55,8,29,35,212,0,0,0,0,0,7,4,0,0,3,3,0,17,4,3,0,3,9,22,77,53,43,17,17,26,274,0,0,0,0,3,0,14,9,8,5,8,3,50,3,0,0,9,23,18,47,16,10,13,7,12,158,0,0,0,3,4,5,10,0,0,0,0,3
LGA12950,3,0,0,0,3,13,0,3,0,7,8,14,24,10,7,3,7,4,87,0,0,0,0,3,0,0,3,0,0,3,0,9,0,0,0,0,5,7,10,8,0,0,0,0,30,0,0,3,9,11,11,5,0,0,0,0,0,39,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,0,6,0,7,5,71,33,20,6,3,3,0,0,16,164,0,0,0,0,0,0,0,0,0,0,0,50,50,7,14,8,99,72,68,81,50,23,9,19,79,529,0,0,0,0,0,9,12,13,13,4,13,31,95,0,0,0,0,3,7,4,3,0,0,0,4,21,0,0,0,3,9,8,29,24,16,10,4,16,119,0,0,0,4,4,0,4,0,7,3,0,0,22,3,4,0,3,8,12,22,4,0,3,3,7,69,0,0,0,4,6,0,4,3,0,0,0,0
LGA13010,3,3,0,0,0,50,3,3,0,3,11,27,46,24,15,3,4,4,143,3,0,0,3,0,3,9,3,0,0,3,0,24,0,4,0,8,20,13,15,12,0,4,3,8,87,0,4,6,21,20,8,12,4,0,0,0,3,78,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,3,0,9,7,21,15,210,76,68,31,3,4,0,3,11,449,0,4,0,8,4,0,0,0,0,0,0,77,93,16,39,27,264,149,155,182,97,51,21,30,106,1137,3,5,3,0,4,7,34,24,36,14,21,21,172,0,0,0,0,0,8,13,4,5,0,0,8,38,0,0,3,3,7,20,49,47,36,10,16,17,208,0,0,0,3,0,3,8,8,3,0,0,3,28,0,0,3,7,12,19,38,19,4,3,0,12,117,0,0,3,11,15,11,3,3,0,0,0,3
LGA13050,5,0,3,0,3,34,0,0,4,0,7,9,29,18,6,10,6,4,93,0,0,0,4,5,4,0,3,3,0,3,0,22,3,0,3,4,8,10,7,3,0,7,0,0,45,0,6,3,11,11,4,15,3,3,0,0,0,56,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,3,0,0,0,9,4,17,6,109,56,58,34,7,3,0,4,13,311,0,3,0,0,0,0,0,0,3,0,0,52,58,11,29,16,138,93,106,119,67,36,23,31,75,744,0,0,0,0,3,3,12,9,15,8,14,8,72,3,0,0,3,0,0,3,3,3,0,3,0,18,0,3,0,0,3,9,39,33,12,16,8,14,137,0,0,0,0,3,3,3,5,3,0,0,3,20,0,0,3,7,5,10,20,11,4,14,3,12,89,0,0,0,3,3,3,3,3,0,0,0,3
LGA13100,92,47,22,64,22,625,9,4,7,25,41,140,511,445,351,155,265,40,1993,0,0,3,7,14,32,69,60,64,23,56,19,347,0,7,12,66,136,171,404,302,77,218,59,53,1505,10,24,30,152,222,178,240,90,42,36,26,22,1072,0,0,4,22,25,33,48,17,8,16,4,12,189,3,0,0,6,3,11,21,21,26,12,31,12,146,116,227,128,2062,1491,1293,802,267,130,67,97,261,6941,7,5,0,55,26,19,14,6,3,0,7,911,1053,160,283,193,2435,2054,2070,2606,1833,1555,867,1274,1396,16726,8,3,4,10,18,39,255,404,657,491,1103,397,3389,0,3,8,16,39,76,182,139,108,57,76,80,784,8,9,10,29,55,148,990,1268,1162,753,1155,497,6084,0,3,0,5,18,34,153,174,190,108,183,102,970,10,12,10,42,134,242,953,850,217,722,255,281,3728,0,3,23,53,97,113,202,116,55,42,48,71
LGA13310,25,7,3,3,0,111,0,3,0,4,13,31,123,98,69,27,42,4,414,3,0,0,0,3,5,13,6,20,9,15,6,80,0,3,3,22,31,43,76,57,21,23,9,15,303,4,4,8,39,30,29,34,12,7,5,6,8,186,0,0,3,4,6,3,6,5,3,3,0,0,33,0,3,3,0,3,3,0,0,3,3,3,0,21,14,38,22,400,207,172,85,27,7,10,7,40,1029,0,0,3,13,5,3,0,0,0,0,0,195,219,21,54,42,497,324,338,458,342,272,141,186,279,2954,3,3,0,0,3,14,75,132,175,97,170,59,731,0,0,0,5,9,4,23,17,12,3,3,10,86,0,0,0,6,12,30,166,226,188,75,106,68,877,3,0,0,3,3,6,22,26,37,8,23,9,140,0,3,3,12,22,47,140,99,24,46,27,41,464,0,3,7,8,15,20,19,11,8,3,4,20
LGA13320,17,14,3,9,6,188,3,0,5,9,20,49,126,79,58,26,31,7,413,3,0,3,4,3,4,20,11,6,3,3,9,69,3,3,6,19,53,43,77,36,11,17,8,9,285,0,14,21,89,102,50,47,21,3,7,5,8,367,0,0,4,11,14,4,6,6,3,8,3,5,64,3,3,0,0,3,0,8,4,0,3,3,3,30,45,106,45,1073,690,573,301,83,40,34,31,116,3137,0,4,3,16,6,11,0,7,3,0,0,306,356,66,136,90,1242,933,801,713,346,215,138,172,481,5333,0,4,0,5,11,21,62,72,72,33,64,52,396,0,0,4,3,18,31,45,26,15,7,3,21,173,3,4,0,7,11,43,194,173,123,34,73,78,743,3,0,0,5,11,9,13,24,17,14,14,10,120,3,0,4,10,36,61,146,78,21,45,11,38,453,0,0,3,23,37,28,58,18,10,3,3,18
LGA13340,6,3,0,0,0,54,5,0,8,5,9,24,58,46,21,6,12,7,201,3,0,0,0,9,0,3,7,7,0,0,6,35,0,0,4,15,14,20,29,19,5,5,0,0,111,0,3,4,17,18,11,12,4,3,0,0,0,72,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,4,0,4,0,0,0,0,8,6,9,9,156,70,36,20,3,3,0,5,7,324,0,0,0,8,0,0,4,0,0,0,0,61,73,22,16,31,218,135,126,188,126,87,33,53,95,1130,4,5,3,5,6,19,32,41,46,36,41,34,272,0,0,3,0,4,3,17,6,4,0,0,4,41,3,0,3,4,16,31,94,96,58,34,34,32,405,0,0,0,0,0,3,9,10,9,6,5,3,45,0,5,3,3,11,24,67,29,5,21,7,17,192,0,0,0,4,5,9,13,3,0,0,0,8
LGA13380,12,18,6,14,3,228,4,5,7,4,33,87,188,121,76,40,40,5,610,0,0,3,4,4,12,36,24,13,9,11,3,119,4,3,3,41,68,63,146,61,19,21,10,17,456,3,8,16,93,139,78,71,30,17,3,3,13,474,0,0,3,14,15,8,10,11,7,5,3,7,83,0,0,3,3,0,3,16,3,3,3,3,3,40,38,116,57,1194,627,472,259,79,20,9,21,116,3008,0,6,0,34,10,10,4,0,0,0,0,327,391,57,147,99,1416,959,825,940,510,309,142,196,505,6105,3,3,4,6,12,22,124,162,165,69,114,70,754,0,3,0,4,20,28,61,30,15,7,15,17,200,3,0,4,10,28,72,300,245,194,74,68,91,1089,0,4,0,0,7,7,52,40,38,12,16,18,194,0,3,0,20,71,78,242,119,36,42,12,58,681,0,3,7,30,45,68,78,24,10,3,3,36
LGA13450,21,9,0,4,0,105,0,0,3,8,17,30,106,73,32,26,28,3,326,0,0,0,0,0,11,22,21,7,4,3,0,68,4,6,8,17,40,24,38,15,14,12,4,20,202,0,7,12,23,21,12,21,9,3,0,3,6,117,3,3,0,3,3,6,5,0,3,3,0,3,32,3,0,0,3,0,0,5,6,3,3,0,3,26,30,41,27,272,138,113,49,10,19,3,12,36,750,0,5,0,15,7,11,0,0,0,0,0,98,136,53,65,53,357,250,248,388,308,206,94,121,176,2319,9,3,0,3,6,15,88,92,126,79,121,86,628,0,0,0,5,7,7,26,15,8,7,13,11,99,5,3,10,15,20,56,245,245,171,62,104,83,1019,0,3,0,0,4,12,23,28,19,16,16,10,131,0,8,9,13,55,56,165,85,31,46,21,51,540,0,4,8,17,18,11,23,13,3,3,3,11
LGA13500,3,0,0,5,0,21,0,0,0,3,5,7,16,14,10,3,7,3,68,0,0,0,3,0,0,3,3,0,0,0,4,13,3,0,0,6,5,9,9,4,0,3,0,0,39,0,0,0,7,15,5,0,0,4,0,0,4,35,0,0,0,0,0,3,0,3,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,7,3,6,6,50,24,24,9,6,0,0,0,4,132,0,0,0,0,0,4,0,0,0,0,0,24,28,12,10,6,69,58,67,65,54,29,9,30,39,448,0,0,3,0,3,3,11,14,5,9,12,15,75,0,0,3,0,0,3,3,0,3,0,0,0,12,0,0,0,0,5,5,39,29,26,10,7,15,136,0,0,0,0,0,0,4,4,3,3,0,3,17,0,3,0,3,5,11,22,13,6,7,3,7,80,0,0,0,0,6,3,5,3,3,0,0,0
LGA13550,5,0,0,0,0,41,3,4,0,3,9,21,57,35,17,8,19,8,184,0,3,0,0,6,7,5,3,3,0,3,0,30,0,0,0,6,17,27,30,13,4,7,3,6,113,0,0,3,17,17,12,7,3,3,0,0,0,62,0,0,0,5,4,4,0,4,0,0,3,3,23,0,0,3,0,3,3,3,0,0,3,0,3,18,3,23,3,191,93,53,38,11,10,5,0,20,450,3,0,0,4,3,0,3,3,0,0,0,73,89,15,36,12,243,162,157,196,122,92,50,79,121,1285,3,0,3,4,7,10,20,44,43,29,59,38,260,0,0,0,0,7,5,17,9,6,4,3,3,54,3,0,0,4,12,14,94,104,71,40,49,43,434,0,0,0,0,0,3,7,7,5,8,10,7,47,0,0,0,7,14,28,73,48,18,34,11,27,260,0,0,0,4,10,6,18,6,0,0,5,5
LGA13650,0,0,7,0,0,20,4,0,0,4,7,8,36,8,9,3,3,3,85,0,0,0,0,3,0,5,0,0,0,0,3,11,0,4,3,6,13,3,12,8,0,0,0,0,49,3,0,0,8,9,4,4,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,3,9,0,9,4,67,25,31,9,3,5,0,3,7,163,0,0,0,0,0,3,0,0,0,0,0,27,30,7,13,7,93,65,68,97,54,24,10,14,50,502,4,0,0,0,4,3,15,21,22,10,10,13,102,0,0,3,0,0,4,5,4,0,0,0,0,16,0,0,0,4,12,14,46,26,10,8,4,6,130,0,0,0,0,0,3,4,5,0,0,0,3,15,0,3,3,3,4,12,30,10,3,3,0,9,80,0,3,0,0,3,3,8,3,3,0,0,3
LGA13660,4,3,0,0,3,27,0,0,0,7,7,14,25,8,13,4,4,3,85,0,0,0,3,0,3,3,5,0,0,3,0,17,3,0,0,8,5,13,13,3,4,0,3,3,55,3,4,3,10,9,4,5,0,0,0,0,3,41,0,0,0,3,3,0,0,0,0,0,0,3,9,3,0,0,0,0,3,0,3,0,0,0,3,12,5,15,0,132,31,34,7,4,0,3,3,9,243,0,0,0,7,4,3,0,0,0,0,0,41,55,20,24,6,176,71,97,81,61,32,12,22,73,675,3,3,3,3,7,8,13,12,19,3,18,23,115,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,0,3,6,11,46,16,23,10,9,12,139,0,0,0,0,0,0,6,3,0,8,0,3,20,3,3,3,8,12,27,25,12,4,3,0,9,109,0,0,3,3,4,3,5,3,0,0,0,3
LGA13700,0,0,0,0,0,21,0,0,0,6,3,4,24,24,7,0,7,0,75,0,0,0,3,0,0,0,3,3,0,0,3,12,3,0,0,0,10,3,13,4,0,0,0,3,36,3,0,0,9,8,4,0,0,0,0,3,0,27,0,0,0,0,3,3,3,3,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,6,4,6,5,93,30,18,10,0,5,0,0,9,180,0,0,0,0,0,0,0,0,0,0,0,30,30,19,9,11,114,61,38,86,56,27,6,22,45,494,3,3,0,3,4,3,4,13,11,4,14,17,79,0,0,0,0,3,0,3,3,3,0,0,3,15,0,0,0,0,0,9,25,18,12,6,8,8,86,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,3,7,9,24,8,3,5,3,8,70,0,0,0,0,0,3,5,4,0,0,0,4
