region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
LGA13800,11,43,81,119,74,55,32,9,6,430,0,0,5,0,0,0,0,0,0,5,3,8,27,31,34,45,10,4,0,162,233,175,238,350,333,329,260,158,70,2146,393,1186,2437,2959,3083,2244,1208,488,166,14164,0,22,73,73,54,25,12,4,0,263,3,13,39,47,23,7,0,0,0,132,3,15,44,77,32,30,17,12,5,235,0,5,15,14,6,3,3,0,0,46,9,37,81,62,22,17,5,0,0,233,15,77,320,406,321,157,59,34,8,1397,0,50,212,326,342,127,37,13,7,1114,74,233,699,577,393,178,63,37,8,2262,13,101,227,234,187,80,20,9,0,871,9,42,120,83,58,29,20,12,4,377,31,106,249,147,94,45,15,4,4,695,0,0,0,3,3,0,0,0,0,6,0,3,19,16,10,5,6,4,3,66,257,158,298,351,291,228,234,209,93,2119,414,862,2396,2416,1836,931,491,338,132,9816
LGA13850,0,0,6,6,7,0,3,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,7,17,17,15,19,24,30,6,148,23,31,80,90,124,85,77,41,12,563,0,0,3,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,11,8,4,0,0,0,0,27,0,0,10,24,22,18,11,4,0,89,0,4,22,18,16,8,5,4,0,77,3,5,13,20,6,3,0,0,0,50,0,4,12,6,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,3,10,6,3,3,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,8,4,7,14,5,8,24,17,8,95,14,24,91,102,59,43,43,28,11,415
LGA13950,10,154,297,154,95,53,39,15,3,820,4,6,5,4,11,8,3,0,0,41,0,14,83,62,52,30,6,8,6,261,389,355,761,579,545,431,374,341,124,3899,547,1699,6145,4870,3726,2587,1485,806,242,22107,3,42,185,124,51,11,9,3,0,428,10,55,172,91,21,5,0,0,0,354,3,32,137,127,80,52,48,34,7,520,0,7,28,24,6,3,0,0,3,71,3,9,23,19,4,0,3,0,0,61,3,120,412,353,263,118,68,30,12,1379,3,115,349,290,246,136,55,23,12,1229,93,590,1241,862,485,198,88,35,10,3602,14,188,413,305,152,70,25,7,3,1177,5,86,173,78,48,16,15,3,0,424,46,131,260,151,110,44,17,7,0,766,0,0,3,5,0,0,0,0,0,8,3,21,39,40,23,11,3,3,3,146,314,265,534,573,492,422,495,444,190,3729,500,1661,3969,3042,1981,1086,826,589,240,13894
LGA14000,19,101,200,203,178,101,56,25,9,892,6,13,0,6,9,3,4,5,3,49,6,30,63,73,105,67,48,19,20,431,333,217,390,391,471,353,355,316,246,3072,525,2295,6458,8786,9295,6902,3969,2126,855,41211,6,84,315,508,330,125,45,17,6,1436,14,73,245,320,138,31,5,0,0,826,3,33,192,282,153,97,90,60,24,934,0,18,68,81,39,13,4,4,3,230,0,38,91,69,51,17,8,4,0,278,13,206,854,1380,1195,652,338,170,83,4891,3,131,745,1136,1397,743,297,153,77,4682,90,692,1897,2268,1831,859,433,301,89,8460,23,328,848,1034,869,378,139,66,14,3699,15,220,350,340,221,113,60,42,17,1378,36,172,347,275,228,100,54,33,18,1263,0,0,0,3,6,3,0,0,0,12,5,21,75,89,92,39,21,13,4,359,459,195,370,573,581,408,516,822,664,4588,667,2211,6397,8358,7131,3578,2010,1685,999,33036
LGA14100,0,3,8,15,11,8,0,5,0,50,0,3,0,0,0,0,0,0,0,3,0,4,7,3,4,7,8,4,0,37,43,23,31,33,36,40,35,40,35,316,49,168,392,710,685,640,360,225,116,3345,0,7,22,25,19,13,6,5,0,97,0,4,13,16,9,0,0,0,0,42,0,3,16,19,12,8,6,11,14,89,0,0,8,15,5,6,0,0,0,34,0,0,5,4,8,0,3,0,0,20,0,10,68,106,101,68,37,25,15,430,0,8,58,78,117,61,28,36,39,425,5,37,149,180,126,67,27,38,13,642,3,24,93,98,108,71,33,16,4,450,0,12,44,58,37,15,7,10,9,192,0,13,27,21,28,11,7,6,3,116,0,0,0,0,0,0,0,0,0,0,0,3,8,10,13,5,3,0,0,42,42,17,42,54,41,50,55,127,161,589,50,138,553,684,624,375,212,274,258,3168
LGA14150,11,102,222,139,115,67,38,21,3,718,0,9,3,4,6,7,3,4,0,36,0,23,46,36,46,42,12,7,6,218,192,205,375,309,343,268,227,219,107,2245,280,1387,4361,3728,3513,2464,1476,967,359,18535,0,44,133,141,70,29,5,7,0,429,11,54,150,111,26,6,3,3,0,364,0,24,125,139,66,56,51,58,13,532,0,12,35,29,3,5,0,0,3,87,0,12,30,13,8,7,3,3,0,76,4,92,330,386,289,168,81,47,10,1407,0,57,330,355,387,173,83,46,12,1443,51,426,1190,927,581,276,178,135,26,3790,11,152,416,337,200,100,22,14,4,1256,9,64,140,79,53,26,25,16,7,419,27,91,202,134,77,39,34,21,3,628,0,0,0,6,3,0,0,0,0,9,0,14,38,38,19,9,9,3,3,133,224,168,356,411,321,289,402,528,233,2932,337,1210,3475,3106,2103,1183,896,881,314,13505
LGA14200,0,6,19,28,28,14,13,4,3,115,0,0,0,4,0,0,0,0,0,4,0,0,9,7,5,3,5,3,0,32,67,39,64,80,86,79,116,88,36,655,100,173,434,542,561,500,398,185,55,2948,0,3,6,5,4,3,0,0,0,21,3,3,6,12,7,0,0,0,0,31,0,5,3,9,7,9,4,3,0,40,0,0,4,3,4,0,0,0,0,11,0,4,11,11,4,3,0,0,0,33,3,13,64,83,83,56,31,14,4,351,0,11,48,65,87,37,16,8,3,275,17,34,91,92,62,33,22,10,0,361,3,8,45,36,26,14,4,0,0,136,0,5,6,8,10,9,0,3,0,41,5,9,20,22,23,7,7,0,0,93,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,3,0,0,0,17,27,32,60,58,53,63,94,104,70,561,61,127,368,407,374,237,178,142,77,1971
LGA14250,0,5,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,7,6,10,14,14,8,4,67,3,28,44,42,58,55,29,17,4,280,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,9,0,0,7,16,7,5,3,0,0,38,0,0,9,10,8,6,3,0,0,36,0,3,17,10,12,5,3,0,0,50,0,0,4,7,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,10,10,8,0,46,0,6,55,67,33,29,19,8,0,217
LGA14300,0,4,9,12,9,6,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,0,15,43,132,264,237,118,71,47,18,12,942,52,188,374,386,277,225,124,38,18,1682,0,0,3,0,4,0,0,0,0,7,0,3,3,4,3,0,0,0,0,13,0,3,0,0,5,0,3,0,0,11,0,0,3,0,0,0,0,0,0,3,3,3,7,11,3,0,3,0,0,30,3,4,15,33,24,20,13,3,0,115,0,0,20,18,26,4,4,3,0,75,10,9,36,38,31,6,4,4,0,138,3,7,13,14,7,3,0,0,0,47,0,0,0,4,3,0,0,0,0,7,3,5,13,10,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,16,21,25,14,22,31,13,153,30,37,132,153,135,47,49,41,13,637
LGA14350,4,25,43,43,47,47,26,11,5,251,3,0,0,0,0,0,0,0,0,3,0,0,3,7,11,20,9,3,0,53,131,127,269,228,268,187,187,166,72,1635,168,330,752,911,1238,1279,868,469,139,6154,0,3,7,14,11,0,3,0,3,41,0,0,10,24,12,0,0,0,0,46,0,3,17,22,12,15,13,3,0,85,0,0,4,4,0,0,0,0,0,8,0,0,6,14,9,0,0,3,0,32,4,29,84,192,143,93,54,26,4,629,0,11,53,93,134,69,38,17,0,415,21,53,147,167,164,94,48,19,5,718,8,17,68,93,89,26,12,8,0,321,3,5,14,32,23,8,9,3,0,97,3,26,49,47,43,18,12,7,0,205,0,0,0,0,0,0,3,0,3,6,3,0,5,10,0,9,4,0,3,34,80,34,84,121,123,116,160,217,90,1025,122,181,548,833,763,448,356,303,108,3662
LGA14400,3,15,30,36,34,11,19,6,3,157,0,0,0,0,0,3,0,0,0,3,0,3,0,10,11,7,12,3,0,46,61,23,61,47,70,84,61,74,41,522,102,271,599,836,1072,1084,707,405,125,5201,0,7,9,20,22,8,5,3,3,77,3,0,7,16,8,0,0,0,0,34,0,3,8,24,11,9,21,10,0,86,0,0,3,3,6,3,0,0,0,15,0,4,10,13,3,3,0,0,0,33,3,17,84,170,138,84,55,23,6,580,0,20,72,209,239,104,55,16,11,726,14,50,144,210,160,84,78,42,8,790,6,28,69,92,87,42,21,8,3,356,0,5,17,27,25,13,10,7,0,104,10,24,49,41,31,15,11,4,0,185,0,0,0,0,0,0,0,0,0,0,0,3,4,8,18,6,4,0,0,43,53,19,56,65,74,59,99,130,59,614,89,180,532,898,822,430,359,243,90,3643
LGA14450,5,65,180,103,63,29,27,15,3,490,10,13,0,4,6,4,0,3,0,40,0,14,32,32,29,13,14,9,3,146,172,142,302,195,256,203,203,159,103,1735,246,991,3261,2861,2820,1944,1132,657,281,14193,0,34,100,105,61,22,17,6,0,345,3,19,110,76,30,8,3,0,0,249,5,19,75,109,61,38,42,32,21,402,0,8,31,16,10,5,0,0,0,70,0,4,12,17,4,5,0,0,0,42,0,64,272,332,229,128,76,48,12,1161,0,40,221,275,314,122,68,30,13,1083,30,292,911,737,456,189,121,104,36,2876,7,97,272,293,167,70,45,10,0,961,5,60,118,68,46,27,20,16,6,366,20,66,172,123,100,47,24,16,3,571,0,0,3,0,3,0,0,0,0,6,0,10,36,33,23,10,9,7,3,131,152,101,249,301,257,233,260,376,181,2110,222,814,2582,2485,1761,904,685,645,275,10373
LGA14500,6,33,65,78,78,38,28,14,3,343,4,0,0,3,0,4,3,4,0,18,5,19,42,66,78,57,29,21,7,324,341,134,178,230,283,238,203,227,170,2004,407,1254,3025,5520,7118,5129,3396,2132,841,28822,4,71,146,315,296,150,81,54,11,1128,0,37,106,198,105,26,6,3,0,481,3,21,69,118,75,46,41,38,24,435,0,12,66,84,74,29,12,7,0,284,0,21,25,44,44,22,13,6,0,175,5,144,433,1080,1109,735,474,246,93,4319,0,67,315,812,1175,648,354,170,70,3611,27,441,953,1604,1403,803,453,328,115,6127,5,220,578,986,1033,537,280,136,31,3806,13,164,252,321,254,138,110,66,24,1342,12,54,104,126,124,59,38,27,15,559,0,3,3,0,3,0,0,0,0,9,0,37,57,91,99,53,37,26,10,410,369,118,198,331,352,274,344,594,490,3070,438,1410,3305,6110,6146,3520,2243,1701,883,25756
LGA14550,3,3,15,17,17,8,9,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,9,34,16,22,33,62,65,52,39,14,337,43,71,197,256,386,440,214,103,23,1733,0,0,4,6,11,0,0,0,0,21,3,0,0,7,4,3,0,0,0,17,0,0,8,7,4,3,0,3,0,25,0,0,3,0,0,0,0,0,0,3,0,4,9,9,7,0,0,0,0,29,3,3,20,79,60,42,17,10,4,238,0,0,16,46,60,19,9,3,0,153,4,20,33,61,47,16,13,0,0,194,0,5,16,44,37,6,0,0,0,108,0,0,7,13,11,7,4,0,0,42,3,3,15,20,6,3,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,28,13,26,35,39,33,61,51,12,298,41,48,157,327,286,135,104,70,16,1184
LGA14600,0,0,4,10,3,4,3,3,3,30,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,24,19,18,35,28,52,47,41,28,11,279,29,67,187,188,214,188,112,67,29,1081,0,0,3,0,3,0,3,0,0,9,0,0,3,5,0,0,0,0,0,8,0,0,3,6,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,12,9,3,4,0,0,0,32,0,4,25,42,35,23,15,15,0,159,0,14,48,35,30,17,8,4,0,156,5,15,48,49,34,11,6,3,0,171,0,0,21,9,11,5,0,3,0,49,0,0,5,0,3,0,3,0,0,11,0,7,13,17,6,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,13,15,16,33,40,32,47,34,41,6,264,20,60,218,215,160,118,72,66,6,935
LGA14650,35,141,301,284,218,187,121,49,11,1347,5,3,4,0,6,5,0,5,3,31,3,21,51,77,84,76,46,23,13,394,604,283,502,712,816,734,746,831,351,5579,945,2346,6224,7996,8562,7798,5245,3103,997,43216,0,29,138,148,129,50,12,9,0,515,6,23,83,92,59,30,3,0,0,296,5,17,120,158,111,73,124,60,8,676,0,13,39,43,26,8,3,5,0,137,4,28,61,51,29,19,4,0,0,196,29,165,892,1371,1133,585,353,156,42,4726,0,90,553,920,1137,546,245,111,41,3643,167,654,1394,1531,1269,629,349,182,36,6211,32,237,527,590,524,269,107,41,13,2340,16,100,149,152,136,99,50,19,4,725,69,231,540,388,294,136,82,36,8,1784,3,3,0,7,9,4,3,0,0,29,6,15,30,43,33,23,14,6,3,173,456,213,497,671,600,677,1087,1235,492,5928,793,1818,5023,6165,5489,3148,2436,1860,647,27379
LGA14700,0,7,52,54,32,19,7,0,3,174,3,0,0,3,0,4,0,0,0,10,0,5,24,24,15,22,8,0,6,104,70,47,127,101,77,70,66,54,35,647,99,390,1981,2079,1708,1307,762,347,149,8822,0,40,89,104,76,38,17,6,0,370,4,15,59,61,28,12,3,0,0,182,0,11,49,52,22,12,9,16,5,176,0,7,43,38,19,15,5,0,0,127,0,8,21,17,11,5,3,3,0,68,0,44,262,283,231,165,109,51,25,1170,3,28,162,197,280,143,64,20,17,914,18,243,664,473,406,181,93,92,30,2200,0,91,305,327,276,129,83,26,6,1243,0,69,143,100,58,34,17,6,5,432,4,33,77,46,39,22,10,3,0,234,0,0,3,0,0,0,0,0,0,3,0,5,42,39,22,17,8,5,0,138,115,60,155,151,164,118,138,224,136,1261,144,654,2074,1888,1632,891,559,452,224,8518
LGA14750,0,7,19,34,16,9,3,5,3,96,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,3,0,0,20,50,20,56,68,80,47,52,40,11,424,65,111,327,398,443,299,169,87,20,1919,0,6,17,6,0,0,0,0,0,29,0,0,5,3,3,3,0,0,0,14,0,0,6,6,4,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,3,7,14,11,3,3,0,0,0,41,0,9,40,61,44,28,20,7,0,209,0,17,57,47,37,25,19,3,3,208,12,37,110,103,66,27,9,7,0,371,3,9,30,18,14,7,3,0,0,84,0,0,4,6,0,3,3,0,0,16,3,12,29,17,13,6,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,9,42,11,50,54,38,37,71,54,31,388,63,108,365,332,222,146,128,74,34,1472
LGA14800,5,20,89,124,54,24,16,7,4,343,0,3,5,5,0,0,0,0,0,13,0,7,44,56,31,37,14,6,0,195,81,86,302,376,238,198,186,145,49,1661,114,559,3523,4293,2571,1977,974,382,111,14504,3,27,200,115,76,24,6,5,0,456,3,12,120,66,31,3,0,0,0,235,3,19,82,62,35,23,14,7,5,250,0,15,111,60,28,13,3,0,0,230,0,22,54,34,25,5,0,0,0,140,0,67,506,451,301,148,41,21,13,1548,0,37,267,273,431,180,49,16,6,1259,17,241,1403,694,404,135,46,31,11,2982,6,176,1013,648,572,235,62,17,5,2734,8,183,647,402,179,67,19,10,3,1518,13,56,188,93,69,28,6,5,5,463,0,0,3,3,0,0,0,0,0,6,0,21,105,65,50,17,9,4,0,271,161,128,328,314,251,220,239,248,117,2006,214,1004,5027,3280,2452,1098,494,364,165,14098
LGA14850,8,45,105,92,75,64,30,12,3,434,0,3,0,0,0,3,0,0,0,6,3,6,9,22,29,21,13,3,0,106,148,90,135,176,231,188,141,113,52,1274,229,540,1343,1647,2041,1895,907,460,118,9180,0,8,32,32,42,10,4,3,0,131,0,3,18,21,22,0,0,0,0,64,3,10,18,21,26,13,15,11,5,122,0,4,3,15,4,0,0,0,0,26,3,18,55,44,17,6,0,0,0,143,4,33,203,401,369,150,65,31,14,1270,3,21,118,257,322,133,51,20,13,938,50,146,327,355,283,133,57,16,3,1370,8,77,155,205,206,70,26,12,0,759,4,44,86,90,65,30,8,5,5,337,30,67,96,73,61,24,18,6,0,375,0,3,0,0,0,3,3,0,0,9,0,9,19,14,12,5,3,3,0,65,156,79,163,183,173,128,203,256,136,1477,261,522,1293,1711,1602,705,453,363,176,7086
LGA14870,4,15,38,31,43,20,22,9,0,182,0,0,0,3,3,0,0,0,0,6,3,0,7,9,15,3,6,3,0,46,76,99,175,174,194,171,126,94,22,1131,107,310,680,871,967,833,524,253,58,4603,0,3,11,10,6,5,0,0,0,35,3,3,8,7,12,0,0,0,0,33,0,6,12,20,13,4,4,4,0,63,0,0,4,7,3,3,0,0,0,17,3,9,15,17,4,3,0,3,0,54,3,17,68,136,98,45,23,12,4,406,0,9,54,66,75,45,13,6,0,268,17,43,114,121,103,51,21,9,3,482,3,14,42,52,42,17,10,3,0,183,0,5,5,15,8,15,3,0,3,54,9,35,52,31,16,9,3,3,3,161,0,0,0,0,0,3,0,0,0,3,0,0,3,6,4,0,3,0,0,16,60,22,69,83,84,92,109,117,23,659,98,166,457,571,468,292,189,157,36,2434
LGA14900,11,111,280,293,205,117,56,12,7,1092,5,3,11,8,7,8,3,0,3,48,6,15,93,130,121,61,25,10,3,464,848,598,1244,1176,1242,991,741,438,110,7388,1167,2821,8016,8248,7227,4619,2316,1004,232,35650,4,58,212,187,80,9,5,0,0,555,11,100,210,106,43,16,3,0,3,492,6,37,232,278,123,73,45,16,9,819,3,11,34,36,13,0,0,3,0,100,3,22,42,41,13,5,0,0,0,126,10,153,701,615,372,144,65,18,0,2078,6,125,668,535,413,144,49,14,7,1961,157,827,2146,1517,815,215,83,28,7,5795,37,268,646,423,273,77,23,12,3,1762,10,101,189,84,72,21,10,3,3,493,59,222,593,312,176,65,19,21,3,1470,0,3,0,5,6,3,0,0,0,17,3,15,70,64,27,20,3,4,0,206,626,443,969,1058,856,643,679,461,218,5953,935,2385,6712,5261,3282,1435,984,580,253,21827
LGA14920,0,8,8,11,11,11,6,3,0,58,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,3,0,0,0,11,35,10,20,40,45,48,37,35,13,283,43,79,164,233,251,258,160,85,26,1299,0,0,0,4,3,0,0,0,0,7,0,0,3,4,0,3,0,0,0,10,0,0,3,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,16,3,4,20,48,50,38,19,9,4,195,0,5,23,36,35,17,7,3,0,126,5,15,46,47,44,22,9,0,0,188,0,7,12,24,11,7,5,0,0,66,0,0,6,5,3,3,3,3,0,23,3,5,14,14,8,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,7,22,25,25,32,47,63,25,265,33,43,153,219,185,125,93,81,29,961
LGA14950,0,0,4,5,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,7,4,5,10,12,11,12,15,4,80,16,16,67,94,137,105,64,47,8,554,0,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,0,0,3,0,25,0,3,10,32,21,19,5,3,0,93,0,3,12,15,20,10,5,3,0,68,3,9,35,34,24,11,3,0,0,119,3,3,3,8,6,5,0,0,0,28,0,0,4,0,0,4,0,0,0,8,0,3,5,9,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,9,8,17,19,18,17,12,5,116,17,33,95,128,96,74,33,21,8,505
LGA15050,6,55,178,123,89,62,45,16,3,577,0,0,4,0,0,0,0,0,0,4,0,10,23,27,27,19,16,4,0,126,234,142,265,304,312,280,242,219,74,2072,360,1003,2767,3072,2853,2286,1265,630,176,14412,0,14,39,46,32,5,0,0,0,136,6,13,26,48,24,5,0,0,0,122,0,11,37,45,27,12,15,11,3,161,0,4,10,9,7,0,3,0,3,36,8,19,37,22,6,5,0,0,0,97,15,62,277,419,336,150,69,33,11,1372,0,27,170,266,284,93,49,23,4,916,56,236,521,479,297,124,66,41,5,1825,11,81,147,151,135,47,21,7,3,603,4,17,56,37,41,9,9,3,0,176,24,95,176,95,74,23,13,8,0,508,0,0,0,0,4,0,0,3,0,7,0,5,11,14,10,11,4,0,0,55,164,72,168,191,185,186,262,295,115,1638,288,656,1675,1822,1462,670,511,424,144,7652
LGA15150,3,33,84,64,57,21,14,3,0,279,0,0,0,4,0,0,0,0,0,4,0,6,15,51,22,21,14,3,4,136,76,100,367,251,205,153,117,90,50,1409,105,482,2709,2926,2196,1437,978,503,189,11525,0,27,72,76,36,20,7,9,0,247,3,7,65,56,29,6,3,3,0,172,0,5,43,34,21,19,14,17,3,156,0,4,55,35,16,11,3,0,0,124,0,6,37,16,6,5,3,0,0,73,0,41,253,345,233,155,113,60,14,1214,0,16,195,253,225,135,69,42,12,947,15,192,806,617,352,189,145,108,24,2448,9,92,446,331,196,115,53,29,8,1279,5,74,241,167,80,41,25,14,9,656,13,62,143,98,67,26,18,18,3,448,0,0,0,0,0,3,0,0,3,6,0,9,38,43,26,6,13,3,0,138,129,114,280,278,225,151,221,274,123,1795,174,649,2674,2349,1512,882,687,577,199,9703
