region_id,C06_CFNC_BF_3000_mr,C06_CFNC_BF_Ns,C06_CFNC_BF_Tot,C06_CFNC_BPT_N,C06_CFNC_BPT_1_199,C06_CFNC_BPT_200_399,C06_CFNC_BPT_400_599,C06_CFNC_BPT_600_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_Tot,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_199,C06_CFNC_1F1P_200_399,C06_CFNC_1F1P_400_599,C06_CFNC_1F1P_600_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_Tot,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_199,C06_CFNC_1E1A_200_399,C06_CFNC_1E1A_400_599,C06_CFNC_1E1A_600_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_Tot,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_199,C06_CFNC_1F1NW_200_399,C06_CFNC_1F1NW_400_599,C06_CFNC_1F1NW_600_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_i3000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_Tot,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_199,C06_CFNC_1P1NW_200_399,C06_CFNC_1P1NW_400_599,C06_CFNC_1P1NW_600_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_mr,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_199,C06_CFNC_1A1NW_200_399,C06_CFNC_1A1NW_400_599,C06_CFNC_1A1NW_600_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_mr,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_Tot,C06_CFNC_BA_N,C06_CFNC_BA_1_199,C06_CFNC_BA_200_399,C06_CFNC_BA_400_599,C06_CFNC_BA_600_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_mr,C06_CFNC_BA_Ns,C06_CFNC_BA_Tot,C06_CFNC_BNW_Ne_Nil,C06_CFNC_BNW_1_199,C06_CFNC_BNW_200_399,C06_CFNC_BNW_400_599,C06_CFNC_BNW_600_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000mr,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_199,C06_CFNC_LFns_200_399,C06_CFNC_LFns_400_599,C06_CFNC_LFns_600_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_199,C06_CFNC_T_200_399,C06_CFNC_T_400_599,C06_CFNC_T_600_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CFC_BFT_N,C06_CFC_BFT_1_199,C06_CFC_BFT_200_399,C06_CFC_BFT_400_599,C06_CFC_BFT_600_799,C06_CFC_BFT_800_999,C06_CFC_BFT_1000_1499,C06_CFC_BFT_1500_1999,C06_CFC_BFT_2000_2499,C06_CFC_BFT_2500_2999,C06_CFC_BFT_3000_mr,C06_CFC_BFT_Ns,C06_CFC_BFT_Tot,C06_CFC_BPT_N,C06_CFC_BPT_1_199,C06_CFC_BPT_200_399,C06_CFC_BPT_400_599,C06_CFC_BPT_600_799,C06_CFC_BPT_800_999,C06_CFC_BPT_1000_1499,C06_CFC_BPT_1500_1999,C06_CFC_BPT_2000_2499,C06_CFC_BPT_2500_2999,C06_CFC_BPT_3000m,C06_CFC_BPT_Ns,C06_CFC_BPT_T,C06_CFC_1F1P_N,C06_CFC_1F1P_1_199,C06_CFC_1F1P_200_399,C06_CFC_1F1P_400_599,C06_CFC_1F1P_600_799,C06_CFC_1F1P_800_999,C06_CFC_1F1P_1000_1499,C06_CFC_1F1P_1500_1999,C06_CFC_1F1P_2000_2499,C06_CFC_1F1P_2500_2999,C06_CFC_1F1P_3000m,C06_CFC_1F1P_Ns,C06_CFC_1F1P_Tot,C06_CF_1E1A_N,C06_CF_1E1A_1_199,C06_CF_1E1A_200_399,C06_CF_1E1A_400_599,C06_CF_1E1A_600_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000m,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_199,C06_CF_1F1NW_200_399,C06_CF_1F1NW_400_599,C06_CF_1F1NW_600_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_T,C06_CF_1P1NW_N,C06_CF_1P1NW_1_199
LGA14750,15,3,236,0,3,6,3,0,3,10,0,0,0,0,0,25,0,0,0,3,13,9,55,34,8,6,0,3,131,0,0,0,0,0,6,15,6,0,0,5,0,32,0,0,4,11,19,12,24,9,3,5,0,3,90,0,0,0,11,9,8,9,3,0,0,0,4,44,0,0,3,3,0,3,6,0,0,0,3,3,21,0,0,0,3,0,0,3,4,0,0,0,0,10,7,13,11,174,83,7,45,3,4,3,0,6,356,5,3,0,6,0,0,0,0,0,0,0,56,70,12,22,27,219,142,54,250,108,50,30,23,78,1015,3,0,0,0,10,7,73,49,53,34,20,48,297,0,0,0,3,3,0,11,3,4,0,3,4,31,3,0,0,9,14,35,150,84,37,22,14,42,410,0,0,0,4,3,5,26,13,5,5,6,7,74,0,0,5,15,27,35,76,33,5,11,4,24,235,4,0
LGA14800,1316,26,2723,0,0,4,9,14,6,50,22,17,16,34,0,172,3,0,3,3,11,22,157,120,110,99,213,6,747,0,3,0,3,3,3,25,20,31,20,61,3,172,3,0,4,21,26,40,114,68,31,110,80,14,511,0,0,6,25,29,13,46,17,14,7,15,4,176,0,0,3,6,4,0,8,0,3,7,7,0,38,0,0,0,0,0,0,6,10,7,6,35,5,69,30,44,22,267,91,21,85,27,16,19,25,19,666,3,3,0,4,3,0,3,3,0,0,0,430,449,42,53,42,346,186,113,684,532,676,756,1786,507,5723,0,0,0,7,5,9,53,62,106,160,527,85,1014,0,0,0,6,8,9,26,26,26,15,32,16,164,8,0,0,3,12,10,134,215,171,220,543,68,1384,0,0,0,3,3,4,18,23,48,50,144,24,317,4,0,0,13,30,41,156,112,43,359,141,57,956,3,0
LGA14850,52,15,814,0,3,0,25,34,19,60,14,8,3,0,3,169,0,3,3,21,61,66,241,103,41,17,31,13,600,3,0,4,9,7,3,47,17,7,10,3,6,116,3,0,5,64,60,68,109,35,12,8,11,9,384,0,7,24,94,46,33,50,16,6,3,3,3,285,0,3,0,8,9,8,8,8,0,0,0,5,49,0,0,0,0,5,4,18,0,3,4,4,3,41,24,51,45,654,304,87,191,16,11,10,0,63,1456,0,3,3,27,6,3,12,0,0,0,0,224,278,34,73,87,921,561,323,1082,364,211,88,104,344,4192,4,3,8,8,19,25,286,240,133,69,38,90,923,0,5,9,13,27,35,94,37,8,7,3,18,256,0,0,0,21,53,89,481,252,133,52,57,119,1257,0,0,0,4,17,17,46,25,18,7,10,25,169,0,0,10,58,121,154,278,81,18,18,17,47,802,0,0
LGA14870,37,12,362,0,0,5,6,11,5,14,4,3,0,3,0,51,0,0,0,11,14,17,88,64,33,16,15,0,258,0,0,0,0,3,6,14,8,4,0,3,4,42,0,3,4,25,33,29,67,25,6,15,3,19,229,4,3,7,38,35,12,8,3,3,0,0,4,117,0,0,4,0,4,5,11,3,3,0,0,3,33,0,0,0,3,0,0,5,3,3,0,3,4,21,8,45,21,446,152,40,75,3,4,5,0,26,825,0,3,3,8,5,3,3,0,0,0,0,110,135,16,54,44,547,272,124,392,197,115,66,64,182,2073,4,0,0,3,8,4,51,75,67,54,50,54,370,0,0,4,0,10,9,18,10,3,0,7,0,61,0,3,3,13,24,27,163,179,103,55,36,54,660,0,0,0,0,0,11,18,18,11,9,4,11,82,5,0,4,19,45,61,148,74,18,41,13,52,480,0,0
LGA14900,203,46,2713,7,0,7,15,34,28,82,23,18,6,4,3,227,6,3,6,19,41,93,435,195,81,28,38,18,963,5,0,0,10,9,13,84,50,41,13,7,12,244,9,3,8,170,231,208,342,106,13,45,5,73,1213,6,9,55,133,72,35,61,8,4,0,3,14,400,3,3,9,20,21,24,26,10,4,3,0,19,142,0,0,0,4,4,5,27,12,18,8,10,15,103,144,209,123,1779,517,82,254,35,12,6,9,156,3326,6,10,3,76,20,11,20,5,3,0,3,631,788,199,237,211,2237,984,522,2102,1181,818,359,282,987,10119,20,9,10,32,55,50,1089,1261,1150,647,695,510,5528,5,5,3,40,49,51,163,94,56,24,28,66,584,13,9,18,50,120,218,1417,1131,672,346,364,361,4719,3,0,3,15,24,31,233,195,150,87,81,99,921,26,26,83,314,628,714,1795,680,271,360,132,468,5497,6,25
LGA14920,5,3,162,0,0,0,6,4,0,12,3,4,0,0,3,32,0,5,5,6,8,12,49,11,6,0,4,5,111,0,0,0,3,0,0,10,5,0,0,3,0,21,0,0,4,16,25,14,12,4,0,4,0,7,86,0,0,6,21,5,0,8,0,0,0,0,3,43,0,0,0,0,3,4,4,0,0,0,0,0,11,0,0,0,5,0,0,3,3,0,0,0,3,14,7,14,14,194,57,14,28,0,4,0,3,14,349,0,4,0,3,0,0,3,0,0,4,0,55,69,12,27,29,259,117,53,187,62,31,13,15,93,898,3,3,3,4,10,5,43,21,17,7,9,22,147,0,0,0,0,3,0,8,3,0,0,0,4,18,0,0,3,5,14,26,71,39,19,9,4,31,221,0,3,0,0,3,7,8,3,3,3,3,6,39,0,0,3,11,26,30,66,10,3,0,3,15,167,0,0
LGA14950,6,3,87,0,3,0,0,4,0,6,0,0,0,0,0,13,0,0,0,3,4,3,30,10,4,0,4,3,61,0,3,0,3,3,3,3,0,0,3,0,0,18,0,0,0,3,5,3,5,3,0,0,0,0,19,0,0,0,7,8,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,3,6,54,20,3,15,4,0,3,0,4,116,0,3,0,0,0,0,3,0,0,0,0,26,32,8,15,6,74,50,16,99,29,16,10,10,36,369,6,3,3,4,3,9,24,16,18,4,8,20,118,0,0,0,0,3,0,5,0,0,0,0,0,8,0,0,0,3,3,11,43,14,15,5,3,13,110,0,0,0,3,3,0,4,3,3,0,0,3,19,0,0,4,11,9,14,19,7,0,0,4,4,72,0,0
LGA15050,97,18,1212,0,3,5,23,25,14,56,16,5,3,0,3,153,5,0,0,11,35,56,315,173,85,40,45,13,778,0,0,0,4,4,6,44,41,16,6,9,10,140,3,3,11,44,106,90,224,74,22,51,13,27,668,3,3,19,97,52,25,46,12,9,3,3,7,279,0,0,0,19,11,4,23,0,3,3,3,7,73,0,0,0,0,6,5,19,12,6,5,4,4,61,27,56,46,1148,425,117,229,20,9,0,11,69,2157,3,3,3,23,10,3,11,0,0,0,3,323,382,44,71,84,1375,690,346,1314,679,421,210,188,481,5903,0,3,4,5,17,19,251,296,267,224,207,144,1437,0,0,3,3,23,15,62,45,23,20,11,12,217,0,5,3,23,35,107,718,664,370,201,178,187,2491,0,3,0,3,14,17,97,84,69,33,33,46,399,3,3,4,47,133,205,644,313,90,175,57,133,1807,3,3
LGA15150,538,15,1276,0,3,3,4,19,12,69,21,14,12,26,5,188,0,0,0,4,6,20,131,93,60,59,129,8,510,0,0,0,0,0,4,17,15,15,18,33,6,108,0,0,0,11,16,27,83,42,21,90,54,11,355,0,3,8,21,19,9,54,28,13,21,34,5,215,0,0,0,4,3,3,6,3,12,8,8,7,54,0,0,0,0,0,3,9,13,4,6,19,0,54,36,16,23,166,130,56,246,82,56,58,77,52,998,0,3,0,0,6,3,5,5,4,0,6,269,301,39,25,34,210,207,140,718,469,433,482,924,378,4059,0,3,3,4,3,3,38,42,69,80,326,74,645,3,0,0,0,3,8,27,27,19,18,42,17,164,0,0,3,0,11,12,112,157,143,262,530,117,1347,0,0,0,0,6,0,17,17,28,37,86,24,215,4,3,3,4,19,23,122,70,35,474,156,90,1003,0,0
LGA15200,769,43,2919,0,0,6,21,30,30,78,30,23,5,12,3,238,3,3,0,17,28,50,314,213,140,86,117,15,986,0,0,0,3,8,5,50,36,49,26,32,3,212,3,4,12,72,96,81,161,76,30,61,30,15,641,0,4,40,59,29,18,54,16,3,5,7,8,243,0,3,3,11,3,3,12,6,0,5,3,3,52,3,0,0,3,0,4,16,13,12,13,8,4,76,49,85,55,723,159,26,88,20,0,3,4,55,1267,0,3,4,22,8,6,15,0,0,0,7,449,514,62,105,120,938,375,235,1178,884,895,769,989,598,7148,3,0,0,10,12,15,172,175,213,185,360,114,1259,3,0,0,14,13,14,62,43,25,21,19,20,234,3,3,10,10,22,46,245,293,268,174,322,73,1469,3,0,3,6,7,4,40,46,51,68,92,28,348,3,9,23,70,117,140,317,206,51,212,64,105,1317,3,10
LGA15270,29,13,422,3,0,4,24,19,8,34,12,11,3,6,3,127,3,4,5,13,34,39,116,50,34,16,12,7,333,4,3,0,3,3,3,7,16,10,5,0,5,59,0,3,6,30,48,27,65,28,12,15,8,9,251,0,0,9,55,27,16,15,3,4,0,3,5,137,0,0,4,3,3,4,6,0,0,3,0,3,26,0,0,0,3,4,0,6,0,4,4,0,3,24,23,40,36,488,148,37,93,11,3,3,7,28,917,0,0,0,16,3,0,9,0,0,0,0,147,175,40,57,67,653,321,147,498,190,141,69,65,223,2471,6,3,5,14,11,16,105,102,44,37,30,61,434,3,0,3,6,14,9,19,9,3,0,0,14,80,0,0,3,5,39,39,208,158,66,42,30,54,644,0,0,0,4,5,7,31,13,9,5,5,13,92,0,3,7,42,79,62,140,53,15,34,9,47,491,0,3
LGA15300,22,8,339,3,0,3,3,8,8,13,3,0,0,3,3,47,0,0,0,5,14,19,65,25,18,5,12,5,168,0,0,3,0,3,0,12,3,3,3,3,3,33,0,0,3,21,31,12,36,9,4,7,3,3,129,0,3,4,15,8,4,6,4,0,0,0,3,47,0,0,0,3,3,0,5,3,0,0,0,3,17,0,3,0,3,3,0,10,3,0,0,3,3,28,10,13,6,123,39,3,31,3,4,5,5,15,257,0,0,0,3,0,0,0,0,0,4,3,113,123,18,19,19,185,125,51,308,134,75,41,54,159,1188,10,0,4,6,7,11,106,77,55,30,25,57,388,0,0,0,0,0,8,14,5,4,5,0,4,40,0,0,6,0,15,20,137,92,42,15,30,43,400,4,3,0,3,3,5,21,21,3,3,7,13,86,0,0,4,21,41,46,95,26,6,10,3,40,292,0,3
LGA15350,444,12,929,0,0,0,5,7,4,24,15,6,14,29,5,109,0,0,0,0,7,8,53,52,58,61,139,4,382,0,0,0,0,3,3,5,11,7,6,20,4,59,0,0,4,0,12,16,37,29,22,102,74,13,309,3,0,6,4,8,8,31,25,14,18,55,5,177,0,0,0,0,0,0,5,0,3,3,3,3,17,0,0,0,0,0,4,4,10,9,0,8,0,35,14,12,10,66,54,22,156,60,54,44,104,21,617,0,0,0,3,0,0,3,0,3,3,3,195,210,17,12,20,82,95,68,394,278,335,402,879,262,2844,0,0,0,0,0,3,19,24,35,33,335,55,504,3,0,0,3,0,0,10,10,0,6,36,19,87,3,0,0,3,8,3,37,66,40,109,392,75,736,0,0,3,0,4,0,6,3,10,22,52,12,112,0,0,0,0,10,14,56,54,30,446,237,79,926,0,3
LGA15500,10,0,166,0,0,6,0,0,6,11,3,0,0,0,0,26,0,0,0,6,8,16,52,8,11,0,6,4,111,0,0,0,5,3,3,10,3,0,0,0,0,24,3,0,0,9,14,7,16,3,0,3,3,3,61,0,3,6,27,7,3,10,3,0,3,0,3,65,0,0,0,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,9,9,14,3,144,60,13,41,0,0,0,0,23,307,0,0,0,3,3,0,0,0,5,0,0,55,66,19,17,15,201,120,48,214,59,33,12,19,88,845,4,0,0,9,12,5,31,28,13,15,9,20,146,0,0,0,3,0,3,7,6,0,0,3,0,22,0,0,4,5,12,18,94,50,12,7,19,21,242,0,0,0,3,4,4,12,5,3,3,0,4,38,0,0,6,11,12,20,35,12,0,6,0,12,114,0,0
LGA15550,3,3,84,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,5,3,22,0,3,6,3,0,42,0,0,0,5,0,0,0,3,3,0,0,0,11,0,0,0,3,3,5,12,0,0,0,0,3,26,0,0,0,0,5,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,11,4,0,0,31,19,0,12,0,0,0,0,7,73,0,0,0,0,3,0,0,0,0,0,0,17,20,7,4,0,43,38,14,93,26,11,6,9,33,284,0,0,0,0,4,0,21,9,9,6,3,17,69,0,0,3,0,0,0,3,3,0,0,0,0,9,3,0,0,3,3,6,30,15,6,4,3,12,85,0,0,0,0,3,3,3,3,0,0,0,3,15,0,0,0,7,8,11,24,5,0,0,0,6,61,0,0
LGA15650,47,6,328,0,3,3,9,5,7,12,7,0,0,0,0,46,0,0,3,4,15,13,58,52,19,15,17,3,199,0,3,0,3,3,3,6,4,6,3,3,0,34,0,0,4,14,32,27,64,23,6,40,9,12,231,0,0,9,18,4,3,19,5,0,4,0,4,66,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,5,3,3,0,3,0,17,15,19,9,184,84,27,35,0,0,0,5,18,396,0,0,3,6,0,0,3,3,0,0,0,95,110,25,25,34,241,150,94,297,174,84,87,84,138,1433,0,0,0,3,3,7,46,57,66,39,63,54,338,0,0,0,0,3,4,7,10,6,3,3,4,40,0,0,3,3,9,17,131,126,82,78,66,57,572,0,0,0,3,3,4,15,24,7,18,11,8,93,0,3,5,7,26,55,137,94,21,72,16,28,464,0,0
LGA15700,13,3,231,0,3,3,11,15,6,33,4,3,3,3,3,87,0,3,3,11,30,17,66,29,12,4,3,5,183,0,0,0,5,0,3,14,6,3,0,0,6,37,0,0,4,31,36,21,31,11,3,0,0,3,140,0,3,15,60,34,12,18,5,0,0,0,3,150,0,0,0,10,3,5,3,0,0,0,0,3,24,0,0,0,0,3,0,8,6,0,0,3,0,20,20,51,35,696,282,60,118,11,3,0,4,38,1318,3,0,3,16,12,3,0,0,0,0,0,128,165,26,64,66,859,435,137,384,99,44,23,26,192,2355,0,0,4,15,11,11,70,39,32,19,16,35,252,0,0,0,13,13,14,33,0,0,3,0,6,82,0,4,3,18,26,34,156,56,17,3,7,37,361,0,0,0,3,3,3,20,11,3,0,3,8,54,0,3,3,20,63,40,82,12,3,3,0,25,254,0,0
LGA15750,9,14,329,3,0,3,3,3,6,12,3,3,3,4,0,43,0,4,5,8,25,18,91,30,6,3,4,8,202,0,0,3,0,4,4,15,10,6,3,3,3,51,3,0,7,25,36,18,34,9,4,4,3,6,149,0,0,5,17,19,3,13,0,0,0,3,3,63,3,0,0,3,3,0,0,3,3,0,0,4,19,0,0,3,3,0,0,6,3,0,0,0,3,18,3,27,9,203,60,10,37,3,3,0,0,26,381,3,0,0,12,5,0,0,0,0,0,0,95,115,21,35,38,281,171,67,333,133,76,27,26,162,1370,3,0,3,5,8,10,79,75,42,27,15,44,311,0,0,0,4,4,3,11,7,4,3,0,7,43,3,3,4,9,22,32,145,101,37,18,9,47,430,0,0,0,3,3,3,25,5,9,3,6,7,64,3,3,4,15,38,43,105,24,8,16,5,27,291,0,0
LGA15800,13,3,152,3,0,0,3,3,0,0,0,0,0,0,3,12,0,0,4,6,5,12,27,17,7,0,0,4,82,0,0,0,0,0,3,3,0,3,0,0,0,9,0,3,0,9,7,6,21,4,0,7,0,3,60,0,3,3,14,4,3,3,0,0,0,0,0,30,0,0,0,3,3,3,3,0,3,0,0,0,15,0,0,0,3,0,0,6,0,0,0,0,3,12,5,4,3,132,43,6,16,8,0,0,0,15,232,0,0,0,3,3,0,0,3,0,0,0,45,54,13,10,13,183,80,36,137,53,32,12,13,76,658,0,0,0,4,6,5,45,35,24,8,8,23,158,0,0,0,0,0,0,8,6,4,0,0,0,18,0,0,0,10,10,11,79,31,11,8,10,23,193,0,0,0,0,7,0,10,6,4,0,0,6,33,0,0,3,6,15,24,34,12,0,0,0,7,101,3,0
LGA15850,10,4,152,0,0,0,5,6,3,7,0,3,0,0,0,24,0,3,3,8,10,12,39,16,8,0,0,4,103,0,0,0,0,6,0,5,4,0,0,3,3,21,3,0,3,14,17,5,12,0,0,5,3,3,65,0,0,3,12,3,3,14,0,0,0,0,5,40,3,0,0,3,3,3,0,0,3,0,0,0,15,0,0,0,0,3,0,3,0,3,0,0,3,12,3,16,5,91,37,7,30,3,3,0,3,6,204,0,3,0,0,4,0,0,0,0,0,0,49,56,12,22,17,144,100,37,165,57,27,15,19,77,692,3,4,0,8,9,8,44,23,15,13,8,35,170,0,0,0,3,4,6,6,4,3,0,0,4,30,0,0,0,3,18,19,75,40,16,3,13,30,217,0,0,0,0,0,0,10,7,0,4,0,4,25,0,0,0,8,15,20,44,13,4,4,0,17,125,0,0
LGA15900,305,18,2843,0,6,6,45,77,51,139,49,22,13,28,18,454,0,3,5,28,56,147,664,372,206,104,123,40,1748,0,0,3,6,12,24,107,59,47,35,28,13,334,3,3,10,96,167,194,412,165,51,91,31,51,1274,0,9,58,214,126,60,138,40,15,17,20,19,716,0,3,13,25,22,10,29,23,0,7,0,3,135,0,0,0,3,3,5,27,18,20,12,9,6,103,64,186,116,2560,1142,246,613,96,44,15,48,168,5298,8,9,4,76,33,5,25,7,0,0,0,780,947,78,223,218,3071,1667,778,2841,1555,1075,638,592,1116,13852,6,0,3,14,18,28,324,464,510,332,394,304,2397,0,6,9,15,41,41,166,97,47,31,33,48,534,4,6,3,21,64,163,1243,1103,670,384,483,410,4554,3,0,3,4,13,16,198,184,137,85,80,64,787,3,7,17,81,207,327,959,412,129,313,80,240,2775,0,4
LGA15950,1702,27,3618,4,5,3,13,21,25,68,31,26,25,45,0,266,5,0,3,5,6,29,185,155,149,138,327,16,1018,0,0,0,0,0,3,27,31,40,25,84,6,216,8,0,4,21,35,44,151,87,43,252,148,26,819,0,0,18,27,33,19,83,39,17,43,57,9,345,0,0,3,4,3,3,13,8,3,9,14,3,63,0,0,0,0,0,4,11,6,16,18,45,6,106,31,20,13,149,89,38,205,84,62,63,113,22,889,0,0,0,4,0,0,11,5,0,0,10,635,665,55,34,44,228,195,175,955,863,998,1163,2545,750,8005,3,3,3,3,8,3,42,59,80,81,486,66,837,0,0,4,0,6,5,18,10,10,10,33,14,110,0,3,3,7,11,16,74,100,99,172,469,82,1036,0,0,0,3,0,0,16,18,13,42,128,14,234,6,3,3,16,25,25,113,101,32,439,161,71,995,0,5
LGA16100,8,3,125,0,0,3,0,5,0,13,3,0,0,3,0,27,4,3,3,3,8,7,39,15,0,0,3,0,85,0,0,0,3,3,3,4,0,0,0,0,0,13,0,0,0,12,13,8,14,3,5,3,0,9,67,0,3,3,12,4,0,3,0,0,0,0,0,25,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,3,3,0,0,3,3,15,7,6,5,75,28,9,19,5,0,0,0,6,160,0,0,0,3,0,0,0,0,0,0,0,28,31,15,15,20,114,72,30,127,55,31,9,17,49,554,3,0,0,0,3,0,16,38,23,16,9,20,128,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,4,10,13,72,37,33,13,3,11,196,0,0,0,0,0,0,8,7,3,0,4,4,26,3,0,0,4,18,18,46,22,3,8,3,15,140,0,0
LGA16150,84,11,793,3,0,4,15,20,10,37,7,4,0,6,3,109,0,0,3,4,28,35,195,81,50,25,36,11,468,0,0,0,4,7,3,37,16,9,3,9,3,91,5,0,5,34,48,48,101,23,12,11,7,20,314,0,3,19,54,33,27,42,11,4,3,3,3,202,0,4,7,6,5,0,8,0,0,0,0,4,34,0,0,0,0,4,0,8,5,5,6,0,4,32,11,40,31,515,197,56,128,22,13,8,3,36,1060,0,3,4,16,4,5,9,0,0,0,0,187,228,23,53,73,656,363,199,814,347,235,138,148,282,3331,3,3,3,6,8,7,157,178,174,121,129,84,873,0,0,3,5,10,19,30,22,6,9,3,14,121,3,3,3,10,24,64,383,311,176,77,109,89,1252,3,0,0,3,3,10,56,48,32,14,8,16,193,0,3,3,21,67,109,260,108,22,55,13,49,710,0,0
LGA16180,98,10,402,0,0,0,4,7,9,25,8,6,3,5,3,70,0,0,7,7,7,12,64,42,28,21,41,5,234,0,3,0,3,3,0,7,4,7,5,9,0,41,0,0,6,9,14,16,38,21,11,15,11,9,150,0,3,7,20,12,3,18,4,6,3,3,0,79,0,0,0,0,0,9,11,0,3,3,0,0,26,0,0,0,3,0,0,0,7,4,3,4,0,21,12,9,8,111,35,22,74,19,8,3,3,10,314,0,3,0,0,0,0,0,0,0,3,4,99,109,16,18,31,170,83,78,306,162,158,110,178,136,1446,0,3,3,0,9,6,42,61,76,78,128,65,471,3,0,0,5,3,4,11,7,5,3,9,6,56,3,0,3,3,19,17,114,94,85,50,83,41,512,0,0,0,0,0,0,10,6,12,12,20,11,71,0,0,0,13,14,31,85,35,10,47,21,26,282,0,0
LGA16200,12,5,300,0,3,3,6,5,11,21,3,0,3,3,3,61,0,0,0,15,19,13,88,37,14,10,4,7,207,0,0,3,3,5,4,9,11,6,0,0,0,41,0,3,9,9,33,18,37,6,5,7,0,5,132,0,0,12,38,16,8,12,0,0,3,0,3,92,0,0,0,0,0,4,8,0,0,0,0,0,12,0,0,0,0,3,3,3,3,3,0,0,0,15,8,18,21,314,91,14,44,7,3,3,0,22,545,0,0,0,9,3,0,0,0,0,0,0,92,104,16,27,48,407,194,82,331,143,61,44,19,137,1509,0,5,5,10,15,8,84,67,55,22,18,46,335,0,0,0,3,4,3,6,10,4,0,0,9,39,3,0,0,16,29,24,168,100,40,26,8,33,447,0,0,0,5,3,6,31,14,5,3,0,7,74,0,0,5,23,50,50,112,44,4,13,0,32,333,0,0
