region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
LGA13500,20,0,0,3,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,0,0,0,5,8,0,3,0,8,5,3,5,3,3,0,0,3,33,0,0,0,0,3,0,0,0,0,0,0,28,31,0,6,9,11,27,31,92,66,49,29,22,79,421,0,0,0,0,5,5,8,7,0,0,0,3,28,0,0,6,3,7,4,10,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,6,15,10,9,6,6,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,21,13,21,15,24,7,0,3,0,12,125,12,25,36,93,106,113,181,127,78,41,52,130,994
LGA13550,54,3,0,0,0,3,3,5,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,6,0,4,10,0,0,5,24,21,14,16,8,3,0,3,18,112,0,0,0,0,0,0,0,0,0,0,0,65,65,9,0,8,43,74,83,250,229,146,124,140,210,1316,0,0,4,6,25,12,37,17,7,3,3,17,131,0,0,10,29,14,8,11,7,0,0,3,12,94,0,0,5,6,0,0,0,0,0,6,0,0,17,3,0,17,12,8,4,0,0,0,0,0,5,49,0,9,38,54,40,17,21,8,3,5,3,21,219,3,0,3,0,4,0,0,0,0,0,0,12,22,6,9,77,107,91,41,69,32,10,14,9,67,532,30,45,97,393,327,281,515,383,248,188,228,398,3133
LGA13650,26,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,15,7,13,0,0,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,41,41,4,6,6,12,38,46,128,69,38,21,14,89,471,0,0,5,0,5,4,4,3,0,0,0,5,26,0,3,4,12,10,8,4,0,0,0,0,3,44,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,3,13,3,3,16,16,16,9,13,3,0,0,0,4,83,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,28,39,31,21,21,6,0,0,0,19,174,14,25,41,144,134,135,246,129,62,31,28,158,1147
LGA13660,24,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,7,15,5,16,3,3,0,0,9,67,0,0,0,0,3,0,0,0,0,0,0,37,40,9,12,12,24,50,54,114,52,52,24,27,105,535,0,0,4,5,9,5,8,3,0,0,0,5,39,0,0,3,8,6,3,3,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,10,0,4,11,14,16,13,8,0,3,0,0,12,81,0,0,0,0,3,0,0,0,0,0,0,3,6,0,4,23,27,34,21,19,6,3,0,0,28,165,29,40,41,227,155,172,214,119,87,36,49,206,1375
LGA13700,16,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,3,9,0,0,0,5,5,6,9,5,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,29,29,3,3,0,11,19,34,77,51,32,15,25,80,350,0,0,0,0,6,3,14,0,3,0,0,0,26,0,0,0,8,3,0,3,5,0,0,0,0,19,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,12,23,9,3,3,4,0,0,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,37,21,9,23,9,3,0,0,16,133,25,12,23,162,101,81,186,116,62,21,47,141,977
LGA13800,285,0,0,3,3,13,17,30,16,7,11,7,28,135,0,0,0,0,0,0,17,11,10,6,23,27,94,7,10,21,28,67,45,100,52,21,16,17,58,442,0,0,0,3,4,4,8,4,0,3,0,384,410,27,26,45,105,241,349,1318,1361,1234,936,1414,1161,8217,3,3,9,21,80,98,260,172,86,70,40,110,952,0,12,56,121,117,84,98,42,18,10,3,54,615,0,3,8,9,9,8,17,15,6,0,0,13,88,4,12,29,42,15,5,12,5,4,0,0,10,138,26,31,146,205,155,78,142,49,30,17,9,98,986,0,4,4,0,3,0,3,0,0,0,0,37,51,33,65,252,398,379,273,532,283,144,97,52,322,2830,121,191,365,1127,1107,1155,2718,2385,2065,1384,1939,1899,16456
LGA13850,8,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,3,3,3,0,3,4,9,34,0,0,0,4,0,0,0,3,0,0,0,27,34,0,0,0,7,22,29,63,44,36,23,15,78,317,0,0,3,0,0,0,10,0,0,0,3,5,21,0,4,4,10,5,3,4,0,0,0,0,6,36,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,3,0,0,0,7,0,5,16,11,10,9,0,0,0,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,27,24,15,12,14,0,3,0,3,24,131,6,19,36,88,81,87,133,60,55,33,30,147,775
LGA13950,870,3,4,9,21,28,30,62,44,13,21,14,40,289,0,0,0,3,6,7,20,7,22,9,17,36,127,53,62,94,218,259,181,360,207,111,62,65,203,1875,3,0,5,4,6,17,18,4,4,0,5,590,656,99,103,198,498,804,923,2342,2085,1659,1303,1802,1557,13373,4,6,12,57,115,159,304,193,92,84,67,110,1203,3,18,77,133,126,85,144,74,27,7,5,64,763,4,0,12,14,11,12,21,19,5,7,3,21,129,10,15,61,54,20,14,9,4,4,5,3,20,219,58,65,318,383,311,178,351,158,69,47,33,230,2201,0,0,7,4,8,3,11,0,5,0,3,75,116,79,104,487,645,591,451,840,448,202,150,114,520,4631,356,415,857,2396,2223,2141,4351,3402,2616,1901,2468,2661,25787
LGA14000,1080,3,3,5,12,13,13,26,36,19,54,28,36,248,0,0,0,3,0,3,15,19,22,22,83,43,210,67,49,48,104,124,77,240,186,115,91,132,113,1346,0,0,0,3,4,4,3,12,3,9,8,1317,1363,106,101,127,317,495,637,2213,2745,2568,4074,7738,3022,24143,3,6,13,42,78,149,387,394,165,248,180,229,1894,3,19,92,152,177,138,218,112,47,48,27,110,1143,0,0,4,12,13,0,25,24,6,11,9,27,131,18,21,35,31,21,16,18,6,4,6,0,17,193,112,69,166,169,200,157,271,140,105,76,42,175,1682,3,0,0,4,3,0,5,0,0,0,0,41,56,139,115,310,410,492,460,924,676,327,389,258,599,5099,541,461,593,1879,2098,2458,5062,4844,4358,5624,10317,4585,42820
LGA14100,70,0,0,0,0,0,0,3,3,0,3,3,3,15,0,0,0,0,0,0,0,0,4,0,8,0,12,0,3,3,6,4,5,10,13,3,9,23,11,90,3,0,0,3,0,0,0,0,0,0,3,89,98,6,3,6,12,14,34,83,115,110,287,773,274,1717,0,0,0,0,3,5,17,17,9,31,12,16,110,0,0,7,8,9,7,17,5,4,3,5,12,77,0,0,0,0,3,0,3,3,0,3,0,3,15,0,0,0,4,3,0,0,0,0,0,0,3,10,10,4,20,17,17,20,21,6,6,8,7,16,152,0,0,0,0,0,0,0,0,0,0,3,0,3,10,4,27,29,35,32,58,31,19,45,27,50,367,34,21,33,108,102,145,244,247,264,468,1153,426,3245
LGA14150,612,0,0,7,17,21,18,34,18,21,12,18,25,191,0,0,0,0,3,8,8,22,24,9,28,22,124,41,31,49,113,119,90,210,164,64,53,77,123,1134,0,3,0,3,6,4,5,12,0,3,3,522,561,59,69,129,314,522,616,1593,1486,1295,1179,2143,1317,10722,0,3,9,50,82,93,227,191,88,95,52,100,990,5,12,54,113,97,68,111,49,33,19,7,50,618,0,4,8,11,17,5,9,6,3,5,3,8,79,10,3,38,39,11,11,15,3,0,3,0,8,141,72,45,178,195,215,128,230,107,58,42,34,132,1436,0,0,0,6,0,4,0,0,0,0,0,34,44,87,67,287,414,422,309,592,356,182,164,96,332,3308,407,335,557,1736,1741,1634,3203,2588,2216,1699,2902,2160,21178
LGA14200,65,0,3,3,0,4,3,4,4,0,3,0,7,31,0,0,0,0,0,0,3,7,3,0,3,4,20,7,7,12,33,41,22,39,11,3,0,0,31,206,0,0,0,3,3,0,3,3,0,0,3,127,142,13,23,24,61,131,141,377,265,162,88,96,283,1664,0,0,4,14,35,34,29,19,4,0,0,16,155,0,0,10,40,32,24,19,5,0,3,0,14,147,0,0,0,3,3,0,4,0,0,0,0,4,14,0,7,16,7,6,0,4,0,0,3,0,4,47,7,7,56,80,85,30,40,10,0,3,0,38,356,0,0,0,7,0,0,0,0,0,0,0,15,22,7,14,86,151,161,88,96,34,4,9,0,91,741,58,85,132,631,544,488,773,454,268,133,170,543,4279
LGA14250,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,8,11,0,0,10,10,9,12,33,37,9,6,3,38,167,0,0,0,3,3,3,3,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,9,0,0,0,0,5,36,10,3,13,54,36,42,65,52,23,12,7,64,381
LGA14300,29,0,0,0,3,3,4,3,3,0,3,0,3,22,0,0,0,0,3,0,0,0,4,0,4,0,11,0,0,5,6,12,4,4,9,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,30,30,7,3,5,18,35,37,116,89,85,33,57,104,589,0,0,0,3,11,10,10,3,0,0,0,9,46,0,0,0,16,8,8,5,0,0,4,0,0,41,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,5,3,0,0,0,0,0,0,18,0,3,24,26,23,6,11,3,0,0,3,11,110,0,0,0,0,0,0,4,0,0,0,0,0,4,0,7,31,48,47,27,30,6,0,4,3,20,223,16,22,52,165,155,112,234,156,124,57,81,181,1355
LGA14350,176,0,0,0,4,3,3,6,6,5,0,0,7,34,0,0,0,3,3,3,7,3,8,3,3,5,38,4,11,9,49,90,54,102,22,7,0,5,54,407,3,0,0,0,0,0,4,0,4,0,0,179,190,13,22,19,87,196,231,592,374,238,131,111,414,2428,0,0,8,24,45,49,74,33,12,3,0,38,286,0,10,28,81,73,40,32,4,5,6,0,37,316,0,0,3,7,4,0,14,0,0,0,0,6,34,0,5,33,33,12,5,5,3,0,4,0,7,107,9,15,154,231,189,90,71,18,9,3,0,108,897,0,0,4,0,4,0,0,0,0,0,0,36,44,9,30,230,376,327,184,196,58,26,16,0,232,1684,53,122,302,1264,1026,877,1289,709,411,218,197,928,7396
LGA14400,101,0,0,0,0,0,0,10,4,5,7,5,6,37,0,0,0,0,0,0,5,7,4,3,3,7,29,0,3,6,7,19,8,33,16,12,5,7,25,141,0,0,0,0,0,0,5,0,0,0,0,160,165,4,10,6,17,57,92,320,378,322,308,518,396,2428,0,0,3,10,20,30,63,45,21,21,3,31,247,0,4,10,42,36,27,31,10,5,3,4,16,188,0,0,3,0,3,3,3,3,0,0,0,0,15,0,0,8,5,10,0,0,3,0,0,0,3,29,7,6,30,36,41,30,39,14,4,3,0,27,237,0,0,0,0,0,0,0,0,0,0,0,7,7,7,10,54,93,110,90,136,75,30,27,7,84,723,25,59,85,422,495,537,821,719,576,500,748,703,5690
LGA14450,421,3,0,3,6,14,19,25,9,6,6,8,24,123,0,0,0,0,3,3,6,7,6,11,19,13,68,29,26,32,46,69,50,130,74,64,34,70,84,708,0,0,0,0,3,3,3,5,3,3,3,436,459,47,42,90,152,317,397,966,1023,905,945,1918,1032,7834,5,3,3,29,55,58,166,106,64,63,32,77,661,3,9,34,65,69,49,55,38,9,9,16,47,403,3,0,4,9,9,5,15,7,3,6,3,13,77,9,9,28,16,12,10,9,4,3,5,0,10,115,30,28,99,113,120,76,127,76,38,21,22,85,835,3,0,3,5,0,0,6,0,4,0,0,26,47,53,49,171,237,265,198,378,231,121,104,73,258,2138,269,212,335,1018,1062,1039,2065,1801,1530,1374,2624,1697,15026
LGA14500,682,4,0,0,0,7,7,26,14,16,71,34,35,214,0,0,0,0,0,0,9,6,4,14,57,18,108,46,32,18,43,52,46,136,121,99,136,203,117,1049,3,0,0,0,3,0,0,3,3,13,8,1179,1212,92,53,52,112,201,248,812,1022,1045,3426,7305,2685,17053,4,3,6,20,49,44,208,187,73,250,108,127,1079,5,9,37,78,65,57,92,79,37,56,27,74,616,0,0,6,6,3,0,15,11,9,8,12,13,83,14,14,23,13,9,7,6,0,0,4,5,7,102,100,52,81,85,97,62,180,101,78,69,62,113,1080,0,0,0,0,3,0,0,0,0,0,0,20,23,123,78,153,202,226,170,501,378,197,387,214,354,2983,357,265,278,780,935,1258,2569,2449,2188,4782,9993,3845,29699
LGA14550,67,0,0,0,0,4,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,5,29,28,20,21,4,3,0,0,18,132,0,0,0,0,3,0,3,0,0,0,0,65,71,3,9,11,66,86,93,206,132,70,48,35,142,901,0,0,3,3,12,10,13,3,3,3,0,8,58,0,0,14,29,16,9,13,0,0,0,0,13,94,3,0,4,0,4,0,0,0,0,0,0,0,11,0,3,14,13,7,3,0,0,0,0,0,5,45,3,0,49,60,61,22,15,7,3,0,0,20,240,0,0,3,0,0,0,0,0,0,0,0,6,9,6,3,87,105,100,44,41,10,6,3,0,52,457,19,39,121,453,347,293,416,229,130,78,62,290,2477
LGA14600,18,0,3,0,0,0,0,4,0,0,0,0,5,12,0,0,0,0,3,3,3,0,3,0,3,0,15,3,3,0,3,14,7,6,5,3,4,0,14,62,0,0,0,0,0,3,3,0,0,0,0,43,49,12,15,9,20,58,55,133,123,63,41,45,123,697,3,0,3,3,8,5,12,3,0,3,0,7,47,0,0,7,3,8,15,5,0,0,0,0,5,43,0,0,0,3,0,0,0,0,0,0,0,4,7,3,0,4,5,0,0,0,0,0,0,0,4,16,0,5,43,22,29,9,11,4,0,0,0,31,154,0,0,3,0,0,0,3,0,0,0,0,6,12,6,5,60,36,45,29,31,7,0,3,0,57,279,44,38,89,192,196,181,267,202,110,61,87,257,1724
LGA14650,986,0,3,0,16,30,34,85,62,21,39,24,47,361,3,0,0,3,0,5,33,30,33,28,81,43,259,15,31,33,152,291,199,476,222,113,45,51,231,1859,0,0,0,0,9,7,17,7,5,3,4,1293,1345,57,66,75,330,707,906,3337,3770,3173,2658,3932,3247,22258,5,7,25,76,231,277,672,470,172,164,79,293,2471,3,20,151,431,474,292,340,118,58,22,13,203,2125,4,3,16,35,42,37,35,24,10,8,5,53,272,7,13,99,112,51,25,30,10,7,0,0,45,399,55,76,555,791,748,371,527,157,69,35,17,377,3778,3,0,5,8,3,9,11,4,0,0,0,114,157,77,119,851,1453,1549,1011,1615,783,316,229,114,1085,9202,305,533,1177,5385,4933,4388,8068,6758,5371,4013,5639,6016,52586
LGA14700,145,0,0,0,0,0,3,3,5,3,10,8,3,35,0,0,0,0,0,0,4,4,0,3,14,8,33,3,8,3,6,11,7,20,29,21,18,30,19,175,0,0,0,0,0,0,0,3,0,0,0,243,246,19,19,13,26,58,60,229,307,316,752,1828,531,4158,0,0,0,7,15,26,81,74,23,83,22,53,384,3,5,17,29,33,18,26,30,15,16,7,30,229,0,0,3,3,4,3,0,5,5,3,0,3,29,5,0,9,0,5,0,6,0,0,3,0,0,28,23,6,17,25,22,27,37,26,19,15,12,39,268,0,0,0,0,0,0,0,0,0,0,0,5,5,31,11,46,64,79,74,150,135,62,120,41,130,943,93,59,78,226,263,322,732,742,749,1210,2833,901,8208
LGA14750,39,0,0,0,3,0,0,11,0,0,0,0,3,17,0,0,0,0,3,0,0,3,0,3,0,4,13,4,0,5,6,26,9,34,5,0,0,0,16,105,0,0,0,0,0,0,0,0,0,0,0,72,72,13,6,15,28,75,83,277,200,155,86,90,180,1208,0,3,3,10,20,21,25,21,4,5,3,15,130,0,3,8,18,20,12,11,0,3,0,3,11,89,0,0,0,3,0,3,3,0,0,0,0,3,12,3,3,6,7,3,0,0,0,0,0,0,3,25,3,3,46,46,36,19,23,6,3,3,0,9,197,3,0,0,0,0,0,0,0,0,0,0,14,17,9,12,63,84,79,55,62,27,10,8,6,55,470,29,51,87,299,275,254,500,369,250,128,140,318,2700
LGA14800,186,0,0,0,3,0,0,0,9,7,24,10,8,61,0,0,0,3,0,3,5,3,0,3,45,6,68,9,7,6,7,38,17,54,33,17,17,30,22,257,0,3,0,0,0,0,3,3,0,3,3,330,345,17,16,18,25,79,89,338,450,447,1020,2551,633,5683,3,4,3,11,24,32,118,112,40,158,49,68,622,0,4,19,40,56,49,70,40,15,29,5,34,361,0,0,3,3,3,3,6,5,0,8,5,0,36,5,0,15,11,7,4,5,4,0,4,0,7,62,20,24,73,85,83,43,97,39,30,17,12,65,588,0,0,0,0,4,0,0,0,0,0,0,17,21,28,32,113,150,177,131,296,200,85,216,71,191,1690,75,95,155,420,426,427,1086,1123,1146,1858,5074,1317,13202
LGA14850,288,0,0,3,4,12,3,18,7,3,0,0,4,54,0,0,0,0,3,5,6,3,6,3,9,8,43,4,15,17,53,86,43,95,45,10,7,5,35,415,0,0,0,0,0,3,3,3,0,0,0,231,240,14,27,29,125,290,335,1038,752,504,305,362,541,4322,0,3,5,31,72,89,151,95,27,16,5,62,556,0,6,50,169,128,92,80,14,9,3,0,42,593,0,3,11,8,7,3,10,3,0,0,0,12,57,0,7,46,62,16,7,3,0,0,4,0,12,157,18,11,162,246,188,103,117,24,5,4,6,94,978,0,0,0,3,3,0,3,0,0,0,0,27,36,18,30,274,519,414,294,364,136,41,27,11,249,2377,67,136,366,1335,1252,1195,2240,1425,895,469,563,1130,11073
LGA14870,78,0,0,0,0,3,5,9,3,3,4,5,6,38,0,0,0,0,0,0,4,4,0,6,4,9,27,0,8,12,33,31,28,41,12,9,3,7,25,209,0,0,0,0,3,0,3,0,0,0,0,108,114,9,8,17,63,88,108,316,309,215,269,343,297,2042,0,3,3,11,21,26,47,29,6,6,9,30,191,0,4,21,51,37,21,18,7,3,3,0,12,177,0,3,0,8,3,5,3,3,0,0,0,0,25,3,3,11,21,8,3,3,0,0,0,0,3,55,6,7,98,104,100,48,49,22,8,0,0,48,490,3,0,3,0,0,0,4,0,3,0,0,11,24,12,20,136,195,169,103,124,61,20,9,9,104,962,36,76,187,713,496,472,730,587,390,398,521,606,5212
LGA14900,1494,3,8,13,42,46,69,147,69,30,27,25,94,573,3,0,0,3,3,11,45,49,56,29,59,56,314,86,131,167,426,614,387,722,396,187,90,128,417,3751,3,6,5,11,28,13,51,19,13,9,3,1213,1374,187,226,296,870,1624,1671,4690,4067,3527,2490,3441,3331,26420,6,14,15,72,225,256,585,338,212,141,96,222,2182,3,15,124,245,232,162,221,90,46,29,13,136,1316,3,3,11,17,15,24,43,27,14,7,6,42,212,22,25,120,105,46,29,43,15,7,6,4,43,465,99,140,673,762,609,327,580,230,122,72,55,403,4072,3,0,7,0,7,8,19,6,0,0,0,182,232,136,197,950,1201,1134,806,1491,706,401,255,174,1028,8479,560,728,1439,4029,3774,3495,7720,6012,5236,3306,4372,5283,45954
LGA14920,34,0,0,3,0,5,4,4,0,0,3,0,3,22,0,0,0,0,0,0,5,0,0,0,0,4,9,0,0,5,5,13,7,26,5,0,3,0,10,74,0,0,0,0,0,0,0,0,0,0,0,52,52,3,3,12,21,47,66,166,117,69,54,45,141,744,0,0,0,0,15,10,17,5,0,5,0,10,62,0,0,7,19,15,8,6,4,3,0,0,3,65,0,0,0,6,3,0,0,0,0,0,0,0,9,0,0,10,10,3,0,0,0,0,0,0,0,23,5,3,33,38,41,14,25,0,3,0,0,19,181,0,0,3,0,0,0,0,0,0,0,0,5,8,5,3,53,73,77,32,48,9,6,5,0,37,348,18,30,75,302,245,221,354,221,119,91,95,267,2038
LGA14950,20,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,6,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,24,24,3,0,3,18,31,35,83,48,26,11,23,67,348,0,0,3,0,0,3,5,5,3,0,0,3,22,0,0,4,7,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,12,6,8,0,0,0,3,3,51,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,14,16,12,9,13,5,3,0,3,12,90,9,15,29,90,91,96,158,85,57,21,41,111,803
LGA15050,318,0,0,0,3,5,8,35,22,13,22,12,20,140,0,0,0,0,0,0,6,16,14,17,14,18,85,4,17,11,47,95,75,150,59,36,15,19,71,599,0,0,3,3,3,3,3,4,3,0,3,440,465,14,26,25,92,217,366,1297,1450,1268,1202,1588,1075,8620,0,3,5,29,82,103,226,152,62,74,29,86,851,0,6,56,162,156,92,101,37,9,3,8,64,694,4,0,6,4,9,6,19,8,4,3,0,12,75,4,5,53,49,24,9,6,4,4,0,0,12,170,15,31,224,272,263,135,163,50,18,16,8,136,1331,0,0,4,8,3,5,0,5,0,0,0,50,75,23,45,348,524,537,350,515,256,97,96,45,360,3196,95,156,426,1628,1496,1398,2745,2533,2063,1759,2214,1979,18492
LGA15150,220,0,0,0,0,0,0,7,3,3,28,10,7,58,0,0,0,0,0,0,3,3,4,4,29,13,56,12,4,5,12,8,13,29,34,17,27,60,20,241,0,0,0,0,0,0,0,4,0,0,0,318,322,24,14,10,32,47,76,217,343,328,1097,1982,644,4814,0,5,0,4,16,23,81,75,28,100,30,41,403,0,5,20,36,49,25,58,34,8,13,7,30,285,0,0,3,3,3,0,3,0,3,3,0,3,21,4,3,4,6,8,0,5,3,0,3,0,0,36,15,4,38,52,43,38,55,28,21,11,12,44,361,0,0,0,0,0,0,0,3,0,0,0,3,6,19,17,65,101,119,86,202,143,60,130,49,121,1112,79,59,101,289,357,408,922,914,915,1692,3426,1178,10340
LGA15200,349,0,4,4,6,9,12,26,10,10,11,7,19,118,0,0,0,0,0,3,7,6,12,13,32,10,83,19,14,31,65,79,68,177,137,80,33,61,103,867,3,0,0,0,3,0,8,5,0,0,0,365,384,38,37,59,153,243,285,863,836,894,972,2125,780,7285,5,7,8,20,69,74,195,192,61,152,41,104,928,3,7,46,88,91,71,123,47,18,22,10,51,577,0,0,5,3,6,6,14,18,5,12,0,12,81,0,5,48,33,10,3,19,5,5,0,0,16,144,17,39,148,173,183,100,189,79,52,30,24,133,1167,3,0,3,3,4,5,3,0,0,0,0,29,50,28,58,258,320,363,259,543,341,141,216,75,345,2947,154,191,384,1240,1059,932,2225,1999,2102,1870,4139,1734,18029
