SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
11101,4,43,21,62,128,16,153,13,20,204,34,180,18,99,326,39,333,50,149,568,28,270,34,67,404,40,353,42,92,527,18,101,21,17,152,3,16,13,10,41,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,5,7,26,3,47,9,21,74,189,1515,218,542,2457,7,28,8,26,66,10,41,15,26,90,27,129,22,49,232,19,130,16,83,255,14,99,20,54,190,33,257,50,113,446,77,449,76,123,727,63,203,57,57,372,14,38,8,14,72,3,7,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,5,51,5,21,82,262,1441,281,568,2550,0,26,5,16,47,0,3,4,3,9,8,76,20,52,156,17,76,10,55,163,11,49,15,59,135,11,110,12,51,187,47,351,74,177,649,93,517,137,201,947
11102,3,47,13,26,87,10,79,9,13,116,22,115,11,45,196,29,273,32,68,400,25,186,14,48,277,25,159,20,24,234,10,41,5,9,62,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,31,3,3,35,137,943,104,243,1426,4,31,6,8,45,3,11,3,13,39,13,54,11,29,114,17,82,17,48,161,5,69,19,18,109,33,227,27,89,380,49,293,45,52,449,24,83,15,18,146,0,25,6,9,39,0,3,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,6,16,50,167,908,156,309,1542,3,8,7,12,26,0,3,0,0,4,3,30,7,18,56,6,43,13,24,87,8,46,7,17,82,14,72,6,47,142,42,269,50,129,487,70,297,58,96,519
11103,7,81,20,51,160,15,217,21,27,281,27,241,33,131,435,50,532,91,182,851,57,403,68,112,642,47,473,76,111,703,28,147,35,28,246,13,40,16,10,70,0,4,0,3,12,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,7,23,0,72,6,26,105,243,2232,368,695,3535,5,41,16,24,93,3,54,23,46,124,29,195,39,60,320,35,174,35,108,354,11,123,35,62,233,39,339,67,125,572,88,554,117,198,960,53,296,79,104,538,7,54,17,17,95,3,9,8,7,29,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,3,13,9,39,10,28,93,288,1904,450,788,3431,7,32,4,16,58,3,14,3,5,23,8,121,31,80,241,22,105,22,65,211,6,79,26,77,185,25,155,38,73,292,54,422,98,212,792,127,684,178,224,1221
11201,6,43,17,17,83,9,48,8,15,79,14,93,13,54,174,23,222,42,49,344,26,168,42,48,283,52,304,60,56,468,47,228,44,49,370,9,83,14,18,125,0,4,0,0,7,0,5,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,9,33,0,9,46,196,1249,235,307,1997,3,24,4,13,51,0,6,5,10,26,5,57,12,19,94,12,78,16,50,146,3,57,13,19,97,12,175,38,57,279,53,271,85,67,478,59,330,80,79,548,22,102,26,22,160,6,27,6,3,44,0,10,3,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,6,9,7,13,5,12,41,172,1160,289,357,1977,3,15,4,10,36,0,0,0,0,7,0,22,7,15,45,0,32,10,17,57,3,33,12,32,80,3,81,22,27,139,33,216,64,97,404,60,285,93,92,536
11202,3,61,16,19,104,9,100,9,22,144,27,253,35,68,381,51,355,52,71,522,20,159,17,24,220,23,128,14,21,178,3,32,3,5,46,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,25,0,12,42,131,1118,147,249,1656,4,34,5,18,68,4,29,7,13,51,12,113,21,36,183,18,168,22,62,274,11,135,23,40,214,51,263,42,48,410,60,281,43,44,433,17,67,10,11,97,0,9,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,5,36,3,7,56,184,1157,173,287,1801,3,23,12,5,51,0,3,0,3,8,8,39,12,26,85,20,108,13,48,189,14,83,9,50,154,28,243,44,65,385,67,375,82,89,613,31,127,19,35,209
11203,0,39,9,29,77,7,46,13,12,80,19,75,11,47,154,17,215,29,73,335,19,230,35,60,349,56,364,53,67,539,41,226,32,58,348,12,45,13,9,78,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,8,3,37,4,14,58,174,1291,194,379,2037,3,27,8,22,50,0,10,4,15,32,5,47,13,27,92,11,72,13,29,129,14,63,18,18,112,18,172,37,65,291,56,432,83,132,698,76,321,70,106,575,13,48,11,25,97,3,10,0,3,15,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,11,41,3,3,59,198,1242,266,452,2164,3,17,10,14,36,0,0,0,3,5,3,29,5,33,73,7,37,14,31,89,6,40,11,28,80,9,86,9,47,157,42,289,63,142,531,82,378,109,184,763
11301,3,48,3,25,80,7,73,3,9,96,27,161,15,41,242,27,200,17,49,290,10,76,6,10,100,9,33,0,3,48,0,9,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,19,5,10,31,73,630,58,150,914,0,25,3,12,42,0,16,8,9,32,12,93,10,40,152,13,216,36,54,322,21,109,10,28,161,15,95,15,27,149,10,29,3,6,54,0,10,3,4,14,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,27,0,5,36,75,623,89,182,972,4,16,3,15,42,0,7,0,7,10,3,50,8,27,83,16,153,13,56,236,18,80,8,23,130,20,135,10,34,206,9,91,12,30,142,7,31,3,5,53
11302,3,23,3,10,31,0,37,3,0,44,9,61,3,20,94,7,44,3,3,56,3,8,0,3,15,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,11,31,179,16,39,256,0,4,0,4,8,0,13,3,5,22,7,30,3,8,48,11,54,4,16,88,0,36,3,3,46,8,31,0,3,39,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,22,180,15,52,274,0,3,0,3,10,0,0,0,3,3,0,18,3,8,28,6,40,3,16,67,3,30,0,11,46,8,30,5,9,51,3,23,3,4,38,3,8,3,0,8
11303,7,78,21,39,144,15,204,15,16,254,44,348,38,91,514,34,284,40,76,439,17,138,11,31,199,12,107,23,16,160,8,26,4,7,48,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,10,9,35,3,5,51,138,1242,162,289,1837,6,31,11,26,67,7,50,8,20,87,7,204,25,50,288,34,231,35,92,392,27,169,21,35,255,36,219,25,36,311,33,201,23,55,312,18,59,8,17,95,3,6,0,3,14,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,47,7,10,75,180,1224,163,344,1909,0,24,12,12,49,0,11,3,6,24,14,137,19,49,212,19,142,17,67,251,16,109,22,58,201,34,245,34,81,387,55,351,42,83,534,45,120,25,37,237
11401,0,52,18,35,109,15,140,15,18,185,32,193,23,62,309,55,511,61,91,717,49,247,36,43,362,39,150,23,23,234,12,26,0,7,44,0,3,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,0,39,0,3,46,210,1362,169,282,2026,3,27,9,23,62,3,23,9,8,43,12,92,16,41,171,25,188,39,74,330,25,214,33,60,340,66,421,80,90,654,77,278,52,63,466,16,47,9,9,86,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,3,7,3,28,8,19,55,239,1345,249,400,2236,0,20,8,7,32,0,6,3,4,11,0,53,9,30,94,18,84,7,40,152,5,93,18,34,152,23,204,39,109,372,74,466,92,171,801,67,256,48,75,445
11402,6,24,4,15,54,3,29,3,3,40,7,52,11,17,82,13,108,12,36,175,6,91,12,20,131,12,87,11,17,131,10,40,10,14,76,0,10,3,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,3,10,0,4,15,64,459,65,133,725,3,11,3,3,26,0,3,0,0,4,3,8,4,16,24,4,48,14,19,90,9,34,5,19,68,13,97,14,34,164,19,128,20,34,205,19,72,7,15,117,11,11,6,3,26,5,6,4,0,20,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,7,3,11,6,0,15,93,440,85,151,769,3,12,0,7,20,0,0,0,0,0,0,3,0,3,5,0,15,0,11,27,0,20,5,4,34,4,39,9,18,68,9,69,24,35,138,25,107,27,47,211
11501,0,12,10,8,28,0,11,0,4,24,0,9,0,6,19,3,17,6,0,22,0,15,4,3,28,4,39,3,18,62,37,183,56,93,363,42,115,50,50,261,13,19,19,12,60,3,9,3,0,17,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,3,0,0,3,8,22,3,5,38,114,450,163,201,927,7,12,9,7,38,0,0,0,3,7,0,11,3,0,16,3,11,3,7,22,4,4,0,0,8,3,5,4,8,19,3,28,4,20,54,22,133,52,64,268,39,149,72,72,330,20,43,26,27,110,9,19,10,9,45,3,13,3,3,24,0,6,0,0,9,0,0,0,0,5,7,18,6,4,42,116,449,193,226,995,5,9,0,4,18,0,0,0,0,3,0,0,5,0,10,3,3,3,4,19,0,3,3,8,15,0,3,3,0,13,0,6,4,14,22,12,38,14,26,93
11502,0,9,0,9,18,0,0,0,0,0,3,0,0,4,11,0,10,0,5,12,0,4,0,0,10,4,11,3,3,17,3,21,5,10,42,7,21,6,11,37,3,3,3,4,15,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,90,27,48,184,0,8,0,11,16,0,0,0,0,0,0,4,0,0,4,3,0,0,3,7,0,0,0,4,9,0,5,0,0,12,3,22,5,4,32,12,22,8,4,49,3,18,6,3,37,4,6,0,3,16,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,3,13,29,109,21,39,196,4,3,0,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,8,0,4,0,5,8,3,12,0,9,24
11503,0,7,3,7,18,0,0,0,0,0,0,5,3,0,13,9,20,0,5,30,3,25,0,3,36,3,27,5,8,51,3,14,3,3,23,0,4,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,24,105,23,32,185,3,6,0,6,18,0,0,0,0,0,0,0,0,0,3,0,8,0,5,19,0,5,3,3,8,3,15,3,5,29,9,40,3,7,55,13,11,3,8,34,3,7,0,0,12,0,0,7,3,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,33,103,21,48,199,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,7,3,16,6,3,29,8,34,8,10,67
11504,3,3,0,4,12,0,0,0,0,0,0,3,0,0,4,0,7,0,3,8,0,16,0,4,27,5,26,3,3,36,8,26,9,7,44,7,31,5,7,48,3,9,0,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,24,118,19,38,195,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,10,0,3,0,0,8,4,22,9,3,32,7,16,0,7,29,3,18,6,8,35,3,11,6,12,35,0,8,7,0,13,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,97,25,42,186,0,10,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,8,0,3,13,5,26,3,3,32
11601,13,79,38,83,209,24,208,26,28,286,43,198,21,95,360,32,216,42,108,394,48,343,47,128,563,67,475,64,151,765,21,113,11,49,194,7,12,4,8,33,0,4,0,0,7,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,15,0,11,29,10,76,13,31,128,263,1749,267,698,2976,13,38,10,45,114,5,56,23,68,156,46,208,39,60,357,41,148,33,122,343,13,73,12,43,143,23,145,32,114,310,62,368,65,176,676,90,431,83,140,743,13,57,12,18,107,5,10,0,3,17,0,3,0,3,5,0,0,0,0,3,0,0,0,0,0,0,5,4,3,16,13,49,15,34,102,325,1593,342,822,3088,8,26,0,18,46,0,16,6,8,27,10,122,23,70,227,24,118,29,64,236,22,66,7,70,167,23,72,23,52,168,27,135,42,124,324,127,560,154,354,1194
11602,0,14,3,21,41,4,31,5,3,45,7,45,3,16,77,5,41,8,14,66,3,72,12,18,96,18,206,23,42,291,29,127,13,41,206,15,69,15,31,129,0,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,17,0,4,21,89,635,80,195,989,0,13,0,3,22,0,3,6,8,16,7,18,4,9,39,4,27,4,18,52,4,20,4,14,39,14,33,6,12,65,15,96,29,31,177,30,209,52,54,350,26,106,27,29,188,7,35,8,19,64,3,7,0,9,14,0,0,0,6,3,0,0,0,0,0,0,3,0,5,5,4,15,7,6,29,123,583,142,233,1076,0,4,3,8,14,0,0,0,0,0,0,7,0,4,16,3,21,0,8,33,3,14,3,12,31,3,27,10,14,46,10,35,5,23,71,24,168,48,88,328
11603,4,104,30,87,229,58,412,34,57,557,76,460,27,123,690,91,620,62,204,966,46,380,29,88,546,35,321,33,61,451,6,43,4,12,61,0,14,0,4,19,0,0,0,0,3,0,5,0,3,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,26,0,7,26,14,109,6,34,163,340,2489,234,676,3737,6,50,20,42,126,13,86,25,70,194,78,372,46,87,587,90,318,50,176,627,52,192,30,105,385,53,310,34,82,475,87,600,88,144,917,61,291,53,72,472,5,34,5,9,59,3,3,0,3,10,0,5,0,3,10,0,0,0,0,0,0,0,0,0,4,0,8,0,3,10,33,100,11,52,192,479,2367,374,846,4059,6,22,5,27,63,0,19,3,20,40,21,230,41,84,371,58,240,32,88,417,27,93,14,71,205,53,133,24,95,313,89,513,93,264,953,130,666,136,223,1159
11701,3,15,9,25,54,5,29,10,9,50,3,51,12,28,94,3,28,11,31,74,15,65,10,40,131,12,93,16,58,176,12,54,14,37,112,15,60,6,27,111,0,11,5,9,29,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,7,13,32,74,421,99,272,871,0,10,6,14,25,3,22,3,16,48,0,27,15,20,63,5,24,9,30,63,6,10,0,10,31,5,14,12,16,51,10,72,25,53,157,9,108,31,48,198,10,40,19,26,91,0,30,10,10,49,0,19,9,6,30,0,6,0,0,9,0,3,0,0,3,0,3,0,0,3,5,18,3,5,29,66,413,138,247,858,4,10,3,3,20,0,3,0,4,12,3,20,6,28,54,3,18,13,15,45,3,14,0,20,39,3,11,8,14,37,7,11,10,16,41,13,93,31,68,204
11702,3,22,3,17,40,14,55,5,6,77,9,37,7,16,71,5,57,14,23,97,8,46,9,14,77,9,86,19,38,145,9,69,17,51,150,7,60,21,17,104,0,14,4,4,17,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,17,3,9,32,64,472,101,193,829,0,10,4,7,25,0,6,5,6,18,3,15,15,16,53,9,35,7,20,72,5,19,9,10,42,3,37,14,20,78,10,66,27,43,139,4,90,30,48,178,3,49,14,27,95,3,31,10,13,60,0,11,6,4,27,0,6,0,4,12,0,4,0,3,5,0,7,0,0,9,0,9,6,7,27,46,416,144,224,836,3,8,6,4,17,0,0,0,0,0,0,17,4,14,34,4,15,6,7,33,3,24,3,16,42,4,20,3,13,38,5,23,11,21,64,8,75,23,45,140
11703,4,77,57,100,242,30,181,36,45,287,30,121,28,143,319,16,69,24,74,183,8,45,10,28,85,4,65,22,47,140,17,115,26,92,244,13,124,47,86,267,5,58,31,44,137,4,28,13,24,66,0,11,11,8,31,0,0,7,5,14,0,6,0,0,8,3,19,12,7,40,14,41,4,27,98,144,955,330,719,2151,0,44,24,63,122,6,69,42,94,216,20,161,60,110,357,13,99,32,112,259,11,46,10,33,94,11,51,13,47,121,5,75,29,55,160,8,91,36,61,198,4,102,36,67,213,3,91,38,53,182,3,45,25,33,106,0,25,18,21,64,4,13,8,19,38,3,13,27,17,58,13,41,15,37,107,114,957,410,817,2295,5,28,19,14,70,0,20,10,12,49,11,116,50,95,273,13,82,36,90,220,7,34,16,100,156,11,59,11,49,135,7,59,16,64,145,5,74,32,71,187
11801,3,15,9,25,63,0,14,0,4,15,3,15,4,12,26,3,16,10,7,36,0,12,0,16,26,8,39,18,25,87,14,156,49,71,291,20,137,51,77,284,11,70,31,27,140,3,47,26,20,95,0,11,11,13,39,6,12,12,10,33,3,10,3,7,22,3,16,7,3,35,3,11,6,8,32,77,591,228,316,1215,9,27,11,14,62,0,3,0,8,11,0,3,5,4,15,0,16,0,6,28,4,7,0,8,18,3,9,5,6,28,0,33,9,27,71,11,119,36,69,241,13,118,50,68,251,4,80,35,35,162,3,56,11,23,95,3,45,19,11,73,3,21,9,7,48,26,65,39,20,153,6,21,16,16,52,91,636,252,324,1298,0,14,13,18,44,0,0,0,0,4,0,3,3,5,18,0,5,3,5,12,0,0,3,3,9,0,6,0,5,15,5,7,12,7,24,3,37,10,18,71
11802,0,64,35,60,152,15,106,28,22,166,15,94,18,82,212,9,47,17,24,102,4,27,12,27,66,12,108,30,77,215,27,243,81,155,506,25,162,60,82,340,14,56,25,26,115,3,20,6,16,51,3,8,13,0,25,0,8,0,0,9,0,0,0,0,5,0,8,0,3,17,0,32,9,33,80,136,985,330,605,2054,5,40,10,43,94,3,35,21,45,106,11,95,23,41,168,10,86,28,71,200,0,18,11,15,53,8,26,15,27,73,0,68,27,56,155,22,175,71,123,397,19,174,66,107,361,14,103,42,54,211,9,48,20,17,97,5,23,9,3,44,0,12,4,9,22,4,16,8,4,32,9,40,12,40,99,125,959,366,654,2109,0,20,12,18,47,0,18,3,9,22,4,71,29,48,155,13,74,23,55,155,9,38,17,45,105,9,28,15,31,84,7,34,22,48,100,10,72,34,64,179
11901,8,59,39,94,196,30,192,38,41,305,63,168,41,151,422,25,124,23,93,261,22,213,43,83,364,67,459,71,192,798,48,300,39,124,512,24,64,11,25,127,0,3,0,3,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,13,27,15,70,19,46,151,322,1668,319,871,3177,13,40,22,26,96,3,33,31,71,144,39,124,56,101,316,35,125,45,145,348,23,59,20,49,154,18,104,30,81,237,58,302,78,181,622,125,529,113,237,1003,35,163,42,87,324,4,37,13,9,65,0,0,5,3,7,0,0,0,3,0,0,0,0,0,0,3,3,0,0,9,17,62,22,45,144,378,1585,472,1036,3479,6,40,12,31,84,0,4,5,12,22,19,93,54,95,258,25,82,46,98,253,30,69,22,105,226,26,78,39,65,211,33,104,44,85,266,73,421,114,285,898
11902,7,33,16,41,95,18,70,18,16,125,29,84,25,76,206,50,394,82,149,673,26,183,46,78,333,35,217,45,96,399,35,182,40,84,340,16,59,16,29,121,8,5,3,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,16,8,46,18,27,95,216,1290,315,597,2416,4,27,10,19,67,0,26,14,25,67,20,59,20,38,131,19,65,20,53,157,13,52,9,28,100,20,106,36,76,233,53,335,107,151,645,55,282,87,129,547,34,115,44,64,255,8,39,6,21,78,0,3,4,5,16,0,3,4,3,6,0,0,0,0,0,0,11,0,3,10,3,38,13,30,94,230,1172,368,647,2410,3,19,9,21,53,0,3,3,8,15,4,32,18,39,98,21,43,24,36,126,11,37,12,36,94,12,42,17,34,108,22,165,56,112,352,65,340,140,208,754
11903,3,43,24,40,113,15,111,19,11,161,26,82,11,60,179,7,71,27,53,161,8,103,42,56,219,34,188,69,121,412,42,212,74,106,438,28,76,34,37,169,3,9,0,8,19,0,3,0,4,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,6,0,3,12,9,34,13,26,81,170,952,316,538,1981,6,17,11,28,66,0,21,9,34,67,24,47,29,47,148,18,53,19,50,145,8,29,10,16,61,14,47,15,35,103,17,131,59,102,299,40,289,94,158,577,36,130,44,88,297,7,37,19,21,79,3,21,0,6,31,0,3,3,8,16,0,0,0,0,4,0,3,0,0,6,10,25,25,29,86,186,860,337,618,1996,4,14,7,11,35,0,4,0,6,10,5,46,15,35,111,6,35,24,32,100,14,28,14,51,104,11,29,16,35,92,9,44,15,61,130,18,212,89,155,480
