SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
12103,1327,25154,0,0,0,0,0,0,8,0,0,0,0,11,116,27,11,0,0,154,382,101,99,38,0,624,46,53,74,27,3,198,3,0,0,0,0,6,564,180,179,68,7,992,0,0,0,0,0,0,384,76,23,3,0,481,1502,921,391,70,19,2901,986,516,472,96,21,2094,15,23,18,21,6,87,22,13,9,3,0,45,2913,1553,906,190,44,5610,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,11,0,7,0,3,14,22,7,0,9,4,45,10800,6643,9093,3894,1382,31810
12104,232,6082,0,0,3,0,0,4,58,9,0,0,0,66,552,214,98,7,0,865,1062,627,549,106,13,2351,182,153,225,98,27,688,9,9,5,0,0,29,1867,1012,881,209,36,4001,105,5,0,0,0,113,2377,191,27,4,0,2597,5140,1885,708,90,11,7844,1665,779,629,104,30,3214,85,51,73,33,6,252,81,30,17,3,0,130,9449,2944,1460,231,48,14137,0,0,0,0,0,0,12,0,0,0,0,12,22,13,4,0,0,39,4,3,6,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,42,16,12,6,0,74,25,14,10,9,0,58,13385,5221,4140,1283,319,24356
12201,166,5025,0,0,0,0,0,0,34,3,0,0,0,38,188,92,57,5,0,346,385,215,246,46,9,908,72,71,115,54,9,321,3,4,3,0,0,11,684,389,419,109,21,1623,18,0,0,0,0,18,582,48,7,0,0,635,1397,574,247,34,3,2254,588,291,253,50,3,1184,19,15,22,17,6,79,38,4,6,0,0,52,2647,931,532,101,12,4227,0,0,0,0,0,0,3,0,0,0,0,3,9,9,3,0,0,19,7,3,4,0,0,12,0,0,3,0,0,3,0,0,0,0,0,3,26,9,11,0,0,40,10,6,5,3,0,24,4760,2306,2668,1005,201,10941
12202,635,12438,0,0,0,0,0,0,23,0,0,0,0,22,179,50,30,4,0,258,393,188,230,40,12,865,56,43,79,42,23,232,3,3,0,0,0,11,650,282,339,91,30,1393,4,0,0,0,0,5,144,13,5,0,0,171,695,294,144,20,0,1148,318,113,100,23,9,567,19,14,26,12,13,75,19,7,3,0,0,34,1206,442,281,55,17,1996,0,0,0,0,0,3,12,0,0,0,0,15,42,12,4,0,0,61,16,7,3,0,0,29,4,0,3,0,0,4,3,0,0,0,0,3,77,19,10,0,3,112,38,16,16,5,4,74,6229,3118,4201,1782,693,16015
12203,1570,26396,4,0,0,0,0,4,85,6,3,0,0,95,397,99,50,3,0,546,416,265,327,72,16,1095,59,52,103,58,23,292,17,5,0,0,0,29,989,423,476,136,41,2056,21,8,3,0,0,35,1280,137,28,4,0,1450,4016,2023,978,165,30,7215,477,318,306,73,21,1199,31,19,41,23,13,128,79,27,15,5,3,134,5903,2541,1374,275,68,10157,0,0,0,0,0,0,3,0,0,0,0,3,18,14,7,0,0,41,11,3,4,3,3,18,4,4,4,6,6,17,0,0,0,0,0,3,37,20,13,6,4,82,48,28,15,9,3,107,14231,8183,10474,4235,1684,38806
12301,999,15705,0,0,0,0,0,0,18,0,0,0,0,18,115,22,3,4,0,149,168,99,62,12,6,349,45,38,56,30,14,180,6,3,0,0,0,11,348,163,121,49,18,705,0,0,0,0,0,0,4,0,0,0,0,4,31,10,0,0,0,41,4,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,3,40,8,0,0,0,57,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,21,10,3,0,0,0,10,5112,3644,4594,2124,1018,16493
12302,3042,33280,6,3,3,0,0,19,51,10,3,0,0,63,922,390,202,53,15,1591,1060,835,639,260,158,2952,90,105,132,97,111,539,43,28,16,10,8,109,2170,1374,993,431,298,5268,3,0,0,0,0,7,49,9,4,0,0,63,475,186,83,13,7,763,187,68,32,13,13,307,4,3,0,3,0,11,11,4,0,0,0,21,728,269,123,35,19,1171,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,12,6,0,9,3,0,15,0,8,3,4,4,20,3,0,0,0,3,4,16,15,11,7,3,53,124,11,11,3,3,155,13321,9339,9380,4515,3360,39926
12303,806,10215,0,0,0,0,0,0,11,0,0,0,0,11,143,6,4,0,0,153,89,17,13,0,0,120,8,6,7,12,0,31,7,0,0,0,0,11,258,30,21,15,0,325,0,0,0,0,0,0,3,0,0,0,0,3,16,8,3,0,0,25,7,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,29,7,3,0,0,44,0,0,0,0,0,0,7,0,0,0,0,7,3,4,4,0,0,11,3,4,3,0,0,17,0,0,5,3,0,10,0,0,0,0,0,0,18,9,14,3,0,46,15,0,5,3,3,34,3873,2113,2493,1373,811,10662
12401,767,19602,0,0,0,0,0,0,11,0,0,0,0,14,129,24,4,0,0,153,199,69,31,9,3,304,8,12,10,7,7,38,14,0,0,0,0,15,362,97,41,18,10,531,0,0,0,0,0,0,22,0,0,0,0,23,57,10,5,3,0,79,16,4,9,0,0,32,5,0,3,0,0,4,5,0,0,0,0,9,108,20,14,4,0,146,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,4,6,0,0,0,12,5,0,0,0,0,8,0,0,0,0,0,0,16,5,4,0,0,23,32,11,8,6,0,52,9283,4228,4204,1863,780,20357
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,2155,31306,0,3,0,0,0,10,24,4,0,0,0,32,371,83,33,3,0,494,1046,718,457,149,65,2437,66,48,80,49,35,271,44,14,5,0,0,61,1563,865,565,210,99,3305,5,0,0,0,0,3,41,9,0,0,0,50,660,229,93,12,0,1001,67,54,34,12,5,182,3,3,6,0,0,13,14,5,0,0,0,23,794,306,135,28,8,1266,0,0,0,0,0,0,9,0,0,0,0,10,21,9,0,0,0,29,13,5,0,0,0,23,4,3,0,3,6,13,0,3,0,0,0,4,45,17,0,6,7,80,45,19,14,15,10,111,12918,8244,8626,3993,2280,36064
12404,566,7499,0,0,0,0,0,0,22,0,3,0,0,23,172,56,12,7,0,241,331,198,113,36,18,696,22,27,19,14,6,90,12,4,3,0,0,17,556,278,154,57,18,1066,0,0,0,0,0,0,8,4,0,0,0,15,62,19,6,0,0,95,10,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,89,25,10,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,4,7,3,3,0,13,27,15,10,6,4,62,3300,2041,1878,966,594,8778
12405,986,11943,0,0,0,0,0,3,14,0,0,0,0,11,80,35,8,6,3,122,344,245,182,88,44,903,18,22,32,14,22,113,14,8,4,4,0,25,472,307,229,111,73,1184,0,0,0,0,0,0,7,3,0,0,0,13,167,78,66,16,7,334,25,8,19,4,3,64,0,0,0,0,0,3,5,0,0,0,0,3,207,92,82,20,10,417,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,9,3,0,0,0,11,10,4,0,0,0,16,4573,3175,3193,1567,1072,13574
12501,1542,8993,0,4,0,0,3,4,29,3,0,0,3,33,143,101,89,27,13,369,376,420,472,208,143,1617,83,109,138,85,98,514,15,15,11,11,3,58,649,644,709,326,262,2593,18,7,3,3,0,29,701,149,38,9,3,896,2050,1561,1151,389,144,5289,342,335,397,242,217,1543,10,17,26,18,37,106,76,33,32,16,19,173,3200,2104,1641,670,415,8036,0,0,0,0,0,0,4,0,0,0,0,7,10,9,14,7,3,48,3,15,8,8,9,39,3,4,3,3,7,24,4,0,3,0,0,4,30,28,23,19,21,120,30,16,8,13,3,61,5947,4619,4593,2400,2243,19808
12502,849,11531,3,0,0,0,0,9,44,11,0,0,0,54,304,158,85,19,5,568,595,676,699,246,71,2287,169,230,272,149,81,903,16,10,3,0,0,33,1132,1082,1066,414,158,3858,5,0,0,0,0,5,95,18,12,0,0,123,489,302,216,37,9,1051,128,138,161,50,23,494,8,10,8,3,4,31,15,10,3,0,0,25,736,468,401,93,30,1732,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,11,6,0,3,0,0,16,0,0,0,0,3,7,0,0,0,0,0,0,12,6,9,3,3,29,15,13,13,3,3,47,5434,4161,4570,1981,1049,17192
12503,3723,24101,6,0,3,0,0,12,83,8,4,0,0,96,493,218,151,45,16,925,627,621,615,343,200,2403,213,242,363,289,276,1378,28,27,15,13,21,106,1449,1113,1150,692,510,4915,9,3,4,4,0,23,209,54,13,3,0,278,1745,1235,780,301,100,4172,176,228,228,133,94,865,15,12,19,17,21,83,61,30,20,8,6,124,2218,1565,1069,468,217,5535,0,0,0,0,0,0,4,3,0,0,0,3,14,15,11,10,3,52,13,10,20,18,9,58,8,6,10,14,8,48,3,0,4,0,0,12,38,39,44,34,20,183,33,34,15,16,16,111,10081,7597,7871,4811,4497,34847
12504,1148,15645,0,4,0,0,0,9,74,13,3,0,0,97,560,405,275,48,22,1318,692,770,804,249,114,2631,94,160,246,98,86,688,37,19,11,4,8,75,1462,1367,1347,409,230,4814,65,17,7,3,0,96,609,272,58,12,3,950,4131,3832,2329,518,179,10987,534,583,544,228,128,2011,14,11,17,9,11,64,97,80,50,19,16,255,5444,4790,3004,787,336,14363,0,0,0,0,0,0,0,0,3,0,0,8,20,31,21,7,0,75,0,14,12,8,5,33,0,0,0,0,3,4,0,0,0,0,0,3,27,38,36,13,7,123,48,38,22,14,15,131,11892,9690,8629,3136,1733,35081
12601,618,9490,0,0,0,0,0,0,11,0,0,0,0,11,116,42,15,3,0,182,209,159,180,39,15,609,49,63,79,34,17,245,0,4,5,0,0,12,383,271,289,76,30,1052,7,0,0,0,0,7,82,14,4,0,0,106,573,455,291,40,7,1368,100,119,149,42,11,420,5,0,0,7,0,10,6,8,5,0,0,22,768,606,449,86,15,1934,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,10,9,5,3,0,3,22,4020,2863,3553,1403,667,12514
12602,1281,19069,3,0,3,0,0,8,84,8,0,0,0,100,864,439,227,48,7,1583,958,792,734,181,63,2732,133,177,232,122,68,733,20,18,12,10,5,64,2071,1430,1210,361,139,5211,16,3,0,3,0,22,1424,248,40,8,0,1712,3225,1967,1012,175,43,6420,364,286,248,83,28,1012,15,11,18,13,10,67,48,23,16,3,0,87,5083,2544,1333,285,88,9335,0,0,0,0,0,0,7,3,0,0,0,8,13,8,0,0,0,23,3,9,7,3,0,23,3,3,0,0,3,7,0,0,0,0,0,0,25,19,9,3,0,64,51,33,30,15,8,133,12918,8081,8129,3175,1517,33816
12701,2875,22570,0,0,0,0,0,0,8,0,0,0,0,12,59,16,16,6,0,94,264,285,266,111,38,964,56,67,94,65,53,347,11,13,4,0,0,28,404,378,380,187,102,1447,4,0,0,0,0,8,12,0,3,0,0,14,72,28,5,0,0,103,29,33,21,13,7,100,0,0,4,0,3,6,3,0,0,0,0,8,118,60,38,13,4,238,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,7,0,0,3,0,0,9,0,3,5,0,3,14,0,0,0,0,0,0,8,5,11,0,3,25,31,20,13,12,8,83,5780,5109,6563,3921,2988,24369
12702,4949,33555,3,0,4,3,3,14,60,5,3,3,0,70,456,263,179,52,20,971,837,949,972,522,335,3614,85,135,211,147,194,777,43,33,30,14,13,132,1480,1386,1396,740,569,5576,11,3,3,0,0,16,188,66,15,3,0,273,1371,1004,737,223,90,3422,134,163,214,118,64,694,9,10,9,9,18,58,58,33,14,12,3,118,1771,1274,995,361,176,4580,0,0,0,0,0,3,14,3,3,0,0,16,25,9,7,3,0,44,31,31,29,23,13,128,7,16,13,18,27,77,4,3,3,3,0,8,75,70,52,47,37,278,61,51,35,12,17,176,11665,9806,10541,6410,5746,44170
12703,2179,20519,3,3,0,0,0,9,28,3,4,0,0,37,405,185,132,37,9,770,567,499,484,216,101,1868,60,56,103,78,51,349,20,17,12,3,0,61,1080,770,744,334,160,3095,9,0,4,0,0,12,130,34,14,0,0,182,1411,1038,683,189,59,3380,189,209,235,128,66,826,6,8,7,7,3,29,54,28,14,13,5,108,1793,1320,958,333,134,4536,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,3,11,5,3,22,5,3,3,3,0,13,0,0,0,0,0,3,12,12,15,14,0,47,21,6,11,6,8,55,8053,6556,7432,3729,2478,28251
12801,994,18769,0,0,0,0,0,0,40,4,0,0,0,48,482,160,55,12,0,710,1322,710,573,103,24,2739,135,104,119,69,25,447,32,3,3,3,0,40,2015,980,753,190,57,3987,13,0,0,0,0,20,459,32,3,4,0,496,2721,1041,385,59,11,4210,698,327,217,65,9,1317,16,8,14,12,7,54,55,15,6,0,0,75,3963,1426,620,134,23,6172,3,0,0,0,0,3,13,0,0,0,0,11,32,15,8,0,0,55,8,8,4,5,0,24,3,3,3,0,0,6,4,0,0,0,0,3,57,24,17,7,0,104,34,13,9,4,0,63,12180,6065,6800,2976,1075,29096
12802,1105,23434,0,0,0,0,0,0,35,0,0,0,0,37,342,122,47,6,3,516,724,541,462,136,31,1891,120,115,151,84,29,494,18,6,7,3,0,30,1235,785,673,220,55,2966,0,3,0,0,0,3,85,12,0,0,0,95,1404,540,192,23,3,2160,185,157,87,33,9,472,7,5,8,6,3,30,26,3,0,4,0,32,1705,719,297,63,10,2797,5,0,0,0,0,4,6,0,0,0,0,11,14,7,0,0,0,27,7,0,6,3,0,16,3,3,0,0,0,13,3,0,0,0,0,3,36,13,6,8,4,66,22,12,15,4,7,55,10256,6428,7986,3470,1181,29319
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
