SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
11903,285,271,215,120,97,105,18,1151,0,0,0,0,0,0,0,3,38,31,29,29,20,21,9,182,0,4,4,8,6,43,95,136,342,218,173,63,76,46,33,1249,3,13,35,40,56,78,89,105,175,72,48,21,23,18,22,808,0,3,3,3,3,0,8,8,32,18,11,7,11,3,8,123,0,0,0,0,0,0,4,0,13,10,11,9,7,7,7,66,554,158,90,39,487,139,997,360,661,216,152,62,56,57,148,4174,8,0,0,0,0,3,15,5,8,6,0,0,7,0,574,627,568,191,141,95,579,290,1292,713,1873,1230,1214,714,789,600,865,11147,3,0,0,0,0,6,7,10,138,302,550,575,806,1071,246,3716,0,0,0,0,8,15,28,43,140,103,101,77,62,70,54,711,4,3,3,0,6,10,28,60,432,609,632,627,660,911,227,4206,0,0,0,0,0,3,8,9,59,69,104,72,119,109,58,613
11904,420,428,291,166,120,89,19,1606,0,0,0,0,0,3,6,8,45,36,53,37,31,19,13,259,0,0,3,6,17,37,96,178,419,226,191,61,79,49,17,1391,3,8,35,42,69,87,108,120,176,78,41,12,8,14,22,829,3,3,0,3,6,7,5,15,24,17,14,0,4,3,5,114,0,0,0,0,0,0,6,3,19,20,16,7,7,4,11,103,414,140,80,49,524,138,1192,328,536,129,112,30,45,40,161,3917,8,0,0,0,5,3,11,3,6,5,3,0,0,0,701,755,435,162,126,99,639,307,1519,808,2127,1488,1620,994,1050,709,1021,13102,4,0,0,0,3,0,8,16,133,331,594,585,864,868,256,3662,0,0,0,0,9,14,40,50,164,111,82,60,54,45,47,675,3,0,3,0,4,8,9,55,439,612,759,619,605,599,242,3964,0,0,0,0,0,8,0,7,70,88,114,100,149,99,46,681
12001,143,178,171,143,132,156,14,963,0,0,0,0,0,0,3,5,13,27,25,27,18,46,4,170,3,0,0,3,9,21,46,64,204,161,175,60,118,106,12,986,0,7,16,13,31,39,50,54,127,64,57,31,23,44,10,573,0,0,3,0,4,0,8,8,13,12,10,5,11,9,5,85,0,0,0,0,3,0,0,3,6,3,12,4,10,14,7,67,260,84,39,12,257,85,514,216,436,173,122,78,54,82,81,2489,0,0,0,0,6,0,4,5,4,3,3,0,0,0,526,554,270,93,60,35,314,163,677,409,1133,842,1028,803,1193,1395,706,9118,0,0,0,0,0,0,4,4,53,101,245,273,598,1241,179,2708,0,0,0,0,0,3,15,22,64,46,42,35,36,63,37,372,3,0,0,0,3,7,10,15,167,244,368,384,518,1033,172,2921,0,0,0,0,0,3,0,3,13,36,64,54,122,177,33,518
12002,74,79,110,110,113,242,8,742,0,0,0,0,0,0,3,3,10,11,10,21,23,35,7,123,3,0,0,0,0,3,14,22,65,80,105,48,99,134,5,580,0,0,4,3,7,7,22,32,69,41,44,21,26,37,7,320,0,0,0,0,0,0,0,3,10,4,0,0,14,10,5,53,0,0,0,0,0,0,0,0,3,0,3,4,6,18,3,48,35,17,9,6,68,22,144,60,175,69,68,51,40,50,22,830,0,0,0,0,0,0,0,4,3,0,0,0,0,0,445,462,40,26,11,13,81,38,200,148,496,395,583,566,956,1687,536,5776,0,0,0,0,0,0,0,4,21,44,81,124,302,1205,92,1874,0,0,0,0,0,3,4,9,23,22,39,28,28,60,14,210,0,0,0,0,0,3,0,3,56,91,143,203,342,1012,92,1934,0,0,0,0,0,0,0,0,3,7,12,31,83,228,16,379
12003,440,423,339,201,153,142,18,1783,3,0,3,0,0,7,3,8,39,52,48,38,30,36,21,276,3,0,0,0,14,56,96,157,427,277,228,91,89,72,24,1532,3,15,30,30,65,108,100,100,192,66,44,27,26,21,10,844,4,0,7,0,7,5,5,10,25,15,8,6,3,6,11,106,0,0,0,0,0,0,8,3,13,14,12,7,14,7,15,91,499,139,71,30,385,127,909,304,463,166,96,53,46,36,102,3427,3,0,0,0,7,3,9,0,13,3,9,0,0,3,751,806,517,160,108,64,500,329,1250,733,2056,1564,1663,1182,1326,1025,1017,13495,3,0,0,0,4,3,5,14,114,290,526,525,918,1613,253,4272,0,5,3,0,5,6,27,49,155,109,80,63,70,85,47,721,5,0,3,0,0,8,10,48,367,511,590,589,738,1159,244,4274,0,0,0,0,0,3,0,11,59,63,75,82,153,177,43,664
12101,146,198,195,146,171,293,22,1209,0,0,0,0,0,0,4,3,9,30,38,13,43,46,8,195,3,0,6,0,4,16,33,65,195,179,241,64,183,237,12,1243,6,8,10,7,19,29,54,69,120,80,58,66,56,85,10,680,4,3,0,0,3,3,4,5,10,6,12,3,4,3,5,65,3,0,0,0,0,0,4,0,3,4,7,4,14,21,8,67,282,76,36,14,181,73,345,216,487,238,205,131,104,208,82,2677,0,0,0,0,0,0,5,0,4,0,3,0,3,0,704,725,307,88,57,27,233,136,485,415,1148,964,1313,1036,1563,2178,900,10851,5,0,0,0,3,0,12,11,64,110,255,304,625,2060,245,3697,3,0,0,0,0,9,18,21,66,56,52,57,57,115,47,491,0,0,5,3,0,5,18,33,169,266,329,415,568,2047,222,4079,0,0,0,0,0,0,0,5,13,28,60,78,125,283,36,630
12102,129,198,145,119,126,111,8,860,0,0,0,0,0,0,0,4,13,18,27,20,16,13,12,128,0,0,3,0,8,15,28,51,158,151,141,56,77,66,13,755,3,7,17,6,28,25,74,57,143,71,35,27,11,21,14,543,0,0,0,0,0,3,0,5,16,9,3,3,0,5,5,50,0,0,0,0,0,0,0,0,9,0,6,12,8,9,3,45,185,70,36,14,167,59,424,256,552,176,111,46,39,38,62,2251,4,0,0,0,0,5,7,3,7,0,0,0,0,0,349,374,200,83,60,24,210,113,560,439,1161,815,832,598,761,623,496,6972,3,0,0,0,0,0,3,21,63,145,310,418,804,1099,233,3100,0,0,3,0,0,3,14,21,94,79,64,54,42,33,31,445,0,0,0,0,0,3,9,33,201,390,575,676,735,938,238,3802,3,0,0,0,0,3,0,4,31,39,63,71,126,104,30,477
12103,101,110,121,139,134,338,12,984,0,0,0,0,0,0,0,0,14,14,12,15,20,44,9,124,8,0,3,3,0,18,17,37,132,105,155,85,177,249,20,1015,7,8,16,11,18,38,43,61,163,128,107,73,85,167,21,944,0,0,0,0,7,0,10,4,14,11,13,5,13,12,4,94,0,0,0,0,0,0,0,0,3,5,7,7,6,15,9,54,272,104,47,21,190,93,392,296,874,491,386,264,276,393,131,4238,0,0,0,0,0,0,4,8,0,0,0,0,3,7,559,584,297,115,75,30,227,159,490,456,1437,1039,1089,912,1180,2007,791,10299,6,5,0,0,0,0,5,4,66,100,238,286,779,2866,360,4716,0,0,0,0,10,6,12,23,73,59,54,49,87,161,62,585,7,0,3,0,4,4,10,28,146,272,358,509,767,2888,411,5411,0,0,0,0,0,0,7,3,23,25,39,56,98,280,32,566
12104,140,159,225,203,186,489,23,1447,0,0,0,0,0,0,0,3,13,15,32,30,43,70,17,214,3,0,3,0,4,15,18,37,134,147,197,75,236,343,15,1233,3,3,8,12,13,21,24,44,122,92,91,48,78,201,11,772,0,3,0,0,0,3,0,0,10,6,13,13,13,21,3,84,0,0,0,0,0,0,0,0,0,0,13,13,12,23,9,74,85,26,17,5,81,38,163,128,333,227,222,177,162,330,63,2066,0,0,0,0,0,0,0,3,5,3,0,0,4,3,858,881,100,39,35,17,109,94,233,264,933,887,1437,1276,2089,3638,1076,12226,4,0,0,0,0,0,6,3,26,28,96,125,366,1450,120,2226,0,0,0,0,0,0,5,10,24,22,26,26,35,102,47,286,5,0,0,0,0,4,5,9,73,106,187,237,327,1341,141,2432,0,0,0,0,0,3,3,0,7,17,43,40,129,271,20,540
12201,34,73,89,65,68,165,4,507,0,0,0,0,0,0,0,0,3,10,7,16,19,30,12,98,0,0,0,0,3,4,3,8,45,48,50,30,74,114,6,383,0,4,8,0,3,16,22,15,47,37,34,17,25,45,6,289,0,0,0,0,0,0,3,0,5,3,4,3,4,3,0,27,0,0,0,0,0,0,0,0,3,5,3,3,8,14,3,32,39,13,10,0,49,21,109,85,199,132,107,77,63,134,48,1075,0,0,0,0,0,0,0,3,3,4,3,0,0,0,318,334,42,16,13,6,64,40,145,129,426,397,486,429,647,1205,438,4485,3,0,0,0,0,0,0,0,18,23,54,48,152,716,96,1106,0,0,0,0,0,0,3,3,16,8,20,24,21,56,14,177,0,0,0,0,0,0,3,5,30,86,128,184,237,956,125,1756,0,0,0,0,0,0,3,0,7,10,17,19,36,135,16,240
12202,91,149,134,136,85,166,16,803,0,0,0,0,0,0,3,0,19,21,11,12,11,20,8,102,0,0,3,0,0,3,17,19,81,82,81,38,70,78,15,495,3,4,3,8,19,23,41,57,139,77,63,33,35,65,16,580,0,0,0,0,0,0,7,3,7,3,7,9,0,4,3,49,0,0,0,0,0,0,0,0,3,3,3,9,5,4,4,38,64,31,18,9,138,50,304,211,571,224,154,100,91,150,82,2199,3,0,0,0,0,0,4,0,3,6,0,0,0,7,394,418,71,34,29,18,163,87,390,332,1062,722,669,537,561,808,571,6059,4,0,0,0,0,0,7,7,36,85,152,207,431,782,213,1922,0,0,0,0,0,0,3,15,46,46,65,40,75,66,37,401,5,0,0,0,3,0,10,24,174,299,400,475,538,933,257,3129,0,0,0,0,0,0,0,0,18,22,29,59,68,81,27,304
12203,250,335,334,251,217,242,27,1711,0,0,0,0,0,0,7,3,27,38,50,29,34,39,19,249,3,0,3,0,4,11,43,83,210,190,160,79,127,120,19,1053,5,8,19,10,51,69,78,120,235,135,92,44,35,53,22,956,0,0,0,0,0,3,5,6,27,11,10,4,3,5,10,96,0,0,0,0,0,0,0,3,11,11,19,12,17,12,12,100,186,85,48,22,304,117,735,477,1098,392,284,115,104,119,188,4274,3,3,0,0,6,0,19,3,17,3,4,3,3,3,769,835,198,94,76,34,385,220,956,801,2216,1545,1847,1254,1469,1519,1146,13768,5,8,3,0,3,0,5,12,106,214,470,563,1130,2149,386,5049,0,0,0,0,3,5,7,24,106,120,111,101,111,119,72,781,7,4,0,0,0,4,11,57,364,688,961,1142,1315,2520,447,7518,0,0,0,0,0,5,5,9,42,71,95,152,239,282,59,945
12301,104,135,166,98,65,53,11,654,0,0,0,0,0,0,0,5,13,18,25,28,22,3,6,121,0,0,0,0,0,8,14,45,135,111,100,34,25,18,15,511,0,3,10,3,12,11,39,39,81,32,14,7,8,7,8,277,0,0,0,0,0,3,3,3,17,14,5,3,4,0,3,60,0,0,0,0,0,0,0,0,3,9,7,3,5,3,7,34,67,20,16,9,134,51,428,163,297,71,50,10,13,14,80,1415,0,0,0,0,0,0,3,3,0,3,0,0,3,0,199,221,74,19,23,14,156,83,499,293,746,565,781,548,490,260,368,4922,3,0,0,0,0,0,0,5,45,151,397,480,795,657,204,2730,0,0,0,0,0,0,5,15,32,38,46,22,29,15,19,226,0,3,0,0,0,4,6,15,226,479,629,605,567,403,167,3123,0,0,0,0,0,3,0,4,31,56,82,110,128,66,41,534
12302,329,383,286,168,93,50,19,1378,0,0,0,0,0,3,3,4,37,51,44,24,18,9,10,207,0,0,0,4,9,40,91,213,538,343,211,52,53,28,31,1619,7,14,18,20,50,78,126,117,180,81,39,11,18,5,30,782,0,0,0,0,4,6,12,17,38,28,12,7,0,3,12,142,0,0,0,0,0,0,0,0,13,10,16,11,9,3,9,73,240,121,51,47,452,199,1260,420,673,151,82,14,16,11,186,3935,4,3,3,3,6,3,13,9,19,3,4,3,0,0,496,570,259,138,89,75,542,340,1552,873,2117,1620,1576,872,639,274,850,11816,4,0,0,3,0,0,10,22,182,526,1002,879,1092,740,374,4824,0,0,0,0,9,9,21,42,146,103,107,56,51,32,37,621,0,0,3,0,0,9,17,61,636,926,898,682,600,377,263,4468,0,0,0,0,0,3,6,13,70,131,162,122,133,60,57,756
12303,94,119,102,84,40,40,9,517,0,0,0,0,0,3,4,7,17,16,19,16,12,3,3,103,0,0,0,0,3,9,14,40,130,84,77,18,33,19,14,443,0,0,9,6,14,16,29,52,71,23,18,3,4,3,8,256,0,0,0,0,3,4,10,3,8,8,12,0,6,0,8,51,0,0,0,0,0,0,0,3,3,6,3,3,3,0,9,29,44,15,9,9,147,40,401,167,244,60,35,17,3,7,59,1259,0,0,0,0,8,0,11,0,8,0,0,0,0,0,194,224,47,23,21,10,191,80,485,305,662,421,488,331,304,184,327,3874,0,0,0,0,0,0,3,0,48,116,238,206,376,316,146,1454,0,0,0,0,0,3,3,8,32,37,35,19,19,15,15,181,0,0,3,0,3,3,10,19,160,291,366,346,284,230,180,1894,0,0,0,0,0,0,0,7,13,32,64,49,62,43,25,294
12401,195,222,222,187,111,86,14,1089,0,0,0,0,0,0,5,4,17,14,33,29,26,20,9,152,0,0,3,0,3,13,22,53,200,161,156,60,91,42,15,825,0,4,13,8,20,58,96,108,208,104,50,21,22,7,15,737,0,0,0,0,0,3,9,8,19,20,8,6,5,3,3,84,0,0,0,0,0,0,0,3,10,3,3,6,8,0,7,43,63,35,34,21,222,95,693,409,818,252,116,56,43,43,90,2967,3,0,0,0,0,3,6,3,3,0,0,0,0,0,409,433,68,43,48,29,257,193,886,677,1673,1031,928,674,667,453,591,8222,4,0,0,0,0,0,3,3,42,96,251,315,575,555,170,2020,0,0,0,0,4,6,12,23,101,80,75,52,34,24,36,440,0,0,0,0,3,4,10,24,239,426,568,586,509,409,221,3005,0,0,0,0,0,0,0,4,28,47,73,90,88,63,25,421
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,319,397,304,227,140,72,31,1540,0,0,0,0,0,3,3,13,37,40,64,42,33,19,14,267,3,0,3,3,4,21,66,156,401,318,206,79,52,39,39,1389,4,5,12,6,41,46,107,108,167,65,43,4,16,8,19,650,0,0,0,0,3,3,8,7,36,24,17,3,6,0,11,121,0,0,0,0,0,0,0,0,10,12,8,3,8,3,10,59,178,51,50,32,315,125,1052,409,669,148,86,29,21,24,160,3345,3,0,0,0,9,0,20,8,12,3,4,3,0,0,493,559,197,62,66,47,396,223,1296,771,1933,1539,1817,1124,968,435,846,11707,8,0,3,0,0,0,10,10,146,349,890,889,1335,1086,340,5071,0,0,0,0,4,0,10,18,90,94,75,72,36,20,28,458,0,4,6,0,3,11,20,48,493,952,1142,981,848,576,306,5396,3,0,0,0,0,0,4,8,54,136,202,183,198,86,52,935
12404,82,92,70,34,38,17,9,381,0,0,0,0,0,0,0,5,11,10,10,11,3,0,0,53,0,0,0,0,5,4,16,32,99,82,48,13,23,7,12,349,0,0,5,5,10,14,30,34,37,20,8,4,5,3,10,190,0,0,0,0,0,3,3,3,5,5,3,3,0,0,5,28,0,0,0,0,0,0,0,0,3,5,7,6,10,0,3,26,26,18,4,3,88,30,261,97,191,40,27,9,3,8,48,865,0,0,0,0,0,0,4,3,7,0,0,0,0,0,120,133,32,25,11,12,112,54,340,202,547,414,369,254,220,88,225,2899,0,0,0,0,0,0,0,8,35,88,171,180,264,193,97,1029,0,0,0,0,3,0,0,4,31,22,24,17,13,11,11,132,3,0,0,0,0,0,3,16,159,258,218,182,183,121,94,1248,0,0,0,0,0,0,0,3,19,28,34,29,36,10,20,173
12405,120,168,101,48,25,11,4,502,0,0,0,0,0,0,0,0,11,17,17,17,5,0,5,74,3,0,0,0,3,9,42,76,181,123,75,26,13,10,19,575,0,0,8,3,17,23,25,38,66,24,16,0,0,5,3,231,0,0,0,0,0,0,3,18,13,6,3,0,0,0,3,44,0,0,0,0,0,0,0,0,5,0,10,6,0,3,6,27,71,16,26,17,148,44,439,122,173,33,17,6,3,4,69,1189,0,0,0,0,0,0,0,0,5,0,0,0,0,0,168,186,76,17,44,14,174,78,524,283,690,583,621,306,206,78,315,4012,0,0,0,0,0,0,0,5,56,158,377,305,416,261,148,1733,0,0,0,0,0,0,8,14,40,41,21,11,14,8,12,174,0,0,0,3,3,3,4,21,207,369,313,257,230,109,104,1625,0,0,0,0,0,0,0,3,27,45,57,49,35,23,18,261
12501,256,196,134,77,55,30,10,809,0,0,0,0,0,0,10,6,26,25,28,19,10,8,7,141,3,0,3,7,15,41,103,159,266,148,112,31,41,30,17,978,5,12,25,38,38,70,80,60,91,32,12,7,7,0,4,481,0,3,3,3,5,5,10,8,15,9,7,0,4,0,13,82,0,0,0,0,0,0,3,0,10,4,0,4,4,3,6,43,331,59,51,37,238,90,466,107,185,45,27,23,11,4,48,1731,3,0,0,4,9,0,9,3,10,4,3,0,0,0,373,418,346,80,88,82,309,221,776,453,1140,754,737,491,504,285,503,6763,0,0,0,0,0,0,3,8,129,222,311,278,372,341,93,1762,0,0,0,4,15,14,37,51,100,62,36,36,20,16,38,433,0,0,3,0,3,11,20,38,287,269,276,182,176,162,79,1504,0,0,0,0,0,3,0,7,38,29,52,42,47,33,21,279
12502,110,100,104,76,54,52,12,522,0,0,0,0,0,0,0,3,15,3,11,12,16,4,4,79,3,0,0,3,3,12,26,54,154,97,84,38,51,34,7,580,0,6,11,9,25,41,41,38,57,46,36,13,8,9,4,344,0,0,0,0,0,5,3,4,13,5,4,5,3,3,5,48,0,0,0,0,0,0,0,0,4,0,4,3,5,0,0,20,275,79,40,23,222,90,428,171,376,129,66,29,23,23,68,2051,7,0,0,0,0,0,7,3,3,4,0,0,0,0,279,302,285,95,50,34,268,146,530,302,839,544,578,397,445,321,404,5241,0,0,3,0,0,0,3,13,88,158,295,363,614,651,147,2345,0,0,3,0,3,8,21,30,83,58,50,31,40,20,21,374,0,0,0,0,0,5,21,37,237,340,384,422,390,451,118,2415,0,0,0,0,0,0,3,10,25,34,55,44,74,62,19,326
12503,262,227,177,91,60,22,17,907,0,0,0,0,0,3,5,7,23,27,31,19,8,11,3,152,3,0,0,3,12,32,114,173,391,246,119,38,33,20,26,1204,0,10,23,31,56,64,94,95,144,42,21,9,0,4,20,611,5,0,0,3,3,10,10,25,21,13,5,3,0,0,14,123,0,0,0,0,0,0,3,4,13,11,11,8,3,3,6,65,317,117,90,54,602,167,1150,350,540,107,67,8,15,8,179,3780,0,3,0,0,3,0,17,12,9,5,3,0,0,0,513,562,329,130,122,84,697,297,1444,740,1657,999,982,500,476,228,813,9502,3,0,0,0,0,3,10,14,168,359,575,590,716,559,188,3178,0,0,3,3,6,12,39,65,175,105,78,60,33,21,49,651,3,0,3,0,3,11,32,71,463,598,596,501,436,343,164,3232,0,0,0,0,3,6,11,13,59,80,108,81,92,69,42,566
12504,331,339,263,156,102,69,15,1343,0,0,0,0,0,0,3,6,33,31,34,29,24,27,11,200,7,0,3,3,14,31,88,191,520,416,278,64,89,47,23,1775,3,3,15,24,50,72,91,73,134,74,36,18,11,12,13,626,3,3,0,0,7,6,10,11,18,11,7,3,0,0,10,96,0,0,0,0,0,0,4,0,13,8,21,7,8,5,8,88,449,86,57,36,366,110,764,329,572,138,96,27,23,21,94,3181,6,3,3,0,3,3,9,5,10,3,0,0,0,0,548,602,467,99,86,64,446,234,1040,725,1972,1540,1618,1026,1103,585,765,11777,3,0,0,0,6,3,12,19,160,428,883,822,1177,1009,214,4736,0,0,0,0,4,17,19,26,155,106,71,57,41,37,18,553,0,0,0,3,3,4,22,47,493,718,727,673,640,483,184,3992,0,0,0,0,0,0,0,13,58,75,130,119,162,134,37,729
12601,47,53,71,78,58,99,6,434,0,0,0,0,0,0,0,0,4,4,7,12,12,21,3,58,0,0,0,0,0,9,5,31,76,88,79,40,52,65,12,448,0,0,12,8,6,19,22,36,73,44,27,29,21,23,4,325,0,0,0,0,0,0,0,0,4,3,4,0,3,7,0,22,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,15,171,54,24,6,100,47,226,132,373,150,118,41,45,48,56,1591,0,0,0,0,0,3,0,0,6,0,3,0,0,0,221,235,177,59,34,20,115,76,278,226,649,398,429,343,390,526,311,4035,3,0,0,0,0,3,0,7,37,62,148,212,464,957,118,2013,0,0,4,0,3,3,9,14,47,41,41,27,24,44,25,283,0,3,0,0,0,0,9,16,88,147,194,250,356,746,118,1939,0,0,0,0,0,4,0,0,8,15,19,27,50,70,17,214
12602,276,311,262,211,131,164,26,1428,0,0,0,0,0,3,0,8,30,33,29,35,30,33,14,225,3,0,4,3,5,37,67,120,349,296,227,111,140,112,24,1498,3,12,40,22,58,73,77,102,151,82,55,27,34,35,14,784,0,0,0,0,0,7,7,6,28,24,9,5,8,3,5,114,0,0,0,0,5,0,0,0,0,7,11,9,6,14,6,76,478,147,77,34,386,125,782,347,632,225,178,71,79,94,117,3783,0,0,0,0,6,0,5,0,15,3,3,0,0,0,664,702,492,169,133,58,478,268,999,679,1764,1391,1512,1160,1303,1200,925,12523,3,4,0,0,3,0,4,10,109,252,424,504,1010,1697,256,4289,3,0,0,0,4,8,25,29,116,86,78,53,69,87,43,601,0,4,0,0,0,9,21,42,279,478,641,633,789,1406,264,4569,0,0,0,3,0,0,7,5,42,68,96,89,174,196,45,716
