SA3_CODE_2016,Per_age_15ov_C06_M,Per_age_15ov_C06_F,Per_age_15ov_C06_P,Per_age_15ov_C11_M,Per_age_15ov_C11_F,Per_age_15ov_C11_P,Per_age_15ov_C16_M,Per_age_15ov_C16_F,Per_age_15ov_C16_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Em_FT_C16_M,Lfs_Em_FT_C16_F,Lfs_Em_FT_C16_P,Lfs_Em_PT_C06_M,Lfs_Em_PT_C06_F,Lfs_Em_PT_C06_P,Lfs_Em_PT_C11_M,Lfs_Em_PT_C11_F,Lfs_Em_PT_C11_P,Lfs_Em_PT_C16_M,Lfs_Em_PT_C16_F,Lfs_Em_PT_C16_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Em_AFWr_C16_M,Lfs_Em_AFWr_C16_F,Lfs_Em_AFWr_C16_P,Lfs_Unem_LFW_C06_M,Lfs_Unem_LFW_C06_F,Lfs_Unem_LFW_C06_P,Lfs_Unem_LFW_C11_M,Lfs_Unem_LFW_C11_F,Lfs_Unem_LFW_C11_P,Lfs_Unem_LFW_C16_M,Lfs_Unem_LFW_C16_F,Lfs_Unem_LFW_C16_P,Lfs_Tot_LForc_C06_M,Lfs_Tot_LForc_C06_F,Lfs_Tot_LForc_C06_P,Lfs_Tot_LForc_C11_M,Lfs_Tot_LForc_C11_F,Lfs_Tot_LForc_C11_P,Lfs_Tot_LForc_C16_M,Lfs_Tot_LForc_C16_F,Lfs_Tot_LForc_C16_P,N_LForc_C06_M,N_LForc_C06_F,N_LForc_C06_P,N_LForc_C11_M,N_LForc_C11_F,N_LForc_C11_P,N_LForc_C16_M,N_LForc_C16_F,N_LForc_C16_P,Pcnt_Unemp_C06_M,Pcnt_Unemp_C06_F,Pcnt_Unemp_C06_P,Pcnt_Unemp_C11_M,Pcnt_Unemp_C11_F,Pcnt_Unemp_C11_P,Pcnt_Unemp_C16_M,Pcnt_Unemp_C16_F,Pcnt_Unemp_C16_P,Pcnt_LForc_prt_C06_M,Pcnt_LForc_prt_C06_F,Pcnt_LForc_prt_C06_P,Pcnt_LForc_prt_C11_M,Pcnt_LForc_prt_C11_F,Pcnt_LForc_prt_C11_P,Pcnt_LForc_prt_C16_M,Pcnt_LForc_prt_C16_F,Pcnt_LForc_prt_C16_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,Pcnt_Emp_to_pop_C16_M,Pcnt_Emp_to_pop_C16_F,Pcnt_Emp_to_pop_C16_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,No_sc_qu_Po_De_C16_M,No_sc_qu_Po_De_C16_F,No_sc_qu_Po_De_C16_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Gr_D_G_Ce_C16_M,N_s_q_Gr_D_G_Ce_C16_F,N_s_q_Gr_D_G_Ce_C16_P,N_s_q_BD_C06_M,N_s_q_BD_C06_F,N_s_q_BD_C06_P,N_s_q_BD_C11_M,N_s_q_BD_C11_F,N_s_q_BD_C11_P,N_s_q_BD_C16_M,N_s_q_BD_C16_F,N_s_q_BD_C16_P,N_s_q_AdDip_DL_C06_M,N_s_q_AdDip_DL_C06_F,N_s_q_AdDip_DL_C06_P,N_s_q_AdDip_DL_C11_M,N_s_q_AdDip_DL_C11_F,N_s_q_AdDip_DL_C11_P,N_s_q_AdDip_DL_C16_M,N_s_q_AdDip_DL_C16_F,N_s_q_AdDip_DL_C16_P,N_s_q_Cert_III_IV_C06_M,N_s_q_Cert_III_IV_C06_F,N_s_q_Cert_III_IV_C06_P,N_s_q_Cert_III_IV_C11_M,N_s_q_Cert_III_IV_C11_F,N_s_q_Cert_III_IV_C11_P,N_s_q_Cert_III_IV_C16_M,N_s_q_Cert_III_IV_C16_F,N_s_q_Cert_III_IV_C16_P,N_s_q_Cert_I_II_C06_M,N_s_q_Cert_I_II_C06_F,N_s_q_Cert_I_II_C06_P,N_s_q_Cert_I_II_C11_M,N_s_q_Cert_I_II_C11_F,N_s_q_Cert_I_II_C11_P,N_s_q_Cert_I_II_C16_M,N_s_q_Cert_I_II_C16_F,N_s_q_Cert_I_II_C16_P,N_s_q_Cert_Lev_nfd_C06_M,N_s_q_Cert_Lev_nfd_C06_F,N_s_q_Cert_Lev_nfd_C06_P,N_s_q_Cert_Lev_nfd_C11_M,N_s_q_Cert_Lev_nfd_C11_F,N_s_q_Cert_Lev_nfd_C11_P,N_s_q_Cert_Lev_nfd_C16_M,N_s_q_Cert_Lev_nfd_C16_F,N_s_q_Cert_Lev_nfd_C16_P,N_s_q_Cert_Lev_Tot_C06_M,N_s_q_Cert_Lev_Tot_C06_F,N_s_q_Cert_Lev_Tot_C06_P,N_s_q_Cert_Lev_Tot_C11_M,N_s_q_Cert_Lev_Tot_C11_F,N_s_q_Cert_Lev_Tot_C11_P,N_s_q_Cert_Lev_Tot_C16_M,N_s_q_Cert_Lev_Tot_C16_F,N_s_q_Cert_Lev_Tot_C16_P,Mi_Liv_SA_1yr_ag_C06_M,Mi_Liv_SA_1yr_ag_C06_F,Mi_Liv_SA_1yr_ag_C06_P,Mi_Liv_SA_1yr_ag_C11_M,Mi_Liv_SA_1yr_ag_C11_F,Mi_Liv_SA_1yr_ag_C11_P,Mi_Liv_SA_1yr_ag_C16_M,Mi_Liv_SA_1yr_ag_C16_F,Mi_Liv_SA_1yr_ag_C16_P,Mi_Liv_DA_1yr_ag_C06_M,Mi_Liv_DA_1yr_ag_C06_F,Mi_Liv_DA_1yr_ag_C06_P,Mi_Liv_DA_1yr_ag_C11_M,Mi_Liv_DA_1yr_ag_C11_F,Mi_Liv_DA_1yr_ag_C11_P,Mi_Liv_DA_1yr_ag_C16_M,Mi_Liv_DA_1yr_ag_C16_F,Mi_Liv_DA_1yr_ag_C16_P,Mi_Liv_SA_5yrs_ag_C06_M,Mi_Liv_SA_5yrs_ag_C06_F,Mi_Liv_SA_5yrs_ag_C06_P,Mi_Liv_SA_5yrs_ag_C11_M,Mi_Liv_SA_5yrs_ag_C11_F,Mi_Liv_SA_5yrs_ag_C11_P,Mi_Liv_SA_5yrs_ag_C16_M,Mi_Liv_SA_5yrs_ag_C16_F,Mi_Liv_SA_5yrs_ag_C16_P,Mi_Liv_DA_5yrs_ag_C06_M,Mi_Liv_DA_5yrs_ag_C06_F,Mi_Liv_DA_5yrs_ag_C06_P,Mi_Liv_DA_5yrs_ag_C11_M,Mi_Liv_DA_5yrs_ag_C11_F,Mi_Liv_DA_5yrs_ag_C11_P,Mi_Liv_DA_5yrs_ag_C16_M,Mi_Liv_DA_5yrs_ag_C16_F,Mi_Liv_DA_5yrs_ag_C16_P
11401,34753,36617,71373,37278,38979,76260,40827,42374,83202,11798,5652,17454,12442,6357,18801,12866,6875,19741,3847,7843,11692,4065,8550,12610,4846,9417,14262,1099,1050,2155,1175,1198,2375,1053,1209,2266,1802,1384,3187,1602,1194,2797,1452,1133,2581,18544,15937,34477,19281,17301,36581,20221,18630,38851,14168,18673,32842,15625,19404,35032,17480,20549,38033,9.7,8.7,9.2,8.3,6.9,7.6,7.2,6.1,6.6,53.4,43.5,48.3,51.7,44.4,48,49.5,44,46.7,48.2,39.7,43.9,47.4,41.3,44.3,46,41.3,43.6,450,346,800,597,565,1159,865,928,1789,269,497,772,308,666,978,424,882,1303,1935,2607,4539,2318,3337,5656,2780,4170,6953,1944,2693,4643,2377,3254,5631,2796,4251,7045,10375,3133,13516,11299,4347,15646,12541,5395,17935,322,756,1082,375,838,1211,405,847,1251,433,1056,1488,424,1062,1480,786,1466,2253,11132,4947,16077,12096,6239,18336,13725,7712,21441,34679,35863,70544,36138,37763,73898,37193,38517,75708,6119,6468,12580,6022,6482,12505,6576,7080,13663,22244,22837,45082,24881,25706,50585,24933,25451,50384,16296,17393,33687,14960,16178,31133,17142,18503,35649
11402,15847,17654,33500,16948,18846,35798,18610,20867,39475,7223,3438,10665,7480,3884,11369,7738,4285,12021,1916,4504,6425,2114,4619,6736,2482,5145,7621,592,508,1097,573,588,1160,465,518,987,438,373,812,430,412,846,390,420,810,10168,8832,18999,10600,9507,20107,11073,10366,21441,4756,7818,12572,5489,8539,14027,6251,9117,15367,4.3,4.2,4.3,4.1,4.3,4.2,3.5,4.1,3.8,64.2,50,56.7,62.5,50.4,56.2,59.5,49.7,54.3,61.4,47.9,54.3,60,48.2,53.8,57.4,47.7,52.3,461,351,816,667,551,1215,916,849,1770,206,360,564,223,426,650,309,541,857,1615,1939,3551,1955,2452,4399,2289,3101,5394,1059,1833,2898,1319,2130,3444,1521,2537,4061,4112,1295,5405,4479,1765,6244,4888,2176,7066,133,339,475,120,317,441,133,351,485,271,569,838,293,556,850,399,825,1222,4517,2199,6723,4890,2643,7536,5414,3355,8769,16427,17688,34117,17440,18938,36380,17536,19211,36745,2590,2983,5576,2702,3064,5768,3172,3514,6680,10398,11048,21444,11679,12646,24327,11401,12374,23767,7438,8544,15989,7293,8195,15491,8631,9730,18362
11501,47807,51681,99487,51288,55175,106462,55394,59352,114744,28015,15534,43541,28621,16281,44897,29396,17590,46990,5481,13958,19439,6127,14576,20702,7249,15158,22405,1663,1871,3529,1629,1873,3501,1173,1642,2814,1223,1070,2290,1675,1435,3111,1974,1746,3723,36372,32426,68798,38054,34161,72214,39796,36138,75935,9932,17656,27584,11842,19399,31237,13935,21198,35134,3.4,3.3,3.3,4.4,4.2,4.3,5,4.8,4.9,76.1,62.7,69.2,74.2,61.9,67.8,71.8,60.9,66.2,73.5,60.7,66.9,70.9,59.3,64.9,68.3,57.9,62.9,3241,1893,5129,4326,2998,7323,6248,4973,11224,663,1014,1676,926,1284,2209,1109,1606,2721,9127,9718,18844,11151,11993,23140,12975,14621,27598,4551,6027,10579,5051,6822,11878,5466,7211,12677,8716,3013,11726,8677,3515,12194,8357,3616,11978,388,705,1097,373,714,1080,277,624,897,932,1714,2642,806,1456,2260,1045,1810,2850,10037,5425,15459,9852,5689,15539,9673,6053,15727,51825,54494,106316,56180,58734,114915,58418,61249,119673,7046,7568,14618,7014,7387,14398,8097,8443,16539,33582,35345,68920,39165,40911,80076,40282,42136,82417,21926,23560,45489,20210,21484,41701,23883,25053,48934
11502,9700,9907,19606,10009,10326,20332,10478,10787,21273,5195,2613,7811,5254,2751,8010,5179,2854,8032,1232,2798,4031,1316,2978,4294,1485,3002,4483,403,369,770,338,365,702,291,322,611,184,179,363,275,190,464,235,214,443,7017,5960,12975,7175,6291,13465,7184,6386,13566,2230,3483,5710,2514,3690,6208,2781,3869,6650,2.6,3,2.8,3.8,3,3.4,3.3,3.4,3.3,72.3,60.2,66.2,71.7,60.9,66.2,68.6,59.2,63.8,70.4,58.3,64.3,69,59,64,66.4,57.3,61.7,380,277,657,470,389,860,543,536,1076,99,182,281,109,218,325,122,270,392,1340,1426,2765,1439,1703,3140,1598,2013,3614,756,1260,2012,849,1336,2188,877,1427,2296,2371,696,3072,2577,841,3418,2697,889,3588,76,121,192,75,139,207,45,156,200,192,311,499,160,288,455,216,374,592,2637,1129,3766,2811,1270,4079,2958,1424,4383,10485,10522,21005,10867,11044,21910,10953,10964,21920,1212,1253,2468,1257,1273,2533,1170,1235,2409,7582,7528,15109,7969,8022,15992,7815,7865,15675,3489,3570,7054,3553,3705,7259,3957,4042,7998
11503,9094,8928,18022,9623,9359,18984,9893,9823,19711,5003,2518,7524,5183,2672,7853,5288,2869,8152,1000,2558,3560,1113,2693,3805,1118,2721,3836,410,332,743,397,361,762,331,310,643,227,184,414,242,242,482,238,246,481,6653,5591,12237,6939,5959,12895,6970,6143,13113,1893,2821,4717,2064,2854,4918,2220,2988,5200,3.4,3.3,3.4,3.5,4.1,3.7,3.4,4,3.7,73.2,62.6,67.9,72.1,63.7,67.9,70.5,62.5,66.5,70.5,60.6,65.6,69.6,61.2,65.4,68.1,60.1,64.1,182,147,332,195,215,416,247,315,561,85,171,258,86,182,269,108,233,333,644,987,1632,725,1132,1861,755,1317,2068,577,886,1460,671,1010,1679,785,1239,2018,2853,814,3669,3100,1085,4185,3380,1321,4700,68,181,251,78,177,260,71,193,267,121,254,370,131,257,389,194,293,493,3044,1251,4291,3314,1517,4833,3641,1810,5454,10040,9802,19845,10327,9983,20311,10039,9863,19907,1045,1030,2070,1060,1070,2128,1182,1194,2378,7148,6891,14039,7782,7392,15174,7367,7141,14509,3266,3313,6579,3025,3085,6106,3423,3519,6941
11504,9324,9370,18696,10059,10042,20100,12395,12658,25058,5954,3050,9003,6130,3214,9345,7493,4060,11551,887,2567,3454,1088,2851,3934,1445,3678,5119,365,383,751,381,393,773,295,383,680,200,188,389,277,269,539,323,356,676,7407,6184,13593,7871,6725,14600,9554,8479,18033,1530,2775,4305,1776,2955,4730,2366,3711,6077,2.7,3,2.9,3.5,4,3.7,3.4,4.2,3.7,79.4,66,72.7,78.2,67,72.6,77.1,67,72,77.3,64,70.6,75.5,64.3,69.9,74.5,64.2,69.2,269,215,486,395,319,714,698,628,1324,81,136,220,104,155,262,162,254,413,1056,1358,2412,1227,1707,2934,1790,2500,4292,730,992,1718,860,1130,1986,1148,1550,2699,2554,762,3317,2752,980,3736,3214,1261,4472,83,160,238,77,172,251,65,186,253,144,330,479,131,254,385,217,357,579,2779,1257,4032,2959,1406,4366,3499,1804,5297,10766,10493,21262,11637,11316,22945,13095,13043,26140,1406,1470,2875,1448,1514,2963,2419,2460,4880,6034,5827,11866,7875,7735,15612,8280,8225,16506,5056,5100,10157,4180,4232,8413,6497,6614,13108
11601,45193,46896,92091,48392,50245,98638,53287,53991,107280,23264,13514,36778,24351,14308,38667,25819,15471,41285,4213,8584,12796,5198,9638,14840,6514,10477,16996,1946,1598,3541,1735,1712,3447,1578,1627,3205,2005,1718,3725,2172,2090,4258,2452,2362,4816,31428,25412,56844,33460,27752,61212,36366,29942,66306,11244,19043,30281,12596,20261,32856,14261,21370,35633,6.4,6.8,6.6,6.5,7.5,7,6.7,7.9,7.3,69.5,54.2,61.7,69.1,55.2,62.1,68.2,55.5,61.8,65.1,50.5,57.7,64.6,51.1,57.7,63.6,51.1,57.3,1167,936,2108,1979,1738,3719,3113,2986,6098,293,428,724,419,548,964,546,725,1267,4325,5394,9719,5613,7082,12693,7322,9303,16623,2835,3377,6214,3707,4323,8026,4593,5120,9718,9560,3205,12762,9850,4274,14126,9907,4886,14791,398,820,1213,416,882,1299,408,768,1176,542,1152,1700,567,1068,1635,878,1248,2123,10498,5173,15673,10836,6220,17058,11193,6901,18094,47565,48640,96205,51506,52785,104298,53338,53740,107078,6863,7045,13913,7016,7055,14070,8680,8229,16912,32783,33636,66416,35401,36438,71844,35863,36645,72504,17667,18273,35940,18889,19224,38116,23016,22253,45273
11602,22363,22218,44585,27831,27996,55828,34840,35157,70004,13400,7790,21193,16772,9845,26619,20110,12277,32382,1893,4898,6789,2674,6680,9352,3798,8596,12387,973,898,1868,972,1120,2092,922,1154,2078,629,643,1267,988,1039,2032,1281,1399,2682,16891,14230,31118,21411,18682,40091,26111,23424,49540,4440,6963,11403,5508,8485,13991,7414,10455,17867,3.7,4.5,4.1,4.6,5.6,5.1,4.9,6,5.4,75.5,64,69.8,76.9,66.7,71.8,74.9,66.6,70.8,72.7,61.1,67,73.4,63,68.2,71.3,62.7,66.9,795,576,1369,1670,1370,3041,2943,2646,5589,169,231,399,344,470,813,505,667,1170,2810,3512,6318,4339,5435,9772,6260,8097,14355,1615,2079,3694,2418,2993,5411,3222,3830,7056,4909,1746,6653,5710,2472,8184,6164,3129,9288,166,415,585,227,476,697,234,465,700,321,583,907,320,587,903,571,816,1387,5398,2743,8146,6252,3526,9785,6960,4413,11372,23214,23480,46694,29976,30313,60290,35708,36453,72160,4370,4490,8862,5245,5241,10487,6713,6733,13448,12455,12518,24973,17686,17833,35521,21713,21913,43632,12718,13100,25814,14446,14864,29309,18119,18736,36849
11603,33659,36288,69947,37207,39829,77037,41045,43988,85030,15802,9115,24917,17170,9958,27122,18567,11009,29575,2843,5580,8429,3625,6375,10000,4576,7655,12231,1630,1205,2835,1493,1304,2800,1273,1265,2535,1917,1761,3680,2110,1992,4099,2217,2284,4499,22195,17658,39855,24392,19631,44022,26626,22213,48838,8975,16142,25115,10519,17901,28419,11845,19007,30855,8.6,10,9.2,8.7,10.1,9.3,8.3,10.3,9.2,65.9,48.7,57,65.6,49.3,57.1,64.9,50.5,57.4,60.2,43.8,51.7,59.9,44.3,51.8,59.5,45.3,52.1,458,297,755,755,590,1341,1337,1264,2600,81,160,246,176,234,414,231,351,579,2302,3069,5374,3006,4109,7116,4195,5582,9775,1490,1858,3348,2026,2441,4471,2811,3563,6368,6040,2337,8371,6777,3456,10236,7308,4369,11680,265,652,913,399,803,1203,388,792,1177,362,721,1084,415,760,1170,721,1048,1766,6663,3707,10374,7594,5014,12606,8410,6204,14620,38276,39627,77904,41880,43272,85157,43166,44949,88117,5418,5762,11183,5796,6110,11903,6518,6876,13394,25448,26412,51863,28970,30096,59067,29354,30501,59854,14193,15244,29437,14575,15400,29981,17334,18318,35653
11701,14379,15047,29429,15770,16441,32217,19174,19597,38768,6788,4299,11081,7409,4811,12220,9191,6140,15328,1600,2642,4239,1857,3200,5054,2442,4038,6483,581,537,1118,548,581,1125,552,613,1167,525,415,934,553,468,1021,714,643,1351,9482,7896,17382,10362,9058,19419,12891,11437,24333,3836,6059,9888,4340,6365,10707,4872,6803,11675,5.5,5.3,5.4,5.3,5.2,5.3,5.5,5.6,5.6,65.9,52.5,59.1,65.7,55.1,60.3,67.2,58.4,62.8,62.4,49.7,55.9,62.2,52.3,57.1,63.5,55.1,59.3,643,440,1075,915,740,1649,1448,1393,2836,84,123,203,140,181,324,185,328,513,1465,1754,3220,2010,2499,4504,3207,3913,7116,882,1161,2044,1172,1538,2718,1571,1953,3525,2614,835,3454,2826,1109,3938,3138,1375,4510,86,177,265,85,185,270,121,192,313,138,329,466,168,317,489,284,431,712,2836,1340,4177,3078,1618,4700,3542,1995,5536,13815,14293,28100,15657,16122,31786,17173,17653,34827,2516,2535,5053,2404,2382,4783,3837,3644,7480,9206,9865,19072,10160,10673,20838,10612,11271,21880,6017,5911,11922,6719,6707,13425,9567,9209,18776
11702,20421,20704,41129,21442,21757,43195,22971,23988,46956,9592,7429,17026,10366,8105,18474,11398,9287,20682,2404,3676,6082,2791,4325,7113,3186,5087,8265,757,746,1502,665,832,1495,557,765,1323,849,557,1404,885,701,1583,839,728,1571,13602,12410,26016,14706,13961,28668,15974,15866,31840,4674,6375,11054,4958,6419,11378,5043,6285,11327,6.2,4.5,5.4,6,5,5.5,5.3,4.6,4.9,66.6,59.9,63.3,68.6,64.2,66.4,69.5,66.1,67.8,62.5,57.2,59.8,64.5,61,62.7,65.9,63.1,64.5,1116,1234,2345,1604,1827,3433,2120,2651,4765,306,570,872,389,730,1117,500,868,1367,3434,4221,7659,4265,5316,9582,5337,6597,11943,1299,1666,2967,1824,2048,3868,1874,2206,4075,2472,1035,3508,2626,1260,3881,2756,1315,4071,159,228,380,155,234,391,125,189,317,244,362,612,209,320,532,315,410,732,2874,1622,4500,2985,1817,4801,3204,1919,5122,17112,17432,34548,19132,19381,38511,19411,19942,39353,4140,4329,8465,3911,4196,8104,4536,4818,9354,10860,10919,21784,11677,11886,23563,12184,12404,24588,9183,9628,18809,9912,10307,20216,11047,11670,22713
11703,79456,69730,149188,85627,76324,161949,103486,96080,199572,33826,24238,58067,42315,30021,72335,48757,35482,84238,8028,10106,18134,10344,12972,23317,13900,17771,31672,1996,1918,3917,2177,2389,4562,2470,2833,5304,2473,1979,4457,3282,2828,6110,3968,3694,7663,46329,38244,84573,58120,48205,106322,69094,59778,128873,12924,16058,28979,15606,18897,34506,20539,25202,45740,5.3,5.2,5.3,5.6,5.9,5.7,5.7,6.2,5.9,58.3,54.8,56.7,67.9,63.2,65.7,66.8,62.2,64.6,55.2,52,53.7,64,59.5,61.9,62.9,58.4,60.7,5907,5037,10950,8948,8214,17160,12449,12268,24716,1216,1580,2796,1700,2081,3775,2105,2535,4636,16867,16331,33196,22502,21846,44349,28856,29863,58722,5449,5535,10985,7226,7020,14248,8416,8437,16847,5957,2598,8562,7028,3292,10323,7636,3627,11269,442,498,941,486,576,1057,455,524,980,771,934,1703,746,872,1615,1117,1281,2400,7168,4038,11207,8260,4738,12995,9216,5434,14650,43834,39676,83509,56820,50828,107652,64748,59389,124135,19190,18293,37485,21676,20980,42658,28534,29452,57985,20269,18900,39176,26909,24206,51113,30234,27123,57352,40586,37094,77680,48800,44964,93760,62010,60598,122612
11801,47312,51942,99254,48845,53305,102150,50253,56344,106594,23048,16922,39976,25477,18431,43908,26588,19894,46481,5197,9826,15020,5795,10627,16420,6447,11861,18308,1490,1719,3207,1432,1798,3227,1129,1693,2820,1027,864,1891,1327,1239,2566,1277,1281,2554,30762,29336,60097,34034,32094,66124,35434,34723,70160,8589,15341,23930,8974,15580,24558,9618,15782,25394,3.3,2.9,3.1,3.9,3.9,3.9,3.6,3.7,3.6,65,56.5,60.5,69.7,60.2,64.7,70.5,61.6,65.8,62.8,54.8,58.6,67,57.9,62.2,68,59.4,63.4,4138,3389,7527,5243,4704,9943,6387,6403,12799,762,1285,2043,940,1546,2485,1120,1668,2784,12392,13418,25817,14428,16041,30469,15797,18329,34125,3291,5448,8731,3778,5726,9505,3688,5748,9432,4146,1986,6136,4453,2108,6565,4213,1989,6205,193,318,513,196,311,511,169,288,460,479,923,1399,432,814,1250,714,1158,1873,4820,3228,8050,5085,3237,8322,5103,3427,8537,36570,40572,77144,40462,43915,84381,41459,45167,86625,9571,10835,20408,10362,11416,21781,11035,12327,23368,21519,24665,46186,23486,26042,49534,23811,26323,50131,22103,24340,46438,24244,26344,50590,26904,29655,56558
11802,50181,52334,102518,53353,56134,109483,58494,61195,119690,23075,16726,39805,24102,17760,41862,25847,19256,45103,5607,10361,15968,6212,11389,17609,7110,12853,19960,1713,1747,3462,1633,1926,3552,1326,1888,3215,1517,1250,2763,1956,1681,3633,2042,2001,4046,31912,30081,61998,33901,32752,66652,36324,35997,72319,13332,17808,31138,15152,19381,34535,17646,20646,38290,4.8,4.2,4.5,5.8,5.1,5.5,5.6,5.6,5.6,63.6,57.5,60.5,63.5,58.3,60.9,62.1,58.8,60.4,60.6,55.1,57.8,59.9,55.4,57.6,58.6,55.6,57,3642,3160,6800,4841,4656,9501,6238,6411,12650,624,1115,1742,743,1399,2145,950,1658,2610,9151,10868,20017,11045,13325,24376,13265,16333,29601,3268,4972,8239,3746,5526,9268,4048,5852,9906,7075,2490,9566,7144,2845,9992,7447,2966,10409,271,499,776,286,481,762,251,464,714,503,1041,1547,527,986,1515,780,1243,2026,7856,4030,11887,7957,4310,12265,8478,4676,13154,41568,44123,85688,45660,48762,94422,47663,50833,98491,10341,11091,21433,10843,11675,22522,12776,13569,26341,25771,28130,53898,27256,29865,57125,28358,31114,59474,23295,24361,47652,25858,27338,53199,30223,31356,61582
11901,55912,59332,115247,60382,64119,124503,65520,69222,134748,24305,13529,37832,25365,14367,39730,26629,15532,42160,5529,9686,15214,6711,11062,17779,8551,12739,21295,2522,1872,4394,2282,1943,4224,1975,1883,3856,2593,1868,4459,2776,2154,4931,3159,2686,5846,34945,26949,61892,37136,29529,66666,40316,32847,73165,17079,28406,45485,19313,30597,49904,21318,32323,53638,7.4,6.9,7.2,7.5,7.3,7.4,7.8,8.2,8,62.5,45.4,53.7,61.5,46.1,53.5,61.5,47.5,54.3,57.9,42.3,49.8,56.9,42.7,49.6,56.7,43.6,50,1011,735,1741,1667,1376,3039,2579,2479,5060,269,447,713,390,541,932,513,782,1295,4658,5313,9973,6008,7112,13112,7912,9357,17270,3113,4204,7316,4121,5418,9541,4895,6681,11578,11554,3349,14901,11742,4354,16090,11889,5219,17110,417,821,1236,456,937,1395,429,901,1331,682,1350,2037,660,1355,2016,1073,1745,2821,12647,5523,18171,12860,6640,19497,13389,7863,21259,59538,61573,121109,64879,67752,132627,67576,70160,137738,7503,7987,15498,7765,7835,15598,9569,9764,19335,41992,43830,85821,45596,47762,93354,46869,48600,95461,20016,20976,41000,21608,22641,44250,26208,27183,53395
11902,45900,46871,92774,49603,49924,99525,54269,53763,108033,18500,10551,29050,19470,10829,30300,21218,11867,33086,5336,6793,12132,6681,8160,14844,8491,9993,18487,1966,1487,3452,1953,1571,3528,1687,1427,3107,2283,1693,3977,2469,1963,4437,2799,2319,5124,28083,20531,48609,30583,22523,53108,34188,25609,59797,13806,22529,36335,15247,23769,39023,16745,24893,41638,8.1,8.2,8.2,8.1,8.7,8.4,8.2,9.1,8.6,61.2,43.8,52.4,61.7,45.1,53.4,63,47.6,55.4,56.2,40.2,48.1,56.7,41.2,48.9,57.9,43.3,50.6,1591,1043,2638,2399,1804,4203,3329,2786,6111,283,349,629,360,441,802,478,680,1161,4722,4927,9646,6081,6452,12538,7944,8418,16364,2748,3404,6151,3764,4223,7987,4338,4987,9321,6511,2404,8910,6841,3066,9911,7052,3451,10506,302,630,926,353,636,986,318,577,900,496,909,1400,559,929,1485,829,1229,2056,7303,3941,11240,7752,4636,12382,8202,5263,13466,46350,46973,93321,50791,50952,101741,53067,52725,105789,7027,6848,13877,7297,6892,14191,9185,8370,17554,31253,32175,63428,34024,34729,68759,35040,35792,70835,17918,17797,35717,19567,18914,38480,23959,22213,46177
11903,43022,47231,90258,45938,50119,96061,51003,55028,106028,20202,12366,32570,21240,13383,34620,22242,14053,36299,4942,9187,14127,5600,10137,15737,7439,11990,19428,1573,1544,3110,1535,1569,3106,1354,1563,2916,1602,1386,2990,1747,1699,3440,2179,2133,4318,28318,24486,52797,30114,26785,56902,33222,29738,62962,12159,20029,32192,13631,21071,34706,15504,22801,38303,5.7,5.7,5.7,5.8,6.3,6,6.6,7.2,6.9,65.8,51.8,58.5,65.6,53.4,59.2,65.1,54,59.4,62.1,48.9,55.2,61.8,50.1,55.7,60.8,50.2,55.3,2259,1737,3997,3176,2814,5991,4330,4091,8416,415,626,1046,520,775,1289,641,978,1618,6270,6890,13165,7778,8935,16713,9892,11111,21005,3203,4441,7640,3914,5124,9041,4342,5694,10035,7814,2461,10277,7604,3021,10630,7338,3267,10606,317,539,861,321,580,898,283,539,819,664,1190,1855,553,1066,1618,853,1481,2336,8802,4192,12985,8476,4664,13142,8471,5283,13756,43295,46360,89659,46557,49771,96329,48611,51475,100082,6640,7192,13831,6839,7223,14065,8847,9365,18209,29396,31793,61188,31503,33876,65381,32745,34912,67657,17588,18904,36486,18764,20172,38937,22563,23828,46387
