SA3_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
12002,3,3,3,0,0,11,60,3,0,0,0,62,983,301,120,15,3,1418,1004,754,641,137,35,2564,233,251,351,178,63,1071,16,9,4,3,0,32,2292,1316,1116,328,101,5160,3,0,0,0,0,3,152,8,0,0,0,162,1354,438,151,20,0,1973,1004,659,487,73,13,2238,112,132,191,72,27,534,23,3,0,0,0,34,2650,1240,831,174,37,4936,11,3,0,0,0,13,334,14,0,0,0,355,937,192,46,7,3,1184,223,136,53,12,3,422,8,9,13,5,0,36,15,0,0,0,0,16,1529,353,116,27,8,2032,3,0,0,0,0,4,20,0,0,0,0,20,42,12,9,0,0,65,7,8,10,3,0,17,0,4,0,0,3,7,3,0,0,0,0,5,74,20,17,8,3,120,0,0,0,0,0,0,6547,2936,2086,539,149,12248,3,0,0,0,0,8,68,3,0,0,0,79,823,311,176,19,3,1332,1087,794
12003,7,3,0,0,0,11,52,13,10,7,4,85,1249,555,310,59,13,2190,2903,2047,2277,751,251,8232,1293,1311,2024,1379,890,6902,126,37,38,30,23,257,5633,3973,4656,2228,1187,17678,14,0,0,0,0,13,72,18,0,0,0,90,758,385,159,37,9,1335,483,440,429,110,34,1495,74,58,111,59,30,327,21,14,3,0,4,38,1413,908,704,202,75,3305,32,13,3,0,0,43,654,101,20,3,0,778,3912,2216,1180,261,46,7611,367,401,396,161,65,1395,26,11,29,16,18,91,84,72,38,5,7,210,5069,2815,1663,443,136,10133,0,0,0,0,0,3,16,4,0,0,0,16,51,24,17,4,0,101,13,17,19,5,3,57,3,3,3,6,7,20,0,0,0,0,0,3,83,48,39,21,12,207,4,0,0,0,0,3,12204,7745,7060,2894,1413,31321,8,3,3,7,5,23,87,19,11,4,3,123,1056,489,273,64,23,1903,2807,1968
12101,3,3,3,0,0,7,37,4,4,3,0,53,873,290,160,18,10,1359,2415,1458,1754,398,71,6095,1577,1365,2371,1463,481,7265,54,12,28,3,4,99,4965,3133,4318,1887,569,14876,3,0,0,0,0,3,20,3,3,0,0,27,358,154,59,6,3,588,344,281,189,36,11,860,54,39,68,38,14,215,10,3,0,0,0,21,794,487,312,83,26,1702,41,3,0,0,0,49,750,89,17,3,0,863,3231,1247,498,74,17,5073,714,461,325,86,24,1604,30,16,20,8,3,82,55,13,9,3,0,90,4828,1833,869,181,45,7755,0,0,0,0,0,0,0,0,0,0,0,0,24,11,3,0,0,31,8,8,7,0,0,19,3,0,0,3,0,11,0,0,0,0,0,0,38,14,11,4,0,67,0,0,0,0,0,3,10628,5473,5508,2153,640,24396,0,4,3,0,0,10,40,4,0,0,0,43,707,257,146,33,3,1151,2213,1333
12102,5,0,0,0,0,12,53,5,0,0,0,62,529,178,108,16,7,846,2674,1666,1778,429,106,6661,1792,1501,2305,1346,514,7459,60,14,9,9,4,99,5117,3376,4209,1809,632,15139,4,0,0,0,0,3,11,3,0,0,0,14,108,45,17,0,0,173,347,232,192,46,12,827,44,38,62,24,7,171,9,5,0,0,0,19,521,322,273,72,16,1206,18,0,3,0,0,21,218,29,4,0,0,253,1319,679,322,49,14,2386,179,138,138,29,21,505,19,11,14,17,4,66,26,10,4,0,0,41,1772,872,485,104,36,3270,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,11,6,8,3,0,31,10,8,11,4,3,38,0,0,0,0,0,0,27,19,22,7,3,76,0,0,0,0,0,0,7437,4582,4984,1988,691,19678,0,0,0,0,0,3,55,12,4,0,0,74,493,187,119,19,9,825,2593,1677
12103,3,3,0,3,0,4,26,5,9,0,3,37,461,142,86,14,0,700,3224,1554,1936,435,64,7217,4131,3080,5381,3092,1062,16746,66,30,28,12,6,136,7907,4811,7434,3557,1137,24846,0,0,0,0,0,0,5,0,0,0,0,5,51,18,7,0,0,71,284,104,68,6,3,457,40,22,37,13,5,114,3,0,0,0,0,5,373,141,113,20,7,660,0,0,0,0,0,0,63,6,0,0,0,66,689,176,70,8,4,941,435,159,108,26,3,726,7,6,8,12,4,42,7,3,3,0,0,17,1205,357,191,38,13,1797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,3,3,0,0,12,0,0,0,4,0,6,0,0,0,0,0,0,12,3,4,4,0,22,6,8,3,0,0,14,9507,5312,7745,3625,1156,27340,3,0,3,0,0,9,29,11,4,4,3,47,418,106,82,16,5,621,2880,1499
12104,0,0,0,0,0,3,66,5,0,0,0,68,465,122,41,3,0,640,1041,565,521,115,14,2257,754,617,1145,631,193,3344,23,6,7,4,3,42,2356,1316,1725,755,209,6357,0,0,0,0,0,0,80,10,3,0,0,88,731,215,68,7,0,1028,951,522,369,65,6,1913,173,115,111,52,16,463,15,5,8,0,0,30,1945,870,559,126,26,3521,82,3,0,0,0,85,1461,60,14,0,0,1535,4482,1006,262,30,10,5787,1416,636,331,59,12,2451,82,46,52,27,8,214,82,10,4,0,0,97,7610,1771,657,109,22,10178,4,0,0,0,0,4,23,0,0,0,0,23,41,10,0,0,0,55,12,13,12,0,0,42,3,0,4,0,0,9,3,0,0,0,0,3,88,21,20,0,0,136,3,0,0,0,0,4,12010,3972,2955,997,257,20190,5,0,0,0,0,8,50,3,0,0,0,49,383,112,59,3,0,558,1052,545
12201,3,0,0,0,0,3,27,0,3,0,0,30,300,130,55,8,0,493,825,454,551,124,24,1978,516,400,828,515,134,2385,19,6,10,0,3,32,1679,998,1444,644,158,4922,0,0,0,0,0,0,23,0,0,0,0,29,181,79,34,3,0,296,255,143,146,22,4,568,32,25,69,37,5,175,7,0,0,0,0,9,504,250,248,63,9,1075,15,0,0,0,0,15,366,12,0,0,0,379,1310,352,99,9,0,1774,556,228,132,34,3,955,38,14,12,13,3,78,37,6,5,0,0,53,2318,613,255,62,7,3250,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,6,4,0,0,20,0,3,6,0,0,5,4517,1865,1953,769,177,9278,0,0,0,0,0,5,28,3,3,0,0,32,278,80,61,13,0,435,767,449
12202,5,5,0,0,0,9,74,6,4,3,0,88,662,184,108,20,7,976,2093,1169,1314,263,49,4892,1644,1104,1850,1090,424,6113,62,20,15,8,0,102,4529,2491,3294,1385,484,12180,0,0,0,0,0,0,13,0,0,0,0,13,166,58,23,6,0,256,306,136,132,28,4,606,41,26,38,15,9,129,8,0,0,0,0,5,533,231,196,49,12,1014,4,0,0,0,0,4,128,0,0,0,0,127,474,145,46,3,0,671,127,75,48,11,8,266,10,12,12,7,3,42,9,3,0,0,0,16,755,232,112,20,11,1125,0,0,0,0,0,0,14,3,0,0,0,13,24,0,0,0,0,29,17,8,0,0,0,28,4,3,4,3,0,9,0,0,0,0,0,0,61,20,10,0,0,89,9,0,0,0,0,11,5879,2969,3604,1454,508,14415,11,0,0,0,0,8,71,17,8,3,0,99,557,148,109,32,3,854,2012,1020
12203,5,0,3,3,3,20,70,8,3,0,3,87,988,334,221,40,4,1581,4343,2591,2812,707,149,10603,3177,2537,4199,2492,1091,13492,97,41,35,23,11,207,8680,5520,7272,3256,1254,25988,6,0,0,0,0,6,75,0,0,0,0,75,310,86,29,3,3,425,399,240,186,47,8,876,61,54,67,23,22,230,13,5,0,0,0,20,871,382,284,72,27,1639,16,3,0,0,0,19,836,65,13,0,0,917,3714,1354,516,79,22,5684,381,201,154,38,6,781,35,18,34,16,12,115,63,20,6,3,3,99,5047,1655,724,136,44,7607,0,0,0,0,0,0,5,0,0,0,0,6,23,11,4,0,0,35,5,6,6,3,3,30,7,9,3,4,0,20,0,0,0,0,0,0,40,25,11,3,3,89,0,3,4,0,0,3,14638,7581,8299,3469,1333,35324,6,4,6,3,0,17,97,20,5,4,8,139,777,298,214,46,11,1340,3849,2272
12301,0,3,0,0,0,3,16,3,4,3,0,27,137,36,22,0,3,198,1621,1003,828,224,53,3731,1798,1530,2492,1267,525,7617,41,21,19,7,4,92,3613,2601,3371,1503,585,11668,0,0,0,0,0,0,10,0,0,0,0,6,73,4,0,0,0,75,85,31,13,5,0,136,11,0,3,0,0,15,4,0,0,0,0,6,176,40,16,5,3,237,0,0,0,0,0,0,10,0,0,0,0,10,32,4,0,0,0,33,3,0,0,0,0,3,0,0,4,0,0,8,3,0,0,0,0,5,45,8,3,0,0,51,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,6,0,0,0,17,0,0,0,0,0,0,3841,2653,3393,1508,589,11980,4,0,0,0,0,7,14,5,11,0,0,31,122,44,18,0,3,186,1808,967
12302,4,4,4,3,3,22,43,16,11,6,7,80,437,148,79,20,11,693,6269,4656,4285,1556,639,17393,2668,2558,3704,2425,1588,12944,165,92,79,43,53,437,9591,7463,8163,4052,2299,31568,3,0,0,0,0,7,14,0,5,0,0,20,686,216,91,19,5,1027,1178,941,613,253,151,3141,107,84,134,89,137,555,44,30,20,11,12,109,2040,1275,868,375,305,4869,0,0,0,0,0,0,30,3,0,0,0,31,237,88,28,5,3,358,56,24,17,10,0,110,5,0,0,0,3,9,8,3,0,0,0,10,336,111,47,18,5,523,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,8,6,6,3,0,0,16,0,0,0,0,3,7,9,0,0,0,0,4,23,3,11,0,3,44,3,0,6,0,4,17,11992,8867,9094,4450,2609,37018,6,7,18,9,5,42,49,26,12,8,0,87,489,182,72,33,11,781,6274,4411
12303,12,0,0,0,4,18,47,9,6,4,3,72,295,76,48,14,9,446,1478,847,793,246,90,3451,1273,895,1416,908,469,4966,35,13,11,8,5,70,3143,1832,2279,1185,580,9018,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3,0,0,51,47,8,5,3,0,63,4,0,0,4,3,19,0,0,0,0,0,0,95,13,10,4,3,129,0,0,0,0,0,0,3,0,0,0,0,4,21,3,0,3,0,22,6,3,0,0,0,13,0,0,0,3,0,4,0,0,0,0,0,0,33,3,3,5,0,48,0,0,0,0,0,3,7,3,0,0,0,8,10,5,0,0,0,16,3,3,4,0,0,15,3,0,5,3,0,11,0,0,0,0,0,0,21,13,9,6,4,57,0,0,0,0,0,3,3301,1865,2299,1201,583,9251,4,0,3,0,0,11,29,6,6,0,0,42,261,70,65,18,10,424,1528,786
12401,14,0,3,0,0,15,96,10,6,0,0,116,1203,303,145,29,5,1690,4339,2042,1709,481,119,8688,2425,1632,2286,1351,641,8333,76,32,28,15,4,152,8147,4021,4180,1873,768,18992,0,0,0,0,0,0,9,0,0,0,0,10,90,15,3,0,0,109,134,61,23,3,0,229,8,3,6,3,0,26,6,0,0,0,0,6,255,81,39,4,0,380,0,0,0,0,0,0,18,0,0,0,0,17,77,18,0,0,0,95,36,13,5,3,0,57,3,4,3,0,0,14,4,0,0,0,0,6,139,33,7,4,0,183,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,0,0,29,0,0,0,0,0,0,8553,4142,4227,1886,772,19577,0,0,0,0,0,10,112,14,12,0,0,140,1153,305,143,33,7,1646,4263,2003
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12403,6,3,0,0,3,14,55,13,12,0,0,84,400,130,56,18,6,606,5890,3590,3099,953,322,13857,3082,2638,4042,2517,1276,13558,123,56,52,22,18,279,9560,6432,7263,3512,1628,28404,0,0,0,0,0,0,14,0,0,0,0,14,155,39,14,3,0,212,803,472,276,82,33,1671,33,23,36,24,18,142,8,10,0,0,0,25,1019,539,328,115,54,2056,3,0,0,0,0,3,37,0,0,0,0,38,481,143,47,4,3,679,77,26,20,7,0,126,9,0,3,4,0,15,19,9,0,0,0,23,616,183,72,18,4,891,0,0,0,0,0,0,8,3,0,0,0,12,33,7,0,0,0,48,17,3,3,3,0,32,3,3,3,4,0,9,9,0,0,0,0,7,75,17,8,6,3,106,0,0,3,0,0,8,11264,7173,7675,3653,1689,31459,5,5,0,6,3,21,51,14,15,4,0,82,416,127,52,19,6,625,5565,3216
12404,0,0,0,0,0,3,25,7,4,0,0,33,242,82,46,18,6,392,1574,954,941,315,115,3899,732,586,875,651,376,3216,36,19,18,6,6,94,2610,1656,1874,991,498,7627,0,0,0,0,0,0,10,0,0,0,0,13,153,20,8,3,0,188,256,152,87,13,8,519,12,12,17,8,11,56,5,0,0,0,0,5,438,189,119,32,18,782,0,0,0,0,0,0,13,0,0,0,0,17,100,21,6,0,0,129,47,19,11,5,0,83,4,0,0,0,0,10,8,0,0,0,0,5,166,48,25,6,0,243,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,6,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,9,3,4,0,3,22,0,0,0,0,0,0,3219,1891,2021,1033,519,8681,4,5,0,0,0,4,18,8,3,6,0,34,230,83,36,11,4,361,1512,963
12405,0,0,0,0,0,3,28,12,12,0,5,48,230,81,34,18,5,370,2572,1893,1776,613,246,7102,772,832,1387,975,559,4528,52,35,23,24,18,151,3655,2849,3234,1630,834,12201,0,0,0,0,0,0,5,0,0,0,0,5,75,13,3,4,0,96,257,159,91,31,15,552,16,12,14,13,11,71,4,5,0,0,0,10,351,186,113,48,28,733,0,0,0,0,0,0,8,0,0,0,0,8,82,33,13,3,0,140,22,19,9,6,3,50,3,0,0,0,0,3,3,0,0,0,0,4,113,53,22,12,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10,3,3,0,0,15,0,0,7,0,4,12,0,0,0,0,0,0,15,3,9,0,4,27,3,0,4,0,0,14,4140,3090,3380,1691,868,13177,9,6,0,0,3,10,21,8,7,3,0,48,241,86,35,18,0,380,2499,1759
12501,0,6,3,3,9,24,30,9,0,0,0,33,664,353,270,111,40,1437,1206,1046,1167,607,460,4485,368,469,751,599,654,2839,36,33,42,39,38,190,2303,1911,2235,1361,1196,9007,4,3,3,0,0,9,28,0,0,0,0,33,150,81,67,28,11,334,227,236,257,120,73,915,28,49,67,40,48,233,7,3,10,7,8,35,445,375,394,189,144,1557,14,5,0,0,0,21,105,21,3,0,0,129,1199,807,541,170,80,2792,271,284,268,132,92,1047,5,11,18,11,10,53,38,36,24,15,8,123,1633,1157,855,327,198,4168,0,0,0,0,0,0,4,0,0,0,0,4,3,6,10,3,0,21,6,4,9,0,5,27,4,3,8,5,9,27,0,0,0,3,0,3,16,17,24,12,15,78,40,27,17,10,4,97,4432,3488,3527,1893,1553,14902,6,3,7,8,3,26,31,11,10,0,7,57,475,294,220,100,40,1126,1177,1043
12502,3,0,0,3,0,9,18,8,8,0,0,26,511,178,95,28,5,827,2092,1363,1447,404,135,5451,1263,1059,1547,886,474,5230,49,26,22,8,7,119,3937,2630,3120,1333,630,11657,0,0,0,0,0,3,11,0,0,0,0,11,144,54,22,4,0,229,537,487,417,116,41,1595,60,67,97,45,27,304,14,3,7,0,0,31,768,611,551,171,68,2177,4,0,0,0,0,3,37,3,0,0,0,41,339,132,44,8,0,522,87,52,70,16,3,237,3,4,0,3,3,11,9,4,3,0,0,20,487,198,122,30,6,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,6,7,0,0,3,17,0,0,0,0,0,3,5206,3443,3795,1535,706,14689,4,0,0,0,3,11,19,13,3,4,0,43,468,149,112,21,11,760,1998,1305
12503,7,3,3,3,5,21,61,14,18,3,0,103,1494,636,434,152,83,2797,4540,3027,3027,1528,1025,13144,1382,1365,1951,1550,1528,7777,157,83,79,65,99,485,7634,5136,5507,3310,2740,24323,0,0,0,0,3,5,35,3,0,0,0,39,332,126,67,15,11,543,377,362,348,150,110,1342,57,87,104,71,108,427,15,14,10,7,10,60,816,591,530,241,232,2421,14,3,3,0,0,21,127,15,6,0,0,155,1264,745,405,118,30,2559,114,128,128,63,41,477,4,13,11,9,5,52,44,20,18,5,6,100,1565,937,569,198,88,3364,0,0,0,0,0,0,6,3,0,0,0,3,9,3,3,0,0,21,12,4,8,8,3,37,4,4,3,4,3,14,0,0,0,0,0,0,35,12,13,10,5,78,11,12,3,4,4,35,10064,6686,6627,3764,3076,30217,16,12,7,10,10,48,65,28,21,3,3,122,1244,554,387,158,107,2449,4218,2965
12504,6,0,7,0,0,16,35,15,12,0,0,57,679,276,169,48,16,1190,3329,2102,1959,683,249,8320,1429,1225,1730,980,615,5979,75,32,32,27,9,179,5554,3649,3897,1739,897,15740,0,0,0,0,0,0,56,4,0,0,0,63,513,191,89,23,3,825,616,549,409,142,70,1785,66,62,76,49,54,313,27,11,9,0,0,53,1286,826,581,217,126,3035,30,4,4,0,4,46,243,47,9,0,0,302,3487,1970,987,228,73,6741,464,360,276,124,68,1301,6,9,8,0,10,41,73,46,32,15,7,166,4313,2439,1310,373,163,8595,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,13,6,6,7,0,0,15,3,3,3,0,0,14,0,0,0,0,0,0,17,15,9,4,0,47,12,22,18,4,3,56,11178,6957,5818,2336,1189,27477,4,0,3,0,3,16,55,15,5,3,3,85,694,272,183,45,18,1206,3206,2030
12601,0,0,0,0,0,0,11,3,0,0,0,15,269,97,47,12,6,429,1396,835,967,243,62,3506,1281,936,1553,942,341,5061,28,15,9,14,0,63,2993,1886,2579,1208,413,9072,0,0,0,0,0,0,4,0,0,0,0,8,65,20,9,3,0,93,239,141,133,25,7,552,30,26,37,19,10,125,3,0,0,0,0,5,344,187,186,45,19,777,0,0,0,0,0,0,30,6,0,0,0,37,390,211,100,13,3,718,108,85,82,22,6,301,8,0,4,0,0,14,11,4,3,0,0,16,549,311,186,39,11,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,3,0,3,3,4,10,0,0,0,0,0,0,6,0,8,3,4,20,3,3,0,0,0,7,3891,2388,2961,1285,442,10968,4,7,0,0,0,11,15,3,0,0,0,22,234,92,46,12,3,385,1386,798
12602,9,0,0,3,0,13,38,7,3,0,0,55,1111,392,237,42,13,1802,3572,2103,2356,644,153,8821,1754,1614,2721,1588,722,8400,81,40,34,7,13,176,6562,4155,5352,2289,907,19266,0,0,0,0,0,0,55,0,0,0,0,55,790,268,106,18,9,1192,879,642,547,118,23,2214,99,92,135,71,18,423,17,11,5,5,0,41,1842,1016,796,215,54,3919,13,0,0,0,0,11,424,41,8,0,0,478,2340,1089,444,76,9,3964,228,164,129,53,8,587,14,9,9,4,4,42,53,18,11,0,0,80,3073,1317,605,138,30,5166,4,0,0,0,0,4,3,0,0,0,0,3,9,8,5,0,0,22,8,9,4,4,0,27,0,0,3,0,3,11,0,0,0,0,0,0,19,23,12,8,3,67,7,11,12,3,3,32,11510,6525,6773,2653,990,28442,6,3,4,5,3,21,49,8,0,3,3,63,853,353,218,38,12,1478,3195,1977
12701,5,4,4,3,0,15,14,3,9,10,3,35,154,66,51,24,3,295,2056,1483,1582,694,418,6236,1568,1874,3106,1948,1444,9949,107,42,66,56,56,322,3910,3477,4805,2723,1932,16848,3,0,0,0,0,3,3,0,0,0,0,6,31,9,3,0,0,40,216,173,147,70,29,645,37,66,84,53,58,288,15,7,5,5,3,23,298,257,247,123,84,1010,3,0,0,0,0,3,4,0,0,0,0,4,56,15,3,0,0,81,40,29,20,8,8,97,0,0,3,3,3,14,3,0,0,0,0,3,112,47,24,10,11,208,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,5,3,7,3,0,14,0,4,3,0,3,9,7,0,0,0,0,13,16,4,8,3,4,33,0,0,0,0,0,0,4330,3784,5081,2862,2030,18093,0,6,0,4,5,17,27,10,4,7,6,53,162,63,43,19,14,307,1914,1468
