SA3_CODE_2016,C11_F_65_69_Tot_LF,C11_F_65_69_Notin_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Notin_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75ov_Em_FT,C11_F_75ov_Em_PT,C11_F_75ov_Emp_A_fr_wo,C11_F_75ov_Em_Hou_wor_ns,C11_F_75over_Em_Tot,C11_F_75ov_Unem_Lo_ft_wor,C11_F_75ov_Unem_Lo_pt_wor,C11_F_75over_Unem_Tot,C11_F_75ov_Tot_LF,C11_F_75over_N_lab_forc,C11_F_75ov_LF_NS,C11_F_75andOver_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_T_T_labo_for,C11_F_Tot_Notin_LF,C11_F_Tot_LF_NS,C11_F_T_T,C16_F_15_19_Em_FT,C16_F_15_19_Em_PT,C16_F_15_19_Em_AFW,C16_F_15_19_Em_Hrs_NS,C16_F_15_19_Em_Tot,C16_F_15_19_Unem_Look_FT,C16_F_15_19_Unem_Look_PT,C16_F_15_19_Unem_Tot,C16_F_15_19_Tot_LF,C16_F_15_19_Notin_LF,C16_F_15_19_LF_NS,C16_F_15_19_Tot,C16_F_20_24_Em_FT,C16_F_20_24_Em_PT,C16_F_20_24_Em_AFW,C16_F_20_24_Em_Hrs_NS,C16_F_20_24_Em_Tot,C16_F_20_24_Unem_Look_FT,C16_F_20_24_Unem_Look_PT,C16_F_20_24_Unem_Tot,C16_F_20_24_Tot_LF,C16_F_20_24_Notin_LF,C16_F_20_24_LF_NS,C16_F_20_24_Tot,C16_F_25_29_Em_FT,C16_F_25_29_Em_PT,C16_F_25_29_Em_AFW,C16_F_25_29_Em_Hrs_NS,C16_F_25_29_Em_Tot,C16_F_25_29_Unem_Look_FT,C16_F_25_29_Unem_Look_PT,C16_F_25_29_Unem_Tot,C16_F_25_29_Tot_LF,C16_F_25_29_Notin_LF,C16_F_25_29_LF_NS,C16_F_25_29_Tot,C16_F_30_34_Em_FT,C16_F_30_34_Em_PT,C16_F_30_34_Em_AFW,C16_F_30_34_Em_Hrs_NS,C16_F_30_34_Em_Tot,C16_F_30_34_Unem_Look_FT,C16_F_30_34_Unem_Look_PT,C16_F_30_34_Unem_Tot,C16_F_30_34_Tot_LF,C16_F_30_34_Notin_LF,C16_F_30_34_LF_NS,C16_F_30_34_Tot,C16_F_35_39_Em_FT,C16_F_35_39_Em_PT,C16_F_35_39_Em_AFW,C16_F_35_39_Em_Hrs_NS,C16_F_35_39_Em_Tot,C16_F_35_39_Unem_Look_FT,C16_F_35_39_Unem_Look_PT,C16_F_35_39_Unem_Tot,C16_F_35_39_Tot_LF,C16_F_35_39_Notin_LF,C16_F_35_39_LF_NS,C16_F_35_39_Tot,C16_F_40_44_Em_FT,C16_F_40_44_Em_PT,C16_F_40_44_Em_AFW,C16_F_40_44_Em_Hrs_NS,C16_F_40_44_Em_Tot,C16_F_40_44_Unem_Look_FT,C16_F_40_44_Unem_Look_PT,C16_F_40_44_Unem_Tot,C16_F_40_44_Tot_LF,C16_F_40_44_Notin_LF,C16_F_40_44_LF_NS,C16_F_40_44_Tot,C16_F_45_49_Em_FT,C16_F_45_49_Em_PT,C16_F_45_49_Em_AFW,C16_F_45_49_Em_Hrs_NS,C16_F_45_49_Em_Tot,C16_F_45_49_Unem_Look_FT,C16_F_45_49_Unem_Look_PT,C16_F_45_49_Unem_Tot,C16_F_45_49_Tot_LF,C16_F_45_49_Notin_LF,C16_F_45_49_LF_NS,C16_F_45_49_Tot,C16_F_50_54_Em_FT,C16_F_50_54_Em_PT,C16_F_50_54_Em_AFW,C16_F_50_54_Em_Hrs_NS,C16_F_50_54_Em_Tot,C16_F_50_54_Unem_Look_FT,C16_F_50_54_Unem_Look_PT,C16_F_50_54_Unem_Tot,C16_F_50_54_Tot_LF,C16_F_50_54_Notin_LF,C16_F_50_54_LF_NS,C16_F_50_54_Tot,C16_F_55_59_Em_FT,C16_F_55_59_Em_PT,C16_F_55_59_Em_AFW,C16_F_55_59_Em_Hrs_NS,C16_F_55_59_Em_Tot,C16_F_55_59_Unem_Look_FT,C16_F_55_59_Unem_Look_PT,C16_F_55_59_Unem_Tot,C16_F_55_59_Tot_LF,C16_F_55_59_Notin_LF,C16_F_55_59_LF_NS,C16_F_55_59_Tot,C16_F_60_64_Em_FT,C16_F_60_64_Em_PT,C16_F_60_64_Em_AFW,C16_F_60_64_Em_Hrs_NS,C16_F_60_64_Em_Tot,C16_F_60_64_Unem_Look_FT,C16_F_60_64_Unem_Look_PT,C16_F_60_64_Unem_Tot,C16_F_60_64_Tot_LF,C16_F_60_64_Notin_LF,C16_F_60_64_LF_NS,C16_F_60_64_Tot,C16_F_65_69_Em_FT,C16_F_65_69_Em_PT,C16_F_65_69_Em_AFW,C16_F_65_69_Em_Hrs_NS,C16_F_65_69_Em_Tot,C16_F_65_69_Unem_Look_FT,C16_F_65_69_Unem_Look_PT,C16_F_65_69_Unem_Tot,C16_F_65_69_Tot_LF,C16_F_65_69_Notin_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Notin_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75ov_Em_FT,C16_F_75ov_Em_PT,C16_F_75ov_Emp_Aw_fr_w,C16_F_75ov_Emp_Hou_w_ns,C16_F_75over_Em_Tot,C16_F_75ov_Unem_Lo_ft_wor,C16_F_75ov_Unem_Lo_pt_wor,C16_F_75ov_Unemp_Tot,C16_F_75ov_Tot_lab_for,C16_F_75ov_N_lab_forc,C16_F_75ov_LF_NS,C16_F_75ov_yr_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS
11801,827,1420,253,2503,76,187,16,10,294,0,8,8,303,1417,206,1923,35,134,18,17,197,0,3,3,202,3964,721,4889,18431,10627,1324,468,30854,591,644,1239,32094,15580,5628,53305,60,571,35,21,682,10,104,110,790,1668,150,2612,1256,1246,59,51,2611,45,114,160,2772,612,397,3783,4329,1101,148,83,5666,86,69,157,5822,437,850,7105,4043,1217,318,81,5649,79,64,144,5797,685,793,7274,2516,1350,269,47,4187,62,62,124,4312,777,563,5646,1976,1372,128,39,3517,78,70,147,3661,776,426,4863,1767,1184,59,36,3044,59,64,124,3173,792,406,4371,1543,938,45,22,2554,63,56,123,2676,718,318,3705,1144,919,55,29,2143,35,39,80,2220,818,297,3338,711,746,56,22,1536,25,41,64,1599,1051,272,2928,381,684,37,15,1112,3,30,29,1143,1653,297,3099,119,335,23,18,493,0,9,9,505,1649,248,2398,41,203,5,9,255,0,4,4,257,4137,830,5227,19894,11861,1221,473
11802,553,1623,185,2360,40,104,9,9,160,0,0,5,163,1653,177,1999,13,45,8,17,88,0,0,0,88,4524,537,5154,17760,11389,1424,495,31074,624,1062,1681,32752,19381,3998,56134,84,907,70,55,1114,20,287,307,1425,2387,211,4021,1349,1863,102,108,3422,116,416,528,3955,2847,526,7325,3635,1158,146,90,5027,122,134,252,5278,1064,534,6878,3390,1216,269,57,4931,88,96,184,5119,826,493,6435,2461,1482,286,55,4275,67,76,145,4424,834,412,5662,2109,1425,127,43,3701,80,78,156,3858,773,317,4948,2054,1354,74,41,3524,56,61,121,3643,697,293,4636,1769,1075,81,35,2961,62,50,118,3077,721,238,4037,1332,964,62,31,2392,47,51,100,2496,880,235,3608,727,728,62,17,1531,17,41,62,1589,1342,225,3156,251,427,35,11,719,3,16,17,735,1889,225,2850,75,178,7,10,270,0,8,8,274,1815,194,2280,25,74,7,14,121,3,3,9,126,4573,650,5347,19256,12853,1330,556
11901,388,2323,186,2895,16,74,0,6,96,0,3,3,95,2187,174,2456,17,29,3,4,50,0,0,0,54,5836,762,6644,14367,11062,1238,704,27375,1010,1144,2154,29529,30597,3992,64119,190,1248,59,61,1552,77,326,405,1959,3365,266,5594,1620,1767,95,146,3628,193,223,413,4041,1617,362,6024,2296,999,165,107,3557,163,101,271,3829,1952,370,6154,1892,1199,248,90,3438,116,137,254,3696,2202,363,6260,1705,1378,161,72,3306,115,127,246,3552,1967,314,5837,1827,1426,64,83,3405,92,182,272,3677,1795,334,5800,1796,1305,69,68,3235,124,128,250,3482,1666,304,5460,1813,1199,69,76,3152,108,138,243,3395,1782,299,5480,1372,1081,72,44,2573,91,123,216,2788,2134,294,5213,775,684,51,28,1540,46,67,109,1646,2483,233,4365,197,316,18,3,546,0,3,5,553,2884,211,3644,40,93,7,11,154,0,3,3,150,2366,161,2676,6,42,10,9,70,0,3,6,72,6109,544,6723,15532,12739,1079,799
11902,265,1820,164,2244,15,56,0,3,78,0,0,3,75,1806,162,2049,5,21,5,3,37,0,0,0,37,3698,605,4339,10829,8160,873,704,20562,930,1032,1963,22523,23769,3628,49924,106,749,47,32,939,47,230,280,1217,2470,183,3877,1019,1373,72,97,2560,168,239,405,2964,1371,285,4621,1868,1119,102,100,3190,154,153,307,3496,1679,347,5526,1690,1069,175,66,3009,114,133,247,3257,1990,315,5561,1301,1099,118,75,2590,86,127,209,2805,1650,280,4736,1449,1156,55,51,2710,88,127,214,2921,1330,259,4511,1460,1065,44,67,2640,103,127,225,2866,1344,239,4446,1341,922,49,55,2366,78,90,169,2541,1356,245,4137,946,699,57,38,1738,68,90,155,1896,1589,201,3680,514,467,42,20,1037,50,52,96,1134,1865,177,3181,140,189,15,15,356,5,7,10,365,2056,160,2569,28,72,9,6,103,0,4,4,109,1817,149,2081,7,24,4,6,41,0,0,3,48,4378,423,4842,11867,9993,792,631
11903,396,1880,138,2416,27,76,7,3,115,0,4,4,116,1864,113,2095,8,34,8,14,64,0,0,0,66,5052,476,5591,13383,10137,1021,551,25090,760,933,1699,26785,21071,2261,50119,96,1082,63,42,1282,37,237,272,1550,2174,110,3834,1119,1513,72,80,2784,121,198,324,3103,1272,185,4566,2332,1187,97,82,3696,180,156,338,4033,1181,265,5485,1950,1087,230,57,3329,98,94,187,3511,1153,221,4894,1562,1178,161,50,2950,63,97,161,3108,988,175,4274,1518,1320,79,49,2962,61,107,169,3132,972,152,4259,1686,1258,70,47,3058,80,122,202,3263,921,177,4361,1661,1135,55,59,2906,80,107,194,3100,1099,165,4366,1274,971,68,41,2350,72,96,165,2520,1505,166,4189,605,737,62,20,1424,40,62,104,1533,1928,141,3607,208,338,32,18,597,3,5,8,603,2267,153,3019,34,133,12,7,180,0,0,0,179,2033,130,2344,13,53,8,3,84,3,3,9,93,5296,442,5829,14053,11990,1001,561
11904,420,1937,152,2515,29,72,8,8,115,0,3,3,117,1935,136,2190,9,33,8,7,52,0,0,0,52,4798,477,5327,14790,9624,1193,569,26176,794,910,1702,27878,20673,3074,51630,122,903,40,27,1096,36,190,227,1325,1960,139,3421,1288,1683,70,89,3136,130,234,363,3491,1268,291,5050,2921,1631,171,108,4822,185,192,377,5198,1286,477,6962,2673,1547,279,87,4582,123,118,244,4824,1337,384,6549,1984,1328,208,37,3555,80,74,156,3712,1090,264,5064,1896,1338,106,48,3386,85,84,168,3556,924,243,4725,1840,1193,60,52,3141,87,85,170,3313,876,209,4394,1754,977,70,51,2851,72,74,140,2993,940,234,4170,1405,815,65,41,2322,41,80,125,2446,1217,189,3855,699,635,50,30,1411,37,54,88,1505,1709,200,3414,213,308,24,13,564,3,9,16,578,2253,187,3019,55,104,14,9,181,0,0,0,184,2088,141,2407,18,43,0,10,73,0,0,0,73,4969,753,5795,16869,12505,1148,597
12001,326,1101,68,1499,19,58,8,0,86,0,0,0,86,1102,70,1261,5,26,0,3,36,0,0,0,40,2668,331,3032,10482,6674,847,297,18299,339,426,763,19057,11128,1873,32054,55,578,32,17,687,13,85,95,786,1053,76,1912,767,857,53,30,1713,68,119,185,1897,900,183,2977,2008,607,113,40,2767,101,78,184,2949,647,272,3864,1980,740,211,50,2989,70,49,120,3102,725,253,4085,1444,826,165,33,2470,40,56,98,2564,637,203,3395,1451,974,78,14,2520,47,50,98,2619,535,170,3323,1405,842,32,21,2300,41,45,87,2383,500,162,3055,1301,751,44,29,2130,50,38,86,2217,522,142,2883,973,671,54,18,1720,36,45,77,1793,691,147,2635,505,521,34,11,1071,13,27,36,1107,1023,139,2265,164,329,24,13,527,0,14,13,540,1412,115,2065,49,126,8,3,187,0,11,11,192,1273,93,1558,20,44,3,7,72,0,0,3,75,3174,251,3502,12120,7866,857,295
12002,304,592,79,972,14,56,3,0,73,0,0,0,74,530,61,658,4,19,3,0,30,0,0,0,30,1119,211,1360,9652,4918,797,144,15513,276,277,557,16070,5740,1334,23147,34,293,17,3,346,0,59,59,404,474,54,928,499,558,23,22,1102,17,50,67,1167,210,126,1504,1225,352,40,23,1642,27,16,42,1690,198,207,2093,1457,451,182,27,2115,29,28,63,2175,266,212,2650,1302,727,183,21,2227,31,34,61,2290,367,220,2872,1298,723,72,22,2109,43,32,84,2193,336,212,2741,1189,571,22,10,1786,41,37,84,1871,292,161,2323,1054,448,38,10,1550,51,29,79,1631,272,150,2048,746,391,16,15,1166,24,20,40,1211,340,148,1695,467,407,30,8,908,18,20,37,946,559,107,1610,171,247,23,6,446,3,5,7,452,834,89,1372,42,101,9,0,151,0,4,4,160,711,82,946,14,24,0,0,40,0,0,0,45,1282,106,1432,9502,5293,651,155
12003,445,1735,138,2319,47,97,3,5,148,0,3,6,159,1837,173,2164,14,42,0,16,72,0,0,0,70,4842,714,5625,17734,12090,1370,610,31808,1004,1170,2176,33981,21685,3936,59599,107,1001,62,13,1189,23,250,273,1461,2319,155,3936,1501,2156,108,116,3878,158,324,477,4360,2109,432,6903,3898,1865,170,111,6052,260,196,453,6506,1542,601,8648,3281,1520,262,89,5159,200,135,337,5488,1329,498,7320,2210,1410,213,53,3880,105,103,212,4093,1071,338,5504,2101,1462,90,59,3711,89,80,172,3882,984,304,5171,2223,1302,65,57,3645,82,99,181,3822,980,244,5045,2050,1240,77,49,3416,90,86,178,3597,1085,271,4957,1563,1000,82,32,2682,58,79,137,2810,1268,216,4297,857,679,52,27,1611,29,62,92,1702,1680,202,3590,282,369,31,10,690,3,13,19,709,2106,160,2979,54,114,5,3,180,0,7,3,186,1897,153,2239,26,65,3,15,107,0,4,7,107,5307,436,5857,20150,14182,1222,637
12101,544,1274,74,1892,39,152,13,7,211,0,3,3,215,1179,82,1473,15,50,3,8,78,0,3,3,83,3508,306,3893,13776,9432,1111,347,24669,476,653,1133,25799,15028,1898,42718,59,769,41,16,886,8,153,163,1053,1610,87,2752,982,1176,50,50,2256,48,119,167,2429,829,185,3436,2524,732,82,58,3400,98,69,167,3560,566,279,4403,2595,903,305,52,3853,92,81,172,4024,864,311,5203,2139,1209,209,50,3606,86,82,166,3775,988,227,4983,1956,1252,93,37,3339,77,85,166,3507,967,216,4687,1718,1151,57,30,2949,73,65,139,3094,855,172,4121,1520,1018,57,21,2616,62,53,111,2728,746,141,3617,1212,796,41,28,2074,45,47,87,2170,865,165,3198,676,671,46,20,1416,30,35,61,1477,1212,115,2801,271,446,34,10,760,3,13,20,779,1633,113,2525,52,173,17,7,256,0,4,4,258,1428,83,1772,15,94,9,6,126,0,3,3,129,3728,293,4147,15725,10395,1040,382
12102,408,1103,41,1543,23,66,10,0,90,0,0,0,93,1058,34,1188,7,29,3,4,39,0,0,0,39,2421,206,2662,9019,8209,853,269,18343,396,546,940,19292,11093,971,31353,85,822,60,13,978,18,158,179,1154,1285,54,2492,639,854,44,20,1558,38,61,102,1659,321,79,2060,1072,441,73,31,1608,66,40,103,1713,339,81,2142,1125,718,191,30,2066,61,67,124,2188,631,112,2932,1197,976,151,17,2348,69,79,142,2493,704,119,3317,1299,1192,71,22,2579,64,82,141,2721,556,92,3376,1331,1107,39,22,2498,52,42,99,2593,456,104,3158,1229,855,49,26,2153,44,36,80,2234,439,90,2765,1026,747,44,17,1824,25,49,73,1904,616,82,2599,462,576,41,12,1094,19,15,33,1130,949,71,2146,166,302,25,8,498,4,7,5,509,1411,65,1989,32,122,3,0,157,0,4,4,160,1199,58,1415,10,35,0,4,53,0,0,4,53,2527,200,2782,9674,8741,792,221
12103,770,1780,72,2620,51,211,22,10,288,0,0,0,294,1744,74,2106,17,116,11,17,170,0,8,4,173,5206,499,5883,10621,11857,1069,330,23873,372,705,1076,24943,19501,1676,46125,91,1364,72,19,1552,10,202,208,1758,2632,146,4538,861,1479,78,41,2459,48,123,170,2631,593,114,3347,1352,385,54,24,1815,42,43,80,1902,282,100,2281,1241,630,162,33,2070,40,37,77,2144,573,87,2813,1355,1062,150,41,2606,71,66,131,2740,851,108,3699,1700,1475,68,23,3264,54,102,147,3413,970,128,4515,1969,1680,48,37,3731,54,89,140,3868,1102,145,5119,1893,1429,67,24,3412,64,85,144,3555,1014,143,4720,1355,1128,65,29,2571,36,45,85,2656,1048,101,3807,701,787,50,16,1558,15,31,47,1604,1495,98,3197,284,560,40,20,896,3,12,11,913,1976,111,2997,75,304,26,3,406,0,6,6,417,2057,136,2605,15,162,15,11,198,3,0,6,205,5468,634,6310,12898,12436,896,323
12104,703,1322,138,2168,52,166,17,0,240,0,3,3,245,1103,129,1474,29,83,12,6,126,0,3,5,131,2889,373,3397,15944,7499,1103,249,24798,511,451,959,25758,11857,3099,40717,51,448,24,13,531,7,79,81,611,987,85,1685,962,813,43,20,1839,31,54,79,1920,301,197,2412,3193,622,100,47,3964,69,46,118,4081,302,382,4763,3195,803,287,41,4331,70,46,119,4448,504,411,5369,2286,913,231,34,3464,84,54,140,3601,606,309,4512,1877,856,76,28,2840,66,46,115,2955,605,252,3815,1744,742,59,24,2567,64,46,109,2678,588,230,3497,1460,707,53,22,2249,73,39,107,2352,566,202,3125,1181,713,47,11,1953,57,41,95,2049,671,207,2925,679,683,48,6,1421,35,44,75,1503,1014,194,2708,300,616,36,23,974,4,18,18,988,1564,188,2743,79,286,19,5,398,3,4,10,407,1584,152,2148,31,124,6,6,174,3,3,7,184,3130,384,3701,17050,8332,1031,282
12201,228,566,61,860,10,58,9,7,90,0,0,0,88,467,34,587,6,30,10,0,47,0,0,0,47,1289,187,1516,5207,3966,490,108,9781,139,229,374,10154,5446,1040,16632,28,292,21,11,351,4,64,60,416,538,43,995,335,394,24,16,757,12,27,43,799,130,69,1001,976,254,29,15,1278,11,10,28,1305,111,114,1529,1038,354,103,15,1505,25,22,50,1559,216,133,1908,750,489,102,13,1353,21,26,50,1404,278,119,1802,708,556,39,12,1309,20,34,56,1366,298,103,1765,638,535,22,13,1196,26,27,52,1249,279,79,1611,565,482,24,13,1082,13,27,43,1117,269,68,1452,395,399,27,12,837,13,15,33,866,317,74,1254,198,289,16,6,507,13,18,23,534,410,72,1018,82,201,6,3,292,0,0,0,296,589,62,946,21,86,4,4,117,0,3,3,124,609,57,787,10,38,0,4,55,0,0,5,62,1250,176,1491,5730,4358,417,139
12202,441,1058,59,1563,19,88,5,3,118,0,0,0,118,886,52,1058,11,31,4,5,52,0,0,0,52,2323,270,2642,5809,6976,586,257,13624,178,338,516,14140,8496,1028,23665,74,715,26,23,835,18,92,117,952,736,49,1738,467,576,27,20,1088,24,33,61,1151,166,61,1380,604,272,40,14,934,16,11,32,961,130,51,1147,490,458,84,17,1049,7,11,24,1072,231,51,1359,550,763,62,18,1397,14,29,37,1435,299,76,1810,772,943,49,21,1786,17,34,58,1838,345,101,2283,924,920,42,26,1915,28,31,56,1966,316,77,2361,951,880,41,29,1909,27,27,56,1958,334,108,2401,762,835,47,16,1656,19,16,37,1692,474,101,2269,411,691,35,13,1156,8,26,31,1187,786,88,2068,145,410,21,5,586,4,4,4,595,1219,132,1946,40,176,8,4,239,0,3,3,236,1234,101,1573,8,73,4,9,96,0,0,0,93,2453,403,2951,6211,7712,487,219
12203,806,2251,94,3155,48,171,17,7,243,0,7,7,248,2167,125,2544,21,78,4,15,110,0,5,5,115,5941,538,6597,16906,15374,1502,559,34349,448,750,1202,35545,20160,2282,57985,213,1601,83,32,1936,25,208,234,2169,1874,154,4199,1333,1454,75,51,2918,54,86,139,3054,448,187,3692,2377,906,151,52,3483,55,49,104,3586,421,230,4240,2297,1395,355,50,4100,53,56,109,4209,720,268,5196,2024,1954,272,57,4314,43,88,137,4451,921,252,5624,2426,2410,122,60,5015,71,93,169,5181,951,258,6390,2640,2173,86,54,4951,61,93,151,5105,804,251,6161,2242,1765,94,46,4146,56,63,118,4257,708,208,5179,1560,1422,92,33,3100,27,39,64,3171,932,198,4299,892,1063,70,31,2055,18,43,65,2118,1402,155,3678,307,655,48,8,1018,3,16,20,1045,2251,180,3474,76,272,17,11,379,3,3,7,383,2488,169,3045,25,111,3,14,158,5,4,7,165,6200,798,7167,18413,17183,1460,507
12301,132,610,23,770,8,20,0,0,32,0,0,0,32,529,31,593,0,3,0,0,3,0,0,0,3,1226,97,1325,6423,5437,659,220,12736,264,307,572,13310,6440,581,20333,222,900,30,34,1184,43,171,213,1398,793,55,2246,803,632,48,33,1524,48,41,93,1613,234,72,1915,1028,433,125,21,1601,28,33,61,1663,353,77,2100,831,737,198,27,1788,22,22,50,1842,448,90,2369,876,831,85,28,1822,30,33,66,1886,414,93,2399,1133,888,52,35,2116,20,46,69,2177,386,70,2637,1042,734,38,13,1830,32,42,73,1901,326,68,2288,892,588,53,12,1550,23,19,45,1595,314,65,1981,606,482,36,11,1136,28,11,43,1175,448,69,1694,295,331,37,14,678,10,18,32,709,702,44,1450,88,131,21,3,247,0,3,4,256,941,45,1234,3,43,0,4,55,0,0,0,55,735,46,832,9,8,0,3,24,0,0,0,24,1393,214,1625,7849,6744,724,244
12302,366,2041,155,2555,18,47,4,5,77,0,0,0,77,1511,133,1715,3,23,3,4,31,0,0,0,31,2561,576,3170,16259,11642,1282,715,29899,1404,1122,2527,32429,23657,3361,59451,340,1371,69,48,1828,168,330,494,2324,2615,263,5206,1889,1564,89,88,3628,297,214,506,4136,1293,329,5763,2322,1073,171,84,3652,197,174,372,4023,1508,342,5877,2095,1372,240,66,3772,171,173,337,4107,1931,359,6400,1769,1307,150,53,3278,162,168,326,3607,1655,327,5583,1880,1316,69,59,3325,128,144,270,3594,1379,250,5225,1923,1159,70,56,3206,125,113,237,3445,1289,268,4996,2026,1245,85,60,3415,153,83,240,3649,1368,253,5275,1708,1120,95,37,2959,78,82,163,3122,1790,252,5158,971,808,93,31,1900,49,37,82,1983,2291,258,4542,222,361,44,14,650,7,5,10,661,2886,237,3790,34,88,8,12,139,0,4,4,143,2113,223,2478,9,41,0,5,54,0,4,4,58,3118,585,3753,17181,12816,1176,622
12303,107,568,32,709,3,23,0,3,35,0,0,0,35,453,23,504,6,9,0,3,19,0,0,0,23,814,80,919,3767,3840,369,167,8150,199,216,420,8570,5051,606,14220,137,457,20,17,632,39,85,115,751,537,62,1355,487,386,35,34,945,31,21,54,994,177,61,1235,518,281,61,21,879,23,15,36,917,203,65,1188,406,434,81,15,942,19,21,45,985,275,71,1333,438,445,47,11,941,16,21,31,977,263,54,1294,559,551,37,14,1156,27,27,52,1212,269,70,1542,594,466,30,21,1118,25,20,47,1161,218,69,1444,528,485,28,17,1056,21,21,43,1097,249,76,1423,456,409,58,11,930,16,7,24,957,342,69,1373,253,271,25,10,562,8,8,15,576,574,81,1232,78,115,17,3,208,0,0,3,210,774,58,1041,12,30,3,4,54,0,3,3,60,575,39,674,9,20,3,4,37,3,0,3,34,1005,166,1207,4476,4360,438,187
12401,464,1561,81,2101,14,84,3,3,109,0,0,0,114,1300,68,1477,0,42,3,8,55,0,3,4,63,2665,341,3063,7559,8532,856,257,17205,348,487,830,18038,12374,1508,31921,140,815,40,22,1024,31,145,170,1198,1039,81,2315,526,717,31,20,1302,41,65,101,1402,287,68,1751,624,455,77,18,1175,19,30,55,1231,331,75,1642,619,622,141,21,1397,27,21,49,1443,431,72,1952,712,835,79,13,1643,30,47,78,1718,462,71,2252,1019,1015,69,19,2122,32,58,94,2215,471,112,2793,1136,1023,63,21,2247,18,50,65,2314,442,121,2877,1132,993,73,20,2212,41,37,74,2287,479,112,2877,1079,990,80,20,2171,33,45,75,2245,800,141,3184,621,790,58,10,1481,23,34,57,1539,1361,117,3016,195,411,34,9,651,0,6,10,661,1992,130,2787,41,144,8,3,193,0,4,7,201,1739,129,2073,12,56,3,0,67,0,4,4,73,3027,231,3329,7856,8873,753,200
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,367,1659,98,2128,26,55,3,4,90,0,0,0,90,1361,114,1561,11,11,0,3,18,0,0,0,18,2658,345,3026,15183,11930,1407,560,29082,776,827,1603,30689,17384,2140,50204,399,1650,62,41,2150,105,291,396,2547,1681,210,4441,1903,1369,88,89,3443,164,132,300,3742,823,227,4784,2461,1117,274,60,3917,105,115,222,4138,1054,303,5495,2015,1512,343,64,3943,104,85,195,4137,1262,252,5649,1914,1564,186,55,3714,102,100,202,3918,1056,233,5204,2129,1448,98,35,3704,77,91,166,3868,902,219,4987,2081,1273,72,55,3474,76,73,153,3629,814,203,4642,1842,1137,84,44,3113,66,57,118,3233,881,217,4330,1529,1082,123,36,2765,58,63,116,2884,1165,197,4250,809,806,71,25,1704,23,31,55,1761,1755,184,3700,221,345,33,10,614,3,7,9,624,2458,222,3308,47,91,9,6,154,3,4,7,161,1769,132,2063,11,42,6,5,63,3,0,0,72,3229,311,3605,17356,13434,1444,529
12404,121,482,25,631,7,24,0,3,31,0,0,0,31,486,37,554,0,9,3,3,11,0,0,0,11,1021,97,1132,3854,3394,359,137,7745,248,266,513,8258,5427,594,14274,115,414,18,12,565,42,71,111,673,496,56,1235,492,392,28,30,948,28,31,63,1011,244,102,1356,515,322,44,11,903,29,37,63,960,343,71,1375,384,329,55,14,778,14,22,41,818,332,79,1232,386,293,29,13,715,17,22,39,753,272,57,1079,462,352,17,13,848,28,20,53,901,255,53,1207,507,395,27,15,943,24,19,44,991,256,70,1318,513,330,23,11,880,18,14,36,910,279,76,1267,424,286,17,7,736,8,18,27,761,344,49,1155,202,200,19,8,429,6,13,13,450,434,55,930,72,107,10,5,191,4,0,5,196,617,59,869,11,38,0,0,54,0,0,0,55,538,40,633,3,12,0,3,18,0,0,0,20,1214,152,1387,4094,3468,301,153
