region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
115058454,5,4,122,14,8,14,22,36,92,103,116,37,25,21,26,514,0,9,3,11,14,35,37,30,12,17,5,15,188,22,20,13,15,34,56,58,61,25,19,3,17,343,41,37,30,56,93,203,221,237,87,66,34,62,1167,300,202,169,322,515,1272,1650,2567,1422,1064,426,446,10355
115076951,4,0,50,3,4,7,12,24,52,46,43,14,3,4,16,228,7,4,0,3,11,15,19,10,0,3,4,4,80,3,3,7,15,14,31,19,15,8,0,0,4,119,13,14,14,33,58,111,97,73,22,6,12,24,477,131,66,77,170,226,605,697,717,244,148,100,140,3321
115106952,0,5,71,14,11,12,23,43,62,45,34,9,15,6,16,290,10,7,6,10,5,26,15,15,7,0,0,5,106,17,19,4,9,21,49,18,15,9,7,3,17,188,49,43,22,42,82,149,87,74,28,27,9,43,655,302,176,148,269,395,942,892,1008,389,279,183,302,5285
115108350,3,4,60,15,0,4,10,9,51,45,60,22,12,12,14,254,3,3,3,3,8,16,9,23,4,8,7,8,95,20,5,7,8,4,35,23,20,9,5,5,8,149,38,8,17,25,25,109,88,115,43,29,27,34,558,201,66,76,155,232,637,713,1162,557,494,374,261,4928
120057554,0,5,81,9,4,3,6,23,59,42,66,25,22,15,10,284,6,5,0,10,9,18,27,15,12,3,4,9,118,15,5,6,4,18,37,28,33,14,13,3,12,188,30,14,13,25,57,128,114,126,64,42,22,36,671,193,89,88,168,239,582,645,1039,647,501,261,269,4721
120057556,3,0,19,3,3,0,3,3,8,10,12,7,7,3,3,62,3,0,3,0,3,7,3,6,3,0,0,0,28,0,0,0,3,3,5,3,3,0,3,0,3,23,6,3,3,6,12,24,19,24,13,10,6,6,132,42,32,22,44,45,156,142,248,200,136,87,46,1200
120074851,0,0,56,12,13,13,10,32,60,38,30,8,7,3,9,235,3,3,3,16,7,22,17,9,3,3,3,3,92,8,12,9,16,11,27,20,14,3,3,3,11,137,28,31,25,45,55,125,89,60,17,13,9,23,520,103,86,79,190,216,578,607,670,208,120,50,121,3028
120100250,6,0,65,5,3,9,10,13,37,37,39,19,6,6,7,191,5,0,6,7,10,15,15,13,6,3,0,3,83,6,6,3,8,14,24,22,26,8,0,3,11,131,20,12,18,28,43,86,84,91,40,12,15,21,470,154,79,73,140,198,572,545,772,383,318,177,182,3593
120101350,0,0,35,12,11,9,12,21,31,37,49,11,13,13,9,228,6,4,3,4,7,15,20,6,9,11,3,7,95,6,4,4,7,4,19,13,15,7,7,3,6,95,24,19,16,28,36,70,75,80,30,34,19,22,453,129,86,70,126,156,362,341,480,273,231,172,146,2572
120104550,0,0,9,0,8,4,5,11,5,5,3,3,3,0,3,50,0,0,0,6,8,5,0,3,0,0,0,3,25,7,0,7,3,4,6,0,0,0,0,0,0,27,7,8,11,14,23,21,9,6,3,3,0,6,111,49,48,49,89,82,151,122,100,41,29,26,40,826
120104854,0,4,33,4,3,3,11,7,15,12,9,4,0,0,4,72,0,0,4,3,4,9,5,0,0,0,0,3,28,8,0,0,3,5,5,9,3,3,0,0,4,40,12,7,7,20,21,33,30,17,11,0,0,15,173,62,38,46,93,105,262,204,247,129,77,53,62,1378
120106611,0,0,26,3,7,0,8,5,15,11,6,3,0,0,5,63,0,0,3,5,3,4,3,3,3,0,0,0,24,4,0,3,0,5,9,3,3,0,3,0,0,30,7,7,6,19,17,36,22,15,6,3,0,5,143,32,32,29,76,100,261,201,167,36,29,13,45,1021
120106612,0,0,23,3,3,3,3,6,14,6,9,4,3,3,0,57,4,0,0,4,6,0,3,0,0,0,0,0,17,3,3,0,7,3,9,3,0,0,0,0,4,32,10,6,3,14,24,29,15,14,4,3,3,4,129,70,45,30,74,108,207,158,178,76,67,33,68,1114
120107558,0,0,33,8,6,5,9,18,30,12,28,8,4,4,6,138,4,3,3,5,10,13,11,10,3,0,3,0,65,12,8,6,3,0,14,8,13,0,0,0,6,70,24,17,14,22,28,67,39,57,15,4,7,12,306,109,55,56,118,151,329,294,452,241,116,77,109,2107
125011801,3,4,60,8,7,5,13,28,64,67,52,13,7,10,17,291,4,4,0,10,13,25,21,19,6,4,0,8,114,10,6,7,14,11,24,28,19,9,5,4,7,144,22,17,12,37,56,130,133,98,32,19,17,36,609,183,105,87,210,301,738,857,1060,414,234,158,219,4566
125036381,0,0,37,0,5,0,9,10,49,57,45,23,10,3,6,217,3,3,3,5,11,27,20,24,6,0,3,3,108,9,9,3,3,17,26,5,24,0,5,3,3,107,12,17,6,25,38,107,90,105,29,19,9,12,469,132,102,67,146,193,546,636,973,485,276,143,141,3840
125050600,0,0,33,0,3,3,13,7,19,19,11,3,3,3,0,84,3,3,3,3,3,10,3,4,0,0,0,3,35,0,6,3,3,4,5,0,3,0,0,3,3,30,6,15,12,22,20,39,29,18,3,6,6,6,182,42,48,33,71,86,231,215,186,60,46,35,43,1096
125051736,0,0,25,6,4,6,0,13,19,12,12,0,0,4,6,82,0,0,3,4,6,14,4,4,0,6,0,3,44,7,6,3,5,3,9,0,7,0,0,0,3,43,13,13,12,9,25,49,22,26,3,6,4,12,194,105,86,58,84,139,309,284,279,93,69,57,73,1636
125051737,0,0,38,5,7,6,15,23,47,39,13,0,0,0,11,166,0,4,4,3,3,13,9,7,0,0,0,3,46,4,0,6,12,9,18,10,10,6,0,0,5,80,9,11,21,33,40,93,65,33,6,0,0,19,330,78,73,84,172,217,533,508,342,105,64,42,103,2321
125051738,0,0,10,0,0,4,9,4,7,6,3,0,0,0,5,38,0,3,6,0,3,3,3,3,0,0,0,0,21,0,0,0,6,3,4,0,5,4,0,0,0,22,0,3,10,15,13,18,12,11,4,0,0,5,91,35,36,38,64,67,125,103,96,26,14,14,28,646
125051804,0,3,24,5,3,3,10,10,24,11,14,7,10,3,4,104,3,3,0,3,9,11,4,0,3,0,0,3,39,0,3,6,13,4,12,10,8,3,0,3,3,65,8,12,9,26,23,54,30,28,13,10,6,13,232,88,77,58,122,158,336,290,400,167,118,59,103,1976
125055700,0,3,28,3,4,8,15,13,27,21,9,4,0,0,7,111,3,3,3,4,10,9,0,0,0,0,3,3,38,8,4,3,6,4,8,5,3,3,3,0,3,50,17,11,17,28,33,48,29,15,7,3,3,16,227,104,62,79,129,155,300,273,229,72,34,36,84,1557
125103380,3,3,84,8,6,7,21,43,65,52,25,15,4,4,12,262,0,5,3,8,16,28,6,15,0,6,3,6,96,9,12,13,15,17,30,19,13,0,3,0,11,142,21,26,27,55,82,149,94,57,15,16,10,32,584,193,140,147,282,398,955,776,676,254,160,105,208,4294
125104350,0,8,41,8,4,7,20,29,62,42,14,5,0,5,10,206,4,4,3,10,6,14,7,0,3,0,3,3,57,11,3,7,16,10,21,7,15,3,0,0,7,100,23,11,17,50,50,111,63,29,14,0,8,28,404,113,92,103,185,224,516,415,370,130,84,57,124,2413
125106385,0,6,45,3,7,5,5,17,40,38,21,8,6,4,5,159,0,4,0,5,4,15,7,7,4,0,0,4,50,5,6,7,7,14,18,17,9,0,6,0,5,94,8,17,12,22,35,85,77,44,12,12,4,20,348,112,89,75,157,230,495,573,578,271,194,86,148,3008
125108859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,3,3,0,0,20
130057311,3,0,56,5,4,4,22,39,94,59,39,13,0,6,18,303,0,3,4,13,13,25,12,13,0,3,0,7,93,6,5,9,16,17,32,16,18,5,3,5,12,144,11,15,21,60,79,164,95,73,21,6,14,37,596,143,92,107,238,357,992,1008,871,338,189,96,228,4659
130103550,0,0,15,0,4,3,9,11,10,9,7,0,0,0,3,56,0,0,0,3,3,3,3,0,3,0,0,0,15,3,0,4,0,4,4,6,4,0,0,0,5,30,3,4,10,15,18,20,18,11,6,3,0,8,116,67,29,36,73,110,232,191,130,78,37,24,67,1074
130103660,0,0,0,3,3,0,4,3,8,5,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,3,6,3,4,6,8,5,0,0,0,3,0,38,64,21,15,47,44,65,34,27,11,13,16,24,381
130104201,0,0,6,0,3,0,5,4,4,3,4,0,0,0,3,26,0,3,0,0,3,0,0,0,0,0,0,0,6,3,0,3,3,3,0,3,3,0,0,3,0,21,6,6,3,8,10,4,9,7,0,0,3,3,59,63,21,24,52,34,78,63,74,39,18,20,34,520
130104920,0,0,3,0,3,0,7,7,6,4,5,0,0,0,3,35,0,3,0,5,0,4,3,0,0,0,0,0,15,5,5,5,5,0,3,0,0,0,0,0,5,28,5,11,5,17,7,13,10,5,0,0,0,8,81,44,28,21,65,64,124,78,71,24,12,27,55,613
130107314,0,3,13,0,0,3,8,9,13,4,6,3,0,0,8,54,3,0,0,7,0,0,3,0,3,0,0,0,16,4,5,3,5,0,6,0,3,0,0,0,3,29,10,5,9,20,9,23,7,9,6,0,0,14,112,68,52,53,80,100,206,143,157,71,62,47,79,1118
130150111,0,0,27,8,5,5,17,15,23,14,14,4,0,0,7,112,0,0,0,7,3,11,6,11,0,0,0,0,38,5,4,5,0,5,10,9,4,0,0,0,3,45,13,9,10,30,27,52,33,34,4,0,0,10,222,49,38,41,83,145,324,325,294,91,51,28,62,1531
130150112,0,0,6,3,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,6,4,0,0,0,3,22,28,15,11,25,18,71,46,54,36,36,34,24,398
130153010,0,0,11,5,3,0,12,8,12,3,0,0,0,0,3,46,0,3,3,3,3,0,3,3,0,0,0,3,21,0,0,3,3,4,3,3,0,0,0,0,3,19,5,6,6,18,15,26,9,3,0,0,0,9,97,46,38,34,71,95,184,101,58,24,22,24,43,740
130153650,0,0,3,3,3,3,3,3,8,3,0,0,0,0,3,29,0,3,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,6,3,9,3,3,12,8,3,0,0,0,0,3,44,36,21,26,34,49,91,52,28,14,10,14,23,398
130154202,0,0,17,4,8,5,9,14,27,11,0,0,0,0,3,81,0,0,4,0,3,5,4,3,0,0,0,0,19,0,4,0,6,3,8,0,4,0,0,0,0,25,4,12,9,18,20,45,21,10,0,0,0,3,142,46,48,38,82,124,269,203,121,36,17,12,44,1040
130157400,0,0,4,3,3,3,0,3,9,5,0,0,0,0,3,29,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,3,3,3,3,3,3,0,0,3,27,3,6,6,3,10,16,8,3,3,0,0,6,64,34,34,22,54,63,91,93,72,21,16,12,37,549
130157650,0,0,12,0,3,3,0,4,6,11,3,0,0,0,0,30,0,0,3,3,0,7,0,0,0,0,0,0,13,0,3,0,4,0,3,0,0,0,0,0,4,14,0,9,6,10,4,19,14,3,0,0,0,4,69,25,21,26,52,63,148,100,101,34,17,22,33,642
130157850,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,6,0,3,0,0,3,3,18,25,11,0,26,25,42,28,19,12,9,12,18,227
130205300,0,0,12,8,7,5,8,4,11,3,4,0,0,0,9,59,0,0,0,0,0,8,4,0,0,0,0,3,15,0,3,0,0,7,4,0,0,0,0,3,0,17,8,10,5,11,11,26,13,4,0,0,3,12,103,77,25,38,63,102,201,164,145,51,27,33,72,998
130205750,0,0,6,5,0,0,7,5,15,6,4,3,0,0,5,50,0,0,3,0,7,0,4,0,3,0,0,5,22,3,3,4,0,3,4,0,3,0,0,3,4,27,8,3,7,7,15,25,10,7,6,0,3,14,105,70,36,41,76,107,261,197,171,55,29,35,92,1170
135012601,0,0,41,3,9,6,24,30,61,61,35,19,5,3,14,270,0,0,3,8,9,21,16,4,0,3,0,4,68,3,4,7,11,13,27,17,10,6,3,0,4,105,9,16,19,46,55,124,99,52,25,14,3,22,484,104,70,77,198,281,839,842,768,308,145,74,178,3884
135052604,0,3,9,3,0,0,3,0,8,4,0,0,0,0,0,18,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,3,0,3,3,3,0,0,0,0,0,12,3,0,3,3,3,14,10,6,0,3,0,3,48,18,3,10,20,31,90,81,82,39,30,33,34,471
135052950,0,0,7,0,3,3,6,0,0,3,0,0,0,0,0,15,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,3,9,0,7,6,9,3,3,3,3,0,0,0,3,37,38,33,21,44,45,72,37,34,9,3,14,26,376
135055271,0,0,20,4,3,5,7,14,23,14,17,7,4,0,5,103,0,0,4,0,5,4,0,11,0,0,0,4,28,7,3,5,7,3,10,3,3,0,0,0,0,41,11,10,14,14,26,40,20,34,10,4,0,9,192,90,55,58,73,118,319,294,388,172,139,66,104,1876
135055850,0,0,7,3,3,4,11,10,7,6,5,0,0,0,7,56,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,4,0,0,0,0,0,0,10,10,6,4,11,14,14,6,5,0,0,0,7,77,53,22,23,56,68,142,85,67,18,14,20,37,605
135058020,0,0,21,4,6,3,7,4,5,6,0,0,3,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,7,0,0,3,3,0,0,0,0,4,17,7,9,13,12,10,11,12,0,0,3,0,4,81,76,43,48,81,79,129,70,60,19,22,21,53,701
135058150,0,0,13,0,3,3,9,9,9,3,4,0,0,3,9,52,0,0,3,3,3,0,3,0,0,0,3,0,15,3,3,3,3,3,3,5,0,0,0,0,0,23,3,6,9,19,18,15,11,4,3,0,6,9,103,57,23,30,54,79,137,102,78,31,17,21,46,675
135100950,0,0,3,0,0,0,5,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,14,3,3,3,8,0,6,0,0,0,0,0,5,28,31,14,9,23,23,48,25,18,7,8,0,12,218
135102150,0,0,5,0,10,3,6,4,6,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,10,11,10,7,6,0,0,0,0,0,0,44,31,22,22,43,22,49,23,15,3,12,5,22,269
135107900,0,0,3,3,3,3,3,0,3,3,0,0,0,0,3,21,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,12,6,6,3,3,3,6,3,0,0,0,3,6,39,37,24,25,27,40,47,19,21,0,3,19,22,284
135107950,0,0,0,0,3,0,3,6,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,10,0,3,3,7,6,3,3,0,0,0,0,0,25,23,6,15,30,30,32,20,18,7,6,6,10,203
135151150,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,3,0,3,0,0,0,0,24,13,10,9,25,26,31,11,11,6,6,6,11,165
135151200,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,9,9,12,4,3,0,6,3,9,0,3,0,0,49
135151750,3,0,6,0,0,3,0,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,3,3,7,6,3,3,0,0,3,0,28,17,10,12,28,35,73,62,57,22,18,14,13,361
140030471,0,0,41,3,4,3,11,12,38,55,32,10,4,3,8,183,3,0,0,0,11,18,15,6,0,0,0,3,56,6,3,6,6,9,22,20,19,0,4,3,7,105,12,14,13,22,36,89,93,61,13,8,6,18,385,93,65,72,120,190,562,707,860,316,160,92,136,3373
140070473,0,0,0,3,4,0,3,3,8,0,3,0,0,3,0,27,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,3,3,3,0,0,0,0,4,16,6,4,0,3,6,11,3,8,0,0,3,4,48,29,20,15,30,42,98,102,107,69,52,32,43,639
140070850,0,0,5,0,0,3,3,4,10,5,7,3,0,0,0,35,0,0,3,0,0,3,0,3,0,3,0,0,12,4,0,0,5,7,6,0,3,0,0,0,3,28,4,0,6,8,11,24,5,13,3,3,0,3,80,27,19,27,48,61,153,129,146,53,45,25,39,772
140071400,0,0,11,4,0,3,10,12,19,12,9,0,0,0,5,74,4,0,3,3,0,6,0,3,0,0,0,3,22,3,0,3,0,3,4,0,0,0,0,0,0,13,11,0,9,17,15,33,12,12,0,3,0,8,120,71,36,36,96,112,274,225,210,108,98,62,83,1411
140074870,0,0,20,6,3,7,4,11,30,22,10,3,0,0,0,96,3,3,0,3,3,11,3,0,3,0,0,6,35,3,7,0,3,11,24,7,3,0,6,0,5,69,12,13,7,13,28,70,32,16,9,9,0,11,220,71,45,46,91,186,429,354,346,170,120,59,101,2018
140075274,0,0,3,0,3,3,0,5,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,6,6,6,5,4,3,0,0,0,0,0,30,14,15,14,26,31,43,37,35,17,7,9,15,263
140076100,0,0,9,0,0,3,0,3,7,4,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,0,0,3,6,3,10,4,11,3,0,0,3,43,23,13,13,30,29,97,110,91,38,25,17,30,516
140150800,0,0,8,3,5,3,6,7,10,3,3,3,0,0,0,43,0,0,3,0,5,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,6,6,12,18,3,3,3,0,3,0,66,45,31,34,45,57,96,73,54,15,9,19,31,509
140152350,0,0,22,3,3,0,4,8,16,3,6,0,0,0,5,48,0,0,0,0,3,3,3,0,0,0,3,0,12,3,3,4,4,3,5,3,0,3,0,0,0,28,6,6,4,15,17,31,14,6,3,0,3,5,110,68,36,49,97,136,257,159,127,45,29,14,64,1081
140152900,0,3,15,0,3,4,6,15,11,3,5,0,0,0,3,50,0,3,0,0,0,3,0,0,3,0,0,3,12,3,0,3,6,4,7,3,0,0,0,0,3,29,3,6,7,15,19,24,9,8,3,0,0,12,106,61,21,42,70,100,203,150,99,39,19,17,71,892
140154600,0,0,6,0,3,3,0,7,4,0,0,0,4,0,0,21,0,0,0,0,3,0,0,0,0,0,0,3,6,3,3,3,0,3,3,0,0,0,0,0,3,18,3,9,6,3,13,7,0,0,0,4,0,6,51,78,28,31,44,70,88,48,20,14,7,16,48,492
140156200,0,0,13,0,0,4,7,14,18,14,7,0,4,0,8,76,3,3,3,3,6,3,3,5,0,0,0,0,29,0,4,5,0,0,7,5,4,4,0,0,4,33,3,7,12,17,20,28,25,19,4,4,0,12,151,71,48,48,102,113,298,238,230,84,51,31,67,1381
140158100,0,0,6,3,0,3,3,0,3,0,3,0,0,0,0,15,0,0,0,0,0,3,0,3,0,3,0,0,9,3,3,0,0,0,3,3,0,0,0,0,3,15,6,3,3,3,3,12,3,6,0,3,0,3,45,36,19,26,22,41,53,28,26,8,9,11,21,300
140206150,0,4,51,8,0,5,15,15,63,39,25,13,6,4,13,206,4,5,0,9,5,10,12,9,3,5,0,0,62,5,7,7,14,17,37,16,18,4,0,0,8,133,17,12,12,43,41,122,77,60,23,16,4,25,452,100,69,63,144,245,674,742,894,364,237,111,165,3808
145056181,0,0,10,0,0,4,0,0,11,8,12,6,8,9,5,63,0,0,0,0,3,0,3,3,0,0,5,0,14,0,0,0,0,4,3,6,3,4,0,0,0,20,0,0,4,0,7,14,21,24,10,8,14,5,107,45,20,21,41,53,139,208,312,261,317,195,47,1659
145056470,4,3,57,3,3,3,4,12,33,42,63,38,11,7,12,231,0,3,3,4,6,16,15,17,11,6,5,3,89,10,3,3,19,7,26,23,27,16,12,6,3,155,16,9,9,32,28,87,90,115,69,34,22,21,532,114,56,57,123,164,481,576,991,723,680,396,199,4560
145101050,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,3,9,0,6,0,3,3,0,0,0,3,0,0,8,23,19,16,5,18,19,29,36,21,12,8,6,14,203
145103311,0,0,28,0,0,3,3,12,38,33,21,6,4,0,6,126,3,6,0,8,3,12,5,9,0,0,0,0,46,3,4,3,9,4,12,10,3,0,3,5,4,60,6,10,9,23,23,68,54,39,6,7,5,10,260,52,42,50,113,154,409,487,412,160,81,49,87,2096
145103314,0,0,9,0,0,0,0,0,7,3,7,4,3,0,6,30,0,0,0,0,0,4,4,0,0,0,0,3,11,4,0,0,5,0,0,3,3,3,0,3,0,21,4,0,0,5,0,11,14,15,7,3,3,9,71,38,17,9,39,34,121,129,146,99,74,30,56,792
145103700,0,0,0,3,0,0,5,5,5,4,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,10,3,3,0,9,5,8,4,0,0,0,0,3,35,29,15,16,32,49,76,31,34,3,12,7,18,322
145106184,0,0,6,0,0,0,3,7,3,3,0,0,3,3,0,22,3,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,3,0,0,0,0,0,9,3,6,0,6,7,6,6,0,3,3,3,0,43,19,13,3,21,30,45,63,60,36,31,27,17,365
145107640,0,0,7,0,0,0,3,0,4,4,5,3,0,3,9,31,0,0,0,6,0,3,0,0,0,0,0,0,9,0,0,0,0,3,3,4,6,0,3,0,0,19,0,0,0,9,6,14,8,11,3,3,3,9,66,45,20,14,52,48,125,99,119,67,43,23,38,693
145108710,0,0,14,3,3,3,0,4,12,15,13,10,3,5,3,74,0,0,3,0,4,6,6,3,3,4,0,3,32,0,3,0,5,0,5,12,3,3,0,3,0,34,3,6,6,5,8,29,33,23,20,7,8,6,154,59,31,36,54,68,239,273,406,306,298,185,86,2041
145108750,0,0,12,0,0,4,0,12,25,11,3,5,0,0,4,64,0,0,0,3,3,3,3,0,0,0,0,3,15,7,3,3,5,0,3,0,3,3,0,0,3,30,7,3,7,8,18,35,19,6,8,0,0,10,121,57,44,41,67,106,303,211,138,57,43,20,52,1139
145150550,0,3,45,3,8,4,11,21,50,24,12,11,0,3,6,153,6,5,5,14,3,14,3,10,3,3,0,4,70,5,3,6,7,8,15,8,7,3,3,0,9,74,17,16,15,42,38,89,43,34,17,6,3,22,342,164,107,106,197,264,630,511,491,200,139,92,167,3068
145152750,0,3,44,8,3,7,13,18,51,30,19,9,10,0,12,180,3,7,3,0,10,11,12,4,0,3,3,0,56,8,8,3,9,7,12,20,5,0,3,3,6,84,22,18,17,25,38,88,65,33,12,19,6,21,364,159,113,77,179,226,515,446,545,224,164,81,140,2869
145201000,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,3,3,0,0,3,0,0,0,0,0,9,3,0,6,3,0,3,6,0,0,3,0,0,24,18,9,17,23,25,42,28,21,9,6,3,11,212
145202050,0,0,8,0,4,3,8,3,17,9,4,3,3,0,3,57,0,0,0,0,5,3,0,3,0,0,0,0,11,3,0,0,0,4,14,6,9,3,0,0,6,45,3,4,3,8,12,39,18,16,6,3,0,9,121,49,30,37,71,88,223,188,190,56,62,27,57,1078
145207050,0,0,10,0,0,5,3,0,8,3,4,0,3,0,0,26,0,0,0,0,3,0,3,0,3,0,0,0,9,4,3,0,0,0,3,3,3,0,0,3,0,19,4,3,5,3,3,15,12,7,6,3,3,0,64,24,16,16,30,43,84,106,122,73,48,27,49,638
150057751,3,3,77,5,8,11,19,32,66,68,40,13,4,3,13,282,4,4,4,5,12,27,8,12,3,5,3,8,95,5,6,6,19,18,50,33,21,3,3,3,8,175,18,22,21,46,73,160,125,89,19,12,12,32,629,157,110,106,215,391,1088,1296,1220,433,275,132,249,5672
150102000,0,0,0,0,0,3,4,3,12,3,5,0,3,0,3,36,0,3,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,3,3,0,0,0,0,0,9,0,6,3,4,3,15,6,5,0,3,0,6,51,28,19,26,36,46,85,56,68,22,10,9,28,433
150102200,0,0,4,4,6,3,10,3,8,6,0,0,0,0,0,40,0,0,3,5,3,3,0,0,0,0,0,0,14,0,0,3,3,3,3,0,3,0,0,0,0,15,4,6,9,18,9,18,6,3,0,0,0,0,73,30,23,36,78,82,176,103,71,26,14,11,39,689
150103500,0,0,0,0,3,0,7,0,4,3,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,3,3,0,3,0,0,0,12,0,3,3,7,0,12,6,0,3,0,0,0,34,19,14,12,25,38,79,53,38,19,10,9,17,333
150104300,0,0,6,3,5,0,5,5,9,4,0,3,0,0,0,34,0,3,0,3,0,0,3,0,3,0,0,0,12,0,0,0,3,5,4,0,0,0,0,0,5,17,3,8,0,14,10,16,7,0,6,0,0,5,69,30,20,19,47,71,131,86,56,29,19,10,41,559
150104950,0,0,0,0,3,3,3,3,5,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,9,3,6,3,6,3,5,3,0,0,0,0,0,29,40,16,9,33,37,55,32,36,10,7,5,16,296
