region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
150155550,3,0,0,3,3,9,6,0,43,27,70,11,7,0,0,3,0,5,14,3,0,22,21,43,3,3,0,0,3,0,3,15,0,0,9,18,27,0,0,0,0,0,0,0,0,5,3,5,3,8,434,426,25,35,70,65,25,71,332,204,886,801,1687
155050050,13,17,46,72,63,305,32,24,552,741,1293,313,191,10,9,40,31,94,391,20,17,477,639,1116,176,102,9,3,12,27,112,589,11,22,320,743,1063,25,20,0,3,3,0,0,3,27,34,55,60,115,8696,8744,536,736,1501,2040,483,2039,7106,6590,18322,20149,38471
155053341,4,3,3,0,4,11,3,0,30,31,61,14,9,5,0,0,0,4,13,3,0,26,22,48,10,0,0,0,0,0,4,26,0,0,14,26,40,0,0,0,0,0,0,0,0,4,3,4,3,7,846,882,41,51,94,101,29,81,402,316,1412,1431,2843
155102300,5,3,18,12,38,72,10,13,249,258,507,133,79,6,0,15,8,40,91,6,4,200,182,382,67,32,0,0,3,3,38,131,4,12,112,178,290,0,5,0,3,3,0,0,0,6,0,9,8,17,2474,2468,151,163,393,395,180,490,1304,951,4502,4467,8969
155103342,3,4,10,10,8,45,4,6,85,113,198,51,37,0,0,0,4,27,57,5,3,83,101,184,36,11,0,0,0,0,34,76,10,5,80,92,172,3,3,0,0,0,0,0,0,0,4,3,7,10,1300,1278,77,72,210,192,123,285,692,552,2402,2379,4781
155107450,0,3,6,5,15,25,7,0,57,64,121,13,13,3,0,0,0,5,30,5,0,26,43,69,15,3,0,0,0,0,14,40,4,3,33,46,79,7,0,0,0,0,0,0,0,12,0,19,0,19,704,666,50,41,128,98,56,143,517,280,1455,1228,2683
155107700,3,0,3,4,3,6,0,0,25,24,49,10,0,0,3,0,0,0,11,3,0,13,14,27,7,3,0,0,0,0,7,9,0,0,14,12,26,0,0,0,0,0,0,0,0,0,3,0,3,3,248,250,21,9,40,32,20,44,129,87,458,422,880
155150650,4,4,22,9,19,64,9,5,179,161,340,92,60,4,0,7,0,28,81,8,4,139,145,284,53,31,0,0,0,3,33,126,9,6,95,166,261,0,3,0,0,0,0,0,3,4,3,4,9,13,1724,1711,115,133,334,301,127,426,915,662,3215,3233,6448
155151860,0,3,4,0,0,6,4,0,18,14,32,9,3,0,0,0,3,3,0,0,0,12,6,18,3,0,0,0,0,0,3,3,3,0,9,3,12,0,0,0,0,0,0,0,0,3,5,3,5,8,349,340,24,13,40,29,21,27,193,118,627,527,1154
155152500,3,3,10,24,13,64,10,8,130,170,300,74,50,0,4,5,5,25,71,6,3,110,133,243,37,12,0,0,3,4,36,119,0,0,76,135,211,3,3,0,0,0,3,0,3,3,3,6,12,18,1352,1333,126,155,256,311,102,399,949,771,2785,2969,5754
155154250,0,3,3,0,3,9,0,0,16,17,33,16,14,0,0,5,0,4,9,3,0,28,23,51,9,4,0,0,0,0,3,11,0,3,12,18,30,0,0,0,0,0,0,3,0,3,3,6,3,9,344,325,19,13,56,27,19,53,173,116,611,534,1145
155155500,3,0,8,12,18,61,9,8,152,165,317,76,46,0,0,10,10,13,58,3,4,102,118,220,28,17,3,0,0,0,26,67,8,0,65,84,149,0,0,0,0,0,0,0,0,5,4,5,4,9,1604,1602,100,97,243,234,107,303,796,637,2850,2873,5723
155157800,0,0,4,9,6,38,3,0,81,85,166,41,38,0,3,0,7,17,49,8,3,66,100,166,26,13,0,0,0,4,20,38,5,0,51,55,106,7,0,0,0,0,4,0,0,5,5,12,9,21,940,920,55,38,143,126,68,205,484,321,1690,1610,3300
155200300,3,0,3,0,7,15,3,0,45,30,75,11,11,0,3,0,0,5,16,4,0,20,30,50,5,0,0,0,0,0,4,26,0,0,9,26,35,0,0,0,0,0,0,0,0,13,5,13,5,18,527,496,36,34,80,64,29,91,342,247,1014,932,1946
155208200,3,3,3,4,20,39,4,4,107,114,221,55,34,3,0,3,4,29,28,4,3,94,69,163,24,16,0,0,3,0,17,57,3,0,47,73,120,5,3,0,0,4,0,0,0,12,5,21,8,29,1582,1494,105,76,266,209,101,217,990,727,3044,2723,5767
160101250,15,5,27,44,42,210,12,6,332,431,763,172,107,4,4,18,10,56,251,15,10,265,382,647,73,36,4,0,9,7,66,271,7,18,159,332,491,11,9,0,0,0,3,0,0,12,10,23,22,45,3473,3423,273,317,693,823,283,1133,2722,2342,7444,8038,15482
160101700,0,0,4,4,3,8,0,3,19,29,48,5,5,3,3,4,0,3,8,0,0,15,16,31,0,4,0,0,0,0,3,3,0,0,3,7,10,8,0,0,0,0,0,0,0,20,10,28,10,38,403,325,54,25,107,65,21,48,536,390,1121,853,1974
160108809,0,0,0,0,0,8,0,3,5,14,19,0,4,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,4,6,4,10,246,195,22,9,34,19,12,22,139,76,453,321,774
185019779,0,0,0,4,11,29,0,0,64,78,142,45,23,0,0,5,3,3,29,4,0,57,55,112,11,3,0,0,3,3,3,15,0,0,17,21,38,21,25,3,0,0,3,5,7,43,56,72,91,163,650,647,28,25,94,108,40,138,188,206,1000,1124,2124
