region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
105051100,0,0,6,3351,3883,2491,2188,859,373,13145,912,1514,1030,1256,571,294,5577,252,341,214,205,65,27,1104,179,237,224,206,87,29,962,431,578,438,411,152,56,2066,443,249,118,86,20,12,928,929,1024,704,498,140,42,3337,715,792,327,193,55,18,2100,0,0,0,5,0,0,5,2087,2065,1149,782,215,72,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,15,10,3,10,74,14,22,15,10,3,10,74,20,5,8,0,0,0,33,3464,4184,2640,2459,941,432,14120
105054800,0,0,3,6301,7686,3209,2226,571,162,20155,1460,2551,1541,1426,424,126,7528,928,1319,650,463,106,15,3481,923,1700,850,618,148,41,4280,1851,3019,1500,1081,254,56,7761,818,484,173,61,14,6,1556,886,617,121,32,5,3,1664,1161,1022,224,73,14,3,2497,23,10,0,0,0,0,33,2888,2133,518,166,33,12,5750,0,3,0,0,0,0,3,3,3,0,0,0,0,6,83,97,40,22,6,3,251,86,103,40,22,6,3,260,6,14,0,0,0,0,20,6291,7820,3599,2695,717,197,21319
105055200,3,4,31,8661,10067,4476,3184,1062,636,28086,1785,3178,2061,1924,686,413,10047,1226,2053,973,650,169,61,5132,648,1116,638,542,132,42,3118,1874,3169,1611,1192,301,103,8250,2164,1685,541,244,69,19,4722,2024,1800,516,242,68,21,4671,735,688,182,66,23,5,1699,64,42,17,8,0,0,131,4987,4215,1256,560,160,45,11223,0,0,0,0,0,0,0,3,3,0,0,0,0,6,102,119,71,47,29,12,380,105,122,71,47,29,12,386,21,25,12,8,4,0,70,8772,10709,5011,3731,1180,573,29976
105057201,0,0,46,2096,2197,813,658,175,75,6014,78,87,28,29,6,7,235,74,23,6,4,0,0,107,51,35,9,7,0,3,105,125,58,15,11,0,3,212,51,31,4,3,3,0,92,17,9,0,0,0,0,26,2720,2958,1063,874,222,105,7942,4,0,0,3,0,0,7,2792,2998,1067,880,225,105,8067,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,4,0,0,7,18,7,5,3,0,0,33,3013,3150,1118,927,231,115,8554
105057204,0,0,35,9902,7057,1377,675,209,84,19304,110,132,48,48,18,17,373,72,84,30,18,4,0,208,1112,1651,737,450,144,53,4147,1184,1735,767,468,148,53,4355,506,345,70,24,6,0,951,1463,1021,201,47,16,8,2756,7779,5253,777,238,37,5,14089,13,3,4,0,0,0,20,9761,6622,1052,309,59,13,17816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,16,8,4,0,95,32,35,16,8,4,0,95,57,24,5,4,0,0,90,11144,8548,1888,837,229,83,22729
105057205,0,0,21,7477,8108,2781,1459,447,181,20453,410,576,360,273,104,52,1775,634,1023,392,239,53,13,2354,1035,1787,979,631,187,65,4684,1669,2810,1371,870,240,78,7038,568,385,101,37,8,0,1099,1240,1112,270,102,16,9,2749,4575,4745,1390,627,118,43,11498,40,16,5,3,4,0,68,6423,6258,1766,769,146,52,15414,4,4,0,0,0,0,8,0,0,0,0,0,0,0,18,29,14,9,0,3,73,22,33,14,9,0,3,81,225,97,22,11,0,3,358,8749,9774,3533,1932,490,188,24666
105057206,0,0,3,5094,5673,1748,973,276,133,13897,171,252,110,79,41,18,671,344,338,153,100,28,10,973,729,1062,538,407,119,57,2912,1073,1400,691,507,147,67,3885,569,436,147,51,18,4,1225,864,812,224,94,13,10,2017,3601,3942,1049,524,127,47,9290,10,4,5,0,0,0,19,5044,5194,1425,669,158,61,12551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,12,7,0,0,68,20,29,12,7,0,0,68,21,18,6,4,3,0,52,6329,6893,2244,1266,349,146,17227
105106550,3,0,56,12687,15765,7270,6068,2206,856,44852,2247,3969,2580,3505,1582,668,14551,854,1075,707,808,215,49,3708,657,1069,812,796,277,89,3700,1511,2144,1519,1604,492,138,7408,1806,1735,760,396,90,20,4807,3988,4162,1623,769,173,33,10748,3336,3927,1527,719,172,39,9720,28,21,11,3,3,4,70,9158,9845,3921,1887,438,96,25345,3,0,0,0,0,0,3,0,0,0,0,0,0,0,53,65,38,25,7,7,195,56,65,38,25,7,7,198,23,22,7,9,0,0,61,12995,16045,8065,7030,2519,909,47563
105108050,0,0,9,7417,8445,3127,2671,889,260,22809,714,1322,898,1209,609,190,4942,499,759,426,427,133,29,2273,447,751,464,506,185,48,2401,946,1510,890,933,318,77,4674,1156,1346,481,216,51,10,3260,2210,2494,719,281,50,14,5768,2475,2421,712,314,56,11,5989,6,6,3,3,4,0,22,5847,6267,1915,814,161,35,15039,0,3,0,0,3,0,6,3,0,0,0,0,0,3,52,51,18,16,7,5,149,55,54,18,16,10,5,158,16,17,12,3,5,3,56,7578,9170,3733,2975,1103,310,24869
105108500,0,0,45,6547,7188,2517,2163,877,269,19561,745,1380,755,1157,653,229,4919,229,284,137,110,32,5,797,872,1402,763,586,154,24,3801,1101,1686,900,696,186,29,4598,515,595,236,129,39,6,1520,1370,1603,449,169,33,7,3631,2769,2160,494,203,46,10,5682,3,6,0,0,0,0,9,4657,4364,1179,501,118,23,10842,0,0,3,0,0,0,3,0,0,0,0,0,0,0,19,18,7,11,0,0,55,19,18,10,11,0,0,58,20,17,6,0,0,3,46,6542,7465,2850,2365,957,284,20463
105154150,0,0,10,6019,7815,4690,4670,1953,954,26101,2471,4595,3011,3628,1676,870,16251,776,502,231,181,56,31,1777,306,417,362,325,129,65,1604,1082,919,593,506,185,96,3381,520,446,259,176,53,21,1475,1089,1192,758,462,132,53,3686,649,893,573,337,83,33,2568,11,5,10,7,0,0,33,2269,2536,1600,982,268,107,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,56,18,14,9,6,143,40,56,18,14,9,6,143,7,0,3,0,0,0,10,5869,8106,5225,5130,2138,1079,27547
105154450,3,4,15,3929,5514,3458,3402,1426,623,18352,1555,2915,2058,2566,1192,616,10902,252,225,97,74,27,14,689,185,280,202,175,56,29,927,437,505,299,249,83,43,1616,518,448,253,149,46,15,1429,823,914,642,360,110,43,2892,518,836,574,339,99,39,2405,0,4,3,4,0,0,11,1859,2202,1472,852,255,97,6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,17,4,3,0,76,28,24,17,4,3,0,76,3,5,4,4,0,0,16,3882,5651,3850,3675,1533,756,19347
105156650,5,0,25,8378,10401,5684,4882,2193,1336,32874,2731,4881,3119,3403,1708,1164,17006,988,935,490,380,130,65,2988,223,397,282,312,124,57,1395,1211,1332,772,692,254,122,4383,728,611,301,219,69,37,1965,2005,1861,1093,614,180,59,5812,1370,1781,942,518,161,59,4831,35,26,9,7,6,0,83,4138,4279,2345,1358,416,155,12691,57,11,4,0,0,0,72,0,3,0,0,0,0,3,47,69,24,34,12,11,197,104,83,28,34,12,11,272,13,21,9,9,4,0,56,8197,10596,6273,5496,2394,1452,34408
105157151,0,0,30,9544,12654,5478,5593,2492,866,36627,3142,6572,3686,5002,2430,851,21683,865,622,189,113,32,5,1826,798,1348,591,436,118,34,3325,1663,1970,780,549,150,39,5151,1388,854,209,74,20,0,2545,2014,1926,595,254,46,9,4844,1635,1631,408,184,33,7,3898,34,16,4,6,0,4,64,5071,4427,1216,518,99,20,11351,49,25,5,5,0,0,84,0,0,3,0,0,0,3,36,25,16,4,5,4,90,85,50,24,9,5,4,177,3,7,0,3,0,0,13,9964,13026,5706,6081,2684,914,38375
105157152,0,0,3,6041,10799,6541,8170,3562,1141,36254,3053,8240,5366,7518,3391,1138,28706,534,391,147,94,34,16,1216,606,730,440,348,90,27,2241,1140,1121,587,442,124,43,3457,627,305,96,43,13,0,1084,1032,991,309,148,33,5,2518,400,391,166,55,6,3,1021,30,13,4,5,0,0,52,2089,1700,575,251,52,8,4675,48,14,7,3,0,0,72,0,0,0,0,0,0,0,17,18,13,4,3,0,55,65,32,20,7,3,0,127,0,4,0,3,0,0,7,6347,11097,6548,8221,3570,1189,36972
105200351,0,0,0,3221,4104,3021,2989,1883,1718,16936,1339,2027,1626,1767,1409,1441,9609,252,241,185,215,131,112,1136,307,353,317,396,241,211,1825,559,594,502,611,372,323,2961,438,298,215,206,54,47,1258,645,764,552,433,170,69,2633,325,447,344,263,103,35,1517,7,3,9,4,5,5,33,1415,1512,1120,906,332,156,5441,0,0,0,0,0,0,0,0,3,5,0,0,0,8,6,8,9,5,0,5,33,6,11,14,5,0,5,41,5,9,9,8,5,6,42,3324,4153,3271,3297,2118,1931,18094
105200353,0,3,46,4181,5152,3318,3627,2004,1474,19756,2648,4023,2645,2981,1916,1525,15738,427,342,210,209,110,62,1360,318,392,338,357,225,148,1778,745,734,548,566,335,210,3138,452,144,68,58,20,7,749,126,85,50,32,16,9,318,29,33,25,20,9,6,122,64,23,9,14,8,5,123,671,285,152,124,53,27,1312,33,3,0,0,3,0,39,8,0,0,3,0,0,11,11,14,11,10,5,4,55,52,17,11,13,8,4,105,9,16,8,9,3,0,45,4125,5075,3364,3693,2315,1766,20338
105200355,0,0,0,3897,5613,3129,3345,1510,675,18169,2424,4252,2568,2993,1340,702,14279,456,331,150,122,36,12,1107,373,593,458,457,202,83,2166,829,924,608,579,238,95,3273,568,183,58,34,12,4,859,62,46,24,14,0,0,146,66,43,11,0,0,0,120,14,9,0,0,0,0,23,710,281,93,48,12,4,1148,0,0,0,0,0,0,0,3,0,0,0,0,0,3,34,25,11,15,7,3,95,37,25,11,15,7,3,98,4,0,0,0,0,0,4,4004,5482,3280,3635,1597,804,18802
105201550,0,0,7,10244,12512,8141,7529,3538,2294,44258,3666,6471,4480,4981,2624,1879,24101,463,433,283,265,82,74,1600,556,826,678,582,281,157,3080,1019,1259,961,847,363,231,4680,3035,3082,2105,1484,556,249,10511,1425,1379,939,625,253,84,4705,484,470,253,202,61,35,1505,8,12,4,0,0,0,24,4952,4943,3301,2311,870,368,16745,5,0,3,0,0,3,11,0,0,0,0,0,0,0,60,70,39,46,17,6,238,65,70,42,46,17,9,249,44,40,29,15,14,11,153,9746,12783,8813,8200,3888,2498,45928
105252851,0,5,27,6620,8838,6396,6121,3567,2834,34376,3532,5614,4179,4434,2962,2826,23547,539,428,300,289,157,128,1841,590,831,850,839,500,298,3908,1129,1259,1150,1128,657,426,5749,828,626,407,257,106,48,2272,819,850,601,420,132,65,2887,348,386,236,184,59,23,1236,59,37,21,7,15,11,150,2054,1899,1265,868,312,147,6545,54,13,3,0,0,0,70,0,0,0,0,0,0,0,18,20,13,9,6,8,74,72,33,16,9,6,8,144,6,10,3,4,3,3,29,6793,8815,6613,6443,3940,3410,36014
105252854,0,0,0,1719,4154,3918,5138,2825,1782,19536,1601,3967,3527,4331,2587,1786,17799,182,292,276,277,138,79,1244,77,120,137,151,69,44,598,259,412,413,428,207,123,1842,66,21,13,13,4,0,117,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,8,3,3,0,3,20,73,29,16,16,4,3,141,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,5,5,0,0,0,13,3,5,5,3,0,0,16,3,8,0,9,3,3,26,1939,4421,3961,4787,2801,1915,19824
105254901,0,5,14,6379,8582,5622,5952,2913,1718,31166,3152,5885,4265,5010,2589,1873,22774,481,356,200,161,63,50,1311,656,760,496,448,216,115,2691,1137,1116,696,609,279,165,4002,776,266,167,103,61,27,1400,1027,765,447,335,97,41,2712,695,741,512,407,143,49,2547,5,11,3,0,3,0,22,2503,1783,1129,845,304,117,6681,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,11,4,3,0,0,26,11,11,4,3,0,0,29,15,6,10,3,0,3,37,6818,8801,6104,6470,3172,2158,33523
105254904,0,0,0,1506,3611,3524,5039,2692,1711,18083,1338,3398,3338,4851,2760,1883,17568,217,250,179,221,103,52,1022,132,266,256,338,198,140,1330,349,516,435,559,301,192,2352,45,7,3,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,3,0,0,21,53,14,6,6,0,0,79,29,12,4,3,0,0,48,3,0,0,0,0,0,3,0,3,4,0,0,0,7,32,15,8,3,0,0,58,3,3,0,3,0,0,9,1775,3946,3787,5422,3061,2075,20066
105301450,0,0,0,2225,4472,2913,3662,1712,741,15725,1883,4738,2986,4064,1806,920,16397,314,185,49,60,23,11,642,98,127,54,70,16,11,376,412,312,103,130,39,22,1018,163,56,8,3,0,3,233,12,10,0,0,0,0,22,0,0,0,0,0,0,0,11,4,4,3,0,0,22,186,70,12,6,0,3,277,102,36,3,0,0,0,141,0,0,0,0,0,0,0,3,3,3,3,3,0,15,105,39,6,3,3,0,156,5,11,0,5,3,3,27,2591,5170,3107,4208,1851,948,17875
105301501,0,3,9,4147,6192,4626,4798,2365,1353,23481,2616,4949,3782,4197,1972,1320,18836,854,753,410,277,107,48,2449,573,581,399,290,143,153,2139,1427,1334,809,567,250,201,4588,182,91,51,38,3,5,370,11,16,0,0,4,0,31,7,6,0,6,0,0,19,11,5,0,0,0,0,16,211,118,51,44,7,5,436,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,32,20,26,3,11,116,24,32,23,26,3,11,119,0,3,3,0,3,0,9,4278,6436,4668,4834,2235,1537,23988
105301504,0,0,0,3900,6516,4281,4265,2058,1238,22258,2892,5654,3733,3710,1855,1367,19211,476,426,174,93,49,26,1244,448,415,272,178,81,55,1449,924,841,446,271,130,81,2693,423,169,30,15,4,0,641,197,160,40,14,0,0,411,108,116,32,7,4,0,267,18,11,4,0,0,0,33,746,456,106,36,8,0,1352,4,0,0,0,0,0,4,0,0,0,3,0,0,3,9,6,3,3,0,0,21,13,6,3,6,0,0,28,6,0,3,3,0,0,12,4581,6957,4291,4026,1993,1448,23296
105308400,0,0,0,2007,3883,2186,2711,1414,686,12887,1849,4028,2295,2776,1475,770,13193,195,164,16,10,10,7,402,6,6,0,3,0,0,15,201,170,16,13,10,7,417,109,40,18,7,3,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,4,3,0,0,46,127,61,22,10,3,0,223,58,9,8,3,0,0,78,4,3,3,0,5,0,15,6,9,3,7,0,0,25,68,21,14,10,5,0,118,0,0,0,0,0,0,0,2245,4280,2347,2809,1493,777,13951
105350150,0,0,0,4358,4820,2606,2035,796,302,14917,966,1656,1098,1332,548,259,5859,286,391,220,207,42,10,1156,186,213,125,106,34,15,679,472,604,345,313,76,25,1835,1110,972,429,215,66,24,2816,1254,1252,607,362,70,21,3566,312,366,212,105,36,9,1040,27,15,5,3,3,3,56,2703,2605,1253,685,175,57,7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,14,11,0,4,92,27,36,14,11,0,4,92,14,12,3,3,0,0,32,4182,4913,2713,2344,799,345,15296
105351300,0,0,0,2222,2936,1932,1842,816,469,10217,849,1521,990,1256,624,391,5631,230,233,135,129,54,15,796,99,87,67,105,29,15,402,329,320,202,234,83,30,1198,302,267,168,86,40,6,869,366,460,363,244,57,23,1513,325,443,336,223,69,21,1417,14,3,0,6,0,3,26,1007,1173,867,559,166,53,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,6,3,8,3,60,19,21,6,3,8,3,60,7,3,3,0,0,0,13,2211,3038,2068,2052,881,477,10727
105351521,0,0,0,2019,3535,2057,2031,775,296,10713,901,1682,1215,1543,696,288,6325,80,94,51,44,14,6,289,193,332,249,195,53,8,1030,273,426,300,239,67,14,1319,234,243,96,79,18,4,674,334,565,300,184,42,12,1437,810,1567,785,424,109,19,3714,0,7,0,0,0,0,7,1378,2382,1181,687,169,35,5832,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,25,18,8,3,3,70,16,25,18,8,3,3,73,11,25,8,0,0,0,44,2579,4540,2722,2477,935,340,13593
105351524,0,0,9,3883,5102,2125,1797,582,214,13703,1086,1887,1227,1480,562,185,6427,179,282,156,133,28,8,786,330,483,235,172,35,9,1264,509,765,391,305,63,17,2050,684,550,186,76,16,4,1516,723,843,221,93,19,4,1903,830,1031,377,151,24,5,2418,14,9,3,5,0,0,31,2251,2433,787,325,59,13,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,11,4,0,0,65,26,24,11,4,0,0,65,4,6,3,0,0,0,13,3876,5115,2419,2114,684,215,14423
105357100,0,0,3,2045,2899,2022,2007,908,484,10365,796,1369,1047,1246,697,452,5607,99,62,28,37,9,7,242,206,163,126,127,37,13,672,305,225,154,164,46,20,914,326,320,239,172,46,26,1129,358,557,410,251,74,26,1676,354,677,509,348,87,32,2007,0,0,0,0,0,0,0,1038,1554,1158,771,207,84,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,9,0,0,3,38,10,16,9,0,0,3,38,3,0,5,0,0,0,8,2152,3164,2373,2181,950,559,11379
105400200,10,0,120,3498,4905,3639,3564,1893,1553,19052,1499,2370,2052,2408,1365,1302,10996,199,270,225,215,94,63,1066,223,374,369,366,163,112,1607,422,644,594,581,257,175,2673,552,673,491,428,179,95,2418,536,824,562,423,171,78,2594,721,1142,653,476,181,125,3298,6,7,10,0,0,0,23,1815,2646,1716,1327,531,298,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,8,4,5,4,53,17,15,8,4,5,4,53,7,8,5,0,0,4,24,3760,5683,4375,4320,2158,1783,22079
105403950,3,6,44,6984,9106,5514,5103,2516,1555,30778,3314,5644,3718,4020,2150,1497,20343,978,731,494,427,159,101,2890,300,434,396,387,177,128,1822,1278,1165,890,814,336,229,4712,866,830,574,320,116,47,2753,1160,1368,910,582,188,88,4296,196,231,147,99,31,19,723,52,20,7,7,10,3,99,2274,2449,1638,1008,345,157,7871,10,0,0,0,0,0,10,0,0,0,0,0,0,0,18,12,12,12,6,0,60,28,12,12,12,6,0,70,7,7,3,0,0,0,17,6901,9277,6261,5854,2837,1883,33013
105406251,3,3,151,4663,4943,2675,1650,653,387,14971,561,848,573,549,293,242,3066,204,166,125,99,23,19,636,218,336,242,168,43,34,1041,422,502,367,267,66,53,1677,1025,893,497,273,87,28,2803,1446,1698,1063,717,193,91,5208,1204,1538,927,537,141,61,4408,8,8,0,3,0,0,19,3683,4137,2487,1530,421,180,12438,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,8,7,0,0,0,0,4,11,22,4,4,3,3,3,39,4695,5491,3431,2349,783,482,17231
105406252,3,0,3,3503,4314,2602,2809,1084,528,14840,1629,2864,1882,2189,979,460,10003,438,321,179,159,61,20,1178,264,532,479,511,153,63,2002,702,853,658,670,214,83,3180,574,203,131,107,24,10,1049,535,406,217,135,20,6,1319,196,130,50,33,8,7,424,11,0,0,0,0,0,11,1316,739,398,275,52,23,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,9,7,0,3,60,26,15,9,7,0,3,60,8,12,9,7,0,0,36,3681,4483,2956,3148,1245,569,16082
105406253,0,0,0,2489,3789,2158,2159,889,407,11891,1464,3036,1836,2085,917,396,9734,357,254,169,124,48,15,967,110,136,143,122,49,45,605,467,390,312,246,97,60,1572,542,281,81,37,14,4,959,142,252,169,75,13,10,661,30,59,46,14,5,0,154,5,9,0,0,0,0,14,719,601,296,126,32,14,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,3,0,0,0,0,6,3,0,3,0,3,0,9,2656,4030,2447,2457,1049,470,13109
105406254,0,0,6,1982,2228,1550,1605,1020,1116,9501,1115,1497,1155,1298,923,1133,7121,124,80,35,31,25,28,323,175,200,153,156,76,67,827,299,280,188,187,101,95,1150,468,277,160,127,53,32,1117,190,234,150,106,34,24,738,22,17,14,13,5,0,71,5,7,3,3,3,3,24,685,535,327,249,95,59,1950,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,9,5,4,3,6,34,13,9,5,4,3,6,40,14,8,3,0,0,0,25,2126,2329,1678,1738,1122,1293,10286
105450900,0,0,0,6841,9253,4207,4278,1897,776,27252,6000,9000,4194,4187,1790,802,25973,514,317,68,35,11,4,949,252,142,44,19,8,3,468,766,459,112,54,19,7,1417,287,94,26,8,0,0,415,55,16,3,3,0,0,77,4,0,0,0,0,0,4,47,22,4,3,0,3,79,393,132,33,14,0,3,575,8,4,0,3,0,0,15,0,0,0,0,0,0,0,13,9,6,0,3,0,31,21,13,6,3,3,0,46,4,11,3,0,3,0,21,7184,9615,4348,4258,1815,812,28032
105453800,0,0,6,3900,6166,3357,3754,1909,911,19997,2817,5528,3241,3505,1802,991,17884,638,405,164,88,35,14,1344,211,207,104,57,14,5,598,849,612,268,145,49,19,1942,358,166,54,20,12,0,610,37,25,10,0,3,0,75,21,9,0,6,0,0,36,30,5,4,3,0,0,42,446,205,68,29,15,0,763,96,49,3,7,0,3,158,6,0,0,0,0,0,6,42,18,9,8,0,0,77,144,67,12,15,0,3,241,4,6,0,4,0,0,14,4260,6418,3589,3698,1866,1013,20844
105456351,3,0,17,5353,8634,5648,5918,3046,1584,30183,3809,7327,5021,5226,2747,1659,25789,590,499,227,142,61,37,1556,567,656,412,286,118,67,2106,1157,1155,639,428,179,104,3662,366,298,132,104,53,34,987,349,214,83,41,16,4,707,118,69,36,18,4,0,245,46,11,9,3,5,0,74,879,592,260,166,78,38,2013,31,10,7,3,4,0,55,0,0,3,0,0,3,6,15,5,4,3,3,6,36,46,15,14,6,7,9,97,3,3,0,3,0,0,9,5894,9092,5934,5829,3011,1810,31570
105456354,0,0,7,5229,8065,4754,5231,2399,1069,26747,3180,6907,4191,4972,2239,1131,22620,522,327,156,111,33,20,1169,516,501,289,182,72,35,1595,1038,828,445,293,105,55,2764,471,189,71,31,10,9,781,567,348,98,33,9,3,1058,96,81,33,14,3,0,227,46,53,28,22,9,4,162,1180,671,230,100,31,16,2228,62,32,3,3,0,0,100,0,0,0,3,0,3,6,9,11,5,3,0,0,28,71,43,8,9,0,3,134,50,20,3,3,0,0,76,5519,8469,4877,5377,2375,1205,27822
105530751,0,0,11,3593,7411,5446,6439,2887,1348,27124,3173,7066,5474,7183,3125,1694,27715,238,257,153,123,52,17,840,322,592,592,495,204,99,2304,560,849,745,618,256,116,3144,180,40,5,3,0,3,231,38,60,15,8,0,0,121,20,31,14,10,3,0,78,20,6,3,0,3,3,35,258,137,37,21,6,6,465,174,63,18,12,0,0,267,6,0,0,0,0,0,6,11,19,6,4,3,0,43,191,82,24,16,3,0,316,5,0,3,0,0,0,8,4187,8134,6283,7838,3390,1816,31648
105530752,4,0,11,6202,8772,5725,5703,2572,1585,30559,4402,7100,4997,5101,2470,1657,25727,428,369,229,214,79,45,1364,561,644,610,486,206,141,2648,989,1013,839,700,285,186,4012,367,85,26,14,8,7,507,142,181,144,84,28,17,596,275,429,308,190,40,24,1266,45,30,8,4,0,0,87,829,725,486,292,76,48,2456,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,14,13,9,0,3,51,15,14,13,9,0,3,54,20,15,11,10,3,0,59,6255,8867,6346,6112,2834,1894,32308
105530753,0,0,6,4394,6900,5399,5677,3191,2365,27926,3173,5862,4655,5048,2964,2533,24235,437,444,273,271,134,115,1674,244,388,397,379,248,235,1891,681,832,670,650,382,350,3565,372,69,12,12,4,3,472,300,251,139,86,28,20,824,122,178,137,85,35,13,570,8,10,3,0,0,0,21,802,508,291,183,67,36,1887,0,3,0,0,0,0,3,0,3,0,0,0,0,3,4,3,0,3,3,3,16,4,9,0,3,3,3,22,0,0,0,0,0,0,0,4660,7211,5616,5884,3416,2922,29709
