region_id,C11_P_NatPhy_sci_15_19,C11_P_NatPhy_sci_20_24,C11_P_NatPhy_sci_25_34,C11_P_NatPhy_sci_35_44,C11_P_NatPhy_sci_45_54,C11_P_NatPhy_sci_55_64,C11_P_NatPhy_sci_65_74,C11_P_NatPhy_sci_75_84,C11_P_NatPhy_sci_85_ov,C11_P_NatPhy_sci_Tot,C11_P_InfTec_15_19,C11_P_InfTec_20_24,C11_P_InfTec_25_34,C11_P_InfTec_35_44,C11_P_InfTec_45_54,C11_P_InfTec_55_64,C11_P_InfTec_65_74,C11_P_InfTec_75_84,C11_P_InfTec_85_ov,C11_P_InfTec_Tot,C11_P_EngRT_15_19,C11_P_EngRT_20_24,C11_P_EngRT_25_34,C11_P_EngRT_35_44,C11_P_EngRT_45_54,C11_P_EngRT_55_64,C11_P_EngRT_65_74,C11_P_EngRT_75_84,C11_P_EngRT_85_ov,C11_P_EngRT_Tot,C11_P_ArchBuild_15_19,C11_P_ArchBuild_20_24,C11_P_ArchBuild_25_34,C11_P_ArchBuild_35_44,C11_P_ArchBuild_45_54,C11_P_ArchBuild_55_64,C11_P_ArchBuild_65_74,C11_P_ArchBuild_75_84,C11_P_ArchBuild_85o,C11_P_Arch_building_Tot,C11_P_AgEnv_RS_15_19,C11_P_AgEnv_RS_20_24,C11_P_AgEnv_RS_25_34,C11_P_AgEnv_RS_35_44,C11_P_AgEnv_RS_45_54,C11_P_AgEnv_RS_55_64,C11_P_AgEnv_RS_65_74,C11_P_AgEnv_RS_75_84,C11_P_AgEnv_RS_85o,C11_P_AgEnv_RS_Tot,C11_P_Health_15_19,C11_P_Health_20_24,C11_P_Health_25_34,C11_P_Health_35_44,C11_P_Health_45_54,C11_P_Health_55_64,C11_P_Health_65_74,C11_P_Health_75_84,C11_P_Health_85o,C11_P_Healt_To,C11_P_Educ_15_19,C11_P_Educ_20_24,C11_P_Educ_25_34,C11_P_Educ_35_44,C11_P_Educ_45_54,C11_P_Educ_55_64,C11_P_Educ_65_74,C11_P_Educ_75_84,C11_P_Educ_85o,C11_P_Educ_Tot,C11_P_MngtCom_15_19,C11_P_MngtCom_20_24,C11_P_MngtCom_25_34,C11_P_MngtCom_35_44,C11_P_MngtCom_45_54,C11_P_MngtCom_55_64,C11_P_MngtCom_65_74,C11_P_MngtCom_75_84,C11_P_MngtCom_85o,C11_P_MngtCom_Tot,C11_P_Soc_cult_15_19,C11_P_Soc_cult_20_24,C11_P_Soc_cult_25_34,C11_P_Soc_cult_35_44,C11_P_Soc_cult_45_54,C11_P_Soc_cult_55_64,C11_P_Soc_cult_65_74,C11_P_Soc_cult_75_84,C11_P_Soc_cult_85o,C11_P_Society_cultur_Tot,C11_P_Creative_art_15_19,C11_P_Creative_art_20_24,C11_P_Creative_art_25_34,C11_P_Creative_art_35_44,C11_P_Creative_art_45_54,C11_P_Creative_art_55_64,C11_P_Creative_art_65_74,C11_P_Creative_art_75_84,C11_P_Creative_art_85o,C11_P_Creative_arts_Tot,C11_P_FoodHos_PS_15_19,C11_P_FoodHos_PS_20_24,C11_P_FoodHos_PS_25_34,C11_P_FoodHos_PS_35_44,C11_P_FoodHos_PS_45_54,C11_P_FoodHos_PS_55_64,C11_P_FoodHos_PS_65_74,C11_P_FoodHos_PS_75_84,C11_P_FoodHos_PS_85o,C11_P_Foo_hos_pers_S_Tot,C11_P_MixFld_pr_15_19,C11_P_MixFld_pr_20_24,C11_P_MixFld_pr_25_34,C11_P_MixFld_pr_35_44,C11_P_MixFld_pr_45_54,C11_P_MixFld_pr_55_64,C11_P_MixFld_pr_65_74,C11_P_MixFld_pr_75_84,C11_P_MixFld_pr_85_ov,C11_P_MixFld_pr_Tot,C11_P_FldStu_ID_15_19,C11_P_FldStu_ID_20_24,C11_P_FldStu_ID_25_34,C11_P_FldStu_ID_35_44,C11_P_FldStu_ID_45_54,C11_P_FldStu_ID_55_64,C11_P_FldStu_ID_65_74,C11_P_FldStu_ID_75_84,C11_P_FldStu_ID_85o,C11_P_FldStu_ID_Tot,C11_P_FldStu_NS_15_19,C11_P_FldStu_NS_20_24,C11_P_FldStu_NS_25_34,C11_P_FldStu_NS_35_44,C11_P_FldStu_NS_45_54,C11_P_FldStu_NS_55_64,C11_P_FldStu_NS_65_74,C11_P_FldStu_NS_75_84,C11_P_FldStu_NS_85o,C11_P_FldStu_NS_T,C11_P_Tot_15_19,C11_P_Tot_20_24,C11_P_Tot_25_34,C11_P_Tot_35_44,C11_P_Tot_45_54,C11_P_Tot_55_64,C11_P_Tot_65_74,C11_P_Tot_75_84,C11_P_Tot_85o,C11_P_T_T
110102700,0,3,11,12,11,15,11,5,0,68,3,0,0,3,10,4,4,0,0,24,3,34,98,142,180,161,96,32,11,757,0,4,38,56,47,38,27,13,4,227,4,19,27,36,40,20,17,3,0,166,0,13,38,64,95,81,34,20,3,348,0,6,27,38,73,89,29,10,0,272,9,21,67,105,134,98,44,4,6,488,3,13,52,51,56,73,26,4,0,278,0,3,8,17,20,17,8,3,0,76,6,15,32,46,27,14,12,6,0,158,3,0,0,0,3,0,0,0,0,6,0,3,3,6,14,7,3,3,0,39,47,29,44,74,87,78,89,57,25,530,78,163,445,650,797,695,400,160,49,3437
110103050,0,0,3,3,4,11,11,0,0,32,0,3,0,8,3,0,3,0,0,17,3,13,42,73,77,81,70,29,6,394,3,5,10,16,19,31,18,4,0,106,0,6,15,34,22,13,13,8,0,111,0,5,19,39,59,70,38,20,8,258,0,0,10,24,37,57,29,12,0,169,0,13,38,47,46,58,33,10,6,251,0,9,25,24,32,24,18,6,0,138,0,0,4,7,8,5,13,3,0,40,3,9,19,24,17,14,10,3,0,99,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,5,0,4,3,22,31,3,11,24,37,43,51,51,23,274,40,66,196,329,368,412,307,150,46,1914
110103320,0,6,22,41,34,48,41,21,3,216,9,19,37,37,43,41,11,6,0,203,10,51,151,262,446,582,639,378,107,2626,8,36,100,245,257,248,236,127,26,1283,3,18,63,101,94,62,52,17,4,414,11,49,131,221,326,313,201,103,28,1383,3,18,101,135,189,322,235,100,17,1120,25,97,244,334,445,490,419,179,51,2284,18,50,154,199,240,231,144,45,9,1090,6,8,34,58,60,65,39,20,3,293,25,74,172,189,138,136,115,47,8,904,3,0,3,0,3,6,3,3,3,24,6,0,15,20,30,28,30,16,6,151,216,100,162,255,313,427,634,699,386,3192,343,526,1389,2097,2618,2999,2799,1761,651,15183
110105650,0,10,38,22,15,12,3,3,0,103,0,6,18,13,7,3,0,0,0,47,18,177,426,422,416,240,92,35,6,1832,3,20,50,62,58,48,27,12,3,283,6,20,73,51,43,22,16,7,0,238,5,27,84,90,119,82,39,13,4,463,0,11,68,74,89,61,24,6,0,333,30,98,227,187,158,101,32,11,5,849,7,36,85,80,73,39,13,4,0,337,3,6,35,18,15,6,3,0,0,86,8,45,88,69,36,31,12,4,4,297,0,0,0,3,0,3,0,3,0,9,0,3,10,18,16,7,0,3,0,57,152,136,263,308,249,188,134,110,36,1576,232,595,1465,1417,1294,843,395,211,58,6510
110107000,3,12,35,36,37,20,13,0,0,156,4,6,21,20,26,15,7,4,0,103,30,272,711,728,648,353,159,58,11,2970,3,35,86,85,84,58,32,14,0,397,8,19,69,54,42,40,12,0,3,247,8,36,112,149,172,134,46,21,8,686,0,16,89,122,131,110,40,14,6,528,33,157,363,356,332,172,58,21,4,1496,11,63,155,152,122,73,20,10,0,606,3,18,32,26,25,12,8,8,0,132,18,85,149,143,79,50,16,6,3,549,3,0,0,0,0,0,0,0,0,3,3,7,31,38,15,20,0,0,0,114,171,96,199,237,221,210,143,102,31,1410,298,822,2052,2146,1934,1267,554,258,66,9397
110107620,0,0,14,19,3,8,10,3,0,57,4,4,9,5,7,10,0,0,0,39,19,111,236,226,225,171,81,29,10,1108,0,35,70,56,77,51,30,5,6,330,6,50,129,98,85,48,23,17,4,460,0,27,105,99,130,104,59,24,7,555,0,17,70,73,85,101,29,16,3,394,17,66,150,185,170,100,46,19,4,757,4,35,69,81,74,42,18,11,0,334,0,4,17,14,6,9,8,8,0,66,5,25,72,76,42,40,12,5,0,277,0,0,6,0,0,0,0,0,0,6,5,0,11,14,10,6,4,3,0,53,100,52,118,143,125,147,193,161,73,1112,160,426,1076,1089,1039,837,513,301,107,5548
115054400,0,14,30,42,45,65,34,21,4,255,6,12,18,27,28,18,3,3,0,115,6,62,155,260,348,351,263,153,50,1648,8,65,129,146,190,110,81,42,10,781,3,18,61,42,60,21,23,3,0,231,6,56,137,195,252,206,125,63,24,1064,3,30,112,203,354,470,196,78,11,1457,30,97,191,313,422,347,206,103,38,1747,7,77,146,214,197,195,89,43,9,977,6,22,57,55,42,52,14,16,6,270,13,50,77,119,92,48,41,15,7,462,0,0,3,0,0,4,3,3,3,16,3,6,3,17,23,13,15,6,0,86,110,41,96,86,134,153,146,170,110,1046,201,550,1215,1719,2187,2053,1239,719,272,10155
115056900,3,15,53,69,66,66,19,9,0,300,9,37,136,93,63,27,11,0,0,376,37,275,795,1145,1343,1073,542,272,68,5550,26,149,403,440,352,242,149,79,12,1852,6,30,100,101,63,30,23,9,3,365,21,119,378,462,565,326,130,46,10,2057,0,50,291,331,355,325,113,28,9,1502,85,375,980,1048,868,545,216,70,22,4209,57,272,569,602,500,271,81,24,6,2382,16,73,107,102,78,42,31,7,3,459,53,191,378,358,204,134,75,31,3,1427,6,3,3,6,4,6,3,3,0,34,3,9,49,61,55,30,14,8,3,232,434,208,370,471,551,543,599,549,162,3887,756,1806,4612,5289,5067,3660,2006,1135,301,24632
115058451,0,171,422,331,275,219,121,32,9,1580,25,211,551,288,212,85,14,9,0,1395,38,539,1556,1611,1819,1506,924,542,213,8748,39,204,592,597,489,335,236,155,52,2699,8,51,200,188,127,73,30,13,8,698,22,283,1023,932,957,635,284,149,42,4327,6,169,797,847,1017,987,412,172,56,4463,110,950,1993,1846,1476,1059,510,221,72,8237,60,529,1225,1197,1019,746,294,121,29,5220,27,245,488,400,284,165,83,29,13,1734,63,266,561,462,319,195,116,45,25,2052,9,52,9,7,6,8,8,3,6,108,7,49,101,99,102,64,33,22,11,488,543,663,911,838,915,805,815,1084,459,7033,957,4382,10429,9643,9017,6882,3880,2597,995,48782
115058454,0,57,142,158,173,150,73,18,4,775,15,89,247,206,135,74,16,0,0,782,51,395,1126,1663,1979,1502,940,469,112,8237,30,183,485,564,476,315,217,116,30,2416,12,37,134,144,125,66,20,11,0,549,30,184,522,706,731,463,227,84,28,2975,4,100,470,545,614,647,213,101,24,2718,105,498,1376,1620,1296,796,343,128,41,6203,53,376,852,891,737,443,162,59,11,3584,24,119,232,219,160,88,39,27,6,914,78,220,578,450,326,185,100,41,8,1986,3,3,6,3,6,6,5,8,3,43,6,19,52,72,76,56,26,16,0,323,558,338,592,745,853,891,937,1069,453,6436,969,2618,6814,7986,7687,5682,3318,2147,720,37941
115076951,0,17,36,40,41,39,19,5,5,202,4,13,47,36,35,23,11,6,0,175,16,157,427,494,567,437,341,181,50,2670,5,64,126,137,167,156,84,56,20,815,12,24,56,72,49,40,20,16,3,292,10,75,249,285,353,247,121,62,22,1424,4,30,117,173,210,249,132,61,14,990,42,175,378,434,423,310,160,60,22,2004,18,117,286,278,324,206,81,54,8,1372,0,26,53,53,51,46,27,8,4,268,33,86,193,160,126,92,35,25,5,755,0,4,5,6,8,4,3,0,0,30,3,10,23,31,30,36,7,9,0,149,321,310,489,501,445,347,327,348,186,3274,468,1108,2485,2700,2829,2232,1368,891,339,14420
115106952,0,6,48,62,94,117,83,35,8,453,8,20,41,51,57,47,18,5,0,247,43,138,382,599,929,1021,1021,585,172,4890,15,97,293,377,480,453,346,174,46,2281,6,37,121,167,174,112,72,33,6,728,16,58,227,422,578,525,301,145,32,2304,3,53,200,300,464,663,326,136,25,2170,31,167,420,622,790,731,606,220,59,3646,30,108,278,451,578,492,255,76,24,2292,8,39,94,146,143,104,88,33,10,665,35,140,258,315,263,206,171,64,11,1463,7,3,4,0,7,0,6,4,3,34,7,5,26,42,70,49,26,13,11,249,381,149,299,471,641,655,979,1076,495,5146,590,1020,2691,4025,5268,5175,4298,2599,902,26568
115108350,3,14,46,75,113,98,80,40,10,479,3,13,38,49,45,31,18,5,0,202,26,135,311,555,748,617,553,281,60,3286,15,70,189,278,301,211,168,71,9,1312,17,52,121,170,147,104,61,23,6,701,7,56,172,352,527,486,324,214,38,2176,0,25,150,331,458,523,322,142,18,1969,18,143,353,659,685,732,583,214,67,3454,15,101,242,454,449,442,314,108,18,2143,6,46,104,182,156,130,110,41,9,784,43,122,210,256,199,114,88,24,12,1068,0,4,3,3,5,0,3,0,0,18,0,6,18,49,52,48,36,21,4,234,250,117,207,334,405,423,461,482,353,3032,403,904,2164,3747,4290,3959,3121,1666,604,20858
120057554,0,11,36,61,50,61,34,24,11,288,14,25,76,88,75,67,9,0,0,354,17,110,319,475,620,701,694,490,171,3597,15,88,290,398,370,302,277,173,37,1950,6,16,96,98,80,50,37,21,4,408,16,77,327,464,529,429,283,163,40,2328,4,26,203,321,380,421,267,138,35,1795,43,202,580,653,679,617,388,233,70,3465,41,136,353,430,434,320,140,77,15,1946,9,60,130,126,76,51,43,27,11,533,61,122,333,293,278,227,132,80,18,1544,3,3,4,6,4,5,5,5,0,35,0,8,30,39,46,46,20,23,14,226,266,192,362,431,499,600,836,1221,613,5020,495,1076,3139,3883,4120,3897,3165,2675,1039,23489
120057556,0,8,11,20,13,18,9,0,0,79,3,7,9,17,15,6,4,0,0,61,0,15,94,138,162,117,111,64,16,717,9,19,88,136,114,74,44,29,6,519,6,7,28,50,26,19,10,5,0,151,3,19,91,127,134,96,44,23,7,544,0,11,79,125,128,142,63,25,0,573,11,37,132,186,166,115,77,34,10,768,5,22,89,124,113,71,27,3,0,454,3,9,36,59,27,12,6,6,0,158,10,26,74,89,61,29,17,11,3,320,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,3,0,4,4,34,57,25,57,86,111,90,89,79,28,622,107,208,794,1164,1077,792,501,283,74,5000
120074851,0,17,55,56,55,64,24,9,0,280,6,30,57,50,52,28,6,0,0,229,15,93,236,255,339,306,196,119,30,1589,6,55,122,122,160,150,94,37,13,759,14,46,99,104,72,54,16,11,3,419,16,88,260,303,417,305,124,61,20,1594,0,44,205,197,271,336,128,60,16,1257,47,180,436,444,428,319,155,70,13,2092,14,97,261,329,353,263,92,31,5,1445,12,51,145,129,109,92,38,13,0,589,25,116,213,148,111,76,42,21,3,755,3,3,3,3,0,4,3,0,0,19,3,8,20,23,32,27,14,3,4,134,215,150,189,221,256,227,216,234,126,1834,376,978,2301,2384,2655,2251,1148,669,233,12995
120100250,0,9,42,72,73,75,43,17,5,336,8,16,36,54,52,40,16,0,0,222,10,80,252,343,519,518,385,227,104,2438,14,61,160,256,323,256,150,83,21,1324,5,29,103,147,144,96,65,22,9,620,6,43,243,425,575,495,245,150,57,2239,4,35,189,353,444,599,293,125,30,2072,28,124,435,651,629,549,302,158,66,2942,16,64,258,394,409,386,145,66,14,1752,6,44,117,118,118,75,37,14,6,535,26,100,228,251,187,113,76,30,7,1018,3,4,7,0,3,0,3,0,0,20,3,8,21,27,35,36,14,14,9,167,194,109,205,302,329,357,377,503,300,2676,323,726,2296,3393,3840,3595,2151,1409,628,18361
120101350,0,3,46,104,71,89,46,17,7,383,4,14,29,46,45,34,10,3,0,185,3,42,134,245,348,382,230,96,33,1513,8,50,125,249,288,232,83,33,7,1075,6,17,95,143,117,81,28,10,0,497,3,40,197,376,469,368,154,60,18,1685,0,9,117,270,383,479,180,50,20,1508,12,93,308,432,456,360,157,54,26,1898,9,61,278,429,520,463,157,29,6,1952,17,67,248,342,245,205,50,7,7,1188,28,79,203,237,170,92,31,23,6,869,0,0,0,3,3,4,0,0,3,13,3,10,21,45,54,33,16,7,3,192,192,136,271,376,416,378,238,178,87,2272,285,621,2072,3297,3585,3200,1380,567,223,15230
120104550,0,0,5,7,16,22,6,3,5,64,0,3,5,4,13,5,3,0,0,33,3,20,55,72,116,137,69,28,4,504,3,8,28,39,51,61,21,10,4,225,3,12,41,48,35,35,11,6,0,191,0,11,29,69,112,116,39,16,4,396,0,10,41,43,79,123,36,15,0,347,8,16,64,74,105,91,28,3,0,389,4,14,51,63,104,73,27,3,0,339,0,9,26,25,22,26,11,7,0,126,10,15,35,39,36,19,12,6,0,172,0,0,0,3,0,0,0,0,0,3,0,0,6,3,6,3,3,3,0,24,65,22,36,68,99,116,93,88,38,625,96,140,422,557,794,827,359,188,55,3438
120104854,0,0,12,31,47,48,18,6,0,162,6,3,12,23,14,14,4,3,0,79,0,32,48,125,225,175,82,34,5,726,5,16,32,68,88,89,31,13,0,342,0,10,42,77,94,71,22,4,0,320,0,4,64,149,203,170,60,18,6,674,0,10,41,116,165,185,62,10,3,592,6,26,81,183,218,165,48,5,6,738,5,20,75,172,188,162,54,12,0,688,0,3,46,75,109,64,15,6,0,318,4,29,61,48,55,39,10,6,0,252,0,0,0,0,4,0,0,0,0,4,0,0,4,18,18,20,8,4,0,72,77,22,62,111,145,119,84,41,21,682,103,175,580,1196,1573,1321,498,162,41,5649
120106611,0,3,6,6,3,3,6,3,0,30,3,9,3,8,11,6,3,0,0,43,11,38,81,91,106,106,81,34,12,560,4,21,29,35,35,42,31,14,0,211,5,12,24,18,13,11,0,3,0,86,3,14,52,46,91,89,33,22,10,360,0,8,44,48,51,53,30,12,5,251,14,58,116,116,110,78,27,22,5,546,3,24,66,80,62,50,16,6,0,307,0,3,8,6,7,7,6,3,3,43,3,30,52,45,42,31,13,8,0,224,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,10,6,3,3,44,83,45,100,104,103,104,160,208,140,1047,129,268,587,606,644,590,412,338,178,3752
120106612,0,0,6,12,12,11,6,4,0,51,0,3,3,8,8,3,3,0,0,28,12,32,91,96,169,193,103,63,9,768,3,11,44,58,88,77,42,17,3,343,3,12,36,46,50,34,14,5,0,200,3,4,42,82,123,119,44,13,3,433,0,6,37,67,90,96,42,20,3,361,8,29,85,99,126,100,57,20,0,524,9,23,57,80,89,67,29,15,0,369,0,3,15,11,19,19,9,5,6,87,6,18,41,62,48,36,20,10,3,244,3,0,0,3,0,6,0,0,0,12,0,0,5,10,11,12,6,0,0,44,76,23,70,86,115,132,154,118,42,816,123,164,532,720,948,905,529,290,69,4280
120107558,0,9,19,29,39,45,19,8,4,172,3,8,26,27,47,27,6,3,0,147,7,49,120,188,359,282,168,90,20,1283,3,26,94,135,185,141,63,31,9,687,4,19,66,88,79,57,11,7,0,331,3,20,99,174,296,226,90,36,15,959,3,10,62,131,196,233,83,33,11,762,10,73,180,233,288,213,100,37,15,1149,13,50,126,172,200,174,86,15,0,836,3,14,50,85,85,65,26,11,3,342,17,44,107,123,110,57,27,11,3,499,0,0,3,6,3,0,0,0,0,12,3,3,19,20,19,17,12,3,0,96,158,74,132,181,268,247,215,192,136,1603,227,399,1103,1592,2174,1784,906,477,216,8878
125011801,0,12,49,56,70,78,58,16,3,342,11,56,91,80,57,39,19,6,3,362,28,129,350,507,629,681,517,265,70,3176,13,77,223,276,353,282,207,101,34,1566,16,46,105,152,123,93,47,24,3,609,14,75,327,511,624,502,254,123,29,2459,0,40,238,346,404,507,287,99,18,1939,61,293,697,788,875,726,328,135,54,3957,39,134,425,489,496,438,162,51,15,2249,10,46,107,121,110,91,36,13,3,537,46,168,367,293,229,180,91,39,14,1427,5,4,0,0,0,7,3,3,0,22,0,6,25,42,35,43,19,17,9,196,324,214,362,454,505,537,588,687,555,4226,567,1300,3366,4115,4510,4204,2616,1579,810,23067
125036381,0,4,25,59,57,64,39,27,10,285,9,32,67,58,56,42,14,6,0,284,12,104,280,447,546,525,576,376,118,2984,15,88,195,246,286,261,180,102,30,1403,3,15,62,85,82,45,32,29,13,366,11,83,325,424,552,396,250,160,38,2239,0,33,186,355,361,392,270,139,25,1761,52,190,558,736,780,587,434,229,84,3650,22,104,308,419,414,312,147,71,14,1811,3,27,88,97,72,59,42,28,12,428,33,119,290,234,212,151,113,37,10,1199,9,0,0,0,9,7,3,5,3,36,0,5,25,33,30,37,26,10,5,171,232,159,215,278,389,408,556,711,411,3359,401,963,2624,3471,3846,3286,2682,1930,773,19976
125050600,0,0,11,28,25,33,19,8,0,124,4,3,16,19,23,6,9,0,0,80,4,20,57,115,206,192,140,80,19,833,8,9,37,77,119,94,45,20,6,415,8,17,27,56,70,52,14,9,6,259,3,10,46,125,177,154,78,31,15,639,0,7,43,96,162,183,85,35,9,620,11,27,78,125,166,142,85,40,11,685,0,16,44,151,190,146,64,17,0,628,0,17,30,48,65,52,30,6,5,253,12,28,63,66,53,41,21,11,0,295,0,0,3,0,0,0,0,0,0,3,0,0,7,21,19,25,3,3,0,78,70,24,43,64,96,108,125,115,64,709,120,178,505,991,1371,1228,718,375,135,5621
125051736,0,0,10,15,15,33,27,9,5,114,3,9,13,21,17,19,6,3,0,91,18,30,92,196,272,389,405,187,41,1630,7,19,66,110,171,201,136,67,10,787,7,9,44,78,62,37,32,11,0,280,5,23,94,121,195,241,147,52,11,889,0,4,53,98,175,272,148,54,13,817,20,59,125,214,250,324,198,76,15,1281,10,40,106,139,171,187,72,34,3,762,5,8,34,42,42,37,22,9,3,202,15,42,76,157,96,89,56,10,0,541,3,0,0,0,0,3,3,3,0,12,0,3,7,10,22,22,14,8,0,86,112,52,73,149,185,203,340,295,128,1537,205,298,793,1350,1673,2057,1606,818,229,9029
125051737,0,3,18,14,28,26,6,0,0,95,4,12,18,22,19,14,3,0,0,92,21,77,167,213,280,302,177,121,23,1381,11,29,74,99,126,131,58,32,4,564,3,23,50,49,56,36,19,7,3,246,8,39,99,163,225,188,91,44,11,868,0,22,93,105,174,145,92,42,8,681,24,107,261,283,303,265,115,37,25,1420,9,60,155,186,221,132,61,17,7,848,3,18,46,27,29,12,11,6,4,156,24,69,127,85,87,55,34,13,0,494,3,3,3,0,0,0,0,0,0,9,6,3,8,12,11,14,6,6,3,69,160,121,225,269,246,240,257,304,138,1960,276,586,1344,1527,1805,1560,930,629,226,8883
125051738,0,3,0,10,6,16,6,0,0,41,0,0,6,5,11,4,0,0,0,26,6,11,18,65,111,118,59,20,0,408,0,3,21,27,44,46,25,0,0,166,0,6,24,22,35,20,3,5,4,119,0,6,23,39,65,64,17,9,3,226,0,6,16,25,39,55,25,5,0,171,4,11,40,67,81,62,30,0,3,298,0,3,27,68,74,42,14,0,0,228,0,3,0,12,18,16,9,5,0,63,4,9,26,21,24,10,7,0,0,101,0,3,0,0,0,3,0,0,0,6,0,4,0,8,11,4,0,0,0,27,50,16,40,58,92,74,45,28,4,407,64,84,241,427,611,534,240,72,14,2287
125051804,0,4,14,39,33,40,13,7,0,150,8,16,20,23,19,12,3,4,0,105,21,41,121,184,270,323,216,112,27,1315,10,28,76,132,176,148,56,26,7,659,6,19,67,90,84,52,13,11,3,345,8,15,84,161,220,160,79,24,9,760,0,6,94,132,198,233,99,31,3,796,21,58,176,216,252,234,108,31,14,1110,10,38,114,168,216,162,50,26,5,789,4,6,24,51,53,46,24,7,0,215,8,41,105,100,72,60,39,8,5,438,0,6,3,3,0,3,3,0,3,21,0,3,7,20,25,16,6,5,0,82,121,49,129,117,167,182,176,155,52,1148,217,330,1034,1436,1785,1671,885,447,128,7933
125055700,0,0,7,18,17,25,14,5,3,89,0,9,15,21,24,27,4,4,0,104,16,48,100,136,253,283,250,127,47,1260,9,24,50,76,149,132,100,33,13,586,0,11,27,61,45,58,22,5,4,233,3,20,63,109,193,192,104,36,12,732,0,6,42,102,174,204,123,37,13,701,22,49,146,161,242,196,133,59,14,1022,4,26,83,145,205,175,67,34,9,748,0,7,30,26,51,25,38,14,0,191,10,36,82,87,83,79,36,18,10,441,3,3,0,6,0,0,0,3,0,15,4,0,10,17,12,15,14,6,0,78,126,49,86,132,181,220,248,265,126,1433,197,288,741,1097,1629,1631,1153,646,251,7633
125103380,0,4,21,42,46,64,50,13,3,243,7,22,36,35,39,32,11,0,0,182,27,113,300,462,625,717,589,296,63,3192,9,50,123,200,265,279,218,83,15,1242,18,34,95,129,148,113,44,21,3,605,15,91,251,412,582,445,274,101,33,2204,3,28,132,222,354,481,239,91,24,1574,46,144,352,499,587,572,325,122,36,2683,34,116,270,343,344,278,110,34,7,1536,4,22,54,69,77,69,39,16,0,350,35,107,179,207,186,142,74,35,6,971,4,0,3,0,7,3,6,3,3,29,4,3,23,33,27,27,25,11,6,159,330,148,256,367,455,575,617,699,386,3833,536,882,2095,3020,3742,3797,2621,1525,585,18803
125104350,0,0,6,20,35,29,18,4,3,115,0,11,21,21,25,35,10,0,0,123,11,73,154,232,389,426,351,175,42,1853,9,32,99,135,205,208,117,45,6,856,6,25,46,95,76,58,25,7,0,338,6,27,131,182,296,243,126,53,18,1082,0,36,86,138,213,254,113,52,8,900,29,99,245,276,304,307,162,62,16,1500,11,48,157,191,254,205,72,27,6,971,3,10,27,42,45,57,14,11,0,209,13,71,125,120,104,97,47,20,8,605,6,0,0,0,3,3,0,3,0,15,3,0,6,15,17,31,12,3,0,87,245,186,356,375,428,347,380,351,203,2871,342,618,1459,1842,2394,2300,1447,813,310,11525
125106385,0,6,13,29,28,52,40,14,4,186,6,22,28,47,49,35,10,0,0,197,9,73,190,308,469,475,457,250,75,2306,8,34,117,193,253,217,127,91,15,1055,15,29,65,86,108,87,30,18,6,444,4,38,118,275,354,300,152,80,15,1336,3,14,92,201,218,311,169,76,10,1094,24,80,226,392,393,354,248,101,25,1843,10,55,128,230,252,195,94,35,4,1003,3,10,36,54,54,48,35,11,3,254,30,56,162,191,165,103,60,16,6,789,0,0,3,0,3,0,6,0,3,15,3,3,9,12,16,24,14,11,3,95,168,61,110,217,266,329,382,447,273,2253,283,481,1297,2235,2628,2530,1824,1150,442,12870
125108859,0,0,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,6,12,0,43,0,4,3,0,0,3,0,0,0,10,0,0,0,8,3,0,5,0,0,16,0,0,6,3,4,7,5,0,0,25,0,0,0,7,5,3,5,0,0,20,0,3,8,7,8,10,3,0,0,39,0,0,0,3,6,3,3,0,0,15,0,0,0,0,0,3,0,0,0,3,0,4,9,5,3,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,18,0,11,35,44,40,41,39,15,0,225
130057311,0,16,41,61,50,46,17,9,4,244,6,28,52,46,36,32,15,0,0,215,20,217,508,522,594,475,313,136,31,2816,17,99,192,234,216,181,111,61,6,1117,12,37,122,124,104,82,58,25,12,576,13,121,395,431,463,378,195,102,30,2128,6,47,261,313,363,368,155,79,17,1609,49,236,590,650,640,489,263,86,24,3027,28,153,356,402,350,221,79,23,3,1615,7,41,84,74,61,26,24,13,4,334,53,164,299,226,145,101,55,14,6,1063,0,3,5,6,3,0,0,0,0,17,0,8,31,49,29,19,12,4,0,152,377,224,420,489,504,438,500,524,283,3759,588,1394,3356,3627,3558,2856,1797,1076,420,18672
130103550,0,5,14,16,9,19,6,0,0,69,0,6,19,0,11,6,0,0,0,42,20,74,170,148,193,147,74,34,8,868,0,12,31,31,41,32,29,12,7,195,0,14,69,61,62,46,20,5,0,277,10,12,68,82,129,81,44,21,7,454,0,21,75,71,83,78,35,17,4,384,7,45,142,146,124,103,35,12,0,614,6,22,72,75,65,61,30,3,3,337,0,3,14,7,9,11,7,4,0,55,4,25,58,42,42,35,12,8,4,230,0,0,0,0,0,0,0,0,0,0,0,0,6,14,8,7,6,3,3,47,95,60,106,125,128,131,144,173,91,1053,142,299,844,818,904,757,442,292,127,4625
