region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
110103320,46,7,353,484,40,191,36,28,3,782,263,10,131,8,18,0,430,508,10,140,10,19,0,687,602,4,123,3,8,0,740,203,0,44,0,6,0,253,21,0,8,0,0,3,32,13,0,5,0,0,0,18,17,0,13,0,8,0,38,45,9,55,8,20,7,144,2269,227,911,127,207,104,3845
110105650,13,7,211,157,89,36,15,15,0,312,106,42,29,10,22,6,215,217,15,38,8,20,0,298,244,7,61,3,19,3,337,262,3,39,0,8,0,312,40,0,5,0,3,0,48,5,0,3,3,3,0,14,13,0,4,0,3,0,20,31,23,23,0,29,3,109,1154,306,303,70,199,68,2100
110107000,15,0,176,78,35,34,0,36,0,183,72,24,40,0,39,0,175,190,40,32,3,34,3,302,329,6,57,0,15,3,410,389,0,38,0,6,0,433,76,0,13,0,3,0,92,11,0,0,0,3,0,14,14,0,6,0,0,0,20,40,30,18,0,24,4,116,1231,372,330,10,207,66,2216
110107620,37,5,219,115,27,90,6,34,0,272,84,18,56,4,10,4,176,95,17,55,5,10,0,182,113,4,40,0,7,0,164,50,0,18,0,3,0,71,4,0,0,0,0,0,4,0,0,4,0,3,0,7,0,0,8,0,3,0,11,13,7,33,4,45,9,111,538,146,459,46,289,132,1610
115054400,3,3,53,42,15,38,9,8,0,112,54,6,47,0,5,0,112,123,8,67,0,3,0,201,260,0,104,0,10,0,374,313,3,71,0,7,0,394,82,0,17,0,3,0,102,21,0,3,0,3,0,27,12,0,4,0,10,0,26,15,7,6,13,7,3,51,928,64,421,58,66,40,1577
115056900,28,3,533,219,264,131,19,19,8,660,205,99,147,11,17,3,482,430,212,205,14,19,8,888,955,69,273,3,31,7,1338,711,3,172,0,9,4,899,166,0,26,0,6,0,198,26,0,3,0,0,0,29,27,5,8,0,0,0,40,35,104,37,9,9,9,203,2830,1684,1121,87,150,94,5966
115058451,28,6,998,659,429,316,47,50,15,1516,598,156,225,15,29,6,1029,1251,178,395,22,37,7,1890,2045,186,492,15,31,11,2780,1708,20,363,6,15,3,2115,654,7,148,0,10,6,825,229,4,53,3,3,0,292,124,18,55,4,10,7,218,108,214,95,19,27,22,485,7583,3327,2462,229,278,214,14093
115058454,79,5,950,369,371,215,19,33,9,1016,233,147,182,9,28,4,603,561,245,224,5,35,14,1084,922,87,337,7,38,9,1400,610,11,179,3,11,0,814,170,3,34,0,3,0,210,57,0,4,0,0,0,61,23,13,19,0,6,0,61,45,134,70,26,22,10,307,3151,2495,1502,147,271,149,7715
115076951,24,3,537,260,202,110,43,68,4,687,164,81,91,15,94,3,448,363,43,118,16,48,3,591,522,13,74,9,27,0,645,209,6,28,0,8,0,251,6,0,9,0,3,0,18,7,0,3,0,0,0,10,5,5,9,0,0,0,19,30,52,23,6,16,4,131,1684,1003,596,170,321,51,3825
115106952,50,6,423,346,72,312,22,52,3,807,455,27,241,6,57,3,789,974,36,283,9,46,9,1357,702,10,179,4,18,3,916,215,0,54,0,14,3,286,20,3,12,0,3,3,41,11,0,9,0,0,0,20,31,0,19,0,12,0,62,39,12,63,14,26,9,163,2913,284,1489,122,336,166,5310
115108350,24,3,270,155,99,109,37,28,8,436,134,31,84,8,18,3,278,356,66,130,19,9,4,584,497,39,148,11,19,3,717,460,3,77,3,4,0,547,155,3,30,0,0,0,188,62,3,6,0,3,0,74,47,0,12,4,4,0,67,30,19,39,10,31,11,140,1951,389,804,155,188,135,3622
120057554,101,0,407,90,91,160,16,90,10,457,127,19,159,12,37,3,357,445,35,231,0,24,7,742,1081,20,454,15,53,20,1643,1040,16,317,9,49,9,1440,290,5,86,0,7,0,388,79,3,24,4,7,3,120,77,8,28,0,11,0,124,57,48,55,22,30,10,222,3334,714,1661,140,419,144,6412
120057556,12,0,45,9,13,30,7,3,0,62,22,3,34,0,3,0,62,106,7,50,0,14,0,177,282,4,73,0,12,0,371,399,0,83,0,11,3,496,96,0,11,0,0,0,107,18,0,4,0,0,0,22,10,0,8,0,3,0,21,8,4,17,0,9,4,42,953,76,343,7,67,36,1482
120074851,23,0,360,320,78,172,28,36,7,641,231,26,146,6,26,3,438,441,28,167,12,24,5,677,599,9,257,4,25,3,897,200,0,63,3,7,3,276,13,0,15,0,0,3,31,0,3,3,0,0,0,6,9,3,3,0,7,0,22,23,29,39,6,13,5,115,1942,527,1008,118,175,61,3831
120100250,40,3,292,91,98,103,13,72,8,385,131,17,103,3,31,0,285,339,30,167,5,25,4,570,749,14,257,0,24,3,1047,812,11,212,5,17,4,1061,203,0,49,4,0,0,256,42,0,13,0,3,3,61,28,5,18,3,11,0,65,30,44,31,16,18,4,143,2460,606,1093,139,276,104,4678
120101350,12,3,168,43,25,157,20,21,0,266,49,5,143,4,13,0,214,114,11,150,7,22,0,304,269,12,269,6,31,3,590,588,15,374,4,11,4,996,280,3,145,4,4,3,439,117,0,71,0,3,3,194,107,0,75,0,5,5,192,32,13,64,5,14,6,134,1632,167,1598,72,161,145,3775
120104550,14,0,149,63,12,80,0,9,3,167,29,0,40,0,9,0,78,110,3,34,0,0,3,150,43,0,13,0,0,0,56,5,0,8,0,0,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,5,3,0,33,286,45,320,52,52,48,803
120104854,18,0,122,36,3,82,0,7,0,128,33,0,66,0,0,0,99,35,0,70,0,3,0,108,85,3,62,0,7,0,157,50,3,23,0,0,3,79,12,0,5,0,0,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,20,4,9,0,38,268,9,507,16,56,66,922
120106611,19,6,180,147,45,57,24,11,0,284,70,20,57,0,11,0,158,200,6,65,3,13,3,290,185,3,49,0,14,3,254,13,0,4,0,0,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,4,0,0,0,11,9,14,10,14,12,4,63,679,240,300,74,88,33,1414
120106612,20,0,126,81,13,58,5,21,3,181,56,0,47,0,12,4,119,145,4,66,4,13,3,235,124,3,36,0,3,0,166,46,0,13,0,5,0,64,7,0,3,0,3,0,13,0,0,0,0,0,0,0,5,0,0,0,5,0,10,9,3,16,3,9,4,44,510,32,342,39,115,57,1095
120107558,13,0,186,86,20,118,4,26,5,259,67,3,90,6,8,0,174,113,12,123,7,7,0,262,267,3,160,0,9,3,442,172,3,82,0,4,0,261,26,0,7,0,0,0,33,4,0,0,0,0,0,4,3,0,7,0,3,0,13,11,11,34,3,11,4,74,779,141,799,31,97,78,1925
125011801,53,9,489,363,146,206,41,55,6,817,356,49,165,19,25,3,617,687,81,234,14,45,6,1067,1137,26,323,10,24,8,1528,810,7,150,3,23,7,1000,187,3,32,0,4,0,226,34,3,9,0,3,0,49,37,6,12,0,12,0,67,52,87,52,25,31,21,268,3717,1081,1379,208,308,155,6848
125036381,54,0,344,368,118,131,20,45,4,686,277,48,124,6,19,5,479,601,38,194,13,25,0,871,916,19,230,8,19,0,1192,697,0,123,0,16,0,836,154,3,21,3,3,0,184,30,0,6,0,0,0,36,24,0,14,0,4,0,42,40,42,42,15,32,13,184,3180,694,1017,123,242,94,5350
125050600,20,5,141,66,7,76,9,9,3,170,84,6,61,0,7,0,158,122,6,85,3,10,0,226,166,6,80,0,6,0,258,84,0,44,0,0,0,128,12,0,3,0,0,0,15,0,0,0,0,0,0,0,3,0,4,0,5,0,12,10,8,8,5,0,4,35,577,99,472,30,82,56,1316
125051736,26,3,205,167,24,138,28,18,3,378,169,7,73,0,9,4,262,334,5,77,9,8,10,443,405,5,78,0,13,0,501,104,0,14,0,6,0,124,26,0,4,3,4,0,37,8,0,4,0,3,0,15,24,0,10,0,8,0,42,17,3,21,0,11,3,55,1304,67,541,111,148,79,2250
125051737,26,4,292,193,57,170,11,19,0,450,152,13,121,3,17,3,309,337,13,150,3,13,4,520,286,3,73,3,13,3,381,73,3,14,0,0,0,90,6,0,0,0,0,0,6,3,0,0,0,0,0,3,6,4,4,0,0,0,14,22,34,22,4,6,3,91,1141,368,693,55,119,55,2431
125051738,7,0,52,14,0,31,0,3,0,48,12,0,17,0,0,3,32,22,0,26,0,3,0,51,9,0,11,0,0,0,20,6,0,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,11,71,3,185,6,39,37,341
125051804,31,0,111,69,14,86,7,15,0,191,71,8,63,0,13,3,158,167,11,98,5,14,3,298,297,0,103,0,19,0,419,217,3,54,0,11,0,285,22,0,6,0,3,0,31,3,0,0,0,0,0,3,5,0,0,0,8,0,13,15,3,6,4,14,7,49,884,69,520,26,145,46,1690
125055700,33,5,326,190,47,113,15,19,3,387,152,9,107,3,4,0,275,244,19,64,4,11,4,346,215,11,37,0,3,0,266,55,3,11,0,3,0,72,6,0,0,0,3,0,9,0,0,0,0,3,0,3,7,0,0,0,4,0,11,17,19,19,5,4,4,68,966,310,496,101,107,82,2062
125103380,29,8,616,630,131,254,41,48,6,1110,358,36,183,13,16,0,606,821,14,169,15,19,7,1045,523,4,69,8,3,4,611,115,3,23,0,0,0,141,5,0,3,0,3,0,11,3,0,3,0,3,0,9,15,3,16,0,6,0,40,33,44,43,12,30,6,168,2742,594,1046,189,191,144,4906
125104350,35,5,403,402,104,165,45,35,8,759,291,41,107,12,23,0,474,414,18,103,4,11,4,554,211,0,47,0,5,5,268,64,0,11,0,5,0,80,34,4,3,0,0,0,41,5,0,0,0,0,0,5,8,0,8,0,9,0,25,26,19,41,8,16,3,113,1568,394,689,152,161,105,3069
125106385,26,0,203,159,23,112,16,55,4,369,118,16,105,3,17,0,259,328,5,122,3,9,4,471,413,3,135,4,16,3,574,213,0,48,0,4,0,265,23,0,6,0,4,0,33,6,0,0,0,4,0,10,10,3,9,0,0,0,22,19,15,31,8,11,4,88,1333,192,725,66,176,75,2567
125108859,3,0,12,0,0,6,0,0,0,6,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,32,0,25,4,61
130057311,15,6,567,565,167,200,28,44,9,1013,402,92,167,5,30,5,701,781,32,208,6,30,0,1057,773,3,158,8,25,3,970,257,0,50,0,10,4,321,28,0,3,0,3,0,34,8,0,0,0,0,0,8,14,3,10,0,0,0,27,43,50,31,10,12,17,163,3098,823,998,99,196,106,5320
130103550,12,3,219,147,56,56,9,14,3,285,97,26,48,4,4,3,182,137,14,40,0,8,0,199,91,4,21,0,0,0,116,45,0,11,3,6,0,65,11,0,3,0,0,0,14,0,0,3,0,3,0,6,7,0,8,0,0,0,15,14,3,26,3,24,3,73,642,169,343,46,133,51,1384
130103660,22,0,123,33,3,36,0,10,0,82,12,0,10,0,0,0,22,6,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,36,93,23,173,7,132,73,501
130104201,5,0,66,28,0,9,0,9,0,46,4,0,14,0,0,0,18,5,0,6,0,0,0,11,6,0,3,0,0,0,9,9,0,0,0,0,0,9,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,17,82,6,117,5,54,34,298
130104920,16,3,185,95,13,92,0,14,3,217,28,5,31,0,4,0,68,48,0,18,0,5,0,71,32,0,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,9,0,18,0,26,3,56,271,60,306,39,128,64,868
130107314,30,0,201,91,4,80,0,7,3,185,33,0,29,0,7,0,69,25,0,18,0,0,0,43,25,0,17,0,0,0,42,13,0,5,0,3,0,21,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,9,0,4,0,13,8,0,18,0,33,4,63,278,16,364,6,165,86,915
130150111,18,3,331,384,98,88,29,15,3,617,254,30,52,9,5,6,356,386,24,83,7,4,3,507,353,3,70,3,7,3,439,215,3,30,0,4,3,255,16,0,6,3,3,0,28,4,0,0,0,0,0,4,5,3,8,0,3,0,19,23,32,15,8,12,3,93,1775,452,439,103,92,59,2920
130150112,9,0,34,18,0,21,0,0,0,39,6,0,8,0,0,0,14,8,0,12,0,0,0,20,10,0,8,0,4,0,22,6,0,6,0,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,8,0,14,64,0,99,0,51,22,236
130153010,12,3,236,151,28,65,4,6,3,257,86,6,12,3,5,0,112,56,3,13,0,3,0,75,10,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,3,12,13,7,11,7,14,0,52,438,85,213,49,77,42,904
130153650,10,3,85,27,15,41,13,6,0,102,8,8,19,6,3,0,44,7,3,9,0,3,0,22,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,10,3,12,0,28,76,44,149,25,56,24,374
130154202,27,0,256,177,42,68,9,17,0,313,95,7,38,3,9,3,155,217,3,38,5,10,0,273,71,0,19,3,4,0,97,17,3,0,3,5,0,28,0,0,0,0,4,0,4,0,0,0,0,3,0,3,4,0,9,0,0,0,13,11,17,16,4,11,5,64,713,198,280,84,104,73,1452
130157400,15,0,162,100,23,62,4,18,0,207,33,6,26,3,3,0,71,32,0,10,0,3,0,45,7,0,0,0,0,0,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,3,11,0,4,3,24,223,62,213,40,65,43,646
130157650,10,3,89,51,3,39,0,10,3,106,25,3,13,0,3,0,44,36,0,11,0,0,0,47,17,0,11,0,0,0,28,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,3,4,0,10,0,17,169,18,176,3,72,28,466
130157850,4,3,84,25,5,21,3,4,3,61,9,0,11,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,5,0,13,0,23,56,35,111,6,64,50,322
130205300,58,4,500,171,92,89,16,41,4,413,71,9,22,0,19,0,121,136,7,33,0,15,0,191,68,3,11,0,5,0,87,20,0,9,0,15,0,44,4,0,0,0,3,0,7,3,3,0,0,3,0,9,0,0,6,0,0,0,6,18,9,17,5,41,3,93,633,334,332,171,395,118,1983
130205750,51,9,395,75,72,89,10,40,7,293,34,9,53,3,14,0,113,39,4,49,0,21,0,113,54,5,28,0,5,0,92,36,0,17,0,6,0,59,8,0,8,0,3,0,19,0,0,0,0,0,0,0,3,0,9,0,3,0,15,8,3,23,4,37,8,83,401,227,481,42,272,106,1529
135012601,16,3,650,555,105,135,31,21,7,854,349,33,127,5,15,3,532,596,19,175,5,10,4,809,386,17,74,0,10,0,487,171,0,25,5,4,0,205,6,0,4,0,0,0,10,5,0,3,0,0,0,8,11,5,5,0,4,4,29,33,50,37,5,14,11,150,2425,749,712,94,122,86,4188
135052604,3,0,16,3,0,6,3,0,0,12,4,0,8,0,0,0,12,8,0,8,0,0,0,16,8,0,4,0,3,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,12,31,0,63,3,20,11,128
135052950,10,0,144,54,3,48,6,11,0,122,12,0,8,0,0,0,20,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,5,3,6,0,17,136,60,158,24,45,26,449
135055271,21,0,194,131,46,59,11,24,4,275,125,48,50,4,16,0,243,247,32,55,3,6,0,343,242,7,45,0,8,3,305,149,0,29,0,7,0,185,37,0,4,0,0,0,41,3,0,3,0,0,0,6,15,0,7,0,0,0,22,28,12,26,0,26,0,92,1032,242,425,29,148,76,1952
135055850,14,0,180,94,23,47,7,11,5,187,50,0,21,0,7,0,78,31,3,3,0,3,0,40,6,0,4,0,0,0,10,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,6,0,11,3,13,4,37,250,122,186,27,85,48,718
135058020,32,5,286,107,17,84,3,18,0,229,11,3,11,0,0,3,28,8,0,9,0,0,0,17,5,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,8,21,3,17,4,53,202,92,394,29,136,77,930
135058150,22,0,280,135,13,49,3,8,4,212,49,0,18,0,4,0,71,39,0,13,0,4,0,56,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,6,14,3,10,3,40,335,125,229,70,84,48,891
135100950,19,0,75,26,13,21,5,13,0,78,8,10,12,0,4,0,34,8,4,5,0,9,0,26,0,0,5,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,0,16,3,27,63,56,98,13,96,29,355
135102150,16,7,168,32,16,31,3,8,0,90,3,0,6,0,0,3,12,4,0,4,0,0,0,8,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,8,0,15,3,30,69,83,156,44,94,51,497
135107900,28,7,254,37,28,38,22,16,0,141,9,3,10,3,5,0,30,7,0,6,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,4,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,11,19,6,38,3,80,84,175,204,126,265,110,964
135107950,18,0,138,12,3,28,0,3,0,46,0,0,0,0,6,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,9,0,10,3,26,28,52,131,26,90,44,371
135151150,6,0,66,11,17,32,3,12,0,75,0,4,10,0,5,0,19,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,12,0,11,0,26,14,70,112,40,137,29,402
135151200,6,3,77,0,4,9,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,8,7,35,4,63,47,120,78,32,344
135151750,69,4,180,55,19,15,3,55,0,147,32,0,12,0,8,0,52,41,0,11,0,7,0,59,31,0,4,0,3,0,38,6,0,0,0,3,0,9,0,0,0,0,4,0,4,3,0,0,0,3,0,6,3,3,3,0,3,0,12,9,3,6,3,18,0,39,221,86,109,50,235,36,737
140030471,17,3,398,362,118,132,7,8,6,633,291,54,137,7,8,0,497,596,16,137,5,6,4,764,561,4,100,4,3,3,675,270,0,44,0,0,0,314,30,3,4,0,0,0,37,4,0,3,0,0,0,7,11,3,5,0,0,0,19,38,25,25,9,11,3,111,2341,562,719,74,77,65,3838
140070473,6,3,55,17,0,24,3,0,3,47,6,0,16,0,3,0,25,17,0,7,0,0,3,27,11,0,6,0,0,0,17,11,0,3,0,0,0,14,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,0,18,80,3,139,3,31,41,297
140070850,12,4,93,112,18,39,0,3,0,172,42,0,26,0,0,0,68,47,0,17,0,0,0,64,29,0,6,0,3,0,38,5,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,5,5,4,8,0,8,0,25,299,54,152,23,42,29,599
140071400,24,0,164,106,7,88,3,13,0,217,43,0,36,0,0,0,79,41,0,21,0,5,0,67,23,0,18,0,4,0,45,14,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,6,4,26,8,14,0,58,285,27,385,40,113,84,934
140074870,9,0,335,305,100,135,0,20,9,569,168,29,75,0,7,3,282,167,8,36,5,3,4,223,64,3,19,0,3,0,89,35,0,7,0,0,0,42,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,8,0,3,0,20,14,17,26,0,8,0,65,889,417,459,21,73,65,1924
140075274,0,3,81,72,14,20,0,6,3,115,20,4,8,0,0,0,32,16,3,6,0,0,0,25,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,159,35,87,8,29,34,352
140076100,9,3,72,44,9,19,0,3,0,75,56,0,15,0,0,0,71,55,0,15,0,4,0,74,20,0,5,0,3,0,28,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,22,217,36,98,3,61,28,443
140150800,8,0,98,30,9,33,0,18,0,90,18,3,16,0,6,0,43,16,4,9,0,21,0,50,12,0,3,0,5,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,5,0,14,3,19,0,41,129,46,177,15,112,38,517
140152350,18,6,275,230,49,116,0,12,3,410,83,0,33,3,9,0,128,73,0,16,0,3,0,92,17,0,6,0,3,0,26,3,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,0,3,0,11,3,5,17,3,9,0,37,566,173,329,36,89,44,1237
140152900,14,0,236,217,23,83,0,13,0,336,51,0,25,0,0,0,76,24,0,12,0,5,0,41,12,0,7,0,4,0,23,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,12,13,14,0,18,4,61,433,166,270,13,95,54,1031
140154600,26,3,267,54,5,42,4,9,4,118,4,0,8,4,4,0,20,4,0,6,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,5,5,18,0,9,0,37,123,114,233,63,132,71,736
140156200,32,3,383,199,45,108,10,18,3,383,64,0,46,3,3,0,116,123,3,22,3,4,0,155,68,3,17,0,3,0,91,25,0,11,0,3,0,39,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,7,18,19,18,4,14,0,73,667,257,430,74,115,49,1592
140158100,8,5,104,28,0,28,0,5,0,61,3,0,8,0,0,0,11,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9,0,3,0,12,75,18,145,26,33,23,320
140206150,12,7,439,424,202,111,16,12,3,768,280,62,90,8,13,0,453,654,38,124,4,13,3,836,687,6,99,0,11,0,803,416,3,47,0,3,3,472,116,0,13,5,9,0,143,25,0,3,0,6,0,34,52,3,8,0,8,3,74,65,77,45,11,33,8,239,2836,914,671,90,145,66,4722
145056181,0,0,14,4,0,19,0,5,0,28,3,0,6,0,3,0,12,6,0,27,0,6,0,39,41,0,26,0,9,0,76,60,0,29,0,4,0,93,26,0,18,0,3,0,47,30,0,6,0,0,0,36,10,0,3,0,4,0,17,0,0,7,0,8,3,18,187,3,179,0,59,23,451
145056470,11,3,266,222,96,90,18,33,3,462,239,29,58,5,56,0,387,345,40,91,11,121,4,612,548,74,181,5,118,0,926,619,34,215,0,40,3,911,262,3,85,0,19,0,369,82,0,26,0,8,0,116,54,3,12,0,4,4,77,47,45,34,5,25,9,165,2464,694,883,91,450,72,4654
145101050,0,0,27,28,5,17,0,4,0,54,15,0,4,0,0,0,19,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,4,0,11,60,8,66,13,35,14,196
145103311,36,3,410,316,96,131,9,21,4,577,191,45,91,0,8,0,335,328,4,102,3,19,0,456,228,4,54,3,8,0,297,44,0,17,0,3,0,64,0,5,4,0,0,0,9,3,0,3,0,0,0,6,3,3,11,0,3,0,20,21,28,20,6,12,3,90,1302,559,525,61,132,40,2619
145103314,4,0,55,36,0,27,0,4,0,67,25,0,25,0,0,0,50,26,0,8,0,4,0,38,21,0,11,0,0,0,32,15,0,0,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,3,0,6,3,0,15,0,9,0,27,148,0,158,3,53,28,390
145103700,8,3,81,30,5,38,0,5,3,81,7,0,10,0,3,3,23,8,0,4,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,4,0,9,3,16,78,14,120,6,54,40,312
145106184,3,0,25,16,0,14,0,4,0,34,16,3,20,0,0,0,39,40,0,15,0,3,0,58,24,0,7,0,0,0,31,3,0,3,0,3,0,9,3,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,5,0,3,0,8,111,11,105,3,25,24,279
145107640,8,0,63,36,5,39,6,7,0,93,33,3,22,0,0,0,58,19,0,13,0,3,3,38,14,0,8,0,0,0,22,3,0,3,0,0,0,6,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,3,10,5,8,3,29,122,17,216,21,66,54,496
