region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
150104300,18,38,60,68,128,21,6,0,0,17,40,38,46,84,12,5,0,0,9,41,21,46,67,937,946,160,171,654,690,1751,1807,3558
150104950,11,17,53,34,87,32,18,0,0,16,21,48,39,87,10,4,0,0,12,27,22,31,53,633,619,65,64,394,329,1092,1012,2104
150105800,34,51,101,94,195,44,26,0,0,27,63,71,89,160,13,14,0,0,20,53,33,67,100,1017,1030,160,162,818,867,1995,2059,4054
150107350,35,63,109,119,228,46,24,0,0,20,81,66,105,171,20,8,0,0,17,77,37,85,122,1121,1141,146,149,765,821,2032,2111,4143
150107500,39,75,160,146,306,68,42,3,4,45,90,116,136,252,40,17,3,3,19,89,62,109,171,1945,1969,467,477,1477,1426,3889,3872,7761
150107754,14,17,56,35,91,22,13,3,0,8,16,33,29,62,10,6,0,0,8,14,18,20,38,1032,1054,125,131,557,496,1714,1681,3395
150151600,6,18,30,31,61,16,9,0,0,10,14,26,23,49,5,3,0,0,3,10,8,13,21,474,470,93,101,385,265,952,836,1788
150153450,74,165,291,331,622,162,85,0,3,60,173,222,261,483,89,36,0,0,39,163,128,199,327,4539,4590,661,671,3132,3290,8332,8551,16883
150153850,23,27,62,51,113,16,6,0,0,13,25,29,31,60,7,0,0,0,9,19,16,19,35,508,525,102,103,403,415,1013,1043,2056
150154750,32,86,132,166,298,47,17,0,0,22,87,69,104,173,16,8,0,0,30,64,46,72,118,1828,1854,335,347,1335,1491,3498,3692,7190
150155550,12,8,36,27,63,10,5,3,0,7,12,20,17,37,5,4,0,0,0,5,5,9,14,396,391,85,86,328,256,809,733,1542
155050050,124,349,496,650,1146,283,159,3,3,126,354,412,516,928,128,73,3,0,82,363,213,436,649,7901,8080,1648,1711,6618,8170,16167,17961,34128
155053341,8,12,28,29,57,13,6,0,0,6,15,19,21,40,6,0,0,0,5,15,11,15,26,797,816,99,100,428,403,1324,1319,2643
155102300,68,87,232,231,463,117,66,5,0,49,95,171,161,332,55,18,0,3,40,106,95,127,222,2205,2239,368,375,1418,1408,3991,4022,8013
155103342,23,53,76,103,179,45,31,0,0,32,52,77,83,160,26,7,0,0,28,49,54,56,110,1174,1181,153,150,823,802,2150,2133,4283
155107450,20,27,53,57,110,10,11,0,0,12,24,22,35,57,15,3,0,0,13,27,28,30,58,628,637,124,133,428,361,1180,1131,2311
155107700,10,8,24,23,47,11,0,0,0,0,13,11,13,24,3,0,0,0,8,6,11,6,17,230,226,38,38,165,115,433,379,812
155150650,38,69,157,143,300,86,51,3,0,30,74,119,125,244,48,24,0,0,28,70,76,94,170,1567,1581,253,255,1053,1077,2873,2913,5786
155151860,0,8,10,11,21,4,4,0,0,4,4,8,8,16,4,0,0,0,3,3,7,3,10,330,326,56,56,191,116,577,498,1075
155152500,26,82,119,148,267,64,42,3,0,38,66,105,108,213,24,5,0,0,33,90,57,95,152,1200,1215,253,254,984,1191,2437,2660,5097
155154250,3,9,14,14,28,12,18,0,0,12,6,24,24,48,12,4,0,0,0,12,12,16,28,299,292,38,35,190,154,527,481,1008
155155500,31,66,132,136,268,62,35,3,0,32,58,97,93,190,26,15,0,0,21,43,47,58,105,1391,1418,237,246,834,852,2462,2516,4978
155157800,17,36,69,63,132,30,31,3,0,22,39,55,70,125,19,8,0,0,19,20,38,28,66,806,813,124,131,501,417,1431,1361,2792
155200300,11,15,34,25,59,11,6,0,0,6,14,17,20,37,4,0,0,0,5,15,9,15,24,411,415,85,88,275,280,771,783,1554
155208200,23,34,77,86,163,39,21,0,0,28,24,67,45,112,10,9,0,0,16,39,26,48,74,1233,1262,236,247,875,799,2344,2308,4652
160101250,83,211,284,363,647,145,88,6,0,79,209,230,297,527,58,28,0,0,54,157,112,185,297,2881,2945,692,726,2683,3135,6256,6806,13062
160101700,9,12,13,15,28,3,0,0,0,4,12,7,12,19,0,3,0,0,3,7,3,10,13,236,230,107,107,365,298,708,635,1343
160108809,3,6,6,6,12,0,3,0,0,0,3,0,6,6,0,0,0,0,3,0,3,0,3,131,141,22,22,104,50,257,213,470
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
