region_id,Ot_ty_Ed_Ins_Pt_st_C01_P,Ot_ty_Ed_Ins_Pt_st_C06_M,Ot_ty_Ed_Ins_Pt_st_C06_F,Ot_ty_Ed_Ins_Pt_st_C06_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,O_t_E_I_F_P_s_s_ns_C01_M,O_t_E_I_F_P_s_s_ns_C01_F,O_t_E_I_F_P_s_s_ns_C01_P,O_t_E_I_F_P_s_s_ns_C06_M,O_t_E_I_F_P_s_s_ns_C06_F,O_t_E_I_F_P_s_s_ns_C06_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,Oth_ty_Edu_Ins_Tot_C01_M,Oth_ty_Edu_Ins_Tot_C01_F,Oth_ty_Edu_Ins_Tot_C01_P,Oth_ty_Edu_Ins_Tot_C06_M,Oth_ty_Edu_Ins_Tot_C06_F,Oth_ty_Edu_Ins_Tot_C06_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Type_Educ_Insti_ns_C01_M,Type_Educ_Insti_ns_C01_F,Type_Educ_Insti_ns_C01_P,Type_Educ_Insti_ns_C06_M,Type_Educ_Insti_ns_C06_F,Type_Educ_Insti_ns_C06_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
125011801,232,66,187,253,69,156,225,0,0,0,3,3,6,0,4,4,110,193,303,95,219,314,93,217,310,832,880,1712,1685,1722,3407,1729,1807,3536,184,203,387,157,194,351,180,229,409,6572,6935,13507,7280,7861,15141,7388,8170,15558
125036381,221,47,82,129,54,115,169,3,3,6,3,3,6,0,3,3,89,171,260,53,101,154,72,143,215,566,722,1288,1251,1422,2673,1303,1286,2589,130,157,287,126,134,260,91,100,191,4797,5239,10036,5259,5786,11045,5497,5917,11414
125050600,72,13,53,66,8,39,47,0,3,3,3,0,3,0,0,0,24,69,93,16,57,73,15,42,57,221,215,436,410,438,848,291,300,591,16,21,37,30,37,67,30,32,62,1797,1837,3634,1791,1999,3790,1705,1863,3568
125051736,68,13,58,71,29,43,72,0,0,0,3,0,3,0,3,3,32,54,86,20,62,82,37,53,90,336,361,697,605,557,1162,571,608,1179,41,55,96,38,33,71,31,46,77,2367,2407,4774,2459,2518,4977,2449,2678,5127
125051737,99,23,62,85,33,53,86,3,3,6,0,0,0,0,3,3,47,87,134,37,71,108,45,65,110,538,310,848,1012,804,1816,914,760,1674,26,28,54,23,32,55,24,15,39,3386,3189,6575,3550,3404,6954,3367,3417,6784
125051738,12,4,16,20,5,17,22,0,0,0,0,3,3,0,0,0,10,7,17,11,26,37,11,17,28,168,152,320,228,190,418,225,183,408,7,14,21,9,9,18,4,3,7,903,919,1822,952,962,1914,888,896,1784
125051804,82,19,38,57,21,47,68,0,0,0,0,3,3,0,3,3,26,66,92,22,53,75,35,65,100,280,287,567,553,548,1101,541,487,1028,31,39,70,25,33,58,39,55,94,2500,2637,5137,2691,2732,5423,2594,2768,5362
125055700,82,16,37,53,22,33,55,0,3,3,4,0,4,3,0,3,28,88,116,29,46,75,33,54,87,387,441,828,639,717,1356,569,634,1203,26,32,58,43,62,105,11,23,34,2466,2572,5038,2446,2592,5038,2398,2591,4989
125103380,160,47,109,156,44,95,139,0,3,3,0,3,3,7,0,7,82,146,228,59,139,198,69,129,198,771,754,1525,1401,1442,2843,1497,1577,3074,41,64,105,26,57,83,42,50,92,5921,6121,12042,6178,6573,12751,6115,6530,12645
125104350,112,25,68,93,23,69,92,0,3,3,5,5,10,0,3,3,47,97,144,39,86,125,26,93,119,509,530,1039,1487,1214,2701,1470,1065,2535,20,27,47,26,23,49,37,39,76,3727,3963,7690,4459,4225,8684,4240,4058,8298
125106385,125,23,64,87,24,88,112,0,0,0,0,0,0,0,0,0,36,115,151,33,73,106,32,110,142,372,393,765,932,1068,2000,843,942,1785,19,31,50,20,38,58,26,29,55,3442,3598,7040,3941,4122,8063,3907,4221,8128
125108859,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,3,3,3,4,7,13,9,22,3,5,8,0,0,0,6,12,18,8,7,15,38,32,70,42,44,86,31,33,64
130057311,174,39,95,134,60,95,155,0,0,0,4,0,4,4,0,4,108,141,249,66,119,185,96,116,212,702,691,1393,1380,1437,2817,1663,1646,3309,71,66,137,62,56,118,63,37,100,6204,6363,12567,6507,6683,13190,6796,7026,13822
130103550,41,8,23,31,16,29,45,0,0,0,0,3,3,0,0,0,15,37,52,13,31,44,19,32,51,216,214,430,412,393,805,508,467,975,5,12,17,4,9,13,19,12,31,1746,1828,3574,1676,1736,3412,1750,1792,3542
130103660,21,3,20,23,4,9,13,0,0,0,0,0,0,0,0,0,8,13,21,3,23,26,4,12,16,119,119,238,187,164,351,119,101,220,22,39,61,7,13,20,9,6,15,693,733,1426,726,744,1470,580,567,1147
130104201,13,3,10,13,0,8,8,0,0,0,0,0,0,3,3,6,6,13,19,3,10,13,3,14,17,91,78,169,123,123,246,121,120,241,0,3,3,0,3,3,5,4,9,614,627,1241,634,633,1267,600,663,1263
130104920,20,5,13,18,3,13,16,0,0,0,0,0,0,0,0,0,8,21,29,5,19,24,7,16,23,142,130,272,319,330,649,285,250,535,3,6,9,3,9,12,0,12,12,957,982,1939,1019,1055,2074,1004,1004,2008
130107314,38,3,22,25,6,25,31,0,0,0,0,0,0,0,0,0,12,33,45,8,27,35,6,32,38,206,217,423,341,348,689,296,295,591,54,64,118,21,29,50,11,13,24,1562,1567,3129,1461,1532,2993,1417,1481,2898
130150111,76,17,40,57,18,43,61,3,3,6,3,0,3,0,0,0,62,63,125,23,50,73,37,54,91,317,368,685,667,735,1402,766,890,1656,79,124,203,68,88,156,136,164,300,4209,4793,9002,4218,4901,9119,4323,4919,9242
130150112,10,3,14,17,0,9,9,0,0,0,0,0,0,0,0,0,7,9,16,8,14,22,0,9,9,55,61,116,130,105,235,77,83,160,5,6,11,7,9,16,7,6,13,673,681,1354,685,695,1380,641,637,1278
130153010,22,7,11,18,10,22,32,0,0,0,0,0,0,3,0,3,3,26,29,10,15,25,13,22,35,282,183,465,402,313,715,397,272,669,11,14,25,0,8,8,10,14,24,1268,1246,2514,1309,1293,2602,1237,1207,2444
130153650,15,0,10,10,3,6,9,0,0,0,0,0,0,0,3,3,4,11,15,0,10,10,3,9,12,94,79,173,139,147,286,141,141,282,0,5,5,19,5,24,11,5,16,598,567,1165,627,583,1210,607,592,1199
130154202,32,10,12,22,5,15,20,3,0,3,0,0,0,0,0,0,19,26,45,13,20,33,8,19,27,211,246,457,339,393,732,392,435,827,7,8,15,11,21,32,8,8,16,1513,1641,3154,1554,1786,3340,1648,1715,3363
130157400,20,7,16,23,7,23,30,0,0,0,0,0,0,0,0,0,12,18,30,12,19,31,13,31,44,153,124,277,216,206,422,279,255,534,16,13,29,12,17,29,16,9,25,849,878,1727,852,906,1758,858,963,1821
130157650,22,4,12,16,3,7,10,0,0,0,0,0,0,0,0,0,7,22,29,4,15,19,6,10,16,130,127,257,139,161,300,134,134,268,6,5,11,10,10,20,5,3,8,878,971,1849,830,920,1750,841,925,1766
130157850,17,3,8,11,0,8,8,0,0,0,0,0,0,0,0,0,4,13,17,3,8,11,0,11,11,48,46,94,114,109,223,93,79,172,7,5,12,5,8,13,12,13,25,389,389,778,445,460,905,363,405,768
130205300,46,8,32,40,14,34,48,0,0,0,0,0,0,0,0,0,17,34,51,12,37,49,20,43,63,479,445,924,894,842,1736,723,657,1380,42,15,57,5,11,16,44,23,67,2300,2273,4573,2239,2272,4511,2067,2056,4123
130205750,47,12,32,44,7,32,39,0,0,0,0,0,0,0,0,0,16,44,60,16,41,57,7,36,43,257,250,507,516,447,963,579,487,1066,10,7,17,16,13,29,25,11,36,1926,1945,3871,1978,1903,3881,1868,1889,3757
135012601,146,42,65,107,35,91,126,0,0,0,0,0,0,6,5,11,68,112,180,53,83,136,52,119,171,729,781,1510,1592,1629,3221,1275,1208,2483,36,48,84,39,36,75,43,50,93,5031,5349,10380,5607,5879,11486,5388,5667,11055
135052604,15,4,7,11,8,7,15,0,0,0,3,0,3,0,0,0,4,14,18,7,10,17,12,10,22,50,52,102,127,112,239,129,116,245,0,8,8,0,7,7,3,3,6,499,551,1050,564,546,1110,541,541,1082
135052950,11,3,4,7,3,7,10,0,0,0,0,0,0,0,0,0,5,6,11,3,8,11,6,7,13,102,112,214,154,189,343,163,183,346,3,0,3,0,0,0,4,0,4,627,740,1367,623,730,1353,568,665,1233
135055271,66,17,38,55,19,43,62,3,3,6,3,0,3,4,0,4,30,57,87,23,47,70,29,54,83,465,442,907,674,635,1309,887,638,1525,18,15,33,19,30,49,23,26,49,2666,2683,5349,2652,2603,5255,2837,2686,5523
135055850,18,4,12,16,8,15,23,0,0,0,3,3,6,0,0,0,8,19,27,7,15,22,11,19,30,133,129,262,224,231,455,190,229,419,8,3,11,9,5,14,7,6,13,955,956,1911,924,973,1897,899,965,1864
135058020,23,9,21,30,11,20,31,0,0,0,0,0,0,0,0,0,7,25,32,12,24,36,15,26,41,269,282,551,376,346,722,416,358,774,17,30,47,10,10,20,13,20,33,1561,1687,3248,1489,1496,2985,1426,1386,2812
135058150,17,3,10,13,8,22,30,3,0,3,0,0,0,0,0,0,9,20,29,6,13,19,8,22,30,211,212,423,350,318,668,721,337,1058,3,8,11,10,8,18,3,4,7,1183,1261,2444,1292,1322,2614,1559,1169,2728
135100950,3,3,5,8,0,9,9,0,0,0,0,0,0,0,0,0,3,3,6,3,5,8,0,9,9,64,39,103,83,84,167,156,132,288,4,0,4,0,4,4,7,9,16,403,384,787,378,378,756,472,431,903
135102150,8,0,3,3,8,3,11,3,3,6,0,0,0,0,0,0,6,8,14,3,3,6,8,3,11,97,98,195,146,141,287,191,169,360,15,15,30,4,5,9,8,6,14,616,684,1300,571,644,1215,540,585,1125
135107900,17,0,16,16,6,11,17,0,0,0,3,0,3,0,0,0,9,17,26,7,21,28,6,15,21,430,290,720,471,316,787,453,339,792,15,16,31,16,17,33,28,15,43,1179,1085,2264,1077,940,2017,993,919,1912
135107950,4,3,3,6,3,6,9,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,3,6,9,48,42,90,68,63,131,111,94,205,0,0,0,4,3,7,4,3,7,358,390,748,309,345,654,341,418,759
135151150,18,0,3,3,0,6,6,0,0,0,0,0,0,3,0,3,14,17,31,0,3,3,3,6,9,147,129,276,199,169,368,259,232,491,4,5,9,16,14,30,13,7,20,594,552,1146,534,498,1032,513,504,1017
135151200,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,6,3,9,110,42,152,176,107,283,62,52,114,0,3,3,3,0,3,6,4,10,315,297,612,362,319,681,236,278,514
135151750,17,5,9,14,5,11,16,0,0,0,0,3,3,0,0,0,6,14,20,5,16,21,5,11,16,129,106,235,346,227,573,296,223,519,11,5,16,0,3,3,15,9,24,748,783,1531,854,742,1596,788,712,1500
140030471,122,35,65,100,26,77,103,4,4,8,0,4,4,0,5,5,50,103,153,38,76,114,33,87,120,904,585,1489,1419,970,2389,1570,1134,2704,67,89,156,52,83,135,60,97,157,5508,5582,11090,5955,5855,11810,6217,6123,12340
140070473,19,4,9,13,11,12,23,0,0,0,3,0,3,0,0,0,6,19,25,10,9,19,17,17,34,272,75,347,328,114,442,331,151,482,3,17,20,6,5,11,7,6,13,917,735,1652,952,734,1686,966,786,1752
140070850,22,3,13,16,4,16,20,0,0,0,0,0,0,0,0,0,5,17,22,6,13,19,4,19,23,92,102,194,159,160,319,224,216,440,9,15,24,5,4,9,3,3,6,895,904,1799,937,967,1904,966,1066,2032
140071400,33,8,31,39,13,19,32,0,0,0,0,0,0,0,0,0,13,28,41,15,31,46,16,22,38,183,177,360,348,306,654,263,290,553,11,14,25,10,7,17,52,40,92,1623,1718,3341,1733,1766,3499,1716,1869,3585
140074870,90,18,44,62,17,42,59,0,3,3,0,0,0,0,0,0,39,72,111,26,51,77,21,49,70,728,405,1133,1049,712,1761,1065,713,1778,9,15,24,11,24,35,20,36,56,3031,2849,5880,3128,2803,5931,3052,2769,5821
140075274,19,0,7,7,3,10,13,0,0,0,0,0,0,0,0,0,7,12,19,0,7,7,7,13,20,91,75,166,134,108,242,113,79,192,6,6,12,6,5,11,0,6,6,472,489,961,464,450,914,420,416,836
140076100,16,3,7,10,3,7,10,0,0,0,0,0,0,0,0,0,6,16,22,3,12,15,6,10,16,274,179,453,259,166,425,261,152,413,13,17,30,5,9,14,9,11,20,884,788,1672,947,721,1668,932,671,1603
140150800,14,0,9,9,5,13,18,0,0,0,0,0,0,0,0,0,6,14,20,0,9,9,5,19,24,138,129,267,214,195,409,151,135,286,5,4,9,8,5,13,7,5,12,858,942,1800,859,945,1804,755,842,1597
140152350,40,6,14,20,8,31,39,0,0,0,3,0,3,0,0,0,24,30,54,20,28,48,15,31,46,220,216,436,408,387,795,545,514,1059,13,25,38,29,23,52,14,28,42,1688,1662,3350,1763,1761,3524,1777,1863,3640
140152900,31,7,30,37,8,16,24,3,3,6,0,3,3,0,0,0,18,27,45,11,36,47,11,19,30,175,167,342,341,356,697,270,290,560,6,10,16,9,8,17,12,6,18,1422,1396,2818,1441,1464,2905,1260,1294,2554
140154600,25,0,5,5,4,5,9,0,0,0,0,0,0,0,0,0,12,22,34,0,12,12,4,5,9,169,160,329,247,248,495,238,209,447,5,3,8,7,9,16,11,11,22,1050,1052,2102,879,963,1842,844,879,1723
140156200,41,8,35,43,9,21,30,0,0,0,0,0,0,0,3,3,13,32,45,11,41,52,16,33,49,274,246,520,462,449,911,620,609,1229,14,8,22,9,5,14,14,14,28,2079,2080,4159,2141,2115,4256,2199,2301,4500
140158100,13,3,5,8,0,6,6,0,0,0,0,0,0,0,0,0,4,9,13,3,8,11,0,6,6,39,57,96,101,90,191,110,90,200,0,4,4,5,3,8,3,7,10,461,516,977,460,503,963,438,484,922
140206150,106,23,58,81,53,82,135,0,0,0,4,3,7,3,0,3,44,83,127,38,86,124,66,105,171,639,631,1270,1314,1325,2639,1557,1357,2914,29,46,75,35,16,51,64,47,111,5335,5521,10856,5445,5699,11144,6029,6167,12196
145056181,48,15,26,41,24,32,56,0,0,0,0,0,0,0,0,0,16,38,54,18,35,53,27,37,64,179,162,341,360,289,649,408,362,770,26,21,47,15,11,26,19,23,42,1374,1547,2921,1613,1642,3255,1947,2034,3981
145056470,184,72,131,203,67,141,208,0,3,3,0,4,4,0,0,0,104,143,247,91,152,243,95,163,258,707,674,1381,1576,1406,2982,1297,1056,2353,96,96,192,69,75,144,74,87,161,4884,4945,9829,5989,5895,11884,5811,5892,11703
145101050,4,0,8,8,3,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,3,3,6,37,32,69,51,49,100,50,62,112,7,3,10,3,8,11,0,0,0,285,317,602,276,320,596,291,301,592
145103311,97,26,64,90,46,51,97,3,0,3,0,3,3,0,0,0,83,86,169,123,126,249,64,71,135,1044,558,1602,1217,780,1997,1216,693,1909,12,26,38,29,37,66,36,40,76,3754,3139,6893,4097,3243,7340,3582,3050,6632
145103314,25,3,14,17,7,14,21,3,0,3,0,0,0,0,0,0,28,24,52,7,14,21,16,18,34,385,374,759,274,226,500,192,184,376,9,9,18,25,7,32,5,12,17,1041,1113,2154,1005,860,1865,881,870,1751
145103700,17,3,4,7,3,0,3,0,0,0,0,0,0,0,0,0,3,14,17,3,4,7,3,0,3,76,76,152,88,85,173,92,102,194,3,3,6,4,0,4,0,6,6,491,524,1015,442,495,937,422,446,868
145106184,13,5,11,16,4,8,12,0,0,0,0,0,0,0,0,0,7,9,16,5,14,19,7,15,22,51,51,102,114,89,203,156,136,292,8,7,15,3,0,3,3,5,8,344,341,685,434,397,831,510,480,990
145107640,19,4,19,23,0,13,13,0,0,0,0,0,0,0,0,0,10,16,26,4,22,26,5,20,25,110,104,214,279,258,537,214,210,424,9,15,24,12,4,16,7,4,11,890,915,1805,962,1048,2010,909,992,1901
145108710,56,17,36,53,17,42,59,0,3,3,0,3,3,0,0,0,24,48,72,22,43,65,22,54,76,154,146,300,365,329,694,430,472,902,24,25,49,14,25,39,21,15,36,1654,1724,3378,1932,2028,3960,2203,2404,4607
145108750,36,6,27,33,16,20,36,0,0,0,0,0,0,0,0,0,15,29,44,6,31,37,19,24,43,215,220,435,359,366,725,415,460,875,14,12,26,8,4,12,5,13,18,1558,1585,3143,1667,1791,3458,1711,1829,3540
145150550,140,28,81,109,33,81,114,0,3,3,0,0,0,0,3,3,59,115,174,43,95,138,42,93,135,618,695,1313,952,1051,2003,957,1083,2040,36,41,77,44,37,81,51,58,109,4086,4389,8475,4229,4526,8755,4006,4440,8446
145152750,111,27,96,123,44,117,161,3,3,6,0,5,5,3,3,6,63,90,153,36,112,148,61,144,205,681,741,1422,1158,1173,2331,1290,1254,2544,51,79,130,52,66,118,64,77,141,4124,4368,8492,4271,4690,8961,4444,4749,9193
145201000,10,3,7,10,0,11,11,0,0,0,0,0,0,0,0,0,3,10,13,3,7,10,0,11,11,34,40,74,90,71,161,67,54,121,4,3,7,0,7,7,7,5,12,300,328,628,315,342,657,300,315,615
145202050,49,7,27,34,9,29,38,0,0,0,0,0,0,0,0,0,26,39,65,15,34,49,12,32,44,262,258,520,581,437,1018,487,320,807,14,28,42,19,21,40,12,12,24,1708,1715,3423,1732,1648,3380,1527,1467,2994
145207050,108,31,68,99,22,51,73,0,0,0,3,0,3,0,0,0,52,81,133,40,79,119,40,65,105,1056,787,1843,1721,1233,2954,1731,1089,2820,265,242,507,252,243,495,256,208,464,3902,3138,7040,4402,3588,7990,4361,3404,7765
150057751,215,59,105,164,73,135,208,3,0,3,5,4,9,5,3,8,214,204,418,175,147,322,209,172,381,804,845,1649,1416,1554,2970,1427,1475,2902,90,105,195,78,80,158,77,78,155,8587,8804,17391,8821,9297,18118,8903,9700,18603
150102000,14,0,4,4,4,7,11,0,3,3,0,0,0,0,0,0,5,15,20,0,8,8,11,11,22,44,57,101,87,107,194,138,149,287,3,4,7,3,3,6,0,3,3,565,588,1153,546,612,1158,579,652,1231
150102200,31,3,8,11,4,9,13,0,0,0,0,0,0,0,0,0,13,25,38,8,8,16,8,12,20,102,107,209,186,226,412,285,291,576,0,8,8,8,9,17,11,7,18,926,1046,1972,918,1087,2005,959,1065,2024
150103500,14,3,9,12,3,3,6,0,0,0,0,0,0,0,0,0,9,8,17,6,13,19,3,6,9,44,34,78,139,110,249,110,99,209,7,3,10,3,3,6,4,4,8,470,462,932,523,523,1046,526,507,1033
150104300,20,0,11,11,3,14,17,0,3,3,3,0,3,3,0,3,8,18,26,3,11,14,6,19,25,661,81,742,913,200,1113,919,169,1088,0,5,5,0,3,3,4,3,7,1346,763,2109,1541,775,2316,1517,757,2274
150104950,13,0,4,4,3,13,16,0,0,0,3,0,3,0,0,0,7,15,22,3,4,7,3,13,16,89,76,165,75,78,153,80,71,151,0,0,0,3,3,6,3,7,10,514,520,1034,425,467,892,381,409,790
150105800,13,9,5,14,7,12,19,3,0,3,0,0,0,0,0,0,7,9,16,9,5,14,11,15,26,142,158,300,233,196,429,257,275,532,3,5,8,5,11,16,8,5,13,855,980,1835,860,876,1736,834,925,1759
150107350,6,0,5,5,6,7,13,0,0,0,0,0,0,0,0,0,6,8,14,0,5,5,10,10,20,99,91,190,179,187,366,140,150,290,3,3,6,5,5,10,3,3,6,841,838,1679,803,823,1626,780,775,1555
150107500,32,9,35,44,5,14,19,0,0,0,0,0,0,0,0,0,12,37,49,13,41,54,12,25,37,230,239,469,377,412,789,349,345,694,41,15,56,9,9,18,13,20,33,1589,1574,3163,1531,1620,3151,1506,1536,3042
150107754,15,5,11,16,3,12,15,0,0,0,0,0,0,0,0,0,3,21,24,5,11,16,3,12,15,70,73,143,106,110,216,80,99,179,6,10,16,0,4,4,8,7,15,648,698,1346,749,768,1517,695,796,1491
150151600,10,0,9,9,0,4,4,0,0,0,0,0,0,0,0,0,6,4,10,0,9,9,0,4,4,89,52,141,167,101,268,74,58,132,13,5,18,27,19,46,35,19,54,435,396,831,463,412,875,342,346,688
150153450,76,16,49,65,30,57,87,3,3,6,0,0,0,3,0,3,40,53,93,28,63,91,50,82,132,567,527,1094,1026,955,1981,1122,952,2074,45,43,88,77,80,157,114,61,175,3418,3272,6690,3667,3580,7247,3908,3782,7690
150153850,9,4,0,4,5,3,8,3,0,3,0,0,0,0,0,0,3,12,15,4,0,4,5,3,8,74,66,140,128,110,238,106,79,185,6,6,12,5,5,10,7,9,16,475,439,914,507,494,1001,409,414,823
150154750,23,5,28,33,7,17,24,0,0,0,0,0,0,0,0,0,3,23,26,10,28,38,11,23,34,240,237,477,518,417,935,429,490,919,23,22,45,17,22,39,18,23,41,1862,1763,3625,1984,1906,3890,1856,1977,3833
150155550,10,5,5,10,3,0,3,0,0,0,0,0,0,0,0,0,7,10,17,5,5,10,3,4,7,63,58,121,117,91,208,87,87,174,8,3,11,3,0,3,5,4,9,376,341,717,392,336,728,349,279,628
155050050,213,48,107,155,65,122,187,3,3,6,4,4,8,0,7,7,91,165,256,71,144,215,105,151,256,970,986,1956,1796,1683,3479,1552,1549,3101,65,81,146,76,89,165,62,68,130,7012,7481,14493,7282,7986,15268,7023,7935,14958
155053341,11,0,10,10,0,10,10,0,3,3,0,0,0,0,0,0,3,11,14,3,10,13,0,10,10,40,42,82,119,110,229,95,86,181,6,4,10,3,7,10,5,3,8,535,513,1048,590,555,1145,596,557,1153
155102300,30,9,22,31,9,22,31,0,0,0,0,0,0,0,3,3,11,31,42,12,22,34,15,31,46,219,211,430,338,382,720,319,325,644,7,9,16,10,12,22,8,10,18,1354,1361,2715,1401,1482,2883,1367,1483,2850
155103342,23,7,12,19,3,22,25,0,0,0,0,3,3,3,0,3,5,23,28,7,15,22,12,22,34,95,80,175,188,187,375,227,204,431,8,0,8,6,7,13,4,9,13,883,899,1782,874,929,1803,873,965,1838
155107450,14,3,15,18,5,8,13,0,0,0,0,0,0,0,0,0,6,11,17,6,18,24,5,13,18,298,127,425,275,94,369,221,88,309,0,5,5,4,6,10,18,0,18,672,505,1177,589,441,1030,546,417,963
155107700,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,23,16,39,34,31,65,43,49,92,0,0,0,3,0,3,0,3,3,181,161,342,178,157,335,160,150,310
155150650,21,3,13,16,10,7,17,0,0,0,0,0,0,0,0,0,8,19,27,3,19,22,13,10,23,164,162,326,217,214,431,295,308,603,9,8,17,13,12,25,7,4,11,988,1040,2028,1007,1068,2075,1024,1077,2101
155151860,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,32,31,63,68,57,125,40,28,68,3,0,3,0,0,0,7,6,13,271,277,548,246,276,522,224,229,453
155152500,28,3,16,19,8,12,20,3,0,3,0,0,0,0,0,0,12,22,34,6,19,25,8,15,23,189,175,364,284,280,564,292,294,586,0,3,3,3,5,8,9,8,17,1073,1091,2164,1073,1113,2186,956,1065,2021
155154250,6,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,3,0,3,44,24,68,46,46,92,64,56,120,6,3,9,0,4,4,4,4,8,257,232,489,235,212,447,228,185,413
155155500,13,9,22,31,5,16,21,0,0,0,0,4,4,3,0,3,4,12,16,12,26,38,11,16,27,193,199,392,297,251,548,242,228,470,7,6,13,16,13,29,9,9,18,795,804,1599,878,894,1772,853,866,1719
155157800,19,4,6,10,0,5,5,0,0,0,0,0,0,0,0,0,7,15,22,4,6,10,3,8,11,74,72,146,185,178,363,197,153,350,8,5,13,0,7,7,10,11,21,619,643,1262,647,642,1289,559,547,1106
155200300,8,0,5,5,3,6,9,0,0,0,0,0,0,0,0,0,6,5,11,4,5,9,3,12,15,68,44,112,122,81,203,152,107,259,3,4,7,8,0,8,15,5,20,393,329,722,396,322,718,386,331,717
155208200,30,7,6,13,6,10,16,3,0,3,0,0,0,0,0,0,21,18,39,10,11,21,10,13,23,223,209,432,320,280,600,282,236,518,7,5,12,18,12,30,24,14,38,1004,957,1961,1032,987,2019,1003,930,1933
160101250,105,13,49,62,22,46,68,3,0,3,0,0,0,0,4,4,56,75,131,20,62,82,28,68,96,520,544,1064,894,924,1818,926,938,1864,49,40,89,21,23,44,29,19,48,2927,2910,5837,2792,2916,5708,2665,2835,5500
160101700,7,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,8,9,17,6,6,12,4,3,7,210,105,315,151,104,255,144,73,217,5,4,9,10,4,14,25,15,40,435,302,737,325,284,609,344,304,648
160108809,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,3,3,44,36,80,24,20,44,27,18,45,4,3,7,7,14,21,8,6,14,117,112,229,75,105,180,94,77,171
185019779,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,3,0,3,4,3,7,202,46,248,35,21,56,186,182,368,78,69,147,37,39,76,70,97,167,373,176,549,98,92,190,338,358,696
