region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
105154150,2422,25596,4665,70009,726,1925,1259,13269,414,17591,3,3,0,33,4,44,14670,130,158,135,319,15410,758,47,32,106,28,970,190,43,20,77,7,335,3095,1348,901,8111,386,13847,833,10,60,7,38,942,140,20,12,91,0,262,407,100,36,576,39,1160,3000,382,166,895,94,4532,162,16,10,23,9,220,1229,44,22,10,16,1318,656,351,210,3429,94,4731,1711,369,145,657,58,2930,335,3,9,3,10,366,1674,174,82,148,133,2213,1760,121,46,142,54,2123,327,68,41,96,11,540,724,39,39,15,30,839,235,73,37,18,14,375,212,27,16,28,0,285,163,12,0,24,3,211,728,367,231,1972,56,3342,267,13,11,9,3,306,103,3,3,7,4,124,129,15,8,5,10,163,347,28,14,20,10,416,106,9,9,9,8,139,405,6,9,3,17,441,90,38,9,88,4,233,5141,387,298,349,198,6364,1081,115,89,539,3188,5012,41407,6286,3982,30894
105154450,1812,17569,3186,49885,492,1395,950,8460,253,11557,3,4,3,25,3,37,8920,87,139,123,211,9472,842,71,33,115,23,1078,135,40,26,47,3,249,2109,941,663,5449,272,9432,552,11,37,0,14,616,109,18,17,43,5,192,324,71,53,412,13,875,3553,452,194,1160,124,5484,120,25,4,16,3,165,923,8,25,8,17,979,508,243,146,2342,72,3311,1434,314,139,637,70,2592,165,0,3,11,0,175,1373,141,84,119,67,1792,1144,98,28,75,37,1384,249,65,33,82,12,436,307,17,16,3,15,364,194,50,39,18,6,307,188,19,10,36,3,248,239,15,3,15,12,275,557,239,138,1383,38,2356,329,26,4,23,8,383,71,4,3,3,3,85,130,12,3,8,3,151,290,19,10,16,12,346,115,9,3,10,0,135,167,4,3,0,9,183,69,28,10,65,3,172,3711,260,188,267,126,4550,756,94,40,378,2648,3915,30078,4780,3047,21349
105156650,2642,22700,7569,87657,1398,1952,1224,10539,552,15660,12,10,3,78,5,108,8895,82,126,99,228,9431,667,58,11,75,35,850,238,64,38,74,9,416,3721,1251,870,6894,386,13121,1340,16,117,3,52,1521,226,19,13,85,3,338,519,133,71,576,16,1331,7244,755,315,1551,284,10150,253,20,10,17,0,306,1575,24,24,10,54,1683,909,370,165,3313,111,4879,2779,478,171,647,114,4190,287,6,10,3,9,312,5167,529,119,277,323,6413,4502,254,111,225,165,5251,690,113,68,124,24,1012,969,47,42,9,41,1111,305,71,40,12,16,451,318,29,24,45,16,431,387,17,10,21,0,428,907,346,194,1642,78,3167,837,56,31,38,20,987,106,7,4,3,3,128,170,9,16,3,3,199,916,22,33,37,12,1018,375,21,12,15,15,438,582,3,3,3,19,604,119,27,21,87,0,256,10164,571,334,371,304,11746,2181,167,104,682,6477,9604,58758,7527,4334,27558
105157151,4458,54585,4915,94536,566,3960,2653,30757,804,38734,7,6,4,48,3,71,2012,71,96,163,53,2393,426,58,26,88,14,610,604,169,101,202,17,1100,6281,3139,2119,19928,722,32188,421,7,98,12,19,561,254,51,19,194,18,535,824,268,143,1492,60,2783,2160,411,150,774,87,3584,174,34,15,40,3,266,506,45,31,7,7,604,1308,718,442,7768,231,10461,1863,491,192,1331,105,3980,111,4,0,0,3,125,525,80,33,146,21,805,357,42,6,42,12,461,472,134,67,194,18,886,628,85,46,22,27,808,502,159,127,51,17,854,267,69,37,82,7,465,287,24,27,62,8,408,1449,727,450,4631,137,7396,236,43,11,22,4,319,52,10,5,4,3,77,235,36,34,18,3,330,305,18,35,78,13,448,107,5,4,3,3,129,146,3,0,0,3,157,204,79,45,239,9,582,3602,661,438,693,120,5510,552,166,124,1290,4801,6937,27443,11773,7578,70381
105157152,5205,64833,4396,107622,576,4841,3178,39473,889,48953,6,10,9,109,0,132,1897,95,109,182,39,2312,470,66,38,98,10,684,789,261,131,337,11,1540,6929,3671,2478,22446,787,36312,436,16,72,11,13,548,215,65,31,208,13,531,955,293,191,1604,46,3092,1537,343,150,682,72,2784,176,49,13,55,4,304,847,45,34,25,22,978,1399,797,429,8185,198,11003,1580,564,187,1348,55,3733,98,3,6,3,6,119,756,145,61,127,37,1123,614,57,29,70,14,785,526,167,92,215,22,1022,260,43,28,21,11,367,438,191,105,71,12,826,447,62,38,95,19,668,272,48,21,60,8,403,1476,843,499,5138,148,8096,195,32,11,31,12,280,112,9,11,6,0,134,377,54,38,22,7,499,381,29,34,54,15,514,107,6,3,3,0,125,180,3,7,3,9,201,251,92,46,261,13,652,3727,753,531,826,122,5952,557,185,120,1478,2480,4819,28586,13838,8730,83247
105200351,1184,7291,5176,53469,1843,814,418,2969,318,6352,11,3,0,45,3,64,3844,16,41,25,106,4041,198,21,11,10,4,246,77,11,6,20,3,120,1705,404,237,1845,259,4450,530,9,26,3,30,593,134,3,13,19,0,166,242,38,17,135,17,448,2046,169,78,295,74,2664,76,9,6,9,0,99,989,13,8,3,33,1052,180,97,53,787,45,1158,1422,175,92,251,77,2017,851,0,6,13,31,902,12130,1250,466,506,627,14978,894,63,23,44,23,1049,171,27,5,13,3,221,228,12,4,3,11,260,92,9,6,3,8,124,418,15,8,18,0,465,100,3,3,12,3,120,200,72,42,377,22,711,194,19,0,3,7,220,134,0,8,4,7,148,31,7,0,3,0,43,189,14,10,12,3,225,233,18,0,5,16,277,4534,12,34,19,148,4746,12,4,0,14,3,37,7348,327,160,127,342,8309,2234,152,87,316,3958,6749,43290,3786,1868,7908
105200353,1767,17947,4828,60929,1439,1443,804,8399,445,12522,14,14,0,47,5,80,3967,37,57,54,139,4251,400,26,3,48,13,487,136,25,9,46,7,219,2137,848,473,4893,343,8694,411,11,45,0,16,482,119,19,10,58,3,208,465,73,32,397,33,996,1731,206,113,316,90,2458,146,18,8,18,0,187,561,18,13,7,17,617,385,174,105,1810,61,2538,1815,321,79,514,74,2807,310,3,5,0,4,321,7603,997,280,538,389,9811,1289,66,23,67,34,1477,312,51,14,77,5,472,384,16,11,7,18,439,138,47,33,16,15,240,578,41,15,58,10,705,151,13,11,24,6,197,421,182,120,983,43,1740,275,9,7,8,3,302,102,3,6,3,3,112,69,9,5,7,0,87,270,5,9,16,15,323,242,27,3,9,11,292,5859,16,41,36,225,6174,48,18,8,43,0,114,5426,450,192,257,273,6597,1809,159,108,534,3652,6263,39012,5345,2642,19290
105200355,1878,26503,2489,50443,515,1761,1035,14784,422,18515,0,9,0,47,4,55,2759,41,48,76,50,2977,235,34,20,50,6,345,170,52,31,81,3,329,2258,1308,776,8501,361,13206,389,10,42,3,11,449,101,25,8,90,3,228,344,88,38,602,35,1113,1549,205,66,491,66,2380,96,17,14,15,0,143,732,22,8,16,19,798,519,330,144,3254,93,4340,894,254,89,568,32,1833,131,4,4,4,10,143,1912,226,73,181,106,2490,494,60,26,62,19,660,327,72,31,118,11,558,248,33,16,11,21,323,194,72,38,31,5,342,208,18,17,44,15,304,95,12,5,29,3,148,524,295,204,1805,52,2878,94,12,0,9,0,121,95,0,8,3,0,104,97,11,8,9,3,124,208,25,13,14,10,268,49,8,0,7,7,71,1353,5,20,6,31,1417,61,29,13,82,3,194,2976,289,182,344,124,3910,617,79,60,654,1669,3079,20244,5406,3037,31991
105201550,2984,21657,12294,129935,2551,2018,1279,9919,662,16433,19,12,5,93,18,153,15868,98,148,140,414,16667,500,54,11,33,18,607,204,51,50,60,3,372,4233,1249,766,6019,558,12823,1949,15,123,14,58,2157,308,29,20,64,3,430,597,114,85,538,43,1374,11120,1002,398,1923,391,14827,317,29,23,30,3,407,2858,43,46,14,81,3038,810,397,188,3003,118,4511,4769,628,278,1027,175,6871,2884,3,18,15,57,2976,12183,1029,426,707,573,14911,585,56,10,27,19,701,440,88,41,115,15,700,730,29,32,23,33,848,314,54,46,22,8,438,389,35,27,30,15,496,206,10,9,25,9,264,706,315,186,1488,71,2769,396,33,3,22,12,465,245,9,0,0,4,262,101,10,11,4,3,132,763,34,32,33,23,892,582,57,16,8,22,691,4022,8,43,23,131,4229,71,27,22,94,5,223,18938,903,462,456,848,21617,4209,295,239,797,8291,13836,93867,8734,5043,26766
105252851,2018,16288,9631,109667,2139,1289,794,7597,583,12407,5,12,4,85,9,108,16307,45,134,96,622,17199,1151,56,18,71,15,1310,221,30,18,51,7,320,3392,860,540,4433,552,9783,1140,12,73,6,55,1285,130,15,8,41,9,199,795,102,63,367,42,1367,608,77,37,124,24,868,220,16,0,9,3,252,815,19,13,14,46,905,409,178,112,1461,61,2231,3794,439,155,571,149,5108,93,0,4,0,0,96,2855,410,118,159,193,3736,540,38,17,15,19,637,922,107,55,168,25,1282,398,15,37,15,32,503,167,48,21,19,13,267,814,65,14,54,38,977,601,30,7,34,39,705,445,189,101,845,35,1619,2805,104,45,64,108,3131,78,6,0,3,0,88,40,8,0,8,0,58,1431,24,30,27,59,1573,533,37,11,12,17,613,17574,66,115,111,752,18619,43,17,10,53,3,122,21029,454,312,275,843,22910,5261,153,165,579,6333,12486,86755,4921,3031,17367
105252854,1599,10923,4628,71633,1270,1015,560,5335,279,8454,8,3,3,34,3,55,6431,47,42,60,206,6791,2266,174,51,165,71,2730,118,26,18,27,0,187,1860,538,312,2427,244,5378,1336,5,52,5,58,1464,178,10,6,31,8,228,422,72,52,239,24,806,608,87,62,162,33,951,183,12,4,13,6,216,951,12,5,5,35,1007,308,121,76,753,40,1297,5409,1032,315,1607,192,8559,21,0,0,0,0,24,936,125,27,54,38,1170,861,51,21,44,36,1017,1355,237,140,423,40,2194,189,5,3,5,14,223,91,18,19,12,9,152,415,36,27,57,11,547,243,31,10,7,9,306,274,110,80,458,18,937,1673,80,40,76,43,1908,120,12,10,8,0,148,46,6,3,0,0,57,1499,43,50,12,58,1659,706,20,30,8,26,793,6162,28,42,23,285,6544,27,11,4,15,0,55,16559,469,248,241,568,18085,2436,93,82,373,2202,5176,54961,4529,2394,12679
105254901,2934,32098,7228,95156,1741,2366,1482,17321,826,23740,31,5,6,169,23,233,2732,37,60,82,80,2994,970,83,20,72,22,1172,282,91,46,113,9,533,4020,1553,1030,10054,639,17299,1623,15,66,18,55,1781,226,19,25,82,10,359,706,156,101,754,43,1760,1724,265,91,484,78,2652,239,38,3,17,3,298,4553,45,38,16,144,4787,698,318,167,3255,110,4540,2891,468,241,986,119,4711,60,0,3,0,0,64,4327,524,182,248,287,5570,902,89,32,52,27,1106,598,139,42,147,18,950,491,41,24,14,33,596,298,93,53,24,20,490,938,48,38,103,32,1153,188,11,7,17,9,225,840,324,221,1900,85,3370,3340,96,40,43,74,3595,308,17,7,0,10,332,215,27,24,8,9,273,1034,51,23,37,36,1174,541,29,19,17,19,635,3081,21,31,27,129,3291,113,33,14,81,3,253,12570,603,358,422,549,14502,2678,224,129,1003,6271,10307,54958,7829,4623,37566
105254904,1918,14482,4367,58477,1379,1300,917,8007,328,11932,0,3,3,89,7,107,3332,20,66,55,106,3575,945,105,54,151,22,1275,151,51,35,69,6,310,2188,775,528,4149,320,7962,2278,40,61,9,94,2485,199,20,3,27,6,253,449,71,53,387,20,980,672,148,85,225,42,1178,191,25,16,31,0,268,4142,38,51,10,114,4359,370,161,126,1285,82,2019,4113,929,389,1886,230,7552,36,4,3,0,0,42,1528,199,74,133,82,2020,746,80,34,74,46,979,1193,275,113,495,40,2115,263,18,23,3,17,316,169,33,21,12,5,239,450,24,24,41,3,549,204,13,9,21,0,251,405,153,96,830,39,1522,1348,113,52,84,34,1631,177,3,0,0,7,187,114,4,13,6,0,133,1140,50,47,37,57,1327,622,66,30,18,19,752,2431,19,26,14,103,2588,33,15,8,58,0,116,11537,462,375,284,455,13122,1977,145,93,580,4268,7053,44782,5362,3428,19070
105301450,2181,25588,2090,43779,304,2295,1480,17707,427,22209,3,5,0,66,0,77,523,32,14,65,10,648,288,50,29,89,12,472,307,101,68,129,20,625,3370,1739,1168,9632,402,16306,234,14,39,0,13,299,95,21,15,84,3,223,472,147,99,847,35,1595,203,76,41,135,13,465,131,25,11,31,5,200,302,25,11,9,5,354,721,317,193,3053,113,4406,1259,405,122,926,66,2784,19,4,0,0,0,26,296,48,25,52,16,435,61,16,6,13,11,103,600,125,77,308,35,1142,97,25,13,16,6,151,174,79,62,35,3,356,212,36,40,91,5,381,87,16,11,14,3,134,836,387,263,1967,86,3532,230,25,16,45,11,327,58,3,3,0,3,70,133,24,18,11,4,188,180,36,16,32,7,268,45,8,0,3,0,61,57,6,3,0,0,68,132,53,23,101,3,307,1855,354,187,380,58,2829,287,86,55,860,1577,2876,13571,6583,4108,36701
105301501,3201,34351,6506,77317,989,2558,1671,18539,779,24534,9,14,8,188,19,236,1556,45,58,88,59,1809,482,39,22,60,19,627,313,142,38,145,9,647,4217,1772,1212,10815,834,18850,2350,27,113,14,98,2602,262,26,17,89,5,400,659,174,89,880,58,1863,475,100,46,127,26,774,177,35,7,39,7,261,2906,46,29,17,79,3067,885,406,218,3230,150,4889,923,283,109,637,51,2001,68,0,0,0,0,66,1024,164,41,90,69,1393,205,17,9,9,10,252,404,123,73,225,28,850,548,57,30,20,49,704,289,102,61,36,21,511,572,49,31,85,11,753,218,26,12,44,9,299,1019,401,267,2195,91,3978,301,29,15,30,13,388,252,15,7,3,0,273,327,19,26,17,18,413,695,44,36,57,28,864,113,13,0,0,3,127,418,14,0,3,26,460,113,34,19,85,3,258,9401,625,367,396,408,11197,1367,171,161,1002,4273,6975,33537,7570,4792,39165
105301504,3207,34291,4719,67977,696,2675,1836,20182,830,26217,5,12,3,191,18,234,894,27,45,99,47,1108,368,39,19,46,4,483,350,126,52,151,4,692,4586,1999,1412,11844,663,20494,1307,26,101,7,61,1493,197,32,14,115,15,383,681,159,125,948,50,1965,412,87,22,159,25,696,194,18,20,30,3,273,1395,44,23,20,36,1517,869,367,220,3787,130,5379,744,236,69,604,51,1703,29,3,3,3,3,44,754,136,27,90,39,1045,155,21,11,7,0,198,359,105,54,228,12,759,481,39,31,36,37,623,278,112,69,46,7,514,459,50,28,89,16,641,195,18,11,14,8,240,1117,464,306,2376,87,4345,242,26,14,27,8,322,176,6,3,0,6,201,392,25,22,10,20,459,495,44,25,39,20,630,62,20,0,7,0,88,407,11,3,0,10,432,136,36,23,104,13,302,6183,568,297,438,282,7771,828,148,86,1205,3174,5434,25446,7679,4974,42902
105308400,1845,22911,2138,36953,209,1847,1213,15665,467,19402,0,8,0,101,9,121,116,18,9,55,10,202,169,32,9,35,9,257,320,105,47,128,10,620,2896,1417,1059,8340,299,14011,83,0,23,0,4,107,60,13,11,68,4,157,413,117,78,664,31,1313,156,45,10,83,4,305,95,20,4,31,4,159,62,14,11,6,0,93,544,248,185,2656,101,3731,586,213,65,530,37,1434,17,0,0,0,0,17,184,14,11,35,7,250,18,0,0,6,0,26,479,134,66,279,25,987,45,17,3,10,3,82,158,75,60,43,3,350,145,22,11,31,0,208,65,11,3,29,0,108,593,299,203,1681,68,2849,122,29,11,39,13,213,6,0,5,0,0,8,58,14,8,9,0,95,62,13,3,22,3,110,21,6,0,3,0,32,8,0,0,3,0,11,84,30,27,91,3,234,1046,236,137,290,33,1746,168,80,62,778,1514,2608,8988,5077,3334,31711
105350150,1209,10547,3466,38981,323,1109,704,5301,231,7674,0,0,0,29,7,45,6094,59,86,65,116,6424,287,28,14,35,9,366,160,49,27,49,13,295,1919,729,482,3543,148,6813,776,6,34,5,30,860,140,15,16,49,3,220,299,79,47,341,15,781,889,113,39,221,39,1315,131,21,12,10,0,172,1459,33,11,3,30,1537,592,276,160,2301,67,3395,3220,437,166,584,132,4537,541,3,14,3,17,580,610,65,47,89,21,826,29,12,0,3,0,41,134,31,29,40,3,233,112,8,8,7,3,136,176,37,36,4,9,254,391,29,15,42,16,498,166,15,13,15,3,219,499,198,124,1125,35,1982,155,5,5,11,6,192,138,5,3,4,4,156,59,8,7,0,3,73,350,17,12,12,3,394,164,3,5,6,3,180,269,5,4,0,5,289,62,24,9,65,0,158,3265,276,190,209,109,4052,536,31,34,221,2931,3745,23945,3726,2353,14392
105351300,887,6568,2263,29381,254,580,388,3050,131,4403,3,10,4,8,0,23,6305,59,88,51,125,6636,338,17,0,33,12,406,53,28,5,20,0,108,971,387,258,1851,124,3588,346,3,17,0,10,377,91,11,6,22,5,140,187,40,27,173,15,439,962,101,39,231,41,1383,70,4,3,9,0,87,1597,14,13,13,27,1666,394,169,64,1066,45,1733,2197,285,134,463,90,3162,1418,10,9,4,48,1496,1280,161,67,153,50,1719,30,0,4,4,0,39,100,16,7,28,3,153,97,10,8,0,7,121,89,21,16,4,5,137,214,22,3,28,5,275,235,12,15,21,9,287,221,84,59,535,13,918,126,7,3,9,7,152,275,5,0,7,3,286,35,3,3,0,0,38,170,14,3,14,9,217,84,0,0,5,0,88,277,0,7,3,4,286,19,3,3,33,5,66,2314,177,85,121,79,2771,464,27,25,144,2033,2698,21216,2280,1363,8103
105351521,1081,9266,1559,26597,260,945,572,5211,141,7123,0,3,0,15,4,18,3187,53,77,90,59,3466,229,23,23,33,10,313,116,42,23,31,0,213,1380,549,396,3034,95,5457,233,0,28,0,3,265,65,5,13,24,3,108,235,66,40,275,6,623,778,119,51,274,29,1246,105,14,6,23,0,144,757,12,11,6,7,792,456,199,125,1694,52,2519,3103,550,217,896,135,4899,1232,6,9,4,42,1295,645,107,40,96,24,913,34,10,8,5,0,55,207,48,18,66,9,343,75,5,14,7,11,111,145,29,22,7,0,203,156,27,10,19,0,204,142,15,9,12,3,186,332,142,74,913,23,1479,109,15,3,13,3,146,165,3,3,3,8,189,91,12,7,6,3,118,183,26,22,12,0,244,138,16,3,6,3,175,161,0,8,0,0,168,47,21,13,45,0,134,1863,191,169,150,47,2424,368,45,31,191,2031,2667,16997,3298,2045,13161
105351524,1448,13165,2474,32720,222,1223,796,6827,197,9261,3,0,3,15,3,22,1500,81,86,77,35,1770,161,24,19,19,0,228,154,62,25,46,0,286,1978,808,531,4406,158,7889,150,9,14,0,0,168,106,23,13,57,4,201,301,80,47,415,10,850,1027,136,46,267,25,1508,104,16,3,10,0,143,260,10,19,5,8,304,729,299,187,2520,74,3807,4402,607,258,1004,142,6410,202,0,5,0,3,219,277,43,14,51,8,397,36,3,0,3,0,42,178,38,21,60,5,303,82,8,6,3,0,104,268,60,44,13,12,393,168,26,20,41,0,259,99,15,13,20,3,155,513,249,166,1349,35,2319,127,11,8,7,0,158,77,5,3,0,0,93,117,14,3,4,0,139,219,22,17,30,11,291,182,16,3,3,6,204,94,0,3,0,3,102,67,28,22,81,3,189,1671,255,193,230,39,2388,229,56,29,252,2235,2805,15703,4227,2617,17815
105357100,770,6235,1824,27777,349,485,320,2981,89,4221,0,3,0,18,3,26,5334,73,71,70,97,5656,230,20,13,44,13,315,64,12,3,10,0,95,896,279,193,1649,79,3101,304,5,12,8,4,325,57,3,10,34,8,113,169,34,13,154,12,378,602,89,48,152,26,915,103,9,3,7,0,115,2071,12,18,6,31,2138,288,117,57,1096,31,1593,1251,227,106,427,53,2056,2619,7,14,4,62,2705,1341,179,99,202,40,1868,20,6,0,3,0,28,91,16,11,23,3,139,108,3,7,0,12,135,107,17,27,4,0,157,161,17,10,15,4,203,267,7,17,24,4,320,178,78,48,449,17,772,138,9,7,0,4,156,1248,3,0,0,62,1316,49,11,3,0,0,67,153,4,9,7,11,178,143,13,0,0,6,167,466,0,8,4,13,487,22,8,7,39,0,75,3191,159,116,83,108,3661,614,25,27,122,2178,2968,22634,1930,1277,7635
105400200,927,7612,6653,55851,1284,686,467,3839,258,6533,20,5,0,23,3,42,12289,42,103,55,339,12829,654,48,0,51,7,759,77,32,9,16,3,139,1798,431,276,2387,212,5107,1339,10,51,13,50,1460,69,4,4,23,3,105,229,32,25,199,12,489,503,47,20,66,11,650,75,7,3,3,0,94,1727,5,6,7,25,1782,309,117,62,1078,47,1612,776,113,56,198,29,1165,1981,6,6,0,62,2057,4321,462,153,257,181,5381,84,4,0,3,0,95,180,18,9,28,4,232,265,13,16,3,14,302,121,29,23,9,5,185,247,21,10,9,9,293,424,21,5,17,5,481,286,112,66,557,26,1046,194,9,0,4,12,214,897,3,0,0,28,928,66,3,3,0,3,76,275,14,6,9,3,311,3995,161,111,57,176,4493,1451,3,7,3,58,1520,30,7,0,26,3,72,10670,238,144,155,425,11635,1995,105,68,251,7145,9560,48631,2808,1709,9346
105403950,2885,26947,6880,85261,1660,2141,1311,13664,663,19439,3,11,5,99,9,123,4652,41,72,95,100,4961,1086,61,30,102,27,1310,293,78,44,105,10,517,3740,1410,902,7827,479,14354,1776,21,91,12,60,1965,226,23,26,82,5,359,533,115,70,603,26,1353,1243,175,60,295,33,1799,186,28,9,27,3,251,4777,39,29,26,63,4926,798,336,205,3086,105,4529,2262,449,144,734,123,3719,567,0,5,0,14,599,7652,977,297,626,362,9919,66,0,0,6,3,82,2481,305,150,455,102,3483,897,38,43,12,59,1045,268,66,72,28,18,454,490,47,36,61,18,644,238,21,15,38,3,314,738,310,200,1648,60,2958,479,36,16,31,10,579,1484,3,16,4,28,1539,100,9,12,3,3,133,524,18,18,34,17,617,1257,101,52,22,74,1507,686,5,15,0,19,725,65,26,25,93,0,216,11356,539,288,388,391,12969,2096,186,115,727,4986,8112,54679,7615,4373,30933
