region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
105154150,6,27,169,664,169,406,862,974,1469,1712,664,124,35,78,235,7392,13,9,8,7,8,7,30,56,41,21,14,21,235,22,15,17,17,3,6,9,30,20,4,3,14,160,57,110,27,15,10,28,32,44,11,5,3,21,363,59,176,35,33,12,28,45,49,25,9,3,28,502,42,31,76,70,35,65,130,164,60,13,16,23,725,20,11,46,65,35,77,169,220,87,16,13,28,787,15,5,25,22,31,74,183,220,94,15,8,27,719,16,4,14,26,21,55,175,271,112,31,12,24,761,23,4,14,13,9,31,136,237,93,16,15,11,602,26,3,5,15,19,35,192,341,153,64,20,28,901,18,3,5,8,10,16,101,255,136,47,14,10,623,11,0,3,7,8,13,49,144,107,46,26,4,418,12,0,4,4,0,13,32,98,110,56,44,7,380,18,0,15,14,10,23,82,165,117,29,22,32,527,10,32
105154450,0,21,91,281,43,127,293,549,1372,1347,611,110,45,60,143,4981,16,3,0,7,5,7,22,48,41,23,5,18,195,8,3,6,5,3,3,8,31,12,3,3,11,96,21,24,11,8,6,4,12,22,12,5,3,11,139,23,29,12,10,3,19,23,48,17,9,0,15,208,23,7,22,15,8,32,94,108,44,13,0,16,382,20,3,15,24,20,26,72,161,52,19,12,16,440,13,0,8,6,7,30,102,175,79,16,9,5,450,10,3,8,11,12,28,99,233,74,19,13,8,518,18,0,3,12,5,8,81,186,84,19,5,14,435,25,0,0,6,3,23,123,305,151,52,24,15,727,15,0,3,6,9,11,62,184,110,33,18,9,460,10,0,0,4,5,17,30,137,94,34,41,6,378,19,0,0,3,3,3,32,95,102,51,36,10,354,10,0,0,11,7,15,51,98,89,30,26,32,369,5,3
105156650,3,39,227,647,164,422,764,1382,2567,2689,1252,207,74,93,295,10556,16,4,10,6,6,12,43,72,40,14,9,25,257,27,20,12,19,5,12,22,43,21,7,4,17,209,68,81,19,25,6,19,38,59,24,8,5,23,375,51,115,51,24,14,26,73,91,25,3,8,21,502,40,13,77,54,48,72,187,235,79,23,9,39,876,33,13,23,42,40,65,272,347,100,30,22,20,1007,37,5,11,29,31,67,251,370,128,46,21,31,1027,32,3,14,24,23,65,224,424,179,55,18,26,1087,29,3,4,12,17,39,204,366,161,48,21,19,923,41,3,10,17,17,48,214,586,320,79,48,23,1406,28,0,7,9,9,32,145,365,252,84,29,21,981,12,0,3,6,15,12,67,268,175,56,52,13,679,14,3,3,4,3,8,35,153,206,86,97,15,627,25,7,17,9,19,37,111,243,154,59,49,46,776,11,20
105157151,5,44,208,740,163,417,1019,835,1923,2143,1434,414,140,192,278,9698,16,3,7,3,4,3,16,20,15,3,7,10,107,18,17,15,10,3,15,10,11,8,6,9,8,130,65,105,45,27,10,23,23,37,7,7,4,19,372,67,164,71,34,26,35,70,50,8,4,0,22,551,32,40,69,58,51,66,139,147,53,23,7,25,710,31,13,23,53,43,92,192,193,61,19,20,20,760,16,3,16,38,25,84,211,232,79,29,19,11,763,23,7,9,9,31,77,234,328,101,41,30,17,907,24,0,3,14,28,42,164,329,128,54,25,9,820,28,0,8,20,25,55,236,505,263,112,71,14,1337,22,3,0,13,24,22,106,361,217,99,62,16,945,18,0,3,12,19,27,69,249,183,116,133,16,845,20,0,6,5,16,13,45,174,189,140,181,17,806,13,3,14,27,37,20,69,193,132,71,71,32,682,6,20
105157152,0,33,137,496,172,322,292,409,1489,1374,855,168,40,48,163,5828,4,0,3,4,0,5,6,17,4,5,0,12,60,8,12,9,7,4,0,3,7,3,0,0,8,61,38,63,25,18,5,15,14,18,6,0,0,20,222,46,129,52,31,10,12,25,22,11,8,0,18,364,25,32,68,48,27,35,70,91,17,10,0,12,435,25,8,19,45,21,41,103,136,55,12,8,13,486,12,3,17,19,21,34,108,165,48,9,7,10,453,14,4,11,12,16,38,120,216,83,23,13,14,564,5,3,8,17,8,17,97,231,80,25,10,4,505,23,0,3,5,18,25,120,308,149,69,39,7,766,13,0,0,10,4,15,75,227,144,50,30,6,574,9,0,3,3,5,3,37,134,108,75,62,8,447,11,0,3,0,5,9,17,104,113,79,75,0,416,17,5,6,16,17,16,51,122,88,49,37,16,440,8,15
105200351,9,34,208,703,236,542,572,1008,1709,680,171,22,11,71,266,5991,11,11,10,7,3,8,31,45,19,3,3,20,171,30,25,23,14,6,9,28,29,12,0,0,19,195,75,146,51,30,15,14,30,42,8,0,3,21,435,61,159,64,24,22,24,61,77,11,6,3,25,537,41,38,133,79,31,66,157,227,38,13,6,27,856,31,12,72,81,34,74,200,258,63,9,8,18,860,13,8,26,38,14,47,154,241,56,18,3,24,642,19,0,14,13,23,43,184,228,44,14,7,17,606,10,0,10,16,9,26,114,189,29,11,3,12,429,24,0,7,10,5,18,144,204,60,19,4,11,506,7,0,3,3,5,9,57,125,42,11,9,10,281,11,0,3,3,3,4,27,58,28,5,0,0,142,5,0,0,3,0,7,28,46,23,10,3,0,125,13,8,24,24,17,16,96,143,53,15,10,29,448,22,27
105200353,3,44,219,1055,346,782,399,628,1314,671,138,11,13,63,270,5690,22,9,11,12,3,6,17,16,12,0,3,17,128,49,30,45,15,12,11,13,28,3,0,0,14,220,129,154,55,29,14,11,23,27,9,3,0,22,476,80,260,85,45,10,21,34,51,8,3,4,23,624,42,43,188,109,56,45,86,165,38,9,0,38,819,46,31,69,125,37,54,128,188,50,3,3,26,760,23,6,34,48,14,39,79,149,41,4,0,14,451,14,5,10,28,16,37,99,162,46,5,3,10,435,14,3,13,18,12,23,80,149,39,3,6,7,367,23,4,14,13,12,28,109,159,61,9,3,11,446,12,0,4,5,10,13,50,114,38,6,5,3,260,14,0,3,0,3,4,27,35,39,6,0,3,134,7,0,0,5,3,4,19,47,26,8,5,4,128,17,12,21,35,19,36,59,127,52,11,7,23,419,30,35
105200355,7,39,165,658,255,434,251,256,928,963,311,27,3,48,145,4279,3,11,3,3,0,6,10,10,3,4,0,14,67,19,22,15,9,0,4,9,13,6,0,0,8,105,47,118,30,11,5,7,3,9,4,0,3,20,257,76,219,52,17,14,16,8,15,5,0,6,27,455,27,39,102,49,28,27,41,70,19,6,3,21,432,26,14,50,75,21,30,53,81,40,4,3,16,413,10,0,20,35,15,27,53,81,30,8,3,6,288,6,8,6,14,10,36,74,143,43,3,6,12,361,18,0,5,6,9,16,66,121,52,6,5,6,310,8,0,9,11,11,19,66,192,105,21,6,13,461,8,0,0,4,4,13,41,164,74,21,0,5,334,6,0,3,0,3,6,21,81,64,15,10,4,213,4,0,4,4,3,5,18,63,74,28,9,0,212,9,10,24,24,4,6,29,82,58,15,12,20,293,15,36
105201550,9,91,513,1521,437,1422,5081,2016,2270,1993,688,102,37,141,582,16290,22,19,32,21,21,41,158,80,19,12,7,32,464,49,66,42,36,15,42,110,63,15,4,0,25,467,167,266,102,67,41,78,147,63,22,0,5,63,1021,113,337,147,80,49,117,239,110,22,8,7,50,1279,71,74,245,221,101,302,672,306,64,21,15,82,2174,48,39,66,144,145,340,788,380,103,17,17,62,2149,39,15,52,74,58,240,631,327,112,36,17,38,1639,38,5,31,51,47,220,668,365,135,25,15,28,1628,35,4,14,27,37,130,460,311,136,36,17,18,1225,42,0,11,31,38,121,498,445,221,62,31,36,1536,20,7,3,18,15,71,199,229,138,43,23,16,782,14,5,3,3,5,31,122,139,91,57,26,21,517,16,0,11,8,7,22,48,112,116,57,25,13,435,32,16,47,40,22,119,319,258,136,46,32,58,1125,34,45
105252851,6,65,433,1356,425,2038,3527,1731,1896,570,71,31,12,106,490,12253,19,23,37,30,31,71,70,51,5,0,3,27,367,60,39,57,43,26,63,71,40,4,0,3,27,433,123,230,122,92,78,120,107,56,4,4,8,52,996,116,338,173,128,89,165,172,88,7,3,5,39,1323,79,52,279,219,147,335,437,280,22,3,5,73,1931,73,47,131,218,166,348,456,344,36,3,12,49,1883,40,18,50,86,108,239,365,291,34,4,7,34,1276,40,7,35,64,58,234,338,311,42,10,3,26,1168,34,6,14,31,42,133,237,238,22,7,7,15,786,32,4,21,39,38,118,254,319,56,8,6,24,919,17,6,8,15,20,65,132,183,37,4,5,10,502,6,0,4,7,7,18,55,75,16,3,3,3,197,6,0,4,10,5,15,39,61,24,11,0,5,180,36,10,48,50,47,135,236,230,58,8,13,56,927,19,32
105252854,0,21,108,391,253,559,330,471,1313,462,93,12,6,29,182,4101,3,0,4,4,8,3,10,26,9,0,4,9,80,11,15,24,13,5,4,10,17,3,0,0,7,109,31,49,27,20,6,6,13,27,0,0,0,5,184,22,58,43,14,3,13,19,28,8,0,0,6,214,23,18,100,61,25,21,57,112,20,0,7,26,470,14,14,47,82,32,32,61,168,38,4,4,17,513,10,3,26,36,25,21,50,145,30,5,3,12,366,11,0,11,24,24,40,70,146,33,7,4,9,379,5,4,14,10,18,25,52,128,23,5,4,15,303,12,4,8,10,12,35,72,171,54,12,3,12,405,9,0,0,4,9,14,46,116,35,8,0,3,244,7,0,4,0,3,5,25,43,25,11,0,6,129,11,0,0,4,3,3,12,45,27,11,4,0,120,12,10,25,25,15,28,53,123,41,12,3,40,387,13,9
