region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
105154150,18,11,19,14,10,7,10,3,0,92,241,253,190,224,300,305,234,221,175,2143,228,220,238,195,214,116,65,26,17,1319,45,25,22,25,38,33,15,15,0,218,8302,5466,5347,6547,6417,5546,4229,3222,1694,46770,263,304,757,248,132,101,45,28,3,1881,878,526,598,432,265,185,98,31,6,3019,6,7,14,8,12,17,15,3,4,86,0,0,3,0,0,0,0,0,0,3,58,39,91,62,44,30,8,4,0,336,58,39,94,62,44,30,8,4,0,339,3065,2717,3340,2151,2475,1605,682,480,180,16695,45,71,95,55,49,36,12,6,4,373,904,662,750,553,621,508,324,266,140,4728,45,137,70,50,116,223,110,31,7,789,14025,10464,11937,10842,10964,8773,5773,4227,2080,79085
105154450,9,7,12,8,11,5,5,3,0,60,147,148,117,125,200,190,129,125,99,1280,153,110,157,142,124,95,34,32,11,858,9,13,3,10,8,9,8,3,3,66,6248,4122,3761,5018,5012,4152,3014,2193,1144,34664,200,258,650,187,87,65,33,10,3,1493,598,346,429,299,195,124,73,29,5,2098,13,19,13,17,17,34,18,12,8,151,0,0,0,0,3,0,0,0,0,3,39,25,89,39,34,18,8,4,0,256,39,25,89,39,37,18,8,4,0,259,1877,1849,2273,1559,1716,1039,462,323,72,11170,33,54,44,34,32,16,19,3,0,235,632,516,576,449,456,337,235,142,106,3449,47,95,76,59,80,184,89,21,0,651,9908,7584,8493,8095,8120,6291,4103,2812,1355,56761
105156650,19,12,26,8,18,6,19,0,0,108,160,160,180,171,250,246,177,140,146,1630,225,147,241,162,158,105,57,24,5,1124,21,23,26,23,34,20,10,7,5,169,9400,5584,7477,8724,7572,6944,5594,4187,2021,57503,400,712,1592,402,139,98,46,24,4,3417,2930,1894,2302,1409,933,532,223,87,23,10333,21,18,25,35,28,35,33,25,8,228,0,0,0,0,0,0,0,0,0,0,64,55,154,88,49,36,13,3,6,468,64,55,154,88,49,36,13,3,6,468,2268,1815,2910,2068,1905,1310,582,316,139,13313,48,68,110,81,60,36,12,9,3,427,1406,984,1443,1107,958,751,429,333,176,7587,65,146,170,93,135,218,89,23,6,945,16949,11718,17218,14644,12415,10407,7187,5105,2407,98050
105157151,12,3,13,7,12,6,4,3,0,60,532,443,335,440,560,540,463,447,192,3952,320,230,214,192,210,184,78,45,23,1496,11,14,11,20,30,14,17,3,6,126,13225,8250,8607,10534,10191,8987,6646,5422,2361,74223,81,58,95,71,62,36,16,6,5,430,174,122,133,118,101,86,41,13,5,793,17,12,12,28,21,37,18,11,4,160,0,0,0,0,0,0,0,0,0,0,20,38,81,46,38,29,7,8,0,267,20,38,81,46,38,29,7,8,0,267,3343,2364,2943,2417,2116,1600,791,487,174,16235,76,126,127,98,75,32,11,6,0,551,1018,674,933,763,759,657,526,468,288,6086,74,83,83,68,46,79,43,9,0,485,18172,11869,13206,14378,13654,11722,8168,6464,2843,100476
105157152,24,11,13,9,13,6,10,3,0,89,792,709,373,546,760,720,446,267,128,4741,441,283,260,243,288,195,90,41,11,1852,24,13,20,25,21,27,10,13,4,157,16557,10948,8609,11845,12382,10620,6330,3443,1431,82165,82,76,112,84,75,63,28,6,3,529,204,158,149,113,126,82,26,12,0,870,19,12,12,28,22,20,23,4,3,143,3,3,0,0,3,0,0,0,0,9,37,32,55,56,50,45,10,6,0,291,40,35,55,56,53,45,10,6,0,300,4115,2658,2622,2659,2355,1778,727,311,110,17335,84,150,105,108,91,41,11,10,4,604,1045,655,661,673,689,620,382,293,208,5226,38,86,70,45,24,58,28,8,3,360,22304,14900,12538,15808,16032,13484,7618,4114,1766,108564
105200351,26,17,20,17,9,8,14,5,4,120,152,106,73,90,99,77,62,70,40,769,116,82,91,72,76,57,14,12,8,528,13,9,10,11,10,12,3,3,3,74,5076,3674,3538,3577,3780,3178,2399,1755,790,27767,118,70,157,106,70,58,18,16,7,620,6585,3207,3557,2473,1722,1017,445,156,46,19208,4,3,3,0,3,3,6,0,0,22,0,0,0,0,3,0,3,0,0,6,75,52,104,40,54,35,7,3,0,370,75,52,104,40,57,35,10,3,0,376,713,730,673,509,634,395,163,114,46,3977,23,24,39,16,14,3,3,6,3,131,1294,694,751,626,537,432,248,165,95,4842,55,60,72,65,52,63,44,14,0,425,14798,9174,9590,8231,7751,5764,3544,2378,1033,62263
105200353,30,31,14,13,21,11,7,9,0,136,101,127,83,77,130,150,124,88,61,941,179,142,112,106,107,61,34,16,15,772,16,7,10,18,19,15,6,11,0,102,6189,4596,3916,4596,4861,4655,3436,2598,1088,35935,51,45,69,56,67,45,11,7,0,351,4773,2277,2246,1712,1174,634,253,90,13,13172,3,3,3,0,3,0,3,3,3,21,0,0,0,0,0,0,0,0,0,0,53,50,65,38,45,47,13,7,3,321,53,50,65,38,45,47,13,7,3,321,940,802,668,601,693,482,213,152,58,4609,29,32,27,23,24,23,7,0,0,165,1014,666,664,623,614,464,314,299,259,4917,21,52,38,24,32,47,11,12,4,241,14288,9364,8459,8713,8753,7150,4514,3375,1495,66111
105200355,10,10,7,3,7,11,6,3,4,61,216,180,136,161,224,218,173,163,76,1547,184,97,134,97,124,93,38,26,6,799,28,21,19,8,16,14,8,8,13,135,7279,4624,4359,5279,5488,4714,3318,2660,1150,38871,142,91,139,135,101,67,19,4,4,702,716,467,351,332,290,190,76,15,8,2445,3,3,3,3,3,4,3,3,3,28,0,0,0,0,0,0,0,0,0,0,61,70,84,63,63,32,17,11,0,401,61,70,84,63,63,32,17,11,0,401,1366,1105,1045,929,980,607,272,158,48,6510,43,46,53,34,29,18,4,3,0,230,600,417,377,400,442,342,184,222,139,3123,8,49,40,10,22,42,46,11,4,232,10559,7090,6731,7542,7825,6259,4054,3163,1371,54594
105201550,60,52,40,52,32,37,22,9,5,309,444,319,256,331,365,290,185,183,84,2457,342,256,286,282,233,154,75,42,24,1694,19,24,29,16,26,21,5,6,3,149,12870,8330,8875,10758,9807,8454,7199,5097,1678,73068,501,475,1342,469,237,162,73,24,4,3287,7069,3360,5596,3250,1902,1040,429,157,34,22837,9,6,13,17,20,18,6,12,3,104,5,0,3,3,3,0,3,0,0,17,162,141,280,128,99,76,25,16,0,927,167,141,283,131,102,76,28,16,0,944,3270,2429,2692,2648,2927,1818,776,504,121,17185,90,87,117,93,89,54,18,9,0,557,2265,1384,1764,1475,1371,1008,605,529,267,10668,105,174,154,100,118,219,129,23,0,1022,27578,17390,22036,20293,18233,13919,9722,6672,2201,138044
105252851,94,52,68,50,48,39,31,17,6,405,261,200,126,138,187,118,108,83,29,1250,497,335,311,249,224,140,77,42,14,1889,33,21,30,12,27,15,8,11,0,157,11117,7707,7176,7771,7606,6588,5212,3860,1273,58310,135,95,187,117,96,72,30,7,6,745,2803,1297,1374,1013,659,355,154,52,3,7710,0,0,0,3,3,4,8,0,0,18,0,0,0,0,3,0,0,0,0,3,190,163,191,117,107,76,43,24,5,916,190,163,191,117,110,76,43,24,5,919,2342,1913,1751,1300,1261,884,382,283,71,10187,91,83,78,66,61,36,30,14,3,462,1850,1038,926,977,913,716,469,337,150,7376,54,97,77,60,76,74,22,7,3,470,25040,16816,16067,16721,16151,12102,7688,5477,1819,117881
105252854,41,43,28,23,32,36,19,4,5,231,79,81,54,55,93,83,27,17,7,496,257,192,162,107,148,122,49,34,10,1081,14,11,11,4,7,13,8,0,3,71,8865,7616,5846,5877,7182,6517,3580,1816,502,47801,94,103,89,70,117,86,24,13,4,600,580,376,344,277,290,224,97,25,6,2219,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,93,98,74,55,81,49,20,12,3,485,93,98,74,55,81,49,20,12,3,485,872,895,708,493,550,425,135,73,18,4169,62,43,42,38,27,17,7,5,0,241,607,497,384,324,433,384,177,92,35,2933,22,21,31,30,16,30,27,5,3,185,13296,11364,8992,8801,10789,9235,4559,2340,675,70051
105254901,87,44,41,35,37,23,18,8,3,296,308,187,230,240,233,206,129,57,32,1622,398,295,263,234,218,123,65,30,4,1630,66,35,38,45,35,25,19,7,6,276,12288,8087,8320,8875,8759,7156,5026,2970,833,62314,1176,556,1170,946,688,322,134,50,8,5050,4357,2026,2228,1642,1186,668,257,64,15,12443,3,5,5,8,3,9,5,3,0,41,0,0,0,0,0,0,0,0,0,0,794,553,587,408,324,206,150,38,7,3067,794,553,587,408,324,206,150,38,7,3067,2160,1666,1568,1183,1083,659,270,152,40,8781,98,102,107,70,63,38,14,3,0,495,2043,1269,1441,1111,1097,853,560,378,153,8905,58,54,70,44,63,120,80,30,0,519,23968,15001,16192,15159,14057,10487,6655,3775,1080,106374
105254904,45,27,35,27,34,32,5,3,3,211,137,118,96,99,122,89,41,32,4,738,382,235,216,194,156,85,34,14,0,1316,38,13,13,15,23,8,6,5,0,121,11286,7291,6346,7747,7101,4698,2375,1125,405,48374,831,503,573,674,672,289,107,52,0,3701,2339,1033,1051,1026,759,335,147,33,5,6728,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,194,123,122,116,94,62,17,9,3,740,194,123,122,116,97,62,17,9,3,743,1349,865,762,681,544,313,111,44,11,4680,43,43,36,44,21,17,3,3,0,210,1006,597,477,552,508,352,197,81,31,3801,16,40,46,33,59,61,40,10,0,305,18300,11336,10252,11888,10768,6693,3164,1430,483,74314
105301450,28,11,20,16,11,8,6,0,0,100,336,288,188,264,281,271,165,93,63,1949,315,148,160,154,124,96,33,17,4,1051,15,9,11,12,7,14,11,3,0,82,10388,5713,5584,7193,5973,4625,2625,1414,666,44181,74,31,45,71,40,13,12,0,3,289,205,88,107,93,58,23,13,7,0,594,13,4,9,5,7,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,41,20,29,48,24,20,6,0,0,188,41,20,29,48,24,20,6,0,0,188,2121,1275,1123,1113,800,511,198,84,32,7257,41,58,55,51,26,10,5,0,0,246,728,394,353,379,352,277,188,137,56,2864,17,40,12,23,19,8,23,4,0,146,13739,7691,7414,9068,7390,5532,3083,1651,757,56325
