region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
105351524,12814,14873,27687,13379,15408,28787,14068,15960,30028,7066,5343,12409,7259,5494,12753,7616,5477,13093,1148,2596,3744,1269,2809,4078,1476,3379,4855,523,512,1035,425,506,931,450,605,1055,361,251,612,295,234,529,394,317,711,9098,8702,17800,9248,9043,18291,9936,9778,19714,2994,5269,8263,3052,5234,8286,3279,5368,8647,4.0,2.9,3.4,3.2,2.6,2.9,4.0,3.2,3.6,71.0,58.5,64.3,69.1,58.7,63.5,70.6,61.3,65.7,68.2,56.8,62.1,66.9,57.2,61.7,67.8,59.3,63.3,625,522,1147,810,780,1590,1065,1084,2149,198,370,568,214,383,597,271,444,715,2148,2473,4621,2599,3089,5688,3049,3692,6741,907,1296,2203,1103,1553,2656,1217,1766,2983,2572,1434,4006,2376,1344,3720,2520,1526,4046,11605,12967,24572,12225,13867,26092,13518,15143,28661,2775,3061,5836,2412,2652,5064,2450,2674,5124,7501,8536,16037,7970,9153,17123,8629,9827,18456,6116,6819,12935,5803,6503,12306,6283,6938,13221
105357100,10917,11528,22445,12837,13288,26125,14511,14689,29200,4868,3051,7919,5608,3540,9148,6596,3965,10561,1191,1988,3179,1579,2411,3990,2090,2792,4882,446,365,811,470,433,903,427,467,894,485,358,843,481,412,893,569,568,1137,6990,5762,12752,8138,6796,14934,9682,7792,17474,3460,5202,8662,3518,5428,8946,3678,5805,9483,6.9,6.2,6.6,5.9,6.1,6.0,5.9,7.3,6.5,64.0,50.0,56.8,63.4,51.1,57.2,66.7,53.0,59.8,59.6,46.9,53.1,59.6,48.0,53.7,62.8,49.2,56.0,644,338,982,1070,670,1740,1535,1081,2616,133,179,312,150,185,335,191,239,430,1971,1859,3830,2663,2687,5350,3250,3304,6554,694,837,1531,809,1226,2035,1136,1377,2513,1504,895,2399,1494,881,2375,1605,1016,2621,10527,11002,21529,11737,12242,23979,13362,13515,26877,2434,2323,4757,2581,2601,5182,2687,2555,5242,6615,7028,13643,7272,7683,14955,8102,8470,16572,5667,5726,11393,6303,6424,12727,7046,6763,13809
105400200,22876,21023,43899,26844,24496,51340,30995,28609,59604,8432,4706,13138,9828,5693,15521,11880,6991,18871,2027,2348,4375,2859,3028,5887,4130,4132,8262,980,697,1677,997,713,1710,1134,855,1989,1645,945,2590,1373,938,2311,1493,1227,2720,13084,8696,21780,15057,10372,25429,18637,13205,31842,8531,11112,19643,9121,11849,20970,9779,13486,23265,12.6,10.9,11.9,9.1,9.0,9.1,8.0,9.3,8.5,57.2,41.4,49.6,56.1,42.3,49.5,60.1,46.2,53.4,50.0,36.9,43.7,51.0,38.5,45.0,55.3,41.9,48.9,451,251,702,1083,666,1749,1777,1274,3051,98,134,232,156,178,334,261,278,539,2049,1831,3880,3054,2985,6039,4450,4598,9048,1125,1162,2287,1479,1716,3195,2435,2448,4883,3156,1399,4555,3134,1662,4796,3485,2168,5653,20473,20215,40688,23400,22967,46367,28137,27499,55636,4982,4422,9404,4993,4768,9761,5747,5302,11049,12536,12628,25164,13983,14074,28057,16825,16738,33563,11100,10245,21345,12159,11608,23767,14524,13607,28131
105403950,33146,34637,67783,34639,36188,70827,38185,39715,77900,16312,9418,25730,16555,9653,26208,18056,10430,28486,3041,5631,8672,3359,5996,9355,4209,6801,11010,1412,1141,2553,1408,1097,2505,1385,1264,2649,1866,1119,2985,1585,1253,2838,1732,1552,3284,22631,17309,39940,22907,17999,40906,25382,20047,45429,8893,15355,24248,9270,15812,25082,10320,17156,27476,8.2,6.5,7.5,6.9,7.0,6.9,6.8,7.7,7.2,68.3,50.0,58.9,66.1,49.7,57.8,66.5,50.5,58.3,62.6,46.7,54.5,61.6,46.3,53.7,61.9,46.6,54.1,677,420,1097,1209,818,2027,2221,1756,3977,215,282,497,246,289,535,377,433,810,2711,3135,5846,3557,4184,7741,4690,5723,10413,1689,2049,3738,2127,2765,4892,2978,3547,6525,7590,3194,10784,7236,3629,10865,7501,4268,11769,32487,33238,65725,34268,35610,69878,38847,40199,79046,6864,6968,13832,6350,6287,12637,6404,6302,12706,21563,22417,43980,22440,23306,45746,24799,25926,50725,15205,15356,30561,15229,15695,30924,16853,17164,34017
105406251,16319,15448,31767,19161,17182,36343,22053,20296,42349,7344,4613,11957,8525,5434,13959,10658,6415,17073,1546,1940,3486,2350,2316,4666,2646,3087,5733,616,500,1116,650,532,1182,664,612,1276,919,632,1551,868,765,1633,915,1013,1928,10425,7685,18110,12393,9047,21440,14883,11127,26010,4343,6348,10691,4420,6405,10825,4828,7458,12286,8.8,8.2,8.6,7.0,8.5,7.6,6.1,9.1,7.4,63.9,49.7,57.0,64.7,52.6,59.0,67.5,54.8,61.4,58.3,45.7,52.1,60.2,48.2,54.5,63.3,49.8,56.9,861,543,1404,1733,1145,2878,2704,2115,4819,205,202,407,221,247,468,318,317,635,2427,2303,4730,3505,3428,6933,4367,4623,8990,1073,1142,2215,1392,1386,2778,2037,1937,3974,2392,1306,3698,2392,1476,3868,2571,1632,4203,12458,12374,24832,13980,13372,27352,17473,16833,34306,4539,4170,8709,4978,4548,9526,5200,4893,10093,6119,6223,12342,6707,6569,13276,8228,8112,16340,9740,9264,19004,11097,10235,21332,12813,12152,24965
105406252,15997,17278,33275,16304,17503,33807,17956,19130,37086,7813,4652,12465,7664,4659,12323,8516,5341,13857,1599,3292,4891,1773,3471,5244,2059,3887,5946,620,574,1194,583,580,1163,568,605,1173,684,409,1093,553,417,970,677,618,1295,10716,8927,19643,10573,9127,19700,11820,10451,22271,4633,7518,12151,4605,7379,11984,5306,7817,13123,6.4,4.6,5.6,5.2,4.6,4.9,5.7,5.9,5.8,67.0,51.7,59.0,64.9,52.1,58.3,65.8,54.6,60.1,62.7,49.3,55.7,61.5,49.8,55.4,62.1,51.4,56.6,673,403,1076,957,682,1639,1457,1228,2685,169,328,497,168,302,470,228,384,612,2264,2282,4546,2694,2832,5526,3345,3729,7074,1171,1403,2574,1176,1697,2873,1461,1965,3426,3395,1627,5022,3158,1615,4773,3186,1822,5008,16076,17081,33157,16489,17610,34099,18307,19180,37487,3103,3067,6170,2606,2594,5200,2782,2791,5573,10489,11446,21935,11262,12065,23327,12233,13025,25258,7605,7679,15284,6646,6974,13620,7527,7748,15275
105406253,12666,13718,26384,12900,14110,27010,14432,15527,29959,7006,4189,11195,6792,4109,10901,7457,4467,11924,1221,2788,4009,1355,2801,4156,1646,3263,4909,524,518,1042,487,491,978,431,528,959,467,318,785,443,355,798,519,501,1020,9218,7813,17031,9077,7756,16833,10053,8759,18812,3041,5421,8462,3209,5718,8927,3832,6101,9933,5.1,4.1,4.6,4.9,4.6,4.7,5.2,5.7,5.4,72.8,57.0,64.6,70.4,55.0,62.3,69.7,56.4,62.8,69.1,54.6,61.6,66.9,52.5,59.4,66.1,53.2,59.4,358,255,613,587,439,1026,1021,827,1848,140,213,353,127,226,353,195,286,481,1318,1505,2823,1631,1954,3585,2264,2807,5071,802,1043,1845,963,1319,2282,1238,1514,2752,3485,1507,4992,3279,1564,4843,3339,1677,5016,13086,13893,26979,13495,14405,27900,15110,15974,31084,2166,2193,4359,1838,1953,3791,2220,2308,4528,9063,9708,18771,9259,9874,19133,10352,10996,21348,5308,5558,10866,5016,5427,10443,5777,6089,11866
105406254,11425,11526,22951,11905,11992,23897,13454,13388,26842,4362,2419,6781,4233,2443,6676,4682,2628,7310,1040,1421,2461,1284,1518,2802,1692,1746,3438,526,339,865,565,348,913,581,384,965,855,456,1311,746,493,1239,748,571,1319,6783,4635,11418,6828,4802,11630,7703,5329,13032,4007,6206,10213,3993,6247,10240,4537,7003,11540,12.6,9.8,11.5,10.9,10.3,10.7,9.7,10.7,10.1,59.4,40.2,49.7,57.4,40.0,48.7,57.3,39.8,48.6,51.9,36.3,44.0,51.1,35.9,43.5,51.7,35.5,43.6,124,75,199,209,130,339,446,324,770,38,58,96,46,48,94,72,74,146,659,712,1371,883,942,1825,1218,1305,2523,475,598,1073,615,805,1420,895,1065,1960,2067,885,2952,1959,1081,3040,2175,1258,3433,12166,12021,24187,12540,12642,25182,14020,13979,27999,1958,1930,3888,1893,1765,3658,1906,1901,3807,8332,8398,16730,8636,8770,17406,9387,9346,18733,4737,4632,9369,4549,4502,9051,5207,5178,10385
105450900,27573,29986,57559,27568,30425,57993,28489,31551,60040,13531,7440,20971,13461,7382,20843,13223,7441,20664,3491,7494,10985,3641,8105,11746,3856,8420,12276,1158,1121,2279,1059,1067,2126,906,1102,2008,1152,842,1994,976,805,1781,1021,825,1846,19332,16897,36229,19137,17359,36496,19006,17788,36794,7472,12156,19628,7256,11824,19080,8080,12280,20360,6.0,5.0,5.5,5.1,4.6,4.9,5.4,4.6,5.0,70.1,56.3,62.9,69.4,57.1,62.9,66.7,56.4,61.3,65.9,53.5,59.5,65.9,54.4,59.9,63.1,53.8,58.2,978,787,1765,1199,1115,2314,1481,1552,3033,540,967,1507,541,905,1446,632,1050,1682,3274,4125,7399,3750,4962,8712,4019,5731,9750,2068,2912,4980,2343,3513,5856,2638,3753,6391,7331,3439,10770,7352,3814,11166,7712,4407,12119,28733,30411,59144,29099,31135,60234,30003,32292,62295,5570,5904,11474,4392,4755,9147,4000,4404,8404,18885,19978,38863,19917,21182,41099,20960,22475,43435,13401,14397,27798,11486,12687,24173,10973,12194,23167
105453800,22478,23177,45655,22948,23513,46461,24013,24589,48602,12866,6444,19310,12770,6626,19396,13180,6924,20104,2284,5711,7995,2300,5970,8270,2533,6420,8953,1002,931,1933,1021,875,1896,973,884,1857,792,651,1443,621,653,1274,741,787,1528,16944,13737,30681,16712,14124,30836,17427,15015,32442,4455,8316,12771,4842,8096,12938,5325,8476,13801,4.7,4.7,4.7,3.7,4.6,4.1,4.3,5.2,4.7,75.4,59.3,67.2,72.8,60.1,66.4,72.6,61.1,66.8,71.9,56.5,64.0,70.1,57.3,63.6,69.5,57.9,63.6,310,258,568,351,327,678,442,468,910,178,311,489,162,337,499,172,387,559,1212,1860,3072,1373,2218,3591,1527,2606,4133,1177,1635,2812,1354,1949,3303,1578,2386,3964,7079,2759,9838,7360,3320,10680,8061,4113,12174,23738,23968,47706,24731,24724,49455,25523,25696,51219,4737,4817,9554,3499,3695,7194,3556,3590,7146,14825,14857,29682,16696,16697,33393,17783,17857,35640,11620,11979,23599,9638,9937,19575,9398,9679,19077
105456351,35535,35602,71137,35676,36207,71883,37636,38418,76054,19407,9952,29359,19414,10297,29711,19921,11215,31136,3225,7616,10841,3252,7944,11196,3522,8422,11944,1786,1405,3191,1662,1326,2988,1547,1428,2975,1729,1331,3060,1471,1282,2753,1568,1443,3011,26147,20304,46451,25799,20849,46648,26558,22508,49066,8100,13800,21900,7950,13526,21476,9060,14000,23060,6.6,6.6,6.6,5.7,6.1,5.9,5.9,6.4,6.1,73.6,57.0,65.3,72.3,57.6,64.9,70.6,58.6,64.5,68.7,53.3,61.0,68.2,54.0,61.1,66.4,54.8,60.6,318,205,523,401,284,685,556,574,1130,149,215,364,145,238,383,180,314,494,1474,2059,3533,1796,2490,4286,2203,3159,5362,1291,1636,2927,1548,2243,3791,1921,2832,4753,9441,3495,12936,9662,4501,14163,10339,5923,16262,38048,38143,76191,37789,38230,76019,39448,40039,79487,6280,6411,12691,5386,5466,10852,5294,5645,10939,26318,26210,52528,26688,26833,53521,28092,28417,56509,14990,15449,30439,13335,13947,27282,13434,14083,27517
105456354,28410,30192,58602,29005,31120,60125,30279,32905,63184,16869,8931,25800,17168,9464,26632,17430,10062,27492,2530,6861,9391,2662,7439,10101,2905,7900,10805,1373,1131,2504,1196,1187,2383,1186,1259,2445,1163,893,2056,973,914,1887,1026,1030,2056,21935,17816,39751,21999,19004,41003,22547,20251,42798,5370,11141,16511,5673,10696,16369,6477,11287,17764,5.3,5.0,5.2,4.4,4.8,4.6,4.6,5.1,4.8,77.2,59.0,67.8,75.9,61.1,68.2,74.5,61.5,67.7,73.1,56.1,64.3,72.5,58.1,65.1,71.1,58.4,64.5,353,242,595,474,337,811,673,616,1289,202,316,518,225,362,587,275,433,708,1697,2163,3860,1999,2770,4769,2323,3481,5804,1378,1711,3089,1754,2324,4078,2150,2910,5060,8221,3279,11500,8558,4244,12802,9247,5131,14378,29459,30481,59940,31189,32536,63725,32916,34734,67650,6405,6595,13000,4948,5310,10258,4562,4809,9371,17903,18548,36451,20376,21225,41601,22404,23647,46051,15211,16047,31258,13000,13941,26941,12292,13174,25466
105530751,27720,28106,55826,32716,33024,65740,38238,39060,77298,16425,9306,25731,19171,11178,30349,22545,13330,35875,2385,6071,8456,2936,7226,10162,3738,9117,12855,1311,1144,2455,1401,1273,2674,1319,1487,2806,1179,816,1995,1020,969,1989,1374,1397,2771,21300,17337,38637,24528,20646,45174,28976,25331,54307,5451,9813,15264,6725,10947,17672,8029,12524,20553,5.5,4.7,5.2,4.2,4.7,4.4,4.7,5.5,5.1,76.8,61.7,69.2,75.0,62.5,68.7,75.8,64.9,70.3,72.6,58.8,65.6,71.9,59.6,65.7,72.2,61.3,66.7,562,352,914,1023,773,1796,1996,1687,3683,201,294,495,250,351,601,442,616,1058,2349,2983,5332,3816,4786,8602,5473,7000,12473,1538,1888,3426,2292,2957,5249,3175,4018,7193,7141,3034,10175,8019,4091,12110,8959,5021,13980,28048,28212,56260,34558,34955,69513,41647,42235,83882,6682,6862,13544,5756,5929,11685,6543,6591,13134,16360,16462,32822,20628,20817,41445,26139,26405,52544,15588,16039,31627,16355,16871,33226,18041,18675,36716
105530752,34243,35670,69913,34713,36066,70779,37632,39195,76827,17375,9830,27205,17355,10088,27443,18441,10839,29280,2970,6065,9035,3164,6248,9412,4097,7200,11297,1469,1174,2643,1517,1201,2718,1361,1307,2668,1897,1273,3170,1632,1411,3043,1784,1732,3516,23711,18342,42053,23668,18948,42616,25683,21078,46761,9287,15893,25180,8999,15105,24104,10122,16309,26431,8.0,6.9,7.5,6.9,7.4,7.1,6.9,8.2,7.5,69.2,51.4,60.2,68.2,52.5,60.2,68.2,53.8,60.9,63.7,47.9,55.6,63.5,48.6,55.9,63.5,49.4,56.3,591,393,984,886,713,1599,1564,1363,2927,178,261,439,202,303,505,301,394,695,2509,3150,5659,3235,4079,7314,4376,5421,9797,1717,1955,3672,2091,2459,4550,2887,3258,6145,8112,3256,11368,7839,3830,11669,8131,4784,12915,35547,36423,71970,36275,37262,73537,39791,40973,80764,6652,6641,13293,5473,5623,11096,5667,5689,11356,23299,23975,47274,24696,25480,50176,26957,27965,54922,16073,16355,32428,13951,14441,28392,15164,15429,30593
105530753,31504,33468,64972,32442,35034,67476,35910,38519,74429,14919,8020,22939,15210,8745,23955,16411,9582,25993,2516,5098,7614,2730,5355,8085,3527,6139,9666,1574,1225,2799,1554,1148,2702,1435,1258,2693,2291,1597,3888,1895,1722,3617,2070,1948,4018,21300,15940,37240,21389,16970,38359,23443,18927,42370,8449,15592,24041,8712,15663,24375,10245,17407,27652,10.8,10.0,10.4,8.9,10.1,9.4,8.8,10.3,9.5,67.6,47.6,57.3,65.9,48.4,56.8,65.3,49.1,56.9,60.3,42.9,51.3,60.1,43.5,51.5,59.5,44.1,51.5,304,180,484,449,288,737,747,552,1299,104,137,241,78,157,235,173,215,388,1658,2159,3817,2208,2940,5148,2877,3989,6866,1052,1331,2383,1421,1794,3215,1951,2341,4292,6346,2608,8954,6388,3556,9944,7229,4828,12057,35131,36089,71220,36913,38282,75195,40385,41865,82250,6534,6555,13089,5339,5635,10974,5681,6014,11695,22748,23518,46266,24409,25357,49766,27847,29051,56898,15196,15842,31038,13913,14916,28829,14209,15031,29240
105554100,4995,5173,10168,5192,5474,10666,5060,5458,10518,2315,1347,3662,2297,1325,3622,2387,1372,3759,517,1024,1541,525,1193,1718,571,1212,1783,165,173,338,138,175,313,121,173,294,136,90,226,94,63,157,115,101,216,3133,2634,5767,3054,2756,5810,3194,2858,6052,1669,2188,3857,1791,2372,4163,1683,2407,4090,4.3,3.4,3.9,3.1,2.3,2.7,3.6,3.5,3.6,62.7,50.9,56.7,58.8,50.4,54.5,63.1,52.4,57.5,60.0,49.2,54.5,57.0,49.2,53.0,60.9,50.5,55.5,366,267,633,451,355,806,569,457,1026,75,140,215,72,145,217,94,169,263,973,948,1921,1136,1161,2297,1276,1361,2637,364,533,897,350,658,1008,406,684,1090,709,456,1165,632,366,998,584,392,976,4955,4937,9892,5167,5333,10500,5241,5485,10726,1138,1013,2151,868,793,1661,904,829,1733,2851,3104,5955,3121,3479,6600,3331,3722,7053,2915,2532,5447,2623,2323,4946,2466,2222,4688
105554700,11932,13186,25118,11793,12835,24628,12162,13430,25592,6680,4634,11314,6455,4325,10780,6777,4589,11366,1322,2722,4044,1337,2751,4088,1472,3142,4614,420,434,854,387,449,836,340,481,821,320,255,575,251,231,482,345,299,644,8742,8045,16787,8430,7756,16186,8934,8511,17445,2647,4468,7115,2598,4368,6966,2793,4383,7176,3.7,3.2,3.4,3.0,3.0,3.0,3.9,3.5,3.7,73.3,61.0,66.8,71.5,60.4,65.7,73.5,63.4,68.2,70.6,59.1,64.5,69.4,58.6,63.8,70.6,61.1,65.6,1042,702,1744,1273,983,2256,1625,1390,3015,258,378,636,226,430,656,306,492,798,3021,3050,6071,3236,3346,6582,3638,4061,7699,948,1400,2348,1002,1564,2566,1027,1574,2601,1536,1196,2732,1351,957,2308,1385,1026,2411,11039,11921,22960,11220,12178,23398,12175,13019,25194,2766,2765,5531,2325,2301,4626,2407,2550,4957,6700,7488,14188,6997,7773,14770,7623,8260,15883,6363,6537,12900,5776,5821,11597,6033,6360,12393
105555350,9509,11655,21164,9494,11751,21245,9971,11996,21967,5495,3878,9373,5258,3633,8891,5285,3528,8813,1142,2342,3484,1121,2305,3426,1316,2467,3783,330,404,734,317,376,693,301,381,682,244,191,435,188,162,350,233,274,507,7211,6815,14026,6884,6476,13360,7135,6650,13785,1922,4296,6218,1930,4372,6302,2117,4538,6655,3.4,2.8,3.1,2.7,2.5,2.6,3.3,4.1,3.7,75.8,58.5,66.3,72.5,55.1,62.9,71.6,55.4,62.8,73.3,56.8,64.2,70.5,53.7,61.2,69.2,53.2,60.5,1003,667,1670,1140,906,2046,1333,1204,2537,174,354,528,167,355,522,224,415,639,2892,2860,5752,2980,3146,6126,3242,3555,6797,795,1308,2103,833,1532,2365,884,1513,2397,935,947,1882,873,748,1621,812,739,1551,8509,10109,18618,8743,10375,19118,9352,10930,20282,2537,2903,5440,2039,2502,4541,2190,2501,4691,4824,5939,10763,5150,6256,11406,5447,6607,12054,5611,6462,12073,4951,5927,10878,5407,6135,11542
105555950,23295,26465,49760,24914,27844,52758,26228,29086,55314,14394,12039,26433,14536,12024,26560,15456,12692,28148,2307,4100,6407,2586,4567,7153,2822,5095,7917,831,984,1815,724,898,1622,716,964,1680,703,544,1247,551,516,1067,754,714,1468,18235,17667,35902,18397,18005,36402,19748,19465,39213,3618,7026,10644,3611,6976,10587,4092,7334,11426,3.9,3.1,3.5,3.0,2.9,2.9,3.8,3.7,3.7,78.3,66.8,72.2,73.8,64.7,69.0,75.3,66.9,70.9,75.3,64.7,69.6,71.6,62.8,67.0,72.4,64.5,68.2,2111,1551,3662,2691,2364,5055,3538,3411,6949,498,874,1372,530,937,1467,689,1119,1808,7115,7069,14184,7734,8095,15829,8618,9459,18077,1979,2866,4845,2164,3414,5578,2364,3429,5793,2509,2174,4683,2327,1827,4154,2340,1893,4233,16143,18420,34563,17761,20009,37770,20210,22487,42697,7610,8178,15788,6546,7112,13658,6435,7043,13478,7481,9618,17099,8426,10076,18502,9978,11609,21587,15504,16268,31772,14779,16110,30889,15396,16623,32019
105556700,37188,40878,78066,38410,42304,80714,41300,44837,86137,19145,12566,31711,18893,12469,31362,20313,13421,33734,4025,8037,12062,4222,8544,12766,4960,9221,14181,1518,1438,2956,1282,1358,2640,1165,1355,2520,1329,885,2214,1252,1082,2334,1560,1535,3095,26017,22926,48943,25649,23453,49102,27998,25532,53530,9912,16389,26301,10084,16207,26291,11217,17192,28409,5.1,3.9,4.5,4.9,4.6,4.8,5.6,6.0,5.8,70.0,56.1,62.7,66.8,55.4,60.8,67.8,56.9,62.1,66.4,53.9,59.9,63.5,52.9,57.9,64.0,53.5,58.6,2105,1424,3529,2800,2302,5102,4038,3608,7646,525,878,1403,521,900,1421,670,1053,1723,6211,6624,12835,7359,8291,15650,9007,10240,19247,2863,3603,6466,3222,4442,7664,3704,4744,8448,7575,4067,11642,6765,3669,10434,6627,3831,10458,35381,38012,73393,36488,39367,75855,39908,42453,82361,7856,8302,16158,6685,7320,14005,7334,7825,15159,22754,24833,47587,24200,26344,50544,25855,27792,53647,18146,19346,37492,16456,17975,34431,18477,19682,38159
