region_id,C06_CFNC_BF_3000_mr,C06_CFNC_BF_Ns,C06_CFNC_BF_Tot,C06_CFNC_BPT_N,C06_CFNC_BPT_1_199,C06_CFNC_BPT_200_399,C06_CFNC_BPT_400_599,C06_CFNC_BPT_600_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_Tot,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_199,C06_CFNC_1F1P_200_399,C06_CFNC_1F1P_400_599,C06_CFNC_1F1P_600_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_Tot,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_199,C06_CFNC_1E1A_200_399,C06_CFNC_1E1A_400_599,C06_CFNC_1E1A_600_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_Tot,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_199,C06_CFNC_1F1NW_200_399,C06_CFNC_1F1NW_400_599,C06_CFNC_1F1NW_600_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_i3000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_Tot,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_199,C06_CFNC_1P1NW_200_399,C06_CFNC_1P1NW_400_599,C06_CFNC_1P1NW_600_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_mr,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_199,C06_CFNC_1A1NW_200_399,C06_CFNC_1A1NW_400_599,C06_CFNC_1A1NW_600_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_mr,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_Tot,C06_CFNC_BA_N,C06_CFNC_BA_1_199,C06_CFNC_BA_200_399,C06_CFNC_BA_400_599,C06_CFNC_BA_600_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_mr,C06_CFNC_BA_Ns,C06_CFNC_BA_Tot,C06_CFNC_BNW_Ne_Nil,C06_CFNC_BNW_1_199,C06_CFNC_BNW_200_399,C06_CFNC_BNW_400_599,C06_CFNC_BNW_600_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000mr,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_199,C06_CFNC_LFns_200_399,C06_CFNC_LFns_400_599,C06_CFNC_LFns_600_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_199,C06_CFNC_T_200_399,C06_CFNC_T_400_599,C06_CFNC_T_600_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CFC_BFT_N,C06_CFC_BFT_1_199,C06_CFC_BFT_200_399,C06_CFC_BFT_400_599,C06_CFC_BFT_600_799,C06_CFC_BFT_800_999,C06_CFC_BFT_1000_1499,C06_CFC_BFT_1500_1999,C06_CFC_BFT_2000_2499,C06_CFC_BFT_2500_2999,C06_CFC_BFT_3000_mr,C06_CFC_BFT_Ns,C06_CFC_BFT_Tot,C06_CFC_BPT_N,C06_CFC_BPT_1_199,C06_CFC_BPT_200_399,C06_CFC_BPT_400_599,C06_CFC_BPT_600_799,C06_CFC_BPT_800_999,C06_CFC_BPT_1000_1499,C06_CFC_BPT_1500_1999,C06_CFC_BPT_2000_2499,C06_CFC_BPT_2500_2999,C06_CFC_BPT_3000m,C06_CFC_BPT_Ns,C06_CFC_BPT_T,C06_CFC_1F1P_N,C06_CFC_1F1P_1_199,C06_CFC_1F1P_200_399,C06_CFC_1F1P_400_599,C06_CFC_1F1P_600_799,C06_CFC_1F1P_800_999,C06_CFC_1F1P_1000_1499,C06_CFC_1F1P_1500_1999,C06_CFC_1F1P_2000_2499,C06_CFC_1F1P_2500_2999,C06_CFC_1F1P_3000m,C06_CFC_1F1P_Ns,C06_CFC_1F1P_Tot,C06_CF_1E1A_N,C06_CF_1E1A_1_199,C06_CF_1E1A_200_399,C06_CF_1E1A_400_599,C06_CF_1E1A_600_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000m,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_199,C06_CF_1F1NW_200_399,C06_CF_1F1NW_400_599,C06_CF_1F1NW_600_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_T,C06_CF_1P1NW_N,C06_CF_1P1NW_1_199
105154150,190,28,1431,4,4,0,20,22,18,61,18,18,0,12,0,177,0,0,0,14,31,48,242,123,67,30,51,6,612,0,0,0,4,11,9,42,18,18,3,4,3,112,0,7,8,89,117,79,180,74,26,45,20,25,670,0,14,56,80,49,31,78,26,6,4,4,6,354,0,3,7,8,5,10,11,4,0,0,5,4,57,0,0,0,0,4,0,15,10,17,10,3,0,59,159,146,79,1061,453,150,336,54,31,13,14,89,2585,5,3,3,39,5,7,8,0,0,3,3,358,434,173,183,153,1319,718,366,1300,666,497,291,306,519,6491,3,3,3,14,34,27,335,380,388,311,474,209,2181,3,5,7,26,37,37,89,52,36,25,26,30,373,3,3,15,32,59,101,502,515,347,249,408,206,2440,3,0,4,5,14,14,52,81,60,39,73,34,379,11,8,35,135,220,242,568,288,138,262,112,165,2184,3,13
105154450,222,20,1165,0,6,3,12,21,9,27,16,9,3,7,0,113,3,3,0,10,19,27,167,96,60,38,63,5,491,0,0,3,7,4,7,23,24,25,3,19,5,120,3,0,11,51,73,63,127,46,22,43,23,26,488,5,11,39,38,40,19,71,24,5,3,8,6,269,3,0,3,4,4,4,12,0,3,3,0,3,39,0,0,0,3,0,0,8,11,7,3,12,7,51,117,83,48,609,287,82,251,51,24,18,25,52,1647,0,5,6,25,15,0,12,0,0,3,0,249,315,136,108,113,763,475,230,936,502,411,272,379,373,4698,4,0,3,14,21,19,219,285,265,202,425,148,1605,0,4,5,9,22,13,53,29,29,21,36,19,240,7,0,10,25,43,57,325,326,265,214,426,164,1862,0,3,0,3,8,10,40,60,55,33,53,32,297,4,4,27,96,127,148,361,174,68,235,115,139,1498,0,5
105156650,324,31,2232,0,0,7,36,37,43,84,30,11,10,3,0,261,3,0,3,9,29,64,316,157,93,40,45,17,776,5,0,3,6,10,13,60,39,25,20,21,8,210,5,3,17,132,151,126,237,80,26,49,9,56,891,5,9,75,96,49,38,52,17,8,5,4,13,371,0,0,6,26,12,9,25,5,3,0,3,9,98,3,0,0,3,8,3,22,13,8,0,3,11,74,134,180,104,1348,472,111,310,47,25,20,23,138,2912,8,3,6,61,17,0,10,10,3,0,3,479,600,167,198,221,1728,802,436,1673,928,661,411,438,762,8425,6,8,5,16,33,29,409,469,463,288,415,239,2380,3,0,8,17,22,37,107,49,29,13,20,39,344,4,9,15,22,57,117,590,499,353,193,258,179,2296,0,4,0,7,14,18,100,86,62,34,62,50,437,7,12,52,163,258,293,650,303,111,209,80,203,2341,5,8
105157151,483,40,2571,3,6,8,17,41,22,111,40,32,18,39,9,346,6,9,5,9,30,55,332,245,186,109,174,28,1188,0,0,0,6,8,4,59,54,51,35,35,10,262,0,0,9,46,80,80,233,107,41,109,38,55,798,4,8,26,85,69,55,125,59,25,18,19,18,511,0,0,3,11,7,7,21,3,3,4,3,9,71,0,0,0,4,5,0,19,8,16,6,12,8,78,70,117,84,1022,819,220,718,163,89,39,95,152,3588,3,3,4,38,20,10,23,5,0,3,3,570,682,89,143,143,1248,1097,473,2031,1209,1086,776,901,899,10095,4,8,3,6,18,24,201,307,402,369,730,309,2381,0,0,5,5,16,21,95,72,57,39,70,48,428,10,8,3,25,45,78,696,813,642,538,852,347,4057,3,0,0,7,9,11,92,100,108,99,123,57,609,8,8,14,62,89,168,560,302,110,489,204,201,2215,0,4
105157152,484,41,2732,0,3,7,22,27,28,100,41,24,9,9,6,276,3,0,3,8,44,50,364,294,196,99,126,20,1207,0,0,3,5,9,9,40,57,50,24,38,9,244,8,0,10,50,77,93,263,119,43,128,34,33,858,3,6,41,88,59,48,142,35,17,18,5,19,481,0,0,6,9,9,11,28,4,9,4,3,8,91,0,3,3,0,3,0,18,11,17,13,14,7,89,52,86,57,970,663,224,440,78,22,17,13,87,2709,3,3,3,34,8,0,23,4,3,0,4,436,521,73,106,136,1194,912,478,1841,1188,1104,780,730,666,9208,6,3,4,16,14,22,292,455,643,658,1144,397,3654,3,3,3,8,23,19,134,130,66,38,66,57,550,8,11,9,30,75,141,1021,1423,1078,838,1104,504,6242,3,0,0,3,12,10,120,148,157,135,187,80,855,5,8,10,46,116,201,801,493,157,691,252,250,3030,0,6
105200351,34,9,579,3,3,5,7,11,7,23,7,6,0,0,0,72,3,0,0,3,21,25,105,30,9,6,3,7,212,0,0,3,0,6,5,15,25,6,3,5,4,72,3,0,9,66,92,62,105,21,5,10,5,13,391,0,8,31,42,32,13,23,0,0,0,0,13,162,0,3,3,14,9,6,5,4,3,0,3,8,58,3,0,0,0,0,0,7,3,5,0,0,3,21,54,111,53,777,178,36,96,13,4,3,4,60,1389,3,4,5,36,13,4,4,0,0,0,0,184,253,72,132,109,948,367,173,627,227,138,61,54,301,3209,7,3,3,4,21,21,246,237,193,106,107,91,1039,4,0,0,15,31,17,51,24,12,3,3,17,177,5,8,3,16,35,59,255,174,109,51,53,91,859,0,0,6,7,12,15,64,26,25,12,17,22,206,8,9,52,217,289,262,505,183,62,90,28,174,1879,5,11
105200353,69,12,740,0,0,3,8,12,5,38,8,3,0,3,3,83,0,0,0,8,21,49,146,86,37,14,6,8,375,0,0,3,3,9,4,31,12,5,7,4,6,84,3,3,8,63,83,67,134,29,10,13,7,15,435,3,3,20,63,37,21,38,5,3,4,0,5,202,3,0,7,8,3,10,8,3,0,0,0,8,50,0,0,0,0,0,3,16,10,3,4,0,4,40,64,131,64,1083,330,64,145,12,7,5,0,85,1990,6,9,7,37,6,3,7,0,0,0,0,231,306,83,149,112,1283,511,236,771,361,218,115,89,377,4305,8,3,4,11,26,20,277,327,283,180,210,152,1501,0,3,8,13,21,19,59,28,26,11,17,23,228,6,3,6,14,38,64,399,287,194,118,124,112,1365,0,0,0,6,7,10,54,66,52,29,18,19,261,4,9,43,165,253,235,585,208,88,106,62,179,1937,4,7
105200355,123,13,1100,0,0,3,8,3,9,47,10,3,4,6,3,96,3,0,0,4,22,30,182,115,73,31,20,7,487,0,0,3,0,3,3,35,19,16,13,10,3,105,0,0,3,46,53,61,123,47,11,40,9,27,420,3,3,11,60,50,32,36,18,5,0,0,10,228,0,0,0,16,5,3,19,0,0,6,0,3,52,0,3,0,3,0,0,4,8,9,3,5,0,35,41,66,59,873,420,81,194,23,13,4,11,60,1845,0,6,3,14,8,0,9,0,4,0,0,228,272,51,78,82,1024,577,226,859,529,415,261,184,354,4640,3,0,0,12,16,21,203,319,314,230,300,181,1599,0,0,7,8,8,12,61,40,21,15,4,14,190,3,0,3,14,43,67,473,515,305,201,216,185,2025,0,3,0,3,7,9,51,69,55,46,47,27,317,3,6,19,65,108,140,404,229,93,155,49,133,1404,0,7
105201550,170,30,1889,0,6,5,45,70,36,80,19,18,8,6,3,296,7,4,3,15,44,97,305,134,76,46,29,22,782,0,0,3,6,8,11,70,37,25,9,15,10,194,6,4,43,194,235,181,281,80,28,35,7,40,1134,6,20,97,145,71,42,60,9,5,3,4,17,479,0,0,12,22,29,7,19,7,0,4,0,16,116,0,0,3,4,4,4,24,17,12,4,10,17,99,235,261,163,2138,536,123,295,43,15,13,15,166,4003,7,11,10,98,32,6,21,3,0,3,3,568,762,275,306,342,2685,1065,534,1724,824,557,294,259,889,9754,12,4,3,17,50,58,633,620,510,289,414,258,2868,4,4,17,48,52,50,135,71,36,27,26,58,528,7,11,14,52,101,159,762,536,367,218,255,201,2683,0,4,8,9,15,16,139,101,81,40,67,81,561,14,25,122,406,607,541,1056,418,181,227,114,369,4080,8,19
105252851,48,15,1052,3,3,0,15,19,16,44,10,5,4,0,6,125,3,0,3,12,30,52,200,74,31,3,0,9,417,0,0,3,8,5,7,44,23,11,4,0,11,116,10,3,25,176,198,130,194,45,7,7,0,56,851,0,5,58,101,70,21,29,3,0,3,0,14,304,3,3,6,12,12,13,12,0,0,4,4,7,76,0,4,0,0,4,4,34,3,3,3,0,9,64,125,234,148,1934,386,71,188,19,6,5,8,130,3254,7,12,9,51,29,4,18,3,0,0,0,432,565,163,267,255,2318,776,341,1195,448,221,91,60,689,6824,18,10,7,26,48,44,624,449,330,169,189,184,2098,3,3,8,29,38,35,80,53,14,13,3,47,326,3,3,12,33,64,96,492,291,141,89,56,95,1375,3,0,4,12,16,17,92,62,43,17,19,40,325,14,17,60,351,514,466,863,307,132,89,51,307,3171,15,20
105252854,53,19,799,0,0,0,8,13,12,32,11,4,3,3,3,89,3,0,4,11,18,42,130,64,27,19,10,3,331,5,0,3,0,3,7,27,20,8,7,3,3,86,7,0,9,72,90,88,144,43,7,18,3,30,511,0,4,20,47,22,17,18,7,0,0,3,4,142,3,0,0,13,5,7,12,3,0,3,0,7,53,0,0,0,0,0,4,11,8,0,7,0,3,33,66,126,53,977,191,37,109,19,3,3,4,67,1655,4,4,4,19,11,0,6,0,0,0,0,199,247,94,137,93,1152,368,222,742,394,212,115,79,338,3946,10,6,4,18,33,33,398,476,445,292,324,293,2332,0,3,3,19,23,31,87,57,31,13,11,33,311,5,3,3,23,50,72,525,441,270,147,190,166,1895,3,0,6,4,11,20,92,64,54,39,37,41,371,9,7,32,154,249,306,717,364,156,127,94,288,2503,8,3
105254901,104,27,1518,6,0,3,6,21,20,54,12,7,5,4,3,141,3,3,3,8,20,65,278,111,48,16,26,14,595,0,0,0,6,3,8,43,31,26,12,3,9,141,6,3,3,113,143,144,225,56,11,25,4,43,776,0,5,36,87,53,28,41,5,4,0,4,5,268,3,0,9,4,15,18,16,5,3,0,0,13,86,0,0,0,6,3,4,18,11,13,6,4,5,70,82,144,84,1285,395,61,186,23,3,4,4,112,2383,8,4,4,59,11,3,8,3,0,0,0,461,561,113,159,142,1580,681,362,1286,680,480,211,153,692,6539,12,3,9,13,27,25,490,581,545,326,334,245,2610,3,0,3,21,22,24,89,42,26,9,11,35,285,3,3,10,17,59,112,712,573,357,192,200,165,2403,3,0,5,4,10,23,111,86,71,37,39,42,431,8,19,44,182,346,377,943,353,141,207,67,243,2930,3,11
105254904,94,20,1188,0,0,0,3,18,11,27,6,7,7,3,0,82,3,0,4,10,21,27,156,88,29,12,10,7,367,3,0,0,0,3,9,45,19,19,4,3,3,108,3,4,4,56,88,60,117,49,5,22,5,27,440,3,3,21,52,17,7,18,3,3,0,0,3,130,3,0,0,18,4,5,9,5,0,0,0,6,50,0,0,0,0,6,4,13,4,3,0,3,4,37,63,63,41,490,129,23,69,12,3,0,6,46,945,3,6,0,18,4,3,9,3,3,0,3,178,230,85,76,70,657,306,160,816,504,335,147,127,294,3577,10,8,5,14,26,20,598,679,603,322,365,263,2913,3,4,4,20,27,29,75,48,27,13,15,34,299,14,5,13,32,58,105,705,560,318,155,159,192,2316,3,0,0,9,16,17,122,107,75,51,39,52,491,14,15,39,132,285,336,850,322,127,148,70,232,2570,5,7
105301450,109,23,1258,0,0,4,11,21,13,31,16,7,3,5,0,111,3,0,0,9,13,21,164,119,85,29,29,10,482,0,0,0,3,3,6,21,22,16,8,7,10,96,0,0,3,28,61,57,176,45,12,33,5,23,443,3,7,8,33,31,24,41,7,3,4,3,6,170,0,3,0,3,3,4,10,0,3,3,3,6,38,3,0,0,3,3,0,7,8,3,3,7,5,42,25,45,25,440,225,60,123,26,17,0,6,35,1027,0,0,0,7,3,5,3,0,0,0,3,172,193,34,58,40,543,377,202,858,562,476,243,177,290,3860,0,0,0,11,9,15,264,354,386,284,340,186,1849,0,3,3,3,15,16,72,45,18,25,12,13,225,5,4,8,13,28,71,646,653,388,231,234,165,2446,0,0,0,3,11,13,92,87,88,48,40,31,413,0,3,10,43,105,185,591,275,96,188,50,102,1648,5,0
105301501,86,22,1322,0,0,6,15,22,7,39,10,0,0,0,0,99,0,0,0,11,18,55,212,133,51,21,17,8,526,0,0,0,6,8,9,46,26,21,7,7,3,133,4,0,7,54,139,113,200,57,16,24,6,24,644,0,7,20,57,34,24,35,7,3,3,0,7,197,3,0,6,11,4,6,14,4,3,0,0,11,62,0,0,0,0,5,0,16,5,4,0,0,10,40,35,75,48,681,207,53,96,18,3,0,3,54,1273,6,0,0,19,3,3,10,4,3,0,0,254,302,55,82,90,857,453,287,1082,651,378,151,119,393,4598,3,3,7,11,13,26,461,571,478,308,311,246,2438,0,0,0,9,18,24,77,42,24,14,6,29,243,0,9,3,19,41,106,671,518,287,152,192,191,2189,0,0,0,10,8,27,112,82,77,32,39,52,439,4,3,12,151,243,323,816,324,103,139,56,237,2411,0,3
105301504,77,23,1324,0,0,6,9,17,14,46,18,8,4,8,0,130,3,0,0,13,30,53,284,156,67,32,20,10,668,0,0,0,0,5,10,46,23,22,8,10,5,129,3,0,12,78,138,124,241,59,9,26,3,37,730,3,9,20,69,30,22,53,4,0,0,0,4,214,0,0,4,11,3,14,15,0,3,0,0,4,54,0,0,0,3,3,0,11,15,10,6,0,4,52,36,50,34,711,291,70,140,12,4,6,3,52,1409,0,9,3,26,3,0,11,0,3,3,0,221,279,53,68,83,923,529,321,1226,672,418,215,121,360,4989,3,9,3,7,16,23,326,446,420,282,315,242,2092,0,0,0,10,19,16,79,32,26,8,6,24,220,3,5,3,11,36,81,625,531,289,163,160,222,2129,3,4,0,3,6,13,85,80,70,41,31,46,382,3,5,17,83,189,276,764,326,119,146,48,202,2178,3,6
105308400,89,10,882,0,7,0,5,18,17,36,21,4,5,5,3,121,4,3,0,10,29,24,175,106,72,26,21,3,473,0,0,3,5,4,3,31,21,14,8,11,10,110,0,0,8,22,64,60,156,57,11,30,6,29,443,0,0,22,42,30,19,39,7,3,0,0,12,174,3,0,4,3,9,4,10,4,0,3,3,4,47,0,0,3,3,3,0,6,7,7,0,3,6,38,27,46,41,460,209,53,105,12,15,4,8,35,1015,0,7,0,16,3,3,10,0,0,0,0,184,223,42,66,84,575,388,191,808,423,330,177,146,296,3526,0,3,3,4,18,15,184,245,239,180,204,184,1279,0,0,3,9,8,21,52,36,20,11,18,18,196,6,4,0,15,34,59,547,510,271,166,164,159,1935,3,0,3,7,10,15,63,70,56,30,30,31,318,0,3,7,36,82,127,467,159,67,123,47,126,1244,0,0
105350150,214,13,1094,0,4,9,17,15,7,30,7,7,9,3,3,111,0,0,3,9,19,41,176,85,61,28,44,4,470,0,0,0,3,3,3,23,13,9,11,10,4,79,4,3,9,43,51,50,129,29,16,28,19,15,396,5,5,34,38,27,24,17,5,3,0,0,3,161,3,0,3,5,3,4,4,3,0,3,0,0,28,0,0,0,4,4,0,7,4,7,3,0,0,29,79,67,34,446,157,27,87,13,11,6,8,29,964,0,0,0,14,5,4,6,4,0,0,0,208,241,94,79,95,579,297,172,689,379,350,262,298,279,3573,7,4,0,5,10,9,149,130,163,125,261,75,938,0,4,3,10,15,6,38,22,9,7,18,21,153,4,0,4,15,19,34,193,188,155,126,242,74,1054,0,4,0,3,0,7,36,36,40,23,51,15,215,0,0,24,43,96,92,257,96,33,154,43,63,901,0,4
105351300,96,8,563,0,5,7,14,23,14,25,7,7,0,0,3,105,0,0,0,0,17,20,78,53,27,12,24,0,231,0,0,0,6,5,0,16,11,9,5,5,3,60,0,0,5,38,44,39,62,22,11,20,7,11,259,0,4,22,39,20,9,18,3,0,3,0,5,123,0,0,5,0,4,5,8,0,3,0,0,3,28,0,0,0,4,3,0,3,0,3,0,3,0,16,72,46,28,355,112,20,80,24,5,4,7,46,799,3,3,0,13,8,3,3,0,0,0,0,149,182,78,58,70,472,243,119,431,216,186,123,142,228,2366,3,0,3,4,12,10,121,133,163,93,239,66,847,3,9,3,12,10,7,34,16,16,5,14,13,142,0,0,4,11,17,33,153,132,117,96,136,58,757,3,0,0,3,3,6,20,10,12,19,27,13,116,3,4,14,55,69,85,176,70,40,109,35,79,739,3,4
105351521,306,16,964,0,3,3,7,6,4,27,14,6,3,8,0,81,0,3,3,3,11,12,81,68,40,34,53,8,316,0,0,0,3,3,0,12,7,8,13,15,3,64,0,0,0,25,33,36,86,41,16,42,12,7,298,0,8,17,22,12,10,19,12,4,6,3,4,117,0,0,0,3,7,3,3,4,0,4,3,5,32,0,0,0,0,0,0,4,3,4,3,7,4,25,46,40,27,319,115,29,111,30,12,15,15,33,792,0,3,3,4,6,0,3,0,0,0,0,184,203,46,57,53,389,197,102,449,340,282,291,422,264,2892,3,0,0,5,5,8,96,139,168,142,328,105,999,0,0,0,3,3,9,34,41,21,15,18,10,154,0,0,4,11,23,33,209,200,151,174,246,84,1135,0,0,0,3,0,9,28,34,33,27,53,22,209,3,0,9,29,55,64,206,124,50,200,60,79,879,0,3
105351524,577,21,1502,0,0,0,0,13,9,32,14,15,8,11,0,102,3,0,0,3,9,14,81,75,63,50,91,5,394,3,0,0,0,3,3,9,22,24,17,21,6,108,0,0,3,18,22,26,83,41,11,72,35,8,319,0,4,10,22,17,8,44,15,4,8,18,3,153,0,0,3,3,0,6,9,4,3,0,0,0,28,3,0,0,0,4,0,4,0,6,6,15,6,44,42,68,19,416,178,40,157,25,11,22,30,40,1048,3,4,3,19,4,0,4,3,3,3,0,244,290,57,79,38,486,254,112,552,396,408,475,798,333,3988,3,3,0,0,3,0,79,79,117,122,341,74,821,3,3,0,3,7,7,27,24,14,8,23,13,132,0,0,0,9,13,24,167,185,176,161,325,83,1143,0,3,0,0,0,3,21,21,19,38,61,21,187,3,4,3,17,43,44,140,120,27,236,80,63,780,0,0
105357100,96,13,558,0,4,7,8,15,3,23,6,4,0,10,3,83,0,0,0,0,6,15,82,36,35,11,20,7,212,0,0,0,3,4,4,14,10,5,4,7,6,57,0,0,0,41,50,34,74,15,12,20,8,8,262,0,6,22,40,20,6,28,4,4,0,3,4,137,0,0,0,3,7,7,5,4,0,4,0,4,34,0,0,0,0,0,0,5,6,0,0,7,0,18,64,54,24,268,98,29,91,23,10,11,10,27,709,3,0,0,9,3,3,3,3,3,0,0,123,150,72,64,53,375,203,105,431,228,200,133,161,195,2220,4,3,0,10,20,9,131,159,139,116,310,127,1028,0,0,3,9,8,12,31,22,12,4,22,23,146,0,0,0,9,26,29,156,119,91,100,261,92,883,0,0,0,3,4,4,20,26,25,17,33,21,153,4,5,15,69,112,110,205,99,32,106,67,78,902,4,3
105400200,142,10,988,3,3,4,17,19,16,27,14,0,5,0,5,113,0,0,7,10,19,30,136,59,31,16,21,3,332,0,0,0,5,3,8,30,14,4,9,8,4,85,3,0,22,105,108,102,148,41,11,24,7,20,591,11,12,39,64,27,21,20,11,6,4,0,7,222,0,0,0,15,10,3,8,0,3,6,0,4,49,0,0,0,3,3,3,7,8,3,0,10,0,37,125,107,79,680,170,26,100,13,0,0,7,55,1362,3,3,9,13,11,4,3,0,3,3,0,245,297,149,130,160,912,383,222,746,370,275,181,195,353,4076,3,4,6,11,24,31,333,299,246,141,192,124,1414,0,0,8,31,28,21,47,27,14,10,13,24,223,3,3,3,14,39,60,280,179,103,75,87,78,924,3,0,0,5,11,12,41,34,33,28,23,19,209,7,18,55,220,297,282,512,197,97,102,59,162,2008,7,21
105403950,120,15,1838,0,0,10,13,16,21,61,18,11,0,4,0,154,0,0,0,11,37,67,317,153,71,29,26,11,722,6,0,3,4,8,4,57,19,21,13,9,11,155,5,4,9,91,148,166,251,56,23,34,4,44,835,3,11,42,98,64,33,51,14,0,0,4,13,333,0,0,3,17,17,5,19,4,3,0,3,6,77,4,0,0,3,6,3,20,3,5,0,4,6,54,100,153,105,1305,412,96,182,22,10,6,6,110,2507,6,7,3,54,17,4,12,3,0,0,0,394,500,130,175,178,1604,741,421,1469,781,577,309,180,610,7175,10,3,0,4,25,25,365,482,494,329,342,207,2286,0,4,7,8,26,22,78,45,39,19,16,21,285,5,8,4,31,69,102,616,515,326,191,183,178,2228,3,0,0,7,16,20,87,69,71,38,59,62,432,11,7,35,189,346,396,906,334,129,181,65,269,2868,0,6
105406251,130,18,1301,0,0,4,23,30,12,42,9,5,0,6,3,134,3,3,0,5,21,47,169,73,56,18,20,6,421,0,0,3,4,3,5,26,15,22,5,8,0,91,3,0,8,54,108,78,163,65,4,23,4,15,525,3,5,54,33,33,3,21,7,0,3,3,7,172,0,0,0,7,3,3,6,10,0,0,0,0,29,3,0,0,0,3,0,6,9,4,6,3,0,34,89,68,39,324,76,17,50,12,4,3,0,20,702,3,0,0,8,6,4,7,3,0,0,0,204,235,107,79,108,463,294,179,818,531,419,199,174,273,3644,0,4,7,3,11,10,164,159,141,64,87,40,690,0,0,0,10,13,10,22,9,8,3,4,9,88,3,4,0,12,17,42,166,141,60,39,44,15,543,3,0,0,3,8,9,33,15,17,22,6,15,131,3,3,26,91,144,174,353,124,21,56,20,55,1070,0,3
105406252,168,15,903,0,0,4,8,7,10,21,10,7,4,3,3,77,3,0,0,5,11,20,108,57,62,12,32,3,313,6,0,0,0,3,5,14,19,9,13,10,3,82,0,6,0,25,43,53,95,35,16,26,9,8,316,0,5,12,35,36,17,42,22,3,4,3,0,179,0,0,0,6,7,4,10,0,5,0,0,0,32,0,0,0,4,0,3,4,5,3,5,3,0,27,57,66,46,480,257,96,179,35,19,12,14,30,1291,3,0,0,11,6,0,3,4,0,0,3,182,212,69,77,62,574,379,208,642,346,368,218,245,244,3432,6,5,3,4,20,5,136,194,234,188,326,120,1241,0,0,0,11,8,17,52,37,22,12,18,14,191,0,0,4,8,31,48,282,305,219,172,243,127,1439,3,5,0,3,3,12,39,36,32,24,38,28,223,0,5,25,77,117,141,319,185,55,199,70,85,1278,0,0
