region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
135058020,346,132,33,511,246,121,12,6,385,22,5,27,412,98,34,544,301,120,6,12,439,21,11,32,471,122,28,621,309,124,17,6,456,20,7,27,483,144,43,670,296,121,17,9,443,13,6,19,462,223,40,725,195,120,20,4,339,15,4,19,358,320,28,706,100,63,9,13,185,0,0,0,185,397,39,621,42,41,6,6,95,0,0,0,95,388,42,525,41,27,5,10,83,0,0,0,83,780,90,953,2199,1122,141,107,3569,191,74,265,3834,3178,481,7493
135058150,324,158,30,512,220,78,11,7,316,20,10,30,346,139,31,516,221,93,10,11,335,16,6,22,357,138,21,516,272,91,14,14,391,16,4,20,411,152,28,591,200,86,7,13,306,13,4,17,323,197,30,550,155,83,12,14,264,6,8,14,278,266,20,564,73,50,9,6,138,0,3,3,141,302,20,463,33,33,6,3,75,0,0,0,75,320,34,429,16,24,0,10,50,0,0,0,50,579,64,693,1850,892,122,109,2973,191,73,264,3237,3030,351,6618
135100950,153,34,10,197,127,36,11,0,174,3,7,10,184,34,20,238,120,27,0,10,157,3,3,6,163,25,18,206,108,26,11,3,148,3,0,3,151,25,23,199,75,18,0,0,93,0,3,3,96,28,10,134,57,28,6,4,95,3,0,3,98,59,16,173,35,22,0,3,60,0,0,0,60,116,14,190,28,8,3,0,39,0,0,0,39,97,15,151,12,12,0,6,30,0,0,0,30,151,23,204,931,295,52,36,1314,53,26,79,1393,749,186,2328
135102150,156,46,10,212,124,47,0,11,182,13,7,20,202,55,22,279,138,43,0,3,184,10,6,16,200,56,14,270,151,55,10,7,223,8,3,11,234,54,13,301,118,38,11,3,170,6,3,9,179,105,15,299,71,33,10,6,120,3,0,3,123,124,13,260,39,27,9,6,81,0,0,0,81,125,15,221,16,6,6,3,31,0,3,3,34,117,13,164,17,12,3,6,38,0,0,0,38,253,25,316,1093,419,64,58,1634,108,38,146,1780,1200,192,3172
135107900,248,114,30,392,164,75,7,12,258,11,8,19,277,102,36,415,192,41,10,19,262,15,10,25,287,133,50,470,211,67,6,10,294,23,9,32,326,161,45,532,199,68,15,8,290,11,6,17,307,201,50,558,139,50,16,6,211,13,3,16,227,286,43,556,72,40,6,0,118,0,3,3,121,325,47,493,28,21,4,3,56,0,3,3,59,275,35,369,11,13,3,3,30,0,0,0,30,322,65,417,1628,601,115,100,2444,145,71,216,2660,2343,523,5526
135107950,115,17,4,136,104,24,0,6,134,9,0,9,143,30,6,179,124,32,3,6,165,9,0,9,174,32,9,215,138,27,9,3,177,3,3,6,183,37,13,233,90,21,10,3,124,6,0,6,130,46,11,187,71,26,3,6,106,5,4,9,115,69,8,192,34,23,0,0,57,0,0,0,57,95,8,160,19,19,0,3,41,0,0,0,41,73,6,120,20,9,0,3,32,0,0,0,32,147,9,188,932,308,45,51,1336,53,26,79,1415,690,112,2217
135151150,131,37,35,203,118,28,4,3,153,7,3,10,163,33,32,228,112,33,3,3,151,5,0,5,156,27,28,211,113,32,6,6,157,3,3,6,163,21,22,206,88,27,7,5,127,5,6,11,138,42,22,202,59,30,5,0,94,0,0,0,94,85,26,205,30,14,6,3,53,3,0,3,56,109,40,205,13,6,0,3,22,0,0,0,22,82,13,117,7,6,0,6,19,0,0,0,19,124,41,184,914,292,55,44,1305,46,27,73,1378,750,358,2486
135151200,60,32,14,106,52,17,0,3,72,12,3,15,87,31,8,126,57,18,3,3,81,3,6,9,90,43,7,140,55,19,4,3,81,7,0,7,88,31,6,125,49,15,4,3,71,0,0,0,71,30,6,107,24,12,3,3,42,0,0,0,42,35,6,83,20,3,0,0,23,0,3,3,26,36,3,65,6,3,0,0,9,0,0,0,9,22,3,34,7,5,0,0,12,0,0,0,12,63,8,83,437,160,31,28,656,58,29,87,743,517,82,1342
135151750,291,46,33,370,152,39,15,9,215,7,4,11,226,37,24,287,211,63,14,6,294,12,3,15,309,52,30,391,203,48,11,8,270,7,6,13,283,58,24,365,147,43,18,0,208,8,3,11,219,81,27,327,87,31,17,8,143,4,0,4,147,101,34,282,25,19,4,0,48,0,0,0,48,128,22,198,30,7,0,0,37,0,0,0,37,121,19,177,7,6,0,3,16,3,0,3,19,192,31,242,1688,512,117,66,2383,74,38,112,2495,1107,355,3957
140030471,1626,361,94,2081,1076,448,42,37,1603,43,26,69,1672,338,86,2096,1134,397,50,29,1610,27,28,55,1665,285,74,2024,1173,401,62,24,1660,25,11,36,1696,316,74,2086,948,352,49,17,1366,26,14,40,1406,383,76,1865,441,297,32,18,788,20,11,31,819,719,73,1611,126,148,17,5,296,0,7,7,303,927,82,1312,41,63,0,4,108,0,0,0,108,800,75,983,15,39,0,10,64,0,0,0,64,1905,202,2171,9293,4832,633,274,15032,479,473,952,15984,9118,1304,26406
140070473,232,66,14,312,206,82,11,8,307,8,4,12,319,65,8,392,249,99,8,6,362,0,6,6,368,83,15,466,229,98,8,6,341,6,6,12,353,69,23,445,197,97,7,0,301,7,0,7,308,104,22,434,156,83,6,6,251,3,3,6,257,168,25,450,68,49,8,0,125,0,0,0,125,220,20,365,20,31,0,3,54,0,0,0,54,123,3,180,19,19,3,0,41,0,0,0,41,156,21,218,1583,821,87,51,2542,51,42,93,2635,1432,189,4256
140070850,347,70,15,432,273,108,10,6,397,11,6,17,414,68,19,501,291,106,15,6,418,7,3,10,428,72,20,520,247,88,12,7,354,9,5,14,368,85,9,462,222,92,20,7,341,3,7,10,351,103,19,473,121,69,0,7,197,8,0,8,205,189,14,408,60,49,0,6,115,0,3,3,118,208,18,344,26,24,4,3,57,0,0,0,57,212,26,295,16,17,0,5,38,0,0,0,38,412,44,494,2031,878,127,74,3110,101,55,156,3266,1810,240,5316
140071400,605,105,22,732,480,178,20,10,688,15,11,26,714,107,17,838,521,213,22,20,776,12,6,18,794,144,13,951,506,187,27,23,743,20,6,26,769,150,15,934,405,149,22,7,583,14,0,14,597,174,24,795,308,165,30,14,517,0,9,9,526,376,21,923,134,110,7,3,254,0,0,0,254,413,24,691,75,54,3,3,135,0,0,0,135,380,20,535,50,38,3,7,98,0,0,0,98,779,75,952,3788,1698,210,164,5860,162,74,236,6096,3362,275,9733
140074870,915,270,60,1245,576,270,29,22,897,37,17,54,951,249,54,1254,661,286,34,20,1001,36,15,51,1052,335,70,1457,718,287,44,23,1072,34,12,46,1118,339,62,1519,536,262,33,14,845,21,14,35,880,423,55,1358,290,207,36,14,547,26,15,41,588,722,69,1379,94,108,15,8,225,3,0,3,228,868,61,1157,23,34,3,0,60,0,0,0,60,718,50,828,18,16,0,3,37,0,3,3,40,1286,152,1478,4966,2545,324,207,8042,417,204,621,8663,6550,846,16059
140075274,106,49,13,168,95,54,7,7,163,10,3,13,176,64,10,250,102,40,5,5,152,11,6,17,169,55,0,224,99,46,0,3,148,12,0,12,160,53,7,220,79,39,4,6,128,11,3,14,142,92,6,240,46,31,7,6,90,3,3,6,96,167,12,275,40,29,4,0,73,0,0,0,73,203,8,284,17,11,0,4,32,0,0,0,32,146,12,190,8,15,0,0,23,0,0,0,23,251,21,295,711,377,42,35,1165,84,30,114,1279,1289,99,2667
140076100,227,54,0,281,189,93,5,5,292,3,5,8,300,41,14,355,182,63,7,7,259,6,6,12,271,53,11,335,176,66,3,6,251,6,3,9,260,61,13,334,174,67,14,0,255,6,0,6,261,87,9,357,115,66,18,5,204,3,6,9,213,162,19,394,67,55,0,5,127,0,0,0,127,183,17,327,17,17,3,4,41,0,3,3,44,134,9,187,10,14,7,0,31,0,0,0,31,255,26,312,1492,660,87,56,2295,67,47,114,2409,1394,155,3958
140150800,283,77,13,373,193,66,7,6,272,3,6,9,281,56,11,348,222,85,13,9,329,10,3,13,342,41,11,394,239,84,6,15,344,4,9,13,357,70,9,436,187,77,10,5,279,3,3,6,285,97,7,389,117,70,14,8,209,3,3,6,215,161,9,385,68,28,7,3,106,0,0,0,106,157,14,277,28,34,0,7,69,0,0,0,69,200,15,284,31,28,3,6,68,0,0,0,68,448,37,553,1794,738,104,91,2727,54,44,98,2825,1621,164,4610
140152350,484,100,50,634,331,169,12,11,523,18,9,27,550,166,41,757,371,160,8,21,560,23,7,30,590,152,43,785,366,145,22,7,540,15,9,24,564,217,41,822,387,173,27,4,591,24,10,34,625,240,51,916,247,141,23,11,422,6,10,16,438,458,52,948,104,70,9,3,186,0,0,0,186,475,49,710,40,41,6,6,93,0,0,0,93,553,57,703,28,26,8,3,65,0,0,0,65,986,104,1155,2878,1570,173,126,4747,231,115,346,5093,4037,646,9776
140152900,395,78,18,491,281,122,12,18,433,14,3,17,450,87,13,550,321,114,16,15,466,15,7,22,488,118,15,621,321,103,16,0,440,12,6,18,458,110,18,586,261,115,19,10,405,7,6,13,418,168,20,606,167,95,11,4,277,7,3,10,287,310,28,625,69,59,5,4,137,0,0,0,137,365,33,535,38,18,4,4,64,0,0,0,64,314,31,409,23,26,9,3,61,0,0,0,61,652,101,814,2477,1104,172,100,3853,149,63,212,4065,2748,324,7137
140154600,287,52,20,359,196,87,6,3,292,3,10,13,305,65,16,386,195,67,11,9,282,3,9,12,294,78,14,386,253,97,11,10,371,13,0,13,384,74,17,475,206,61,20,10,297,3,5,8,305,109,29,443,156,62,10,6,234,4,3,7,241,165,23,429,67,41,3,8,119,0,3,3,122,174,20,316,38,35,6,3,82,0,0,0,82,217,20,319,29,30,3,0,62,0,0,0,62,460,55,577,1885,801,100,92,2878,84,59,143,3021,1812,289,5122
140156200,636,148,50,834,482,183,16,16,697,22,6,28,725,160,45,930,544,175,32,4,755,20,10,30,785,151,43,979,491,179,31,16,717,19,11,30,747,200,62,1009,362,155,27,12,556,19,10,29,585,280,44,909,243,124,15,6,388,11,6,17,405,374,50,829,107,67,7,0,181,3,3,6,187,447,62,696,39,31,4,8,82,0,0,0,82,487,60,629,28,28,6,12,74,0,0,0,74,1081,137,1292,3920,1737,258,136,6051,214,98,312,6363,4191,763,11317
140158100,129,46,7,182,92,56,3,3,154,0,3,3,157,49,3,209,116,48,6,0,170,3,3,6,176,64,4,244,126,58,7,0,191,6,3,9,200,52,6,258,119,40,9,5,173,3,6,9,182,81,12,275,79,39,3,3,124,4,0,4,128,151,11,290,40,32,6,3,81,0,0,0,81,164,16,261,16,15,0,8,39,0,0,0,39,158,14,211,10,14,3,3,30,0,0,0,30,316,29,375,867,452,53,35,1407,49,25,74,1481,1286,120,2887
140206150,2009,363,183,2555,1350,526,58,25,1959,39,22,61,2020,339,160,2519,1367,496,59,38,1960,36,23,59,2019,348,139,2506,1369,446,70,31,1916,26,10,36,1952,387,115,2454,1054,419,51,22,1546,21,16,37,1583,519,116,2218,607,339,56,7,1009,13,9,22,1031,897,125,2053,176,167,24,13,380,3,6,9,389,1019,101,1509,32,82,8,4,126,0,0,0,126,1014,93,1233,13,34,8,9,64,0,0,0,64,2352,207,2623,11585,4925,673,334,17517,514,310,824,18341,9849,1861,30051
145056181,639,66,42,747,578,206,25,18,827,4,4,8,835,79,46,960,656,167,28,14,865,7,8,15,880,64,46,990,559,152,37,3,751,10,3,13,764,85,48,897,446,143,24,4,617,10,3,13,630,149,60,839,260,142,17,11,430,0,0,0,430,258,47,735,76,64,10,3,153,0,0,0,153,230,16,399,14,34,0,0,48,3,0,3,51,189,10,250,12,11,0,0,23,0,0,0,23,212,30,265,3929,1589,281,96,5895,69,70,139,6034,1804,435,8273
145056470,2530,285,111,2926,2074,575,84,47,2780,30,22,52,2832,280,140,3252,1993,468,88,35,2584,40,8,48,2632,281,141,3054,1703,392,81,48,2224,30,13,43,2267,298,119,2684,1144,343,77,21,1585,30,11,41,1626,466,114,2206,628,276,48,22,974,15,9,24,998,661,89,1748,159,125,16,13,313,0,9,9,322,763,71,1156,39,42,10,5,96,0,0,0,96,714,72,882,10,21,0,0,31,0,3,3,34,1355,203,1592,14969,4878,902,390,21139,389,233,622,21761,6907,1646,30314
145101050,96,23,0,119,62,38,11,0,111,6,0,6,117,28,3,148,100,32,6,6,144,3,0,3,147,27,0,174,93,35,5,4,137,0,3,3,140,30,3,173,70,32,6,3,111,3,3,6,117,53,0,170,40,33,0,3,76,6,0,6,82,100,0,182,18,24,6,0,48,3,0,3,51,126,10,187,14,11,0,0,25,0,0,0,25,79,8,112,13,4,3,0,20,0,0,0,20,167,9,196,598,329,59,29,1015,24,15,39,1054,753,52,1859
145103311,1092,297,58,1447,728,276,34,23,1061,43,15,58,1119,263,68,1450,749,318,33,21,1121,27,12,39,1160,278,65,1503,756,250,32,22,1060,26,12,38,1098,264,43,1405,586,231,39,14,870,28,12,40,910,382,57,1349,338,189,28,8,563,6,13,19,582,597,36,1215,98,89,7,6,200,3,0,3,203,823,58,1084,25,33,6,3,67,0,6,6,73,698,60,831,14,30,0,6,50,0,0,0,50,1511,243,1804,6003,2750,370,214,9337,383,221,604,9941,6599,884,17424
145103314,289,59,21,369,241,87,10,6,344,10,4,14,358,67,18,443,276,120,14,13,423,14,5,19,442,61,19,522,240,101,23,9,373,8,6,14,387,87,20,494,225,122,21,3,371,8,4,12,383,141,26,550,136,98,7,9,250,7,4,11,261,248,23,532,60,45,0,0,105,0,3,3,108,278,27,413,24,21,3,3,51,0,0,0,51,236,14,301,13,18,3,3,37,0,0,0,37,257,28,322,1800,936,101,67,2904,93,43,136,3040,1734,251,5025
145103700,141,42,3,186,85,47,7,3,142,11,0,11,153,39,12,204,114,49,7,3,173,6,0,6,179,38,3,220,128,55,6,4,193,8,0,8,201,54,8,263,110,43,8,0,161,0,7,7,168,88,0,256,82,51,3,5,141,7,0,7,148,146,8,302,27,28,0,0,55,0,3,3,58,162,7,227,16,11,3,3,33,3,0,3,36,158,12,206,13,11,3,6,33,0,0,0,33,272,23,328,891,412,55,40,1398,66,25,91,1489,1206,103,2798
145106184,195,28,16,239,118,71,12,7,208,5,0,5,213,38,23,274,112,56,10,10,188,0,0,0,188,28,22,238,165,74,4,5,248,4,0,4,252,48,19,319,123,53,3,0,179,6,0,6,185,64,18,267,85,73,3,4,165,3,4,7,172,122,9,303,33,40,4,0,77,0,3,3,80,154,11,245,27,12,0,0,39,0,0,0,39,121,6,166,17,11,0,0,28,0,0,0,28,176,20,224,1010,547,61,33,1651,37,24,61,1712,914,181,2807
145107640,334,60,12,406,230,120,11,7,368,7,3,10,378,62,14,454,303,127,11,6,447,6,6,12,459,81,21,561,290,108,13,9,420,9,6,15,435,93,16,544,262,89,16,6,373,0,3,3,376,129,12,517,191,107,5,11,314,3,7,10,324,217,16,557,107,65,9,6,187,0,0,0,187,281,22,490,61,32,4,3,100,3,0,3,103,235,19,357,51,37,6,8,102,0,0,0,102,473,51,626,2148,1012,119,80,3359,52,54,106,3465,1985,224,5674
145108710,948,120,47,1115,731,260,35,21,1047,14,6,20,1067,125,51,1243,697,203,28,18,946,0,10,10,956,89,41,1086,665,208,31,17,921,13,8,21,942,140,45,1127,488,199,36,9,732,5,0,5,737,206,39,982,305,201,41,4,551,6,8,14,565,363,24,952,126,90,13,8,237,3,0,3,240,408,32,680,37,59,9,4,109,0,0,0,109,329,28,466,22,33,0,0,55,0,3,3,58,632,119,809,4948,2205,345,146,7644,100,82,182,7826,3035,562,11423
145108750,564,149,32,745,380,189,10,14,593,21,18,39,632,110,38,780,401,179,16,11,607,18,6,24,631,131,21,783,365,172,11,18,566,20,5,25,591,144,50,785,296,147,23,9,475,8,11,19,494,227,45,766,200,143,16,9,368,10,7,17,385,376,45,806,85,59,6,10,160,0,4,4,164,398,38,600,32,31,0,0,63,0,0,0,63,418,31,512,21,18,6,5,50,0,0,0,50,865,111,1026,3023,1629,158,132,4942,195,124,319,5261,3539,549,9349
145150550,1174,309,68,1551,871,545,58,33,1507,43,36,79,1586,294,82,1962,1032,569,67,30,1698,52,33,85,1783,365,69,2217,1150,769,100,28,2047,63,37,100,2147,538,105,2790,893,644,105,26,1668,45,47,92,1760,854,109,2723,516,514,69,14,1113,45,36,81,1194,1425,119,2738,154,216,28,16,414,5,8,13,427,1672,79,2178,60,86,7,5,158,0,6,6,164,1494,127,1785,25,50,6,10,91,0,3,3,94,2706,323,3123,6970,5091,671,265,12997,497,315,812,13809,11324,1352,26485
145152750,1304,360,99,1763,768,515,63,40,1386,69,41,110,1496,386,102,1984,949,580,64,30,1623,72,36,108,1731,442,133,2306,958,736,78,34,1806,55,29,84,1890,609,113,2612,851,644,103,20,1618,56,40,96,1714,1000,133,2847,461,522,84,22,1089,37,36,73,1162,1948,141,3251,103,220,24,10,357,6,9,15,372,2283,126,2781,36,66,10,6,118,0,4,4,122,1927,139,2188,29,33,9,7,78,0,6,6,84,3656,385,4125,6314,5158,661,306,12439,642,370,1012,13451,14290,1695,29436
145201000,96,15,7,118,79,34,3,3,119,0,0,0,119,25,8,152,86,40,3,3,132,5,0,5,137,31,6,174,100,37,6,0,143,4,0,4,147,44,0,191,91,28,6,0,125,0,0,0,125,55,9,189,58,43,4,3,108,3,0,3,111,80,4,195,28,22,0,3,53,0,0,0,53,93,3,149,12,8,0,0,20,0,0,0,20,69,5,94,12,11,0,0,23,0,0,0,23,179,26,228,699,326,43,24,1092,36,9,45,1137,704,81,1922
145202050,468,121,28,617,323,157,21,11,512,12,11,23,535,121,29,685,402,165,18,6,591,21,4,25,616,104,25,745,423,145,21,6,595,13,6,19,614,133,32,779,289,137,29,10,465,6,10,16,481,154,14,649,211,117,7,8,343,9,5,14,357,265,30,652,77,70,10,9,166,3,0,3,169,323,22,514,40,33,7,0,80,0,0,0,80,317,26,423,21,27,0,0,48,0,0,0,48,699,46,793,2825,1382,177,91,4475,139,81,220,4695,2790,320,7805
145207050,949,100,190,1239,695,271,47,20,1033,19,4,23,1056,97,209,1362,728,240,61,11,1040,3,7,10,1050,90,167,1307,716,224,78,8,1026,10,3,13,1039,118,192,1349,513,225,53,7,798,10,4,14,812,192,154,1158,290,213,23,20,546,3,8,11,557,384,109,1050,127,118,21,6,272,3,0,3,275,435,92,802,43,56,14,5,118,0,0,0,118,294,52,464,35,28,5,0,68,0,0,0,68,351,57,476,6005,2970,543,169,9687,91,163,254,9941,3009,2154,15104
150057751,2857,523,107,3487,1846,713,74,63,2696,78,36,114,2810,426,103,3339,1906,706,77,37,2726,61,24,85,2811,442,102,3355,1937,680,106,49,2772,47,21,68,2840,472,109,3421,1507,606,101,43,2257,42,17,59,2316,732,102,3150,804,472,65,24,1365,9,15,24,1389,1097,97,2583,221,235,21,11,488,3,6,9,497,1333,79,1909,49,93,8,3,153,6,0,6,159,1389,82,1630,21,51,8,3,83,0,3,3,86,3129,333,3548,17468,7831,1085,558,26942,870,618,1488,28430,13815,1666,43911
150102000,165,30,3,198,131,63,10,10,214,6,3,9,223,42,16,281,159,60,6,0,225,4,0,4,229,36,14,279,147,62,4,3,216,3,3,6,222,52,21,295,108,36,4,6,154,9,3,12,166,74,6,246,69,33,9,0,111,3,3,6,117,126,11,254,37,32,0,3,72,0,0,0,72,145,14,231,16,11,5,0,32,0,0,0,32,148,17,197,11,7,3,3,24,0,0,0,24,296,34,354,1067,477,57,42,1643,47,18,65,1708,1176,171,3055
150102200,286,73,21,380,223,93,11,3,330,9,3,12,342,67,15,424,253,105,7,11,376,13,6,19,395,81,23,499,247,98,6,6,357,8,10,18,375,125,17,517,213,79,10,5,307,5,3,8,315,155,14,484,119,73,12,10,214,9,8,17,231,316,25,572,43,33,8,3,87,0,3,3,90,338,24,452,25,27,0,0,52,0,0,0,52,360,27,439,9,16,0,0,25,0,0,0,25,646,73,744,1748,851,82,70,2751,108,52,160,2911,2578,309,5798
150103500,161,36,6,203,116,51,4,7,178,3,0,3,181,38,3,222,119,68,11,3,201,9,6,15,216,32,10,258,141,42,6,8,197,6,0,6,203,47,8,258,121,42,8,9,180,7,0,7,187,53,10,250,60,63,0,3,126,3,6,9,135,110,13,258,38,28,4,4,74,0,0,0,74,141,21,236,24,9,3,6,42,0,0,0,42,140,16,198,6,6,3,6,21,0,0,0,21,249,32,302,1013,518,65,63,1659,50,33,83,1742,1005,142,2889
150104300,218,186,6,410,173,60,11,7,251,4,0,4,255,151,5,411,172,50,11,6,239,11,3,14,253,126,14,393,180,89,8,10,287,4,4,8,295,103,19,417,148,57,9,5,219,4,3,7,226,137,17,380,113,46,5,5,169,6,0,6,175,176,15,366,39,26,3,3,71,0,0,0,71,185,15,271,11,6,3,0,20,0,0,0,20,150,22,192,9,6,0,0,15,0,0,0,15,270,59,344,1365,581,87,66,2099,70,38,108,2207,2196,212,4615
150104950,142,28,0,170,101,46,0,3,150,3,3,6,156,20,7,183,116,51,5,6,178,3,0,3,181,32,9,222,115,39,4,0,158,4,0,4,162,39,6,207,93,40,6,3,142,6,0,6,148,61,3,212,78,37,4,6,125,0,0,0,125,71,9,205,38,25,7,0,70,0,0,0,70,88,7,165,13,15,0,0,28,0,0,0,28,98,6,132,9,10,0,3,22,0,0,0,22,243,17,282,815,386,52,27,1280,38,18,56,1336,849,88,2273
150105800,255,46,21,322,167,71,12,5,255,6,5,11,266,49,17,332,197,75,11,9,292,11,3,14,306,49,29,384,239,66,16,10,331,3,5,8,339,75,25,439,153,71,14,7,245,8,0,8,253,105,29,387,149,58,13,0,220,6,0,6,226,168,25,419,46,25,7,3,81,3,3,6,87,226,20,333,19,19,0,4,42,0,0,0,42,195,18,255,15,15,3,0,33,0,0,0,33,489,55,577,1531,684,118,64,2397,89,44,133,2530,1761,333,4624
150107350,246,53,7,306,167,73,8,6,254,8,5,13,267,52,10,329,203,96,9,6,314,5,0,5,319,69,15,403,214,92,10,4,320,6,0,6,326,68,17,411,162,70,5,8,245,6,4,10,255,129,6,390,109,60,13,3,185,5,5,10,195,201,6,402,40,37,0,3,80,0,3,3,83,249,14,346,16,10,0,6,32,0,0,0,32,222,10,264,8,7,0,3,18,0,0,0,18,532,51,601,1446,744,84,49,2323,77,39,116,2439,1886,164,4489
150107500,554,116,16,686,382,156,14,12,564,17,0,17,581,108,29,718,454,151,18,15,638,15,6,21,659,103,27,789,427,146,23,6,602,20,0,20,622,130,21,773,329,134,26,5,494,8,16,24,518,173,35,726,202,106,25,7,340,12,8,20,360,296,36,692,71,66,4,0,141,0,0,0,141,395,33,569,21,25,3,0,49,0,0,0,49,376,31,456,23,16,6,3,48,0,0,0,48,770,68,886,3188,1444,184,101,4917,181,90,271,5188,3045,396,8629
150107754,257,39,9,305,222,104,9,9,344,3,0,3,347,40,9,396,236,87,3,3,329,0,0,0,329,33,7,369,247,83,3,3,336,8,0,8,344,31,11,386,182,75,11,3,271,6,0,6,277,58,6,341,154,61,8,6,229,0,0,0,229,95,7,331,60,28,4,6,98,4,0,4,102,98,7,207,38,30,0,6,74,0,0,0,74,77,5,156,44,22,0,3,69,0,0,0,69,110,16,195,1672,746,65,61,2544,43,24,67,2611,863,91,3565
150151600,145,17,6,168,113,24,3,10,150,4,3,7,157,18,7,182,125,26,6,10,167,6,3,9,176,26,7,209,128,33,6,4,171,0,3,3,174,33,8,215,99,29,5,3,136,0,0,0,136,33,6,175,70,15,3,4,92,4,0,4,96,44,5,145,21,10,0,0,31,0,0,0,31,75,9,115,18,16,0,0,34,0,0,0,34,73,6,113,16,3,0,0,19,0,0,0,19,128,10,157,930,283,48,44,1305,36,24,60,1365,579,83,2027
150153450,1174,263,117,1554,850,388,35,33,1306,33,13,46,1352,228,94,1674,924,364,24,28,1340,25,20,45,1385,210,88,1683,865,290,42,27,1224,16,11,27,1251,240,109,1600,667,261,49,21,998,10,11,21,1019,344,80,1443,382,199,41,18,640,7,6,13,653,466,79,1198,140,120,7,8,275,0,3,3,278,533,80,891,46,64,15,6,131,0,3,3,134,620,53,807,33,50,5,7,95,0,3,3,98,1422,214,1734,7257,3303,419,316,11295,364,207,571,11866,5620,1381,18867
150153850,129,32,10,171,95,45,6,6,152,0,3,3,155,25,3,183,136,47,11,5,199,0,4,4,203,49,11,263,131,49,10,5,195,6,3,9,204,40,9,253,76,43,10,4,133,0,0,0,133,49,11,193,48,31,7,6,92,3,3,6,98,91,12,201,29,13,8,0,50,0,0,0,50,134,5,189,18,7,4,0,29,0,0,0,29,123,10,162,5,6,0,0,11,0,0,0,11,245,18,274,835,380,73,43,1331,27,27,54,1385,940,122,2447
