region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
105351524,184,5181,0,0,0,0,0,0,13,3,0,0,0,16,387,171,80,8,0,646,246,178,182,35,8,649,28,24,37,20,7,116,11,0,0,0,0,11,685,376,299,63,15,1438,3,0,3,0,0,6,142,10,3,0,3,158,1403,455,154,21,5,2038,487,220,150,32,4,893,18,11,8,4,3,44,18,4,0,0,0,22,2071,700,318,57,15,3161,3,0,0,0,0,3,3,0,0,0,0,3,11,0,3,0,0,14,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,4,6,0,0,31,0,3,0,0,0,3,4562,2267,2091,680,214,9814
105357100,445,4686,0,0,0,0,0,0,22,0,0,0,0,22,74,46,33,8,0,161,88,84,94,23,12,301,22,21,38,15,7,103,0,0,0,0,0,0,206,151,165,46,19,587,11,4,4,0,0,19,146,49,9,3,0,207,1021,793,499,104,28,2445,121,173,169,62,28,553,7,10,14,3,10,44,10,12,17,0,6,45,1316,1041,712,172,72,3313,0,0,0,0,0,0,4,0,0,0,0,4,8,3,0,0,0,11,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,24,0,5,0,0,0,5,2842,2219,2108,910,536,8615
105400200,1286,9158,0,0,0,3,0,3,16,3,3,0,0,22,195,148,87,33,10,473,288,327,356,151,106,1228,67,84,112,61,56,380,9,5,4,4,3,25,575,567,562,252,175,2131,23,8,11,3,3,48,271,52,3,0,0,326,1646,1137,865,298,110,4056,299,310,332,166,125,1232,0,22,26,15,9,72,37,30,28,11,24,130,2276,1559,1265,493,271,5864,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,14,0,0,0,0,3,3,0,0,0,5,5,10,0,0,0,0,0,0,5,5,4,5,8,27,6,3,0,0,5,14,5029,4124,4201,2095,1745,17194
105403950,1494,16639,0,0,0,0,0,0,32,10,0,0,0,42,441,280,194,30,16,961,483,476,455,198,102,1714,103,104,150,96,108,561,20,6,9,9,3,47,1079,876,808,333,229,3325,10,4,7,3,0,24,86,27,8,3,0,124,1891,1311,775,233,87,4297,158,196,165,84,60,663,5,6,0,7,0,18,35,24,24,10,5,98,2185,1568,979,340,152,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,4,8,3,3,0,18,0,0,3,0,0,3,0,0,0,0,0,0,4,11,9,6,0,30,6,0,0,0,0,6,8628,6111,5790,2820,1875,25224
105406251,234,2355,0,0,0,0,0,0,28,5,0,0,0,33,170,114,56,7,3,350,198,183,157,40,31,609,16,25,40,16,14,111,5,0,3,0,0,8,417,327,256,63,48,1111,50,12,7,3,0,72,340,87,25,0,0,452,2690,1815,1058,265,86,5914,363,325,314,109,74,1185,9,6,11,7,6,39,44,30,18,8,6,106,3496,2275,1433,392,172,7768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,3,3,3,14,4681,3137,2226,747,461,11252
105406252,453,8128,0,0,0,0,0,0,24,0,0,0,0,24,182,66,41,9,0,298,483,456,459,138,35,1571,89,101,162,64,47,463,5,6,4,3,0,18,783,629,666,214,82,2374,7,6,0,0,0,13,27,6,0,0,0,33,453,221,110,14,3,801,154,124,135,26,18,457,11,16,17,5,6,55,10,3,0,3,0,16,662,376,262,48,27,1375,0,0,0,0,0,0,0,3,0,0,0,3,11,3,0,0,0,14,0,3,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,14,9,3,0,0,26,11,7,6,0,0,24,4172,2862,3101,1230,562,11927
105406253,396,8061,0,0,0,0,0,0,5,0,3,0,0,8,125,56,30,3,3,217,207,216,156,62,27,668,18,26,53,30,28,155,3,3,3,0,3,12,358,301,245,95,61,1060,0,0,3,0,0,3,40,4,0,0,0,44,368,226,80,21,6,701,120,48,34,8,4,214,3,3,5,0,3,14,11,4,0,3,0,18,542,285,122,32,13,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,0,9,3773,2396,2444,1044,470,10127
105406254,1129,5857,4,3,3,0,0,10,11,3,0,0,3,17,126,52,24,16,4,222,83,96,119,49,37,384,21,17,34,35,42,149,6,7,3,0,5,21,251,178,183,100,91,803,6,0,3,0,0,9,43,6,3,3,0,55,360,234,164,43,18,819,59,60,54,30,28,231,3,3,5,11,8,30,12,6,4,3,0,25,483,309,233,90,54,1169,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,3,3,3,3,4,16,0,0,0,0,3,3,0,0,0,0,0,0,9,3,3,6,7,28,4,3,0,0,0,7,2139,1627,1704,1113,1281,7864
105450900,796,19262,0,0,0,0,0,0,7,0,0,0,0,7,134,17,3,0,0,154,207,62,26,12,3,310,58,27,25,7,6,123,6,3,0,0,0,9,412,109,54,19,9,603,0,0,0,0,0,0,20,3,0,0,0,23,51,10,3,0,0,64,34,17,6,0,3,60,0,0,6,0,0,6,3,0,0,0,0,3,108,30,15,0,3,156,4,0,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,3,3,3,0,0,0,6,0,0,0,3,0,3,3,0,0,0,0,3,13,6,0,3,0,22,3,3,0,3,0,9,8932,4258,4239,1815,808,20052
105453800,989,14692,0,0,0,0,0,0,17,4,0,3,0,24,171,46,11,3,3,234,335,189,114,34,10,682,22,15,15,7,6,65,3,0,0,3,0,6,548,254,140,50,19,1011,3,0,0,0,0,3,14,5,0,0,0,19,106,30,10,4,0,150,49,25,13,10,0,97,6,7,4,0,0,17,0,0,3,0,0,3,178,67,30,14,0,289,7,0,0,0,3,10,15,0,0,0,0,15,24,7,0,0,0,31,5,3,9,0,4,21,0,5,4,0,0,9,0,0,0,0,0,0,51,15,13,0,7,86,4,0,4,0,0,8,5997,3532,3679,1863,1015,16086
105456351,1659,21419,4,0,0,0,0,4,18,3,0,0,0,21,210,79,24,3,0,316,712,481,335,130,58,1716,48,58,64,39,37,246,13,3,4,4,8,32,1005,624,427,176,103,2335,3,3,0,0,0,6,22,11,0,0,0,33,325,130,67,18,8,548,112,68,50,25,9,264,27,39,46,33,22,167,17,3,3,0,0,23,506,254,166,76,39,1041,0,0,0,0,0,0,3,3,0,0,0,6,6,3,5,3,0,17,3,3,0,0,5,11,0,0,0,4,3,7,0,3,0,0,0,3,12,12,5,7,8,44,5,0,0,0,0,5,8381,5841,5810,3003,1809,24844
105456354,1132,18996,0,0,0,0,0,0,14,0,0,0,0,14,129,24,0,3,0,156,545,362,228,58,21,1214,61,48,62,44,33,248,12,3,3,0,0,18,761,437,293,105,54,1650,0,0,0,0,0,0,31,3,0,0,0,34,375,137,35,10,3,560,106,61,35,7,6,215,41,22,27,14,5,109,8,3,0,0,0,11,561,226,97,31,14,929,0,0,0,0,0,0,11,0,0,0,0,11,14,0,3,0,3,20,10,5,3,0,0,18,5,0,3,0,0,8,0,0,0,0,0,0,40,5,9,0,3,57,14,3,3,0,0,20,7921,4798,5358,2372,1203,21652
105530751,1673,24038,0,3,3,0,3,9,9,3,0,0,0,12,114,66,20,9,3,212,516,462,316,111,40,1445,140,185,270,129,69,793,10,8,3,3,0,24,789,727,612,252,115,2495,0,0,0,0,0,0,24,3,0,0,0,27,60,19,11,0,0,90,20,13,8,3,0,44,3,3,3,3,3,15,6,0,0,0,0,6,113,38,22,6,3,182,0,0,0,0,0,0,17,3,0,0,0,20,41,11,6,0,0,58,8,4,7,4,0,23,0,0,3,0,3,6,4,4,0,0,0,8,70,22,16,4,3,115,0,3,0,0,0,3,7684,6185,7801,3369,1794,26833
105530752,1658,20703,0,3,0,0,0,3,41,11,0,5,3,60,249,146,76,17,9,497,578,568,525,202,103,1976,57,89,90,52,65,353,13,10,3,4,4,34,938,827,694,280,184,2923,6,0,3,0,0,9,56,10,0,0,0,66,533,422,240,65,26,1286,21,28,27,11,16,103,3,0,3,3,5,14,15,9,10,0,0,34,634,469,283,79,47,1512,0,0,0,0,0,0,4,0,0,0,0,4,5,3,5,0,0,13,0,9,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,12,10,0,0,31,17,9,8,3,0,37,8219,6216,6067,2815,1889,25206
105530753,2528,20594,3,0,0,0,3,6,12,5,3,0,3,23,133,55,35,8,11,242,527,512,463,260,200,1962,77,79,138,100,130,524,14,10,8,12,5,49,766,661,647,380,352,2806,3,0,3,0,0,6,39,10,0,0,0,49,370,230,137,47,17,801,19,35,33,16,16,119,3,3,0,0,0,6,9,10,7,0,3,29,443,288,180,63,36,1010,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,3,3,6,0,0,0,0,0,0,9,0,3,3,3,18,0,0,0,0,0,0,6677,5562,5861,3409,2919,24428
105554100,133,2427,0,0,0,0,0,0,9,0,0,0,0,9,31,9,0,0,0,40,104,57,44,7,0,212,17,10,14,7,0,48,0,0,0,0,0,0,161,76,58,14,0,309,6,0,0,0,0,6,47,3,0,0,0,50,202,62,17,3,0,284,59,30,27,3,0,119,0,3,3,0,0,6,7,0,0,0,0,7,321,98,47,6,0,472,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,6,3,0,0,0,9,0,0,0,4,0,4,0,0,0,0,0,0,12,6,0,4,0,22,0,0,0,0,0,0,1298,654,773,372,133,3230
105554700,196,5036,4,0,0,0,0,4,3,0,0,0,0,3,80,24,17,4,0,125,137,69,70,13,0,289,11,8,21,0,4,44,0,4,4,0,0,8,235,105,112,17,4,473,11,0,3,0,0,14,170,13,7,0,0,190,1167,458,153,33,10,1821,283,185,119,19,13,619,15,9,11,7,0,42,15,9,0,0,0,24,1661,674,293,59,23,2710,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,15,11,4,5,3,0,23,3490,1778,1954,812,223,8257
105555350,145,3593,3,0,0,0,0,3,8,0,0,0,0,8,136,43,25,3,3,210,273,121,144,29,4,571,48,27,63,26,5,169,7,0,0,0,0,7,475,191,232,58,12,968,5,0,0,0,0,5,344,35,4,0,0,383,979,318,104,10,0,1411,311,119,81,16,3,530,12,14,13,11,3,53,17,0,0,0,0,17,1668,486,202,37,6,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,6,3,0,33,3298,1370,1483,679,163,6993
105555950,77,3039,3,0,0,0,0,3,69,10,3,0,0,82,523,173,59,12,0,767,767,411,315,60,7,1560,125,68,100,44,15,352,9,0,6,0,0,15,1496,662,483,116,22,2779,120,14,0,0,0,134,1619,117,16,3,0,1755,3892,1078,350,34,5,5359,1288,550,328,60,18,2244,51,32,37,14,3,137,37,3,6,0,0,46,7007,1794,737,111,26,9675,0,0,0,0,0,0,19,0,0,0,0,19,4,4,3,0,0,11,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,26,7,6,0,0,39,19,3,0,3,0,25,9740,3148,2023,521,125,15557
105556700,819,16253,3,0,0,0,0,3,51,3,0,0,0,54,695,318,154,22,3,1192,738,611,524,124,37,2034,90,109,133,75,30,437,13,5,3,3,0,24,1590,1046,814,224,70,3744,22,7,5,0,0,34,661,100,17,3,3,784,2564,1249,549,105,19,4486,262,194,191,58,14,719,14,5,8,11,4,42,37,7,8,3,3,58,3560,1562,778,180,43,6123,3,0,0,0,0,3,3,0,0,0,0,3,5,3,3,0,0,11,6,3,3,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,17,6,9,0,0,32,13,0,3,0,0,16,10349,6191,6310,2386,932,26168
105558250,398,10277,3,0,3,0,0,6,15,0,0,0,0,15,244,131,71,7,3,456,270,195,214,52,10,741,39,36,42,23,9,149,3,3,3,3,0,12,574,365,333,85,22,1379,45,8,0,0,0,53,712,122,26,3,0,863,2126,1079,565,80,18,3868,418,341,312,89,28,1188,10,5,17,8,3,43,24,8,13,3,0,48,3335,1563,933,183,49,6063,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,0,0,20,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,11,4,0,0,29,3,3,0,3,0,9,7105,4182,4350,1651,469,17757
105604001,837,16479,0,0,0,0,0,0,23,0,0,0,0,23,142,18,11,3,3,177,306,219,196,51,6,778,39,33,50,24,13,159,8,0,0,0,0,8,518,270,257,78,22,1145,0,0,0,0,0,0,15,0,0,0,0,15,57,3,0,3,3,66,21,17,15,3,0,56,4,4,11,3,0,22,0,3,0,0,0,3,97,27,26,9,3,162,0,0,0,0,0,0,3,0,0,0,0,3,13,7,3,3,0,26,12,7,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,28,14,6,3,0,51,6,0,3,0,0,9,5611,3949,5142,2282,862,17846
105604004,824,17896,0,0,3,0,0,3,21,5,0,0,0,26,170,64,31,3,0,268,435,280,266,63,20,1064,36,42,59,34,15,186,9,0,0,0,0,9,671,391,359,100,35,1556,23,8,0,0,3,34,291,56,16,0,0,363,1787,1134,616,89,26,3652,236,222,210,54,27,749,5,3,9,3,4,24,20,9,5,3,0,37,2362,1432,856,149,60,4859,3,0,0,0,0,3,4,0,0,0,0,4,0,0,3,0,0,3,0,3,3,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,7,6,6,0,0,19,7,4,0,4,0,15,8962,5629,6383,2452,919,24345
105604500,1203,24925,0,0,0,0,0,0,21,0,0,0,0,21,121,23,9,3,3,159,390,120,108,19,3,640,53,34,60,13,3,163,11,4,0,0,0,15,596,181,177,35,9,998,3,0,3,3,0,9,199,22,7,0,0,228,1086,440,205,24,3,1758,732,350,290,57,14,1443,20,7,15,4,4,50,10,5,3,3,0,21,2050,824,523,91,21,3509,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,7,12,9,3,0,31,10419,5904,8212,3704,1233,29472
105607421,930,16831,0,3,0,0,0,3,6,0,0,3,0,9,259,94,47,3,0,403,712,475,356,82,24,1649,138,101,114,40,24,417,5,0,0,0,0,5,1120,673,517,128,48,2486,0,0,3,0,0,3,43,5,0,0,0,48,380,156,59,4,0,599,166,106,53,12,0,337,3,3,0,3,0,9,3,3,3,3,0,12,595,273,118,22,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,6,6815,4519,5663,2359,978,20334
105607423,971,13915,0,0,0,0,0,0,0,0,3,0,0,3,64,5,3,0,0,72,138,61,52,9,0,260,41,38,35,14,7,135,3,0,0,0,0,3,246,104,93,23,7,473,0,0,0,0,0,0,9,0,0,0,0,9,59,7,0,0,0,66,17,7,5,0,0,29,4,3,3,0,3,13,0,0,0,0,0,0,89,17,8,0,3,117,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,6,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,3,3,16,3,0,0,0,0,3,3965,2861,4517,2197,984,14524
105607425,499,9528,0,0,0,0,0,0,8,0,0,0,0,8,108,33,15,3,3,162,321,212,197,47,13,790,37,42,49,20,8,156,5,0,3,0,0,8,479,287,264,70,24,1124,0,0,0,0,0,0,19,4,0,0,0,23,132,78,36,0,3,249,60,61,53,10,5,189,3,5,3,4,0,15,0,4,0,0,0,4,214,152,92,14,8,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,3,4,33,3744,2512,3153,1221,535,11165
105655150,157,5191,0,0,0,0,0,0,42,3,3,0,0,48,190,82,48,9,0,329,310,179,184,35,9,717,44,38,64,29,12,187,3,0,3,0,0,6,589,302,302,73,21,1287,27,3,3,0,0,33,489,39,6,0,0,534,1426,496,173,16,0,2111,605,238,171,42,3,1059,36,18,29,18,5,106,24,4,6,0,0,34,2607,798,388,76,8,3877,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,3,0,0,4,0,7,3,0,3,0,0,6,0,0,0,0,0,0,12,3,3,4,0,22,5,0,0,0,0,5,4801,2090,2381,924,186,10382
105656370,520,12330,3,0,0,0,0,3,22,0,0,0,0,22,168,45,42,4,0,259,385,210,213,64,5,877,115,56,71,62,26,330,5,3,3,0,0,11,698,314,329,130,31,1502,5,0,0,0,0,5,118,9,4,0,0,131,597,199,63,4,3,866,270,107,73,14,3,467,11,6,5,4,4,30,16,3,3,3,0,25,1017,324,148,25,10,1524,3,0,0,0,0,3,8,0,0,0,0,8,16,8,4,0,0,28,7,0,4,0,0,11,3,3,3,3,0,12,0,0,0,0,0,0,37,11,11,3,0,62,3,0,0,3,0,6,6231,3080,3893,1659,561,15424
105658000,1338,26344,3,0,0,0,0,3,78,5,3,0,0,86,351,93,50,9,0,503,391,276,307,66,14,1054,70,38,74,51,22,255,6,5,4,0,0,15,899,417,438,126,36,1916,19,0,0,0,0,19,1021,89,19,0,0,1129,4022,1697,725,106,30,6580,437,245,220,64,17,983,26,22,23,18,9,98,50,18,11,0,0,79,5575,2071,998,188,56,8888,3,0,0,0,0,3,9,0,0,0,0,9,15,5,8,0,0,28,10,7,3,3,0,23,3,0,3,0,0,6,0,0,0,0,0,0,40,12,14,3,0,69,3,4,6,10,0,23,14698,7829,9470,3813,1430,37240
105703101,620,15705,0,0,0,0,0,0,18,0,0,0,0,18,544,35,7,3,0,589,528,157,83,15,5,788,105,57,81,47,17,307,14,4,3,0,0,21,1209,253,174,65,22,1723,0,0,0,0,0,0,17,3,0,0,0,20,126,20,8,0,0,154,138,25,28,6,7,204,9,7,6,6,0,28,3,0,0,0,0,3,293,55,42,12,7,409,0,0,0,0,0,0,13,0,0,0,0,13,94,0,4,0,0,98,6,0,3,0,3,12,0,0,3,3,0,6,0,0,0,0,0,0,113,0,10,3,3,129,4,0,0,3,0,7,8096,3427,4073,1725,652,17973
105703104,914,20316,3,0,0,0,0,3,29,0,0,0,0,29,479,111,28,7,0,625,1018,403,289,79,24,1813,58,39,42,34,24,197,29,10,3,0,0,42,1616,563,362,120,48,2709,3,0,0,0,0,3,59,3,3,0,0,65,755,136,31,3,0,925,448,138,94,18,6,704,16,12,13,7,0,48,27,0,0,0,0,27,1308,289,141,28,6,1772,4,0,3,0,0,7,10,0,0,0,0,10,19,3,3,0,0,25,4,3,6,0,0,13,6,6,3,0,5,20,0,0,0,0,0,0,43,12,15,0,5,75,23,10,4,0,0,37,11263,5347,5191,2135,973,24909
105708551,1018,19716,0,0,0,0,0,0,8,3,0,0,0,11,221,22,11,3,0,257,229,104,47,9,5,394,10,9,7,5,0,31,9,3,3,0,0,15,477,141,68,17,5,708,0,0,0,0,0,0,7,0,0,0,0,7,94,18,3,0,0,115,27,10,3,3,0,43,0,3,3,0,0,6,6,0,0,0,0,6,134,31,9,3,0,177,0,0,0,0,0,0,30,3,3,0,0,36,40,7,4,0,0,51,9,3,4,3,0,19,0,0,3,3,3,9,3,0,5,0,5,13,82,13,19,6,8,128,0,4,3,0,0,7,9399,4270,4100,1936,1031,20736
105708554,794,15888,0,3,0,0,0,3,17,3,3,0,0,23,394,82,27,0,3,506,594,280,177,68,11,1130,80,61,73,43,28,285,29,4,5,0,0,38,1114,433,285,111,42,1985,6,0,0,0,0,6,62,3,5,0,0,70,465,107,31,9,3,615,145,68,36,11,3,263,8,5,8,3,4,28,19,0,0,0,4,23,705,183,80,23,14,1005,4,0,0,0,0,4,21,3,3,0,0,27,28,10,3,3,0,44,14,0,3,3,0,20,5,0,0,0,0,5,3,0,0,0,0,3,75,13,9,6,0,103,3,0,0,0,3,6,8416,4016,3917,1785,853,18987
110051720,627,12768,0,0,0,0,0,0,16,0,0,0,0,16,141,23,10,0,0,174,83,49,36,17,0,185,11,3,9,3,0,26,3,5,0,0,0,8,254,80,55,20,0,409,0,0,0,0,0,0,12,0,0,0,0,12,75,23,4,3,0,105,41,12,7,3,0,63,3,4,0,0,0,7,5,0,0,0,0,5,136,39,11,6,0,192,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,4,5,3,0,0,12,3,3,3,3,0,12,0,0,0,0,0,0,19,8,6,3,0,36,5,3,0,3,0,11,5880,2903,2688,1318,627,13416
110054651,549,15130,0,0,0,0,0,0,23,4,0,0,0,27,374,52,11,0,0,437,285,130,86,32,12,545,15,6,11,9,11,52,14,8,0,0,0,22,711,200,108,41,23,1083,3,0,0,0,0,3,46,0,0,0,0,46,195,32,4,0,0,231,74,25,23,6,3,131,8,7,5,0,5,25,3,5,0,0,0,8,329,69,32,6,8,444,7,0,0,0,0,7,22,3,3,0,0,28,57,9,0,0,0,66,5,5,0,0,0,10,0,3,3,0,0,6,4,0,0,0,0,4,95,20,6,0,0,121,3,0,0,0,0,3,7615,3468,3648,1470,580,16781
110054653,685,19417,3,0,0,0,0,3,14,3,0,0,0,17,303,56,13,6,0,378,231,103,54,18,7,413,30,15,28,12,0,85,8,0,0,0,0,8,589,177,95,36,7,904,3,0,0,0,0,3,61,3,0,0,0,64,249,52,11,0,0,312,147,67,40,11,4,269,3,3,3,3,3,15,8,0,0,4,0,12,471,125,54,18,7,675,0,0,3,0,0,3,4,3,0,0,0,7,10,3,0,0,0,13,0,3,3,0,0,6,0,0,3,0,3,6,0,0,0,0,0,0,14,9,9,0,3,35,0,5,0,0,0,5,9220,4506,4713,1895,702,21036
110054655,541,13377,0,0,0,0,0,0,23,0,0,0,0,23,182,17,4,0,0,203,170,38,15,5,6,234,11,3,6,4,3,27,3,3,0,0,0,6,389,61,25,9,9,493,0,0,0,0,0,0,12,0,0,0,0,12,146,10,4,0,0,160,52,10,3,3,0,68,3,0,3,0,0,6,5,0,0,0,0,5,218,20,10,3,0,251,6,0,0,0,0,6,31,3,3,0,0,37,51,14,0,0,0,65,3,0,3,0,4,10,0,0,0,0,0,0,6,0,0,0,0,6,97,17,6,0,4,124,10,0,3,3,0,16,7016,2825,2649,1217,554,14261
110055050,805,17185,0,0,0,0,0,0,25,3,3,0,0,31,252,54,9,3,0,318,141,72,40,13,3,269,25,10,12,7,3,57,7,0,0,0,0,7,450,139,64,23,6,682,0,0,0,0,0,0,38,5,0,0,0,43,159,33,8,9,3,212,71,37,19,0,3,130,5,5,5,0,3,18,5,5,0,0,3,13,278,85,32,9,12,416,3,3,0,0,0,6,5,3,3,0,0,11,18,3,4,0,0,25,5,3,0,0,3,11,3,0,0,0,0,3,0,0,0,0,0,0,34,12,7,0,3,56,0,3,0,0,0,3,7603,4010,4128,1775,826,18342
