region_id,C01_SH_0b_NPGH_2,C01_SH_0b_NPGH_3,C01_SH_0b_NPGH_4,C01_SH_0b_NPGH_5,C01_SH_0b_NPGH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPGH_2,C01_SH_1b_NPGH_3,C01_SH_1b_NPGH_4,C01_SH_1b_NPGH_5,C01_SH_1b_NPGH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPGH_2,C01_SH_2b_NPGH_3,C01_SH_2b_NPGH_4,C01_SH_2b_NPGH_5,C01_SH_2b_NPGH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPGH_2,C01_SH_3b_NPGH_3,C01_SH_3b_NPGH_4,C01_SH_3b_NPGH_5,C01_SH_3b_NPGH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPGH_2,C01_SH_4mb_NPGH_3,C01_SH_4mb_NPGH_4,C01_SH_4mb_NPGH_5,C01_SH_4mb_NPGH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPGH_2,C01_SH_NB_NS_NPGH_3,C01_SH_NB_NS_NPGH_4,C01_SH_NB_NS_NPGH_5,C01_SH_NB_NS_NPGH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPGH_2,C01_SH_Tot_NPGH_3,C01_SH_Tot_NPGH_4,C01_SH_Tot_NPGH_5,C01_SH_Tot_NPGH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPGH_2,C01_SDRTHT_0b_NPGH_3,C01_SDRTHT_0b_NPGH_4,C01_SDRTHT_0b_NPGH_5,C01_SDRTHT_0b_NPGH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPGH_2,C01_SDRTHT_1b_NPGH_3,C01_SDRTHT_1b_NPGH_4,C01_SDRTHT_1b_NPGH_5,C01_SDRTHT_1b_NPGH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPGH_2,C01_SDRTHT_2b_NPGH_3,C01_SDRTHT_2b_NPGH_4,C01_SDRTHT_2b_NPGH_5,C01_SDRTHT_2b_NPGH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPGH_2,C01_SDRTHT_3b_NPGH_3,C01_SDRTHT_3b_NPGH_4,C01_SDRTHT_3b_NPGH_5,C01_SDRTHT_3b_NPGH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPGH_2,C01_SDRTHT_4mb_NPGH_3,C01_SDRTHT_4mb_NPGH_4,C01_SDRTHT_4mb_NPGH_5,C01_SDRTHT_4mb_NPGH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPGH_2,C01_SDRTHT_NB_NS_NPGH_3,C01_SDRTHT_NB_NS_NPGH_4,C01_SDRTHT_NB_NS_NPGH_5,C01_SDRTHT_NB_NS_NPGH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPGH_2,C01_SDRTHT_Tot_NPGH_3,C01_SDRTHT_Tot_NPGH_4,C01_SDRTHT_Tot_NPGH_5,C01_SDRTHT_Tot_NPGH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPGH_2,C01_FUA_0b_NPGH_3,C01_FUA_0b_NPGH_4,C01_FUA_0b_NPGH_5,C01_FUA_0b_NPGH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPGH_2,C01_FUA_1b_NPGH_3,C01_FUA_1b_NPGH_4,C01_FUA_1b_NPGH_5,C01_FUA_1b_NPGH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPGH_2,C01_FUA_2b_NPGH_3,C01_FUA_2b_NPGH_4,C01_FUA_2b_NPGH_5,C01_FUA_2b_NPGH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPGH_2,C01_FUA_3b_NPGH_3,C01_FUA_3b_NPGH_4,C01_FUA_3b_NPGH_5,C01_FUA_3b_NPGH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPGH_2,C01_FUA_4mb_NPGH_3,C01_FUA_4mb_NPGH_4,C01_FUA_4mb_NPGH_5,C01_FUA_4mb_NPGH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPGH_2,C01_FUA_NB_NS_NPGH_3,C01_FUA_NB_NS_NPGH_4,C01_FUA_NB_NS_NPGH_5,C01_FUA_NB_NS_NPGH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPGH_2,C01_FUA_Tot_NPGH_3,C01_FUA_Tot_NPGH_4,C01_FUA_Tot_NPGH_5,C01_FUA_Tot_NPGH_6_mor,C01_FUA_T_T,C01_OD_0b_NPGH_2,C01_OD_0b_NPGH_3,C01_OD_0b_NPGH_4,C01_OD_0b_NPGH_5,C01_OD_0b_NPGH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPGH_2,C01_OD_1b_NPGH_3,C01_OD_1b_NPGH_4,C01_OD_1b_NPGH_5,C01_OD_1b_NPGH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPGH_2,C01_OD_2b_NPGH_3,C01_OD_2b_NPGH_4,C01_OD_2b_NPGH_5,C01_OD_2b_NPGH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPGH_2,C01_OD_3b_NPGH_3,C01_OD_3b_NPGH_4,C01_OD_3b_NPGH_5,C01_OD_3b_NPGH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPGH_2,C01_OD_4mb_NPGH_3,C01_OD_4mb_NPGH_4,C01_OD_4mb_NPGH_5,C01_OD_4mb_NPGH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPGH_2,C01_OD_NB_NS_NPGH_3,C01_OD_NB_NS_NPGH_4,C01_OD_NB_NS_NPGH_5,C01_OD_NB_NS_NPGH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPGH_2,C01_OD_Tot_NPGH_3,C01_OD_Tot_NPGH_4,C01_OD_Tot_NPGH_5,C01_OD_Tot_NPGH_6_mor,C01_OD_T_T,C01_DS_NS_NPGH_2,C01_DS_NS_NPGH_3,C01_DS_NS_NPGH_4,C01_DS_NS_NPGH_5,C01_DS_NS_NPGH_6_mor,C01_DS_NS_T,C01_Tot_NPGH_2,C01_Tot_NPGH_3,C01_Tot_NPGH_4,C01_Tot_NPGH_5,C01_Tot_NPGH_6_mor,C01_T_T,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3
105154150,3,0,0,0,0,3,6,0,0,0,0,6,67,3,3,0,0,73,106,35,5,3,0,149,36,8,14,3,4,65,0,3,0,0,0,3,218,49,22,6,4,299,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,24,22,12,4,3,0,41,3,0,3,0,0,6,0,0,0,0,0,0,46,15,7,3,0,71,0,0,0,0,0,0,11,0,0,0,0,11,284,35,13,4,0,336,24,23,8,0,3,58,0,0,0,0,0,0,8,0,0,0,0,8,327,58,21,4,3,413,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,3,3,0,0,6,600,125,53,13,7,798,0,0,0,0,0,0,7,0,0,0,0,7,65,3,3,0,0,71,103,25
105154450,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,67,82,36,5,3,0,126,20,12,12,4,0,48,0,0,3,0,0,3,166,51,20,7,0,244,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,22,17,7,0,0,0,24,0,0,3,0,0,3,0,3,0,0,0,3,36,13,3,0,0,52,0,0,0,0,0,0,4,0,0,0,0,4,211,21,8,0,0,240,38,22,11,0,0,71,0,0,3,0,0,3,5,3,3,0,0,11,258,46,25,0,0,329,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,470,110,48,7,0,635,0,0,0,0,0,0,3,0,0,0,0,3,41,3,0,0,0,44,63,13
105156650,0,0,0,0,0,0,4,0,0,0,0,4,88,6,0,0,0,94,141,48,5,0,0,194,36,14,20,11,3,84,10,4,0,3,0,17,279,72,25,14,3,393,0,0,0,0,0,0,3,0,0,0,0,3,71,3,3,0,0,77,40,13,3,3,0,59,0,3,0,0,0,3,0,3,0,0,0,3,114,22,6,3,0,145,0,3,0,0,0,3,18,0,0,0,0,18,489,57,29,4,0,579,41,23,8,3,0,75,0,0,0,0,0,0,3,4,0,0,0,7,551,87,37,7,0,682,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,961,181,68,24,3,1237,0,0,5,0,0,5,0,0,0,0,0,0,90,7,0,0,0,97,142,24
105157151,0,0,0,0,0,0,7,0,0,0,0,7,85,0,0,0,0,85,153,53,8,3,0,217,53,19,22,6,3,103,4,0,3,0,0,7,302,72,33,9,3,419,0,0,0,0,0,0,3,0,0,0,0,3,50,3,3,0,0,56,43,32,4,0,0,79,0,3,0,0,0,3,4,0,0,0,0,4,100,38,7,0,0,145,3,0,0,0,0,3,38,0,0,0,0,38,580,37,3,0,0,620,55,35,7,0,0,97,0,0,3,0,0,3,8,0,0,0,0,8,684,72,13,0,0,769,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,4,3,0,0,0,7,1108,185,53,9,3,1358,0,0,0,0,0,0,4,0,0,0,0,4,56,4,0,0,0,60,150,35
105157152,3,0,0,0,0,3,0,0,0,0,0,0,54,3,0,0,0,57,135,45,3,0,0,183,61,26,20,7,0,114,5,0,0,0,0,5,258,74,23,7,0,362,0,0,0,0,0,0,3,0,0,0,0,3,19,3,0,0,0,22,34,18,3,0,0,55,3,3,0,0,0,6,0,0,0,0,0,0,59,24,3,0,0,86,0,0,0,0,0,0,8,0,0,0,0,8,208,12,0,0,0,220,12,3,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,234,15,0,0,0,249,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,8,571,113,26,7,0,717,3,0,0,0,0,3,4,0,0,0,0,4,45,3,0,0,0,48,126,16
105200351,0,3,0,0,0,3,3,0,0,0,0,3,40,4,3,0,0,47,60,16,7,0,0,83,19,9,6,3,0,37,3,3,0,0,0,6,125,35,16,3,0,179,0,0,0,0,0,0,3,0,0,0,0,3,12,3,3,0,0,18,16,9,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,34,12,6,0,0,52,0,0,0,0,0,0,4,0,0,0,0,4,112,18,7,3,0,140,8,3,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,130,21,7,3,0,161,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,296,68,29,6,0,399,0,0,0,0,0,0,3,0,0,0,0,3,30,3,3,3,0,39,54,4
105200353,0,0,0,0,0,0,3,0,0,0,0,3,80,7,3,0,0,90,112,18,5,0,0,135,25,7,7,3,0,42,4,3,0,0,0,7,224,35,15,3,0,277,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,20,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,9,3,0,0,0,0,3,282,44,18,3,0,347,0,0,0,0,0,0,5,0,0,0,0,5,74,0,0,3,0,77,90,21
105200355,0,0,0,0,0,0,3,0,0,0,0,3,63,5,0,0,0,68,122,26,0,0,0,148,26,7,12,0,0,45,0,0,0,0,0,0,214,38,12,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,37,6,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,3,56,6,0,0,0,62,0,0,0,0,0,0,8,3,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,16,3,0,0,0,0,3,300,50,12,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,64,126,9
105201550,0,0,0,0,0,0,3,3,0,0,0,6,142,5,0,0,0,147,157,42,4,5,0,208,31,24,10,7,3,75,15,0,0,0,0,15,348,74,14,12,3,451,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,61,13,9,4,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,71,16,4,0,0,91,3,3,0,0,0,6,24,4,0,0,0,28,566,105,29,10,3,713,16,23,3,3,0,45,3,3,0,0,0,6,16,9,4,3,0,32,628,147,36,16,3,830,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,4,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,3,0,22,8,3,3,0,0,14,1069,245,57,31,6,1408,0,0,0,0,0,0,3,0,0,0,0,3,102,8,3,0,0,113,174,33
105252851,3,0,0,0,0,3,4,0,0,0,0,4,93,7,3,0,0,103,216,36,14,3,0,269,52,22,13,3,5,95,15,0,0,0,0,15,383,65,30,6,5,489,3,0,0,0,0,3,3,0,0,0,0,3,24,5,3,0,0,32,30,15,5,0,3,53,3,0,0,0,0,3,4,3,0,0,0,7,67,23,8,0,3,101,0,3,0,0,0,3,17,3,3,0,0,23,189,28,10,3,0,230,9,5,3,0,0,17,3,0,0,0,0,3,9,5,3,0,0,17,227,44,19,3,0,293,0,0,0,0,0,0,4,0,0,0,0,4,12,3,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,22,3,0,0,0,25,6,0,0,0,3,9,705,135,57,9,11,917,3,0,0,0,0,3,4,0,0,0,0,4,91,3,4,0,0,98,236,36
105252854,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,80,19,3,0,0,102,25,8,3,7,0,43,5,0,0,0,0,5,115,27,6,7,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,132,33,6,7,0,178,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,81,13
105254901,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,206,37,3,0,0,246,48,12,12,3,0,75,6,0,0,0,0,6,298,49,15,3,0,365,3,0,0,0,0,3,4,0,0,0,0,4,27,3,0,0,0,30,35,14,0,0,0,49,3,0,0,0,0,3,0,0,0,0,0,0,72,17,0,0,0,89,3,0,0,0,0,3,11,0,0,0,0,11,168,26,3,0,0,197,12,4,0,0,0,16,0,0,0,0,0,0,6,3,0,0,0,9,200,33,3,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,573,99,18,3,0,693,0,0,0,0,0,0,4,0,0,0,0,4,38,0,0,0,0,38,213,23
105254904,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,89,11,0,0,0,100,47,18,5,0,3,73,7,0,0,0,0,7,153,29,5,0,3,190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,3,0,0,0,21,4,3,0,0,0,7,0,0,0,0,0,0,25,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,8,186,38,5,0,3,232,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,70,9
105301450,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,22,122,21,3,0,0,146,64,15,0,0,3,82,4,0,0,0,0,4,209,39,3,0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,228,42,6,0,3,279,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,113,9
105301501,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,174,18,3,3,0,198,42,10,3,3,0,58,4,0,0,0,0,4,245,28,6,6,0,285,0,0,0,0,0,0,4,0,0,0,0,4,67,0,0,0,0,67,63,7,0,0,0,70,3,0,0,0,0,3,4,0,0,0,0,4,141,7,0,0,0,148,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,5,411,41,6,6,0,464,0,0,0,0,0,0,3,0,0,0,0,3,17,3,3,0,0,23,195,12
105301504,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,25,203,22,8,0,0,233,58,11,12,5,3,89,9,4,0,0,0,13,292,37,23,5,3,360,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,43,47,7,0,0,0,54,4,3,0,0,0,7,0,0,0,0,0,0,91,13,0,0,0,104,0,0,0,0,0,0,3,0,0,0,0,3,28,6,3,0,0,37,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,37,6,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,424,56,26,5,3,514,0,0,0,0,0,0,3,0,0,0,0,3,26,0,3,0,0,29,214,25
105308400,3,0,0,0,0,3,3,0,0,0,0,3,35,0,0,0,0,35,75,5,3,0,0,83,39,3,6,0,0,48,3,3,0,0,0,6,158,11,9,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,181,11,9,0,0,201,0,0,0,0,0,0,5,0,0,0,0,5,20,0,0,0,0,20,63,9
105350150,3,0,0,0,0,3,3,3,0,0,0,6,34,0,4,0,0,38,54,34,4,3,0,95,24,13,21,9,5,72,5,3,0,0,0,8,123,53,29,12,5,222,3,0,0,0,0,3,3,3,0,0,0,6,66,6,0,0,0,72,26,13,6,0,0,45,3,3,0,0,3,9,0,3,0,0,0,3,101,28,6,0,3,138,0,0,0,0,0,0,35,3,0,0,0,38,417,52,23,0,0,492,20,22,6,3,0,51,0,0,0,4,0,4,12,4,0,0,0,16,484,81,29,7,0,601,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,12,3,3,0,0,18,729,168,67,19,8,991,0,0,0,0,0,0,3,0,0,3,0,6,46,3,3,0,3,55,76,25
105351300,0,3,0,0,0,3,3,0,0,0,0,3,38,0,0,3,0,41,51,20,7,4,3,85,19,18,17,8,6,68,3,3,0,0,3,9,114,44,24,15,12,209,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,20,14,13,0,3,3,33,0,0,4,0,0,4,3,0,0,0,0,3,40,13,4,3,3,63,0,0,0,0,0,0,20,0,0,3,0,23,166,71,26,3,0,266,20,20,8,3,3,54,3,0,0,0,0,3,8,0,4,0,0,12,217,91,38,9,3,358,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,9,0,0,3,3,15,387,151,66,30,21,655,0,0,0,3,0,3,0,3,0,0,0,3,33,0,3,0,3,39,66,12
105351521,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,38,61,27,8,0,0,96,18,4,10,4,3,39,0,0,0,3,0,3,114,34,18,7,3,176,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,12,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,85,11,3,0,0,99,27,25,7,0,0,59,0,0,3,0,0,3,0,0,3,0,0,3,115,36,16,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,3,0,0,0,3,258,87,34,7,3,389,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,36,72,13
105351524,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,70,33,5,3,0,111,10,10,7,0,3,30,3,0,0,0,0,3,138,43,12,3,3,199,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,0,0,80,19,14,3,0,0,36,0,0,3,0,0,3,0,0,0,0,0,0,91,22,6,0,0,119,0,0,0,0,0,0,7,0,0,0,0,7,327,15,0,0,0,342,54,81,4,0,0,139,0,3,3,0,0,6,3,0,0,0,0,3,391,99,7,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,11,4,0,0,0,0,4,629,170,25,3,3,830,0,0,0,0,0,0,4,0,0,0,0,4,65,0,0,0,0,65,62,17
105357100,0,0,0,0,0,0,3,0,0,0,0,3,25,4,0,0,0,29,35,19,4,0,0,58,22,8,13,4,0,47,0,0,0,0,0,0,85,31,17,4,0,137,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,18,3,0,0,0,0,3,9,0,0,0,0,9,98,26,17,4,3,148,5,5,3,3,0,16,3,0,0,0,0,3,3,0,0,0,0,3,121,31,20,7,3,182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,0,9,222,70,40,14,3,349,0,0,0,0,0,0,0,3,0,0,0,3,28,0,0,0,0,28,41,6
105400200,0,0,0,0,0,0,3,0,0,0,0,3,80,8,0,0,0,88,77,42,8,4,3,134,19,9,11,4,3,46,5,3,3,0,0,11,184,62,22,8,6,282,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,27,16,19,9,3,3,50,0,0,3,0,0,3,3,0,0,0,3,6,39,26,12,3,6,86,0,0,0,0,0,0,11,0,0,0,0,11,199,47,30,13,6,295,16,19,8,3,3,49,0,0,0,0,3,3,5,3,3,0,3,14,231,69,41,16,15,372,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,0,0,0,0,3,461,160,75,27,27,750,0,0,0,0,0,0,0,0,0,0,0,0,84,12,3,0,4,103,78,27
105403950,0,0,0,0,0,0,0,0,0,0,0,0,107,7,0,0,0,114,210,37,10,4,0,261,36,21,10,4,3,74,9,0,0,0,0,9,362,65,20,8,3,458,0,0,0,0,0,0,0,0,0,0,0,0,61,6,3,3,0,73,48,14,3,3,0,68,4,0,0,0,0,4,3,0,0,0,0,3,116,20,6,6,0,148,0,0,0,0,0,0,11,0,0,0,0,11,302,26,14,3,0,345,28,11,3,0,4,46,3,0,0,0,0,3,5,0,0,0,0,5,349,37,17,3,4,410,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,9,3,0,0,0,12,848,125,43,17,7,1040,0,0,0,0,0,0,4,0,0,0,0,4,71,3,0,0,0,74,180,25
105406251,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,38,50,21,3,0,0,74,9,10,4,5,3,31,3,0,0,0,3,6,97,34,7,5,6,149,0,0,0,0,0,0,4,0,0,0,0,4,24,3,0,0,0,27,16,16,3,3,0,38,0,0,3,0,0,3,0,3,0,0,0,3,44,22,6,3,0,75,3,0,0,0,0,3,12,0,0,0,0,12,465,76,42,13,4,600,65,50,8,3,3,129,3,0,0,3,0,6,7,4,3,0,0,14,555,130,53,19,7,764,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,704,186,66,27,13,996,0,0,0,0,0,0,4,0,0,0,0,4,39,0,0,0,0,39,56,14
105406252,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,53,102,41,3,0,0,146,27,18,11,0,0,56,5,0,0,0,0,5,184,62,14,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,43,25,0,3,0,71,4,3,5,0,0,12,0,0,0,0,0,0,69,28,5,3,0,105,0,0,0,0,0,0,6,0,3,0,0,9,66,6,3,0,0,75,10,11,3,0,0,24,0,0,3,0,0,3,3,0,0,0,0,3,85,17,12,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,341,107,31,3,0,482,4,0,0,0,0,4,0,0,0,0,0,0,51,0,0,0,0,51,86,16
