region_id,C01_Tot_R225_274,C01_Tot_R275_349,C01_Tot_R350_449,C01_Tot_R450_549,C01_Tot_R550_649,C01_Tot_R650m,C01_Tot_R_NS,C01_Tot_R_Tot,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_Re_650mo,C06_Ne_Nil_inc_R_NS,C06_N_inc_Re_Tot,C06_1_199_R0_74,C06_1_199_R75_99,C06_1_199_R100_149,C06_1_199_R150_199,C06_1_199_R200_224,C06_1_199_R225_274,C06_1_199_R275_349,C06_1_199_R350_449,C06_1_199_R450_549,C06_1_199_R550_649,C06_1_199_R650m,C06_1_199_R_NS,C06_1_199_R_Tot,C06_200_299_R0_74,C06_200_299_R75_99,C06_200_299_R100_149,C06_200_299_R150_199,C06_200_299_R200_224,C06_200_299_R225_274,C06_200_299_R275_349,C06_200_299_R350_449,C06_200_299_R450_549,C06_200_299_R550_649,C06_200_299_R650me,C06_200_299_R_NS,C06_200_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650me,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_599_R0_74,C06_400_599_R75_99,C06_400_599_R100_149,C06_400_599_R150_199,C06_400_599_R200_224,C06_400_599_R225_274,C06_400_599_R275_349,C06_400_599_R350_449,C06_400_599_R450_549,C06_400_599_R550_649,C06_400_599_R650m,C06_400_599_R_NS,C06_400_599_R_Tot,C06_600_799_R0_74,C06_600_799_R75_99,C06_600_799_R100_149,C06_600_799_R150_199,C06_600_799_R200_224,C06_600_799_R225_274,C06_600_799_R275_349,C06_600_799_R350_449,C06_600_799_R450_549,C06_600_799_R550_649,C06_600_799_R650m,C06_600_799_R_NS,C06_600_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R_100_149,C06_1000_1249_R_150_199,C06_1000_1249_R_200_224,C06_1000_1249_R_225_274,C06_1000_1249_R_275_349,C06_1000_1249_R_350_449,C06_1000_1249_R_450_549,C06_1000_1249_R_550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R_100_149,C06_1250_1499_R_150_199,C06_1250_1499_R_200_224,C06_1250_1499_R_225_274,C06_1250_1499_R_275_349,C06_1250_1499_R_350_449,C06_1250_1499_R_450_549,C06_1250_1499_R_550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R_100_149,C06_1500_1999_R_150_199,C06_1500_1999_R_200_224,C06_1500_1999_R_225_274,C06_1500_1999_R_275_349,C06_1500_1999_R_350_449,C06_1500_1999_R_450_549,C06_1500_1999_R_550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R_100_149,C06_2500_2999_R_150_199,C06_2500_2999_R_200_224,C06_2500_2999_R_225_274,C06_2500_2999_R_275_349,C06_2500_2999_R_350_449,C06_2500_2999_R_450_549,C06_2500_2999_R_550_649,C06_2500_2999_Re_650mo,C06_2500_2999_R_NS,C06_2500_2999_Re_Tot,C06_3000m_R0_74,C06_3000m_R75_99,C06_3000m_R100_149,C06_3000m_R150_199,C06_3000m_R200_224,C06_3000m_R225_274,C06_3000m_R275_349,C06_3000m_R350_449,C06_3000m_R450_549,C06_3000m_R550_649,C06_3000m_R650mo,C06_3000m_R_NS,C06_3000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650me,C06_PI_S_R_NS,C06_PI_S_Re_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649
105154150,1427,1106,283,39,19,55,243,7001,11,0,11,17,24,41,57,40,3,0,0,14,218,30,18,15,17,15,16,20,13,0,0,4,16,164,249,39,44,54,47,46,45,6,3,0,7,28,568,126,43,56,73,70,71,51,15,0,4,13,22,544,55,30,146,166,152,165,141,37,3,4,3,27,929,24,7,52,144,149,175,149,41,12,4,7,20,784,23,5,16,96,127,161,141,40,4,0,4,6,623,29,3,6,110,148,261,244,76,13,9,8,20,927,22,6,4,43,72,145,184,61,7,0,0,8,552,20,3,8,44,68,148,247,93,16,0,4,7,658,4,0,3,19,27,65,139,56,13,3,0,0,329,15,0,3,13,12,33,70,50,20,4,8,5,233,3,3,4,3,3,15,41,45,20,3,4,4,148,14,9,22,44,49,109,159,85,10,4,10,31,546,39,3,16,19,11,18,24,6,0,0
105154450,1307,761,337,54,35,49,125,4527,9,0,0,3,14,45,57,35,5,3,3,11,185,11,0,7,4,8,19,27,4,3,0,3,3,89,59,8,15,20,24,36,22,11,0,0,5,12,212,19,15,14,28,36,87,38,14,0,0,3,5,259,28,13,37,61,90,165,95,49,4,5,3,21,571,21,7,15,36,85,159,116,38,4,0,4,16,501,24,0,7,30,53,129,102,36,4,0,3,11,399,28,0,8,43,84,211,198,66,10,3,3,9,663,7,0,7,16,38,157,139,63,5,6,3,5,446,10,0,3,16,53,132,199,79,15,3,3,4,517,14,0,0,8,17,72,93,54,8,4,3,3,276,12,0,4,6,11,29,84,51,14,9,7,0,227,11,0,0,0,4,12,51,36,24,6,8,0,152,17,0,7,18,25,100,107,68,14,6,9,22,393,11,0,3,4,7,19,19,7,0,0
105156650,2169,1648,526,78,23,95,322,9580,9,4,5,7,32,41,65,34,4,6,0,14,221,36,11,20,10,25,31,23,10,0,0,4,9,179,205,37,41,63,58,67,50,19,3,0,8,28,579,102,55,54,88,86,117,81,20,3,4,6,27,643,56,29,115,148,213,296,263,69,9,0,14,37,1249,42,5,51,119,202,327,227,90,7,4,6,23,1103,20,4,25,83,194,277,218,62,12,3,3,21,922,46,4,32,87,215,476,442,161,19,5,7,12,1506,22,0,10,39,88,242,288,124,10,8,7,9,847,28,3,12,36,101,270,382,189,33,10,11,16,1091,11,0,7,16,33,121,194,131,20,3,4,12,552,12,0,0,7,22,72,147,107,31,8,7,10,423,8,0,0,0,9,31,66,87,35,13,4,0,253,25,9,32,41,75,159,213,133,21,6,9,38,761,25,3,18,20,29,40,30,16,0,4
105157151,2063,1587,810,181,73,110,303,9617,14,0,5,15,18,15,15,5,3,5,4,15,114,31,3,12,8,7,15,14,9,3,3,3,18,126,293,40,49,69,24,42,23,9,4,3,5,36,597,112,63,52,90,52,95,59,14,3,3,6,25,574,55,23,102,155,122,202,148,53,14,3,5,27,909,27,8,36,164,121,220,153,56,10,8,5,23,831,17,7,19,111,119,245,144,106,16,3,3,13,803,36,7,25,121,136,337,342,178,40,9,12,17,1260,20,0,13,68,62,204,253,148,28,8,4,14,822,35,0,35,53,59,220,360,241,57,10,19,6,1095,22,0,10,32,23,126,218,183,37,8,14,7,680,14,0,5,24,25,69,135,144,61,31,40,9,557,11,0,3,10,9,23,71,123,67,34,49,5,405,23,6,42,72,44,94,174,146,67,12,18,19,717,30,6,9,27,14,16,34,19,4,0
105157152,1507,1157,364,79,23,27,178,5671,6,0,8,3,4,10,11,8,3,0,0,5,58,36,3,11,0,5,13,6,3,3,3,0,6,89,186,44,29,8,8,19,12,8,3,0,6,17,340,82,51,50,35,24,62,39,16,3,0,5,18,385,40,31,105,57,54,134,89,26,0,0,3,19,558,24,4,29,51,51,165,105,67,6,0,0,4,506,14,3,14,31,65,183,114,42,6,3,4,8,487,24,6,9,31,71,273,248,104,7,7,0,12,792,3,0,12,16,35,167,174,84,13,3,0,8,515,21,3,11,19,38,182,188,137,27,3,4,10,643,6,0,8,11,21,115,132,105,20,0,0,5,423,6,0,0,5,4,54,68,86,33,13,12,0,281,3,0,0,7,5,16,51,79,23,5,4,0,193,18,16,25,9,13,82,124,82,21,3,10,18,421,27,11,11,9,11,14,13,8,0,0
105200351,1293,254,53,19,0,46,264,5672,12,4,11,9,21,37,18,6,0,0,0,10,128,52,14,31,14,7,46,12,0,3,0,0,13,192,314,66,52,41,62,67,16,8,0,3,19,40,688,110,66,42,49,74,103,37,10,0,0,9,27,527,61,44,219,135,193,278,75,12,3,3,9,44,1076,27,9,52,86,153,233,66,20,3,0,4,23,676,11,4,12,58,104,155,70,8,3,0,6,15,446,26,3,25,59,123,237,93,25,0,0,5,13,609,16,3,7,27,56,147,51,11,0,0,3,10,331,12,0,10,19,62,137,72,20,0,0,0,9,341,0,0,3,12,25,48,36,10,4,0,3,0,141,3,3,3,3,9,24,22,9,3,0,0,3,82,4,0,5,0,6,17,14,8,3,0,0,0,57,19,16,49,44,82,151,78,21,0,0,4,25,489,36,4,21,16,31,29,20,3,0,5
105200353,881,231,43,6,9,40,313,5307,16,4,12,9,11,20,7,3,0,0,3,11,96,66,19,33,7,16,13,7,0,0,0,6,14,181,481,75,88,27,26,44,12,5,0,3,16,38,815,185,107,60,31,39,79,22,0,0,0,3,37,563,92,64,324,98,116,214,88,18,0,4,17,41,1076,31,21,93,67,87,147,75,8,0,0,3,15,547,19,8,30,38,64,144,53,6,0,3,3,10,378,27,4,32,40,90,188,91,21,3,3,3,17,519,14,0,17,17,45,107,72,13,0,0,3,8,296,19,0,3,19,42,131,87,21,5,0,0,7,334,3,0,0,6,22,38,41,10,0,0,3,4,127,5,3,5,3,8,33,16,9,0,0,0,0,82,3,0,0,3,4,14,25,3,0,0,0,0,52,29,25,57,29,50,116,63,12,0,0,0,24,405,65,16,28,5,8,26,12,9,3,0
105200355,1059,327,69,12,3,24,190,4001,4,0,4,0,0,10,9,7,0,3,0,9,46,40,10,20,6,4,6,3,0,0,0,4,6,99,294,60,41,14,10,13,14,3,0,0,6,16,471,137,68,37,22,19,42,21,3,3,0,9,6,367,56,63,171,55,29,106,58,14,3,0,9,15,579,12,11,53,43,35,105,79,18,3,0,4,8,371,16,9,19,13,37,100,94,15,3,0,3,8,317,17,7,19,24,43,192,163,36,0,0,3,11,515,7,0,7,11,17,89,106,30,3,0,0,4,274,5,0,4,19,22,103,179,43,3,0,0,6,384,0,0,4,8,8,54,79,43,3,0,0,4,203,10,0,0,3,5,22,52,30,3,0,0,0,125,3,0,0,3,0,9,25,31,0,0,0,0,71,22,9,40,26,18,50,77,34,0,0,3,13,292,35,18,15,4,9,27,4,4,3,0
105201550,1876,1104,319,41,29,117,634,16201,32,4,38,149,61,45,40,15,5,0,0,44,433,107,26,67,110,41,32,29,0,0,0,7,28,447,670,103,143,338,106,81,42,16,4,5,21,84,1613,252,98,170,536,155,119,74,14,3,0,17,54,1492,115,107,440,1049,374,366,205,48,8,10,27,70,2819,46,30,205,796,294,325,197,47,0,3,7,36,1986,48,7,72,504,208,235,156,51,8,3,4,34,1330,45,9,81,584,268,324,287,88,4,5,12,33,1740,19,4,30,246,103,170,182,60,12,0,9,16,851,32,3,27,186,132,177,243,96,7,0,9,15,927,12,0,7,74,42,83,154,71,11,0,3,8,465,19,5,5,36,16,47,73,58,6,4,4,5,278,9,0,5,13,14,14,40,27,13,0,3,3,141,46,27,78,336,153,204,231,85,18,7,9,61,1255,69,14,54,124,49,48,40,12,3,0
105252851,663,105,36,24,3,90,532,12301,37,10,42,95,34,22,8,0,3,0,5,31,287,90,18,86,105,18,23,3,0,4,0,7,30,384,637,103,204,310,76,84,18,7,3,0,23,64,1529,187,93,239,330,122,92,19,3,0,3,12,35,1135,141,104,650,844,307,353,76,8,7,0,9,83,2582,37,21,252,469,247,246,68,3,3,0,13,27,1386,31,10,119,290,174,187,51,3,0,3,4,21,893,30,10,132,357,242,267,71,12,3,0,7,26,1157,19,4,47,141,90,132,50,5,0,0,6,17,511,20,3,37,148,122,146,64,3,0,0,0,19,562,8,3,15,52,45,64,39,7,0,0,3,5,241,13,0,14,12,26,31,12,5,4,0,0,0,117,5,0,0,13,9,19,10,3,0,0,3,3,65,47,27,127,265,168,185,64,9,4,3,8,64,971,54,19,74,96,51,45,17,3,0,3
105252854,807,115,27,9,3,27,181,4020,9,6,10,4,3,20,7,0,0,3,3,6,71,25,16,35,6,4,14,3,0,0,0,0,4,107,160,54,39,20,12,34,11,0,0,0,8,27,365,38,58,49,12,18,69,7,3,3,0,0,8,265,37,48,216,66,78,200,40,4,0,0,3,25,717,25,17,65,61,62,136,46,15,3,0,0,18,448,13,8,24,35,45,145,47,5,0,0,0,11,333,20,10,30,36,74,200,57,17,0,0,8,14,466,18,0,9,16,37,107,46,8,0,0,3,5,249,10,3,8,20,41,124,70,10,3,0,4,12,305,4,0,5,7,29,65,36,6,0,0,0,0,152,5,4,3,0,8,16,12,7,3,0,0,3,61,0,0,0,0,6,18,19,11,0,0,0,3,57,17,24,50,41,37,141,52,7,0,3,0,25,397,10,5,16,6,17,24,9,0,0,0
