SUA_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
1022,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,6,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,9,0,0,0,4,0,3,0,0,0,10,0,0,0,6,0,0,0,4,0,6,4,0,0,3,0,0,0,0,0,12,0,0,0,13,7,4,4,11,3,51,19,52,34,95,33,43,35,24,9,336,468,895,712,1645,713,667,554,357,127,6134,0,0,0,0,0,0,0,0,0,0,416,809,583,1438,632,584,495,379,173,5519,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10
1023,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,5,0,0,25,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,0,0,0,8,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,13,0,13,6,15,11,7,0,4,3,62,23,56,50,126,64,40,33,24,9,423,442,974,788,1794,779,726,506,243,60,6308,0,0,0,0,0,0,0,0,0,0,363,814,613,1349,618,573,418,226,96,5065,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
1024,0,0,0,0,4,0,0,0,0,7,0,9,10,14,14,13,19,13,0,95,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,3,0,0,0,26,0,0,0,0,3,0,4,0,0,11,0,3,7,7,7,16,12,8,0,57,0,0,0,9,0,0,0,0,0,10,0,0,0,7,10,5,4,13,0,36,0,0,0,0,0,0,0,0,0,4,0,6,5,27,14,36,43,34,7,178,8,56,61,95,79,111,122,128,36,694,489,1415,1355,2185,1608,2116,2417,1668,434,13682,0,0,0,0,0,0,0,0,0,0,481,1284,1080,1832,1386,1853,1928,1188,486,11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,8,0,0,0,0,0,8,0,0,0,14,13,4,5,5,0,41
1025,5,11,16,46,17,21,14,7,0,138,12,66,108,324,201,122,85,24,12,956,3,18,23,92,51,29,21,18,9,253,0,3,4,48,4,3,3,0,0,68,8,44,48,118,17,12,4,0,0,255,0,0,3,27,15,12,3,3,0,68,24,68,78,234,102,98,74,31,7,708,0,29,50,176,59,37,20,7,0,381,4,10,4,41,53,59,44,34,16,263,0,10,44,97,47,13,17,3,0,234,38,253,295,1022,408,366,382,289,127,3181,414,1149,1324,2884,1238,1240,1183,802,392,10629,15073,32792,32277,66357,30679,29120,24889,13719,4479,249387,6,40,18,79,8,5,4,0,0,163,13780,28388,27977,55631,26680,25971,21776,12538,6138,218876,0,20,16,132,13,4,6,0,0,198,0,0,0,30,10,42,35,12,0,123,0,3,7,134,21,4,3,0,0,175,0,6,0,43,26,10,9,0,0,90,7,24,26,222,78,54,42,9,3,466
1026,0,0,0,0,4,0,0,0,0,5,0,0,3,15,9,3,4,5,0,43,0,5,0,13,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,5,23,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,10,9,3,11,16,0,0,57,0,0,5,11,4,0,0,0,0,24,0,0,0,0,0,5,6,9,0,19,0,0,0,3,3,0,0,0,0,5,0,14,4,48,19,32,50,47,14,223,99,200,178,340,158,155,106,73,37,1349,1239,2493,2393,4993,2195,2271,2055,1242,426,19311,0,0,0,0,0,0,0,0,0,0,1051,2176,1886,3665,1802,1785,1694,946,445,15465,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,5,0,0,0,14,0,4,0,8,0,0,0,0,0,6,0,0,0,10,6,9,6,3,0,35
1027,4,0,4,3,0,0,0,0,0,10,0,10,5,28,22,6,10,0,0,89,0,13,3,16,0,6,0,0,0,38,0,0,0,0,3,0,0,0,0,9,0,4,5,14,8,0,0,0,0,34,0,0,0,6,0,0,0,0,0,5,0,0,3,23,0,8,10,0,0,50,0,0,3,13,10,0,0,0,0,21,0,0,0,0,5,0,3,8,0,13,0,6,3,17,16,4,3,0,0,51,0,16,16,82,38,28,29,17,10,241,60,145,143,293,140,110,125,80,57,1141,1584,3161,2503,5193,2396,2127,1873,1087,401,20336,0,0,0,3,0,0,0,0,0,4,1276,2683,2166,4605,2097,1952,1777,1055,452,18058,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,23,9,0,0,0,0,38
1028,0,0,0,5,0,0,3,0,0,17,0,0,10,31,19,15,23,19,3,124,0,6,5,10,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,4,0,3,3,10,6,0,0,0,0,23,0,0,0,3,3,0,0,4,0,12,0,9,11,15,12,7,15,11,3,88,0,4,0,6,6,0,0,0,0,18,0,3,3,4,3,3,8,6,0,32,0,0,0,8,9,6,3,0,0,30,4,15,22,60,52,42,58,57,20,333,44,95,115,248,116,155,149,155,82,1157,1204,2925,2657,4876,2791,2937,3230,2263,842,23733,0,0,0,0,0,0,0,0,0,0,1035,2621,2498,4187,2565,2821,2850,1934,953,21464,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,5,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,4,26,10,4,6,4,0,58
1029,0,0,0,0,0,0,0,0,0,0,0,3,5,21,16,3,0,0,0,44,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,7,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,3,0,4,5,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,4,23,4,8,5,4,0,53,21,49,160,149,43,63,44,26,8,571,561,1258,1482,2333,1061,976,672,336,117,8800,0,0,0,0,0,0,0,0,0,0,521,1116,866,1877,896,775,568,309,156,7084,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
1030,0,0,0,0,3,0,0,0,0,7,0,0,0,7,5,4,8,0,0,25,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,3,10,3,0,36,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,7,3,0,17,0,0,0,5,0,4,0,0,0,9,0,8,0,17,15,31,41,42,7,164,27,59,55,131,85,87,100,68,26,629,486,1067,912,1905,1105,1361,1653,993,264,9748,0,0,0,0,0,0,0,0,0,0,422,963,781,1679,963,1180,1277,695,239,8198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,5,3,0,3,0,16
1031,136,956,844,1732,860,626,611,209,47,6026,99,946,1371,5991,4003,2821,2062,922,258,18470,52,403,838,5336,2548,2438,1822,744,232,14419,56,207,375,3352,643,328,497,153,20,5628,77,396,839,5244,971,509,272,62,12,8386,29,170,212,2128,1528,1554,775,542,93,7029,452,1623,1375,3964,1754,1435,811,392,52,11865,136,1026,2771,10890,8989,9806,5216,1561,585,40991,0,47,79,702,451,428,331,209,44,2293,7,52,255,829,590,393,171,37,6,2342,709,5150,6781,36303,16335,15123,11630,7732,2685,102450,5888,12928,14027,38466,13133,10941,7933,5502,2684,111497,148965,308291,305444,741746,301667,258035,187148,102203,36517,2390019,28,317,740,2886,963,692,350,114,25,6113,129615,241277,202633,326211,147469,114736,85497,51272,26741,1325445,85,610,1013,8312,1588,860,291,47,12,12797,3,18,39,1063,597,864,512,255,89,3438,38,203,559,7136,753,388,167,57,18,9332,21,97,361,2343,1525,1455,974,378,182,7332,54,230,381,2464,915,655,372,159,37,5256
1032,0,0,0,0,0,0,5,0,0,10,0,4,4,15,8,3,0,0,0,38,0,0,0,7,5,5,0,0,0,24,0,0,8,86,0,0,0,0,0,90,0,8,8,12,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,7,6,4,4,4,0,35,10,29,13,109,17,0,0,0,0,170,0,0,0,3,3,0,0,4,0,10,4,4,0,4,4,0,0,0,0,19,0,8,10,67,17,13,7,9,0,135,88,228,205,403,179,147,139,125,62,1569,1506,3210,2820,5511,2309,2244,1988,1270,442,21306,0,0,0,0,0,0,0,0,0,0,1204,2623,2294,4461,2137,2196,1928,1335,595,18778,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,10,5,0,0,19
1033,0,0,0,4,0,0,0,0,0,3,0,0,4,6,4,0,8,3,4,25,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,3,6,0,5,28,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,4,0,6,0,11,0,0,0,0,3,0,0,0,0,6,0,4,0,19,15,14,25,21,9,113,41,150,110,217,113,165,125,99,47,1071,695,1713,1433,2545,1367,1701,1680,1157,391,12682,0,0,0,0,0,0,0,0,0,0,644,1424,1229,2313,1288,1589,1500,1030,547,11571,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,12
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,4,3,3,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,5,0,12,0,0,0,0,3,4,0,0,0,3,0,0,6,14,3,6,21,29,5,89,10,60,41,92,79,91,76,55,29,535,416,943,720,1522,903,1185,1445,852,249,8222,0,0,0,0,0,0,0,0,0,0,372,801,593,1344,777,1104,1208,627,293,7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,17
1035,0,0,0,0,3,0,0,0,0,8,0,3,13,32,15,6,3,4,0,85,0,8,9,42,18,5,0,0,0,85,0,0,0,5,0,4,0,0,0,6,0,3,3,7,0,0,0,0,0,17,3,10,0,0,0,0,0,0,0,15,8,6,3,13,9,6,8,3,0,44,0,5,3,23,5,0,0,0,0,42,0,0,0,3,3,0,3,0,0,10,0,0,5,6,8,7,0,0,0,25,7,35,37,132,40,21,25,20,6,338,87,171,178,378,159,137,142,134,61,1450,1913,3907,3863,7280,3063,2953,2486,1431,531,27428,0,3,8,6,6,3,0,0,0,22,1733,3223,3627,5980,2748,2825,2344,1463,747,24693,0,3,4,30,3,0,0,0,0,41,0,0,0,0,0,5,0,0,0,6,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,4,3,0,25
1036,0,24,8,15,18,12,13,5,0,100,5,32,41,202,94,61,76,22,9,546,0,6,24,73,14,26,15,3,4,170,0,9,0,26,6,0,3,0,0,45,0,28,67,108,28,15,0,3,0,261,0,3,12,69,87,112,39,51,8,379,14,38,60,135,84,62,57,25,4,478,5,16,76,125,73,92,71,23,3,484,0,4,5,21,46,102,76,33,26,308,0,0,13,28,21,16,4,0,0,87,25,222,292,841,586,761,722,531,240,4220,306,725,843,1641,759,711,625,549,253,6417,8999,19240,20097,37973,18640,18409,14879,8782,3098,150115,0,5,3,9,0,4,0,3,0,34,8027,16405,17147,30259,14706,13296,9872,5577,2600,117883,0,9,13,63,7,4,0,0,0,92,0,0,5,59,28,60,38,25,12,217,0,0,7,75,22,10,4,0,3,129,0,3,4,22,12,11,5,0,0,54,3,23,21,180,69,49,22,3,3,367
