LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
LGA15900,0,0,5,32,203,139,210,190,47,48,64,60,28,17,28,1068,33,15,39,25,77,20,14,10,0,0,3,3,0,0,4,243,0,4,9,19,11,9,27,24,3,23,15,16,9,0,0,158,3,3,9,54,72,108,179,85,10,33,16,28,24,0,4,625,0,0,4,15,34,33,81,35,3,5,3,12,5,5,7,240,0,0,0,0,4,11,21,25,11,9,12,7,6,0,0,98,0,0,0,12,20,33,103,93,19,23,26,26,7,5,6,373,121,356,860,550,521,372,776,450,66,70,63,95,55,33,120,4512,0,0,22,59,56,87,175,122,16,21,41,48,38,24,15,725,0,0,6,49,51,23,81,147,35,42,17,30,29,0,39,549,84,114,339,333,275,413,730,563,310,220,345,417,160,35,148,4479,483,1195,2261,1960,2230,2127,4476,3698,1066,1218,1333,1464,613,214,679,25007
LGA15950,0,0,15,55,133,78,149,89,37,63,52,46,20,12,6,751,9,3,5,17,63,20,46,61,7,9,10,16,0,0,0,269,6,5,13,30,66,49,69,38,9,11,6,14,15,6,5,346,0,0,27,99,187,223,274,117,36,57,51,74,48,12,9,1229,0,11,14,35,60,39,58,20,7,5,6,4,0,0,0,251,0,0,0,11,66,68,62,31,11,13,10,17,10,7,10,309,0,0,0,11,35,42,167,108,35,27,19,18,6,5,5,486,88,161,478,510,532,610,1020,812,161,175,157,152,93,40,76,5050,6,7,32,61,90,148,190,202,33,53,58,69,50,24,14,1036,0,0,5,65,63,25,30,44,4,6,18,9,4,0,8,279,74,121,213,278,366,483,907,875,327,338,312,362,142,49,56,4897,297,561,1267,1976,3409,3711,5555,4231,1140,1271,1300,1433,728,286,345,27530
LGA15990,0,0,26,113,351,316,371,264,51,68,82,118,23,10,36,1831,10,11,11,37,185,64,96,78,20,31,15,14,7,0,11,600,3,16,24,68,61,90,145,92,33,18,16,22,30,14,18,639,8,15,71,266,441,770,1231,523,138,108,142,156,97,16,37,4009,9,0,26,41,41,26,25,11,0,0,3,0,0,0,3,183,0,0,0,3,75,56,38,21,11,6,0,3,0,0,0,221,0,0,7,38,71,140,264,142,25,22,21,22,11,3,34,804,333,893,2590,2201,2542,3074,6321,3326,587,493,477,520,266,93,434,24147,10,20,119,191,289,379,668,435,134,149,141,178,136,51,52,2958,0,0,6,89,122,86,73,61,12,11,24,34,8,0,13,536,172,350,971,1185,1377,2038,3263,2360,790,832,755,873,343,74,227,15621,962,2839,6535,6634,9429,10945,18136,10460,2550,2462,2588,2962,1333,360,1487,79681
LGA16100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,3,5,6,0,0,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,11,24,54,24,12,8,3,4,0,0,0,0,0,0,5,147,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,24,12,10,14,10,3,0,0,4,7,0,0,0,97,21,48,102,68,55,54,58,42,16,18,19,23,12,0,41,572
LGA16150,0,0,0,12,27,29,59,83,11,10,23,33,7,0,9,312,12,5,4,0,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,6,8,4,0,6,0,0,7,0,0,32,0,0,7,5,12,18,65,33,8,9,3,11,9,0,4,188,0,0,0,0,4,9,17,7,3,11,6,3,0,0,0,65,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,10,24,17,5,3,4,5,0,0,5,87,39,97,221,109,62,69,107,75,5,12,4,12,3,3,22,846,0,3,5,4,8,19,23,14,6,0,0,0,5,0,0,99,0,0,0,3,0,6,5,15,0,0,6,0,3,0,0,44,23,30,45,56,57,52,166,115,34,15,29,28,19,5,18,706,132,263,443,349,371,376,881,779,185,210,196,198,110,17,121,4628
LGA16200,0,0,0,0,9,6,16,25,3,0,12,6,4,0,6,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,3,0,0,14,5,0,0,0,56,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,16,15,37,58,23,11,8,16,4,4,0,0,0,4,0,8,179,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,8,4,9,4,9,10,20,10,3,0,0,0,5,0,5,94,38,70,99,57,57,56,146,113,31,19,45,25,20,6,23,807
LGA16260,0,0,29,220,827,695,871,798,217,247,312,422,120,32,90,4901,19,11,5,40,229,52,72,28,7,14,13,12,3,3,9,516,0,7,13,70,138,112,240,137,49,41,28,34,21,4,13,917,0,6,19,86,160,158,253,98,30,47,10,46,33,18,8,983,0,6,29,72,574,749,815,431,98,103,101,140,59,28,44,3254,0,0,4,10,216,331,225,248,51,58,85,72,28,0,23,1357,0,4,5,28,100,147,301,182,48,54,23,41,14,7,25,970,106,301,796,564,478,375,560,341,63,71,67,73,28,13,106,3938,0,0,23,51,46,100,161,135,44,40,56,57,45,16,23,809,0,0,3,481,525,212,193,177,65,71,67,58,42,3,83,1977,143,239,651,1103,1447,1717,2076,1531,695,743,729,747,295,106,236,12456,484,1464,3504,5510,13856,18675,31448,22200,6786,7740,8774,9413,3546,1040,2408,136842
LGA16350,0,0,20,224,1127,989,1187,746,168,147,143,206,75,4,68,5111,19,9,28,41,108,45,32,16,7,3,7,0,0,0,10,312,0,0,11,32,34,28,45,28,12,4,3,0,6,0,13,204,0,3,15,110,205,129,178,65,5,17,13,15,10,0,10,770,0,0,22,38,173,176,289,188,41,26,23,31,17,7,15,1037,0,0,0,0,9,42,30,25,3,4,8,3,0,0,5,124,0,0,3,8,54,80,182,120,27,21,25,17,8,3,28,596,129,534,2257,1428,1137,391,480,279,27,29,19,22,27,10,131,6892,0,3,24,39,42,42,83,57,16,13,16,15,0,0,11,375,0,0,6,44,97,60,100,77,18,7,11,6,5,0,51,485,161,499,1131,1198,1282,1277,1888,856,254,204,176,181,57,33,259,9454,578,1881,5229,4744,6803,6730,11484,6631,1344,1209,1093,1218,503,148,1207,50796
LGA16380,0,0,4,15,69,48,76,63,22,19,35,36,7,4,16,402,9,3,8,6,11,0,18,3,3,0,0,0,0,3,4,65,0,0,6,10,7,0,8,0,0,0,0,3,0,0,0,40,8,6,13,30,53,57,127,35,3,11,9,5,0,8,13,370,4,3,0,3,13,5,12,19,0,0,0,4,0,0,0,62,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,17,0,0,0,0,12,15,37,24,12,10,3,11,0,0,12,132,152,485,1154,675,402,300,466,207,32,41,36,46,13,6,184,4202,0,3,18,39,32,33,56,56,7,3,3,14,8,4,9,293,0,0,0,6,11,5,13,16,0,7,3,3,9,0,4,80,64,136,203,195,155,99,199,127,33,37,33,30,11,8,31,1356,348,1018,1837,1444,1252,893,1551,900,182,241,212,243,98,48,399,10673
LGA16400,0,0,0,14,70,40,67,55,5,10,20,19,14,0,9,312,11,3,3,3,23,8,13,0,0,0,0,0,0,0,0,62,0,0,0,12,5,6,0,3,0,0,0,0,5,0,0,45,0,3,16,44,42,37,111,43,5,8,8,5,0,7,7,343,0,0,0,3,11,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,13,0,0,0,0,11,16,47,37,11,13,9,9,5,4,5,174,131,397,929,545,418,226,411,221,17,27,22,28,52,28,113,3566,4,0,9,24,29,27,50,37,8,5,14,8,11,3,10,236,0,0,0,5,9,3,7,11,0,4,5,9,4,4,3,69,50,95,217,212,122,94,150,97,15,24,25,16,8,3,40,1167,330,886,1597,1275,1146,725,1246,719,126,163,186,178,120,58,310,9067
LGA16490,0,0,5,5,61,45,150,177,41,37,34,52,21,4,13,640,7,3,10,11,30,5,4,5,0,0,0,0,0,0,0,69,0,4,0,10,13,0,9,7,0,0,0,0,0,3,3,63,0,0,11,19,25,54,82,41,6,11,11,15,0,0,4,286,0,0,0,6,26,16,13,34,7,4,0,5,4,0,0,119,0,0,0,0,8,4,4,5,0,0,0,0,0,0,0,18,0,0,0,12,8,20,42,23,8,6,3,5,8,3,6,134,39,164,504,315,266,183,330,152,7,5,13,18,6,7,44,2073,0,4,23,29,44,58,79,70,16,3,4,8,11,0,0,350,0,0,0,11,21,14,19,7,0,0,0,9,0,0,9,86,42,133,272,254,218,226,295,191,41,35,30,40,26,7,39,1851,194,627,1398,1174,1285,1090,2179,1608,407,453,410,368,138,50,246,11617
LGA16550,0,0,18,98,234,152,244,196,62,42,61,92,35,6,36,1279,11,17,28,61,174,71,73,64,24,17,8,18,5,3,24,595,0,3,21,67,78,67,103,57,38,24,44,23,19,13,17,580,0,10,12,117,288,492,568,109,49,42,36,41,23,10,54,1838,0,4,5,26,53,42,44,17,4,13,15,9,9,5,5,250,0,0,0,13,81,89,78,33,13,9,12,22,10,4,3,361,0,0,5,27,85,90,163,92,42,20,24,37,13,4,11,609,66,197,689,628,693,849,1729,1578,375,406,437,515,211,38,200,8616,0,5,31,83,82,115,256,209,55,69,96,94,76,32,25,1228,0,3,16,148,124,58,90,71,16,38,25,41,20,4,30,675,133,392,686,1275,1258,1634,1899,1648,608,658,858,972,379,81,347,12836,453,1710,3235,4137,6098,6740,9418,7101,2095,2356,2903,3612,1551,373,1413,53185
LGA16610,0,0,0,3,22,18,39,22,9,6,0,8,3,0,9,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,8,3,0,0,7,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3,6,3,3,0,0,0,0,0,3,22,17,67,150,63,46,25,21,11,0,3,0,0,0,0,29,449,0,0,6,0,12,8,19,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,20,31,29,20,14,8,17,3,0,3,4,0,0,13,160,34,153,246,189,158,130,178,111,24,24,40,37,14,6,65,1421
LGA16700,0,0,24,90,369,330,498,458,99,172,210,278,99,20,33,2697,0,0,6,21,92,44,39,36,13,11,12,7,0,0,0,279,0,5,19,59,107,84,140,87,12,16,21,33,35,3,10,616,0,7,15,44,94,123,176,84,43,23,27,39,29,0,10,723,0,4,21,70,209,205,156,89,28,29,47,38,24,3,17,951,0,0,3,10,148,188,151,148,35,49,39,51,20,3,12,860,0,0,4,22,66,100,249,122,37,34,32,24,14,3,16,726,68,161,445,351,360,390,505,288,50,60,23,48,25,7,81,2857,0,8,23,32,50,86,104,91,24,28,31,38,37,14,13,578,0,0,3,248,224,81,135,156,39,65,81,106,61,9,16,1238,56,142,439,668,844,915,1037,1032,377,441,443,418,176,31,112,7141,333,1169,2626,3560,8013,9020,13643,9534,2699,2919,3015,3666,1640,350,1148,63339
LGA16900,0,0,0,28,107,52,82,61,19,28,24,15,7,0,14,442,0,6,5,14,55,12,7,5,0,0,0,0,0,0,0,113,0,0,0,6,9,3,18,6,5,0,0,0,3,0,3,50,0,0,3,26,31,34,89,47,5,0,5,10,9,4,0,256,0,0,0,3,8,10,3,6,0,4,0,3,0,0,3,37,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,18,0,0,0,3,12,21,61,43,11,7,11,12,3,0,0,184,87,406,1670,686,307,142,287,113,12,22,24,16,15,3,123,3914,0,0,6,29,17,15,28,23,6,3,3,5,0,0,0,137,0,0,0,38,31,13,13,14,7,0,4,9,0,0,3,135,49,268,678,654,255,218,187,126,23,24,23,25,14,4,66,2603,233,1286,3288,2184,1237,888,1279,840,140,158,158,158,66,25,343,12280
LGA16950,0,0,0,24,104,72,77,115,36,27,26,27,33,6,19,569,6,9,13,7,41,7,5,7,0,0,0,0,0,0,0,111,3,4,8,12,7,8,9,3,0,0,0,0,0,0,0,59,6,7,26,50,46,59,81,14,5,4,3,7,9,0,8,321,0,0,11,3,9,12,9,22,4,0,5,11,0,4,0,83,0,0,0,0,7,3,5,3,0,0,0,0,0,0,0,16,0,0,0,3,13,20,60,42,17,8,9,4,10,0,16,202,241,764,1803,951,556,300,466,190,25,27,17,39,9,7,261,5673,6,5,19,57,52,51,84,47,10,10,18,12,9,5,11,395,0,0,0,10,15,13,16,14,12,5,3,0,0,0,12,102,104,286,385,407,205,153,146,103,25,27,39,48,16,12,92,2043,526,1749,3009,2175,1619,1082,1541,1012,258,223,253,336,159,37,660,14634
LGA17000,0,0,0,4,28,19,36,67,10,5,15,12,0,4,8,203,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,9,12,74,7,3,0,4,7,11,0,5,135,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,9,0,0,0,0,0,4,20,6,3,0,0,5,4,0,0,47,11,33,99,92,58,46,71,30,15,0,0,0,4,6,15,478,0,0,4,4,5,5,12,5,0,0,0,0,0,0,5,36,0,0,0,0,3,0,12,10,0,0,0,0,0,0,0,29,4,20,14,20,22,26,54,24,8,0,3,6,7,0,0,215,26,108,172,218,234,210,499,247,57,34,54,67,37,39,60,2067
LGA17040,0,0,0,0,10,10,9,8,0,4,3,11,3,5,10,69,5,3,4,0,6,0,4,0,0,0,0,0,0,0,0,28,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,8,6,12,11,22,5,3,0,8,0,3,5,0,78,0,0,0,4,0,0,10,0,3,0,0,8,0,0,0,30,0,0,0,0,0,0,6,5,0,0,9,43,0,0,9,75,0,0,0,0,3,0,33,17,0,0,4,5,0,0,0,72,28,81,228,116,76,57,83,26,0,11,6,15,5,3,23,773,0,0,7,15,17,11,15,15,4,0,0,0,3,0,6,100,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,16,18,65,77,67,61,34,50,25,9,14,20,47,31,9,26,543,86,297,479,341,312,212,347,216,52,74,81,216,87,40,128,2965
LGA17080,0,0,0,0,12,8,18,23,3,3,6,0,6,0,3,72,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,73,13,8,13,8,6,7,5,0,140,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,11,0,0,0,0,3,0,18,11,0,4,0,5,0,0,4,47,15,60,103,45,26,12,19,11,0,0,0,3,0,0,10,302,0,0,0,3,0,0,10,9,0,6,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,10,16,48,26,16,11,19,15,4,5,5,3,3,0,14,195,32,119,194,130,145,83,235,134,29,44,35,47,30,8,106,1362
LGA17100,0,0,4,17,100,98,129,131,27,35,54,74,20,3,13,704,0,0,4,3,28,8,6,3,6,0,0,0,0,0,0,62,0,3,5,19,28,26,30,16,8,9,7,4,4,3,0,152,0,0,5,16,13,18,21,11,0,0,0,0,0,0,0,86,0,0,4,49,378,321,211,135,19,15,21,31,6,6,48,1250,0,0,0,0,36,47,52,74,24,27,32,39,7,0,9,334,0,0,0,10,21,38,92,65,29,19,11,15,0,0,16,321,3,23,43,45,27,46,56,45,8,11,8,10,0,0,7,342,0,0,8,7,6,17,22,17,4,5,3,15,3,0,4,114,0,0,3,289,325,115,105,83,32,28,49,40,15,0,23,1109,27,62,155,267,282,252,288,236,77,111,104,108,32,3,43,2048,80,406,802,1623,3150,3126,5036,3755,1334,1644,2244,2270,634,155,605,26863
LGA17150,0,0,36,87,336,181,259,213,50,59,52,60,20,5,26,1376,19,9,15,42,175,61,98,70,10,20,11,4,0,0,16,547,0,4,29,38,78,38,71,21,8,3,8,5,8,0,10,327,0,12,38,177,236,228,366,137,55,32,27,65,29,9,16,1418,0,0,12,23,43,24,31,18,7,4,0,5,0,0,4,174,0,0,3,9,50,28,38,13,0,4,0,4,0,5,4,159,0,0,3,15,33,97,182,145,34,19,14,32,11,3,11,601,262,710,1845,1284,1111,864,1848,1058,190,119,171,116,50,30,201,9861,7,3,51,83,94,139,182,162,31,27,30,41,28,22,26,919,0,0,6,139,168,79,70,44,16,12,16,29,0,5,26,596,170,380,864,1225,1027,1172,1667,1116,256,248,215,198,87,37,133,8783,781,2467,5371,5073,6223,5901,8606,4945,999,844,854,881,383,176,898,44390
LGA17200,0,0,11,103,442,388,366,342,136,119,142,229,84,16,42,2420,17,18,16,35,146,52,103,112,25,37,44,70,19,10,21,715,3,3,21,80,128,177,272,142,46,47,73,61,54,22,24,1153,0,12,32,131,207,328,375,181,63,54,58,74,53,25,10,1601,0,0,20,39,96,87,103,44,13,16,23,20,14,3,11,485,0,0,3,16,127,170,217,236,76,76,106,124,53,11,34,1241,0,0,7,15,154,325,1638,1769,679,474,406,549,143,25,200,6381,90,290,803,763,994,1251,2306,2116,632,629,744,888,305,116,180,12109,9,13,50,138,184,295,539,518,153,157,204,264,180,65,45,2819,0,3,3,303,486,250,288,322,119,159,142,145,66,22,58,2369,111,224,572,1069,1255,2049,2563,3054,1173,1402,1723,2515,955,203,282,19149,339,1081,2832,4519,8251,11047,18368,18266,6155,6783,7708,10200,4189,1153,2040,102929
LGA17310,0,0,0,3,31,28,104,204,31,37,27,35,8,7,18,537,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,3,4,6,0,0,0,0,0,0,0,20,0,0,0,11,5,22,32,24,4,14,6,11,9,0,0,140,0,0,0,0,0,5,10,16,0,0,0,13,0,0,0,43,0,0,0,0,0,3,14,19,14,13,22,69,12,0,9,171,0,0,0,0,4,3,16,19,6,0,4,15,4,0,0,80,35,148,287,147,58,65,92,34,3,26,9,6,0,0,47,958,0,0,15,19,18,15,12,7,3,0,0,7,3,0,5,110,0,0,0,0,5,0,25,34,31,91,99,31,11,0,16,348,7,23,52,42,47,28,92,98,49,17,21,41,16,18,11,560,71,282,461,365,325,315,736,863,265,376,370,448,153,75,180,5290
LGA17350,0,0,0,0,0,0,17,11,3,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,29,20,8,11,6,3,0,0,0,0,0,0,5,102,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,0,0,9,5,0,4,3,3,4,0,4,0,7,0,4,47,8,35,46,34,31,24,40,35,15,7,9,3,4,4,13,322
LGA17400,0,0,0,0,0,0,3,5,0,0,0,10,0,0,3,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,0,0,0,0,0,0,6,18,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,31,52,38,19,8,13,0,0,0,0,0,0,0,7,175,0,0,7,3,0,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,10,17,3,0,5,0,0,0,4,3,0,8,80,19,63,102,111,84,43,54,41,4,9,3,15,0,0,39,590
LGA17420,0,0,42,316,1043,609,628,360,65,97,82,103,58,7,42,3449,5,13,24,49,227,62,51,32,3,0,4,3,0,0,3,486,0,4,22,74,129,88,236,108,31,26,27,20,14,4,10,792,0,3,18,116,226,499,883,451,161,151,174,190,88,29,42,3038,0,6,38,102,653,801,889,343,49,57,46,68,19,15,9,3096,0,0,4,13,146,186,147,53,15,6,9,10,6,0,20,616,0,0,4,16,39,68,133,108,28,12,29,13,5,4,10,465,122,356,1065,753,820,626,1154,633,98,101,76,67,57,25,103,6037,0,6,27,56,74,91,222,151,36,47,57,109,51,15,11,970,0,0,6,213,232,77,98,64,24,19,24,23,15,0,10,796,129,313,638,1018,1157,1172,1506,779,230,247,226,223,121,50,141,7954,514,1603,3538,4686,10489,12744,21088,10714,2433,2426,2158,2333,1167,394,1140,77434
LGA17550,0,0,6,17,85,61,119,127,27,19,30,34,7,7,15,573,4,4,3,8,33,5,8,5,4,0,0,0,0,0,5,87,0,3,3,13,12,4,7,5,3,0,0,0,0,0,0,64,0,4,22,49,77,71,125,49,14,7,3,13,21,0,12,470,0,0,3,3,8,3,9,0,0,0,0,4,0,0,0,50,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,29,0,0,0,5,18,28,79,32,16,5,17,15,4,0,4,228,165,591,1400,810,496,372,674,257,41,25,37,66,27,17,269,5239,4,10,40,37,47,55,112,43,12,11,14,11,14,0,15,413,0,0,0,3,6,6,11,20,3,0,3,5,6,0,4,70,49,138,235,260,202,147,384,305,94,76,85,81,41,6,71,2165,369,1168,2202,1895,1849,1474,2562,1419,337,266,285,330,175,57,627,15019
LGA17620,0,0,0,6,11,7,6,29,10,7,3,16,0,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,15,11,0,8,0,0,0,0,0,42,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,31,82,45,30,21,22,28,8,4,5,13,7,0,12,309,0,0,0,3,5,0,9,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,8,13,13,6,42,20,4,9,4,53,14,19,6,212,21,73,115,122,119,83,196,159,47,48,67,142,44,27,45,1307
LGA17640,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,38,77,48,34,10,25,4,3,5,0,0,0,0,3,272,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,9,22,17,3,0,6,0,0,0,0,0,0,0,0,73,20,82,138,104,98,55,71,35,14,8,13,4,0,3,18,649
