LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA12390,5,0,0,6,0,3,0,0,0,71,0,91,0,0,0,0,0,0,0,0,0,28,0,39,0,0,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,0,0,16,0,23,0,0,0,5,0,5,0,6,5,109,0,128,0,0,0,6,0,3,0,18,0,47,0,85,11,13,0,7,0,17,7,47,0,479,8,581,8,7,0,15,0,47,0,49,3,220,0,360,17,22,0,20,0,65,3,40,8,186,8,372,39,42,0,101,9,57,8,40,6,183,4,491,48,28,5,71,0,46,5,26,8,47,0,284,107,29,3,74,9,50,5,21,0,56,5,352,360,42,9,213,26,70,13,26,6,48,0,809,253,21,5,132,15,17,5,17,0,44,0,506,195,7,6,72,14,24,4,8,6,21,4,363,119,8,0,27,6,5,0,0,0,8,3,178,197,15,6,62,12,27,4,7
LGA12700,0,0,0,0,0,0,0,0,0,23,0,25,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,3,0,22,0,28,0,0,0,4,0,0,0,10,0,7,0,25,0,4,0,0,0,5,0,11,3,131,0,163,3,0,0,6,0,4,0,18,0,61,0,100,0,8,0,0,0,13,0,12,3,66,3,116,7,9,0,16,0,12,0,15,3,63,0,139,12,10,0,12,0,6,3,8,0,24,0,78,17,6,0,33,0,13,0,4,4,18,0,96,35,13,0,23,0,24,0,7,4,11,0,127,17,9,0,30,3,8,0,0,0,6,0,74,30,6,0,14,3,3,0,0,0,3,0,64,19,0,0,6,3,3,0,0,0,0,0,35,44,4,0,14,0,14,0,3
LGA12730,4,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,5,0,26,0,40,0,0,0,3,0,4,0,3,0,12,0,23,0,4,0,0,0,4,0,16,0,110,4,135,4,4,0,4,0,11,0,8,0,49,4,78,5,0,0,11,0,13,0,13,0,41,0,92,13,12,0,24,0,11,3,15,0,35,0,109,12,4,0,10,0,3,0,4,0,8,0,45,16,5,0,15,0,9,0,0,0,7,0,65,59,5,0,38,7,19,6,0,0,5,0,142,41,5,0,24,0,0,0,0,0,6,0,87,20,0,0,10,0,4,0,0,0,5,0,38,15,0,0,5,0,0,0,0,0,0,0,22,20,5,0,9,0,4,0,5
LGA12750,0,0,0,0,0,0,0,3,0,91,5,101,0,0,0,0,0,0,0,3,0,59,0,70,0,0,0,0,0,0,0,5,0,26,0,32,3,0,0,0,0,0,0,11,0,23,0,34,6,10,0,0,0,0,0,16,0,173,9,204,0,3,0,4,0,4,0,29,4,101,8,149,0,12,0,8,0,15,4,89,8,878,13,1037,7,22,0,13,3,25,9,85,14,437,0,626,17,33,3,33,0,47,3,66,5,447,4,664,38,46,3,79,7,55,10,83,13,433,4,777,20,27,0,77,0,35,4,40,9,165,0,383,50,31,6,77,3,33,5,39,6,134,0,388,133,58,12,128,9,54,13,52,10,160,0,625,88,17,3,84,6,27,5,26,3,80,0,344,82,16,5,36,9,19,4,11,5,47,0,228,37,8,3,16,5,8,3,8,0,22,0,98,71,20,3,45,12,32,4,19
LGA12850,0,0,0,5,0,5,0,3,17,749,9,780,0,0,0,0,0,0,0,5,0,150,3,161,0,0,0,0,0,0,0,12,0,110,0,127,0,0,0,0,0,0,0,18,3,121,5,152,0,5,0,0,0,6,0,31,13,557,14,625,0,0,3,0,0,17,0,52,27,308,10,425,0,6,4,0,0,57,5,93,50,2490,45,2755,3,16,17,0,4,98,11,108,56,910,15,1245,13,23,10,25,10,205,13,126,67,530,14,1027,31,42,29,67,29,185,30,104,80,498,10,1101,38,21,32,57,19,135,30,60,56,129,3,578,95,32,25,72,35,108,25,49,25,135,0,590,254,41,42,158,125,194,41,58,31,147,10,1107,224,36,21,97,80,86,24,30,17,61,3,675,169,24,15,64,54,46,13,19,5,32,0,438,101,3,4,31,20,28,9,10,3,7,0,232,172,19,12,64,28,36,6,7
LGA12870,4,0,0,0,0,0,0,0,0,37,0,38,3,0,0,0,0,0,0,3,0,14,0,14,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,5,0,7,0,16,0,0,0,0,0,0,0,9,0,50,0,70,0,0,0,0,0,5,0,3,7,29,0,46,0,0,0,6,0,0,0,21,0,242,5,281,4,10,0,0,0,17,0,23,4,112,0,176,7,14,0,7,0,21,0,22,7,81,0,164,11,11,4,26,0,19,4,19,0,98,0,195,13,7,0,17,6,14,0,6,0,30,0,98,22,4,0,24,0,18,0,5,0,20,0,111,71,11,5,64,3,20,7,9,4,19,0,200,44,8,0,32,3,5,4,0,4,16,0,113,26,0,6,28,0,4,0,3,5,4,0,79,9,0,0,5,4,3,0,0,0,0,0,28,31,0,0,11,0,0,0,0
LGA12900,6,0,3,5,0,0,0,0,0,8,0,18,0,0,0,0,0,3,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,37,0,41,6,0,0,0,0,3,0,4,0,3,0,16,8,3,0,0,0,6,0,15,0,138,0,170,3,4,0,4,0,14,0,12,5,43,0,81,3,8,0,11,0,18,0,5,4,46,0,101,9,9,0,22,0,8,6,7,0,41,0,107,9,9,0,20,0,6,0,4,0,9,0,54,30,4,0,14,4,10,0,3,0,10,0,68,48,5,4,31,3,8,0,6,4,11,0,119,47,5,0,20,0,3,0,3,0,4,0,80,25,3,6,10,0,0,0,0,0,4,0,49,17,0,0,4,0,0,0,0,0,0,0,22,29,3,0,10,5,8,0,4
LGA12930,0,0,0,0,0,0,0,0,3,653,3,669,0,0,0,0,0,0,0,3,4,178,3,190,0,3,0,0,0,0,0,16,10,111,0,137,0,0,0,0,0,0,0,13,6,60,3,81,0,4,0,0,0,4,0,35,7,422,0,480,3,4,0,0,0,13,0,37,34,199,0,286,0,8,9,0,0,30,6,66,43,1223,13,1390,3,27,12,9,3,50,3,97,34,570,9,826,5,77,20,32,5,111,16,120,60,526,5,981,31,130,38,86,28,132,38,141,47,511,10,1197,41,66,28,81,30,116,33,91,25,197,0,714,105,79,26,164,43,123,27,89,25,210,3,901,371,115,47,319,144,260,72,146,56,270,8,1819,366,73,22,229,120,108,41,56,19,116,10,1168,344,21,16,139,73,89,23,32,12,82,3,831,288,25,6,91,41,40,6,18,3,38,0,558,744,71,15,194,63,144,9,53
LGA12950,6,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,15,0,21,0,0,0,4,0,0,0,7,0,3,0,17,4,5,0,0,0,0,0,4,0,63,0,75,7,4,0,0,0,0,0,8,0,23,0,48,6,8,0,4,0,4,0,0,0,21,0,48,3,6,0,12,0,8,0,0,3,16,0,56,4,0,0,5,0,7,0,3,0,5,0,22,13,5,0,13,0,3,0,0,0,0,0,33,15,3,0,14,0,4,0,3,0,5,0,47,17,4,0,5,0,0,0,0,0,0,0,29,13,0,0,11,0,0,0,0,0,6,0,22,5,0,0,3,0,0,0,0,0,0,0,7,8,0,0,0,0,3,0,0
LGA13010,4,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,5,0,8,0,10,0,0,0,0,0,0,0,3,0,40,0,47,4,0,0,0,0,0,0,9,0,13,0,28,5,7,0,8,0,7,0,12,7,207,0,249,0,5,0,3,0,5,0,22,0,50,0,99,12,12,0,12,0,14,0,15,0,35,0,97,20,8,5,16,0,12,0,7,0,37,0,108,9,6,0,16,0,4,0,6,0,4,0,56,28,6,0,27,3,4,0,3,0,6,0,77,33,3,0,36,10,14,0,4,0,8,0,111,33,3,5,16,0,6,0,0,0,8,0,65,17,0,0,7,5,4,0,0,0,3,0,36,13,0,0,0,0,0,0,0,0,0,0,20,24,3,0,4,0,0,0,0
LGA13310,6,0,0,0,0,0,0,0,0,60,0,66,5,0,0,0,0,0,0,0,3,17,0,27,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,12,0,12,0,5,0,0,0,0,0,0,0,65,0,86,0,3,0,5,0,0,0,21,0,38,0,62,0,8,5,4,0,8,0,29,0,351,9,418,8,10,5,8,4,10,0,28,10,180,4,248,4,26,0,15,0,37,4,30,4,138,5,269,11,35,5,57,3,47,6,38,5,162,3,368,21,13,0,38,5,37,0,23,5,52,0,197,55,12,6,52,3,31,0,13,9,44,0,230,173,16,5,121,16,58,5,19,0,46,0,459,148,15,7,94,11,20,3,15,4,24,0,338,104,10,3,45,8,18,0,6,3,10,0,205,57,3,0,24,3,6,0,4,0,0,0,108,122,12,3,41,9,38,3,5
LGA13340,4,0,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,4,0,20,0,36,0,0,0,0,0,0,0,10,0,11,0,24,0,4,0,5,0,5,0,11,0,147,0,177,3,3,3,5,0,15,0,6,3,49,3,92,7,10,0,15,0,8,5,18,8,51,0,113,9,11,0,21,3,18,0,10,0,40,0,117,12,0,0,20,0,14,4,4,0,16,0,68,23,8,0,17,6,5,0,6,0,11,0,78,62,13,0,43,9,15,0,10,0,14,0,168,43,5,0,16,0,4,0,7,0,10,0,88,32,5,6,19,3,5,0,4,0,4,3,75,12,4,0,15,0,0,0,0,0,0,0,31,39,0,0,13,5,5,0,0
LGA13450,0,0,0,0,0,0,0,0,0,57,3,66,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,13,4,0,0,0,0,5,0,7,0,49,0,65,0,3,0,0,0,5,0,7,0,19,0,38,0,5,0,5,0,9,0,20,0,198,4,235,4,10,0,5,0,23,0,30,4,86,3,160,7,25,4,20,0,34,3,30,0,82,0,200,27,31,0,59,0,40,11,18,9,62,4,255,35,18,0,43,10,18,0,12,0,20,4,154,90,7,5,62,11,16,8,3,6,32,3,238,186,19,0,96,12,26,4,4,5,30,0,394,117,3,0,60,3,18,0,6,0,20,3,224,86,6,5,36,4,10,0,3,0,14,3,166,50,0,0,21,4,4,0,3,0,10,0,91,80,8,4,28,9,5,0,3
LGA13550,3,0,0,3,0,5,0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,23,0,37,0,0,0,0,0,0,0,8,0,11,0,19,4,3,0,0,0,5,0,10,0,111,4,131,0,12,0,5,0,11,0,8,3,46,0,93,12,8,0,15,3,31,0,14,0,38,0,111,19,6,4,14,0,17,0,10,0,51,4,126,12,5,0,20,0,9,0,0,0,14,0,72,26,0,0,21,5,12,0,0,0,12,3,85,54,9,0,41,5,14,0,12,4,13,0,146,51,4,0,36,4,7,0,3,0,6,0,105,39,6,0,25,0,3,0,0,0,4,0,80,46,3,0,12,3,5,0,4,0,0,0,68,58,4,0,20,0,9,0,5
LGA13660,5,3,0,4,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,20,0,32,3,0,0,3,0,5,0,0,0,7,0,18,0,4,0,3,0,5,0,12,3,100,0,130,6,5,0,3,0,0,0,7,4,40,0,73,12,9,0,11,0,5,0,3,0,20,0,65,3,5,0,11,0,0,3,0,0,14,0,46,6,8,0,11,0,0,0,0,0,0,0,29,9,5,0,11,4,10,0,0,0,0,0,33,26,0,0,20,0,5,0,5,0,5,0,61,17,0,0,10,0,6,0,0,0,0,0,30,12,0,0,3,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,11,11,3,0,8,0,0,0,0
LGA13800,0,0,0,0,0,0,0,0,0,147,4,159,0,0,0,0,0,4,0,0,4,51,0,60,0,0,0,0,0,0,0,6,0,24,0,36,0,0,0,0,0,0,0,10,0,22,0,35,0,3,0,0,0,7,4,17,3,121,6,161,0,0,0,0,0,4,0,21,8,60,0,102,3,10,4,3,3,11,0,36,17,535,10,630,3,16,3,7,0,38,4,46,15,247,5,388,15,29,0,11,0,66,5,54,25,271,0,473,22,40,4,56,14,67,16,74,17,229,0,545,22,28,8,66,13,71,6,25,13,91,0,351,60,33,13,75,32,68,16,35,12,105,0,450,238,75,19,213,68,147,30,63,26,95,5,978,256,40,10,171,54,60,17,9,8,46,5,684,216,16,3,111,33,54,10,18,4,27,0,494,155,16,7,60,22,22,3,6,3,18,0,306,278,15,3,112,24,70,9,5
LGA13850,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,14,0,0,0,0,0,0,0,5,0,0,0,7,3,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,3,0,24,3,32,6,0,0,7,0,7,0,0,0,7,0,29,4,0,0,8,0,11,0,5,0,5,0,34,0,0,0,9,0,9,0,0,0,0,0,16,10,0,0,7,0,0,0,0,0,0,0,20,18,6,0,16,0,0,0,0,0,3,0,45,12,3,0,3,3,0,0,0,0,0,0,22,8,0,0,5,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,6,11,0,0,3,0,0,0,0
LGA13910,3,0,0,0,0,0,0,0,5,36,0,51,0,3,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,4,0,10,0,67,0,92,0,0,0,0,0,0,0,11,0,28,0,52,5,8,0,4,0,6,0,25,3,285,5,335,14,11,0,6,0,12,0,31,0,121,3,201,15,21,0,22,5,29,3,25,5,87,0,212,16,21,4,37,5,35,0,26,3,77,0,221,13,12,0,30,3,21,5,7,0,22,0,117,35,8,0,23,4,20,0,3,0,26,0,123,88,19,0,55,3,26,4,12,0,25,0,237,76,7,0,38,7,10,0,3,0,6,0,149,50,8,5,22,6,7,3,0,0,3,0,111,27,6,0,4,0,6,0,0,0,0,0,49,51,5,5,30,3,10,7,7
LGA14000,0,0,0,0,0,0,0,3,0,490,0,507,0,4,0,0,0,0,0,5,5,151,0,160,0,0,0,0,0,0,0,12,3,91,0,116,0,0,0,0,0,5,3,15,7,57,0,83,4,3,0,0,0,0,4,28,8,343,0,395,0,9,3,3,0,5,6,43,14,196,0,265,0,13,3,6,0,17,5,57,17,885,9,1018,6,30,10,3,0,40,6,94,28,584,4,805,8,55,8,17,3,75,16,108,27,659,3,998,19,92,15,73,12,112,20,121,26,657,3,1166,23,48,4,66,16,119,23,92,31,295,0,716,52,48,13,97,24,102,25,78,17,277,0,742,275,98,22,269,60,303,36,139,29,372,5,1595,342,71,12,256,66,120,21,71,14,209,5,1174,403,45,7,208,55,134,15,52,7,119,0,1046,323,18,5,143,41,46,8,24,3,49,0,665,1007,75,8,358,79,284,5,80
LGA14100,0,0,0,0,0,0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,3,0,3,0,9,0,15,0,0,0,0,0,0,0,4,0,51,0,57,0,3,0,0,0,3,0,0,0,26,0,30,3,0,0,0,0,5,0,4,0,51,0,78,0,3,0,3,0,10,0,7,4,47,0,77,0,0,0,0,0,5,0,6,0,22,0,43,6,3,0,3,3,4,0,6,0,32,0,59,14,7,0,16,6,22,3,11,0,51,0,137,21,4,3,19,3,7,0,8,0,23,0,100,27,6,3,13,7,9,4,7,0,18,0,94,25,6,0,4,3,0,3,3,0,9,0,61,126,33,3,74,11,63,6,44
LGA14170,3,0,0,0,0,6,0,0,5,313,5,334,0,3,0,0,0,0,0,9,0,103,0,115,0,0,0,0,0,0,0,6,0,42,0,53,0,0,0,0,0,0,0,5,0,39,0,47,0,3,0,3,0,0,5,10,3,252,4,280,0,11,0,0,0,8,4,31,15,94,0,162,0,16,3,0,0,24,3,60,17,814,12,949,3,27,0,8,5,51,11,81,31,361,6,586,9,63,22,28,8,92,25,119,34,386,8,783,34,115,27,98,25,151,51,170,34,368,8,1075,34,67,14,112,37,131,35,89,25,168,3,713,90,84,22,143,57,140,38,73,18,204,0,872,492,176,40,458,134,352,70,178,31,286,8,2214,801,105,21,472,118,202,39,91,27,154,0,2036,889,84,17,414,101,191,38,49,13,88,5,1886,996,38,8,306,69,104,13,25,3,47,0,1610,3828,122,21,813,187,532,27,103
LGA14220,13,0,0,5,0,0,0,0,0,32,0,45,0,0,0,4,0,0,0,6,0,15,0,22,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,0,0,3,0,9,7,5,0,5,0,0,0,9,0,47,0,73,0,4,0,0,0,8,3,11,0,24,0,50,6,4,0,3,5,6,0,32,3,293,7,354,3,8,3,8,0,17,0,29,3,103,0,182,14,3,0,18,0,35,5,24,3,85,0,182,16,17,0,44,3,21,3,14,0,84,0,206,16,9,0,23,0,17,0,3,0,20,0,99,47,12,4,44,4,12,6,6,0,10,4,142,103,20,9,57,14,13,3,14,0,12,3,247,56,4,0,25,3,6,3,0,0,9,0,112,38,6,0,14,3,0,0,0,0,9,0,73,35,0,0,9,3,0,0,0,0,0,0,45,37,4,0,13,0,7,0,0
LGA14300,3,0,0,0,0,3,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,4,6,9,0,21,0,0,0,0,0,0,0,9,0,73,0,89,4,0,0,0,0,8,0,3,0,25,0,45,5,0,0,4,0,10,0,12,0,20,0,59,0,10,0,12,0,5,0,5,0,21,0,58,4,0,0,9,0,0,0,0,0,11,0,39,16,5,6,11,0,7,0,0,3,8,0,48,27,0,0,17,4,9,0,0,0,6,0,73,22,0,0,15,3,3,0,0,0,0,0,52,20,0,0,13,0,7,0,0,0,3,0,43,11,0,0,3,0,0,0,0,0,0,0,18,14,0,0,6,4,0,0,0
LGA14350,4,0,0,0,0,0,0,0,0,61,0,68,0,0,0,4,0,0,0,5,4,30,0,44,0,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,3,0,18,0,27,5,0,0,6,0,0,0,11,4,109,4,135,5,3,0,3,0,3,0,15,3,65,3,99,3,18,3,6,0,11,3,57,6,581,9,715,5,20,0,12,0,24,3,71,6,291,0,438,12,28,0,21,3,41,4,53,9,200,5,381,26,46,0,48,5,33,3,41,8,195,0,416,19,25,0,39,3,21,0,29,3,49,0,192,41,19,4,42,6,25,6,13,4,51,0,208,93,27,8,80,7,23,4,13,3,43,0,313,56,14,9,48,11,12,4,7,0,18,0,179,38,6,0,26,0,7,0,5,0,11,0,97,26,7,5,6,0,3,0,0,6,5,0,49,43,7,5,19,3,3,6,6
LGA14400,0,0,0,0,0,0,0,0,0,48,0,55,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,3,0,4,0,5,0,65,3,78,0,0,0,0,0,0,0,5,4,35,0,47,0,3,0,0,0,4,0,20,0,269,9,308,5,5,0,4,0,0,6,33,6,201,0,255,3,5,0,3,0,14,0,34,5,240,0,306,3,20,0,24,0,22,3,30,4,252,0,363,6,14,0,8,3,15,5,18,11,95,0,170,16,14,0,28,4,11,4,17,3,107,0,207,48,35,6,68,16,50,5,38,18,132,0,405,51,20,0,64,6,34,6,17,6,53,0,260,46,7,0,50,8,19,3,10,3,24,0,175,44,3,0,27,0,3,0,6,0,16,0,102,113,19,0,51,19,41,4,29
LGA14500,0,0,0,4,0,3,0,8,0,427,3,442,0,0,0,0,0,0,0,0,0,124,0,139,0,0,0,0,0,0,0,10,0,67,0,77,0,0,0,0,0,0,0,3,4,29,0,34,0,0,0,0,0,0,3,13,3,220,0,245,0,9,0,0,0,3,4,29,17,125,0,183,3,13,0,0,0,3,0,34,11,452,0,519,5,20,0,3,0,10,0,52,11,362,3,469,0,33,10,12,0,35,5,75,18,431,0,629,14,54,0,31,8,45,19,82,15,507,0,776,9,33,6,32,3,52,3,66,7,273,0,487,22,42,3,55,9,73,10,68,10,373,5,673,127,71,11,118,37,176,14,133,26,521,0,1239,192,66,13,138,39,57,19,92,9,315,0,937,218,50,9,140,15,98,12,77,7,236,3,854,214,30,0,84,7,41,3,46,0,117,0,543,999,151,3,459,72,422,20,209
