LGA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
LGA17420,0,465,..,8046,461,8511,51,8561,..,679,73,749,5,747,..,180,15,196,0,196,..,39,4,42,0,42,..,1567,564,2135,12,2141,..,41,6,43,0,42,..,378,3,383,7,391,..,1606,223,1830,20,1854,..,260,13,274,4,276,..,175,14,189,4,192,..,260,37,288,0,293,..,20,0,20,0,20,..,176,17,191,0,191,..,548,7,554,5,562,..,545,54,594,0,600,..,885,18,908,4,913,..,111,4,112,0,112,..,2087,89,2174,16,2186,..,818,70,888,3,889,..,1369,69,1436,10,1442,..,215,40,257,0,260,..,213,30,242,0,241,..,327,63,390,4,390,..,2527,239,2769,77,2837,..,33315,5065,38388,336,38723,..,406,62,467,2071,2531,55962,33719,5131,38846,2406,97221,112395,..,..,..,..,112395,..,844,13,854,4,863,..,3613,224,3839,21,3856,..,19,0,19,0,19,..,5292,1105,6399,48,6446,..,11717,3790,15511,166,15678
LGA17550,0,3,..,220,21,240,0,245,..,101,12,119,0,123,..,160,18,178,0,178,..,0,0,0,0,3,..,16,7,20,3,23,..,6,0,6,0,6,..,60,9,65,0,65,..,7,0,8,0,8,..,40,0,42,0,38,..,225,10,230,0,234,..,32,6,34,0,34,..,15,0,15,0,15,..,8,3,14,0,14,..,113,4,114,0,116,..,33,5,40,0,40,..,113,3,115,0,121,..,28,0,28,0,28,..,294,10,300,4,302,..,173,8,187,0,184,..,12,0,15,0,15,..,134,14,150,0,150,..,11,0,11,0,11,..,43,9,50,0,50,..,372,42,416,4,426,..,2441,241,2688,35,2722,..,156,10,169,3226,3391,44468,2596,254,2852,3261,50586,85814,..,..,..,..,85814,..,56,0,62,0,62,..,26,0,31,0,30,..,108,4,110,5,121,..,74,34,106,5,111,..,148,60,203,5,208
LGA17620,0,0,..,25,3,31,0,31,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,7,4,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,27,0,27,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,3,0,3,..,42,0,45,0,45,..,9,0,9,0,9,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,9,0,9,..,41,10,51,0,48,..,215,59,278,5,280,..,17,0,22,429,452,6390,235,59,298,428,7119,12728,..,..,..,..,12728,..,10,0,11,0,11,..,7,5,9,0,9,..,3,0,3,0,3,..,17,8,22,0,23,..,46,53,105,0,104
LGA17640,0,0,..,9,0,9,0,9,..,4,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,23,4,23,0,23,..,97,7,105,0,105,..,9,0,14,320,334,3764,108,8,117,320,4198,7604,..,..,..,..,7604,..,0,0,0,0,0,..,4,4,9,0,14,..,9,0,9,0,9,..,11,0,11,0,11,..,8,0,10,0,10
LGA17650,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,7,0,7,..,15,0,12,0,12,..,77,3,86,0,86,..,10,0,10,181,186,2816,84,3,87,181,3086,5447,..,..,..,..,5447,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,11,0,11
LGA17750,0,15,..,434,32,465,5,473,..,45,4,49,0,47,..,11,0,11,0,11,..,0,0,0,0,0,..,17,3,20,0,19,..,6,0,6,0,6,..,251,20,274,0,274,..,28,5,34,0,29,..,8,0,8,0,8,..,12,0,15,0,15,..,13,0,13,0,13,..,13,0,16,0,19,..,11,0,11,0,11,..,99,5,100,0,103,..,13,0,13,0,13,..,81,5,88,0,88,..,30,0,30,0,30,..,229,8,233,0,236,..,67,5,67,0,67,..,49,0,49,0,46,..,53,14,68,0,71,..,0,0,0,0,0,..,31,7,39,0,39,..,770,310,1078,12,1090,..,2486,527,3008,22,3037,..,102,12,114,1715,1828,29858,2586,541,3126,1741,34728,57697,..,..,..,..,57697,..,75,0,77,0,77,..,299,35,335,5,339,..,155,0,156,0,161,..,68,22,87,0,87,..,239,132,372,10,381
LGA17850,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,28,0,28,0,28,..,0,0,4,141,149,1324,33,0,33,141,1502,2665,..,..,..,..,2665,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,0,0,0,0,0,..,6,0,4,0,4
LGA17900,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,6,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,6,16,0,16,..,7,0,7,0,12,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,25,0,25,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,35,5,35,0,35,..,130,12,145,0,149,..,16,0,16,688,700,1743,137,12,158,693,2592,3595,..,..,..,..,3595,..,4,0,4,0,4,..,0,0,0,0,0,..,22,0,24,0,24,..,4,5,3,0,3,..,10,3,13,0,13
LGA17950,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,35,0,33,0,33,..,0,0,0,140,145,1108,34,0,37,140,1279,2202,..,..,..,..,2202,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,5,0,5
LGA18020,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,20,0,22,0,22,..,5,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,0,23,0,23,..,104,7,113,0,113,..,8,3,9,619,631,3875,113,6,125,619,4612,7757,..,..,..,..,7757,..,8,0,8,0,8,..,4,0,4,0,4,..,12,0,17,0,17,..,0,0,0,0,0,..,4,0,6,0,6
LGA18050,0,3,..,137,3,145,0,144,..,495,33,527,9,533,..,137,20,148,0,148,..,0,0,0,0,0,..,89,13,100,0,100,..,17,0,21,0,21,..,0,0,0,0,0,..,54,5,57,0,57,..,111,3,116,0,115,..,603,43,643,5,648,..,662,98,766,3,767,..,0,0,0,0,0,..,70,6,71,0,71,..,75,6,80,0,80,..,69,5,71,0,71,..,113,6,115,0,115,..,13,0,13,0,13,..,272,15,281,0,285,..,970,51,1026,8,1028,..,14,0,14,0,10,..,78,16,101,0,101,..,35,5,40,0,40,..,67,5,72,0,72,..,1220,56,1277,14,1298,..,7166,631,7795,60,7851,..,128,9,139,1956,2088,25386,7288,642,7926,2013,35334,50164,..,..,..,..,50164,..,52,0,52,0,54,..,204,16,217,0,221,..,10,0,15,0,15,..,318,53,375,0,377,..,732,191,928,9,941
LGA18100,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,30,0,31,0,31,..,4,0,4,125,127,1606,34,0,35,125,1762,3302,..,..,..,..,3302,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,4,0,5,0,5,..,0,0,0,0,0
LGA18200,0,0,..,5,0,7,0,7,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,12,..,15,0,17,0,21,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,30,5,34,0,36,..,119,12,136,0,142,..,19,4,27,398,424,3022,146,18,164,400,3584,6255,..,..,..,..,6255,..,5,0,5,0,5,..,4,0,4,0,4,..,5,0,5,0,4,..,0,0,0,0,0,..,8,5,8,0,8
LGA18250,0,112,..,1119,60,1186,9,1188,..,251,56,308,0,309,..,798,180,983,8,991,..,14,0,17,0,17,..,717,258,979,0,979,..,33,8,38,0,38,..,60,0,60,0,64,..,214,33,243,6,248,..,72,6,76,0,76,..,136,10,144,4,146,..,124,15,135,0,131,..,8,0,8,0,8,..,57,0,58,0,58,..,188,3,189,0,189,..,281,32,312,0,314,..,247,6,254,0,253,..,57,0,55,0,55,..,770,44,814,0,815,..,310,31,339,0,339,..,124,4,128,0,125,..,281,70,349,0,349,..,25,0,28,0,28,..,188,16,207,5,212,..,848,128,978,31,1009,..,13886,3082,16965,124,17092,..,144,28,173,1207,1377,20740,14030,3111,17136,1332,39215,41979,..,..,..,..,41979,..,105,0,102,0,102,..,395,30,429,5,434,..,3,0,3,0,3,..,4826,1009,5830,31,5863,..,7349,2339,9686,62,9751
LGA18350,0,5,..,338,23,364,5,363,..,124,3,133,0,133,..,29,0,28,0,29,..,4,0,9,0,9,..,15,8,20,0,24,..,25,0,30,0,30,..,39,0,40,0,40,..,14,4,13,0,13,..,19,4,22,0,28,..,21,0,24,0,24,..,12,0,12,0,12,..,0,0,0,0,0,..,24,0,24,0,24,..,40,0,46,0,46,..,15,6,17,0,17,..,61,0,61,0,61,..,16,0,15,0,15,..,129,5,135,0,135,..,93,8,99,0,101,..,5,0,7,0,7,..,61,8,65,0,65,..,10,0,15,0,15,..,26,7,31,0,39,..,234,30,267,3,272,..,1759,162,1921,26,1944,..,66,9,74,1287,1360,24090,1825,167,1993,1308,27397,46361,..,..,..,..,46361,..,73,0,73,0,73,..,86,6,96,0,96,..,6,0,5,0,5,..,76,24,96,0,99,..,170,48,222,7,224
LGA18400,0,5,..,63,6,66,0,66,..,171,11,184,0,181,..,5,0,5,0,5,..,12,7,16,0,17,..,8,0,11,0,11,..,19,5,24,0,24,..,0,0,0,0,0,..,5,0,5,0,5,..,24,0,24,0,24,..,18,0,19,0,19,..,18,0,18,0,18,..,8,0,8,0,8,..,48,3,49,0,49,..,10,0,10,0,10,..,10,0,10,0,10,..,36,0,34,0,34,..,13,0,13,0,13,..,61,3,66,0,66,..,127,10,141,0,141,..,0,0,0,0,0,..,28,7,38,0,38,..,24,0,24,0,31,..,28,6,39,0,39,..,305,45,348,5,352,..,1416,168,1593,15,1611,..,70,3,75,1197,1272,24048,1494,174,1666,1216,26931,48361,..,..,..,..,48361,..,34,0,29,0,29,..,316,38,351,0,358,..,22,0,22,0,22,..,45,22,64,0,67,..,102,37,141,4,138
LGA18450,0,63,..,1009,72,1084,4,1083,..,1280,288,1577,7,1583,..,144,18,161,0,161,..,15,4,25,0,25,..,121,31,157,3,157,..,1660,589,2245,14,2256,..,316,19,339,6,342,..,113,28,141,4,143,..,155,36,192,3,195,..,390,138,528,5,526,..,114,14,127,0,126,..,35,0,35,0,35,..,641,146,795,7,803,..,207,8,207,0,211,..,132,12,136,0,136,..,323,27,351,4,357,..,71,0,73,0,73,..,729,43,771,10,778,..,753,126,884,9,888,..,68,5,75,0,75,..,320,74,394,0,396,..,361,108,470,0,470,..,435,158,590,4,596,..,1734,354,2087,33,2122,..,14407,3036,17444,135,17584,..,378,79,456,4417,4865,86494,14788,3118,17897,4555,108948,171184,..,..,..,..,171184,..,156,0,153,0,161,..,2480,477,2952,17,2968,..,67,5,75,3,74,..,415,126,538,5,540,..,1839,442,2283,32,2313
LGA18500,0,3,..,111,10,114,0,118,..,253,7,261,5,269,..,93,7,104,0,102,..,0,0,0,0,0,..,64,4,71,0,71,..,16,0,16,0,19,..,3,0,3,0,3,..,63,3,67,0,67,..,70,0,68,0,70,..,155,15,173,0,173,..,251,22,276,0,274,..,0,0,0,0,0,..,44,0,51,0,51,..,42,0,39,0,39,..,50,3,56,3,58,..,62,4,63,3,66,..,12,0,12,0,14,..,158,5,170,4,172,..,302,13,316,0,321,..,13,0,13,0,13,..,70,12,85,0,85,..,45,4,48,0,49,..,75,10,90,0,90,..,555,31,584,4,594,..,4196,368,4565,50,4616,..,82,3,90,1336,1427,22507,4289,369,4658,1386,28543,42520,..,..,..,..,42520,..,55,0,58,0,57,..,130,10,142,0,142,..,0,0,0,0,0,..,551,58,607,4,614,..,1113,241,1353,13,1369
LGA18710,0,0,..,31,5,38,0,37,..,16,0,20,0,20,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,6,0,6,0,9,..,0,0,0,0,0,..,8,0,10,0,10,..,3,4,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,9,6,8,0,8,..,0,0,0,0,0,..,12,0,12,0,12,..,4,0,3,0,3,..,25,3,24,0,24,..,18,0,12,0,12,..,3,0,3,0,3,..,12,4,16,0,16,..,0,0,0,0,0,..,3,8,8,0,8,..,57,5,58,0,64,..,324,41,362,11,366,..,24,0,24,369,395,8017,348,41,384,379,8781,15750,..,..,..,..,15750,..,19,0,20,0,20,..,35,0,32,0,38,..,14,0,14,0,14,..,9,0,9,0,9,..,33,6,39,0,39
LGA19399,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,18,0,18,0,21,..,0,0,0,39,39,429,18,0,18,40,486,893,..,..,..,..,893,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4
LGA19499,0,8,..,40,3,36,0,36,..,9,0,11,0,12,..,0,5,3,0,3,..,0,0,0,0,0,..,9,5,11,0,11,..,3,0,3,0,3,..,5,0,5,0,5,..,12,0,12,0,12,..,6,0,6,0,6,..,14,0,14,0,14,..,6,0,12,0,6,..,6,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,8,..,12,0,12,0,12,..,5,0,5,0,5,..,9,0,10,0,17,..,38,3,39,0,43,..,27,3,28,0,28,..,6,0,6,0,6,..,9,0,6,0,8,..,0,0,5,0,5,..,13,8,20,0,20,..,79,15,98,0,102,..,488,80,573,10,579,..,16,0,16,1514,1530,2889,505,80,589,1519,4997,6417,..,..,..,..,6417,..,6,0,6,0,6,..,83,9,87,8,90,..,13,0,17,0,18,..,46,11,51,0,51,..,106,49,151,0,152
LGA19799,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
