SED_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SED10053,1276,1699,3773,4209,4873,2927,635,76,7,19469,838,270,764,625,733,1525,2253,1279,607,8893,125,163,398,331,387,338,269,174,107,2290,2236,2131,4938,5157,5986,4785,3163,1530,721,30650,550,2048,5495,6008,7187,4085,775,95,16,26256,1510,1059,1663,1874,1989,1720,700,103,11,10628,71,86,389,299,295,289,89,9,5,1537,78,79,137,137,146,98,26,24,3,726,2213,3265,7688,8327,9620,6196,1590,230,34,39150,85,135,193,181,162,123,22,0,0,905,212,79,100,78,59,97,31,3,0,660,306,207,299,260,224,220,50,3,0,1563,2519,3480,7982,8580,9842,6417,1634,229,35,40719,1900,486,1108,1006,1283,2720,4310,2443,943,16192,273,340,791,716,842,700,567,328,160,4727,4690,4301,9884,10307,11971,9829,6509,2999,1139,61638
SED10054,1342,2243,4380,4017,3838,2328,290,12,3,18441,1918,931,2110,1890,1738,2054,2253,1086,619,14599,168,146,384,336,290,252,191,100,37,1901,3425,3315,6881,6237,5869,4634,2732,1196,657,34946,488,2280,6174,6198,5736,3507,408,12,4,24805,1360,1611,2056,1898,1745,1205,316,18,0,10210,62,97,309,163,170,130,24,0,0,960,93,160,277,219,179,107,27,0,0,1071,2001,4150,8813,8485,7830,4957,777,32,3,37045,193,372,496,384,324,191,17,0,0,1974,441,277,253,207,163,125,12,0,0,1478,640,647,753,582,483,318,23,0,0,3454,2639,4797,9569,9071,8310,5277,798,32,3,40495,3966,1529,2812,2509,2519,3238,4216,1935,869,23594,337,323,717,632,603,480,341,165,58,3661,6947,6640,13099,12208,11435,8996,5364,2134,933,67753
SED10055,1638,2341,4529,4489,4506,2845,363,25,4,20743,1222,434,1210,1167,1126,1768,1851,900,255,9932,108,128,290,278,255,217,155,75,45,1555,2970,2899,6031,5931,5882,4833,2373,996,302,32222,756,2751,6789,6592,6708,4392,618,28,0,28627,1837,1524,1904,2200,2034,1567,424,42,3,11530,89,102,382,189,177,181,44,11,0,1179,66,101,190,169,148,89,26,5,0,799,2747,4474,9267,9149,9071,6230,1108,84,6,42138,128,209,233,188,172,167,13,0,0,1104,352,141,113,97,96,84,9,0,0,894,473,348,343,284,263,251,25,0,0,1997,3223,4827,9608,9436,9334,6487,1129,82,7,44131,2717,781,1567,1494,1532,2667,3494,1631,422,16309,223,264,579,553,507,451,294,132,73,3078,6156,5872,11758,11483,11372,9610,4916,1854,506,63519
SED10056,1184,1387,3247,3385,4050,3238,791,130,18,17428,1099,436,1023,858,896,1792,3243,2342,1054,12753,184,186,411,399,462,548,478,394,276,3335,2469,2017,4679,4638,5407,5572,4506,2864,1348,33513,705,1945,4455,4498,5546,4345,963,169,16,22648,1264,751,1704,2016,2118,2104,886,178,33,11041,86,91,295,198,230,342,140,26,8,1411,90,95,157,124,166,152,86,27,6,911,2142,2880,6608,6832,8062,6946,2076,402,61,36007,120,169,255,210,218,166,11,3,0,1143,154,84,121,88,82,104,19,0,3,660,271,252,381,301,299,268,29,4,3,1803,2418,3131,6987,7133,8364,7208,2107,403,63,37818,2316,677,1405,1266,1470,3114,6045,4367,1713,22375,390,417,861,795,953,1131,975,777,411,6714,5119,4233,9248,9196,10789,11450,9133,5550,2187,66906
SED10057,902,955,1863,2426,3214,2807,586,68,13,12840,869,385,891,865,1153,2706,4770,2966,1342,15955,105,94,161,183,263,358,429,370,342,2295,1880,1436,2916,3472,4628,5870,5784,3395,1701,31090,275,869,1996,2453,3383,2743,454,57,3,12238,1064,668,1277,1661,2072,2189,771,80,11,9786,85,91,184,168,223,310,74,18,3,1143,68,62,64,90,127,97,51,21,11,589,1495,1688,3520,4367,5804,5341,1348,176,28,23764,183,217,274,247,299,267,8,3,0,1487,188,98,139,128,136,176,23,0,3,890,365,312,406,375,431,437,39,7,6,2374,1862,2001,3928,4742,6233,5778,1383,180,33,26141,1817,630,1271,1459,2086,4741,9282,5662,2248,29196,209,192,347,374,571,717,848,656,529,4437,3885,2818,5545,6573,8890,11230,11517,6496,2812,59773
SED10058,976,2341,4843,3651,3559,2515,475,53,5,18413,586,483,783,780,851,1818,2570,1626,815,10309,68,165,311,197,263,317,259,256,383,2217,1630,2989,5936,4630,4671,4648,3296,1929,1203,30942,228,1865,6751,4621,4568,2981,385,33,5,21436,1154,1969,2321,2138,1978,1725,569,87,12,11959,57,136,404,214,169,186,56,8,0,1232,34,99,138,88,89,41,18,13,0,519,1473,4071,9611,7063,6799,4930,1034,143,13,35141,111,223,341,286,256,188,3,3,3,1417,229,219,199,138,106,109,25,0,0,1036,347,451,535,424,367,305,26,3,3,2454,1821,4521,10145,7488,7168,5227,1060,148,13,37598,1383,961,1299,1295,1660,3333,4820,2912,1278,18950,140,330,743,454,657,680,535,452,497,4483,3339,5810,12188,9238,9483,9240,6419,3508,1790,61027
SED10059,782,3342,9746,4997,3208,1782,359,31,9,24257,1076,2190,1265,705,625,949,1386,1073,378,9641,176,636,1341,606,380,313,223,172,71,3914,2040,6173,12353,6307,4215,3041,1977,1278,448,37817,116,2336,14169,8050,5313,2475,396,33,3,32896,766,2608,3957,2107,1459,1053,395,46,5,12402,59,148,471,336,156,94,34,0,0,1307,63,149,294,139,93,50,19,6,0,824,1009,5248,18898,10634,7019,3677,845,92,6,47423,21,168,414,271,238,187,6,0,0,1310,291,600,332,125,104,107,35,8,0,1591,317,760,741,392,344,296,43,7,0,2906,1320,6008,19644,11027,7364,3965,890,94,11,50330,1960,3729,2348,1204,1356,1986,2788,1916,659,17947,350,1133,2700,1388,966,747,521,342,122,8264,3637,10878,24691,13614,9689,6699,4192,2356,784,76543
SED10060,531,1598,7169,5202,4034,2846,1134,133,20,22665,842,266,642,994,988,1400,2613,1668,944,10357,78,177,705,498,370,334,283,167,151,2764,1450,2036,8516,6701,5386,4581,4024,1972,1121,35787,83,1504,11067,8137,5865,3612,996,115,13,31393,659,1210,1751,1784,1575,1731,1401,266,34,10413,37,64,416,302,153,148,92,19,0,1227,17,43,156,121,80,50,46,8,3,527,799,2815,13385,10334,7678,5544,2533,411,51,43564,16,59,230,266,232,189,25,0,0,1020,137,84,120,102,93,110,39,12,0,699,150,146,353,364,321,297,62,12,0,1715,956,2967,13734,10706,7998,5844,2600,423,51,45278,1750,552,852,1208,1291,2035,4197,2839,1456,16180,164,366,1372,985,716,649,527,297,226,5315,2869,3885,15965,12895,10009,8530,7322,3562,1732,66774
SED10061,1169,1550,2827,3179,3812,3000,825,149,23,16538,1277,902,1175,957,996,1818,3124,2138,971,13354,209,234,358,354,433,421,398,309,175,2899,2656,2692,4354,4491,5246,5238,4352,2593,1175,32794,490,1523,3608,3873,4926,3755,1018,198,30,19429,1215,1089,1622,1819,2013,1936,847,182,29,10747,114,131,251,182,194,254,76,40,6,1258,82,93,93,127,128,113,75,39,9,765,1907,2842,5575,5999,7257,6057,2021,459,74,32192,169,254,289,269,260,176,9,0,3,1441,260,214,171,124,104,121,19,3,0,1012,428,464,457,397,369,304,29,7,3,2456,2332,3309,6029,6390,7630,6355,2053,462,78,34642,2665,1534,1762,1533,1782,3197,5861,3852,1455,23638,452,470,734,708,845,901,827,561,255,5764,5449,5319,8531,8634,10252,10454,8740,4875,1786,64047
SED10062,1058,1787,3813,4131,4193,2815,561,64,11,18433,1260,433,1014,1064,1071,1855,2695,2076,1369,12843,64,96,256,197,195,162,171,132,142,1413,2389,2318,5081,5391,5454,4839,3434,2268,1520,32688,214,1564,5432,5568,5876,3596,584,49,7,22885,1306,1774,1784,2160,2134,1874,746,111,8,11903,75,89,263,250,170,164,58,7,0,1072,42,90,165,134,150,81,35,9,3,695,1637,3515,7645,8106,8326,5715,1420,174,20,36557,43,159,236,192,217,143,3,3,0,993,286,177,147,152,146,118,15,4,0,1042,327,336,384,344,356,262,27,4,0,2038,1966,3849,8023,8447,8684,5974,1448,178,24,38596,2733,935,1423,1347,1491,2921,4900,3700,2049,21497,133,209,493,385,372,341,312,239,203,2689,4832,4991,9941,10189,10550,9232,6651,4117,2269,62773
SED10063,1203,1444,3375,3564,3868,2791,685,120,21,17077,1180,472,1079,823,896,1713,2964,2123,1058,12305,165,132,297,304,350,308,335,285,165,2347,2551,2054,4742,4697,5115,4808,3984,2531,1241,31720,618,1783,4470,4681,5155,3585,807,134,21,21252,1243,821,1732,1942,1879,1791,740,155,25,10332,91,98,324,202,213,260,102,16,0,1317,75,61,112,126,136,80,61,29,13,694,2034,2772,6637,6951,7380,5709,1714,342,58,33596,189,226,282,249,230,171,14,3,0,1365,208,97,142,103,113,100,17,6,0,791,394,323,428,356,347,273,31,8,0,2164,2428,3094,7069,7307,7726,5987,1743,341,58,35763,2398,738,1412,1261,1533,2949,5417,3800,1611,21120,336,297,603,637,745,646,664,506,249,4687,5168,4126,9084,9208,10007,9578,7814,4653,1919,61566
SED10064,867,878,1875,2509,3428,3032,614,85,14,13311,1018,468,1027,984,1197,2710,4058,2293,1142,14897,118,112,221,254,366,420,421,320,245,2490,2005,1463,3126,3750,4993,6167,5099,2699,1405,30694,306,901,2004,2719,3558,2808,610,99,15,13018,989,663,1317,1718,2267,2539,730,97,15,10332,68,74,189,158,217,302,88,16,3,1119,65,63,104,112,121,118,52,29,7,676,1428,1698,3611,4710,6160,5768,1486,245,36,25145,152,215,285,234,265,246,12,3,0,1419,160,82,118,118,163,187,24,3,4,856,311,292,406,358,426,435,38,5,7,2277,1739,1986,4023,5069,6591,6200,1526,247,40,27419,2114,829,1677,1684,2250,5025,7947,4409,1847,27777,284,235,418,514,751,878,844,642,397,4963,4130,3053,6125,7264,9592,12095,10311,5302,2285,60162
SED10065,903,2159,7858,5229,4138,2455,495,36,12,23278,1342,847,2807,1986,1606,2276,2363,1632,870,15722,118,208,841,474,379,292,236,152,130,2831,2360,3219,11505,7686,6120,5019,3091,1817,1010,41828,237,1826,11939,8685,5778,3426,585,45,8,32529,1012,2044,3455,2567,2114,1515,509,73,9,13302,58,90,461,283,142,135,52,6,0,1223,40,109,320,204,119,86,25,5,4,915,1339,4074,16173,11735,8161,5160,1170,132,16,47959,75,242,873,496,330,234,15,0,3,2273,318,372,446,287,173,146,25,3,3,1770,392,610,1317,786,508,384,41,3,4,4043,1735,4684,17492,12518,8667,5541,1209,134,26,52006,3043,1694,3767,2679,2408,3662,4371,3011,1390,26026,263,470,1715,1085,716,593,442,290,207,5780,5046,6849,22971,16285,11798,9788,6025,3429,1620,83812
SED10066,1363,1980,4397,4174,3758,2700,490,35,3,18892,928,498,1316,1156,1022,1816,2773,1610,843,11959,135,140,304,268,267,218,227,144,80,1781,2423,2613,6016,5593,5044,4729,3495,1790,924,32628,645,2242,6379,6065,5357,3562,599,22,6,24871,1451,1296,1920,2019,1706,1532,555,64,0,10539,74,97,407,228,170,211,54,7,0,1261,56,95,154,125,121,75,32,3,3,666,2220,3732,8867,8440,7351,5379,1247,86,7,37336,147,261,291,243,212,145,6,3,0,1312,328,151,168,149,88,109,15,0,0,996,474,413,457,396,291,254,20,3,0,2309,2695,4147,9322,8831,7647,5633,1268,90,7,39649,2010,812,1749,1575,1512,2901,5053,2823,1242,19677,255,290,645,546,546,453,409,245,134,3523,4962,5246,11721,10956,9702,8984,6729,3153,1389,62846
SED10067,1084,1343,2670,3889,4575,3322,974,103,19,17972,841,197,443,762,746,1459,2885,2041,1394,10760,62,79,157,226,225,231,275,224,302,1769,1985,1618,3266,4880,5538,5013,4127,2364,1711,30510,313,1415,3758,5103,5976,3891,803,62,8,21326,1407,1206,1236,2340,2631,2537,1362,209,21,12951,58,70,229,226,186,193,89,20,3,1064,45,54,91,117,132,75,30,9,10,567,1820,2740,5315,7782,8924,6695,2282,300,37,35899,37,68,89,102,149,96,18,0,0,566,207,83,55,79,83,86,52,3,0,645,242,150,147,184,230,186,67,4,0,1205,2058,2899,5458,7963,9153,6879,2346,304,41,37108,1900,438,607,931,1016,2323,5135,3724,2155,18230,128,173,317,444,459,445,484,391,404,3257,4083,3507,6382,9348,10631,9649,7973,4425,2602,58589
SED10068,1115,947,2218,2953,3836,2923,519,53,5,14565,758,325,728,750,905,2479,4992,3209,1503,15652,87,78,185,179,264,301,443,334,204,2062,1960,1340,3127,3881,5000,5704,5957,3595,1703,32280,325,966,2658,3525,4273,2909,398,34,9,15096,1261,726,1398,1835,2342,2188,715,104,9,10576,104,59,196,155,194,254,64,3,0,1026,50,52,74,92,104,79,41,17,6,507,1737,1798,4319,5605,6912,5430,1223,165,21,27203,131,161,194,186,245,238,8,4,0,1169,230,89,95,115,140,159,28,0,0,857,358,244,295,296,383,403,38,3,0,2024,2098,2048,4607,5904,7300,5832,1261,169,21,29229,1731,512,1004,1157,1608,4345,9485,5971,2452,28265,186,165,381,365,524,631,844,608,321,4029,4019,2726,5996,7422,9429,10804,11591,6741,2785,61524
SED10069,1156,1272,2243,2983,3524,2498,527,48,11,14259,788,355,849,826,1007,2394,4134,2270,982,13607,123,104,232,234,298,319,403,295,129,2139,2064,1734,3334,4049,4827,5215,5061,2612,1115,30006,382,1285,2890,3687,4444,2840,409,41,12,15985,1290,947,1376,1825,2096,1926,714,102,8,10281,86,96,218,199,214,252,64,8,0,1144,44,69,88,93,107,91,36,8,5,544,1795,2394,4582,5804,6861,5101,1225,165,20,27956,196,210,230,226,274,193,5,3,0,1342,234,106,125,130,115,123,35,3,4,863,435,318,354,355,388,314,40,6,4,2212,2229,2714,4934,6156,7252,5422,1269,168,24,30162,1736,588,1165,1233,1587,3990,8010,4405,1595,24314,236,264,501,498,619,666,781,554,223,4342,4200,3561,6604,7884,9459,10079,10062,5134,1840,58816
SED10070,972,1809,3994,4042,3300,2314,398,19,3,16865,1334,560,1576,1625,1481,2368,3034,1686,782,14451,69,112,259,279,241,232,182,141,157,1678,2375,2488,5837,5946,5025,4916,3617,1850,942,32990,305,1853,5972,6279,5032,3313,576,15,3,23349,1079,1413,1762,2105,1618,1422,441,33,0,9881,56,75,270,197,103,150,43,9,0,905,53,98,210,180,139,93,17,9,8,808,1492,3446,8218,8760,6893,4974,1084,59,7,34935,93,237,372,327,258,184,12,0,0,1474,310,176,167,184,153,129,20,5,0,1136,401,413,538,509,409,307,26,3,0,2609,1899,3861,8756,9264,7309,5282,1110,63,7,37545,2838,1113,2232,2242,2251,3624,5622,3179,1216,24318,170,251,559,582,501,442,358,265,216,3355,4914,5224,11549,12087,10062,9351,7088,3515,1437,65220
SED10071,1480,2026,5458,6452,4627,2299,345,8,3,22702,1370,469,1347,1510,1030,1497,1831,796,275,10122,81,77,267,293,170,151,104,50,19,1214,2925,2565,7072,8255,5829,3950,2281,858,297,34036,484,1999,7650,10029,7129,3454,509,18,4,31272,1725,1617,2190,2937,1944,1249,370,25,0,12063,80,87,423,299,186,139,25,0,0,1241,49,90,198,216,148,61,21,3,0,785,2333,3795,10468,13477,9408,4900,920,45,5,45353,97,180,319,292,244,170,21,0,0,1325,436,244,182,204,105,96,20,0,0,1291,534,425,502,495,348,264,38,5,0,2618,2868,4223,10969,13973,9758,5166,964,51,5,47974,3051,1047,2050,2084,1491,2349,3315,1480,434,17300,171,144,512,599,374,309,198,83,38,2425,6091,5407,13531,16657,11621,7821,4479,1617,475,67699
SED10072,798,2226,6496,4588,3938,2404,505,45,6,21017,1146,815,1623,1210,1071,1750,2701,2162,1066,13542,91,205,608,345,300,242,227,210,189,2417,2036,3246,8727,6149,5311,4401,3432,2415,1261,36975,210,1750,8798,6723,5574,3276,587,45,6,26977,975,2025,3601,2399,1948,1427,597,86,11,13073,60,98,431,285,163,143,58,6,0,1233,38,121,333,178,159,97,36,11,5,984,1284,3996,13168,9586,7846,4936,1275,146,22,42264,77,176,444,279,241,172,12,3,0,1402,234,313,362,132,126,134,17,3,0,1318,311,484,806,414,369,306,30,3,0,2726,1592,4480,13969,10000,8219,5245,1312,153,22,44984,2383,1547,2434,1639,1655,2746,4917,3818,1769,22911,210,405,1218,777,598,492,447,373,316,4830,4189,6438,17625,12405,10464,8480,6679,4346,2111,72732
SED10073,988,2562,6931,5111,4262,2853,565,53,17,23345,1255,1571,2056,1468,1184,2048,2677,2044,1223,15533,82,198,431,240,191,198,150,144,152,1799,2325,4333,9428,6816,5643,5101,3388,2246,1388,40676,155,1842,9924,7814,5936,3620,657,33,11,29991,1184,2235,2838,2421,2103,1818,668,118,4,13381,73,124,457,284,144,160,58,8,0,1311,41,122,282,139,126,106,26,11,8,846,1452,4319,13504,10657,8304,5707,1403,161,25,45527,46,175,571,334,275,183,16,3,3,1616,377,509,394,207,139,131,16,0,0,1782,425,686,966,543,412,319,39,4,3,3394,1874,5011,14471,11204,8716,6019,1440,168,24,48924,2759,3037,3175,1929,1754,3198,4725,3593,1947,26117,185,374,837,510,404,389,285,238,212,3432,4816,8425,18481,13637,10871,9606,6454,3996,2181,78469
SED10074,974,1690,5241,4848,3791,2590,539,39,3,19728,1057,419,1562,1281,1061,1750,2968,1909,928,12937,93,107,402,279,197,215,191,153,90,1720,2116,2212,7209,6407,5054,4553,3699,2100,1022,34378,319,1646,7681,7595,5661,3533,608,23,10,27085,1123,1418,2087,2326,1735,1484,572,73,8,10823,70,67,401,284,142,149,59,3,0,1167,37,78,238,154,132,82,14,3,0,746,1551,3208,10407,10361,7667,5239,1259,104,19,39827,88,187,452,333,237,171,20,0,0,1493,296,187,206,186,100,101,26,0,0,1117,387,379,660,523,334,270,45,0,0,2606,1940,3587,11066,10885,8003,5514,1300,105,18,42430,2330,844,2073,1766,1562,2725,5284,3465,1464,21511,177,214,763,631,424,407,335,269,153,3373,4450,4651,13899,13281,9996,8644,6924,3840,1637,67319
SED10075,1458,1903,3629,4008,4010,2456,321,29,6,17820,1056,434,1032,1088,1349,2576,3641,2303,800,14268,92,102,187,209,236,234,265,212,142,1686,2604,2436,4850,5303,5595,5260,4228,2547,952,33771,576,1952,4623,5052,5173,2976,317,15,3,20684,1511,1335,1979,2495,2359,1784,416,45,6,11933,67,110,375,232,254,264,44,3,7,1351,59,80,113,104,103,64,24,9,3,564,2211,3478,7085,7882,7886,5086,802,73,16,34520,216,312,325,256,246,159,6,0,0,1521,396,167,154,159,144,87,23,3,0,1129,612,479,479,417,390,247,26,4,0,2654,2821,3955,7567,8300,8273,5329,831,79,16,37172,2391,724,1433,1572,2030,4204,6894,4215,1327,24793,196,200,398,429,478,455,509,395,237,3303,5411,4874,9398,10300,10787,9994,8241,4683,1582,65263
SED10076,918,986,2083,2518,3086,2502,455,49,15,12604,781,331,899,814,1073,2740,4686,2669,1047,15028,103,114,210,207,281,339,389,372,280,2289,1797,1433,3190,3537,4436,5578,5529,3081,1341,29929,368,1048,2508,2921,3380,2377,319,28,3,12954,985,735,1378,1735,2068,2078,658,79,14,9725,56,78,208,146,197,265,62,9,7,1023,68,66,90,72,112,97,30,18,7,564,1476,1932,4184,4874,5761,4816,1069,129,25,24262,147,166,213,223,210,198,8,0,0,1162,152,85,109,111,116,164,26,3,0,773,301,249,327,325,331,357,28,5,0,1928,1773,2183,4512,5202,6087,5172,1100,137,31,26194,1623,547,1218,1252,1871,4917,9058,5203,1827,27521,225,243,443,449,560,678,781,651,441,4459,3628,2976,6175,6907,8519,10766,10940,5985,2298,58179
SED10077,971,2842,7363,4371,4158,2578,527,70,10,22893,1722,1584,2128,1350,1403,1916,2367,1982,1115,15579,113,285,685,370,287,237,169,138,94,2370,2809,4701,10183,6095,5850,4731,3064,2198,1222,40840,189,2076,10514,6409,5670,3480,620,56,3,29008,1158,2831,3944,2328,2126,1571,614,113,17,14696,74,117,376,211,138,139,42,12,3,1113,38,189,345,182,174,119,25,10,7,1098,1456,5206,15183,9138,8106,5307,1296,190,33,45910,52,232,644,315,236,169,12,3,0,1658,319,557,462,162,163,129,28,8,0,1820,364,788,1101,470,406,293,39,9,0,3480,1826,5997,16284,9611,8508,5600,1337,195,34,49388,3380,3097,3435,1832,1995,3007,4128,3500,1800,26161,236,714,1488,750,577,459,332,238,154,4944,5438,9807,21205,12190,11076,9067,5796,3929,1985,80499
SED10078,639,2254,6795,5090,4309,2475,448,42,4,22068,853,672,1074,1000,959,1541,2215,1858,1096,11281,78,224,625,425,314,259,168,140,110,2337,1577,3151,8498,6517,5581,4277,2835,2040,1215,35688,159,1680,9252,7093,5903,3254,505,34,3,27881,836,2118,3183,2523,2025,1425,470,60,8,12649,50,93,387,314,171,126,40,7,0,1190,31,88,222,136,96,73,12,9,0,667,1077,3981,13046,10068,8195,4871,1037,107,11,42384,39,171,409,250,257,165,15,0,0,1310,200,268,249,146,162,144,29,5,0,1209,243,441,660,397,420,311,46,8,0,2517,1315,4420,13703,10459,8611,5180,1080,117,11,44901,1936,1294,1742,1466,1580,2551,4029,3337,1702,19636,165,429,1243,863,679,521,358,290,170,4708,3417,6147,16685,12788,10877,8251,5464,3738,1880,69245
SED10079,1306,1415,2535,3061,3756,2543,365,24,7,15015,772,357,758,792,1031,2374,4202,2557,943,13770,61,74,124,154,193,211,267,243,215,1545,2138,1844,3419,4007,4981,5127,4831,2828,1162,30328,519,1444,3238,3761,4732,2889,266,13,0,16860,1354,1142,1432,1954,2187,1874,552,55,8,10562,57,108,289,174,201,240,47,7,0,1125,32,67,85,77,94,79,15,4,0,460,1962,2765,5049,5966,7207,5083,879,80,11,29008,221,243,241,229,245,188,4,0,0,1378,357,125,126,119,131,126,21,3,0,1006,574,370,374,348,378,312,22,5,0,2389,2534,3132,5419,6311,7592,5398,903,82,11,31395,1748,611,1051,1159,1644,4102,7798,4847,1599,24555,138,170,255,325,366,415,511,453,321,2954,4420,3920,6727,7796,9605,9908,9213,5385,1930,58910
SED10080,492,3281,11899,5581,3161,2211,785,92,22,27524,699,1412,1861,927,822,1154,1704,999,534,10114,196,827,2101,903,591,487,345,233,202,5888,1394,5528,15858,7407,4576,3856,2829,1316,758,43522,159,2590,16882,9568,5685,3276,862,81,13,39103,501,2956,6080,2518,1345,1347,846,171,33,15791,35,125,543,394,166,134,76,11,0,1486,32,148,412,176,88,57,23,4,0,934,726,5816,23914,12655,7283,4808,1804,262,48,57319,21,158,540,349,286,167,22,3,0,1551,140,484,487,166,126,85,40,7,0,1532,165,640,1030,518,411,249,60,10,0,3085,891,6461,24945,13171,7693,5060,1866,270,47,60403,1351,2589,3222,1464,1452,2075,3183,1871,849,18047,429,1958,4873,2329,1593,1164,775,439,313,13881,2664,11004,33033,16960,10737,8304,5827,2583,1212,92326
SED10081,1188,1376,3333,3439,3811,2984,709,98,22,16957,953,490,1023,804,923,1750,3062,2162,1020,12184,143,178,320,300,341,399,358,338,201,2576,2284,2035,4678,4547,5079,5128,4126,2601,1244,31725,583,1797,4616,4476,5015,3793,834,131,23,21271,1309,751,1639,1837,1978,1855,776,139,16,10305,88,91,301,177,200,241,79,16,7,1202,68,61,144,113,126,122,51,24,10,714,2051,2705,6703,6602,7322,6008,1735,310,50,33492,171,205,313,214,220,178,7,0,0,1314,173,94,125,117,88,118,12,6,0,731,337,297,433,332,314,299,28,6,0,2040,2387,3002,7141,6939,7635,6302,1760,316,53,35534,2016,755,1387,1238,1518,2960,5631,3859,1549,20921,300,321,671,652,683,785,739,582,297,5032,4698,4083,9192,8835,9829,10051,8132,4766,1901,61489
